ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
IN,IND,India,2021-04-29,792385064.990934,4231,19912,12578,12078,63819.1,730,7635,3017,0,0,1566,5160,852,663,269,25257168.1381991,36,192,25,9,129,12441948.0744537,12594,6700,277790.143976567,348,38,249,22,13,519,73,371,43,24,506,77,350,45,26,1090,334,72,251,45,23,256,100,503,59,35,639,77,150,49,104,100,120,126,52,54,123,99,43,16,31,9,21,20,25,27,8,10,24,15,6,228,402,117,277,269,312,313,123,121,336,263,122,28,47,11,36,32,37,40,14,15,38,29,13,2021-04-29,7635,1,0.0956123117223314,0.00659595676756685,0.0352324819908317,0.00413548572632807,0.0318748664684739,1.22312230170773e-05,0.0168958742632613,0.00289090396065586,0.0157018962423226,8.65604142602845e-06,0.0453363817006494,0.000773638882123178
IN,IND,India,2021-04-30,755405049.226786,3952,17441.57,10672.6,11476.5,58887.3,648,7059,2717,0,0,1550,4661,812,670,243,26293866.90079,37,155,23,12,122,13585265.8071443,10689.6,6182,256313.234337782,320,40,222,19,18,466,62,327,31,27,433,64,294,33,27,980,306,73,229,41,27,232,106,447,56,40,568,86,143,39,105,89,122,117,43,48,110,103,30,24,28,10,32,23,28,26,12,13,21,25,6,221,372,115,260,250,287,272,106,107,309,259,87,36,47,14,45,36,43,33,18,18,37,37,11,2021-04-30,7059,1,0.0917977050573736,0.00673571509988352,0.0344241393965151,0.00425305741750889,0.0348076398585154,1.30708062035822e-05,0.0172829012608018,0.00304017848172101,0.0179840812833457,9.47679621095485e-06,0.0417052206750774,0.000773940098518636
IN,IND,India,2021-05-01,784167350.271263,3839,18395.5,11026.5,11310.8,58363.81,649,7325,2737,0,0,1612,4822,891,661,236,28393341.9878099,23,153,16,6,124,16006338.0709723,11047,6426,266429.770924391,310,36,207,24,11,478,52,331,37,12,473,56,317,36,16,1035,321,70,244,48,22,237,95,445,65,28,554,71,151,43,103,97,118,105,51,44,110,94,27,9,27,10,23,24,16,22,8,9,19,20,6,198,367,94,249,233,274,262,114,111,283,238,84,16,40,13,35,34,23,36,10,15,31,27,7,2021-05-01,7325,1,0.0886006825938567,0.00650754469919159,0.0322184300341297,0.00404375781320546,0.0362082685258293,1.30749245010588e-05,0.0169283276450512,0.00295422722099794,0.0204118904790352,9.89707998726023e-06,0.0414630841053232,0.000756993130390074
IN,IND,India,2021-05-02,745936531.19742,3641,16695,10941.3,10062.4,55506.67,677,6481,2516,0,0,1456,4322,774,623,237,28280347.8574242,30,171,17,10,134,14749029.3362495,10958.6,5743,238111.760724989,309,30,234,14,14,486,48,373,26,18,473,47,361,25,18,954,352,60,280,35,23,258,80,512,46,31,577,77,166,39,120,88,121,128,49,38,134,108,41,7,24,3,16,9,11,14,3,3,17,9,3,217,399,100,276,243,308,298,115,115,299,262,106,17,37,6,25,19,20,26,6,7,27,15,5,2021-05-02,6481,1,0.104459188396852,0.00744634399220117,0.0365684307977164,0.00456973145485036,0.0379125390360316,1.37055309649613e-05,0.0206758216324641,0.00346434956332269,0.0197724990255853,9.9905954981784e-06,0.046022926236965,0.000841615549803728
IN,IND,India,2021-05-03,776953310.427968,3838,16437,10540.6,10799.2,58159.47,659,6987,2711,0,0,1511,4632,818,643,201,23186875.6451294,25,134,18,6,103,12518150.5594015,10559.3,6144,254737.708148064,286,32,192,18,11,444,47,316,28,17,439,48,309,27,17,997,341,60,277,27,29,233,83,490,41,36,544,59,130,28,101,77,111,103,41,54,95,85,34,6,14,3,17,9,14,14,3,11,13,11,5,172,340,103,243,188,278,241,93,112,265,217,94,15,29,7,28,19,25,22,7,14,25,19,11,2021-05-03,6987,1,0.0943180191784743,0.00685311340687482,0.0287677114641477,0.0039193760322807,0.0298433320688953,1.19645184144316e-05,0.0147416630885931,0.00282586245489229,0.0161118440341109,8.85311531627737e-06,0.0414516565951929,0.000774068560787845
IN,IND,India,2021-05-04,760391408.500203,3918,18763.25,10596.8,11369.7,58997.65,648,7085,2775,0,0,1539,4686,874,623,203,20380072.0991405,28,134,23,5,102,10366620.8890966,10616,6251,259174.058208585,282,35,208,24,11,424,55,303,35,19,452,64,326,45,18,1143,361,61,291,39,19,251,78,487,51,23,528,84,139,36,125,107,132,106,60,43,123,98,35,13,18,4,19,11,16,14,8,8,18,14,3,185,320,89,247,207,274,245,124,112,278,225,91,17,29,8,27,18,25,20,10,9,26,21,4,2021-05-04,7085,1,0.0914608327452364,0.00671224139250335,0.028652081863091,0.00388457635419171,0.0268020809695078,1.14792716587379e-05,0.0143966125617502,0.00277369954992493,0.0136332693573482,8.24230546625283e-06,0.0409608896560788,0.00076305382917699
IN,IND,India,2021-05-05,743756949.435574,3892,18892,9127,10947.2,58674.15,589,6982,2560,0,0,1564,4624,863,662,214,23105782.8539777,33,143,20,13,113,12760765.3157341,9142,6166,255649.854889479,272,31,197,17,13,413,58,298,35,21,400,55,285,33,20,1040,312,59,250,36,20,225,77,444,46,24,492,77,135,44,109,72,113,108,49,48,102,80,40,13,23,7,21,13,17,17,6,6,18,13,7,182,316,96,232,192,251,239,106,93,249,199,79,19,31,10,27,18,23,22,7,9,26,17,9,2021-05-05,6982,1,0.084359782297336,0.00651911022151329,0.0306502434832426,0.00404310840568021,0.0310663085185454,1.24687933364136e-05,0.0161844743626468,0.00295981321050807,0.0171571712041387,9.33248824916556e-06,0.0357598481874836,0.000719806484765316
IN,IND,India,2021-05-06,779108365.335066,4047,17947.5,11034,11254.5,60209.8,655,7098,2740,0,0,1726,4509,926,752,205,23517647.629854,29,138,19,10,92,10748066.0446774,11052,6198,256976.613786084,283,34,204,22,10,426,65,298,43,18,457,73,311,45,23,1022,306,68,231,39,26,215,101,467,58,35,554,59,122,26,91,77,98,76,40,33,92,80,25,13,26,6,24,19,20,16,8,10,19,16,5,192,338,110,257,210,282,245,117,110,278,241,92,22,46,13,38,29,36,27,14,19,38,28,11,2021-05-06,7098,1,0.0922795153564384,0.00673300309607118,0.0288813750352212,0.0038960557998589,0.0301853357969529,1.20141081300385e-05,0.0129613975767822,0.00263131643718075,0.0137953416018772,8.19028306336139e-06,0.0430078046292573,0.000784384720250286
IN,IND,India,2021-05-07,804191659.335678,4060,18572.99,11004.8,11619.3,60993.92,658,7172,2638,0,0,1833,4512,999,777,186,21258840.8904651,22,124,11,9,100,13130389.7982902,11022.7,6287,260666.661967265,272,30,198,13,14,387,44,278,25,17,428,60,296,31,26,1056,339,74,261,39,29,232,105,478,53,42,544,72,132,39,101,87,120,101,44,49,107,105,43,10,28,3,20,19,19,19,5,11,14,17,7,195,326,107,254,216,299,253,117,118,280,257,96,23,43,13,35,32,36,32,16,18,31,29,16,2021-05-07,7172,1,0.0917456776352482,0.00668073882056952,0.0259341885108756,0.00367839558315187,0.0264350427459376,1.10876825691088e-05,0.0139431121026213,0.00271368101104506,0.0163274384232446,8.75896144634644e-06,0.0422865736523846,0.000772546060521558
IN,IND,India,2021-05-08,793204112.051703,4010,19211.8,9466.3,11822.5,60669.701,667,7171,2679,0,0,1846,4501,970,822,198,21707394.707024,30,131,19,9,102,11520163.2140635,9486.2,6291,260832.506829341,289,33,203,19,11,460,66,318,41,23,434,67,294,42,23,1069,348,78,261,45,32,245,112,467,68,38,550,62,134,40,115,76,117,99,56,45,114,105,36,13,25,8,26,10,24,25,12,8,14,16,7,169,332,102,256,205,262,252,123,107,296,242,96,25,41,16,44,19,38,41,21,16,29,33,14,2021-05-08,7171,1,0.0930135267047831,0.0067225136158188,0.0276112118254079,0.00379245935491228,0.0273667198356746,1.13538080688372e-05,0.0142239576070283,0.00274067528859075,0.0145235797936869,8.32560052069628e-06,0.0363689331338087,0.00071843570937917
IN,IND,India,2021-05-09,790318284.17254,4066,18400.2,10367,11869.4,60928.64,666,7126,2638,0,0,1862,4432,1039,780,208,27362610.9798712,30,133,20,9,107,15775935.5514906,10382,6265,259754.51522585,270,35,188,20,13,424,71,289,42,26,443,75,298,42,29,1070,360,80,272,43,36,224,105,469,55,46,520,63,126,30,101,73,123,96,40,34,107,89,23,9,18,3,19,13,18,14,3,6,21,7,3,180,323,95,238,178,284,233,118,110,267,227,86,21,31,7,34,23,31,25,5,10,33,20,7,2021-05-09,7126,1,0.0934605669379736,0.00675822641665332,0.0291888857704182,0.00390842075007728,0.0346222674178919,1.27459869082395e-05,0.0150154364299747,0.00282363706459399,0.0199614963584044,9.75136005522569e-06,0.0399685063837028,0.000753300469142633
IN,IND,India,2021-05-10,808320972.925258,4037,18768.05,9711,11672.1,60876.9,649,7164,2578,0,0,1886,4462,1069,763,184,19120487.9245262,27,115,22,5,101,11069699.1628362,9727,6297,261081.274122454,248,30,179,21,9,391,61,263,44,16,394,64,263,51,12,1103,365,93,264,51,41,236,123,439,66,54,513,61,134,33,99,80,118,101,42,44,106,84,27,10,22,2,17,23,19,18,4,7,20,14,6,153,311,91,229,183,266,228,108,101,261,210,80,16,42,7,32,34,31,32,9,13,34,23,14,2021-05-10,7164,1,0.0905918481295366,0.00664651950655014,0.0256839754327192,0.00366312170496308,0.0236545735728352,1.047648214453e-05,0.0140982691233948,0.00273004631751391,0.0136946825996309,8.01194280251407e-06,0.0372565977115532,0.000726469023894056
IN,IND,India,2021-05-11,808594081.833821,4122,19430.2,9669.85,11638.8,62076.06,618,7187,2689,0,0,1940,4399,1102,787,210,22057333.9772383,30,138,17,12,105,10925743.1874114,9689.3,6323,262159.265725945,253,35,163,18,14,401,67,265,38,26,425,88,257,53,32,1109,341,80,257,47,30,230,105,424,60,39,494,70,135,31,112,74,123,91,46,40,101,95,26,15,25,6,23,21,30,16,7,8,16,24,5,180,293,88,230,174,262,214,109,103,258,212,77,22,40,11,36,30,44,29,11,13,32,35,11,2021-05-11,7187,1,0.0859885905106442,0.00648142488461759,0.0292194239599276,0.00389377302923636,0.0272786240621674,1.12276346476078e-05,0.0146097119799638,0.00277395386915319,0.0135120246769959,7.95772495828602e-06,0.036959593906282,0.000722189774535122
IN,IND,India,2021-05-12,792510327.60714,3992,17628,10382.98,11248.9,60608.5,589,7014,2494,0,0,1994,4199,1094,841,161,17076417.5455028,23,111,16,7,83,10166266.1292386,10399,6146,254820.630579102,216,34,143,24,9,332,55,227,34,20,339,81,205,50,29,1084,347,82,259,50,29,227,107,407,65,37,459,56,112,42,92,73,101,82,40,40,84,78,26,10,25,10,22,13,23,19,12,7,22,12,5,135,253,87,198,153,212,183,90,83,210,181,68,15,33,11,33,20,33,23,13,9,35,22,7,2021-05-12,7014,1,0.0839749073282007,0.00649073176773935,0.0229540918163673,0.00350471536549395,0.021547249228994,1.01090762558334e-05,0.0118334759053322,0.00253067540504505,0.0128279288926544,7.83466313016398e-06,0.0408090976635894,0.000768177919259446
IN,IND,India,2021-05-13,714937128.240488,3857,17570.74,9299,11189.1,57966.7,564,6793,2474,0,0,1935,4073,1046,839,155,17572561.5766382,30,89,17,11,80,7404452.77586007,9316,5969,247481.995432258,255,34,175,20,14,360,64,232,33,27,375,80,245,52,25,985,294,69,221,39,29,201,94,391,57,35,457,50,118,38,80,68,94,76,40,30,101,86,30,14,24,7,20,16,19,18,10,4,20,14,11,131,266,94,198,157,221,174,103,81,253,199,80,21,37,11,33,24,32,28,15,8,31,20,17,2021-05-13,6793,1,0.0830266450758133,0.00656151893688387,0.0228176063594877,0.00355091390233571,0.0245791705067627,1.13499458395793e-05,0.0117768290887678,0.00256542301291314,0.0103567887068377,7.42106179990198e-06,0.0376431424182129,0.000749872271268142
IN,IND,India,2021-05-14,806313905.65987,3860,17260.4,9897.5,11045.6,57804.26,584,6680,2377,0,0,2016,3886,1123,845,152,18792938.5053698,18,107,12,6,82,9559330.36694642,9912,5909,244994.322501125,242,36,153,24,12,322,46,211,30,16,353,61,226,44,16,990,332,87,240,51,33,213,116,374,70,40,451,66,108,39,106,76,103,77,46,41,100,86,36,10,19,8,17,17,17,16,8,6,16,15,7,147,265,90,214,164,228,192,112,99,239,192,94,19,33,10,26,22,28,27,12,9,29,24,9,2021-05-14,6680,1,0.0874251497005988,0.00677348697513919,0.0227544910179641,0.00357598150661676,0.0233072236178168,1.04140647956698e-05,0.0122754491017964,0.00264056266875091,0.0118555940804757,7.47081332925056e-06,0.0404580804110451,0.000780197750564785
IN,IND,India,2021-05-15,794564689.447022,3866,16788.2,9129,11452.29,58078.01,529,6639,2311,0,0,2010,3862,1164,804,121,12267872.0628296,15,76,14,1,59,7358179.74806321,9144,5817,241179.890673387,190,21,133,17,3,280,37,194,29,7,297,43,201,38,5,1009,306,59,240,36,22,191,83,363,54,26,406,42,99,31,84,64,93,68,36,25,85,78,32,6,13,5,14,10,13,12,5,2,15,10,5,103,227,65,173,143,189,163,81,66,207,159,78,13,26,7,23,14,22,21,8,10,25,15,9,2021-05-15,6639,1,0.0796806748004218,0.00651392162988773,0.0182256363910227,0.00321768815123093,0.0154397398044046,8.57283767001852e-06,0.00888688055430035,0.00225752745485674,0.00926064277181024,6.6601457632097e-06,0.0379136086946117,0.00076222316169963
IN,IND,India,2021-05-16,720798701.642698,3871,16689.7,9196,10819.3,58272.6921510084,532,6618,2197,0,0,2089,3813,1172,862,122,13317711.3779303,18,78,7,10,56,4961253.65430163,9217,5913,245160.1673632,198,31,132,14,16,278,50,180,29,20,296,54,196,38,16,947,301,73,224,39,33,194,97,378,49,44,415,43,92,31,92,54,88,72,27,25,84,68,28,9,21,3,18,16,16,17,3,4,19,13,3,109,225,73,185,119,201,174,69,61,211,150,68,15,36,10,27,23,22,30,9,8,34,18,7,2021-05-16,6618,1,0.080386823813841,0.00655057972915199,0.018434572378362,0.0032408644746714,0.0184763254256414,9.83103595184424e-06,0.00846177092777274,0.00220683606781618,0.00688299471543851,6.03573300855036e-06,0.0375958301021438,0.000752959684684955
IN,IND,India,2021-05-17,799226675.098279,3572,15370.5,7570.25,10151.3,53741.5,501,6199,2084,0,0,1936,3524,1080,800,130,13612820.9003563,20,89,12,7,62,5988292.9594204,7579,5450,225963.624577954,196,29,130,18,9,272,47,177,32,12,284,66,172,45,19,892,288,68,213,40,24,186,97,338,56,35,385,52,102,35,78,69,91,64,44,34,80,82,31,6,14,5,16,12,15,6,7,5,15,10,2,127,219,68,171,136,184,157,87,64,198,177,57,19,30,5,27,21,28,23,10,6,31,24,4,2021-05-17,6199,1,0.0808194870140345,0.0067849354753145,0.0209711243748992,0.00356694063504554,0.0170324906869286,8.97060569015239e-06,0.0100016131634135,0.00247707720552334,0.00749260897565016,5.9785589334714e-06,0.0335407967284813,0.000742347542477217
IN,IND,India,2021-05-18,774770980.206178,3457,16737.55,7692.2,9674,51674.6,485,6107,2101,0,0,1883,3506,1076,762,118,10935568.2768102,14,73,8,5,56,5797169.94400877,7708,5397,223766.180155453,173,25,107,14,10,260,41,168,23,17,288,58,178,32,25,837,269,67,197,32,33,186,94,320,51,40,394,41,99,35,71,57,82,64,40,33,72,67,22,10,23,10,21,14,19,14,10,10,15,10,5,108,216,83,165,130,188,145,92,72,190,165,63,15,36,13,30,19,29,18,15,12,27,15,9,2021-05-18,6107,1,0.0794170623874243,0.00678144901529942,0.0193220894056001,0.00345242594138986,0.0141145816714768,8.30631975540074e-06,0.00916980514164074,0.00239063790374964,0.00748243041119849,6.0680879007444e-06,0.0344466710503132,0.000755635979375973
IN,IND,India,2021-05-19,876722817.879699,3050,13755,6369.2,8869.1,45912.48,421,5384,1892,0,0,1744,3023,1026,672,98,13622808.1663692,16,63,12,3,48,7313665.34205545,6381,4778,198101.687749259,154,22,100,11,9,239,39,152,25,13,268,62,160,46,15,841,248,51,192,30,19,167,74,287,44,27,334,44,83,28,85,45,73,53,26,28,74,68,25,7,9,4,15,10,14,9,4,3,13,7,4,95,189,62,154,106,154,125,68,62,164,142,63,16,21,7,23,19,24,16,10,6,27,16,9,2021-05-19,5384,1,0.0781946508172363,0.00717139591874628,0.0182020802377415,0.00357081319923149,0.0155383296619508,8.18688156206857e-06,0.00891530460624071,0.00251084002655024,0.00834204972529757,6.02052372665415e-06,0.032210730117941,0.000777489780176827
IN,IND,India,2021-05-20,711916053.260699,3703,13213.13,14099.95,11724,3869.8,584,5335,2016,1009,3623,1835,3113,1105,677,385,44225564.4911088,90,216,49,40,188,22336610.2976326,14126.65,5182,214852.018818891,376,83,221,43,37,490,111,288,61,47,474,108,280,62,45,952,288,65,203,39,22,208,103,379,61,37,494,93,128,54,106,79,126,101,55,58,113,90,58,20,30,11,21,25,23,26,6,11,29,20,14,279,337,165,236,209,311,259,129,145,322,253,152,40,60,24,37,44,46,51,13,24,58,41,20,2021-05-20,5335,1,0.109465791940019,0.00837809719122851,0.0721649484536082,0.00694351566445126,0.062121881208533,1.77308354421366e-05,0.0352389878163074,0.00494768980935307,0.0313753429148382,1.28057700367706e-05,0.0657506039629445,0.00104799607890028
IN,IND,India,2021-05-21,743116223.99169,3683,13610.62,15882.2,11889,3651,575,5644,2128,1134,3735,1936,3246,1136,747,394,41037294.2828121,110,196,65,44,200,20042558.7421229,15912.2,5477,227083.077396964,397,93,215,54,39,553,150,301,92,57,537,150,286,93,56,953,268,77,173,46,28,185,124,324,76,45,484,96,114,47,94,74,109,97,50,52,104,104,53,28,28,12,26,16,24,26,11,13,23,28,12,280,342,175,260,216,313,274,136,146,325,292,142,58,67,33,50,37,56,58,22,31,54,56,28,2021-05-21,5644,1,0.101878100637846,0.00789155615721884,0.0698086463501063,0.00664806636233366,0.0552232517039905,1.64227282073344e-05,0.0354358610914245,0.00482327072950855,0.0269709610624072,1.16474493683401e-05,0.0700721523699624,0.00104991239028337
IN,IND,India,2021-05-22,766087891.141722,3613,14181.7,14354,11370.2,4096.15,563,5518,2098,1102,3635,1934,3157,1168,703,369,45970961.3953372,93,193,53,35,184,24279035.4198857,14368,5342,221485.813301914,370,81,204,47,31,461,111,260,61,45,487,114,279,66,43,955,268,75,177,45,24,191,118,337,75,35,475,94,111,56,83,75,118,92,44,50,107,110,47,24,30,14,21,22,24,27,9,15,28,25,11,282,297,160,213,204,303,251,131,138,314,285,140,55,58,24,39,44,48,50,21,29,56,53,19,2021-05-22,5518,1,0.102029720913374,0.00798640948039778,0.0668720550924248,0.00659098276210552,0.0600074246400442,1.68179670750211e-05,0.0333454150054368,0.00473708267031995,0.0316922323151486,1.24048613741842e-05,0.0648709720311277,0.00102573719968491
IN,IND,India,2021-05-23,734691362.479788,3562,12113.15,12807.5,11824.5,3895,553,5383,1993,1105,3506,1893,3049,1140,719,373,41854496.6592517,95,190,65,28,188,23526692.3242139,12837,5228,216759.23473276,374,95,197,62,33,468,118,250,79,37,458,133,234,89,42,928,255,69,173,40,28,174,121,319,79,38,467,91,121,51,89,69,97,88,41,33,96,97,37,26,28,10,21,16,26,23,8,8,23,22,7,289,337,173,241,210,282,257,124,112,314,286,123,63,68,35,52,47,62,57,23,32,65,55,28,2021-05-23,5383,1,0.102730819245774,0.00811050044247708,0.0692922162362995,0.00678398376829128,0.0569688154737265,1.67601247140004e-05,0.0349247631432287,0.00490436993997095,0.0320225519527068,1.27308151734797e-05,0.0592223902978187,0.000993678147038625
IN,IND,India,2021-05-24,753515172.788322,3305,11233.95,11758.4,10525.5,3541,468,5030,1862,983,3345,1817,2833,1110,665,315,44513880.1216666,80,164,41,39,175,25787958.0067754,11779.3,4891,202786.805102894,333,83,181,44,38,417,104,220,53,50,430,124,223,77,46,813,215,45,152,23,22,142,91,272,50,40,391,66,87,37,64,49,78,71,28,37,87,75,38,9,13,7,11,7,12,10,6,9,12,11,6,230,267,133,190,172,242,222,93,120,267,218,128,41,50,25,37,32,49,41,14,24,49,39,29,2021-05-24,5030,1,0.0930417495029821,0.00802780251866486,0.062624254473161,0.00669564221509203,0.0590749618975111,1.68337676281655e-05,0.0347912524850895,0.00506418724315497,0.0342235417919313,1.29808423015236e-05,0.0580871126897196,0.00101806031579395
IN,IND,India,2021-05-25,751344528.958329,3197,12283.05,12717.29,10127.4,3475,512,4908,1801,1008,3195,1816,2664,1081,685,324,41178505.0754036,96,160,60,32,176,20613934.3491203,12751,4751,196982.234930249,350,83,182,52,30,423,118,220,73,41,451,126,235,87,37,851,233,58,160,37,19,171,102,305,66,32,439,85,102,50,78,59,106,82,47,48,92,92,48,17,27,14,19,19,21,18,12,8,23,19,7,256,291,151,211,182,278,242,126,140,288,246,139,52,64,32,42,45,49,48,22,31,53,48,23,2021-05-25,4908,1,0.104319478402608,0.00855175169315168,0.0660146699266504,0.006946820376922,0.0548064216724834,1.62743867277164e-05,0.0358598207008965,0.00520199537603072,0.0274360610274219,1.16801518315548e-05,0.0647317257036661,0.00108657886829024
IN,IND,India,2021-05-26,754099724.690202,3272,12117,11247,10258,3166.5,425,4900,1796,1007,3248,1881,2654,1125,707,303,39191705.3171682,95,142,53,41,151,20905160.0845847,11272,4753,197065.157361287,319,92,158,62,29,410,121,206,69,51,405,125,198,78,47,824,210,52,140,28,20,139,101,229,62,35,344,73,89,39,56,59,94,64,32,41,90,81,35,20,20,8,16,16,24,16,9,11,20,20,10,208,240,110,169,153,231,197,88,113,244,214,106,57,58,25,42,42,55,52,20,27,53,47,25,2021-05-26,4900,1,0.086734693877551,0.00788034000269967,0.0618367346938776,0.0067439219766284,0.0519715152173923,1.58426228145203e-05,0.0308163265306122,0.00483886526255247,0.0277220099678102,1.17176705894367e-05,0.0571993555376947,0.00102529460455274
IN,IND,India,2021-05-27,750036000.475409,3215,10894.5,11370.2,10108,3516,421,4781,1670,985,3108,1949,2447,1220,690,285,41526347.6872783,96,130,65,31,142,23338575.1226785,11394.6,4669,193582.4152577,305,91,143,55,34,390,119,197,79,39,391,118,194,87,30,796,192,54,128,29,24,134,100,233,59,38,350,59,80,35,61,43,74,70,32,36,74,71,35,20,20,10,15,13,23,20,6,8,22,19,8,204,249,120,173,151,219,212,103,103,228,198,117,52,54,27,34,39,47,46,17,19,53,44,31,2021-05-27,4781,1,0.0880568918636269,0.00803256535980889,0.0596109600501987,0.00671128306673477,0.0553658059892551,1.63666456883152e-05,0.0297008993934323,0.0048120079251106,0.0311166065467329,1.24262162346296e-05,0.0588617513880655,0.00104847587247985
IN,IND,India,2021-05-28,731689294.02581,2875,11380.75,11235,8773.1,2772,421,4417,1628,960,2863,1713,2356,1069,594,268,35854574.1150887,77,132,37,34,140,18887269.6438014,11260,4299,178241.765515711,282,71,152,42,28,355,105,178,61,39,392,122,192,79,37,738,200,63,126,38,20,151,107,239,59,41,361,64,75,37,65,54,89,64,43,36,65,73,25,28,26,12,18,22,29,21,15,8,19,22,10,199,218,123,192,158,227,194,105,98,223,202,95,54,53,33,43,42,52,47,26,21,48,47,26,2021-05-28,4417,1,0.0953135612406611,0.00865985818134109,0.0606746660629387,0.00704038009759505,0.0490024582945776,1.56416790990141e-05,0.0316957210776545,0.00516643101824174,0.0258132376652421,1.14901868921111e-05,0.0631726238091348,0.0011293735118706
IN,IND,India,2021-05-29,758304974.96942,2911,10102.3,10088,8915,2917,383,4416,1519,885,2912,1838,2214,1179,608,268,39903132.4749758,96,118,58,34,134,20874525.1544272,10113,4304,178449.071593305,278,85,136,56,27,339,109,174,69,36,349,114,172,77,34,734,173,60,102,32,27,124,105,210,62,41,330,65,67,31,50,45,69,58,29,26,67,56,39,28,22,11,19,17,23,19,9,13,22,19,17,206,217,120,171,143,209,187,90,99,221,182,105,62,55,35,46,37,53,48,22,27,62,42,30,2021-05-29,4416,1,0.0867300724637681,0.00830076257354314,0.0606884057971015,0.00704192288406438,0.0526214831659056,1.58916666630874e-05,0.0303442028985507,0.00505918108572504,0.0275278757801491,1.16453103996718e-05,0.0566716313495206,0.0010727666144756
IN,IND,India,2021-05-30,752008165.473378,2820,10235.5,10018.1,9363.3,3096,374,4421,1480,919,2866,1825,2234,1179,603,241,29682442.9469158,70,106,47,20,117,15856955.6327786,10041.1,4303,178407.610377786,275,81,129,53,22,317,80,162,56,20,337,97,170,70,23,704,182,45,123,24,20,119,88,205,55,30,304,53,74,34,50,35,69,51,32,26,59,60,33,12,18,6,10,8,16,10,6,2,13,11,8,178,201,105,151,138,184,170,86,90,198,169,100,44,49,17,33,34,42,36,15,17,48,38,20,2021-05-30,4421,1,0.0845962451933952,0.00820294353243456,0.0545125537208776,0.00669212402038394,0.0394709051174081,1.39165190291708e-05,0.0264646007690568,0.00473147316033598,0.021086148210634,1.02685158359512e-05,0.0562817918963071,0.00106941563219579
