ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
MX,MEX,Mexico,2021-04-29,78120116.9427235,3841,14370.91,2488,11282.3,53000,189,5398,2723,0,0,804,4147,386,399,65,1212774.52328935,6,47,3,3,47,835142.466496737,2495,5022,205273.684577352,115,10,77,6,4,185,13,141,9,4,242,26,178,19,7,290,57,4,52,2,1,45,11,142,6,4,177,11,22,14,31,22,25,14,18,9,21,24,14,1,2,2,1,2,2,1,1,1,1,2,1,52,97,52,132,99,115,74,67,45,129,110,59,3,6,4,7,6,7,3,1,4,8,7,3,2021-04-29,5398,1,0.0350129677658392,0.00490350758575138,0.0120414968506854,0.00290965328111686,0.0155244842270083,2.74143339364463e-05,0.00870692849203409,0.00247836447433457,0.0106904917603881,2.28050790380225e-05,0.0121545048754646,0.000474017745131759
MX,MEX,Mexico,2021-04-30,74381545.4473306,3189,13562,2412.1,9313.1,44440.36,182,4510,2299,0,0,766,3373,375,367,68,1419131.59812542,6,50,3,2,39,851859.932274576,2421,4223,172614.649536072,96,3,72,2,1,194,16,153,7,6,230,30,170,21,7,305,72,7,65,1,6,60,10,145,3,6,170,18,35,18,49,41,42,27,23,20,26,40,30,0,1,0,2,1,0,0,0,0,0,1,0,48,102,60,137,110,112,87,74,56,102,116,68,0,2,0,4,2,2,1,2,1,2,4,1,2021-04-30,4510,1,0.0403547671840355,0.00574331449526427,0.0150776053215078,0.00355653438334051,0.0190790819092393,3.10893202428538e-05,0.00864745011086475,0.00270220265684238,0.0114525710262067,2.41805260425434e-05,0.0140254607966751,0.000554754310022229
MX,MEX,Mexico,2021-05-01,75939949.6215774,3358,14223.8,2323.2,9746.1,47812.1,189,4865,2419,0,0,817,3685,426,375,72,1252207.79222836,9,54,5,4,48,873984.683245142,2327,4569,186757.360580231,112,7,83,3,4,197,18,160,6,12,226,30,165,15,15,335,70,5,64,3,2,56,11,152,6,5,173,18,28,20,38,31,28,24,20,17,31,35,17,0,0,0,1,2,0,0,0,0,0,0,0,56,87,64,131,99,97,84,53,47,123,105,57,4,1,2,5,3,6,3,0,0,4,4,4,2021-05-01,4865,1,0.0388489208633094,0.00542990182524333,0.0147995889003083,0.00339307755867983,0.016489447233878,2.86421423862557e-05,0.00986639260020555,0.0027773637700999,0.0115088920601129,2.398921742101e-05,0.0124600176012893,0.000503090248202213
MX,MEX,Mexico,2021-05-02,76510823.0190186,3830,13389.2,2362,11517,53519.5,174,5253,2499,0,0,917,3939,490,399,67,1197101.49644557,4,52,4,0,40,687558.501455123,2369,4946,202167.193134126,110,10,77,8,2,182,9,148,7,2,241,28,181,20,8,326,51,9,42,8,0,42,12,137,11,0,164,9,18,14,30,18,22,19,14,12,22,24,10,1,2,2,5,1,4,2,1,1,4,2,2,49,85,60,123,99,108,82,61,43,109,105,54,1,2,2,6,2,6,2,1,1,7,3,2,2021-05-02,5253,1,0.0331239291833238,0.00483950252036874,0.0127546164096707,0.0030345244941008,0.0156461719951438,2.78077801668791e-05,0.00761469636398249,0.00235077383356665,0.00898642145418059,2.1145591988752e-05,0.0117180238953425,0.000469094539336563
MX,MEX,Mexico,2021-05-03,79157958.3275773,4200,16055.7,2806,12728.3,59072,220,5802,2922,0,0,961,4400,479,454,76,1254080.78255278,7,55,5,1,54,878608.858845117,2811,5436,222195.887965449,126,9,93,6,2,199,17,154,12,4,253,29,184,21,7,368,67,6,57,2,4,60,17,162,10,6,211,23,30,19,50,38,40,35,26,16,29,41,21,2,0,2,5,1,3,1,2,2,1,2,2,70,107,59,160,129,143,105,81,64,129,147,69,8,5,6,15,8,13,8,5,4,8,10,4,2021-05-03,5802,1,0.0379179593243709,0.00491459529798763,0.0130989314029645,0.00292559343179608,0.0158427631162877,2.75073344833499e-05,0.0093071354705274,0.00247079528532532,0.0110994381033578,2.30795643911753e-05,0.0126509991959757,0.000464705531318289
MX,MEX,Mexico,2021-05-04,76069535.208613,3770,15297.6,2236,11074.6,52872.65,195,5362,2733,0,0,862,4059,428,416,68,1044830.4633743,6,48,4,1,46,576149.438893797,2241,5014,204946.685478065,109,12,72,5,7,211,17,163,11,5,253,30,190,20,10,342,69,4,64,3,1,55,12,149,6,5,181,20,30,16,44,34,35,32,23,18,27,35,20,1,1,1,2,2,2,1,1,0,2,2,1,55,89,55,134,102,111,85,67,52,125,108,60,5,6,4,9,7,7,7,5,5,7,9,3,2021-05-04,5362,1,0.036367027228646,0.00501065398272934,0.0126818351361432,0.00299505154751252,0.0137352024106492,2.61551375144686e-05,0.00857888847444983,0.00246847809974176,0.00757398395183782,1.9482916546648e-05,0.0109345510749421,0.000450236433654487
MX,MEX,Mexico,2021-05-05,76450202.0151797,4010,15753.85,2407,11888,56181.86,207,5644,2831,0,0,1029,4201,551,452,80,1101649.92786185,7,59,2,5,53,746041.367217756,2419,5303,216759.527939804,129,10,97,9,1,221,22,166,11,11,288,40,205,24,15,319,70,3,65,2,1,55,12,166,9,3,192,14,29,14,43,27,36,30,25,14,29,31,22,2,2,0,1,1,3,1,3,1,2,2,2,68,100,64,160,115,126,108,75,57,140,118,78,6,7,2,8,7,9,4,6,2,9,10,7,2021-05-05,5644,1,0.0366761162296244,0.00490379631136134,0.0141743444365698,0.00308394154493625,0.0144100329210786,2.67140291660653e-05,0.0093905031892275,0.00251622958494019,0.00975852708760173,2.20354266631042e-05,0.0111598323865689,0.00044223272646505
MX,MEX,Mexico,2021-05-06,81065161.8252766,4086,15735,2655.8,11967,56369.97,184,5568,2830,0,0,1030,4122,562,451,63,1003699.33054418,9,48,7,2,43,718546.502287939,2663.6,5237,214061.785370687,103,11,80,4,7,205,26,156,12,13,267,44,191,28,15,354,65,5,60,3,2,52,14,155,6,8,171,17,31,17,45,34,41,19,24,22,31,37,21,1,1,0,2,2,2,1,0,1,1,3,1,38,77,58,130,94,102,70,62,52,120,109,51,3,7,3,11,8,9,6,3,3,9,8,4,2021-05-06,5568,1,0.0330459770114943,0.00469527126430743,0.0113146551724138,0.00277810200237003,0.0123813893409292,2.40718953591722e-05,0.00772270114942529,0.00229932107560369,0.0088638138271611,2.04036536625288e-05,0.0124431364308557,0.000469596127289092
MX,MEX,Mexico,2021-05-07,80979924.2730695,3747,14456.8,2481,10796.4,53473.2,167,5208,2642,0,0,1080,3699,565,488,70,1123671.85983192,7,53,3,3,54,867422.274061568,2485,4877,199346.825902776,101,11,72,8,3,202,28,140,18,9,241,37,167,27,9,302,58,1,54,1,0,48,12,128,8,3,157,13,28,16,39,23,29,20,20,8,26,32,13,0,0,0,1,0,0,0,0,0,0,0,0,49,94,54,127,89,106,81,65,42,100,107,52,4,8,3,9,4,8,7,2,4,7,6,2,2021-05-07,5208,1,0.0320660522273426,0.00478473855155246,0.0134408602150538,0.00312743071878962,0.0138759312251618,2.54774675233238e-05,0.01036866359447,0.00275112747861083,0.0107115718105214,2.2420612577936e-05,0.0124657113989463,0.0004870550542972
MX,MEX,Mexico,2021-05-08,81411455.9787777,3633,13819,2297,10722,51663.1,184,5059,2519,0,0,1112,3552,594,500,73,1200002.28994549,9,52,6,3,45,779257.403014738,2304,4720,192929.468579271,96,13,65,8,5,205,24,159,11,12,259,43,182,28,14,341,72,13,59,6,5,56,24,133,13,9,167,12,33,25,45,30,35,20,22,17,25,35,16,0,4,0,3,5,4,2,1,0,1,2,0,51,90,58,124,95,97,79,69,56,109,97,59,4,9,3,12,11,9,8,3,4,11,7,6,2021-05-08,5059,1,0.0363708242735718,0.00515878339692175,0.0144297291954932,0.00328615950100087,0.0147399684174462,2.61775525026401e-05,0.00889503854516703,0.00258731611558985,0.00957183965875607,2.11502023896536e-05,0.011942188080269,0.000484709953955779
MX,MEX,Mexico,2021-05-09,80999269.628277,3615,14455,2294.4,10770,50686.72,151,4978,2432,0,0,1064,3555,572,475,53,711130.490919346,6,39,4,2,39,485709.892145096,2302,4682,191376.222857658,95,10,75,6,4,191,25,140,14,11,215,37,153,23,14,347,55,4,50,3,1,49,12,124,8,4,144,14,27,17,36,29,29,24,19,13,27,28,17,1,2,2,2,1,3,2,1,1,0,2,0,38,89,48,114,87,93,75,52,36,94,83,52,5,6,3,8,5,7,4,1,1,6,6,2,2021-05-09,4978,1,0.0303334672559261,0.00476423171313382,0.0106468461229409,0.0028510629395942,0.00877946794067251,2.0315465730229e-05,0.00783447167537164,0.00244916231969867,0.00599647249134619,1.68131630723186e-05,0.0120286625246658,0.00048841044662807
MX,MEX,Mexico,2021-05-10,83095952.7835776,3555,14005.8,2270,10667,49964.91,155,4942,2355,0,0,1030,3547,545,474,57,1224248.09379138,6,38,6,0,36,799935.229374076,2275,4627,189128.104050061,97,14,64,11,2,203,15,152,11,3,250,34,173,24,10,315,57,6,51,4,2,46,16,113,13,2,144,13,28,13,35,27,29,28,20,15,23,26,17,2,2,1,3,3,2,2,1,0,2,1,2,47,78,49,109,78,95,76,52,43,99,90,57,6,5,3,10,6,9,3,4,2,11,6,4,2021-05-10,4942,1,0.0313638203156617,0.00485949950526758,0.0115337919870498,0.00297689619715493,0.0147329449002157,2.5904780580625e-05,0.00728450020234723,0.00237087688084708,0.00962664489156888,2.09939957439391e-05,0.0120288838690934,0.000491309143424397
MX,MEX,Mexico,2021-05-11,82406903.6711193,4159,16304.4,2468,12187.4,57323.5,209,5751,2840,0,0,1219,4111,676,524,78,1291142.89265214,9,56,9,0,49,826666.286796965,2472,5402,220806.141793479,124,19,83,16,3,219,26,160,21,5,289,41,206,33,8,342,72,6,66,5,1,56,22,159,19,3,192,17,24,15,38,28,33,12,19,14,27,34,14,0,1,1,3,2,3,1,2,1,2,2,0,64,99,62,142,109,133,87,68,65,138,124,73,7,9,3,15,12,15,13,8,7,15,13,7,2021-05-11,5751,1,0.0363415058250739,0.00483659189100596,0.0135628586332812,0.00298941860276208,0.0156678971679972,2.68128188301884e-05,0.00852025734654843,0.0023754433958285,0.0100315173847101,2.15159383896879e-05,0.0111953407632659,0.000438850327743274
MX,MEX,Mexico,2021-05-12,80638682.2656816,4341,17140.9,2724,12804.2,59907.56,182,5930,2938,0,0,1190,4268,704,475,63,876593.231277296,4,54,4,0,44,569336.861453024,2730,5580,228081.871752613,130,12,102,10,2,221,21,172,14,7,283,43,206,31,12,317,67,8,59,5,3,56,17,147,12,5,171,21,32,18,45,35,36,34,24,16,34,32,20,1,1,1,4,3,2,3,3,2,3,2,1,55,87,58,130,95,108,89,56,45,128,90,56,4,5,3,11,7,9,7,6,3,10,6,2,2021-05-12,5930,1,0.0306913996627319,0.00438995556852644,0.0106239460370995,0.0026094223017045,0.0108706294131788,2.26323824857672e-05,0.00741989881956155,0.00218425087368529,0.00706034430941246,1.82747206963903e-05,0.0119693861639345,0.000446296875963453
MX,MEX,Mexico,2021-05-13,76732929.0027947,4290,13842.2,2095.5,12798,60035.15,213,5788,2782,0,0,1280,4092,725,534,72,1184516.84139348,12,50,5,7,54,803279.735541582,2104,5437,222236.762852859,129,13,98,8,5,222,27,176,17,10,271,38,206,22,16,327,60,9,51,5,3,48,17,168,9,7,201,11,28,15,37,26,37,25,20,12,27,34,17,1,2,1,4,4,4,3,1,2,2,4,3,51,107,65,155,109,139,98,71,67,144,134,64,6,7,6,12,6,12,6,3,2,10,11,8,2021-05-13,5788,1,0.0368002764340014,0.00485028820169049,0.0124395300621977,0.00285540467102114,0.0154368777106154,2.75840935630024e-05,0.00932964754664824,0.00247674349811081,0.0104685139219998,2.27727002264481e-05,0.00946738052242525,0.000402614532961024
MX,MEX,Mexico,2021-05-14,82126882.359438,3963,14308.095,2330.4,11634.4,55191.5,165,5479,2663,0,0,1361,3700,788,546,68,1057506.412249,9,43,6,3,49,794700.128062309,2335,5146,210342.170616298,113,13,78,8,5,191,27,129,20,7,241,47,150,34,13,360,47,6,40,5,1,38,14,122,10,4,154,12,26,16,32,24,25,24,15,10,25,27,16,1,1,0,4,2,4,2,1,0,2,4,2,45,92,65,123,87,99,73,62,45,113,104,63,5,5,4,10,6,11,5,4,2,8,9,7,2021-05-14,5479,1,0.0301149844862201,0.00452531575407569,0.0124110239094725,0.00293149638986213,0.0128764952700956,2.438316095853e-05,0.00894323781711991,0.00249283822323915,0.00967649209651244,2.1171563911863e-05,0.0111009598938648,0.000447755737794246
MX,MEX,Mexico,2021-05-15,80884165.5216585,3859,13976,2275,11313,53873.77,178,5306,2580,0,0,1286,3592,732,534,60,1056228.93280759,12,34,8,4,39,676695.513333358,2281,4962,202821.1913327,117,12,86,5,7,181,31,124,18,13,238,47,155,31,16,330,61,5,55,4,0,51,17,132,11,5,168,17,29,14,36,25,28,27,11,9,24,30,15,2,1,0,3,1,3,2,3,3,2,2,2,53,89,53,132,81,102,87,60,52,117,103,60,7,10,5,14,9,12,10,8,10,11,9,8,2021-05-15,5306,1,0.0335469280060309,0.00484486000031217,0.0113079532604599,0.00284503092110945,0.0130585377990302,2.47405476513588e-05,0.00735016961929891,0.00229832364588772,0.00836622976782963,1.98498342387024e-05,0.0112463593424927,0.000458924720526032
MX,MEX,Mexico,2021-05-16,77243178.8172414,4033,13820.8,2278,11960.1,57943.5,190,5517,2637,0,0,1373,3712,796,558,65,1226446.70378961,10,48,10,0,42,786977.616663472,2286,5176,211568.417238624,120,19,78,16,3,205,33,142,23,9,266,49,173,38,10,339,60,8,50,6,2,50,27,132,22,4,179,12,23,16,41,22,30,19,17,12,22,30,20,2,1,1,3,3,5,2,2,2,2,3,2,56,93,66,142,98,121,89,70,50,122,110,79,8,10,9,20,16,20,14,12,7,16,15,11,2021-05-16,5517,1,0.0344390067065434,0.00481184649165459,0.0117817654522385,0.00284726714646484,0.0158777347407128,2.78764086159023e-05,0.00761283306144644,0.00229356114172089,0.0101883121424284,2.23947094292532e-05,0.0108050153696696,0.000440530842663828
MX,MEX,Mexico,2021-05-17,80936109.1806609,4025,14669.5,2125,11885.28,56590.05,181,5625,2734,0,0,1374,3799,799,552,52,996309.421120339,6,39,2,3,35,688677.876459099,2129,5281,215860.280416765,100,11,75,7,3,186,27,136,18,9,249,41,172,27,12,327,59,6,53,2,4,47,20,144,9,10,169,13,22,17,40,25,31,21,17,13,21,30,14,0,3,4,5,4,4,4,2,2,2,4,1,44,78,60,136,92,102,68,64,41,113,101,58,3,7,7,15,9,11,7,5,5,15,12,4,2021-05-17,5625,1,0.0321777777777778,0.00461171697635039,0.00924444444444444,0.00250098158618553,0.012309825999869,2.40222262675421e-05,0.00622222222222222,0.00205496404209561,0.00850890762393669,2.00105139141399e-05,0.00986286127253011,0.000416879808011289
MX,MEX,Mexico,2021-05-18,81796506.2421542,4270,15667.3,2374,12745.4,60194.96,176,5805,2804,0,0,1450,3925,861,565,83,1454331.9893939,8,62,5,3,52,886057.64963778,2380,5450,222768.136389201,119,12,88,8,4,221,28,160,15,13,264,37,188,23,14,352,53,9,44,7,2,44,14,134,10,4,167,17,24,17,33,28,25,24,16,21,22,30,17,4,4,2,6,3,5,3,2,2,2,5,2,66,96,68,124,108,110,94,68,68,117,116,71,7,7,5,11,6,9,6,5,3,6,8,3,2021-05-18,5805,1,0.0303186907838071,0.00441079337044813,0.0142980189491817,0.00305392050397919,0.0177798790707323,2.86384512963818e-05,0.00895779500430663,0.0024237823227898,0.0108324632718988,2.24325814868999e-05,0.0106837541426565,0.000426924489977012
MX,MEX,Mexico,2021-05-19,85322705.2013722,3955,14429,1928,11598,55824.12,189,5432,2668,0,0,1438,3575,879,539,73,1355568.49577399,11,48,6,4,44,763806.139792539,1935,5087,207930.552259058,101,9,65,7,2,200,37,133,25,11,270,58,170,44,13,338,61,13,47,8,5,40,24,127,14,9,168,12,21,13,30,22,23,21,12,9,15,27,9,2,3,1,6,2,4,2,1,1,2,4,2,56,84,60,125,81,107,81,62,52,115,113,63,8,10,5,15,5,13,7,6,3,9,13,8,2021-05-19,5432,1,0.0347938144329897,0.00487336881681576,0.0134388807069219,0.00306204633162379,0.0158875470787603,2.65317912527997e-05,0.00810014727540501,0.00238368344842886,0.00895196815419602,1.9985839652836e-05,0.00930599173126426,0.000412705291143034
MX,MEX,Mexico,2021-05-20,77584244.7291551,4370,11302.5,3538,13829.3,5488.5,237,5403,2540,1262,3562,1516,3709,949,531,102,1601011.87708776,20,71,11,7,69,937538.921025862,3541,5349,218639.772760704,152,24,119,17,6,216,49,156,32,14,288,69,202,48,16,494,82,19,60,14,5,64,38,185,25,11,219,27,28,18,47,27,43,37,20,19,38,40,22,5,8,6,12,8,8,7,4,4,6,8,3,89,108,73,173,128,154,114,78,64,158,141,90,14,16,11,27,19,23,14,11,10,21,20,14,2021-05-20,5403,1,0.0438645197112715,0.00546068360035748,0.0188784008883953,0.00362889688328516,0.0206357860758567,3.16332596855079e-05,0.0127706829539145,0.00299396480491993,0.0120841405919306,2.43124757820134e-05,0.0161955894633844,0.000529098182515506
MX,MEX,Mexico,2021-05-21,79968270.2231833,4220,11708.3,3168,13303,4465.5,245,5366,2584,1291,3523,1626,3553,987,596,113,2016669.54343689,26,76,19,7,79,1377133.36088568,3174,5311,217086.527039091,159,34,110,22,12,266,58,184,34,22,315,79,209,52,25,512,95,20,73,9,11,73,44,183,25,19,222,22,44,23,54,32,46,30,25,26,34,53,27,6,6,4,9,6,10,6,5,7,5,9,7,91,139,82,176,127,145,124,87,72,142,168,92,20,25,15,29,19,26,20,16,14,23,27,24,2021-05-21,5366,1,0.0456578456951174,0.00558512012808059,0.0210585165859113,0.00384162536882317,0.0252183714591871,3.43638192903084e-05,0.0147223257547521,0.00322248043581959,0.0172209972410588,2.85132238202134e-05,0.0146208981427413,0.000504917420806202
MX,MEX,Mexico,2021-05-22,79534842.1676025,4081,10569,3742,12654,3889,216,5227,2533,1227,3504,1642,3403,998,616,97,1439302.81489047,15,74,9,5,67,892960.784855901,3746,5175,211527.542351213,135,26,100,13,11,247,51,183,31,18,299,71,210,46,22,517,91,26,65,14,11,75,44,158,26,15,198,25,39,24,56,39,53,40,32,26,41,50,28,6,9,6,16,10,14,8,8,9,6,12,8,73,113,69,155,112,139,117,79,70,139,136,80,11,20,12,30,20,28,19,14,16,21,26,15,2021-05-22,5227,1,0.0413238951597475,0.00539583198050088,0.0185574899559977,0.00365859124319062,0.0180965068347963,2.9295516366937e-05,0.0128180600726994,0.00304952075170647,0.0112272905876167,2.31555497593682e-05,0.0177092777534391,0.000562063100912756
MX,MEX,Mexico,2021-05-23,80218216.0704926,4241,11314.6,3421,13246,4431,253,5304,2527,1180,3577,1688,3425,1045,606,104,1941114.23112861,26,70,22,4,67,1187993.24692338,3425,5234,213939.160708454,173,34,118,25,9,260,59,179,38,21,316,79,212,56,23,565,107,23,81,16,6,84,51,179,35,15,229,30,43,24,56,46,55,39,26,32,40,52,40,8,11,5,11,7,9,9,3,3,6,9,8,88,131,81,175,137,155,123,91,89,155,165,103,23,29,12,36,29,28,27,15,15,28,33,25,2021-05-23,5304,1,0.0476998491704374,0.00573577045746169,0.0196078431372549,0.00373130851660484,0.0241979231926928,3.36264876767469e-05,0.01263197586727,0.00300553303772157,0.0148095196467523,2.64327397863205e-05,0.01600922425169,0.000531843192638862
MX,MEX,Mexico,2021-05-24,79492613.0026884,4384,12162,3485,14188,4337,243,5574,2709,1279,3737,1698,3665,1047,621,114,1805694.85694288,22,79,14,7,83,1272117.54475401,3491,5504,224975.380309387,163,28,115,16,10,254,51,183,31,17,317,68,220,45,21,534,86,20,64,9,10,70,44,176,26,15,227,27,29,18,57,35,50,31,22,20,38,51,26,7,7,4,14,8,14,8,7,6,10,10,8,100,121,82,180,138,162,123,91,85,163,168,96,18,18,12,30,25,26,21,15,11,28,28,18,2021-05-24,5574,1,0.0435952637244349,0.00536049780501361,0.0204520990312164,0.00371574918728413,0.0227152535152142,3.27532242591971e-05,0.0148905633297452,0.00317952623279757,0.0160029655171983,2.75855618610335e-05,0.0155172534665756,0.000510730831005329
MX,MEX,Mexico,2021-05-25,79570033.5608299,4409,12850,3466,14060,4871.5,227,5557,2691,1338,3624,1692,3669,1084,569,106,1831887.96795875,23,72,17,5,74,1217709.97755271,3467,5501,224852.755647155,154,29,105,15,9,247,50,173,35,14,287,67,199,44,17,517,87,24,59,12,9,68,44,158,26,14,208,30,30,21,51,30,46,34,29,12,37,49,28,10,5,5,15,8,15,10,9,3,12,18,10,89,122,78,166,125,143,118,88,78,145,150,90,20,20,15,31,17,31,23,15,9,22,35,20,2021-05-25,5557,1,0.040849379161418,0.00520432043873166,0.0190750404894727,0.00359648720426591,0.0230223349919577,3.29526482475329e-05,0.0133165377001979,0.00301378646868132,0.0153036252852877,2.69725279346119e-05,0.0154189793672821,0.000509275199276734
MX,MEX,Mexico,2021-05-26,80393490.2697956,4402,12562,3265,14087,4274.5,226,5588,2690,1306,3716,1874,3517,1183,648,107,1507493.88069112,17,85,13,4,76,1061120.68596045,3270,5530,226038.12738207,159,25,123,19,4,260,51,196,32,18,332,75,241,53,19,538,71,11,58,6,5,59,29,182,20,7,212,22,41,21,44,27,46,36,25,21,35,48,28,2,4,1,5,3,3,5,1,1,5,7,2,89,136,70,165,122,160,122,82,68,145,165,94,11,16,5,21,15,17,16,6,6,19,20,10,2021-05-26,5588,1,0.0404438081603436,0.00516512836588505,0.0191481746599857,0.00359323221547088,0.0187514421333377,2.96513520903862e-05,0.0136005726556908,0.00303686086814058,0.0131990871698616,2.49473470611926e-05,0.0144665859599551,0.00049223891333956
MX,MEX,Mexico,2021-05-27,78494649.7621134,4252,10906.73,3024,13578,4483.5,212,5375,2523,1220,3602,1841,3349,1192,606,106,1639195.10747524,22,73,14,8,72,1069008.86670263,3027,5321,217495.275913199,132,26,92,16,8,225,47,161,32,12,282,69,192,53,14,491,76,14,61,8,4,52,33,161,21,9,186,19,24,15,42,24,31,17,16,16,30,44,21,1,3,3,6,3,6,2,1,1,5,7,1,92,109,66,156,101,130,89,70,58,131,142,86,11,15,10,21,12,21,7,8,6,22,21,11,2021-05-27,5375,1,0.0394418604651163,0.00520354579624316,0.0197209302325581,0.00371704158667107,0.0208828896293314,3.16330217256578e-05,0.0133953488372093,0.00307331764862737,0.0136188755532049,2.56401797329566e-05,0.0139175436675142,0.000492335429069397
MX,MEX,Mexico,2021-05-28,80359458.351476,3960,10729,2753,12543,3777,199,5082,2378,1156,3381,1745,3138,1153,556,92,1916291.45772416,22,62,17,5,65,1367437.57673063,2760,5038,205927.682775925,112,22,79,14,8,213,42,156,27,13,283,75,187,53,19,474,80,18,57,11,6,66,40,142,29,9,185,22,34,23,49,34,44,24,19,12,22,40,18,4,5,5,11,4,8,7,2,1,1,8,3,85,105,72,145,101,127,94,67,52,111,123,64,17,16,15,29,14,26,22,8,6,16,25,13,2021-05-28,5082,1,0.0391578118850846,0.00533293143819556,0.0181031090121999,0.00366555960964002,0.0238464954472775,3.33580711717624e-05,0.0127902400629673,0.00308940488401419,0.0170165106234258,2.82773011378646e-05,0.0134027633526242,0.000496658470592007
MX,MEX,Mexico,2021-05-29,79453760.0073706,3901,10219.5,3262.1,12465,3723.5,205,4950,2333,1120,3330,1826,2928,1173,606,85,1232419.19742159,20,55,14,6,63,885534.144171602,3268,4905,200491.322750281,127,33,79,26,6,202,57,132,42,14,262,86,156,67,19,455,91,17,70,13,4,76,39,146,30,8,189,28,38,27,60,34,46,31,24,18,37,48,34,4,5,4,10,6,10,7,3,6,4,9,7,78,104,70,159,108,131,97,72,69,119,126,83,14,18,14,32,20,28,22,10,16,21,22,19,2021-05-29,4950,1,0.0414141414141414,0.00555054121138117,0.0171717171717172,0.00361902162160121,0.0155111500992183,2.71717909750221e-05,0.0127272727272727,0.00312271059565264,0.0111452767507725,2.30835467649843e-05,0.0162999573007477,0.000554274474574034
MX,MEX,Mexico,2021-05-30,79596411.9894125,4204,10156.5,2943,13516,4632,210,5275,2376,1203,3512,2001,3103,1272,690,117,2134057.80674462,26,74,16,8,87,1579502.01136139,2949,5207,212835.538748361,135,37,85,26,10,233,58,149,40,14,272,78,166,51,22,479,71,20,48,14,6,55,51,138,35,14,194,21,30,21,40,31,35,23,26,22,26,38,23,4,8,4,10,8,10,8,7,5,7,10,6,95,119,77,160,120,140,101,76,65,124,151,90,22,27,17,37,28,34,25,18,14,31,33,20,2021-05-30,5275,1,0.0398104265402844,0.00527610909904594,0.0221800947867299,0.00397418422219746,0.0268109799601078,3.54859380146449e-05,0.0164928909952607,0.00343695625923745,0.0198438845656949,3.06381345002994e-05,0.0138557687186192,0.000496605527829856
