ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
PT,PRT,Portugal,2021-05-01,2021-05-01,890,7191120.84483256,677,2547,75,1684,8492,3,890,355,247,601,181,61,1,8414.53814586492,0,0,0,0,1,8414.53814586492,75,848,35010.1703737282,8,2,5,1,1,25,4,17,3,1,26,6,16,6,0,119,3,0,3,0,0,3,0,3,0,0,3,0,2,0,1,2,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00337078651685393,0.00380789985583493,0.00112359550561798,0.00220096918169143,0.00117012887523806,2.49869016130896e-05,0.00112359550561798,0.00220096918169143,0.00117012887523806,2.49869016130896e-05,0.00214223464780053,0.000484304851033426
PT,PRT,Portugal,2021-05-02,2021-05-02,840,6638436.91871268,629,2009.9,163,1586,8126,3,840,307,225,578,159,56,2,24875.0747264832,0,2,0,0,2,24875.0747264832,164,809,33400.0328211629,5,1,4,1,0,20,2,17,2,0,22,4,17,3,1,113,3,1,2,1,0,2,1,2,1,0,2,0,2,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.00357142857142857,0.00403415442089254,0.00238095238095238,0.00329584037047361,0.00374712828201537,4.6478194435848e-05,0.00238095238095238,0.00329584037047361,0.00374712828201537,4.6478194435848e-05,0.0049101748156393,0.000749642610342822
PT,PRT,Portugal,2021-05-03,2021-05-03,978,7763152.89667583,770,2780,58,1889,9946,5,978,351,269,669,211,54,2,10728.2239216354,0,2,0,0,2,10728.2239216354,58,952,39303.8705139024,13,2,10,1,1,25,6,17,5,1,27,5,20,4,1,101,4,0,4,0,0,2,0,5,0,0,3,1,2,2,2,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,2,2,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00511247443762781,0.00446972939641797,0.00204498977505112,0.00283125975369048,0.00138194159826856,2.613205561091e-05,0.00204498977505112,0.00283125975369048,0.00138194159826856,2.613205561091e-05,0.00147568163749889,0.000379495028244813
PT,PRT,Portugal,2021-05-04,2021-05-04,907,6943926.69372609,669,2388,45,1684,8726,7,907,342,259,598,195,60,0,0,0,0,0,0,0,0,46,875,36124.8809870427,7,0,3,0,0,19,3,14,2,1,20,4,12,3,1,110,6,1,5,0,1,3,1,5,0,1,4,0,1,0,2,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,2,1,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00771775082690187,0.00569517974238419,0,0,0,0,0,0,0,0,0.00127336059644043,0.000367742563298172
PT,PRT,Portugal,2021-05-05,2021-05-05,851,6758857.73026181,660,2238,102,1624,8506.5,2,851,306,220,597,162,53,3,42974.2216836064,0,1,0,0,2,28838.4922519227,103,820,33854.1741821428,5,2,2,1,1,19,6,11,2,4,20,6,11,3,3,99,2,0,2,0,0,1,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00235017626321974,0.00325328861865532,0.00352526439482961,0.00398210130555479,0.00635820776211867,5.99230238567768e-05,0.00235017626321974,0.00325328861865532,0.00426677012637838,4.91397069072566e-05,0.0030424608630486,0.000586668553649123
PT,PRT,Portugal,2021-05-06,2021-05-06,936,7734092.15461337,708,2646.4,32,1783,8654,2,936,347,254,626,188,55,5,34578.0751528739,0,3,0,0,5,34578.0751528739,35,891,36785.4502393772,8,1,6,0,0,16,1,11,1,0,19,2,12,1,0,119,1,0,1,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00213675213675214,0.00295816744886793,0.00534188034188034,0.00466975569664546,0.00447086412491842,4.70182155768114e-05,0.00534188034188034,0.00466975569664546,0.00447086412491842,4.70182155768114e-05,0.000951463140242717,0.000315064398139
PT,PRT,Portugal,2021-05-07,2021-05-07,968,8016717.57719742,735,2915,104,1824,9222,3,968,369,304,598,216,82,6,78303.8865216966,2,3,1,1,3,35112.8161874019,105,913,37693.7329613371,14,2,10,1,1,22,8,11,4,3,31,10,16,6,3,106,1,0,1,0,0,1,0,2,0,0,3,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00309917355371901,0.00350154199302811,0.00619834710743802,0.00494422488640393,0.00976757454253129,6.807877583284e-05,0.00309917355371901,0.00350154199302811,0.00437994925594934,4.5712098162534e-05,0.0027856089527588,0.000532068881636644
PT,PRT,Portugal,2021-05-08,2021-05-08,1001,8080386.76262517,784,2534,107,1931,10055.6,4,1001,370,287,674,220,62,5,42071.3550726873,1,3,0,0,2,15544.7661236954,110,972,40129.5820793205,8,1,5,0,1,23,4,18,1,2,26,3,19,2,1,121,3,0,3,0,0,2,0,3,0,0,3,1,0,1,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003996003996004,0.00390817992536886,0.004995004995005,0.00436728612802585,0.00520660165269355,4.9622157173055e-05,0.001998001998002,0.002766270954615,0.0019237651093133,3.02127248855245e-05,0.00274111999927069,0.000511544892436397
PT,PRT,Portugal,2021-05-09,2021-05-09,1079,7975526.17515086,800,2858,143,2119,10109,3,1079,398,355,676,261,90,1,12650.8928839624,0,1,0,0,0,0,144,1034,42689.2879321167,4,2,2,1,1,22,5,15,4,1,22,5,15,3,2,115,3,0,3,0,0,2,0,3,0,0,2,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00278035217794254,0.00314183003432231,0.00092678405931418,0.00181562144793324,0.00158621420156309,2.76187882319773e-05,0,0,0,0,0.00337321157075716,0.000550017749272164
PT,PRT,Portugal,2021-05-10,2021-05-10,1036,8039304.33700769,785,2615,72,1903,9840,4,1036,386,348,629,256,86,3,15135.4806579912,2,1,2,0,3,15135.4806579912,73,984,40625.0090185714,7,1,5,1,0,18,4,13,3,1,21,7,13,5,2,120,3,0,3,0,0,2,0,4,0,0,3,0,2,1,2,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,2,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00386100386100386,0.00377640272390472,0.0028957528957529,0.00327204483568981,0.00188268536971754,2.99652927385694e-05,0.0028957528957529,0.00327204483568981,0.00188268536971754,2.99652927385694e-05,0.00179692267801414,0.000411837133933831
PT,PRT,Portugal,2021-05-11,2021-05-11,1027,8053622.59387255,776,2239.2,71,1974,9821,5,1027,367,350,617,258,85,5,34078.394440906,1,3,1,0,4,28738.3480220976,73,978,40377.295548946,12,1,10,1,0,30,5,23,5,0,31,6,23,6,0,98,3,0,3,0,0,2,0,5,0,0,4,1,2,1,2,2,1,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,3,2,3,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00486854917234664,0.00425699240841818,0.00486854917234664,0.00425699240841818,0.00423143672846477,4.4830706736519e-05,0.00389483933787731,0.00380943210972666,0.00356837531025636,4.11823825271982e-05,0.00180794674352343,0.000414361454013103
PT,PRT,Portugal,2021-05-12,2021-05-12,955,8056610.01199262,714,3468,93,1724,9027,2,955,365,308,595,225,77,4,57097.8492013205,1,1,1,0,0,0,94,900,37157.0204438153,3,1,2,0,1,32,3,26,2,1,37,6,27,4,2,92,1,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00209424083769634,0.00289937561374898,0.00418848167539267,0.00409603149916151,0.00708708118133158,5.79243547458074e-05,0,0,0,0,0.00252980456659964,0.000510764965386371
PT,PRT,Portugal,2021-05-13,2021-05-13,1030,7778129.88379077,766,2776,92,1887,9518,2,1030,405,355,604,250,103,2,9309.94346894028,1,1,0,1,0,0,94,978,40377.295548946,7,1,5,0,1,21,3,9,1,2,28,7,10,3,4,90,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00194174757281553,0.002688461423005,0.00194174757281553,0.002688461423005,0.00119693854538759,2.42988854913155e-05,0,0,0,0,0.00232804101220825,0.000470076644480378
PT,PRT,Portugal,2021-05-14,2021-05-14,1009,8096973.73411286,772,2775,55,1854,9859,2,1009,384,383,578,264,116,4,63050.8085776226,0,3,0,0,2,33658.7412580066,58,970,40047.0109227787,5,2,1,1,1,26,7,15,7,0,30,12,13,9,3,107,2,1,1,1,0,2,1,1,1,0,2,1,2,1,1,1,2,2,1,1,0,1,2,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,2,2,1,1,0,1,2,0,1,1,1,1,1,1,1,1,0,1,1,1,0.00198216055500496,0.00274435996250202,0.00396432111000991,0.00387725503127704,0.00778695975163994,6.05442851776622e-05,0.00198216055500496,0.00274435996250202,0.00415695324738439,4.43169377506243e-05,0.001448297854535,0.000372457959548459
PT,PRT,Portugal,2021-05-15,2021-05-15,1022,8150875.56096793,767,2434.5,75,1870,9778,4,1022,362,361,606,245,112,0,0,0,0,0,0,0,0,76,979,40418.5811272169,5,0,4,0,0,24,8,14,6,2,27,11,13,9,2,110,4,0,4,0,0,2,0,4,0,0,2,0,1,1,1,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00391389432485323,0.003828032638433,0,0,0,0,0,0,0,0,0.00188032330379909,0.000422342836160724
PT,PRT,Portugal,2021-05-16,2021-05-16,1135,7642985.98560162,875,2216,69,2233,11013.12,1,1135,418,414,662,243,164,4,26777.0766583051,2,2,0,2,3,18383.0512168325,70,1089,44959.9947370165,3,0,2,0,0,21,3,16,1,2,30,8,20,2,5,111,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000881057268722467,0.0017260796246855,0.00352422907488987,0.00344758987708456,0.00350348367885923,4.18894348480499e-05,0.0026431718061674,0.00298702006204217,0.00240521849071342,3.47272913531701e-05,0.00155693968403354,0.00036444543164944
PT,PRT,Portugal,2021-05-17,2021-05-17,1113,7991063.82704271,853,2321,118,2051,10872,4,1113,405,421,637,228,186,3,27622.8225278771,0,2,0,0,3,27622.8225278771,118,1072,44258.1399064111,12,2,7,2,0,30,5,19,3,2,34,9,20,1,8,92,3,1,2,1,0,2,1,2,1,0,3,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00359389038634322,0.00351561341708283,0.00269541778975741,0.00304598290261248,0.00345671404030064,4.06935522111902e-05,0.00269541778975741,0.00304598290261248,0.00345671404030064,4.06935522111902e-05,0.00266617621638696,0.000480414615540538
PT,PRT,Portugal,2021-05-18,2021-05-18,1039,9164622.80239554,781,2150,109,1828,9784,2,1039,377,380,596,234,136,4,1195699.77840139,0,3,0,0,3,1189614.44658949,110,988,40790.151331655,12,1,7,0,1,21,4,15,3,1,30,7,16,3,4,124,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00192492781520693,0.00266519595652346,0.00384985563041386,0.00376551984055702,0.130469066123359,0.000218065563898139,0.00288739172281039,0.00326261083966698,0.129805063693242,0.000217592983368911,0.00269672939199505,0.000503271965227041
PT,PRT,Portugal,2021-05-19,2021-05-19,1011,8165715.63279915,764,2737.3,85,1857,9595.5,5,1011,350,354,601,214,136,3,26116.815016424,2,1,0,2,2,21721.3522866039,85,963,39758.0118748824,7,2,5,0,2,11,4,6,1,3,12,5,6,1,4,102,5,1,4,1,0,3,1,4,1,0,3,0,2,0,1,3,2,1,1,1,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,3,2,1,1,1,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.00494559841740851,0.00432419579541349,0.0029673590504451,0.00335283553755943,0.00319834980678494,3.87273981011784e-05,0.0019782393669634,0.00273893634217867,0.00266006719599148,3.53279854632378e-05,0.00213793386519158,0.000454012856726264
PT,PRT,Portugal,2021-05-20,2021-05-20,944,7646958.16717244,794,2438,120,2161,1178,2,944,344,388,533,237,137,2,15949.6004222718,0,1,0,0,1,4391.41754028877,120,933,38519.4445267552,6,0,5,0,0,22,5,16,3,2,29,11,17,4,7,132,1,0,0,0,0,1,0,1,0,0,2,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00211864406779661,0.00293312484631724,0.00211864406779661,0.00293312484631724,0.00208574443243873,3.23355977526206e-05,0.0010593220338983,0.00207513304338155,0.000574269852703085,1.69799734097601e-05,0.00311530972147455,0.000556520493409485
PT,PRT,Portugal,2021-05-21,2021-05-21,920,8014308.16711384,754,1562,140,1972,960,3,920,343,347,538,217,118,5,53112.5113887848,2,1,1,0,2,13272.7010112489,142,909,37528.5906482535,6,3,2,1,1,18,1,12,0,0,25,6,14,4,1,111,3,0,3,0,0,2,0,3,0,0,2,0,1,0,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00326086956521739,0.00368393233963509,0.00543478260869565,0.00475074696090782,0.00662721101825462,5.61741618684371e-05,0.00217391304347826,0.00300955779902867,0.00165612561115537,2.815151601894e-05,0.00378378184597797,0.00062116476364543
PT,PRT,Portugal,2021-05-22,2021-05-22,1074,8002191.95428018,879,2461,111,2420,1214,2,1074,398,451,592,265,175,4,58080.5524118956,0,3,0,0,2,12841.2746751712,112,1059,43721.4273888893,6,1,3,1,0,21,4,13,2,2,25,8,15,5,3,134,2,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00186219739292365,0.00257842236460773,0.0037243947858473,0.00364303675980173,0.00725808037894289,5.88129109949555e-05,0.00186219739292365,0.00257842236460773,0.00160471965038314,2.77328468669364e-05,0.00256167299854583,0.000473811717077121
PT,PRT,Portugal,2021-05-23,2021-05-23,1083,7932495.79320937,883,1855.2,195,2392,1245,4,1083,390,466,580,274,173,5,26542.6868557882,3,2,2,1,2,8337.42556463451,197,1069,44134.2831715984,6,3,2,3,0,29,13,14,7,6,31,14,15,8,6,141,3,0,3,0,0,3,1,3,1,0,4,1,1,2,3,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,1,0,1,3,3,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0.00369344413665743,0.00361281833332798,0.00461680517082179,0.00403738149999292,0.00334607008282439,4.01867489713398e-05,0.00184672206832872,0.0025570148539377,0.00105104695697056,2.25489266251067e-05,0.00446365015681902,0.000621918803721902
PT,PRT,Portugal,2021-05-24,2021-05-24,1043,7966334.18590139,854,2391.2,137,2284,1201,3,1043,373,427,580,264,152,6,44152.9304372598,0,5,0,0,3,15121.5554998743,138,1034,42689.2879321167,7,2,4,2,0,27,7,16,6,0,27,6,16,5,0,109,3,1,2,1,0,3,1,2,1,0,3,0,2,1,2,1,1,0,2,1,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,1,0,2,1,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.00287631831255992,0.00325011647682225,0.00575263662511985,0.00458972464946034,0.00554244014962371,5.1554011412835e-05,0.00287631831255992,0.00325011647682225,0.00189818241954198,3.02256206317238e-05,0.00323266108864228,0.000538475096797322
PT,PRT,Portugal,2021-05-25,2021-05-25,1000,7926169.8585434,817,2013,171,2079,1112,3,1000,343,426,544,253,163,2,16295.5419400094,0,2,0,0,1,7174.03393422402,172,988,40790.151331655,8,3,5,1,2,15,5,9,2,3,19,8,10,4,4,130,1,0,1,0,0,1,0,3,0,0,3,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,1,1,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0.0033896612415839,0.002,0.00276903445375919,0.00205591631656049,3.15335034069388e-05,0.001,0.00195898375742971,0.00090510726646759,2.09348473601521e-05,0.00421670414021044,0.000628838924564576
PT,PRT,Portugal,2021-05-26,2021-05-26,1071,8071841.25825211,910,2217,119,2249,1361,6,1071,372,453,590,267,180,7,39078.2092542029,3,4,2,1,6,34052.5479586335,119,1057,43638.8562323475,9,1,7,1,0,28,8,16,5,3,33,9,18,6,3,123,5,1,4,1,0,2,1,5,1,0,3,0,1,0,2,2,1,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,3,3,2,1,1,1,2,3,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0.00560224089635854,0.00447006989440407,0.0065359477124183,0.00482596000915502,0.00484130051668843,4.78838407286691e-05,0.00560224089635854,0.00447006989440407,0.00421868404855217,4.47128416749338e-05,0.00272692756580065,0.000489277515916933
PT,PRT,Portugal,2021-05-27,2021-05-27,1042,8225145.27401402,852,1950,180,2186,1224,3,1042,379,448,559,261,183,4,24680.5588694705,1,3,0,1,3,18261.8173375532,181,1025,42317.7177276785,6,2,3,0,2,21,7,13,3,4,22,11,10,6,5,130,1,0,1,0,0,1,1,2,0,1,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,1,2,2,3,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0.00287907869481766,0.00325323108748143,0.00383877159309021,0.00375469950146931,0.00300062285190812,3.7379152647811e-05,0.00287907869481766,0.00325323108748143,0.002220242528147,3.21657628318354e-05,0.00427716828125668,0.000621776600177268
PT,PRT,Portugal,2021-05-28,2021-05-28,949,7716664.65273665,777,1595,111,2013,980,5,949,338,405,515,224,169,1,5443.02611160947,0,1,0,0,1,5443.02611160947,111,932,38478.1589484843,6,1,3,1,0,22,9,13,6,3,29,12,15,7,5,121,5,1,4,0,1,1,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00526870389884089,0.00460595585998072,0.00105374077976818,0.00206420554833759,0.000705359939372141,1.87320561788376e-05,0.00105374077976818,0.00206420554833759,0.000705359939372141,1.87320561788376e-05,0.00288475340383645,0.000535880525498885
PT,PRT,Portugal,2021-05-29,2021-05-29,1040,7892159.21385825,862,1738.63,124,2201,1211,3,1040,368,472,536,264,186,5,40428.3130654945,2,2,2,0,2,15063.6253836044,127,1031,42565.431197304,7,2,4,2,0,23,10,13,8,2,21,7,12,5,2,135,3,1,2,1,0,2,1,2,1,0,2,0,2,0,2,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00288461538461538,0.00325947825165954,0.00480769230769231,0.00420390854158763,0.00512259217914717,4.98057916496449e-05,0.00192307692307692,0.00266263573697847,0.00190868239925437,3.04510410840997e-05,0.00298364180574879,0.000518136343787864
PT,PRT,Portugal,2021-05-30,2021-05-30,1088,8103352.83269746,919,2039,144,2824,1201,1,1088,354,503,557,277,210,2,11125.6967712718,0,0,0,0,2,11125.6967712718,146,1069,44134.2831715984,9,1,4,0,1,22,3,14,1,2,21,2,15,1,1,140,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000919117647058824,0.00180060942898471,0.00183823529411765,0.00254527468705684,0.00137297449598628,2.54946238620623e-05,0.00183823529411765,0.00254527468705684,0.00137297449598628,2.54946238620623e-05,0.00330808590302323,0.000535708958753046
PT,PRT,Portugal,2021-05-31,2021-05-31,1040,8077999.07551989,850,2009.2,105,2291,1323,3,1040,356,469,550,251,202,4,17370.7030762523,3,1,1,2,3,13613.5210884432,105,1032,42606.7167755749,10,5,5,2,3,19,6,13,4,2,23,9,14,5,4,106,1,0,1,0,0,1,2,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,2,0,0,0,0,0,2,2,2,0,0,1,2,0,0,1,0.00288461538461538,0.00325947825165954,0.00384615384615385,0.00376190613817531,0.00215037200597034,3.19437236579705e-05,0.00288461538461538,0.00325947825165954,0.00168525905501753,2.82854614383049e-05,0.0024644001684775,0.000470791781776842
PT,PRT,Portugal,2021-06-01,2021-06-01,1015,7854705.54386707,856,2738,145,2198,1224,6,1015,343,458,534,264,183,2,18068.866026665,1,1,0,1,1,12026.6020502758,145,1011,41739.7196318859,5,3,2,1,2,24,7,15,4,3,28,9,17,4,4,127,5,3,2,0,2,4,3,3,0,2,5,0,4,1,3,4,1,2,2,0,1,2,0,0,2,1,2,2,1,2,2,0,1,2,0,0,5,2,4,5,2,2,3,1,2,3,0,0,2,1,2,2,1,2,2,0,1,2,0,1,0.00591133004926109,0.0047159613370839,0.00197044334975369,0.00272815315975807,0.00230038744619436,3.35029873058224e-05,0.000985221674876847,0.00193004753410375,0.00153113340571578,2.73436770663239e-05,0.00347390929500234,0.00056445185086037
PT,PRT,Portugal,2021-06-02,2021-06-02,1029,8045020.82984656,886,1882.5,224,2491,1131,4,1029,376,482,523,267,210,3,20248.7899590993,0,2,0,0,2,12449.2361717044,226,1016,41946.1475232404,12,0,11,0,0,22,5,15,3,2,19,6,11,4,2,124,2,0,1,0,0,2,0,3,0,0,4,0,1,2,2,2,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,2,1,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00388726919339164,0.0038020424128771,0.00291545189504373,0.00329427110246049,0.00251693443526926,3.46236797020889e-05,0.00194363459669582,0.00269107157232025,0.00154744610797258,2.71616398994523e-05,0.00538786070579626,0.000700546727123145
PT,PRT,Portugal,2021-06-03,2021-06-03,1066,7814809.73846059,881,2378.5,125,2332,1069,5,1066,387,516,519,265,233,8,60888.9695124771,2,4,2,0,3,19861.7049871744,125,1055,43556.2850758057,11,3,6,2,1,27,10,15,5,5,35,15,17,8,7,163,4,1,3,1,0,4,1,3,1,0,5,0,1,0,2,3,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,3,4,2,0,0,1,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.00469043151969981,0.00410161580664969,0.0075046904315197,0.00518083917880964,0.00779148457227461,6.1645370770417e-05,0.00281425891181989,0.0031800909697973,0.00254154683887248,3.53008654640867e-05,0.00286984989152424,0.000502375197582235
