"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-08-09","HK",7496981,72,4,4079,51,5087.28279981446,4889.4727844697,5293.09547800152,330.97552185275,4402.13946645819,0.000678577523381006,0.00065219223370977,0.000706030264449318,4.41478405577858e-05,0.000587188291721454,0.000678577523381006,0.00065219223370977,0.000706030264449318,4.41478405577858e-05,0.000587188291721454
"2020-08-10","HK",7496981,69,3,4148,54,5312.30534549279,5116.55660207301,5515.5430260104,225.022545678327,4627.16201213652,0.000708592611544939,0.000682482268805671,0.000735701881332019,3.00150881639326e-05,0.000617203379885386,0.000708592611544939,0.000682482268805671,0.000735701881332019,3.00150881639326e-05,0.000617203379885386
"2020-08-11","HK",7496981,33,4,4181,58,5586.16654719379,5393.71128783572,5785.48888283348,273.861201701001,4901.02321383752,0.000745122142792384,0.000719451108097475,0.000771709156370208,3.65295312474449e-05,0.000653732911132831,0.000745122142792384,0.000719451108097475,0.000771709156370208,3.65295312474449e-05,0.000653732911132831
"2020-08-12","HK",7496981,62,5,4243,63,5990.77850940433,5799.82076986728,6188.02348776065,404.611962210541,5305.63517604806,0.00079909212913896,0.000773620844159439,0.000825402050206696,5.39699863465761e-05,0.000707702897479407,0.00079909212913896,0.000773620844159439,0.000825402050206696,5.39699863465761e-05,0.000707702897479407
"2020-08-13","HK",7496981,69,2,4312,65,6121.69435680898,5932.1475145005,6317.29769136437,130.915847404649,5436.55102345271,0.000816554604688071,0.000791271515093942,0.000842645551771356,1.74624755491109e-05,0.000725165373028518,0.000816554604688071,0.000791271515093942,0.000842645551771356,1.74624755491109e-05,0.000725165373028518
"2020-08-14","HK",7496981,48,1,4360,66,6134.18960928808,5946.88857024975,6327.38981371524,12.4952524791033,5449.04627593182,0.000818221309256097,0.000793237780681283,0.000843991709958348,1.66670456802589e-06,0.000726832077596544,0.000818221309256097,0.000793237780681283,0.000843991709958348,1.66670456802589e-06,0.000726832077596544
"2020-08-15","HK",7496981,46,2,4406,68,6241.3795259087,6056.012578694,6432.42032281793,107.189916620618,2097.51691852248,0.000832519053457478,0.000807793507639142,0.000858001417212866,1.42977442013815e-05,0.000279781543867122,0.000832519053457478,0.000807793507639142,0.000858001417212866,1.42977442013815e-05,0.000279781543867122
"2020-08-16","HK",7496981,74,1,4480,69,6300.8341482723,6116.18217760404,6491.06089570186,59.4546223635962,1718.3598484416,0.000840449528719934,0.000815819351496828,0.000865823308836165,7.93047526245514e-06,0.000229206909880337,0.000840449528719934,0.000815819351496828,0.000865823308836165,7.93047526245514e-06,0.000229206909880337
"2020-08-17","HK",7496981,44,0,4524,69,6232.48683917714,6049.76983711063,6420.7223161184,0,1569.01769174592,0.000831332884420694,0.00080696080690489,0.000856441054888415,0,0.000209286603733679,0.000831332884420694,0.00080696080690489,0.000856441054888415,0,0.000209286603733679
"2020-08-18","HK",7496981,36,1,4560,70,6248.34719259692,6067.56231976612,6434.51860593971,0,1544.52687031058,0.00083344844979558,0.000809334093252487,0.000858281300958307,0,0.000206019845896713,0.00083344844979558,0.000809334093252487,0.000858281300958307,0,0.000206019845896713
"2020-08-19","HK",7496981,26,2,4586,72,6343.07157913219,6164.27807911058,6527.05094443109,0,1213.55134845784,0.000846083454010647,0.000822234720764342,0.000870623914403823,0,0.000161872005338927,0.000846083454010647,0.000822234720764342,0.000870623914403823,0,0.000161872005338927
"2020-08-20","HK",7496981,18,1,4604,73,6342.86357547823,6166.31825506532,6524.4634923084,0,988.528802779508,0.000846055709021836,0.000822506853767579,0.000870278781860112,0,0.000131856917174995,0.000846055709021836,0.000822506853767579,0.000870278781860112,0,0.000131856917174995
"2020-08-21","HK",7496981,27,2,4631,75,6447.10383578791,6272.09377694537,6626.99719545236,109.702280810904,824.369881889411,0.000859960007340009,0.000836615936060845,0.000883955447593153,1.46328609890974e-05,0.000109960246916647,0.000859960007340009,0.000836615936060845,0.000883955447593153,1.46328609890974e-05,0.000109960246916647
"2020-08-22","HK",7496981,26,1,4657,76,6469.37132175715,6295.87349796835,6647.65029225564,58.83489267395,478.59281235282,0.000862930201071225,0.000839787842328579,0.00088671030275462,7.84781136219366e-06,6.38380719322645e-05,0.000862930201071225,0.000839787842328579,0.00088671030275462,7.84781136219366e-06,6.38380719322645e-05
"2020-08-23","HK",7496981,25,1,4682,77,6496.00194480189,6323.86254108495,6672.82708830515,26.6306230447362,374.307587992907,0.000866482380681222,0.000843521217552099,0.000890068560705322,3.55217960999718e-06,4.99277759931508e-05,0.000866482380681222,0.000843521217552099,0.000890068560705322,3.55217960999718e-06,4.99277759931508e-05
"2020-08-24","HK",7496981,9,0,4691,77,6422.17377594096,6251.95040221777,6597.03186284924,0,361.812335513804,0.000856634660797588,0.000833929071211168,0.000879958460992397,0,4.82610714251249e-05,0.000856634660797588,0.000833929071211168,0.000879958460992397,0,4.82610714251249e-05
"2020-08-25","HK",7496981,19,0,4710,77,6368.56399148844,6199.72473464522,6542.0013064506,0,254.622418893186,0.000849483811081879,0.000826962844729795,0.000872618098732089,0,3.39633272237433e-05,0.000849483811081879,0.000826962844729795,0.000872618098732089,0,3.39633272237433e-05
"2020-08-26","HK",7496981,24,1,4734,78,6409.93220531304,6241.99953537749,6582.3828796912,0,195.16779652959,0.000855001794097255,0.000832601754676648,0.000878004476694179,0,2.60328519612882e-05,0.000855001794097255,0.000832601754676648,0.000878004476694179,0,2.60328519612882e-05
"2020-08-27","HK",7496981,21,1,4755,79,6451.44074017952,6284.38774123912,6622.93437925925,0,195.16779652959,0.000860538494119101,0.000838255791396447,0.000883413520623736,0,2.60328519612882e-05,0.000860538494119101,0.000838255791396447,0.000883413520623736,0,2.60328519612882e-05
"2020-08-28","HK",7496981,13,5,4768,84,6809.83005246347,6643.26935751225,6980.56677334555,0,195.16779652959,0.000908342978655471,0.000886125942897847,0.000931117042092751,0,2.60328519612882e-05,0.000908342978655471,0.000886125942897847,0.000931117042092751,0,2.60328519612882e-05
"2020-08-29","HK",7496981,18,2,4786,86,6932.67958851886,6766.7561021323,7102.67158320085,418.608685092962,613.776481622553,0.00092472951292245,0.000902597472520246,0.000947404239546672,5.58369675864141e-05,8.18698195477023e-05,0.00092472951292245,0.000902597472520246,0.000947404239546672,5.58369675864141e-05,8.18698195477023e-05
"2020-08-30","HK",7496981,15,2,4801,88,7053.55521557814,6888.27828513597,7222.79779064233,138.944585683294,752.721067305847,0.00094085275333873,0.000918806955111126,0.000963427517108865,1.85334050710939e-05,0.000100403224618796,0.00094085275333873,0.000918806955111126,0.000963427517108865,1.85334050710939e-05,0.000100403224618796
"2020-08-31","HK",7496981,9,1,4810,89,7088.00979511341,6923.63156859459,7256.29062694646,34.4545795352624,677.473366030205,0.000945448547237002,0.000923522624453042,0.000967895026937705,4.59579389827217e-06,9.0366157527971e-05,0.000945448547237002,0.000923522624453042,0.000967895026937705,4.59579389827217e-06,9.0366157527971e-05
"2020-09-01","HK",7496981,12,1,4822,90,7129.80782092113,6966.14058190953,7297.32036922713,41.7980258077232,660.436499163979,0.000951023861594571,0.000929192775319762,0.000973367862240431,5.57531435756916e-06,8.80936605233465e-05,0.000951023861594571,0.000929192775319762,0.000973367862240431,5.57531435756916e-06,8.80936605233465e-05
"2020-09-02","HK",7496981,8,3,4830,93,7326.1558964592,7162.98880745724,7493.03979971972,196.348075538074,830.153951657317,0.000977214147462719,0.000955449774710278,0.000999474295015516,2.6190285868148e-05,0.000110731766781497,0.000977214147462719,0.000955449774710278,0.000999474295015516,2.6190285868148e-05,0.000110731766781497
"2020-09-03","HK",7496981,8,1,4838,94,7366.91792510243,7204.43676858376,7533.06350773401,40.7620286432229,870.91598030054,0.000982651273239511,0.000960978394981094,0.00100481293839934,5.43712577679241e-06,0.00011616889255829,0.000982651273239511,0.000960978394981094,0.00100481293839934,5.43712577679241e-06,0.00011616889255829
"2020-09-04","HK",7496981,12,0,4850,94,7338.5172176974,7176.64219652471,7504.0434620692,0,870.91598030054,0.000978862987340824,0.000957270959673595,0.00100094204081206,0,0.00011616889255829,0.000978862987340824,0.000957270959673595,0.00100094204081206,0,0.00011616889255829
"2020-09-05","HK",7496981,7,0,4857,94,7305.73739016532,7144.56757488342,7470.54293414398,0,870.91598030054,0.00097449058363164,0.000952992621280943,0.000996473505020751,0,0.00011616889255829,0.00097449058363164,0.000952992621280943,0.000996473505020751,0,0.00011616889255829
"2020-09-06","HK",7496981,21,1,4878,95,7374.38811962093,7213.2690272543,7539.10604655576,0,870.91598030054,0.000983647700270406,0.000962156503698529,0.00100561893468261,0,0.00011616889255829,0.000983647700270406,0.000962156503698529,0.00100561893468261,0,0.00011616889255829
"2020-09-07","HK",7496981,11,3,4889,98,7584.61811465802,7423.5761735134,7749.15358859621,135.589141731964,1006.5051220325,0.0010116896540965,0.000990208748496682,0.00103363655164608,1.8085832381323e-05,0.000134254724939613,0.0010116896540965,0.000990208748496682,0.00103363655164608,1.8085832381323e-05,0.000134254724939613
"2020-09-08","HK",7496981,6,1,4895,99,7633.09632095364,7472.5185141681,7797.12480263322,130.589254119252,718.485691058793,0.00101815601786288,0.000996737021764908,0.00104003528922285,1.74189122420415e-05,9.58366695952402e-05,0.00101815601786288,0.000996737021764908,0.00104003528922285,1.74189122420415e-05,9.58366695952402e-05
"2020-09-09","HK",7496981,6,0,4901,99,7606.02103596527,7445.99771847376,7769.48344424208,0,579.541105375499,0.00101454452611862,0.00099319949169856,0.00103634829063087,0,7.73032645241463e-05,0.00101454452611862,0.00099319949169856,0.00103634829063087,0,7.73032645241463e-05
"2020-09-10","HK",7496981,12,0,4913,99,7590.24465828773,7430.53901493045,7753.38287799901,0,545.086525840236,0.00101244016201825,0.000991137501206212,0.00103420068398186,0,7.27074706258741e-05,0.00101244016201825,0.000991137501206212,0.00103420068398186,0,7.27074706258741e-05
"2020-09-11","HK",7496981,12,0,4925,99,7576.31749365737,7416.89213567534,7739.16968383579,0,503.288500032513,0.00101058245894679,0.000989317184567407,0.00103230482828165,0,6.7132156268305e-05,0.00101058245894679,0.000989317184567407,0.00103230482828165,0,6.7132156268305e-05
"2020-09-12","HK",7496981,13,1,4938,100,7641.82140200136,7482.48614580362,7804.54961120601,0,306.940424494439,0.00101931983047594,0.000998066574505606,0.00104102566235742,0,4.09418704001569e-05,0.00101931983047594,0.000998066574505606,0.00104102566235742,0,4.09418704001569e-05
"2020-09-13","HK",7496981,19,0,4957,100,7641.19681922179,7481.8619268819,7803.92493214837,0,266.178395851216,0.00101923651923645,0.000997983311800029,0.00104094233827568,0,3.55047446233645e-05,0.00101923651923645,0.000997983311800029,0.00104094233827568,0,3.55047446233645e-05
"2020-09-14","HK",7496981,14,1,4971,101,7709.89626267488,7550.58195729745,7872.5720371472,0,266.178395851216,0.00102840013369047,0.00100714967228775,0.00105009897145894,0,3.55047446233645e-05,0.00102840013369047,0.00100714967228775,0.00105009897145894,0,3.55047446233645e-05
"2020-09-15","HK",7496981,4,0,4975,101,7687.10471134003,7528.24948028442,7849.31198120622,20.9281364729359,287.106532324152,0.00102536003643867,0.00100417080959448,0.00104699638177104,2.79154188505158e-06,3.82962865084161e-05,0.00102536003643867,0.00100417080959448,0.00104699638177104,2.79154188505158e-06,3.82962865084161e-05
"2020-09-16","HK",7496981,9,1,4984,102,7748.67214740332,7589.97727622409,7910.68508676933,94.647689976744,381.754222300896,0.00103357233363714,0.00101240449671996,0.00105518275780202,1.26247738892154e-05,5.09210603976315e-05,0.00103357233363714,0.00101240449671996,0.00105518275780202,1.26247738892154e-05,5.09210603976315e-05
"2020-09-17","HK",7496981,9,0,4993,102,7735.16524191429,7576.73586515265,7896.90737338558,0,246.165080568932,0.00103177068768272,0.00101063826427633,0.00105334498958789,0,3.28352280163085e-05,0.00103177068768272,0.00101063826427633,0.00105334498958789,0,3.28352280163085e-05
"2020-09-18","HK",7496981,3,1,4996,103,7789.09614074054,7630.97519342851,7950.49350205537,26.9170878481818,142.492914297862,0.00103896436988976,0.00101787308697041,0.00106049268392909,3.59039029819895e-06,1.90067060724659e-05,0.00103896436988976,0.00101787308697041,0.00106049268392909,3.59039029819895e-06,1.90067060724659e-05
"2020-09-19","HK",7496981,13,0,5009,103,7783.97416122645,7625.94679015285,7945.27622732423,8.38492597494314,150.877840272805,0.00103828116427485,0.00101720236321165,0.00105979676716857,1.11844033951042e-06,2.01251464119763e-05,0.00103828116427485,0.00101720236321165,0.00105979676716857,1.11844033951042e-06,2.01251464119763e-05
"2020-09-20","HK",7496981,23,0,5032,103,7795.45900915826,7637.18877403562,7957.00917725977,11.4848479318134,162.362688204618,0.0010398130939852,0.00101870189800876,0.00106136179046736,1.53192971034786e-06,2.16570761223242e-05,0.0010398130939852,0.00101870189800876,0.00106136179046736,1.53192971034786e-06,2.16570761223242e-05
"2020-09-21","HK",7496981,6,0,5038,103,7781.0492019251,7623.06190248856,7942.31077449525,0,162.362688204618,0.00103789101265231,0.0010168175566256,0.0010594012142348,0,2.16570761223242e-05,0.00103789101265231,0.0010168175566256,0.0010594012142348,0,2.16570761223242e-05
"2020-09-22","HK",7496981,8,0,5046,103,7769.83904200709,7612.07043836004,7930.87757497209,0,162.362688204618,0.00103639572275921,0.00101535143791348,0.00105787617375209,0,2.16570761223242e-05,0.00103639572275921,0.00101535143791348,0.00105787617375209,0,2.16570761223242e-05
"2020-09-23","HK",7496981,3,0,5049,103,7751.37988891482,7593.97662927293,7912.04570615406,0,162.362688204618,0.00103393351122469,0.0010129379585293,0.00105536424677534,0,2.16570761223242e-05,0.00103393351122469,0.0010129379585293,0.00105536424677534,0,2.16570761223242e-05
"2020-09-24","HK",7496981,7,1,5056,104,7814.98609431333,7657.68337082123,7975.52010142213,0,162.362688204618,0.00104241775380161,0.00102143561132424,0.00106383090759095,0,2.16570761223242e-05,0.00104241775380161,0.00102143561132424,0.00106383090759095,0,2.16570761223242e-05
"2020-09-25","HK",7496981,2,0,5058,104,7796.6299629671,7639.68855232426,7956.79540639686,0,141.434551731682,0.00103996928403141,0.00101903533600049,0.0010613332762077,0,1.88655342372726e-05,0.00103996928403141,0.00101903533600049,0.0010613332762077,0,1.88655342372726e-05
"2020-09-26","HK",7496981,1,1,5059,105,7852.64145445053,7695.94558552346,8012.52778192048,0,46.7868617549384,0.00104744049030544,0.00102653929435375,0.00106876725203392,0,6.24076034805722e-06,0.00104744049030544,0.00102653929435375,0.00106876725203392,0,6.24076034805722e-06
"2020-09-27","HK",7496981,6,0,5065,105,7842.73914195899,7686.23336428828,8002.43166368018,41.0517224291398,87.8385841840782,0.0010461196502911,0.00102524381004678,0.00106742056084712,5.47576716936321e-06,1.17165275174204e-05,0.0010461196502911,0.00102524381004678,0.00106742056084712,5.47576716936321e-06,1.17165275174204e-05
"2020-09-28","HK",7496981,10,0,5075,105,7840.26986152327,7683.80651441129,7999.9192309464,3.75912993586826,64.6806262717646,0.00104579028031727,0.00102492009975899,0.00106708543491659,5.01419162709397e-07,8.62755638193089e-06,0.00104579028031727,0.00102492009975899,0.00106708543491659,5.01419162709397e-07,8.62755638193089e-06
"2020-09-29","HK",7496981,4,0,5079,105,7829.42705780664,7673.17328850005,7988.86272324729,0,56.2957002968215,0.00104434399097539,0.0010235017653773,0.00106561064023602,0,7.50911604242047e-06,0.00104434399097539,0.0010235017653773,0.00106561064023602,0,7.50911604242047e-06
"2020-09-30","HK",7496981,8,0,5087,105,7825.38418828641,7669.20494638871,7984.74393660822,0,44.810852365008,0.00104380472463334,0.00102297244002469,0.00106506124753527,0,5.97718633207261e-06,0.00104380472463334,0.00102297244002469,0.00106506124753527,0,5.97718633207261e-06
"2020-10-01","HK",7496981,10,0,5097,105,7824.96554010824,7668.78852166711,7984.32314711564,0,44.810852365008,0.00104374888239789,0.0010229168943695,0.00106500511967626,0,5.97718633207261e-06,0.00104374888239789,0.0010229168943695,0.00106500511967626,0,5.97718633207261e-06
"2020-10-02","HK",7496981,7,0,5104,105,7820.27632459875,7664.18679375442,7979.54478913753,0,44.810852365008,0.00104312340188654,0.00102230308356849,0.00106436774871612,0,5.97718633207261e-06,0.00104312340188654,0.00102230308356849,0.00106436774871612,0,5.97718633207261e-06
"2020-10-03","HK",7496981,4,0,5108,105,7811.19075476422,7655.27649621805,7970.2805035791,0,44.810852365008,0.00104191150474627,0.00102111456547883,0.00106313201321693,0,5.97718633207261e-06,0.00104191150474627,0.00102111456547883,0.00106313201321693,0,5.97718633207261e-06
"2020-10-04","HK",7496981,5,0,5113,105,7803.92628297152,7648.15158708842,7962.87373969771,0,44.810852365008,0.00104094251845797,0.0010201641950391,0.00106214404701008,0,5.97718633207261e-06,0.00104094251845797,0.0010201641950391,0.00106214404701008,0,5.97718633207261e-06
"2020-10-05","HK",7496981,11,0,5124,105,7806.23886719883,7650.41258878565,7965.23906973208,0,44.810852365008,0.00104125098719055,0.0010204657833314,0.00106245955134901,0,5.97718633207261e-06,0.00104125098719055,0.0010204657833314,0.00106245955134901,0,5.97718633207261e-06
"2020-10-06","HK",7496981,8,0,5132,105,7804.29408824885,7648.50123102095,7963.26030109638,0,44.810852365008,0.00104099157891008,0.00102021083300344,0.00106219560928544,0,5.97718633207261e-06,0.00104099157891008,0.00102021083300344,0.00106219560928544,0,5.97718633207261e-06
"2020-10-07","HK",7496981,11,0,5143,105,7806.99965977248,7651.14741020279,7966.02658660216,0,3.75912993586826,0.0010413524670494,0.00102056379897492,0.00106256459588228,0,5.01419162709397e-07,0.0010413524670494,0.00102056379897492,0.00106256459588228,0,5.01419162709397e-07
"2020-10-08","HK",7496981,18,0,5161,105,7820.26884343617,7664.14632694515,7979.57165413293,0,0,0.00104312240399651,0.00102229768582115,0.00106437133215796,0,0,0.00104312240399651,0.00102229768582115,0.00106437133215796,0,0
"2020-10-09","HK",7496981,8,0,5169,105,7818.00885923043,7661.92551571009,7977.27182255713,0,0,0.00104282095142437,0.00102200145841507,0.00106406456446363,0,0,0.00104282095142437,0.00102200145841507,0.00106406456446363,0,0
"2020-10-10","HK",7496981,6,0,5175,105,7812.19035012275,7656.21784442155,7971.34032843889,0,0,0.00104204483779841,0.00102124012911618,0.00106327338010312,0,0,0.00104204483779841,0.00102124012911618,0.00106327338010312,0,0
"2020-10-11","HK",7496981,7,0,5182,105,7807.65598260614,7651.76811433306,7966.71972175136,0,0,0.00104144001200032,0.00102064659285292,0.00106265705111849,0,0,0.00104144001200032,0.00102064659285292,0.00106265705111849,0,0
"2020-10-12","HK",7496981,11,0,5193,105,7809.20575152291,7653.28107019906,7968.30717573951,0,0,0.0010416467310672,0.00102084840153644,0.00106286879688497,0,0,0.0010416467310672,0.00102084840153644,0.00106286879688497,0,0
"2020-10-13","HK",7496981,8,0,5201,105,7806.3425669598,7650.46979265392,7965.39113601141,0,0,0.00104126481939327,0.00102047341358527,0.00106247983501778,0,0,0.00104126481939327,0.00102047341358527,0.00106247983501778,0,0
"2020-10-14","HK",7496981,0,0,5201,105,7791.53529190924,7635.95236791516,7950.28822601761,0,0,0.00103928972101026,0.00101853697747335,0.00106046530276889,0,0,0.00103928972101026,0.00101853697747335,0.00106046530276889,0,0
"2020-10-15","HK",7496981,12,0,5213,105,7794.99231371832,7639.33514453047,7953.82111418837,0,0,0.00103975084286839,0.00101898819598589,0.00106093654421538,0,0,0.00103975084286839,0.00101898819598589,0.00106093654421538,0,0
"2020-10-16","HK",7496981,7,0,5220,105,7791.38416970169,7635.79328122792,7950.14545890324,0,0,0.00103926956326843,0.00101851575737326,0.00106044625948808,0,0,0.00103926956326843,0.00101851575737326,0.00106044625948808,0,0
"2020-10-17","HK",7496981,17,0,5237,105,7802.88816046344,7647.06236063455,7961.88925542491,0,0,0.00104080404638393,0.00102001890636171,0.00106201272958074,0,0,0.00104080404638393,0.00102001890636171,0.00106201272958074,0,0
"2020-10-18","HK",7496981,4,0,5241,105,7794.9632146835,7639.29052048683,7953.80819139166,0,0,0.00103974696143468,0.00101898224371742,0.00106093482048196,0,0,0.00103974696143468,0.00101898224371742,0.00106093482048196,0,0
"2020-10-19","HK",7496981,15,0,5256,105,7803.17925117744,7647.3373300696,7962.19701026998,0,0,0.00104084287410858,0.00102005558371691,0.00106205378008427,0,0,0.00104084287410858,0.00102005558371691,0.00106205378008427,0,0
"2020-10-20","HK",7496981,5,0,5261,105,7796.40823573079,7640.69642008886,7955.29334451216,0,0,0.00103993970849476,0.00101916977248427,0.00106113292063994,0,0,0.00103993970849476,0.00101916977248427,0.00106113292063994,0,0
"2020-10-21","HK",7496981,8,0,5269,105,7793.93000920072,7638.26202048213,7952.77051578355,0,0,0.00103960914522802,0.00101884505516049,0.00106079640801858,0,0,0.00103960914522802,0.00101884505516049,0.00106079640801858,0,0
"2020-10-22","HK",7496981,11,0,5280,105,7795.94214998591,7640.22888837456,7954.82895786085,0,0,0.00103987753870337,0.00101910740981931,0.00106107097748558,0,0,0.00103987753870337,0.00101910740981931,0.00106107097748558,0,0
"2020-10-23","HK",7496981,4,0,5284,105,7787.68116468347,7632.12728230262,7946.40546199958,0,0,0.00103877563044157,0.00101802676067908,0.00105994739242364,0,0,0.00103877563044157,0.00101802676067908,0.00105994739242364,0,0
"2020-10-24","HK",7496981,5,0,5289,105,7781.00757089275,7625.58195176748,7939.60109552782,0,0,0.00103788545961271,0.00101715369850443,0.00105903977821577,0,0,0.00103788545961271,0.00101715369850443,0.00105903977821577,0,0
"2020-10-25","HK",7496981,6,0,5295,105,7776.13631848889,7620.80298581945,7934.63578001419,0,0,0.00103723569774138,0.001016516246449,0.00105837746954597,0,0,0.00103723569774138,0.001016516246449,0.00105837746954597,0,0
"2020-10-26","HK",7496981,8,0,5303,105,7774.61496272367,7619.30702168999,7933.08861902246,0,0,0.00103703276862028,0.00101631670424268,0.00105817109834245,0,0,0.00103703276862028,0.00101631670424268,0.00105817109834245,0,0
"2020-10-27","HK",7496981,5,0,5308,105,7769.05122314029,7613.8499996239,7927.41607869331,0,0,0.0010362906379435,0.00101558880829815,0.00105741445505775,0,0,0.0010362906379435,0.00101558880829815,0.00105741445505775,0,0
"2020-10-28","HK",7496981,2,0,5310,105,7759.40619737893,7604.39269506819,7917.57960829279,0,0,0.00103500411664094,0.00101432732656895,0.00105610239752412,0,0,0.00103500411664094,0.00101432732656895,0.00105610239752412,0,0
"2020-10-29","HK",7496981,3,0,5313,105,7751.65319600238,7596.79019257712,7909.67313139785,0,0,0.0010339699668443,0.00101331325137107,0.00105504777608451,0,0,0.0010339699668443,0.00101331325137107,0.00105504777608451,0,0
"2020-10-30","HK",7496981,7,0,5320,105,7750.30213563624,7595.4617513161,7908.29908178257,0,0,0.00103378975292004,0.00101313605454197,0.00105486449569267,0,0,0.00103378975292004,0.00101313605454197,0.00105486449569267,0,0
"2020-10-31","HK",7496981,3,0,5323,105,7743.63419798489,7588.9232182474,7901.49918080859,0,0,0.00103290033654679,0.00101226389906115,0.00105395747712427,0,0,0.00103290033654679,0.00101226389906115,0.00105395747712427,0,0
"2020-11-01","HK",7496981,7,0,5330,105,7743.1836811104,7588.47790106838,7901.04343731081,0,0,0.00103284024344071,0.00101220449952699,0.00105389668685446,0,0,0.00103284024344071,0.00101220449952699,0.00105389668685446,0,0
"2020-11-02","HK",7496981,6,0,5336,105,7741.61822210015,7586.93992899893,7899.45000983564,0,0,0.00103263143151892,0.00101199935400649,0.00105368414430231,0,0,0.00103263143151892,0.00101199935400649,0.00105368414430231,0,0
"2020-11-03","HK",7496981,9,0,5345,105,7744.60010417514,7589.85845111071,7902.49662229369,0,0,0.00103302917590096,0.00101238864699146,0.00105409052287763,0,0,0.00103302917590096,0.00101238864699146,0.00105409052287763,0,0
"2020-11-04","HK",7496981,3,1,5348,106,7812.65399178198,7657.89721916785,7970.53821021895,0,0,0.00104210668158049,0.00102146413591923,0.00106316638793922,0,0,0.00104210668158049,0.00102146413591923,0.00106316638793922,0,0
"2020-11-05","HK",7496981,7,0,5355,106,7812.81826734563,7658.05444531645,7970.70975590945,0,0,0.00104212859380938,0.00102148510784761,0.00106318926990871,0,0,0.00104212859380938,0.00102148510784761,0.00106318926990871,0,0
"2020-11-06","HK",7496981,6,1,5361,107,7885.32195435075,7730.45441115729,8043.2920261485,0,0,0.0010517996449972,0.00103114232397778,0.0010728708030804,0,0,0.0010517996449972,0.00103114232397778,0.0010728708030804,0,0
"2020-11-07","HK",7496981,3,0,5364,107,7879.77940852686,7725.01691110268,8037.6424079803,0,0,0.00105106034129296,0.00103041703201631,0.00107211721731458,0,0,0.00105106034129296,0.00103041703201631,0.00107211721731458,0,0
"2020-11-08","HK",7496981,10,0,5374,107,7884.64276980935,7729.78095177378,8042.60715735303,0,0,0.00105170905059108,0.00103105249323345,0.00107277945046853,0,0,0.00105170905059108,0.00103105249323345,0.00107277945046853,0,0
"2020-11-09","HK",7496981,6,0,5380,107,7883.73181094286,7728.88463456333,8041.68132991985,0,0,0.00105158754049702,0.00103093293614634,0.00107265595710058,0,0,0.00105158754049702,0.00103093293614634,0.00107265595710058,0,0
"2020-11-10","HK",7496981,9,1,5389,108,7960.869218812,7805.82696448179,8118.99098037919,0,0,0.00106187666993047,0.0010411960447121,0.0010829680614609,0,0,0.00106187666993047,0.0010411960447121,0.0010829680614609,0,0
"2020-11-11","HK",7496981,18,0,5407,108,7977.48944500218,7822.12022920395,8135.94472858132,0,0,0.00106409359247438,0.00104336935483816,0.00108522947151411,0,0,0.00106409359247438,0.00104336935483816,0.00108522947151411,0,0
"2020-11-12","HK",7496981,23,0,5430,108,8001.0123099793,7845.18114294677,8159.93879784334,0,0,0.00106723123747803,0.00104644538154049,0.00108842996905599,0,0,0.00106723123747803,0.00104644538154049,0.00108842996905599,0,0
"2020-11-13","HK",7496981,6,0,5436,108,7998.42553332681,7842.64039433665,8157.30516706745,0,0,0.00106688619503328,0.00104610647863942,0.00108807867687906,0,0,0.00106688619503328,0.00104610647863942,0.00108807867687906,0,0
"2020-11-14","HK",7496981,8,0,5444,108,7997.63246346018,7841.8584314446,8156.50085751538,0,0,0.00106678040980232,0.00104600217493476,0.00108797139241988,0,0,0.00106678040980232,0.00104600217493476,0.00108797139241988,0,0
"2020-11-15","HK",7496981,14,0,5458,108,8005.02067489441,7849.09786783569,8164.04089800914,0,0,0.00106776590135341,0.0010469678218253,0.0010889771359977,0,0,0.00106776590135341,0.0010469678218253,0.0010889771359977,0,0
"2020-11-16","HK",7496981,8,0,5466,108,8003.19796725191,7847.30580961548,8162.18703042537,0,0,0.00106752277580161,0.00104672878450879,0.00108872985411399,0,0,0.00106752277580161,0.00104672878450879,0.00108872985411399,0,0
"2020-11-17","HK",7496981,4,0,5470,108,7995.18654598414,7839.44560833919,8154.02148298444,0,0,0.00106645415614421,0.00104568033563633,0.00108764067602472,0,0,0.00106645415614421,0.00104568033563633,0.00108764067602472,0,0
"2020-11-18","HK",7496981,9,0,5479,108,7994.4584181129,7838.72631415302,8153.28445433062,0,0,0.00106635703333287,0.00104558439112398,0.00108754236596446,0,0,0.00106635703333287,0.00104558439112398,0.00108754236596446,0,0
"2020-11-19","HK",7496981,12,0,5491,108,7998.29298128617,7842.48137995051,8157.20019151582,0,0,0.00106686851431078,0.00104608526818335,0.00108806467450242,0,0,0.00106686851431078,0.00104608526818335,0.00108806467450242,0,0
"2020-11-20","HK",7496981,26,0,5517,108,8022.55518277937,7866.26614051967,8181.94941679003,73.2731714359479,73.2731714359479,0.00107010477721357,0.00104925784666117,0.00109136590005897,9.77369042764653e-06,9.77369042764653e-06,0.00107010477721357,0.00104925784666117,0.00109136590005897,9.77369042764653e-06,9.77369042764653e-06
