"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_active"
"2020-08-27","RK",1873000,141,6,12981,498,42684.595989941,42444.2502812785,42926.3026852929,363.499799033096,5684.28796448337,0.0227894265829904,0.0226611053290328,0.0229184744715926,0.000194073571293698,0.00303485742898204
"2020-08-28","RK",1873000,119,1,13100,499,42557.4929010106,42318.0907319552,42798.2494175224,0,5423.83191043821,0.0227215658841487,0.0225937483886574,0.0228501064695795,0,0.00289579920471875
"2020-08-29","RK",1873000,115,9,13215,508,43108.3584176026,42868.7374615742,43349.3187693297,296.659338731166,5105.68405456995,0.0230156745422331,0.0228877402357577,0.0231443239558621,0.00015838726040105,0.00272593916421246
"2020-08-30","RK",1873000,119,8,13334,516,43595.2416394727,43355.4082479768,43836.4017410148,613.986310800574,4748.94000469671,0.0232756228721157,0.0231475751457431,0.0234043789327361,0.000327809028724279,0.00253547250651186
"2020-08-31","RK",1873000,120,9,13454,525,44179.0947347696,43938.8129023808,44420.6905616695,583.853095296916,4607.34797485446,0.0235873436918151,0.0234590565415808,0.023716332387437,0.000311720819699368,0.00245987612111824
"2020-09-01","RK",1873000,147,8,13601,533,44776.7862271788,44535.6553956073,45019.222621168,597.691492409162,4538.48013790511,0.023906452870891,0.0237777124375907,0.0240358903476604,0.0003191091790759,0.0024231073880967
"2020-09-02","RK",1873000,112,6,13713,539,45099.1940253419,44858.0723187565,45341.6118125295,322.407798163047,4292.2667761605,0.0240785873066427,0.0239498517451984,0.0242080148491882,0.00017213443575176,0.00229165337755499
"2020-09-03","RK",1873000,78,9,13791,548,45565.5300564863,45324.5328611239,45807.8086693174,466.336031144405,3966.31186284339,0.0243275654332548,0.0241988963487047,0.0244569186702175,0.000248978126612069,0.00211762512698526
"2020-09-04","RK",1873000,119,3,13910,551,45677.2369838533,45436.4484554442,45919.3015608398,111.706927367042,3587.52570614906,0.0243872060778715,0.0242586484011982,0.0245164450404911,5.96406446166803e-05,0.00191539012608065
"2020-09-05","RK",1873000,117,5,14027,556,45961.1477476322,45720.2429831166,46203.3218646661,283.910763778898,3640.05155672431,0.0245387868380311,0.0244101671025716,0.0246680842843919,0.000151580760159583,0.00194343382633439
"2020-09-06","RK",1873000,92,7,14119,563,46338.1143180427,46097.174285453,46580.3136924512,376.966570410499,3653.51832810171,0.0247400503566699,0.0246114117914858,0.0248693612880145,0.000201263518638814,0.0019506237736795
"2020-09-07","RK",1873000,85,5,14204,568,46536.5771794952,46295.9472732673,46778.4577945904,198.462861452521,3851.98118955423,0.0248460102399868,0.0247175372521449,0.024975150984832,0.000105959883316882,0.00205658365699639
"2020-09-08","RK",1873000,97,0,14301,568,46377.5569515771,46137.6761414718,46618.6849593713,0,3555.32185082306,0.0247611088903241,0.0246330358470218,0.0248898478160018,0,0.00189819639659534
"2020-09-09","RK",1873000,76,6,14377,574,46653.3972199276,46413.6933294439,46894.3390630712,0,2941.33554002249,0.0249083807901375,0.0247804022047218,0.0250370203219814,0,0.00157038736787106
"2020-09-10","RK",1873000,69,7,14446,581,46998.8163404224,46759.1933822996,47239.6672744343,420.038973441478,2777.52141816705,0.025092801035997,0.0249648656605977,0.0252213920311982,0.000224259996498387,0.00148292654467008
"2020-09-11","RK",1873000,50,5,14496,586,47133.5258917364,46894.5011994663,47373.7689102932,176.909738799652,2356.73966455754,0.0251647228466291,0.0250371068870616,0.0252929892740487,9.44526101439678e-05,0.00125826997573814
"2020-09-12","RK",1873000,70,3,14566,589,47188.6907873372,46950.1246690118,47428.4691238029,55.164895600843,2089.49676199534,0.0251941755404897,0.0250668044148488,0.0253221938728259,2.94526938605675e-05,0.00111558823384695
"2020-09-13","RK",1873000,71,7,14637,596,47584.1365252602,47345.3632653243,47824.1139721689,395.445737923037,2018.60646877397,0.0254053051389537,0.0252778234198208,0.0255334297769188,0.000211129598463981,0.00107773970569886
"2020-09-14","RK",1873000,55,4,14692,600,47702.5536347375,47464.1713277679,47942.133184231,118.417109477254,2025.31665088418,0.0254685283687867,0.0253412553805488,0.0255964405681959,6.32232298330239e-05,0.00108132229091521
"2020-09-15","RK",1873000,71,1,14763,601,47649.1004539213,47411.1905058546,47888.2042370886,0,1741.40588710528,0.0254399895642933,0.0253129687698102,0.0255676477507147,0,0.000929741530755624
"2020-09-16","RK",1873000,76,3,14839,604,47784.1558231231,47546.2914011277,48023.2102324252,28.1490075693582,1392.58832426414,0.0255120960080742,0.0253850995200895,0.0256397278336493,1.50288347941048e-05,0.000743506846910915
"2020-09-17","RK",1873000,43,3,14882,607,47823.9647604452,47586.6172382234,48062.4960996639,93.2621181383947,1287.38758095002,0.0255333501123573,0.0254066295986243,0.0256607026693347,4.97929087765055e-05,0.000687339872370538
"2020-09-18","RK",1873000,57,4,14939,611,47997.7217729984,47760.4758492486,48236.1461948124,173.757012553142,1461.14459350316,0.025626119473037,0.0254994532030158,0.0257534149465096,9.27693606797341e-05,0.000780109233050272
"2020-09-19","RK",1873000,63,3,15002,614,48123.3208502912,47886.1604537022,48361.6558044806,125.599077292842,1586.743670796,0.0256931771758095,0.0255665565689814,0.0258204248822641,6.70577027724729e-05,0.000847166935822744
"2020-09-20","RK",1873000,61,0,15063,614,48018.2678971978,47781.5831315976,48256.125074313,0,1166.70469735452,0.0256370891068862,0.0255107224407889,0.0257640817268088,0,0.000622906939324358
"2020-09-21","RK",1873000,79,1,15142,615,48058.1483011882,47821.4750055257,48295.9929168251,0,989.79495855487,0.0256583813674256,0.0255320208251606,0.0257853672807395,0,0.00052845432918039
"2020-09-22","RK",1873000,66,0,15208,615,47985.6497839396,47749.2943544589,48223.1751550876,0,934.630062954027,0.0256196742039186,0.0254934833713075,0.0257464896716965,0,0.000499001635319822
"2020-09-23","RK",1873000,62,1,15270,616,47983.5671600674,47747.4312358731,48220.8708994353,0,539.18432503099,0.0256185622851401,0.0254924886470225,0.0257452594230834,0,0.000287872036855841
"2020-09-24","RK",1873000,63,0,15333,616,47911.4206596864,47675.6029415255,48148.4048024496,0,420.767215553737,0.0255800430644348,0.0254541393174189,0.0257065695688465,0,0.000224648807022817
"2020-09-25","RK",1873000,46,1,15379,617,47868.9025982469,47633.5038484136,48105.4646589213,0,420.767215553737,0.0255573425511195,0.0254316624924792,0.0256836437047097,0,0.000224648807022817
"2020-09-26","RK",1873000,46,2,15425,619,47909.5664834941,47674.4219525358,48145.8708177216,0,392.618207984378,0.025579053114519,0.0254535087840554,0.0257052166672299,0,0.000209619972228712
"2020-09-27","RK",1873000,47,3,15472,622,48037.473765259,47802.3979706334,48273.7055819999,0,299.356089845984,0.0256473431741906,0.0255218355422496,0.0257734680096102,0,0.000159827063452207
"2020-09-28","RK",1873000,48,3,15520,625,48175.7504994007,47940.6907665414,48411.9627621281,0,125.599077292842,0.0257211695138284,0.0255956704573099,0.0258472839093049,0,6.70577027724729e-05
"2020-09-29","RK",1873000,54,0,15574,625,48108.908395688,47874.1436540695,48344.8243742729,0,0,0.0256854823255141,0.0255601407656538,0.0258114385340485,0,0
"2020-09-30","RK",1873000,46,0,15620,625,48024.4367921571,47790.0539005515,48259.9691978433,0,0,0.0256403826973609,0.025515245008303,0.0257661341152394,0,0
"2020-10-01","RK",1873000,43,2,15663,627,48090.4878466259,47856.2324769205,48325.889892018,0,0,0.0256756475422455,0.0255505779374909,0.025801329360394,0,0
"2020-10-02","RK",1873000,42,0,15705,627,48006.1428657806,47772.2702565242,48241.1604153354,0,0,0.0256306155183025,0.0255057502704347,0.0257560920530355,0,0
"2020-10-03","RK",1873000,-14127,3,1578,630,4825.84795330434,4802.40653271759,4849.4037957326,0,0,0.00257653387789874,0.00256401843711564,0.0025891104088268,0,0
"2020-10-04","RK",1873000,14236,0,15814,630,48877.0475265864,48639.696522996,49115.5567507853,0,0,0.0260955939810926,0.0259688716086471,0.0262229347307983,0,0
"2020-10-05","RK",1873000,41,3,15855,633,50569.849863951,50325.2015835076,50815.6874646402,0,0,0.0269993859391089,0.0268687675299026,0.0271306393297598,0,0
"2020-10-06","RK",1873000,34,2,15889,635,51597.220107434,51348.2065558357,51847.4412523066,0,0,0.0275479018192387,0.0274149527794104,0.0276814955965332,0,0
"2020-10-07","RK",1873000,49,3,15938,638,52155.0961487182,51904.1648963778,52407.2405309399,0,0,0.0278457534162938,0.0277117805106128,0.0279803740154511,0,0
"2020-10-08","RK",1873000,33,0,15971,638,52047.1394775761,51796.6977478444,52298.7921157772,0,0,0.0277881150440876,0.0276544034959127,0.0279224730997209,0,0
"2020-10-09","RK",1873000,79,3,16050,641,52147.3170336657,51897.0847725821,52398.7558400642,0,0,0.0278416001247548,0.0277080004124838,0.0279758440149836,0,0
"2020-10-10","RK",1873000,80,4,16130,645,52250.9479712252,52001.1392738301,52501.9567266607,0,0,0.0278969289755607,0.0277635554051415,0.0280309432603634,0,0
"2020-10-11","RK",1873000,49,2,16179,647,52066.0459755289,51817.5398975094,52315.7438366962,0,0,0.027798209276844,0.0276655311785955,0.0279315236714876,0,0
"2020-10-12","RK",1873000,68,1,16247,648,51865.8004505739,51618.4253416388,52114.3610750321,0,0,0.0276912976244388,0.0275592233537847,0.0278240048451853,0,0
"2020-10-13","RK",1873000,98,1,16345,649,51779.6079062283,51532.8211557239,52027.5764996604,0,0,0.027645279181115,0.0275135190366919,0.0277776703148214,0,0
"2020-10-14","RK",1873000,80,1,16425,650,51657.7766401339,51411.7500421793,51904.9805776431,0,0,0.027580233123403,0.0274488788265773,0.0277122160051485,0,0
"2020-10-15","RK",1873000,77,0,16502,650,51467.6178659994,51222.4409913546,51713.9682829178,0,0,0.0274787068158032,0.027347806188657,0.02761023400049,0,0
"2020-10-16","RK",1873000,104,2,16606,652,51538.9895281537,51293.8941939269,51785.2559905198,0,0,0.0275168123481867,0.0273859552557004,0.0276482947093005,0,0
"2020-10-17","RK",1873000,148,0,16754,652,51603.540113529,51358.0878004757,51850.1655005919,3175.58380318554,3175.58380318554,0.0275512760883764,0.0274202284038845,0.0276829500804015,0.0016954531784226,0.0016954531784226
"2020-10-18","RK",1873000,137,1,16891,653,51721.0303711613,51475.2076620297,51968.0270202743,422.125717684532,3597.70952087007,0.0276140044693867,0.0274827590293805,0.0277458766792709,0.000225374115154582,0.00192082729357719
"2020-10-19","RK",1873000,118,3,17009,656,51939.7054540465,51693.5049655314,52187.0785208301,218.675082885195,3816.38460375526,0.0277307557149207,0.0275993085774327,0.0278628288952643,0.000116751245534007,0.00203757853911119
"2020-10-20","RK",1873000,130,1,17139,657,52035.0011817887,51788.5370916023,52282.6382062027,95.295727742232,3911.6803314975,0.0277816343736192,0.0276500464984529,0.0279138484816886,5.08786586984688e-05,0.00208845719780966
"2020-10-21","RK",1873000,124,0,17263,657,52030.8634308897,51784.3718162922,52278.5283360754,0,3911.6803314975,0.0277794252167056,0.0276478226461784,0.027911654210398,0,0.00208845719780966
"2020-10-22","RK",1873000,159,0,17422,657,52129.1675647976,51882.1637136441,52377.3473673401,90.0286321098247,4001.70896360732,0.0278319100719688,0.0277000340168949,0.0279644139708169,4.8066541436105e-05,0.00213652373924577
"2020-10-23","RK",1873000,169,2,17591,659,52410.9116839972,52162.9982139812,52660.0034047028,285.881870098689,4287.59083370601,0.0279823340544566,0.027849972351298,0.0281153248289924,0.000152633139401329,0.0022891568786471
"2020-10-24","RK",1873000,166,2,17757,661,52674.920235371,52426.1824944793,52924.8381206258,264.008551373801,4551.59938507981,0.0281232889670961,0.0279904871833845,0.0282567208332225,0.00014095491263951,0.00243011179128661
"2020-10-25","RK",1873000,186,2,17943,663,52986.4408313217,52736.6557639534,53237.4089957024,311.520595950664,4863.11998103048,0.0282896106947793,0.0281562497404983,0.0284236033079031,0.000166321727683216,0.00259643351896982
"2020-10-26","RK",1873000,0,0,17943,663,52578.7040005672,52330.7926063559,52827.7898478361,0,4863.11998103048,0.0280719188470727,0.0279395582521922,0.028204906485764,0,0.00259643351896982
"2020-10-27","RK",1873000,0,0,17943,663,52172.1237209528,51926.0812848157,52419.331985107,0,1687.53617784494,0.0278548444852925,0.0277234817324163,0.0279868296770459,0,0.000900980340547217
"2020-10-28","RK",1873000,683,10,18626,673,54566.5322189564,54311.5354927915,54822.7261738457,358.037446511327,1623.44790667173,0.0291332259577984,0.0289970824841385,0.029270008635262,0.000191157205825589,0.000866763431218223
"2020-10-29","RK",1873000,0,0,18626,673,54155.1685532042,53902.0465102304,54409.4792480529,810.690275371198,2215.46309915774,0.0289135977326237,0.0287784551576243,0.0290493749322226,0.000432829832018792,0.00118284201770301
"2020-10-30","RK",1873000,702,5,19328,678,56149.2403909703,55887.9446658346,56411.7577651824,1994.07183776613,4114.23920918163,0.0299782383294022,0.0298387318023676,0.0301183970983355,0.0010646405967785,0.00219660395578304
"2020-10-31","RK",1873000,0,0,19328,678,55645.8470919633,55386.8364034575,55906.069016588,0,4114.23920918163,0.0297094752226179,0.029571188683106,0.0298484084445211,0,0.00219660395578304
"2020-11-01","RK",1873000,0,0,19328,678,55094.5285529224,54838.0215595811,55352.2353677701,0,4024.2105770718,0.0294151246945662,0.0292781748849873,0.0295527150922425,0,0.00214853741434693
"2020-11-02","RK",1873000,851,10,20179,688,57780.5688867094,57513.9071788154,58048.466964552,73.2233586841539,3811.55206565727,0.0308492092294231,0.0307068377890098,0.0309922407712504,3.90941584005093e-05,0.00203499843334611
"2020-11-03","RK",1873000,820,17,20999,705,60973.1878941535,60695.8903267168,61251.7523338692,4750.724144499,8298.26765878247,0.0325537575516036,0.0324057075956844,0.0327024838942174,0.00253642506380085,0.00443046858450746
"2020-11-04","RK",1873000,546,9,21545,714,62603.2631486524,62320.6534838121,62887.1543825744,1630.07525449886,9616.82231733067,0.03342405934258,0.0332731732428255,0.0335756296756938,0.000870301790976436,0.00513444864780068
"2020-11-05","RK",1873000,661,6,22206,720,64166.7204684033,63878.4167948321,64456.3253484283,1563.4573197509,11180.2796370816,0.0342587936296867,0.0341048674825585,0.0344134144946227,0.000834734287106728,0.00596918293490741
"2020-11-06","RK",1873000,728,12,22934,732,66326.4127634329,66031.2408137631,66622.9041867155,2159.69229502962,13339.9719321112,0.0354118594572519,0.0352542663180796,0.0355701570671199,0.0011530658275652,0.00712224876247261
"2020-11-07","RK",1873000,0,0,22934,732,65185.9092322702,64895.6935692816,65477.4227491905,0,12981.9344855999,0.0348029413946985,0.03464799443101,0.0349585812862736,0,0.00693109155664702
"2020-11-08","RK",1873000,0,0,22934,732,64001.9602939616,63716.8942498264,64288.3017086319,0,12171.2442102287,0.0341708277063329,0.034018630138722,0.0343237061978814,0,0.00649826172462823
"2020-11-09","RK",1873000,1858,36,24792,768,71295.138572442,70986.3671815939,71605.2530348627,1503.76980837516,11680.9421808377,0.0380646762266108,0.0378998223073112,0.0382302472156235,0.000802866955886364,0.00623648808373609
"2020-11-10","RK",1873000,596,5,25388,773,72151.2087204247,71839.783525204,72463.9839427119,4321.02614861661,16001.9683294543,0.0385217345010276,0.0383554637080641,0.0386887260772621,0.00230700808788928,0.00854349617162537
"2020-11-11","RK",1873000,733,4,26121,777,73128.3532420644,72813.5161262752,73444.5516766684,977.144521639711,16979.112851094,0.0390434347261422,0.0388753422991325,0.0392122539651193,0.000521700225114635,0.00906519639674
"2020-11-12","RK",1873000,767,8,26888,785,74420.4414203081,74101.7918443414,74740.4612404987,1292.08817824368,18197.9776706535,0.0397332842607091,0.0395631563504225,0.0399041437482641,0.000689849534566833,0.00971595177290633
"2020-11-13","RK",1873000,963,13,27851,798,76597.8372807594,76272.8029982511,76924.2566871998,2177.39586045136,15624.6493866059,0.0408958020719484,0.0407222653487726,0.0410700783167111,0.00116251781123938,0.00834204452034485
"2020-11-14","RK",1873000,0,0,27851,798,74799.7657715217,74482.1985557254,75118.686987851,0,13994.574132107,0.0399358066051904,0.0397662565700616,0.0401060795450352,0,0.00747174272936842
"2020-11-15","RK",1873000,1266,24,29117,822,78632.6451160876,78304.2506677283,78962.4167938156,236.736326090453,12667.8531384466,0.0419821917330954,0.0418068610078635,0.0421582577649843,0.000126394194388923,0.00676340263665061
"2020-11-16","RK",1873000,688,11,29805,833,79634.4067178987,79304.1584205908,79966.0302764798,2799.83311104885,13307.9939544658,0.0425170350869721,0.0423407145865407,0.0426940898432887,0.00149483882063473,0.00710517562972014
"2020-11-17","RK",1873000,0,0,29805,833,77717.6332865827,77395.1723931075,78041.4376879874,0,13307.9939544658,0.0414936643281274,0.0413215015446383,0.0416665444143019,0,0.00710517562972014
"2020-11-18","RK",1873000,1410,27,31215,860,82030.1618882892,81695.6776951084,82366.0155501939,478.981739074399,13786.9756935402,0.043796135551676,0.0436175534944519,0.043975448772127,0.000255729705859263,0.00736090533557941
"2020-11-19","RK",1873000,807,14,32022,874,83519.6088826546,83181.927194588,83858.6614084296,3406.22042568147,15689.4263108465,0.0445913555166335,0.044411066307842,0.0447723766195566,0.00181859072380217,0.00837662910349522
"2020-11-20","RK",1873000,855,11,32877,885,84768.3128405684,84427.7738213835,85110.2254222476,1248.70395791385,12617.1041201438,0.0452580420932026,0.0450762273472416,0.045440590188066,0.000666686576569061,0.006736307592175
"2020-11-21","RK",1873000,711,19,33588,904,86330.2965658756,85987.3217922976,86674.6393515378,1561.98372530712,13201.9433238112,0.046091989624066,0.0459088744219421,0.0462758352117127,0.000833947530863383,0.00704855489792375
"2020-11-22","RK",1873000,707,10,34295,914,86960.2620142657,86616.6777300488,87305.209201834,629.965448390183,12539.8205939577,0.0464283299595653,0.0462448893379866,0.0466124982390998,0.000336340335499297,0.00669504569885621
"2020-11-23","RK",1873000,645,12,34940,926,87588.9056708716,87245.1038051323,87934.0623372557,628.643656605869,10991.0683901122,0.0467639645866907,0.0465804077977215,0.0469482447075577,0.000335634627125397,0.00586816251474223
"2020-11-24","RK",1873000,609,13,35549,939,88208.9428892847,87865.1283314574,88554.1027868665,620.037218413112,11611.1056085253,0.0470950042121114,0.0469114406468005,0.0472792860581241,0.000331039625420775,0.006199202140163
"2020-11-25","RK",1873000,704,9,36253,948,88693.2263941874,88349.1272218887,89038.6657522254,484.283504902691,11858.6527873375,0.0473535645457488,0.0471698490239662,0.0475379955964898,0.000258560333637315,0.0063313682794114
"2020-11-26","RK",1873000,775,15,37028,963,89920.1525075921,89574.0349501993,90267.607476698,1226.92611340471,10285.7457896934,0.0480086238695099,0.0478238307262143,0.0481941310607037,0.000655059323761192,0.00549158878253786
"2020-11-27","RK",1873000,764,12,37792,975,90838.6001621896,90491.0759507473,91187.4590143827,918.447654597505,11204.1934442909,0.0484989856712171,0.048313441511344,0.0486852423995636,0.000490361801707157,0.00598195058424501
"2020-11-28","RK",1873000,639,14,38431,989,91634.6198925017,91286.5137261727,91984.0535046722,796.019730312051,11521.2314355286,0.0489239828577158,0.048738127990482,0.0491105464520407,0.000424997186498693,0.00615121806488444
"2020-11-29","RK",1873000,626,16,39057,1005,92578.9941981937,92230.0798425328,92929.2285269892,944.37430569205,9059.38531553914,0.0494281869718066,0.0492419006100015,0.0496151780710033,0.00050420411409079,0.00483683145517306
"2020-11-30","RK",1873000,539,11,39596,1016,92865.3742293647,92517.2084388861,93214.8502562815,286.380031170935,8097.06138879622,0.049581086080814,0.049395199380078,0.049767672320492,0.00015289910900744,0.00432304398761144
"2020-12-01","RK",1873000,521,10,40117,1026,93044.3151253871,92697.1014959154,93392.8293058204,178.94089602241,6714.01855951152,0.0496766231315468,0.0494912447922666,0.0498626958386654,9.55370507327336e-05,0.00358463350748079
"2020-12-02","RK",1873000,0,0,40117,1026,91177.4986465261,90837.140039296,91519.1325468958,0,6084.05311112133,0.0486799245309803,0.0484982061074725,0.048862323837104,0,0.00324829317198149
"2020-12-03","RK",1873000,0,0,40117,1026,89434.5429945644,89100.5885767553,89769.7490938154,0,5455.40945451547,0.0477493555763825,0.0475710563677284,0.0479283230613002,0,0.00291265854485609
"2020-12-04","RK",1873000,0,0,40117,1026,87850.9034032294,87522.7713440423,88180.2656639585,0,4835.37223610235,0.0469038459173676,0.0467286552824572,0.0470796933603623,0,0.00258161891943532
"2020-12-05","RK",1873000,2220,61,42337,1087,96644.7517030208,96294.0068246205,96996.774147635,0,4351.08873119966,0.0515989064084467,0.0514116427253713,0.0517868521877389,0,0.002323058585798
"2020-12-06","RK",1873000,468,19,42805,1106,97888.7710536338,97536.4472344593,98242.3675465327,0,3124.16261779495,0.052263091859922,0.0520749851758993,0.0524518780280473,0,0.00166799926203681
"2020-12-07","RK",1873000,519,14,43324,1120,98725.0762450627,98371.8334273718,99079.5875202368,3455.65329371476,5661.3682569122,0.0527095975681061,0.052521000228175,0.0528988721410768,0.00184498307192459,0.00302262053225425
"2020-12-08","RK",1873000,557,17,43881,1137,99858.4467355026,99503.6630993472,100214.495364569,3358.47831640072,8223.82684300088,0.0533147072800334,0.0531252872927641,0.0535048026505976,0.00179310107656205,0.00439072442231761
"2020-12-09","RK",1873000,561,11,44442,1148,100453.84493796,100098.511109304,100810.440145315,595.398202457363,7874.85073976619,0.0536325920651147,0.0534428783285126,0.053822979255374,0.000317884785081347,0.00420440509330816
"2020-12-10","RK",1873000,562,13,45004,1161,101225.298015831,100869.077491003,101582.776538308,771.453077871338,8359.92378646659,0.0540444730463595,0.0538542859001617,0.0542353318410616,0.000411880981244708,0.00446338696554543
"2020-12-11","RK",1873000,590,13,45594,1174,102065.871918949,101708.510646424,102424.48880989,840.573903117271,9021.55679356145,0.0544932578317931,0.0543024616371725,0.0546847244046394,0.000448784785433674,0.00481663470024637
"2020-12-12","RK",1873000,524,12,46118,1186,102681.059654724,102323.191260575,103040.179669214,615.187735775326,9636.74452933678,0.0548217083047111,0.0546306413564201,0.0550134434966438,0.000328450472917953,0.00514508517316432
"2020-12-13","RK",1873000,462,12,46580,1198,103170.740335741,102812.78808841,103529.938826985,489.680681017097,10126.4252103539,0.0550831502059482,0.0548920384882064,0.0552749272968419,0.000261441901237104,0.00540652707440143
"2020-12-14","RK",1873000,329,5,46909,1203,102788.827428991,102432.820927231,103146.071235631,0,10126.4252103539,0.0548792458243409,0.0546891729456653,0.0550699793035936,0,0.00540652707440143
"2020-12-15","RK",1873000,294,17,47203,1220,103391.357971273,103035.5310948,103748.413674004,0,10126.4252103539,0.0552009385858373,0.0550109616096102,0.0553915716358802,0,0.00540652707440143
"2020-12-16","RK",1873000,296,5,47499,1225,103031.793666423,102677.80906883,103386.998635744,0,10126.4252103539,0.055008966186024,0.0548199728077045,0.0551986111242626,0,0.00540652707440143
"2020-12-17","RK",1873000,0,0,47499,1225,101686.584845316,101337.158517266,102037.216049845,0,6670.77191663912,0.0542907553899177,0.0541041956846055,0.0544779583821914,0,0.00356154400247684
"2020-12-18","RK",1873000,838,15,48337,1240,103462.40165764,103108.808923075,103817.206973586,0,3312.29360023839,0.0552388690110196,0.0550500848494793,0.0554283005731905,0,0.00176844292591479
"2020-12-19","RK",1873000,345,8,48682,1248,103656.070684011,103302.806777904,104010.542644297,0,2716.89539778103,0.0553422694522218,0.0551536608531253,0.0555315230348625,0,0.00145055814083344
"2020-12-20","RK",1873000,223,8,48905,1256,103614.454287371,103262.311367272,103967.798077704,0,1945.44231990969,0.0553200503402939,0.0551320402387999,0.0555087015898048,0,0.00103867715958873
"2020-12-21","RK",1873000,264,6,49169,1262,103524.797562544,103173.673225521,103877.116858476,0,1104.86841679242,0.0552721823612087,0.055084716084101,0.0554602866302596,0,0.000589892374155057
"2020-12-22","RK",1873000,0,0,49169,1262,102436.75659874,102089.27417975,102785.421747576,0,489.680681017097,0.0546912742118206,0.0545057523650559,0.0548774275213966,0,0.000261441901237104
"2020-12-23","RK",1873000,271,12,49440,1274,102946.502978046,102598.746732137,103295.437936273,0,0,0.0549634292461539,0.0547777612024226,0.0551497266077271,0,0
"2020-12-24","RK",1873000,0,0,49440,1274,101988.545418604,101643.98331161,102334.275553865,0,0,0.0544519729944497,0.0542680103105232,0.0546365592919726,0,0
"2020-12-25","RK",1873000,695,24,50135,1298,104455.455954047,104105.481306835,104806.607121958,0,0,0.0557690635099021,0.0555822110554376,0.0559565441120973,0,0
"2020-12-26","RK",1873000,270,7,50405,1305,104716.09479576,104366.054987769,105067.308624051,480.019484132514,480.019484132514,0.0559082193250185,0.0557213320810297,0.0560957333817675,0.000256283760882282,0.000256283760882282
"2020-12-27","RK",1873000,215,4,50620,1309,104634.29485399,104284.970892533,104984.788947913,983.535034117027,1463.55451824954,0.0558645461046399,0.0556780410531412,0.0560516758931727,0.000525112137809411,0.000781395898691693
"2020-12-28","RK",1873000,181,8,50801,1317,104815.990883162,104466.97527744,105166.17252143,181.69602917193,1645.25054742147,0.0559615541287573,0.055775213709258,0.0561485170963318,9.70080241174211e-05,0.000878403922809114
"2020-12-29","RK",1873000,109,8,50910,1325,104870.723142987,104522.430554043,105220.176322312,54.7322598245228,1699.98280724599,0.0559907758371527,0.055804821438357,0.056177349878437,2.92217083953672e-05,0.000907625631204481
"2020-12-30","RK",1873000,0,0,50910,1325,104103.225367791,103757.449890826,104450.153154114,0,1699.98280724599,0.0555810066031986,0.0553963960976113,0.0557662323300129,0,0.000907625631204481
"2020-12-31","RK",1873000,234,7,51144,1332,104410.208924151,104064.192831859,104757.375528766,0,1699.98280724599,0.0557449059926062,0.0555601670218147,0.055930259225182,0,0.000907625631204481
"2021-01-01","RK",1873000,358,4,51502,1336,104777.985107531,104431.182445267,105125.939457286,0,1699.98280724599,0.0559412627376033,0.0557561038148784,0.056127036549539,0,0.000907625631204481
"2021-01-02","RK",1873000,0,0,51502,1336,104133.792732453,103789.095932009,104479.634314852,0,1699.98280724599,0.0555973266056875,0.0554132920085475,0.0557819724051532,0,0.000907625631204481
"2021-01-03","RK",1873000,463,8,51965,1344,105072.688397831,104725.77287876,105420.753112311,0,1699.98280724599,0.0560986056582122,0.0559133864809185,0.0562844383941865,0,0.000907625631204481
"2021-01-04","RK",1873000,0,0,51965,1344,104470.49137011,104125.539792721,104816.585717956,0,1699.98280724599,0.0557770909610836,0.0555929203378114,0.0559618717127366,0,0.000907625631204481
"2021-01-05","RK",1873000,368,11,52333,1355,105476.640102193,105129.587090676,105824.838802532,0,1219.96332311348,0.0563142766162269,0.0561289840313272,0.0565001808876306,0,0.000651341870322199
"2021-01-06","RK",1873000,0,0,52333,1355,104901.534703521,104556.351049979,105247.857950722,0,236.428288996452,0.0560072262165088,0.0558229316871218,0.0561921291781752,0,0.000126229732512788
"2021-01-07","RK",1873000,610,8,52943,1363,106183.682895408,105835.156283711,106533.357242917,0,54.7322598245228,0.0566917687642329,0.0565056894200273,0.0568784608878364,0,2.92217083953672e-05
"2021-01-08","RK",1873000,321,5,53264,1368,106658.877056158,106309.327409703,107009.576036902,1481.8952272777,1481.8952272777,0.0569454762713069,0.0567588507259493,0.0571327154494941,0.000791188055140254,0.000791188055140254
"2021-01-09","RK",1873000,0,0,53264,1368,106088.421586462,105740.719015912,106437.26749213,0,1481.8952272777,0.0566409084818269,0.0564552690955218,0.0568271582979874,0,0.000791188055140254
"2021-01-10","RK",1873000,512,9,53776,1377,107232.540992663,106882.066846903,107584.164368882,615.725838595215,2097.62106587291,0.057251757070295,0.0570646379321427,0.057439489785842,0.000328737767536153,0.00111992582267641
"2021-01-11","RK",1873000,206,6,53982,1383,107534.260495082,107183.439652272,107886.229605425,565.916286222418,2663.53735209533,0.057412845966408,0.0572255417257192,0.0576007632703816,0.000302144306578974,0.00142207012925538
"2021-01-12","RK",1873000,279,4,54261,1387,107817.901279243,107466.571714931,108170.37940967,283.64078416035,2947.17813625568,0.0575642825836853,0.0573767067351471,0.0577524716549224,0.000151436617277283,0.00157350674653266
