ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Limpopo,2021-06-15,2021-06-13,37,10324628.3980231,75,504,68,269,55,5,116,65,17,81,10,99,8,1,9,825960.7024928,0,9,0,0,4,220335.327852338,68,114,1582.662433065,5,0,5,0,0,16,0,16,0,0,11,0,11,0,0,20,3,0,3,0,0,3,0,5,0,0,5,1,3,0,3,2,3,1,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,4,5,2,2,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0431034482758621,0.0369579266118149,0.0775862068965517,0.0486826544925519,0.0799990731531756,0.000165480752216244,0.0344827586206897,0.0332047423094912,0.0213407513915491,8.81518603065562e-05,0.0429655740727417,0.00999028858490417
ZA,ZAF,South Africa,Limpopo,2021-06-16,2021-06-14,29,9919471.42452726,70,423,84,286,43,6,110,57,12,85,8,97,6,1,9,666393.289777113,0,9,0,0,5,377525.516050517,84,110,1527.13041786974,6,0,6,0,0,16,0,16,0,0,11,0,11,0,0,19,3,0,3,0,0,3,0,6,0,0,6,1,3,0,3,2,3,1,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,5,5,6,2,2,4,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0545454545454545,0.0424376530722641,0.0818181818181818,0.051220168741997,0.0671803225451473,0.000155784310837363,0.0454545454545455,0.0389259046940048,0.0380590355971018,0.000119071253363776,0.0550051253102372,0.011434741020037
ZA,ZAF,South Africa,Limpopo,2021-06-17,2021-06-15,45,9557013.46982763,75,322,80,367,43,5,111,52,13,85,8,102,6,0,5,523360.317353853,0,5,0,0,1,157190.188198179,80,111,1541.01342166856,5,0,5,0,0,13,0,13,0,0,9,0,9,0,0,15,3,0,3,0,0,3,0,5,0,0,5,1,2,1,1,0,1,1,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3,1,2,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0450450450450451,0.038583494373844,0.0450450450450451,0.038583494373844,0.0547619106121541,0.00014424371356804,0.00900900900900901,0.0175776157070447,0.0164476265199838,8.06375557653472e-05,0.051913889181691,0.0110767041295233
ZA,ZAF,South Africa,Limpopo,2021-06-18,2021-06-16,37,9886287.13368821,81,233,100,357,54,5,111,53,9,90,9,99,7,0,5,691353.615471339,0,5,0,0,2,363178.290458409,100,109,1513.24741407093,3,0,3,0,0,11,0,11,0,0,7,0,7,0,0,12,3,0,3,0,0,3,0,5,0,0,5,1,1,1,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,1,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0450450450450451,0.038583494373844,0.0450450450450451,0.038583494373844,0.0699305620120524,0.000158972746446718,0.018018018018018,0.0247452513571082,0.0367355596238808,0.000117259375088084,0.066083047008804,0.0125167702336726
ZA,ZAF,South Africa,Limpopo,2021-06-19,2021-06-17,24,10511568.925873,75,204,88,324,48,5,106,52,13,83,9,94,7,0,6,731611.903747974,0,6,0,0,2,343504.245244839,88,104,1443.83239507685,3,0,3,0,0,11,0,11,0,0,8,0,8,0,0,11,3,0,3,0,0,3,0,5,0,0,5,1,1,1,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,2,2,2,2,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0471698113207547,0.040358496811933,0.0566037735849057,0.043991109789338,0.0696006380120092,0.000153835168702235,0.0188679245283019,0.0259012641269205,0.0326786845681373,0.000107481070148129,0.0609489025873507,0.0123400596091421
ZA,ZAF,South Africa,Limpopo,2021-06-20,2021-06-17,25,14326482.340516,93,254,114,424,48,7,131,66,17,102,12,114,10,0,7,953770.139729117,0,7,0,0,2,343504.245244839,114,128,1777.02448624843,5,0,5,0,0,13,0,13,0,0,10,0,10,0,0,15,4,1,3,1,0,4,1,6,1,0,7,1,1,1,1,1,0,0,2,1,3,3,0,0,0,0,0,1,0,0,1,0,0,1,0,2,3,1,3,4,3,3,3,1,5,5,2,0,0,0,0,1,0,0,1,0,0,1,0,4,0.0534351145038168,0.0385124378187972,0.0534351145038168,0.0385124378187972,0.0665739235256519,0.000129083385633756,0.0152671755725191,0.0209966979415278,0.0239768728345402,7.92144900697023e-05,0.0641521829790155,0.0113922556001309
ZA,ZAF,South Africa,Limpopo,2021-06-21,2021-06-18,22,13466276.5584659,78,238,108,293,11,8,108,60,15,87,11,91,8,1,8,1516545.42170013,0,7,0,0,3,826749.114456125,108,105,1457.71539887566,4,0,4,0,0,14,0,13,0,0,11,0,11,0,0,12,3,1,2,1,0,3,1,7,1,0,8,0,1,0,2,1,1,1,1,0,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4,1,6,5,6,4,2,1,4,7,3,0,0,0,0,1,0,0,1,0,0,1,0,4,0.0740740740740741,0.0493920954357542,0.0740740740740741,0.0493920954357542,0.112618021404493,0.000168843200218593,0.0277777777777778,0.0309932939083888,0.0613940394634454,0.000128212121007935,0.0740885361321562,0.0134453452274085
ZA,ZAF,South Africa,Limpopo,2021-06-22,2021-06-19,34,13077537.952534,70,207,68,287,0,9,105,60,18,83,11,85,9,1,9,1558989.5413338,0,8,0,0,2,620761.012195895,68,103,1429.94939127803,5,0,5,0,0,13,0,12,0,0,9,0,9,0,0,9,2,1,1,1,0,2,1,7,1,0,9,0,1,0,1,1,1,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,2,5,2,6,6,6,5,2,2,5,7,5,0,0,0,0,1,0,0,1,0,0,1,0,4,0.0857142857142857,0.0535452577734241,0.0857142857142857,0.0535452577734241,0.119211241977831,0.000175622269153717,0.0190476190476191,0.0261455482229834,0.0474677278283573,0.000115245550716014,0.0475541305271121,0.0110306735394727
ZA,ZAF,South Africa,Limpopo,2021-06-23,2021-06-20,34,12827888.1101762,75,355,90,284,0,11,115,63,19,92,14,92,9,1,11,1849425.86618344,1,9,0,0,2,554775.698576522,90,112,1554.89642546737,7,0,7,0,0,16,1,14,0,0,12,1,11,0,0,10,3,1,2,1,0,3,1,9,1,0,11,1,2,0,2,2,2,2,1,1,1,3,1,0,0,0,0,1,0,0,1,0,0,1,0,4,6,3,6,7,7,5,2,3,7,10,6,0,0,0,0,1,0,0,1,0,0,1,0,4,0.0956521739130435,0.0537544401074394,0.0956521739130435,0.0537544401074394,0.144172279201306,0.000192222652689498,0.0173913043478261,0.023892167460625,0.0432476253153803,0.00011131441716843,0.0578816688532471,0.0116070166553383
ZA,ZAF,South Africa,Limpopo,2021-06-24,2021-06-22,32,9894399.60317893,61,310,66,188,0,8,100,53,19,79,11,80,8,0,9,1065441.90845195,1,8,0,0,2,158717.239908908,66,98,1360.53437228395,7,0,7,0,0,12,1,11,0,0,8,1,7,0,0,8,3,0,2,0,0,3,0,6,0,0,8,1,2,1,2,2,2,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,5,4,3,2,2,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0.08,0.0531724899927667,0.09,0.0560905943465434,0.107681309749168,0.000193145025585784,0.02,0.0274394957835608,0.0160411188424121,7.82815058166982e-05,0.0485103510389118,0.0114159635810366
ZA,ZAF,South Africa,Limpopo,2021-06-25,2021-06-22,33,13230188.8988299,84,424,72,261,0,11,133,77,21,108,11,111,8,0,13,1780222.23422519,1,12,0,0,3,288456.860783491,72,130,1804.79049384606,10,0,10,0,0,17,1,16,0,0,11,1,10,0,0,13,4,0,3,0,0,4,0,9,0,0,11,2,2,1,3,3,3,1,2,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,7,7,7,4,4,5,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0827067669172932,0.0468108888340164,0.0977443609022556,0.0504699563060232,0.134557582498512,0.000183881587745964,0.0225563909774436,0.0252349781530116,0.0218029283624971,7.86929201731114e-05,0.0398938271480841,0.00902915639182686
ZA,ZAF,South Africa,Limpopo,2021-06-26,2021-06-23,30,12686533.7767764,88,464,82,264,0,13,129,76,20,103,12,109,6,1,12,1543170.92148465,1,11,0,0,4,348862.031820389,82,126,1749.25847865079,13,0,13,0,0,19,1,18,0,0,14,1,13,0,0,16,5,0,4,0,0,5,0,12,0,0,13,2,3,1,4,4,3,2,2,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,8,9,7,6,5,5,11,12,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0.10077519379845,0.0519474455263535,0.0930232558139535,0.0501241567514464,0.121638498634633,0.000179865874145942,0.0310077519379845,0.0299122118319957,0.0274986089942869,8.99864417941181e-05,0.0468770058860865,0.00990547949091813
ZA,ZAF,South Africa,Limpopo,2021-06-27,2021-06-25,55,9638289.9071117,89,308,58,294,0,14,118,72,20,88,14,99,8,1,10,1080414.42963489,2,8,2,0,6,432199.132804425,58,115,1596.54543686382,10,0,10,0,0,18,2,16,2,0,13,2,11,2,0,16,3,0,3,0,0,3,1,13,1,0,14,1,1,0,2,2,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,11,9,8,8,6,6,10,13,7,1,1,1,1,0,1,1,0,0,0,1,1,3,0.11864406779661,0.0583452852635695,0.0847457627118644,0.0502501031755426,0.112096070988454,0.000199171081984826,0.0508474576271187,0.039637815932733,0.0448418896889087,0.000130655496688056,0.0363284367991008,0.00917794237910227
ZA,ZAF,South Africa,Limpopo,2021-06-28,2021-06-27,53,6610580.66192837,77,246,73,286,0,11,108,64,16,85,13,90,9,1,11,852897.600844492,2,7,2,0,7,523389.294632606,73,104,1443.83239507685,5,0,5,0,0,18,2,14,2,0,14,2,11,2,0,12,4,0,4,0,0,4,1,9,1,0,11,1,3,1,1,1,3,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,8,5,9,7,5,3,5,9,5,1,1,1,1,0,1,1,0,0,0,1,1,2,0.101851851851852,0.0570419899138726,0.101851851851852,0.0570419899138726,0.129020073192132,0.000255541242209157,0.0648148148148148,0.0464325104010514,0.079174481244425,0.000205830426073082,0.0505598851008705,0.0113012511874237
ZA,ZAF,South Africa,Limpopo,2021-06-29,2021-06-27,41,9555235.90428176,107,353,122,366,0,15,149,91,23,118,16,126,11,1,14,1157613.67013369,2,10,2,0,7,523389.294632606,122,143,1985.26954323066,8,0,8,0,0,23,2,19,2,0,22,2,19,2,0,16,6,0,6,0,0,6,1,13,1,0,15,2,4,2,3,2,4,2,2,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,7,11,6,10,8,12,8,8,5,8,13,6,1,1,1,1,0,1,1,0,0,0,1,1,3,0.100671140939597,0.0483133016116022,0.0939597315436242,0.0468489207404734,0.121149669325794,0.000206893078111705,0.0469798657718121,0.0339751889420902,0.0547751306064638,0.000144273532306279,0.0614526125260892,0.0105642003490505
ZA,ZAF,South Africa,Limpopo,2021-06-30,2021-06-28,57,9721414.00537104,106,396,132,337,0,17,151,98,24,121,14,128,11,2,16,1351808.79185854,0,13,0,0,7,427329.498797202,132,146,2026.91855462711,11,0,11,0,0,25,1,21,1,0,23,1,20,1,0,18,9,0,9,0,0,9,0,15,0,0,17,4,8,3,6,6,7,4,3,2,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10,14,5,12,12,13,10,8,5,11,14,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0.112582781456954,0.0504149719570204,0.105960264900662,0.0490918666271596,0.139054749762912,0.000217502399638678,0.0463576158940397,0.0335361293558373,0.0439575455341275,0.000128866097861766,0.0651234849563474,0.0107417708465331
ZA,ZAF,South Africa,Mpumalanga,2021-04-01,2021-03-29,29,11123123.3792197,89,400,36,269,1056,2,145,69,0,0,2,132,1,0,8,684126.842549137,0,8,0,0,1,68653.4056724173,36,138,1915.85452423658,5,0,5,0,0,12,0,11,0,0,8,0,7,0,0,9,1,0,1,0,0,1,0,2,0,0,2,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0137931034482759,0.0189836231612155,0.0551724137931035,0.0371621955890865,0.0615049226035942,0.000141190556967424,0.00689655172413793,0.0134703020352146,0.0061721337911864,4.60265014255445e-05,0.0187905707581556,0.00608019725580392
ZA,ZAF,South Africa,Mpumalanga,2021-04-02,2021-03-30,34,10841707.0840394,82,378,40,240,939,1,132,68,0,0,5,117,4,0,6,639608.506697105,0,6,0,0,1,130649.661057785,40,125,1735.37547485198,6,0,6,0,0,12,0,11,0,0,10,0,9,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00757575757575758,0.014791861850129,0.0454545454545455,0.0355343267870044,0.0589951842213762,0.000140250190577895,0.00757575757575758,0.014791861850129,0.01205065402017,6.49489155692136e-05,0.0230497667966708,0.00706026255272048
ZA,ZAF,South Africa,Mpumalanga,2021-04-03,2021-03-31,36,11076524.0105139,81,500,40,243,935,2,131,71,0,0,5,113,5,0,8,853680.057892593,0,8,0,0,2,256163.056366385,40,123,1707.60946725435,9,0,9,0,0,14,0,13,0,0,12,0,11,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0152671755725191,0.0209966979415278,0.0610687022900763,0.0410051775543756,0.0770711151876052,0.000157063866730897,0.0152671755725191,0.0209966979415278,0.0231266646579047,8.85160394293729e-05,0.0234245597527143,0.00717368713265718
ZA,ZAF,South Africa,Mpumalanga,2021-04-04,2021-04-02,37,8701566.09513324,67,374,21,194,751,3,107,58,0,0,8,87,7,0,8,847511.191908735,2,5,1,0,4,480929.611723209,22,101,1402.1833836804,7,0,6,0,0,13,2,10,1,0,12,2,9,1,0,5,1,0,1,0,0,1,0,2,0,0,3,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,3,1,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0280373831775701,0.0312787739529993,0.0747663551401869,0.0498350634208589,0.0973975469062684,0.000197002457350778,0.0373831775700935,0.035943555304845,0.0552693166339552,0.00015182575070607,0.0156898165076348,0.00650460014195544
ZA,ZAF,South Africa,Mpumalanga,2021-04-05,2021-04-03,52,8917800.26745428,80,606,31,226,979,3,125,70,0,0,5,104,4,0,12,1158666.37539325,2,8,1,0,6,533772.955586162,32,116,1610.42844066264,7,0,6,0,0,20,2,16,1,0,19,2,15,1,0,8,1,0,1,0,0,1,0,2,0,0,3,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,3,1,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.024,0.0268301817237139,0.096,0.0516431728146224,0.129927374536726,0.00022067203714031,0.048,0.037474183355525,0.0598547780369313,0.000155691930724795,0.0198704886178197,0.00681590268944919
ZA,ZAF,South Africa,Mpumalanga,2021-04-06,2021-04-05,49,6018592.03405142,61,661,22,194,760,1,101,57,0,0,2,87,2,0,5,441804.844542297,0,4,0,0,3,183493.004920739,22,92,1277.23634949106,2,0,2,0,0,11,0,10,0,0,12,0,11,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0099009900990099,0.0193092777830645,0.0495049504950495,0.042304508043671,0.0734066775157206,0.000208359355297816,0.0297029702970297,0.0331085145091172,0.0304876961060975,0.000137353459989808,0.0172246898616426,0.00713534999127876
ZA,ZAF,South Africa,Mpumalanga,2021-04-07,2021-04-05,41,8565916.23186893,89,751,35,280,1075,2,142,81,0,0,5,122,3,0,6,544217.204482906,0,5,0,0,3,183493.004920739,35,130,1804.79049384606,4,0,4,0,0,14,0,12,0,0,15,0,13,0,0,9,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0140845070422535,0.0193818215253853,0.0422535211267606,0.0330872485474703,0.0635328655746343,0.000163345310853433,0.0211267605633803,0.0236528567704281,0.0214212934091119,9.69576107915274e-05,0.0193928326414298,0.00636213455633661
ZA,ZAF,South Africa,Mpumalanga,2021-04-08,2021-04-06,36,8340321.76572795,78,593,38,257,943,3,126,70,0,0,6,106,3,0,3,288537.641309329,0,2,0,0,1,105365.061353923,38,115,1596.54543686382,5,0,4,0,0,9,0,6,0,0,8,0,6,0,0,7,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0238095238095238,0.0266198409578783,0.0238095238095238,0.0266198409578783,0.0345955047555825,0.00012402841169493,0.00793650793650794,0.015493419494625,0.0126332129998736,7.57971462013981e-05,0.023801389626997,0.00747700548140245
ZA,ZAF,South Africa,Mpumalanga,2021-04-09,2021-04-07,29,7654872.2714781,68,282,37,221,873,2,106,61,0,0,6,87,2,0,3,288537.641309329,0,2,0,0,1,105365.061353923,37,95,1318.8853608875,4,0,3,0,0,9,0,6,0,0,9,0,7,0,0,10,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0188679245283019,0.0259012641269205,0.0283018867924528,0.0315695602813257,0.0376933319167734,0.000134917451397865,0.00943396226415094,0.0184028015418055,0.013764444084392,8.25370196126465e-05,0.0280539924827901,0.00891174960065786
ZA,ZAF,South Africa,Mpumalanga,2021-04-10,2021-04-07,25,9996764.55667452,86,474,72,267,1083,2,131,74,0,0,7,109,3,0,3,288537.641309329,0,2,0,0,1,105365.061353923,72,119,1652.07745205908,5,0,4,0,0,11,0,8,0,0,10,0,8,0,0,10,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0152671755725191,0.0209966979415278,0.0229007633587786,0.0256157313423083,0.0288631026242068,0.000103783925522395,0.00763358778625954,0.0149043425566953,0.0105399162655656,6.33047180546226e-05,0.0435814918424448,0.00984482320114633
ZA,ZAF,South Africa,Mpumalanga,2021-04-11,2021-04-08,27,10598094.7926396,77,429,61,243,961,2,117,62,0,0,7,97,3,0,3,308241.869460937,0,2,0,0,2,227481.64944614,61,105,1457.71539887566,3,0,2,0,0,9,0,7,0,0,8,0,7,0,0,9,1,0,1,0,0,1,0,2,0,0,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0170940170940171,0.0234873065658838,0.0256410256410256,0.0286406157970728,0.0290846492215763,0.000101171174124126,0.0170940170940171,0.0234873065658838,0.0214643909020446,8.72532862338753e-05,0.0418463028153845,0.0102791654606829
ZA,ZAF,South Africa,Mpumalanga,2021-04-12,2021-04-09,40,10769749.180181,90,395,93,278,1052,2,121,62,0,0,9,102,5,0,3,288770.054813383,0,3,0,0,2,173540.414420876,93,109,1513.24741407093,3,0,3,0,0,6,0,6,0,0,6,0,6,0,0,7,2,0,2,0,0,2,0,2,0,0,2,2,2,1,2,2,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0165289256198347,0.0227173941974505,0.0247933884297521,0.0277058619900296,0.0268130715007542,9.64754278295321e-05,0.0165289256198347,0.0227173941974505,0.0161136913699191,7.51995558791508e-05,0.0614572337181877,0.0121005931234535
ZA,ZAF,South Africa,Mpumalanga,2021-04-13,2021-04-11,39,9045368.37964522,78,200,60,233,824,4,106,52,0,0,10,90,5,0,7,656512.857279302,0,7,0,0,3,289051.113743024,60,97,1346.65136848514,4,0,4,0,0,7,0,7,0,0,7,0,7,0,0,6,3,1,2,1,0,3,1,3,1,0,4,2,2,1,2,3,2,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,3,3,1,1,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0377358490566038,0.0362759984499167,0.0660377358490566,0.0472776531807017,0.0725800022425457,0.000169075888572629,0.0283018867924528,0.0315695602813257,0.0319557039151081,0.000114619041196833,0.0445549615915029,0.011019741175176
ZA,ZAF,South Africa,Mpumalanga,2021-04-14,2021-04-12,34,8801397.50087134,86,262,64,257,891,3,113,58,0,0,7,101,4,0,9,852284.524578578,0,9,0,0,3,251030.909559169,64,106,1471.59840267448,5,0,5,0,0,9,0,9,0,0,10,0,10,0,0,8,2,1,1,1,0,2,1,2,1,0,3,1,1,0,1,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2,2,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0265486725663717,0.0296406276500937,0.079646017699115,0.0499192842986053,0.0968351360672213,0.0001953764767521,0.0265486725663717,0.0296406276500937,0.0285217102777505,0.000109970602639786,0.0434901260314544,0.0104206185580265
ZA,ZAF,South Africa,Mpumalanga,2021-04-15,2021-04-13,40,8665060.23319437,83,302,29,273,849,4,113,55,0,0,6,103,3,1,9,858131.324484032,0,8,0,0,3,285857.21654382,29,110,1527.13041786974,6,0,5,0,0,10,0,9,0,0,11,0,10,0,0,12,2,1,1,1,0,2,1,2,1,0,4,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,3,3,1,2,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0353982300884956,0.0340701205655689,0.079646017699115,0.0499192842986053,0.0990335094494411,0.000198887597695088,0.0265486725663717,0.0296406276500937,0.0329896398698707,0.00011892321700017,0.018989864690439,0.00684553995262348
ZA,ZAF,South Africa,Mpumalanga,2021-04-16,2021-04-14,28,8546341.51707299,69,342,20,239,696,2,102,49,0,0,5,92,2,1,6,572012.228234608,1,4,0,0,2,170346.517221672,20,100,1388.30037988158,4,0,3,0,0,9,1,6,0,0,8,0,6,0,0,12,1,0,1,0,0,1,0,1,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0196078431372549,0.0269068483623884,0.0588235294117647,0.0456624358497672,0.0669306541391894,0.000167543454199768,0.0196078431372549,0.0269068483623884,0.019932098065748,9.37049557332525e-05,0.0144061042479193,0.00626799510848669
ZA,ZAF,South Africa,Mpumalanga,2021-04-17,2021-04-14,27,10900086.477462,92,460,30,297.2,943,3,129,68,0,0,6,115,3,1,8,813753.17532628,1,5,0,0,3,319027.876225312,30,125,1735.37547485198,6,0,4,0,0,11,1,8,0,0,9,0,7,0,0,13,2,0,2,0,0,2,0,2,0,0,3,0,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0232558139534884,0.0260081478581565,0.062015503875969,0.0416199164667195,0.0746556623205578,0.00015603290044825,0.0232558139534884,0.0260081478581565,0.029268380290832,0.000100064965965859,0.0172873250975031,0.00613237270096536
