Timestamp,Country,ISO_3166_1_a2,Region,ISO_3166_2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,RecentHospital,RecentCasesNursing,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/08/12,Spain,ES,,ESMRO,en,40,6,6,0,0,,0,0,4,3,2,1,1,,Y,N,limesurvey-7283,912ku6yknnkdp1zqoa,
2020/08/12,Spain,ES,,ESMRC,en,5,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-7280,r7vkr19b1ukdklsm74,
2020/08/12,Spain,ES,,ESMRC,en,10,0,,0,,,,,2,0,0,0,,,N,Y,limesurvey-7256,3i9shft1ngkddmhm4j,
2020/08/12,Spain,ES,,ESMRE,en,20,6,6,0,0,,0,0,3,3,1,1,0,,N,N,limesurvey-7261,dbzikkd5qikda2rajt,
2020/08/12,Spain,ES,,ESMRO,en,3,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-7288,yk1uf0ugoekdfucxp6,
2020/08/12,Spain,ES,,ESMRC,es,150,5,5,0,0,,0,0,3,0,0,0,0,,Y,Y,limesurvey-7287,k1gqh7uuu6kdrzdkza,
2020/08/12,Spain,ES,,ESMRE,en,4,0,0,,0,,0,0,,,,,,,Y,Y,limesurvey-7248,pigjn88cmskdg8jo38,
2020/08/12,Spain,ES,,ESMRO,en,14,0,,0,,,,,4,0,0,,,,Y,Y,limesurvey-7250,cf2qchvbypkdlyhtuz,
2020/08/12,Spain,ES,,ESMRC,en,32,2,2,0,0,,0,0,2,0,0,0,0,,Y,Y,limesurvey-7266,juzs1q15hnkd8z0thm,
2020/08/12,Spain,ES,,ESMAR,en,46,5,5,0,0,,0,0,2,1,0,0,0,,Y,Y,limesurvey-7253,v1kcg0is3ukdn7osm5,
2020/08/12,Spain,ES,,ESMRO,en,12,3,3,0,0,,0,0,5,0,0,0,0,,,Y,limesurvey-7286,x5trs2j6thkd8p7bpf,
2020/08/12,Spain,ES,,ESMRO,en,14,0,0,0,0,,0,0,4,0,0,0,0,,N,N,limesurvey-7277,tsuzy2hcaskd9efy0l,
2020/08/12,Spain,ES,,ESMRC,es,100,4,4,0,0,,0,0,2,2,1,1,0,,N,Y,limesurvey-7270,xvenc2ss28kdrk67px,
2020/08/12,Spain,ES,,ESMRC,en,6,3,3,0,0,,0,0,1,0,0,0,0,,N,N,limesurvey-7249,o24qq5kjqjkdr0p86o,
2020/08/12,Spain,ES,,ESMRE,en,14,4,4,0,0,,0,0,1,0,0,0,0,,N,Y,limesurvey-7278,9fadcfn50pkd8zivo1,
2020/08/12,Spain,ES,,ESMRO,en,20,1,1,0,0,,0,0,1,1,1,1,1,,Y,Y,limesurvey-7260,8242w0ppoukdr9k49p,
2020/08/12,Spain,ES,,ESMRC,es,24,4,4,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-7276,warjf6qh9ikdrlcyh4,
2020/08/12,Spain,ES,,ESMRO,en,25,0,0,0,0,,0,0,0,0,0,0,,,N,Y,limesurvey-7252,hkorulki6kd9ucwdc,
2020/08/12,Spain,ES,,ESMAR,en,25,8,6,0,2,,0,2,8,8,3,2,2,,N,N,limesurvey-7281,1xxebryt2hkdrs62m9,
2020/08/12,Spain,ES,,ESMRO,en,20,5,5,0,0,,0,0,4,2,1,0,,,N,N,limesurvey-7258,zh50em241okdr907ll,
2020/08/12,Spain,ES,,ESMRO,en,10,2,2,0,0,,0,0,1,1,0,0,0,,Y,Y,limesurvey-7262,i6ngl43neukdc2z6e9,
2020/08/12,Spain,ES,,ESMRO,en,40,4,4,0,0,,0,0,5,4,0,0,0,,N,Y,limesurvey-7255,8ob9ii1a9ekdahgw3a,
2020/08/12,Spain,ES,,ESMRC,es,20,0,0,0,0,,0,0,0,0,0,0,0,,N,Y,limesurvey-7271,7yy4s056erkdrk6apt,
2020/08/12,Spain,ES,,ESMRE,en,10,2,2,0,0,,0,0,2,2,0,0,0,,N,N,limesurvey-7264,zj4ro69mu1kd8wo6sh,
2020/08/13,Spain,ES,,ESMRO,en,8,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-7299,4n9lqzsr59kd8sft8i,
2020/08/13,Spain,ES,,ESMRE,en,10,2,2,0,0,,0,0,2,2,0,0,0,,N,N,limesurvey-7333,zj4ro69mu1kd8wo6sh,
2020/08/13,Spain,ES,,ESMAR,en,10,1,1,0,0,,0,0,1,0,0,0,0,,N,Y,limesurvey-7311,l78zpuieeukdbp5msh,
2020/08/13,Spain,ES,,ESMRC,en,100,4,4,0,0,,0,0,2,1,1,1,0,,N,Y,limesurvey-7317,gycqss22xhkdg1q0bz,
2020/08/13,Spain,ES,,ESMRE,en,32,3,3,0,0,,0,0,1,1,1,1,1,,N,Y,limesurvey-7334,5yhmrwk6hfkdbxx1lr,
2020/08/13,Spain,ES,,ESMRO,en,8,0,,0,,,,,4,0,0,,,,Y,N,limesurvey-7315,xsie2dvp27kdt0ij1t,
2020/08/13,Spain,ES,,ESMRO,en,50,6,6,0,0,,0,0,5,3,2,1,1,,Y,N,limesurvey-7330,1b3z7qm8b8kdmxd8aq,
2020/08/13,Spain,ES,,ESMRC,en,12,0,0,0,0,,0,0,3,0,0,0,0,,N,Y,limesurvey-7316,da5r4puzrxkdfui85k,
2020/08/13,Spain,ES,,ESMRO,en,40,4,4,0,0,,0,0,5,4,0,0,0,,N,Y,limesurvey-7312,8ob9ii1a9ekdahgw3a,
2020/08/13,Spain,ES,,ESMRE,en,20,6,6,0,0,,0,0,3,3,1,1,0,,N,N,limesurvey-7301,dbzikkd5qikda2rajt,
2020/08/13,Spain,ES,,ESMRE,en,6,0,0,0,0,,0,0,2,0,0,0,0,,N,Y,limesurvey-7292,2wu3qpdrmmkdil6f7m,
2020/08/13,Spain,ES,,ESMRC,en,8,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-7320,b4zq4vxg8dkdbrmeae,
2020/08/13,Spain,ES,,ESMRO,en,12,0,,0,,,,,3,0,0,,,,Y,Y,limesurvey-7321,fjiqzco90ckdgz53z0,
2020/08/13,Spain,ES,,ESMRO,en,14,0,0,0,0,,0,0,4,0,0,0,0,,N,N,limesurvey-7307,tsuzy2hcaskd9efy0l,
2020/08/13,Spain,ES,,ESMRO,en,14,0,,0,,,0,,4,0,0,0,0,,Y,Y,limesurvey-7298,cf2qchvbypkdlyhtuz,
2020/08/13,Spain,ES,,ESMAR,en,100,5,4,1,0,,0,0,0,0,1,1,0,,N,Y,limesurvey-7310,pbuxyc6jdskd9dqidc,
2020/08/13,Spain,ES,,ESMRC,en,3,3,3,0,0,,0,0,2,2,2,1,0,,N,,limesurvey-7327,5y9dw79m3qkdhlz8ma,
2020/08/13,Spain,ES,,ESMRC,en,10,7,7,0,0,,,,0,0,1,1,0,,N,N,limesurvey-7335,4pelmbswn9kdta6ea9,
2020/08/13,Spain,ES,,ESMRO,en,51,7,7,0,0,,0,0,4,1,0,0,0,,N,N,limesurvey-7324,59da8x8wyokdly0eto,
2020/08/13,Spain,ES,,ESMRE,en,4,0,0,0,0,,0,0,,,0,0,0,,Y,Y,limesurvey-7294,pigjn88cmskdg8jo38,
2020/08/13,Spain,ES,,ESMRO,en,10,2,2,0,0,,0,0,1,1,0,0,0,,Y,Y,limesurvey-7302,i6ngl43neukdc2z6e9,
2020/08/13,Spain,ES,,ESMRO,en,40,4,4,0,0,,0,0,5,4,0,0,0,,N,Y,limesurvey-7313,8ob9ii1a9ekdahgw3a,
2020/08/13,Spain,ES,,ESMRC,en,32,2,2,0,0,,0,0,2,0,0,0,0,,Y,Y,limesurvey-7322,juzs1q15hnkd8z0thm,
2020/08/13,Spain,ES,,ESMAR,en,25,7,7,0,1,,0,1,4,4,2,2,1,,N,N,limesurvey-7338,1xxebryt2hkdrs62m9,
2020/08/13,Spain,ES,,ESMAR,en,5,0,,,,,,,2,0,,,,,N,Y,limesurvey-7319,cupy9zrjrakd9z4sf3,
2020/08/14,Spain,ES,,ESMRO,en,30,5,5,0,0,,0,0,4,2,1,0,0,,N,N,limesurvey-7347,7ynoadapskpp6wsghq,
2020/08/14,Spain,ES,,ESMRE,en,20,6,6,0,0,,0,0,3,3,1,1,0,,N,N,limesurvey-7351,dbzikkd5qikda2rajt,
2020/08/14,Spain,ES,,ESMRO,en,8,1,1,0,1,,0,0,5,1,0,,,,Y,N,limesurvey-7349,grbekj1wlvkdg5h9o9,
2020/08/14,Spain,ES,,ESMRO,en,40,4,4,0,0,,0,0,5,4,0,0,0,,N,Y,limesurvey-7354,8ob9ii1a9ekdahgw3a,
2020/08/14,Spain,ES,,ESMRO,en,14,0,,0,,,,,4,0,0,0,,,Y,Y,limesurvey-7362,cf2qchvbypkdlyhtuz,
2020/08/14,Spain,ES,,ESMRO,en,20,4,4,0,0,,0,0,2,2,2,1,1,,Y,Y,limesurvey-7364,6x5ktry00vkduhcjzz,
2020/08/14,Spain,ES,,ESMRC,en,100,4,4,1,0,,0,0,2,1,1,1,0,,N,Y,limesurvey-7365,gycqss22xhkdg1q0bz,
2020/08/14,Spain,ES,,ESMAR,en,100,1,1,0,0,,0,0,8,1,0,0,0,,N,N,limesurvey-7343,svm21x4y9tkdgc2n6e,
2020/08/14,Spain,ES,,ESMRO,en,9,1,1,0,0,,0,0,0,0,0,0,0,,N,Y,limesurvey-7342,au56453zb2kd9wssc1,
2020/08/14,Spain,ES,,ESMRO,en,40,4,4,0,0,,0,0,5,4,0,0,0,,N,Y,limesurvey-7353,8ob9ii1a9ekdahgw3a,
2020/08/14,Spain,ES,,ESMRC,en,32,2,2,0,0,,0,0,2,0,0,0,0,,Y,Y,limesurvey-7350,81gaxrwwxzkdio0wgu,
2020/08/14,Spain,ES,,ESMRC,en,5,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-7359,r7vkr19b1ukdklsm74,
2020/08/14,Spain,ES,,ESMRE,en,25,1,,0,1,,0,1,1,1,0,0,0,,N,N,limesurvey-7366,nftb1xf21ikdg25yt0,
2020/08/14,Spain,ES,,ESMRO,en,14,0,0,0,0,,0,0,4,0,0,0,0,,N,N,limesurvey-7348,tsuzy2hcaskd9efy0l,
2020/08/14,Spain,ES,,ESMRO,en,10,2,2,0,0,,0,0,1,1,0,0,0,,Y,Y,limesurvey-7360,i6ngl43neukdc2z6e9,
2020/08/14,Spain,ES,,ESMAR,en,43,5,5,0,0,,0,0,2,1,0,0,0,,Y,Y,limesurvey-7345,v1kcg0is3ukdn7osm5,
2020/08/14,Spain,ES,,ESMRO,en,40,4,4,0,0,,0,0,5,4,0,0,0,,N,Y,limesurvey-7352,8ob9ii1a9ekdahgw3a,
2020/08/14,Spain,ES,,ESMAR,en,30,7,6,0,1,,0,1,7,3,2,2,2,,N,N,limesurvey-7367,1xxebryt2hkdrs62m9,
2020/08/14,Spain,ES,,ESMRC,en,12,7,7,0,1,,0,0,4,4,0,,0,,Y,Y,limesurvey-7358,o3h31oowpgkd9zxxbd,
2020/08/14,Spain,ES,,ESMRC,en,20,2,2,0,0,,0,0,3,2,0,0,0,,N,N,limesurvey-7344,cgaguydbfokdef3k01,
2020/08/14,Spain,ES,,ESMRC,en,35,6,5,0,1,,0,2,6,5,1,1,1,,N,N,limesurvey-7346,7n1r2bb7hmkdn29iaz,
2020/08/15,Spain,ES,,ESMRC,en,6,0,0,0,0,,0,0,2,0,0,0,0,,N,Y,limesurvey-7370,ukozo3eu1ykdvg4boi,
2020/08/15,Spain,ES,,ESMRE,en,10,2,2,0,0,,0,0,2,2,0,0,0,,N,N,limesurvey-7383,zj4ro69mu1kd8wo6sh,
2020/08/15,Spain,ES,,ESMAR,en,100,5,4,1,0,,0,,0,,1,,0,,N,Y,limesurvey-7369,pbuxyc6jdskd9dqidc,
2020/08/15,Spain,ES,,ESMRO,en,51,7,7,0,0,,0,0,4,1,0,0,0,,N,N,limesurvey-7384,nyic6kw2jmkdw1hz8r,
2020/08/15,Spain,ES,,ESMAR,en,4,3,3,0,0,,0,0,2,0,1,0,0,,N,Y,limesurvey-7378,hkphouy89akdvz9ajn,
2020/08/15,Spain,ES,,ESMRO,en,14,0,0,0,0,,0,0,4,0,0,0,0,,N,N,limesurvey-7380,tsuzy2hcaskd9efy0l,
2020/08/15,Spain,ES,,ESMAR,en,5,0,,,,,,,2,0,,,,,N,Y,limesurvey-7381,cupy9zrjrakd9z4sf3,
2020/08/15,Spain,ES,,ESMRC,en,20,0,0,0,0,,0,0,0,0,0,0,0,,N,Y,limesurvey-7385,dqzat3fgn7kddkjnnt,
2020/08/15,Spain,ES,,ESMRO,en,12,3,3,0,0,,0,0,5,0,0,0,0,,Y,Y,limesurvey-7377,x5trs2j6thkd8p7bpf,
2020/08/15,Spain,ES,,ESMRO,en,14,0,,0,,,,,4,0,0,,,,Y,Y,limesurvey-7368,cf2qchvbypkdlyhtuz,
2020/08/15,Spain,ES,,ESMRE,en,500,5,3,0,0,,0,2,5,2,,2,2,,Y,Y,limesurvey-7376,jvl9yucoigayigy899,
2020/08/15,Spain,ES,,ESMRO,en,20,7,7,0,0,,0,0,1,1,0,0,0,,N,Y,limesurvey-7371,rvnb3qt84kdbx4p6w,
2020/08/15,Spain,ES,,ESMRO,en,10,2,2,0,0,,0,0,1,1,0,0,0,,Y,Y,limesurvey-7372,i6ngl43neukdc2z6e9,
2020/08/15,Spain,ES,,ESMRE,en,10,2,2,0,0,,0,0,2,2,0,0,0,,N,N,limesurvey-7382,zj4ro69mu1kd8wo6sh,
2020/08/15,Spain,ES,,ESMRO,en,40,44,4,0,0,,0,0,5,4,0,0,0,,N,Y,limesurvey-7387,8ob9ii1a9ekdahgw3a,
2020/08/15,Spain,ES,,ESMRE,en,20,6,6,0,,,0,0,3,3,1,1,0,,N,N,limesurvey-7374,dbzikkd5qikda2rajt,
2020/08/15,Spain,ES,,ESMAR,en,30,8,7,0,1,,0,1,8,4,2,2,2,,N,N,limesurvey-7389,1xxebryt2hkdrs62m9,
2020/08/15,Spain,ES,,ESMAR,en,4,3,3,0,0,,0,0,2,0,1,0,0,,N,Y,limesurvey-7379,hkphouy89akdvz9ajn,
2020/08/15,Spain,ES,,ESMRO,en,40,44,4,0,0,,0,0,5,4,0,0,0,,N,Y,limesurvey-7386,8ob9ii1a9ekdahgw3a,
2020/08/15,Spain,ES,,ESMRO,en,12,0,0,0,0,,0,0,3,0,0,0,0,,N,Y,limesurvey-7373,da5r4puzrxkdfui85k,
2020/08/15,Spain,ES,,ESMRC,en,24,4,4,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-7388,y2xqg7350qkd9xaszn,
2020/08/16,Spain,ES,,ESMRC,en,20,2,2,0,0,,0,0,3,2,0,0,0,,N,N,limesurvey-7408,cgaguydbfokdef3k01,
2020/08/16,Spain,ES,,ESMRE,en,500,5,3,0,0,,0,2,5,2,2,2,2,,Y,Y,limesurvey-7394,jvl9yucoigayigy899,
2020/08/16,Spain,ES,,ESMRO,en,16,1,1,,,,,,2,,,,,,Y,N,limesurvey-7410,lctw8jar33kdkonfrp,
2020/08/16,Spain,ES,,ESMRC,en,20,2,2,0,0,,0,0,2,0,0,0,0,,N,Y,limesurvey-7390,hlpgw68sddkd9267wh,
2020/08/16,Spain,ES,,ESMRO,en,3,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-7404,yk1uf0ugoekdfucxp6,
2020/08/16,Spain,ES,,ESMRC,en,32,2,2,0,0,,0,0,2,0,0,0,0,,Y,Y,limesurvey-7412,juzs1q15hnkd8z0thm,
2020/08/16,Spain,ES,,ESMRO,en,10,2,2,0,0,,0,0,1,1,0,0,0,,Y,Y,limesurvey-7402,i6ngl43neukdc2z6e9,
2020/08/16,Spain,ES,,ESMRC,en,5,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-7400,r7vkr19b1ukdklsm74,
2020/08/16,Spain,ES,,ESMRO,en,8,2,2,0,2,,0,0,5,1,0,,,,Y,N,limesurvey-7409,grbekj1wlvkdg5h9o9,
2020/08/16,Spain,ES,,ESMRE,en,6,0,0,0,0,,0,0,2,0,0,0,0,,N,Y,limesurvey-7391,ukozo3eu1ykdvg4boi,
2020/08/16,Spain,ES,,ESMRE,en,4,0,0,,0,,0,0,,,,,,,Y,Y,limesurvey-7396,pigjn88cmskdg8jo38,
2020/08/16,Spain,ES,,ESMAR,en,46,5,5,0,0,,0,0,2,1,0,0,0,,Y,Y,limesurvey-7405,o77jub0n34kdxg2176,
2020/08/16,Spain,ES,,ESMAR,en,17,5,5,0,0,,0,0,4,1,0,0,0,,N,Y,limesurvey-7415,9oowr86lx2kd9l0yo5,
2020/08/16,Spain,ES,,ESMRO,en,14,0,0,0,0,,0,0,4,0,0,0,0,,N,N,limesurvey-7401,tsuzy2hcaskd9efy0l,
2020/08/16,Spain,ES,,ESMAR,en,100,1,1,0,0,,0,0,8,1,0,0,0,,N,N,limesurvey-7413,svm21x4y9tkdgc2n6e,
2020/08/16,Spain,ES,,ESMRO,en,130,0,,0,,,,,0,0,0,0,0,,Y,Y,limesurvey-7414,fjiqzco90ckdgz53z0,
2020/08/16,Spain,ES,,ESMAR,en,100,5,4,0,1,,0,1,13,5,3,0,0,,N,N,limesurvey-7395,oxsxy7lz3lkdh390no,
2020/08/16,Spain,ES,,ESMAR,en,5,0,,,,,,,2,0,,,,,N,Y,limesurvey-7411,cupy9zrjrakd9z4sf3,
2020/08/16,Spain,ES,,ESMRO,en,14,0,,0,,,,,4,0,0,0,0,,Y,Y,limesurvey-7416,uqq5a86tdgkdxnsp5d,
2020/08/16,Spain,ES,,ESMRO,en,40,4,4,0,0,,0,0,5,4,0,0,0,,N,Y,limesurvey-7406,8ob9ii1a9ekdahgw3a,
2020/08/16,Spain,ES,,ESMRC,es,7,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-7392,,
2020/08/16,Spain,ES,,ESMRE,en,4,0,0,,0,,0,0,,,,,,,Y,Y,limesurvey-7397,pigjn88cmskdg8jo38,
2020/08/16,Spain,ES,,ESMRO,en,20,4,4,0,0,,0,0,2,2,2,1,1,,Y,Y,limesurvey-7407,i35erfs771kdxh5uhr,
2020/08/17,Spain,ES,,ESMAR,en,50,5,4,0,1,,0,1,3,2,1,1,0,,Y,N,limesurvey-7418,psdwq2hxq4kd8yh21a,
2020/08/17,Spain,ES,,ESMRE,en,20,6,6,0,0,,0,0,3,3,1,1,0,,N,N,limesurvey-7427,dbzikkd5qikda2rajt,
2020/08/17,Spain,ES,,ESMAR,en,43,5,5,0,0,,0,0,2,1,0,0,0,,Y,Y,limesurvey-7425,o77jub0n34kdxg2176,
2020/08/17,Spain,ES,,ESMRO,en,25,0,0,0,0,,0,0,0,0,0,,0,,Y,Y,limesurvey-7422,hkorulki6kd9ucwdc,
2020/08/17,Spain,ES,,ESMRO,en,13,0,,0,0,,0,0,3,0,0,0,0,,Y,Y,limesurvey-7431,fjiqzco90ckdgz53z0,
2020/08/17,Spain,ES,,ESMRO,en,12,0,0,0,0,,0,0,3,0,0,0,0,,N,Y,limesurvey-7430,go3f957fvpkdk7s06d,
2020/08/17,Spain,ES,,ESMRE,en,6,0,0,0,0,,0,0,2,0,0,0,0,,N,Y,limesurvey-7426,ukozo3eu1ykdvg4boi,
2020/08/17,Spain,ES,,ESMRO,en,14,0,0,0,0,,0,0,4,0,0,0,0,,N,N,limesurvey-7429,tsuzy2hcaskd9efy0l,
2020/08/17,Spain,ES,,ESMAR,en,100,1,1,0,0,,0,0,8,1,0,0,0,,N,N,limesurvey-7421,svm21x4y9tkdgc2n6e,
2020/08/17,Spain,ES,,ESMAR,en,100,5,4,1,0,,0,0,0,0,1,1,0,,N,Y,limesurvey-7428,pbuxyc6jdskd9dqidc,
2020/08/17,Spain,ES,,ESMRO,en,100,10,10,0,0,,0,0,30,15,0,0,0,,N,N,limesurvey-7432,jihaecpfpykdz38swf,
2020/08/17,Spain,ES,,ESMRO,en,10,2,2,0,0,,0,0,1,1,0,0,0,,Y,Y,limesurvey-7423,i6ngl43neukdc2z6e9,
2020/08/17,Spain,ES,,ESMAR,en,100,1,1,0,0,,0,0,8,1,0,0,0,,N,N,limesurvey-7419,svm21x4y9tkdgc2n6e,
2020/08/18,Spain,ES,,ESMRE,en,6,0,0,0,0,,0,0,2,0,0,0,0,,N,Y,limesurvey-7435,ukozo3eu1ykdvg4boi,
2020/08/18,Spain,ES,,ESMRE,en,50,1,,,0,0,,,,,,,,,,,limesurvey-5188,mkzgd1jji1ke0gybac,
2020/08/18,Spain,ES,,ESMRO,en,20,4,1,2,1,,0,1,,4,3,,4,,N,N,limesurvey-7440,ryjuk2545hkdzzvfpq,
2020/08/18,Spain,ES,,ESMRC,en,20,4,,,0,,,,,,,,,,,,limesurvey-5187,8klyh206fjke0gxxbi,
2020/08/18,Spain,ES,,ESMRC,en,10,0,,,0,0,,,,,,,,,,,limesurvey-5189,b4zq4vxg8dkdbrmeae,
2020/08/18,Spain,ES,,ESMRC,en,24,4,4,0,0,,0,0,0,0,0,0,0,,Y,Y,limesurvey-7441,y2xqg7350qkd9xaszn,
2020/08/18,Spain,ES,,ESMRO,en,50,6,6,0,0,,0,0,4,3,2,1,2,,Y,Y,limesurvey-7444,g3ux524sd9ke07xam0,
2020/08/18,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5190,cgaguydbfokdef3k01,
2020/08/18,Spain,ES,,ESMRO,en,10,2,0,0,0,,0,0,1,1,0,0,0,,Y,Y,limesurvey-7445,i6ngl43neukdc2z6e9,
2020/08/18,Spain,ES,,ESMRO,en,50,6,,,0,0,,,,,,,,,,,limesurvey-5195,sc2ldf898mke0j2oy4,
2020/08/18,Spain,ES,,ESMAR,en,100,1,1,0,0,,0,0,8,1,0,0,0,,N,N,limesurvey-7446,svm21x4y9tkdgc2n6e,
2020/08/18,Spain,ES,,ESMRO,en,40,7,,,0,0,,,,,,,,,,,limesurvey-5186,mcx7qbgv5wkd9aofhk,
2020/08/18,Spain,ES,,ESMAR,en,100,5,4,0,1,,0,1,15,5,1,0,0,,N,N,limesurvey-7451,oxsxy7lz3lkdh390no,
2020/08/18,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5198,uqq5a86tdgkdxnsp5d,
2020/08/18,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5197,hlpgw68sddkd9267wh,
2020/08/18,Spain,ES,,ESMRC,en,8,0,0,0,0,,0,0,0,0,0,0,0,,N,N,limesurvey-7449,b4zq4vxg8dkdbrmeae,
2020/08/18,Spain,ES,,ESMRO,en,51,7,,,0,0,,,,,,,,,,,limesurvey-5192,nyic6kw2jmkdw1hz8r,
2020/08/18,Spain,ES,,ESMRC,en,32,2,2,0,0,,0,0,2,0,0,0,0,,Y,Y,limesurvey-7437,juzs1q15hnkd8z0thm,
2020/08/18,Spain,ES,,ESMRO,en,14,0,,0,,,,,4,0,0,,,,Y,Y,limesurvey-7434,uqq5a86tdgkdxnsp5d,
2020/08/18,Spain,ES,,ESMAR,en,100,5,4,1,0,,0,0,0,0,1,1,0,,N,Y,limesurvey-7450,pbuxyc6jdskd9dqidc,
2020/08/18,Spain,ES,,ESMAR,en,5,0,,,,,,,2,0,,,,,N,Y,limesurvey-7442,cupy9zrjrakd9z4sf3,
2020/08/18,Spain,ES,,ESMRO,en,40,7,,,0,0,,,,,,,,,,,limesurvey-5185,mcx7qbgv5wkd9aofhk,
2020/08/18,Spain,ES,,ESMRE,en,20,6,6,0,0,,0,0,3,3,1,1,0,,N,N,limesurvey-7436,dbzikkd5qikda2rajt,
2020/08/18,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5191,cgaguydbfokdef3k01,
2020/08/18,Spain,ES,,ESMRE,en,500,5,3,0,,,2,2,5,2,2,2,2,,Y,Y,limesurvey-7438,jvl9yucoigayigy899,
2020/08/18,Spain,ES,,ESMRE,en,20,6,,,0,0,,,,,,,,,,,limesurvey-5194,dbzikkd5qikda2rajt,
2020/08/18,Spain,ES,,ESMRC,en,20,0,0,0,0,,0,0,0,0,0,0,0,,N,Y,limesurvey-7447,dqzat3fgn7kddkjnnt,
2020/08/18,Spain,ES,,ESMRC,en,30,6,4,0,2,,0,2,8,5,1,1,1,,N,N,limesurvey-7448,g50vqygcr4ke0c5xsu,
2020/08/18,Spain,ES,,ESMRO,en,50,6,,,0,0,,,,,,,,,,,limesurvey-5196,sc2ldf898mke0j2oy4,
2020/08/18,Spain,ES,,ESMAR,en,50,5,4,0,1,,0,1,10,2,1,1,0,,Y,N,limesurvey-7443,psdwq2hxq4kd8yh21a,
2020/08/19,Spain,ES,,ESMRE,en,100,10,,,0,0,,,,,,,,,,,limesurvey-5246,gohko7deybke1fpqlz,
2020/08/19,Spain,ES,,ESMRC,en,32,2,,,0,0,,,,,,,,,,,limesurvey-5203,juzs1q15hnkd8z0thm,
2020/08/19,Spain,ES,,ESMRE,en,6,0,,,0,0,,,,,,,,,,,limesurvey-5205,ukozo3eu1ykdvg4boi,
2020/08/19,Spain,ES,,ESMAR,en,5,0,,,,,,,,,,,,,,,limesurvey-5206,cupy9zrjrakd9z4sf3,
2020/08/19,Spain,ES,,ESMRO,en,9,0,,,0,0,,,,,,,,,,,limesurvey-5217,gfak4hdb97kdp0j4nj,
2020/08/19,Spain,ES,,ESMRO,en,14,0,,,0,0,,,,,,,,,,,limesurvey-5259,tsuzy2hcaskd9efy0l,
2020/08/19,Spain,ES,,ESMRO,en,20,7,,,0,0,,,,,,,,,,,limesurvey-5224,rvnb3qt84kdbx4p6w,
2020/08/19,Spain,ES,,ESMRE,en,10,0,,,0,0,,,,,,,,,,,limesurvey-5243,7rulir6ez5ke1eu5yc,
2020/08/19,Spain,ES,,ESMRO,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5237,i6ngl43neukdc2z6e9,
2020/08/19,Spain,ES,,ESMRE,en,10,2,,,0,0,,,,,,,,,,,limesurvey-5267,zj4ro69mu1kd8wo6sh,
2020/08/19,Spain,ES,,ESMRC,en,10,0,,,0,0,,,,,,,,,,,limesurvey-5242,3i9shft1ngkddmhm4j,
2020/08/19,Spain,ES,,ESMRO,en,20,7,,,0,0,,,,,,,,,,,limesurvey-5223,rvnb3qt84kdbx4p6w,
2020/08/19,Spain,ES,,ESMRO,en,40,4,,,0,0,,,,,,,,,,,limesurvey-5232,8ob9ii1a9ekdahgw3a,
2020/08/19,Spain,ES,,ESMAR,en,9,1,,,0,0,,,,,,,,,,,limesurvey-5210,kcbpe13hujke11o7v3,
2020/08/19,Spain,ES,,ESMAR,en,7,0,,,0,0,,,,,,,,,,,limesurvey-5269,jfkxdyeut5ke1v9v9e,
2020/08/19,Spain,ES,,ESMRO,en,20,7,,,0,0,,,,,,,,,,,limesurvey-5221,rvnb3qt84kdbx4p6w,
2020/08/19,Spain,ES,,ESMRC,en,25,0,,,0,0,,,,,,,,,,,limesurvey-5244,e6fiu4u5plke1euttg,
2020/08/19,Spain,ES,,ESMAR,en,10,1,,,0,0,,,,,,,,,,,limesurvey-5261,l78zpuieeukdbp5msh,
2020/08/19,Spain,ES,,ESMRC,en,20,2,,,0,0,,,,,,,,,,,limesurvey-5252,cgaguydbfokdef3k01,
2020/08/19,Spain,ES,,ESMRO,en,12,0,,,0,0,,,,,,,,,,,limesurvey-5238,dgdspyy058kdbu96fh,
2020/08/19,Spain,ES,,ESMRC,en,24,4,,,0,0,,,,,,,,,,,limesurvey-5215,y2xqg7350qkd9xaszn,
2020/08/19,Spain,ES,,ESMRE,en,500,5,,,0,0,,,,,,,,,,,limesurvey-5200,jvl9yucoigayigy899,
