ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.2,C0_1.NA,C0_2.0,C0_2.1,C0_2.2,C0_2.NA,C0_3.0,C0_3.1,C0_3.2,C0_3.NA,C0_4.0,C0_4.1,C0_4.2,C0_4.NA,C0_5.0,C0_5.1,C0_5.2,C0_5.NA,C0_6.0,C0_6.1,C0_6.2,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-07-28,101775375.66869,5568,7607.80105,361,11116,0,13907,14,11,12,11,6491,1808,637,5656,4035,2324,1611,2383,30,683760.954701139,15,10,7,8,17,374971.287248618,365,6404,85877.0556679329,292,193,0,0,0,12,3,9,1,2,8,3,11,1,2,10,3,5,0,4,6,2,4,1,1,4,5,3,1,1,0,1,1,1,0,0,0,0,1,1,4,7,1,6,6,3,6,2,2,4,7,4,1,1,0,1,1,1,0,0,0,0,1,1,3220,2311,0,960,1616,3915,0,960,4195,1336,0,960,3823,1708,0,960,5270,261,0,960,3820,1711,0,960,5108,423,960,143,1856,746,3746,141,1787,796,3767,773,1503,443,3772,330,1828,550,3783,1981,680,43,3787,1274,1332,104,3781,568,1863,270,3790,2324,310,42,3815,51,55,361,557,2032,3435,58,208,650,196,60,214,769,430,250,395,65,196,354,501,6,2139,41,56,334,588,2035,3437,45,217,833,1922,3474,243,563,986,1232,3467,2021-07-28,6491,1,0.101223581757508,0.00745222416225598,0.00215683253735942,0.00112857816531912,0.00169465413649669,0.00100060927187397,0.00184871360345093,0.00104502165573124,0.00169465413649669,0.00100060927187397,0.00462178400862733,0.0016500274726768,0.00671833388193026,1.58706142293812e-05,0.00261901093822215,0.00124334452282972,0.00368430265950838,1.17707156983551e-05,0.00425026215863027,0.000435103400590297
JP,JPN,Japan,2021-07-29,101229603.60162,5501,6280,473,10455,0,13683,23,18,18,16,6439,1743,658,5581,4019,2291,1567,2401,41,832968.605771711,22,17,9,13,28,543145.854778438,479,6314,84670.1638799701,312,206,0,0,0,21,3,17,3,0,14,3,19,3,0,17,3,8,2,8,8,5,5,3,2,9,7,3,2,2,0,1,2,2,1,1,1,2,2,2,5,11,4,11,10,7,7,5,4,12,10,5,2,2,0,1,2,2,1,1,1,2,2,2,3183,2287,0,969,1569,3901,0,969,4049,1421,0,969,3801,1669,0,969,5188,282,0,969,3741,1729,0,969,5082,388,969,171,1860,677,3731,196,1740,760,3743,790,1465,429,3755,362,1825,496,3756,1979,632,55,3773,1298,1273,102,3766,610,1745,301,3783,2319,289,31,3800,50,61,384,504,2001,3439,64,224,620,199,64,200,763,461,220,380,58,194,352,495,6,2139,38,75,349,535,1994,3448,40,220,880,1827,3472,219,580,970,1200,3470,2021-07-29,6439,1,0.105465619490303,0.00762157224447998,0.00357198322720919,0.00145719123074145,0.00279546513433763,0.00128960895706226,0.00279546513433763,0.00128960895706226,0.002484857897189,0.0012160443260977,0.00636744836154682,0.00194282865190922,0.0082285080266617,1.75978933642542e-05,0.00434850132008076,0.00160717199972836,0.00536548435886345,1.42308405457878e-05,0.00565724663860388,0.000505188555909757
JP,JPN,Japan,2021-07-30,100256816.03451,5741,8229.43,437,11128,0,13803,19,21,19,20,6615,1817,696,5747,4259,2257,1559,2665,35,715384.123779674,17,18,8,9,23,372617.558322224,447,6516,87378.9654485089,308,222,0,0,0,15,4,11,4,0,15,4,15,4,0,19,8,13,1,7,8,9,5,4,1,5,7,2,2,4,0,2,2,2,1,1,1,2,2,1,11,17,3,11,9,12,8,6,3,6,10,4,2,4,0,2,2,2,1,1,1,2,2,1,3291,2456,0,868,1671,4076,0,868,4309,1438,0,868,4014,1733,0,868,5476,271,0,868,3935,1812,0,868,5365,382,868,195,1920,737,3763,172,1841,835,3767,819,1559,450,3787,374,1931,524,3786,2045,720,57,3793,1354,1376,94,3791,650,1901,272,3792,2455,312,29,3819,49,57,382,594,2025,3508,63,224,663,229,49,236,779,463,231,400,67,186,352,559,1,2113,47,62,399,581,2016,3510,36,211,916,1899,3553,226,604,990,1256,3539,2021-07-30,6615,1,0.108024212323452,0.00757950968748831,0.00287226001511716,0.00128964578245118,0.00317460317460317,0.00135561834400066,0.00287226001511716,0.00128964578245118,0.00302343159486017,0.00132304835152911,0.00529100529100529,0.00174823691841873,0.00713551608833686,1.6475887567129e-05,0.00347694633408919,0.00141848855344617,0.00371663067969327,1.19112483868589e-05,0.00511564765851354,0.00047302190663907
JP,JPN,Japan,2021-07-31,101638553.603543,6510,8349.81,491,13099,0,15425,19,20,19,16,7516,2054,778,6490,4776,2570,1793,2928,47,601533.015247541,29,13,6,23,38,522881.847580466,503,7384,99018.7662479726,368,241,0,0,0,16,4,12,4,0,16,4,15,4,0,19,11,12,2,10,8,10,9,5,3,5,10,8,3,3,0,3,3,2,3,1,1,1,2,3,13,15,4,13,11,12,11,7,4,8,11,11,3,3,0,3,3,2,3,1,1,1,2,3,4040,2426,0,1050,1605,4861,0,1050,4633,1833,0,1050,4523,1943,0,1050,6097,369,0,1050,4580,1886,0,1050,6069,397,1050,212,2170,821,4313,204,2046,930,4336,854,1801,497,4364,416,2141,592,4367,2288,799,62,4367,1481,1553,117,4365,688,2126,329,4373,2692,370,52,4402,74,80,478,641,2255,3988,56,230,744,283,60,246,849,484,319,426,71,262,459,699,7,2321,62,94,432,634,2303,3991,46,266,1015,2169,4020,241,682,1138,1443,4012,2021-07-31,7516,1,0.107044578976335,0.00710784354890449,0.0025279403938265,0.001135242103637,0.00266098988823842,0.00116465614012312,0.0025279403938265,0.001135242103637,0.00212879191059074,0.00104197801775385,0.0062533262373603,0.00178216574797448,0.00591835473765119,1.49118105273249e-05,0.00505588078765301,0.00160343907377245,0.00514452271349758,1.39082149859388e-05,0.00507984515521369,0.00044280109597125
JP,JPN,Japan,2021-08-01,100944302.120285,6294,7789.6,589,12218,0,15526.5,28,23,27,24,7300,1925,822,6232,4714,2427,1652,3017,56,883065.675515714,30,16,7,23,37,602794.11684028,597,7178,96256.3250444133,390,262,0,0,0,23,8,14,6,2,18,8,16,6,2,24,10,11,5,10,10,3,11,3,3,6,7,5,2,2,1,1,3,1,3,1,0,1,0,0,14,16,7,13,16,6,13,4,4,12,9,8,2,3,1,1,4,1,3,1,0,2,1,0,4323,1895,0,1082,1659,4559,0,1082,4471,1747,0,1082,4418,1800,0,1082,5859,359,0,1082,4590,1628,0,1082,5722,496,1082,184,2180,774,4162,213,2061,844,4182,817,1806,479,4198,396,2157,547,4200,2256,785,56,4203,1502,1475,121,4202,727,2067,299,4207,2693,339,38,4230,71,72,427,571,2250,3909,74,245,693,241,56,278,879,492,279,398,75,231,399,609,2,2349,57,72,408,615,2236,3912,60,222,952,2123,3943,240,644,1087,1392,3937,2021-08-01,7300,1,0.116529628579529,0.00748763281811354,0.00383561643835616,0.00141797884504795,0.00315068493150685,0.00128559420557383,0.0036986301369863,0.00139252331952451,0.00328767123287671,0.00131315432042866,0.00767123287671233,0.00200146055389618,0.00874804874537101,1.81658118134092e-05,0.00506849315068493,0.00162900600388871,0.00597155167928141,1.50296957979316e-05,0.00620218982726112,0.000495969531350278
JP,JPN,Japan,2021-08-02,101709261.679256,5901,7792.3,469,11910.4,0,14370,31,24,24,23,6854,1895,724,5944,4484,2219,1518,2925,57,970046.290490356,38,15,7,31,41,708752.197251887,480,6770,90785.0822723151,376,241,0,0,0,22,6,16,3,3,19,8,21,4,4,28,6,10,2,10,9,10,9,6,1,9,10,3,1,2,0,0,0,1,1,2,0,2,0,1,11,18,4,18,14,17,14,10,3,14,15,6,3,4,1,2,0,3,3,4,1,4,2,2,3612,2209,0,1033,1659,4162,0,1033,4411,1410,0,1033,4088,1733,0,1033,5522,299,0,1033,4069,1752,0,1033,5402,419,1033,169,1981,732,3972,194,1868,806,3986,803,1613,439,3999,385,1949,525,3995,2121,691,37,4005,1377,1377,92,4008,659,1866,328,4001,2448,331,30,4045,69,56,414,592,2118,3605,58,229,723,198,63,232,800,469,255,385,71,200,341,534,4,2292,56,86,374,636,2093,3609,54,209,930,2025,3636,236,611,1034,1341,3632,2021-08-02,6854,1,0.108578284343131,0.00746729635881381,0.00452290633206887,0.00158854848031757,0.00350160490224686,0.00139845312441622,0.00350160490224686,0.00139845312441622,0.00335570469798658,0.0013691089249759,0.0083163116428363,0.0021499482364067,0.00953744304574181,1.88887339718621e-05,0.00598190837467173,0.00182554718941009,0.00696841355005567,1.61665120326618e-05,0.00528721225983155,0.000471740397651783
JP,JPN,Japan,2021-08-03,102002248.301321,5759,7441.9,563,11581,0,14193.9,26,29,29,23,6646,1786,729,5735,4462,2071,1470,2943,61,937553.877506725,27,31,6,21,45,695312.691371418,572,6540,87700.8032586323,333,230,0,0,0,27,8,16,5,1,21,6,20,5,0,24,11,16,3,17,10,11,11,8,7,8,13,9,1,4,0,5,3,3,2,1,2,3,4,0,15,19,4,18,11,13,13,9,7,11,13,11,1,3,0,4,3,2,2,1,1,3,3,0,3351,2254,0,1041,1575,4030,0,1041,4237,1368,0,1041,3911,1694,0,1041,5329,276,0,1041,3886,1719,0,1041,5235,370,1041,210,1936,720,3780,184,1874,788,3800,805,1582,442,3817,383,1934,518,3811,2156,632,30,3828,1323,1406,88,3829,633,1927,266,3820,2488,283,26,3849,62,75,391,571,1984,3563,65,235,707,230,62,206,796,468,248,435,55,229,334,484,4,2088,53,78,371,565,2014,3565,49,227,884,1888,3598,237,589,978,1251,3591,2021-08-03,6646,1,0.112778465346535,0.00771128127507377,0.00391212759554619,0.00150080149728243,0.00436352693349383,0.00158466385416891,0.00436352693349383,0.00158466385416891,0.00346072825759856,0.00141188355939981,0.0091784532049353,0.00229271669155442,0.00919150208078873,1.85195881823548e-05,0.00677099006921457,0.00197159954323893,0.0068166408383217,1.59677285851539e-05,0.00652217515400805,0.00053274774876051
JP,JPN,Japan,2021-08-04,100978360.80999,5689,6842.8,605,11030,0,13311,27,24,24,23,6648,1788,776,5678,4446,2086,1401,3006,47,643577.651305388,27,15,11,16,35,503167.219506007,612,6543,87741.0329848977,374,273,0,0,0,28,10,17,8,2,21,7,18,7,0,24,14,17,4,16,10,9,11,7,1,8,14,9,3,6,1,6,4,1,4,0,0,0,4,2,16,20,6,18,11,10,13,7,1,10,16,10,3,6,1,6,4,1,4,0,0,0,4,2,3345,2333,0,970,1598,4080,0,970,4349,1329,0,970,3896,1782,0,970,5427,251,0,970,3966,1712,0,970,5311,367,970,185,1912,729,3822,186,1810,808,3844,780,1584,421,3863,383,1899,499,3867,2055,674,47,3872,1285,1397,91,3875,624,1870,279,3875,2445,275,27,3901,52,65,423,575,1964,3569,62,211,648,201,56,217,778,411,273,412,70,215,370,540,4,2180,44,74,363,627,1968,3572,41,240,942,1830,3595,225,614,1008,1209,3592,2021-08-04,6648,1,0.120235512860242,0.00793474919871221,0.00406137184115523,0.00152881611140302,0.0036101083032491,0.00144170816348925,0.0036101083032491,0.00144170816348925,0.00345968712394705,0.00141145954232979,0.00706979542719615,0.00201402737935037,0.00637342145527993,1.55214343298208e-05,0.0052647412755716,0.00173958181233151,0.0049829212463927,1.37338156024141e-05,0.00697507174442931,0.000550682321302858
JP,JPN,Japan,2021-08-05,100343343.214083,5704,7063.2,741,11410,0,14043.1,32,28,31,23,6643,1767,725,5720,4424,2095,1321,3060,62,1058866.46070687,24,33,10,13,49,890597.687545182,752,6528,87539.8843535706,378,265,0,0,0,25,5,20,2,3,20,6,24,3,3,27,12,18,4,14,12,8,10,7,2,12,10,6,3,4,1,4,4,4,3,1,0,2,3,3,17,25,7,20,19,12,16,10,3,15,15,10,4,5,1,5,5,4,4,1,0,2,4,3,3433,2274,0,936,1593,4114,0,936,4387,1320,0,936,3996,1711,0,936,5441,266,0,936,3963,1744,0,936,5325,382,936,178,1958,761,3746,170,1844,877,3752,819,1582,461,3781,410,1914,539,3780,2147,644,61,3791,1349,1409,103,3782,652,1920,278,3793,2489,302,37,3815,55,75,437,529,1930,3617,62,217,647,231,49,207,799,449,250,401,62,206,350,518,5,2190,56,72,394,541,1960,3620,32,261,898,1807,3645,254,595,930,1223,3641,2021-08-05,6643,1,0.112490302560124,0.0077140193898527,0.00481710070751167,0.0016649848268533,0.00421496311907271,0.00155792179228989,0.00466656631040193,0.00163888689204597,0.00346229113352401,0.00141252006288971,0.00933313262080385,0.00231229639719899,0.0105524335425796,1.99929331066119e-05,0.00737618545837724,0.00205766288354856,0.00887550343668626,1.83511975782415e-05,0.00859037004164522,0.000611332675527502
JP,JPN,Japan,2021-08-06,101485029.59847,5898,7805.8,454,11833.12,0,14423,36,24,28,26,6784,1855,810,5754,4616,2045,1373,3187,38,794206.447733916,21,15,7,14,31,544343.343606446,459,6671,89457.501305556,342,236,0,0,0,35,12,22,7,5,22,11,25,7,4,25,14,13,2,15,13,15,9,4,2,10,17,7,3,4,0,3,1,3,3,0,0,4,4,1,15,16,3,16,15,17,10,5,2,12,19,8,3,4,0,3,1,3,3,0,0,4,4,1,3381,2438,0,965,1666,4153,0,965,4444,1375,0,965,4057,1762,0,965,5576,243,0,965,4166,1653,0,965,5425,394,965,199,1972,728,3885,186,1907,779,3912,783,1653,419,3929,416,1924,515,3929,2150,663,41,3930,1351,1404,96,3933,696,1868,280,3940,2501,287,38,3958,56,72,419,616,2024,3597,64,238,633,238,41,237,778,440,242,440,71,250,388,584,4,2136,50,70,413,583,2068,3600,48,243,957,1907,3629,202,647,992,1318,3625,2021-08-06,6784,1,0.123400365630713,0.00795651105737044,0.00530660377358491,0.00172885320544071,0.0035377358490566,0.00141285730353664,0.00412735849056604,0.00152560874073793,0.00383254716981132,0.00147033095258127,0.00560141509433962,0.00177596457575553,0.00782584831355153,1.71437871809516e-05,0.00456957547169811,0.00160490213178765,0.00536377971963119,1.42106748218177e-05,0.00513092801946496,0.000468188384954747
JP,JPN,Japan,2021-08-07,100418022.336588,6212,7481.6,576,12330,0,15027,27,21,28,22,7141,1872,839,6094,4848,2178,1392,3408,43,621838.215767621,20,21,5,15,35,432991.107485021,585,7034,94325.2981836727,394,249,0,0,0,26,7,19,5,2,18,6,20,6,0,21,12,16,3,13,11,9,5,6,1,10,12,5,1,1,0,1,1,0,0,0,0,0,0,0,12,18,3,14,12,10,8,7,2,12,13,5,1,1,0,1,1,0,1,0,1,0,1,0,3875,2228,0,1038,1598,4505,0,1038,4602,1501,0,1038,4320,1783,0,1038,5803,300,0,1038,4423,1680,0,1038,5680,423,1038,210,2043,784,4104,208,1949,868,4116,880,1635,498,4128,405,2069,532,4135,2294,665,44,4138,1440,1474,80,4147,687,2008,298,4148,2637,298,34,4172,56,67,464,690,2100,3764,61,220,727,232,56,248,821,455,299,487,87,263,418,672,8,2087,53,74,428,678,2141,3767,43,258,1000,2047,3793,215,653,1129,1363,3781,2021-08-07,7141,1,0.1210154334343,0.00767712295250013,0.00378098305559446,0.00142347011538006,0.00294076459879569,0.00125591192924815,0.00392101946506092,0.00144948912527168,0.00308080100826215,0.00128537656708039,0.00602156560705784,0.00179436903739906,0.00619249614061608,1.53435646344618e-05,0.00490127433132615,0.00161978049561944,0.00431188642645931,1.2815559665244e-05,0.00620194169819503,0.000501010593985466
JP,JPN,Japan,2021-08-08,100804464.075431,6775,8091.4,568,14289,0,16751.5,32,27,29,24,7798,1995,934,6638,5448,2211,1540,3838,40,665909.82394067,26,10,9,17,29,437724.744781209,576,7670,102854.000151943,412,291,0,0,0,33,13,19,10,3,23,12,19,9,3,26,9,14,2,14,12,9,12,4,2,12,11,4,6,8,2,8,6,5,5,3,2,5,7,1,11,17,3,16,14,11,13,6,3,15,13,5,6,8,2,8,6,5,5,3,2,5,7,1,4700,1886,0,1212,1687,4899,0,1212,4850,1736,0,1212,4695,1891,0,1212,6209,377,0,1212,5020,1566,0,1212,6058,528,1212,214,2261,862,4461,224,2141,949,4484,909,1843,540,4506,429,2263,609,4497,2456,778,54,4510,1542,1627,110,4519,694,2238,346,4520,2852,354,37,4555,76,72,489,678,2329,4154,68,256,769,308,64,273,852,539,317,454,80,288,463,696,4,2367,56,92,415,704,2375,4156,55,263,1061,2225,4194,250,664,1176,1522,4186,2021-08-08,7798,1,0.123349181193872,0.0074066913163777,0.00410361631187484,0.00141888411624378,0.0034624262631444,0.00130374777812663,0.00371890228263657,0.00135099830584388,0.00307771223390613,0.00122942243416869,0.00512952038984355,0.0015855433776028,0.00660595569896958,1.58138207921337e-05,0.00371890228263657,0.00135099830584388,0.0043423150829279,1.28358283316263e-05,0.00560017110806669,0.000456056517322362
JP,JPN,Japan,2021-08-09,100115354.630137,6335,8344.35,502,12380.1,0,15095,52,41,50,42,7353,1992,852,6261,5052,2149,1421,3588,62,803653.010738566,32,25,12,19,44,577896.142168352,506,7235,97020.6898434564,428,282,0,0,0,44,9,35,7,2,35,10,40,8,2,43,22,29,4,24,19,18,15,10,3,15,18,10,4,6,1,4,5,3,4,4,0,3,3,2,28,34,6,28,25,25,20,13,3,22,22,13,4,7,1,4,6,4,4,5,0,4,4,2,4487,1637,0,1229,1574,4550,0,1229,4558,1566,0,1229,4475,1649,0,1229,5825,299,0,1229,4673,1451,0,1229,5606,518,1229,187,2087,825,4254,179,2044,866,4264,769,1792,501,4291,358,2110,602,4283,2220,774,57,4302,1374,1569,114,4296,673,2077,311,4292,2640,339,42,4332,78,73,458,695,2181,3868,75,252,738,230,54,258,849,529,283,473,72,225,355,656,4,2300,62,95,422,681,2220,3873,54,292,1044,2062,3901,258,681,1161,1351,3902,2021-08-09,7353,1,0.11978068325601,0.00754589099478769,0.0070719434244526,0.00191533210360642,0.00557595539235686,0.00170200668597071,0.0067999456004352,0.0018783948746033,0.00571195430436557,0.00172252002402283,0.00843193254453964,0.00208997280922625,0.00802727027944475,1.74796026346086e-05,0.00598395212838297,0.0017628142853314,0.0057723028031346,1.48393619309268e-05,0.00521538241808459,0.000453235085472749
JP,JPN,Japan,2021-08-10,101776853.768401,6233,7209.4,455,12660,0,15260,28,26,27,23,7257,1895,813,6216,5110,1997,1411,3657,33,423076.53443207,17,12,4,13,29,371000.450940324,465,7122,95505.3701541252,413,285,0,0,0,26,7,19,4,3,21,6,22,3,3,24,7,15,2,11,14,10,4,6,2,5,8,5,1,3,1,2,2,1,1,1,0,2,2,0,9,17,5,14,16,12,6,9,4,9,10,7,1,3,2,2,3,1,2,2,1,3,1,0,4035,2121,0,1101,1658,4498,0,1101,4623,1533,0,1101,4401,1755,0,1101,5881,275,0,1101,4423,1733,0,1101,5739,417,1101,184,2137,808,4128,181,2069,876,4131,841,1781,493,4142,428,2133,548,4148,2284,783,43,4147,1475,1534,100,4148,743,2063,299,4152,2693,359,27,4178,65,75,469,606,2117,3925,69,235,746,227,64,214,795,532,319,455,72,219,368,634,6,2302,51,84,420,630,2143,3929,41,253,1027,1984,3952,210,647,1043,1409,3948,2021-08-10,7257,1,0.115663679043961,0.00747667584047389,0.00385834366818244,0.00142636454288226,0.0035827476918837,0.00137466938646863,0.00372054568003307,0.00140075905030185,0.00316935372743558,0.00129319964470023,0.00454733360892931,0.00154795469227889,0.00415690325223457,1.24998268561372e-05,0.00399614165633182,0.00145151148760925,0.00364523403115364,1.17082851154551e-05,0.00486883616334442,0.000441455506946984
JP,JPN,Japan,2021-08-11,99830226.2948717,6760,9285.71,691,13885.3,0,16564,31,28,31,27,7804,2065,939,6630,5373,2273,1479,3837,43,603726.96116355,27,14,7,20,34,535690.413819793,701,7686,103068.558692026,461,325,0,0,0,29,7,21,5,2,25,7,24,5,2,27,13,18,0,14,12,14,9,9,3,9,14,9,6,4,0,3,5,4,4,2,2,2,4,3,14,21,1,16,13,15,11,11,3,11,15,9,6,4,0,3,5,4,4,2,2,2,4,3,4309,2318,0,1177,1743,4884,0,1177,4951,1676,0,1177,4719,1908,0,1177,6377,250,0,1177,4808,1819,0,1177,6134,493,1177,191,2293,920,4400,199,2179,1006,4420,853,1917,601,4433,451,2244,672,4437,2494,807,63,4440,1533,1706,120,4445,790,2234,333,4447,2913,361,50,4480,69,83,483,685,2277,4207,74,271,779,236,62,245,888,558,322,509,70,267,385,767,2,2369,58,88,444,670,2333,4211,52,272,1140,2098,4242,266,697,1173,1430,4238,2021-08-11,7804,1,0.12405866032501,0.00742642660845135,0.0039723218862122,0.00139555636129433,0.00358790363915941,0.00132656746454565,0.0039723218862122,0.00139555636129433,0.00345976422347514,0.00130274714925915,0.00550999487442337,0.0016423483157299,0.006047536738826,1.52085961616104e-05,0.00435674013326499,0.00146124207185087,0.00536601421935584,1.43309380993395e-05,0.00680129817371974,0.000501763387512541
JP,JPN,Japan,2021-08-12,101185329.532015,7206,8821.3,578,14066.2,0,17340.3,37,32,38,31,8257,2157,1003,7033,5838,2276,1634,4140,47,910983.44739527,20,24,4,16,39,499278.9792066,591,8133,109062.787905574,472,330,0,0,0,33,12,20,10,1,27,14,22,11,2,31,18,23,6,22,16,18,14,5,3,17,18,9,4,7,0,6,5,6,5,1,0,5,6,2,18,24,6,22,17,18,16,5,3,21,18,9,4,7,0,6,6,6,6,1,0,7,6,2,4607,2405,0,1245,1813,5199,0,1245,5281,1731,0,1245,5078,1934,0,1245,6770,242,0,1245,5192,1820,0,1245,6498,514,1245,205,2375,952,4725,187,2255,1069,4746,875,1985,634,4763,446,2298,736,4777,2545,854,64,4794,1579,1729,156,4793,782,2322,365,4788,2995,400,42,4820,80,90,562,748,2428,4349,71,246,834,287,72,283,900,569,344,550,83,277,425,800,7,2509,61,98,516,741,2492,4349,59,318,1256,2247,4377,291,765,1261,1573,4367,2021-08-12,8257,1,0.124813339970134,0.00722618330663972,0.00448104638488555,0.00144062661831155,0.00387549957611723,0.00134016294780799,0.00460215574663922,0.0014598759452924,0.00375439021436357,0.00131913688381792,0.00569214000242219,0.00162268854979835,0.00900311785916591,1.84044111880065e-05,0.00472326510839288,0.0014788701262124,0.00493430205263728,1.3652999023398e-05,0.00541889686986255,0.000435697770969333
JP,JPN,Japan,2021-08-13,100215871.190959,7045,7920.1,642.6,13738,0,17257,44,35,38,30,8026,1986,1044,6748,5672,2215,1516,4108,53,813055.367432284,29,22,9,20,41,577942.992177599,651.6,7906,106018.738618157,545,367,0,0,0,40,14,26,8,5,31,14,30,8,5,35,16,26,2,18,12,15,15,6,1,13,17,11,4,7,2,4,5,3,5,3,1,3,4,2,18,28,3,21,14,17,16,8,3,17,20,13,4,7,2,4,5,3,5,3,1,3,4,2,4859,1988,0,1179,1816,5031,0,1179,5134,1713,0,1179,4917,1930,0,1179,6615,232,0,1179,5123,1724,0,1179,6322,525,1179,226,2390,915,4495,212,2285,1021,4508,892,2022,582,4530,424,2363,714,4525,2540,883,69,4534,1564,1787,137,4538,768,2365,351,4542,3006,396,41,4583,70,90,552,761,2252,4301,68,254,747,283,63,258,936,567,338,507,104,258,428,783,4,2428,62,88,511,735,2323,4307,49,312,1258,2071,4336,244,701,1258,1492,4331,2021-08-13,8026,1,0.133983572895277,0.00756331975540821,0.00548218290555694,0.00161540550257577,0.00436082731123848,0.00144156405723823,0.00473461250934463,0.00150179337561712,0.00373785198106155,0.00133504645529692,0.00660353849987541,0.00177193658378024,0.00811303995834182,1.75631631559123e-05,0.00510839770745079,0.00155965573506606,0.00576698067191717,1.48251186218269e-05,0.00614608331029894,0.00047045411632086
