ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.-77,B1_1.-99,B1_1.1,B1_1.2,B1_2.-77,B1_2.-99,B1_2.1,B1_2.2,B1_3.-77,B1_3.-99,B1_3.1,B1_3.2,B1_4.-77,B1_4.-99,B1_4.1,B1_4.2,B1_5.-77,B1_5.-99,B1_5.1,B1_5.2,B1_6.-77,B1_6.-99,B1_6.1,B1_6.2,B1_7.-77,B1_7.-99,B1_7.1,B1_7.2,B1_8.-77,B1_8.-99,B1_8.1,B1_8.2,B1_9.-77,B1_9.-99,B1_9.1,B1_9.2,B1_10.-77,B1_10.-99,B1_10.1,B1_10.2,B1_11.-77,B1_11.-99,B1_11.1,B1_11.2,B1_12.-77,B1_12.-99,B1_12.1,B1_12.2,B3.-77,B3.-99,B3.1,B3.2,B5.-77,B5.-99,B5.1,B5.2,B6.-77,B6.-99,B6.1,B6.2,B7.-77,B7.-99,B7.1,B7.2,B8.-77,B8.-99,B8.1,B8.2,B8.3,C0_1.-77,C0_1.-99,C0_1.1,C0_1.2,C0_2.-77,C0_2.-99,C0_2.1,C0_2.2,C0_3.-77,C0_3.-99,C0_3.1,C0_3.2,C0_4.-77,C0_4.-99,C0_4.1,C0_4.2,C0_5.-77,C0_5.-99,C0_5.1,C0_5.2,C0_6.-77,C0_6.-99,C0_6.1,C0_6.2,C1_m.-77,C1_m.-99,C1_m.1,C1_m.2,C2.-77,C2.-99,C2.1,C2.2,C2.3,C2.4,C3.-77,C3.-99,C3.1,C3.2,C5.-77,C5.-99,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-77,C6.-99,C6.1,C6.2,C6.3,C6.4,D1.-77,D1.-99,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-77,D2.-99,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-77,D3.-99,D3.1,D3.2,D3.3,D3.4,D4.-77,D4.-99,D4.1,D4.2,D4.3,D4.4,E3.-77,E3.-99,E3.1,E3.2,E3.3,E3.4,E4.-77,E4.-99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-77,E2.-99,E2.1,E2.2,E2.3,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd
PT,PRT,Portugal,Viana do Castelo,2021-03-12,2021-03-08,100,0,0,0,0,4,97,5,1,1102118.2264300538,64,0,0,0,100,0,0,1,99,1,0,1,98,1,0,9,90,1,0,9,90,0,0,6,94,1,0,2,97,1,0,0,99,0,0,3,97,0,0,0,100,1,0,5,94,0,0,10,90,1,2,2,95,0,98,0,2,2,4,35,59,3,65,5,27,0,95,1,4,0,3,11,23,63,3,11,53,33,3,11,5,81,2,11,26,61,2,11,2,85,2,11,2,85,0,11,32,57,0,68,22,7,1,2,1,12,17,70,0,12,80,3,1,2,0,2,0,12,23,17,26,22,0,17,0,2,12,18,51,0,17,0,2,18,21,42,0,18,48,27,6,1,1,18,6,16,20,39,0,34,32,34,0,0,0,34,7,8,13,17,8,10,3,1,35,20,21,23,3.2400000000000007,2.222611077089287,2,1.4142135623730951,2.253968253968254,1.106698868741045
PT,PRT,Portugal,Vila Real,2021-03-12,2021-03-07,100,0,0,0,0,9,96,7,0,765747.7819600377,67,0,0,0,100,0,0,3,97,0,0,3,97,0,0,8,92,0,0,6,94,0,0,4,96,0,0,4,96,0,0,5,95,0,0,1,99,0,0,0,100,0,0,1,99,0,0,7,93,0,4,7,89,0,93,3,4,0,4,42,54,0,58,7,35,0,93,0,7,0,3,6,25,66,2,6,50,42,4,6,2,88,3,6,26,65,4,6,3,87,5,6,3,86,0,8,24,68,0,76,17,3,3,1,0,9,24,67,0,9,76,7,0,0,0,8,0,9,34,13,26,18,0,11,1,2,14,24,48,0,11,3,6,12,20,48,1,11,41,33,6,8,0,11,11,21,22,35,2,33,30,34,0,1,0,33,12,12,12,9,16,3,3,3,33,28,14,22,3.0357142857142856,2.268661587109324,1.4,0.8944271909999157,2.3833333333333333,1.0430019690032386
PT,PRT,Portugal,Viseu,2021-03-12,2021-03-09,100,0,0,0,0,2,99,7,0,740903.2855350203,65,0,0,0,100,0,0,4,96,0,0,0,100,0,0,14,86,0,0,6,94,0,0,9,91,0,0,1,99,0,0,1,99,0,0,0,100,0,0,0,100,0,0,2,98,0,0,9,91,0,1,2,97,0,98,0,2,1,2,49,48,1,51,7,41,0,93,0,6,1,4,7,27,62,2,7,52,39,4,7,3,86,4,7,26,63,4,7,1,88,4,7,4,85,1,8,32,59,0,68,25,4,2,1,0,11,20,69,0,11,78,7,0,0,0,4,0,11,26,27,19,17,0,14,1,5,11,25,44,0,14,0,2,13,25,46,0,16,33,39,11,1,0,16,10,13,30,31,1,34,35,29,0,1,0,34,8,11,14,16,8,9,0,0,35,24,14,27,2.935483870967742,2.37957256485232,1,0,2.3076923076923075,1.0741723110591492
PT,PRT,Portugal,-99,2021-03-13,2021-01-20,100,0,0,0,0,5,87,6,1,503753.08730694425,36,0,0,2,98,0,0,6,94,0,0,2,98,1,0,6,93,0,0,8,92,0,0,5,95,0,0,2,98,0,0,4,96,0,0,2,98,0,0,3,97,0,0,4,96,0,0,9,91,2,11,5,82,0,95,2,3,4,14,24,58,2,76,6,16,0,94,1,5,0,5,21,17,57,5,21,44,30,7,21,10,62,5,21,17,57,7,21,3,69,7,21,8,64,1,23,23,53,0,77,17,3,1,2,2,24,8,66,0,24,58,9,0,0,0,9,0,24,38,15,10,13,3,29,1,2,10,19,36,0,29,1,1,12,17,40,1,31,45,19,1,3,0,31,16,14,23,16,1,62,13,24,0,0,0,62,3,5,4,6,10,7,3,0,63,18,8,11,3.2777777777777772,2.2701530281551134,1,0,1.6571428571428575,1.0555973258234952
PT,PRT,Portugal,Évora,2021-03-13,2021-03-08,100,0,0,0,0,2,99,7,0,566734.7655219142,69,0,0,2,98,0,0,4,96,0,0,1,99,0,0,12,88,0,0,9,91,0,0,6,94,0,0,2,98,0,0,2,98,0,0,2,98,0,0,1,99,0,0,3,97,0,0,12,88,0,1,1,98,0,99,0,1,1,2,50,47,0,50,7,43,0,93,0,6,1,3,8,26,63,1,8,62,29,4,8,3,85,4,8,26,62,5,8,1,86,5,8,5,82,2,10,34,54,0,66,25,6,3,0,0,13,20,67,0,13,82,3,0,0,1,1,0,13,16,29,27,15,0,15,1,3,14,22,45,1,15,1,5,23,19,36,0,17,41,28,9,5,1,17,5,20,27,30,1,30,26,43,0,0,0,30,13,12,11,16,10,7,1,2,31,41,13,13,3,1.8027756377319946,2,0,2.5303030303030303,0.9801051273236259
PT,PRT,Portugal,Aveiro,2021-03-13,2021-03-12,100,0,0,0,0,16,97,5,1,705831.5934575091,63,0,0,1,99,0,0,4,96,0,0,1,99,0,0,10,90,1,0,5,94,0,0,8,92,0,0,3,97,0,0,4,96,0,0,1,99,0,0,1,99,0,0,5,95,0,0,11,89,0,3,6,91,0,94,0,6,2,4,48,46,1,52,5,42,0,95,1,4,0,5,14,34,47,1,14,58,27,6,14,4,76,3,14,36,47,6,14,2,78,5,14,9,72,0,17,38,45,0,62,22,11,2,3,0,19,20,61,0,19,66,14,0,0,0,1,0,19,17,17,21,26,0,20,1,3,12,24,40,0,20,1,4,13,18,44,1,20,37,32,8,2,0,20,5,16,25,34,0,37,30,33,0,0,0,37,4,12,14,15,11,6,1,3,37,33,18,9,3.36,2.870540018881465,2.8,2.280350850198276,2.4482758620689653,1.0624766464818975
PT,PRT,Portugal,Azores,2021-03-13,2021-03-09,100,0,0,0,0,3,97,22,0,718635.9867226447,71,0,0,0,100,0,0,5,95,0,0,2,98,0,0,9,91,0,0,12,88,0,0,4,96,0,0,6,94,0,0,1,99,0,0,3,97,0,0,0,100,0,0,4,96,0,0,12,88,1,2,2,95,0,98,2,0,0,2,56,42,1,44,22,33,0,78,0,22,0,2,10,32,56,2,10,67,21,0,10,39,51,2,10,49,39,4,10,5,81,2,10,7,81,0,11,43,46,1,57,26,7,4,5,0,12,19,69,0,12,72,10,3,2,0,1,0,12,15,9,23,41,1,14,0,0,15,19,51,1,14,0,4,11,18,52,0,15,34,34,15,2,0,15,8,12,21,44,1,28,37,33,0,1,0,28,5,11,23,16,11,6,0,3,29,33,19,16,2.575,2.061708278501356,1.5,0.7071067811865476,2.4545454545454546,1.1256699636806817
PT,PRT,Portugal,Beja,2021-03-13,2021-03-07,100,0,0,0,0,8,96,9,0,748986.295147764,67,0,0,0,100,2,0,7,91,1,0,2,97,0,0,9,91,1,0,7,92,0,0,7,93,0,0,2,98,1,0,2,97,1,0,2,97,0,0,1,99,0,0,7,93,2,0,18,80,0,4,5,91,0,95,2,3,1,5,43,51,1,57,9,33,0,91,0,9,0,5,7,22,66,3,7,60,30,8,7,2,83,6,7,27,60,7,7,0,86,7,7,2,84,0,8,25,67,0,75,16,5,1,3,0,10,12,78,0,10,73,11,1,0,0,5,0,10,31,15,26,18,0,14,3,5,10,26,42,0,14,1,2,16,22,45,3,15,32,34,13,3,1,15,8,9,32,35,2,33,26,39,0,0,0,33,6,14,18,11,10,6,2,1,33,18,23,25,2.3703703703703702,1.9835505878280326,2,1.7320508075688772,2.375,1
PT,PRT,Portugal,Braga,2021-03-13,2021-03-12,100,0,0,0,0,5,93,4,0,744363.4449400906,57,0,0,0,100,0,0,3,97,0,0,0,100,0,0,15,85,1,0,7,92,1,0,12,87,0,0,2,98,1,0,1,98,1,0,1,98,0,0,0,100,0,0,5,95,0,0,12,88,0,7,3,90,0,97,1,2,5,7,46,42,0,54,4,42,0,96,0,3,1,3,15,36,46,2,15,56,27,3,15,5,77,2,15,30,53,3,15,0,82,3,15,4,78,1,16,37,46,0,63,18,8,7,4,1,20,22,57,0,20,71,5,0,0,1,3,0,20,15,24,12,29,0,23,3,4,9,15,46,1,23,4,3,13,12,44,0,24,40,27,7,2,0,24,9,15,15,37,2,40,32,26,0,0,0,40,5,12,15,18,7,3,0,4,42,26,9,19,3.264705882352941,2.6089452591840434,1.6666666666666667,1.1547005383792515,2.425925925925926,1.2377985914114096
PT,PRT,Portugal,Bragança,2021-03-13,2021-03-04,100,0,0,0,0,2,96,6,1,838760.6005760982,65,0,0,0,100,0,0,4,96,0,0,0,100,0,0,13,87,0,0,9,91,0,0,7,93,0,0,2,98,0,0,3,97,0,0,2,98,0,0,1,99,0,0,6,94,0,0,12,88,1,3,2,94,0,98,1,1,1,4,42,53,0,58,6,36,0,94,1,5,0,2,7,31,60,2,7,60,31,4,7,2,87,5,7,36,52,5,7,0,88,5,7,3,85,0,7,31,62,0,69,25,3,2,1,1,8,17,74,0,8,75,3,2,3,2,7,0,8,26,25,20,21,2,10,2,3,14,25,44,0,10,1,5,20,23,41,1,12,43,31,7,6,1,12,10,13,24,40,1,34,25,39,1,0,0,34,8,13,16,12,9,5,3,3,35,42,12,8,3.15,2.5254995838740792,1,0,2.3174603174603177,1.0445773466226984
PT,PRT,Portugal,Castelo Branco,2021-03-13,2021-03-08,100,0,0,0,0,14,92,5,0,713526.3783175657,60,0,0,0,100,0,0,11,89,0,0,0,100,0,0,14,86,0,0,10,90,0,0,9,91,0,0,0,100,0,0,2,98,0,0,0,100,0,0,2,98,0,0,2,98,0,0,14,86,0,8,8,84,0,92,1,7,1,9,40,50,1,60,5,34,0,95,0,5,0,3,17,27,53,4,17,53,26,6,17,3,74,1,17,33,49,4,17,0,79,4,17,7,72,0,17,32,51,0,68,29,0,0,3,0,18,17,65,0,18,72,8,0,0,0,2,0,18,16,19,29,18,0,21,0,3,19,17,40,0,21,1,3,19,21,35,1,24,35,32,5,3,0,24,7,16,24,29,0,37,21,41,0,1,0,37,4,11,17,20,7,3,1,1,39,32,11,17,3.516129032258065,2.730945718268496,1.8571428571428572,0.6900655593423543,2.3508771929824563,1.1098781797723736
PT,PRT,Portugal,Coimbra,2021-03-13,2021-03-11,100,0,0,0,0,10,95,9,1,589772.5241197478,51,0,0,1,99,0,0,6,94,0,0,0,100,0,0,13,87,0,0,8,92,0,0,9,91,0,0,2,98,0,0,1,99,0,0,3,97,0,0,0,100,0,0,4,96,0,0,6,94,0,5,3,92,0,97,0,3,3,6,57,34,0,43,9,48,0,91,1,8,0,2,18,28,52,0,18,59,23,1,18,7,74,2,18,32,48,1,18,2,79,1,18,6,75,0,18,33,49,0,67,24,3,3,3,2,21,15,62,0,21,75,3,1,0,0,0,0,21,25,14,16,24,0,25,0,4,14,14,43,0,25,0,6,14,22,33,1,25,34,25,10,5,0,25,5,20,18,32,0,43,21,35,1,0,0,43,8,11,16,11,10,1,0,0,47,25,14,14,3,1.9414506867883021,4.5,3.5355339059327378,2.4038461538461537,1.1591006551669472
PT,PRT,Portugal,Faro,2021-03-13,2021-03-12,100,0,0,0,0,6,96,5,1,665528.993280808,65,0,0,2,98,0,0,3,97,0,0,0,100,0,0,13,87,0,0,10,90,1,0,10,89,0,0,4,96,0,0,1,99,0,0,2,98,0,0,0,100,0,0,4,96,0,0,13,87,0,4,4,92,0,96,2,2,0,4,40,56,2,60,5,33,0,95,1,4,0,1,10,23,66,0,10,57,33,2,10,4,84,2,10,28,60,1,10,0,89,2,10,0,88,0,10,26,64,0,74,21,2,2,1,0,14,22,64,0,14,69,10,2,0,0,5,0,14,28,23,21,14,0,16,0,3,11,25,45,1,16,0,6,12,26,39,1,17,34,31,15,2,0,17,11,16,21,35,4,34,21,41,0,0,2,34,2,11,9,16,13,9,4,4,34,31,15,16,3.266666666666666,2.3479019737120455,1.6666666666666667,1.1547005383792515,2.064516129032258,0.9209931870297748
PT,PRT,Portugal,Guarda,2021-03-13,2021-03-05,100,0,0,0,0,2,99,3,0,844955.6435832372,66,0,0,1,99,0,0,8,92,0,0,0,100,0,0,8,92,0,0,9,91,0,0,5,95,0,0,4,96,0,0,4,96,0,0,1,99,0,0,0,100,0,0,8,92,0,0,15,85,0,1,2,97,0,98,0,2,0,1,49,50,1,51,3,45,0,97,0,2,1,4,6,20,70,0,6,55,39,4,6,4,86,1,6,42,51,4,6,1,89,4,6,0,90,0,6,36,58,0,64,26,5,3,2,2,9,14,75,0,9,70,11,0,2,0,8,0,9,28,15,25,23,0,14,1,3,15,22,45,0,14,2,4,14,29,37,1,15,38,35,8,3,0,15,7,13,29,36,0,29,32,38,1,0,0,29,7,12,19,15,12,6,0,2,33,26,9,30,2.891891891891892,2.3662415555262104,1,0,2.3846153846153846,1.1949412602235372
PT,PRT,Portugal,Leiria,2021-03-13,2021-03-11,100,1,9073.30632994319,0,0,3,95,5,0,649667.3310037062,67,0,0,1,99,0,0,5,95,0,0,2,98,1,0,9,90,0,0,5,95,0,0,8,92,0,0,4,96,0,0,2,98,0,0,0,100,0,0,0,100,0,0,2,98,0,0,8,92,0,5,3,92,0,97,2,1,0,7,35,58,0,65,5,30,0,95,0,4,1,6,12,23,59,3,12,60,25,10,12,3,75,6,12,29,53,8,12,1,79,8,12,1,79,1,13,32,54,0,68,23,3,2,4,0,16,12,72,0,16,78,3,1,1,0,1,0,16,24,20,21,19,1,17,0,1,16,22,43,0,17,1,1,21,18,42,0,19,34,36,6,5,0,19,4,20,27,30,1,31,28,40,0,0,0,31,9,8,11,18,16,5,2,2,33,26,13,26,2.6785714285714284,2.2286613060156126,1,0,2.5873015873015874,1.0101887500877702
PT,PRT,Portugal,Lisboa,2021-03-13,2021-03-13,276,0,0,0,0,26,261,19,1,1489322.9038735293,175,1,0,0,275,0,0,11,265,0,0,4,272,0,0,24,252,0,0,27,249,0,0,11,265,1,0,7,268,0,0,5,271,1,0,5,270,1,0,3,272,0,0,9,267,1,0,29,246,2,13,12,249,0,266,1,9,7,17,115,137,3,161,19,93,0,257,1,18,0,10,28,67,171,4,28,169,75,15,28,13,220,13,28,80,155,14,28,2,232,11,28,28,209,1,30,97,148,1,179,73,14,6,3,0,34,58,184,0,34,218,20,2,0,0,2,0,34,72,67,49,54,0,46,4,9,43,56,118,1,46,2,12,39,63,113,4,46,105,89,23,9,0,46,15,38,66,111,5,95,73,102,0,1,0,95,14,27,49,43,22,22,4,7,100,118,35,16,3.5616438356164384,2.929667697167979,2.7499999999999996,1.9086270308410551,2.391566265060241,1.1215470721179155
PT,PRT,Portugal,Madeira,2021-03-13,2021-03-09,100,0,0,0,0,10,98,8,0,651998.238259206,71,0,0,1,99,0,0,3,97,0,0,3,97,0,0,10,90,0,0,13,87,0,0,4,96,0,0,2,98,0,0,4,96,0,0,1,99,0,0,0,100,0,0,6,94,0,0,14,86,1,1,6,92,0,94,1,5,1,1,48,50,1,52,8,39,0,92,0,8,0,3,10,31,56,3,10,68,19,3,10,47,40,4,10,39,47,5,10,0,85,5,10,20,65,1,10,40,49,0,60,32,5,3,0,0,12,17,71,0,12,80,7,0,0,1,0,0,12,14,20,19,35,0,15,1,3,13,24,44,0,15,0,4,17,18,46,0,16,37,28,14,5,0,16,10,14,27,33,0,27,30,43,0,0,0,27,4,11,24,15,8,9,2,3,28,49,9,11,2.272727272727273,1.7006014978664032,2,1.1547005383792515,2.373134328358209,1.2288923430363645
PT,PRT,Portugal,Portalegre,2021-03-13,2021-03-06,100,0,0,0,0,12,96,14,1,522484.21740047826,60,0,0,0,100,0,0,8,92,0,0,1,99,0,0,11,89,0,0,8,92,0,0,6,94,0,0,0,100,0,0,3,97,0,0,1,99,0,0,0,100,0,0,1,99,0,0,10,90,1,3,5,91,0,95,0,5,2,3,46,49,1,54,14,31,0,86,1,13,0,5,11,18,66,1,11,64,24,6,11,3,80,5,11,20,64,6,11,0,83,6,11,2,81,0,13,28,59,0,72,17,8,1,2,1,14,20,65,0,14,75,3,1,0,0,7,0,14,30,17,18,21,0,19,0,4,12,11,54,0,19,2,4,11,16,48,1,21,32,30,11,5,1,21,7,8,33,30,0,38,35,26,0,1,0,38,2,7,15,15,15,7,1,3,39,23,18,17,4.185185185185185,3.2110031626489115,3.3333333333333335,3.214550253664319,2.418181818181818,1.0127137925343102
PT,PRT,Portugal,Porto,2021-03-13,2021-03-13,214,0,0,0,0,14,203,15,0,1176320.9787319433,133,2,0,0,212,1,0,6,207,1,0,2,211,2,0,27,185,1,0,16,197,1,0,13,200,2,0,5,207,0,0,4,210,1,0,4,209,0,0,0,214,2,0,8,204,1,0,13,200,2,9,11,192,0,203,6,5,2,11,99,102,0,116,15,83,0,199,0,14,1,8,25,59,122,2,25,135,52,9,25,9,171,8,25,62,119,9,25,4,176,7,25,25,157,1,28,65,120,0,149,42,11,6,6,0,32,40,142,0,32,159,12,0,0,1,10,0,32,53,33,44,52,0,37,2,1,27,58,89,0,37,0,7,27,54,89,4,39,72,76,17,6,2,39,18,29,54,72,2,77,58,74,1,2,0,77,9,18,37,33,26,9,5,7,80,86,24,17,2.517857142857143,2.0975403034686426,1.5,0.8366600265340755,2.4508196721311477,1.0609714791688836
PT,PRT,Portugal,Santarém,2021-03-13,2021-03-11,100,0,0,0,0,1,97,6,0,612490.0461259222,60,0,0,0,100,0,0,3,97,0,0,2,98,0,0,12,88,0,0,8,92,0,0,6,94,0,0,2,98,1,0,1,98,0,0,0,100,0,0,2,98,0,0,7,93,0,0,14,86,1,2,1,96,0,99,1,0,0,3,43,54,0,57,6,37,0,94,0,6,0,6,12,24,58,3,12,58,27,7,12,2,79,6,12,27,55,6,12,0,82,6,12,3,79,0,15,27,58,0,73,21,3,2,1,0,16,16,68,0,16,74,5,0,0,0,5,0,16,23,23,19,19,1,22,0,1,9,18,49,0,22,0,3,11,17,47,0,22,28,36,11,3,0,22,7,15,22,34,3,37,25,34,0,1,0,37,3,9,7,21,15,7,1,2,40,26,17,15,3.2857142857142856,2.5655429409796637,1,0,2.388888888888889,0.9793464641562484
PT,PRT,Portugal,Setúbal,2021-03-13,2021-03-13,124,0,0,0,0,12,123,10,1,612875.674347931,87,0,0,0,124,0,0,4,120,0,0,0,124,0,0,13,111,0,0,9,115,0,0,6,118,0,0,2,122,0,0,1,123,0,0,3,121,0,0,1,123,0,0,2,122,0,0,12,112,0,1,7,116,0,118,0,6,0,3,58,63,0,66,10,48,0,114,1,9,0,5,11,39,69,1,11,83,29,7,11,8,98,7,11,35,71,6,11,1,106,7,11,11,95,1,13,43,67,0,81,30,5,3,5,1,16,28,79,0,16,99,4,1,0,0,4,0,16,24,26,25,33,0,18,0,1,18,34,53,1,18,0,3,18,35,49,0,18,58,37,4,7,0,18,10,13,35,48,3,36,36,48,1,0,0,36,8,7,16,26,18,10,3,4,37,55,17,11,3,2.6742316936860857,2.25,1.2583057392117916,2.4390243902439024,1.0073502826675358
PT,PRT,Portugal,Viana do Castelo,2021-03-13,2021-03-09,100,0,0,0,0,4,96,5,1,983145.8441068613,65,0,0,0,100,0,0,0,100,1,0,1,98,1,0,7,92,1,0,8,91,0,0,4,96,1,0,1,98,1,0,0,99,0,0,3,97,0,0,0,100,1,0,4,95,0,0,10,90,2,2,2,94,0,98,0,2,1,3,42,54,1,58,5,36,0,95,1,4,0,3,11,28,58,3,11,54,32,3,11,4,82,2,11,31,56,2,11,2,85,2,11,2,85,0,12,31,57,0,69,21,8,0,2,1,13,18,68,0,13,80,2,1,2,0,2,0,13,21,19,21,26,1,16,0,2,11,19,51,0,16,0,2,20,19,43,0,18,45,30,5,2,1,18,8,14,19,40,0,33,29,38,0,0,0,33,8,7,14,18,11,9,0,1,34,21,21,23,3.791666666666667,2.6206399262753375,2,1.4142135623730951,2.3230769230769233,1.1195380228537952
PT,PRT,Portugal,Vila Real,2021-03-13,2021-03-08,100,0,0,0,0,11,95,7,0,767524.4871340111,66,0,0,0,100,0,0,4,96,0,0,3,97,0,0,10,90,0,0,8,92,0,0,5,95,0,0,3,97,0,0,6,94,0,0,1,99,1,0,0,99,0,0,1,99,0,0,9,91,0,5,9,86,0,92,3,5,0,6,38,56,0,62,7,31,0,93,0,7,0,3,7,26,64,2,7,51,40,4,7,3,86,3,7,27,63,4,7,3,86,5,7,3,85,0,9,25,66,0,75,19,2,3,1,0,10,23,67,0,10,74,7,0,0,0,9,0,10,34,15,25,16,0,13,1,2,14,28,42,0,13,3,6,13,23,42,1,13,42,33,5,6,0,13,11,22,22,32,2,34,30,33,0,1,0,34,13,12,11,9,16,3,2,2,34,29,14,21,2.857142857142857,2.120696700934506,1.1666666666666667,0.983192080250175,2.360655737704918,1.0170674655637142
PT,PRT,Portugal,Viseu,2021-03-13,2021-03-10,100,0,0,0,0,2,100,9,0,767201.6084424076,63,0,0,0,100,0,0,5,95,0,0,0,100,0,0,13,87,1,0,5,94,0,0,7,93,0,0,1,99,0,0,0,100,1,0,1,98,1,0,1,98,0,0,1,99,0,0,9,91,0,0,2,98,0,98,0,2,2,1,50,47,1,50,9,40,0,91,0,9,0,2,4,34,60,2,4,56,38,4,4,5,87,3,4,34,59,3,4,3,90,3,4,5,88,1,4,38,57,0,62,29,6,2,1,1,6,20,73,0,6,80,6,0,0,0,8,0,6,26,21,27,20,0,6,1,4,10,25,54,0,6,1,1,13,26,53,0,8,43,35,12,2,0,8,13,14,26,39,1,36,35,27,0,1,0,36,10,7,16,16,8,7,0,1,37,21,11,30,2.5757575757575757,2.0468009037016617,1,0,2.5166666666666666,1.1570222836971427
PT,PRT,Portugal,-99,2021-03-14,2021-01-20,100,0,0,0,0,5,87,6,1,503753.08730694425,36,0,0,2,98,0,0,6,94,0,0,2,98,1,0,6,93,0,0,8,92,0,0,5,95,0,0,2,98,0,0,4,96,0,0,2,98,0,0,3,97,0,0,4,96,0,0,9,91,2,11,5,82,0,95,2,3,4,14,24,58,2,76,6,16,0,94,1,5,0,5,21,17,57,5,21,44,30,7,21,10,62,5,21,17,57,7,21,3,69,7,21,8,64,1,23,23,53,0,77,17,3,1,2,2,24,8,66,0,24,58,9,0,0,0,9,0,24,38,15,10,13,3,29,1,2,10,19,36,0,29,1,1,12,17,40,1,31,45,19,1,3,0,31,16,14,23,16,1,62,13,24,0,0,0,62,3,5,4,6,10,7,3,0,63,18,8,11,3.2777777777777772,2.2701530281551134,1,0,1.6571428571428575,1.0555973258234952
PT,PRT,Portugal,Évora,2021-03-14,2021-03-09,100,0,0,0,0,2,99,7,0,591891.1597034356,68,0,0,2,98,0,0,5,95,0,0,0,100,0,0,11,89,0,0,8,92,0,0,8,92,0,0,2,98,0,0,0,100,0,0,2,98,0,0,1,99,0,0,3,97,0,0,11,89,0,1,1,98,0,99,0,1,1,2,55,42,1,45,7,47,0,93,0,6,1,4,7,25,64,1,7,58,34,5,7,4,84,4,7,29,60,6,7,1,86,6,7,5,82,2,9,35,54,0,65,25,7,3,0,1,12,19,68,0,12,79,6,0,0,1,2,0,12,18,30,23,17,0,15,1,1,13,20,50,2,15,1,2,22,19,39,0,17,42,27,8,6,0,17,5,19,26,33,1,31,24,44,0,0,0,31,13,10,11,16,9,9,1,2,32,42,13,11,3,1.8382900600361158,2,0,2.5454545454545454,0.9636759458818761
PT,PRT,Portugal,Aveiro,2021-03-14,2021-03-13,100,0,0,0,0,8,99,4,0,658137.4296353554,62,0,0,0,100,0,0,4,96,0,0,1,99,0,0,8,92,0,0,7,93,0,0,5,95,0,0,4,96,0,0,3,97,0,0,0,100,0,0,2,98,0,0,3,97,0,0,10,90,0,1,3,96,0,98,0,2,2,2,48,48,1,52,4,43,0,96,0,4,0,6,11,30,53,3,11,54,32,8,11,1,80,5,11,25,59,7,11,0,82,7,11,2,80,0,11,24,65,0,76,16,5,2,1,1,11,13,75,0,11,81,5,0,0,0,3,0,11,27,12,20,30,0,15,0,2,14,17,52,1,15,1,2,15,20,46,0,15,33,38,9,5,0,15,7,22,15,41,2,35,34,28,1,0,0,35,2,8,17,21,7,8,2,3,37,31,17,12,2.9310344827586206,2.3894266270198234,3.5000000000000004,3.5355339059327378,2.593220338983051,1.1464885530775326
PT,PRT,Portugal,Azores,2021-03-14,2021-03-10,100,0,0,0,0,3,98,22,0,622614.408345802,69,0,0,0,100,0,0,5,95,0,0,2,98,0,0,8,92,0,0,10,90,0,0,3,97,0,0,4,96,0,0,1,99,0,0,4,96,0,0,0,100,0,0,6,94,0,0,9,91,0,2,2,96,0,98,2,0,1,2,52,45,0,48,22,30,0,78,0,22,0,1,9,32,58,2,9,66,23,0,9,40,51,2,9,41,48,2,9,5,84,1,9,5,85,0,10,39,51,1,61,22,8,2,6,0,11,15,74,0,11,73,10,3,3,0,0,0,11,17,10,16,46,1,13,0,1,12,20,53,1,13,0,1,13,16,56,0,17,34,34,11,4,0,17,8,14,19,42,2,30,37,30,0,1,1,30,8,9,19,16,11,6,0,4,31,34,13,18,2.303030303030303,1.6674240703261516,1.5,0.7071067811865476,2.28125,1.1193641902777622
PT,PRT,Portugal,Beja,2021-03-14,2021-03-08,100,0,0,0,0,11,96,9,0,709229.4079898859,65,0,0,0,100,2,0,6,92,1,0,1,98,0,0,10,90,1,0,7,92,0,0,7,93,0,0,2,98,1,0,2,97,1,0,2,97,0,0,1,99,0,0,7,93,2,0,19,79,0,4,7,89,0,93,2,5,1,5,42,52,1,58,9,32,0,91,0,9,0,3,7,22,68,3,7,61,29,6,7,2,85,4,7,31,58,5,7,0,88,5,7,2,86,0,8,27,65,0,73,18,5,1,3,0,12,12,76,0,12,71,12,1,0,0,4,0,12,28,15,27,18,0,15,2,6,10,23,44,0,15,1,3,15,21,45,3,16,30,34,14,3,1,16,8,8,31,36,2,35,25,38,0,0,0,35,6,14,19,9,10,5,2,2,35,16,24,23,2.3846153846153846,2.0214237176193035,1.8000000000000003,1.3038404810405297,2.35,1.0548515840661092
