"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"206",2020-10-27,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930439
"207",2020-10-28,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930439
"208",2020-10-29,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930439
"209",2020-10-30,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930439
"210",2020-10-31,0.00729645922879862,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"211",2020-11-01,0.00729645922879862,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"212",2020-11-02,0.00729645922879862,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"213",2020-11-03,0.00729645922879862,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"214",2020-11-04,0.00729645922879862,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"215",2020-11-05,0.00729645922879862,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"216",2020-11-06,0.00729645922879862,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"217",2020-11-07,0.00729645922879862,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"218",2020-11-08,0.00729645922879862,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"219",2020-11-09,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"220",2020-11-10,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"221",2020-11-11,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"222",2020-11-12,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"223",2020-11-13,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"224",2020-11-14,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"225",2020-11-15,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"226",2020-11-16,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"227",2020-11-17,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"228",2020-11-18,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"229",2020-11-19,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"230",2020-11-20,0.006475580821201,0,0,0,0.0076340179721425,0.00741048444498061,0.00785755149930439
"231",2020-11-21,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.0078575514993044
"232",2020-11-22,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.0078575514993044
"233",2020-11-23,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.0078575514993044
"234",2020-11-24,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.0078575514993044
"235",2020-11-25,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.0078575514993044
"236",2020-11-26,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.0078575514993044
"237",2020-11-27,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.0078575514993044
"238",2020-11-28,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"239",2020-11-29,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"240",2020-11-30,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"241",2020-12-01,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"242",2020-12-02,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"243",2020-12-03,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"244",2020-12-04,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"245",2020-12-05,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"246",2020-12-06,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"247",2020-12-07,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"248",2020-12-08,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"249",2020-12-09,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"250",2020-12-10,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"251",2020-12-11,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"252",2020-12-12,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"253",2020-12-13,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"254",2020-12-14,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
"255",2020-12-15,0.006475580821201,0,0,0,0.00763401797214251,0.00741048444498062,0.00785755149930441
