"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"333",2021-05-07,0.00914721974202406,0,0.0023667631500342,0,0.0160580944314384,0.0155825480604069,0.0165336408024698,0.00222400066364706,0.00210402728052947,0.00234397404676465
"334",2021-05-08,0.00914721974202406,0,0.0023667631500342,0,0.0165107685889935,0.0160137399360096,0.0170077972419774,0.00220591501825151,0.0020829019750364,0.00232892806146662
"335",2021-05-09,0.00914721974202406,0,0.0023667631500342,0,0.0169750487146349,0.0164553073347937,0.0174947900944762,0.00218739875548743,0.00206139358549407,0.00231340392548079
"336",2021-05-10,0.00914721974202406,0,0.0023667631500342,0,0.0174497371949549,0.0169063158755609,0.0179931585143489,0.00216849994167745,0.00203972622848658,0.00229727365486833
"337",2021-05-11,0.00914721974202406,0,0.0023667631500342,0,0.0179334786868228,0.0173657156657421,0.0185012417079034,0.00214926562344938,0.0020181047532263,0.00228042649367245
"338",2021-05-12,0.00914721974202406,0,0.0023667631500342,0,0.0184247518413429,0.0178323292771449,0.0190171744055408,0.00212974175721861,0.00199671054206582,0.00226277297237141
"339",2021-05-13,0.00914721974202406,0,0.0023667631500342,0,0.0189218622163597,0.0183048406846219,0.0195388837480974,0.0021099731479544,0.00197569834252377,0.00224424795338503
"340",2021-05-14,0.0278843152178102,0,0.00182437992815136,0,0.0194229366375929,0.0187817852484409,0.0200640880267449,0.00209000339696188,0.00195519313151041,0.00222481366241335
"341",2021-05-15,0.0278843152178102,0,0.00182437992815136,0,0.0199259192836,0.0192615407293579,0.0205902978378421,0.00206987485838224,0.00193528611236097,0.0022044636044035
"342",2021-05-16,0.0278843152178102,0,0.00182437992815136,0,0.0204285697807157,0.0197423192526586,0.0211148203087728,0.00204962860408738,0.00191602896222674,0.00218322824594803
"343",2021-05-17,0.0278843152178102,0,0.00182437992815136,0,0.0209284635999076,0.0202221600676455,0.0216347671321697,0.00202930439662506,0.00189742537309868,0.00216118342015144
"344",2021-05-18,0.0278843152178102,0,0.00182437992815136,0,0.0214229950470629,0.0206989228636919,0.0221470672304339,0.00200894066985342,0.00187941882564326,0.00213846251406358
"345",2021-05-19,0.0278843152178102,0,0.00182437992815136,0,0.0219093831305488,0.0211702812829306,0.0226484849781669,0.00198857451689189,0.00186187559401665,0.00211527343976713
"346",2021-05-20,0.0278843152178102,0,0.00182437992815136,0,0.0223849325205348,0.0216339240954338,0.0231359409456357,0.00196824573006898,0.00184456175539778,0.00209192970474018
"347",2021-05-21,0.0278843152178102,0,0.00182437992815136,0,0.0228485243545861,0.0220887732707555,0.0236082754384166,0.00194806165895939,0.00182713139665343,0.00206899192126535
"348",2021-05-22,0.0278843152178102,0,0.00182437992815136,0,0.0232997659960599,0.0225342817016135,0.0240652502905063,0.00192818299917359,0.00180923625295599,0.0020471297453912
"349",2021-05-23,0.0278843152178102,0,0.00182437992815136,0,0.0237383398566138,0.0229698956909269,0.0245067840223008,0.00190876566381666,0.00179062967079825,0.00202690165683507
"350",2021-05-24,0.0278843152178102,0,0.00182437992815136,0,0.0241640015548723,0.0233950517338527,0.0249329513758919,0.00188995923626121,0.00177122539907888,0.00200869307344354
"351",2021-05-25,0.0278843152178102,0,0.00182437992815136,0,0.0245765796211803,0.0238091742682236,0.025343984974137,0.00187190740888953,0.00175113101384329,0.00199268380393577
"352",2021-05-26,0.0278843152178102,0,0.00182437992815136,0,0.0249759748057016,0.0242116735120712,0.025740276099332,0.00185474853425868,0.00173064079817481,0.00197885627034255
"353",2021-05-27,0.0278843152178102,0,0.00182437992815136,0,0.0253621590225436,0.0246019444598777,0.0261223735852095,0.00183861628140417,0.00171019123170832,0.00196704133110003
"354",2021-05-28,0.0278843152178102,0,0.00182437992815136,0,0.025735173964722,0.0249793685243806,0.0264909794050634,0.0018236403913536,0.00169029935535376,0.00195698142735345
"355",2021-05-29,0.0278843152178102,0,0.00182437992815136,0,0.0260951294263907,0.0253433197317776,0.0268469391210038,0.00180994752748987,0.00167150588312397,0.00194838917185577
"356",2021-05-30,0.0278843152178102,0,0.00182437992815136,0,0.0264422013698773,0.0256931776258188,0.0271912251139357,0.00179766221817079,0.00165433441494644,0.00194099002139514
"357",2021-05-31,0.0278843152178102,0,0.00182437992815136,0,0.0267766297757148,0.0260283488193668,0.0275249107320628,0.00178690789097535,0.00163926685668448,0.00193454892526623
"358",2021-06-01,0.0278843152178102,0,0.00182437992815136,0,0.0270987163140736,0.0263482981054034,0.0278491345227439,0.0017778080001079,0.00162672925150172,0.00192888674871408
"359",2021-06-02,0.0278843152178102,0,0.00182437992815136,0,0.0274088218758183,0.0266525879918427,0.0281650557597939,0.00177048725086429,0.00161708086228758,0.00192389363944101
"360",2021-06-03,0.0278843152178102,0,0.00182437992815136,0,0.027707364000878,0.0269409226797143,0.0284738053220416,0.00176507292766979,0.00161059958300066,0.00191954627233892
"361",2021-06-04,0.0278843152178102,0,0.00182437992815136,0,0.0279948142407759,0.0272131897488264,0.0287764387327254,0.00176169633507115,0.00160745651672341,0.0019159361534189
"362",2021-06-05,0.0278843152178102,0,0.00182437992815136,0,0.0282716954910513,0.0274694915204551,0.0290738994616474,0.0017604943642505,0.00160767104782552,0.00191331768067547
"363",2021-06-06,0.0278843152178102,0,0.00182437992815136,0,0.0285385793279789,0.0277101593439631,0.0293669993119947,0.00176161120118702,0.00161103556816917,0.00191218683420487
"364",2021-06-07,0.0278843152178102,0,0.00182437992815136,0,0.0287960833824912,0.0279357478430986,0.0296564189218837,0.00176520019659973,0.00161700007839663,0.00191340031480283
"365",2021-06-08,0.0278843152178102,0,0.00182437992815136,0,0.0290448687825742,0.028147010985606,0.0299427265795424,0.00177142592235758,0.00162452353801017,0.00191832830670499
"366",2021-06-09,0.0278843152178102,0,0.00182437992815136,0,0.0292856376936996,0.0283448656611383,0.0302264097262609,0.00178046644425922,0.00163195542098342,0.00192897746753502
"367",2021-06-10,0.0278843152178102,0,0.00182437992815136,0,0.0295191309850973,0.0285303499306577,0.0305079120395368,0.00179251584711022,0.00163710965430159,0.00194792203991886
"368",2021-06-11,0.0278843152178102,0,0.00182437992815136,0,0.0297461260479184,0.0287045822629405,0.0307876698328963,0.00180778705503788,0.00163769680709897,0.00197787730297678
"369",2021-06-12,0.0278843152178102,0,0.00182437992815136,0,0.0299674347896217,0.0288687259032017,0.0310661436760417,0.00182651499820139,0.00163195702824139,0.00202107296816139
"370",2021-06-13,0.0278843152178102,0,0.00182437992815136,0,0.0301839018272681,0.0290239601827017,0.0313438434718344,0.00184896018674378,0.00161897342025553,0.00207894695323203
"371",2021-06-14,0.0278843152178102,0,0.00182437992815136,0,0.0303964029008738,0.0291714588073752,0.0316213469943724,0.00187541276431793,0.00159844331584452,0.00215238221279134
"372",2021-06-15,0.0278843152178102,0,0.00182437992815136,0,0.0306058435265666,0.0293123741624287,0.0318993128907045,0.00190619712720171,0.00157024413266669,0.00224215012173673
