"date","region","country","ISO2","ISO3","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-08-05,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,4,3,13,106,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307692307692308,0.0568017522725962,0.558582863112019,0.230769230769231,0.00173853632193746,0.459799925216524,0.153846153846154,0.126905603199059,0.180786704493249
2020-08-06,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,4,3,12,106,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.0666160179802606,0.600050648686406,0.25,0.0050045019324933,0.494995498067507,0.166666666666667,0.137703017053252,0.195630316280081
2020-08-07,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,3,2,11,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272727272727273,0.00954012095691376,0.535914424497632,0.181818181818182,0,0.409744941200983,0.0102915951972556,0.00209923968241314,0.018483950712098
2020-08-08,"-99","Cook Islands","CK","COK",1,1,1,14,1,3,2,10,20,10,1,1,1,1,1,1,0.264150943396226,0.145456439939569,0.382845446852884,0.3,0.0159742349106747,0.584025765089325,0.2,0,0.447918012921825,0.0377358490566038,0.0215127293594656,0.0539589687537419
2020-08-09,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,1,9,15,9,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.0314465408805031,0.0157849043873612,0.0471081773736451
2020-08-10,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,1,9,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.0314465408805031,0.0157849043873612,0.0471081773736451
2020-08-11,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,1,8,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.550056979772207,0.125,0,0.354172303767662,0.0330188679245283,0.0160107893978949,0.0500269464511617
2020-08-12,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,1,9,14,9,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.0293501048218029,0.0142031602628355,0.0444970493807704
2020-08-13,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,1,9,14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.0293501048218029,0.0142031602628355,0.0444970493807704
2020-08-14,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,1,9,14,9,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.0293501048218029,0.0142031602628355,0.0444970493807704
2020-08-15,"-99","Cook Islands","CK","COK",1,1,1,100,1,3,2,8,114,8,1,1,1,1,1,1,1,1,1,0.375,0.0395260980530331,0.710473901946967,0.25,0,0.550056979772207,0.268867924528302,0.22666596868735,0.311069880369254
2020-08-16,"-99","Cook Islands","CK","COK",0,1,3,0,3,3,3,10,114,10,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0,0.3,0.0159742349106747,0.584025765089325,0.3,0.0159742349106747,0.584025765089325,0.215094339622642,0.180113246419721,0.250075432825562
2020-08-17,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,3,10,114,10,0,0,0,0,0,0,0,0,0,0.2,0,0.447918012921825,0.3,0.0159742349106747,0.584025765089325,0.215094339622642,0.180113246419721,0.250075432825562
2020-08-18,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,3,9,114,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,0,0.493833841502414,0.333333333333333,0.0253547057000716,0.641311960966595,0.238993710691824,0.200722142263979,0.277265279119669
2020-08-19,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,3,9,114,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,0,0.493833841502414,0.333333333333333,0.0253547057000716,0.641311960966595,0.238993710691824,0.200722142263979,0.277265279119669
2020-08-20,"-99","Cook Islands","CK","COK",1,1,2,15,2,3,4,11,129,11,0.5,0,1,0.5,0,1,0.141509433962264,0.0751571893910968,0.207861678533432,0.272727272727273,0.00954012095691376,0.535914424497632,0.363636363636364,0.0793617493403284,0.647910977932399,0.221269296740995,0.187574096588776,0.254964496893214
2020-08-21,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,3,4,11,129,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272727272727273,0.00954012095691376,0.535914424497632,0.363636363636364,0.0793617493403284,0.647910977932399,0.221269296740995,0.187574096588776,0.254964496893214
2020-08-22,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,3,10,115,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.447918012921825,0.3,0.0159742349106747,0.584025765089325,0.216981132075472,0.181889202012612,0.252073062138331
2020-08-23,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,3,10,115,10,0,0,0,0,0,0,0,0,0,0.2,0,0.447918012921825,0.3,0.0159742349106747,0.584025765089325,0.216981132075472,0.181889202012612,0.252073062138331
2020-08-24,"-99","Cook Islands","CK","COK",1,1,3,101,3,3,4,13,216,13,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.635220125786163,0.560398509038341,0.710041742533986,0.230769230769231,0.00173853632193746,0.459799925216524,0.307692307692308,0.0568017522725962,0.558582863112019,0.313497822931785,0.278857916989844,0.348137728873727
2020-08-25,"-99","Cook Islands","CK","COK",0,0,1,0,1,3,4,14,216,14,0,0,0,0,0,0,0,0,0,0.214285714285714,0,0.42922361728078,0.285714285714286,0.0490754427644738,0.522353128664098,0.291105121293801,0.258419105911436,0.323791136676165
2020-08-26,"-99","Cook Islands","CK","COK",0,0,2,0,2,3,4,15,216,15,0,0,0,0,0,0,0,0,0,0.2,0,0.402424209901066,0.266666666666667,0.0428782824246736,0.49045505090866,0.271698113207547,0.240776399457739,0.302619826957355
2020-08-27,"-99","Cook Islands","CK","COK",1,1,1,1,1,4,5,16,217,16,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005,0.25,0.0378276748607179,0.462172325139282,0.3125,0.0853830947358135,0.539616905264186,0.255896226415094,0.226526570454331,0.285265882375858
2020-08-28,"-99","Cook Islands","CK","COK",0,1,1,0,0,4,6,16,217,15,0,0,0,1,1,1,NA,NA,NA,0.25,0.0378276748607179,0.462172325139282,0.375,0.137784129022189,0.612215870977811,0.272955974842767,0.241989541701223,0.303922407984312
2020-08-29,"-99","Cook Islands","CK","COK",0,0,2,0,2,3,5,17,117,16,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0.357687762509181,0.294117647058824,0.0775216958639377,0.510713598253709,0.137971698113208,0.11476005246307,0.161183343763345
2020-08-30,"-99","Cook Islands","CK","COK",0,0,1,2,1,3,4,15,119,14,0,0,0,0,0,0,0.0377358490566038,0,0.0890378580531014,0.2,0,0.402424209901066,0.266666666666667,0.0428782824246736,0.49045505090866,0.160377358490566,0.133973965664874,0.186780751316258
2020-08-31,"-99","Cook Islands","CK","COK",0,0,1,0,1,3,4,15,119,14,0,0,0,0,0,0,0,0,0,0.2,0,0.402424209901066,0.266666666666667,0.0428782824246736,0.49045505090866,0.160377358490566,0.133973965664874,0.186780751316258
2020-09-01,"-99","Cook Islands","CK","COK",2,2,2,104,2,5,6,17,223,16,1,1,1,1,1,1,0.981132075471698,0.955230811344778,1,0.294117647058824,0.0775216958639377,0.510713598253709,0.352941176470588,0.125773426379562,0.580108926561615,0.262971698113208,0.233340667796608,0.292602728429807
2020-09-02,"-99","Cook Islands","CK","COK",0,0,3,1,3,5,6,20,224,19,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0.25,0.060227303217751,0.439772696782249,0.3,0.0991634554736407,0.500836544526359,0.222442899702085,0.196756172385627,0.248129627018543
2020-09-03,"-99","Cook Islands","CK","COK",0,0,1,0,1,4,5,19,209,18,0,0,0,0,0,0,0,0,0,0.210526315789474,0.0272132947330727,0.393839336845875,0.263157894736842,0.0651572020521229,0.461158587421561,0.219077568134172,0.192830741153075,0.245324395115269
2020-09-04,"-99","Cook Islands","CK","COK",0,0,1,0,1,4,5,20,209,19,0,0,0,0,0,0,0,0,0,0.2,0.0246954918846837,0.375304508115316,0.25,0.060227303217751,0.439772696782249,0.207547169811321,0.182498857249745,0.232595482372896
2020-09-05,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,4,5,20,209,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.0246954918846837,0.375304508115316,0.25,0.060227303217751,0.439772696782249,0.207547169811321,0.182498857249745,0.232595482372896
2020-09-06,"-99","Cook Islands","CK","COK",1,1,1,100,1,5,6,20,309,19,1,1,1,1,1,1,1,1,1,0.25,0.060227303217751,0.439772696782249,0.3,0.0991634554736407,0.500836544526359,0.306852035749752,0.278367389114213,0.33533668238529
2020-09-07,"-99","Cook Islands","CK","COK",0,0,3,0,3,4,5,20,208,19,0,0,0,0,0,0,0,0,0,0.2,0.0246954918846837,0.375304508115316,0.25,0.060227303217751,0.439772696782249,0.206554121151936,0.181550152696776,0.231558089607096
2020-09-08,"-99","Cook Islands","CK","COK",0,0,2,0,2,4,5,21,208,20,0,0,0,0,0,0,0,0,0,0.19047619047619,0.0225286665841404,0.35842371436824,0.238095238095238,0.0559305718581775,0.420259904332299,0.19622641509434,0.172318552123481,0.220134278065199
2020-09-09,"-99","Cook Islands","CK","COK",0,0,1,0,1,4,5,20,208,19,0,0,0,0,0,0,0,0,0,0.2,0.0246954918846837,0.375304508115316,0.25,0.060227303217751,0.439772696782249,0.206554121151936,0.181550152696776,0.231558089607096
2020-09-10,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,3,4,19,207,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157894736842105,0,0.32185488733929,0.210526315789474,0.0272132947330727,0.393839336845875,0.216981132075472,0.190825151714731,0.243137112436213
2020-09-11,"-99","Cook Islands","CK","COK",0,0,1,32,1,3,3,19,239,19,0,0,0,0,0,0,0.60377358490566,0.472093856189132,0.735453313622188,0.157894736842105,0,0.32185488733929,0.157894736842105,0,0.32185488733929,0.23733862959285,0.211061165840864,0.263616093344836
2020-09-12,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,3,3,17,239,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176470588235294,0,0.357687762509181,0.176470588235294,0,0.357687762509181,0.265260821309656,0.236434524784238,0.294087117835074
2020-09-13,"-99","Cook Islands","CK","COK",1,1,2,3,2,4,4,18,240,18,0.5,0,1,0.5,0,1,0.0283018867924528,0,0.0598714470737785,0.222222222222222,0.0301638043801397,0.414280640064305,0.222222222222222,0.0301638043801397,0.414280640064305,0.251572327044025,0.224037632962372,0.279107021125679
2020-09-14,"-99","Cook Islands","CK","COK",0,1,2,0,2,4,5,19,240,19,0,0,0,0.5,0,1,0,0,0,0.210526315789474,0.0272132947330727,0.393839336845875,0.263157894736842,0.0651572020521229,0.461158587421561,0.238331678252234,0.212016447171518,0.264646909332951
2020-09-15,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,3,17,136,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117647058823529,0,0.270803524690984,0.176470588235294,0,0.357687762509181,0.150943396226415,0.127567887229895,0.174318905222935
2020-09-16,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,3,15,135,15,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0.305360832718189,0.2,0,0.402424209901066,0.169811320754717,0.143711576605489,0.195911064903945
2020-09-17,"-99","Cook Islands","CK","COK",1,2,2,17,2,3,5,16,152,16,0.5,0,1,1,1,1,0.160377358490566,0.0905205473054372,0.230234169675695,0.1875,0,0.378749549381025,0.3125,0.0853830947358135,0.539616905264186,0.179245283018868,0.153429771995767,0.205060794041969
2020-09-18,"-99","Cook Islands","CK","COK",0,0,1,100,1,3,5,16,252,16,0,0,0,0,0,0,1,1,1,0.1875,0,0.378749549381025,0.3125,0.0853830947358135,0.539616905264186,0.297169811320755,0.266410421722778,0.327929200918732
2020-09-19,"-99","Cook Islands","CK","COK",0,0,1,0,1,3,5,17,252,17,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0.357687762509181,0.294117647058824,0.0775216958639377,0.510713598253709,0.27968923418424,0.250381413659475,0.308997054709004
2020-09-20,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,4,16,152,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0,0.287049290054257,0.25,0.0378276748607179,0.462172325139282,0.179245283018868,0.153429771995767,0.205060794041969
2020-09-21,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,4,14,152,14,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.326156802419226,0.285714285714286,0.0490754427644738,0.522353128664098,0.204851752021563,0.175812191945585,0.233891312097541
2020-09-22,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,4,12,152,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.377525218646943,0.333333333333333,0.0666160179802606,0.600050648686406,0.238993710691824,0.205849560190636,0.272137861193012
2020-09-23,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,4,11,152,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,0,0.409744941200983,0.363636363636364,0.0793617493403284,0.647910977932399,0.260720411663808,0.22508303822904,0.296357785098576
2020-09-24,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,4,11,152,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,0,0.409744941200983,0.363636363636364,0.0793617493403284,0.647910977932399,0.260720411663808,0.22508303822904,0.296357785098576
2020-09-25,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,4,10,120,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.447918012921825,0.4,0.0963636851484017,0.703636314851598,0.226415094339623,0.190785011014342,0.262045177664903
2020-09-26,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,4,11,120,11,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0.409744941200983,0.363636363636364,0.0793617493403284,0.647910977932399,0.205831903945111,0.173012825843747,0.238650982046476
2020-09-27,"-99","Cook Islands","CK","COK",0,0,1,0,1,1,3,10,117,10,0,0,0,0,0,0,0,0,0,0.1,0,0.285938509691368,0.3,0.0159742349106747,0.584025765089325,0.220754716981132,0.185444349015791,0.256065084946473
2020-09-28,"-99","Cook Islands","CK","COK",1,1,2,73,2,2,3,10,190,10,0.5,0,1,0.5,0,1,0.688679245283019,0.600532213409576,0.776826277156462,0.2,0,0.447918012921825,0.3,0.0159742349106747,0.584025765089325,0.358490566037736,0.317663276792078,0.399317855283393
2020-09-29,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,3,10,190,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.447918012921825,0.3,0.0159742349106747,0.584025765089325,0.358490566037736,0.317663276792078,0.399317855283393
2020-09-30,"-99","Cook Islands","CK","COK",0,0,1,1,1,2,3,10,191,10,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0.2,0,0.447918012921825,0.3,0.0159742349106747,0.584025765089325,0.360377358490566,0.319503012260609,0.401251704720523
2020-10-01,"-99","Cook Islands","CK","COK",1,1,1,1,1,2,2,9,175,9,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.366876310272537,0.323625622472704,0.41012699807237
2020-10-02,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,2,8,75,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.17688679245283,0.140567059109318,0.213206525796343
2020-10-03,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,2,7,75,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.202156334231806,0.161290185260544,0.243022483203068
2020-10-04,"-99","Cook Islands","CK","COK",0,1,1,4,1,2,3,8,79,8,0,0,0,1,1,1,0.0754716981132075,0.00435651669249849,0.146586879533917,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.186320754716981,0.14925930535116,0.223382204082803
2020-10-05,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,3,8,79,8,0,0,0,0,0,0,0,0,0,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.186320754716981,0.14925930535116,0.223382204082803
2020-10-06,"-99","Cook Islands","CK","COK",1,1,1,1,1,3,4,9,80,9,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005,0.333333333333333,0.0253547057000716,0.641311960966595,0.444444444444444,0.119806466453118,0.769082422435771,0.167714884696017,0.134186643711098,0.201243125680936
2020-10-07,"-99","Cook Islands","CK","COK",0,0,1,0,1,3,4,10,80,10,0,0,0,0,0,0,0,0,0,0.3,0.0159742349106747,0.584025765089325,0.4,0.0963636851484017,0.703636314851598,0.150943396226415,0.120465461331825,0.181421331121005
2020-10-08,"-99","Cook Islands","CK","COK",1,0,1,1,1,4,4,11,81,11,1,1,1,0,0,0,0.0188679245283019,0,0.0554978435392005,0.363636363636364,0.0793617493403284,0.647910977932399,0.363636363636364,0.0793617493403284,0.647910977932399,0.13893653516295,0.110860251155669,0.167012819170232
2020-10-09,"-99","Cook Islands","CK","COK",1,1,1,43,1,5,5,12,124,12,1,1,1,1,1,1,0.811320754716981,0.705986769798282,0.916654739635681,0.416666666666667,0.137727021491168,0.695606311842166,0.416666666666667,0.137727021491168,0.695606311842166,0.19496855345912,0.16417865613754,0.225758450780699
2020-10-10,"-99","Cook Islands","CK","COK",0,1,1,0,1,5,6,12,124,12,0,0,0,1,1,1,0,0,0,0.416666666666667,0.137727021491168,0.695606311842166,0.5,0.217103566480957,0.782896433519043,0.19496855345912,0.16417865613754,0.225758450780699
2020-10-11,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,5,6,11,124,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454545454545455,0.160293273463916,0.748797635626993,0.545454545454545,0.251202364373007,0.839706726536084,0.212692967409949,0.179475811553265,0.245910123266632
2020-10-12,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,4,5,9,51,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,0.119806466453118,0.769082422435771,0.555555555555556,0.230917577564229,0.880193533546882,0.106918238993711,0.0791875659685239,0.134648912018898
2020-10-13,"-99","Cook Islands","CK","COK",1,2,2,1,2,5,7,11,52,11,0.5,0,1,1,1,1,0.00943396226415094,0,0.0278367638059564,0.454545454545455,0.160293273463916,0.748797635626993,0.636363636363636,0.352089022067601,0.920638250659672,0.0891938250428816,0.0660575098999428,0.112330140185821
2020-10-14,"-99","Cook Islands","CK","COK",0,0,2,0,2,5,7,12,51,12,0,0,0,0,0,0,0,0,0,0.416666666666667,0.137727021491168,0.695606311842166,0.583333333333333,0.304393688157834,0.862272978508832,0.080188679245283,0.0590817313210319,0.101295627169534
2020-10-15,"-99","Cook Islands","CK","COK",1,1,2,0,2,5,7,13,50,13,0.5,0,1,0.5,0,1,0,0,0,0.384615384615385,0.120153518431721,0.649077250799048,0.538461538461538,0.267468766235759,0.809454310687318,0.0725689404934688,0.0531978223708624,0.0919400586160752
2020-10-16,"-99","Cook Islands","CK","COK",0,0,2,0,2,5,7,15,50,15,0,0,0,0,0,0,0,0,0,0.333333333333333,0.0947741141710458,0.571892552495621,0.466666666666667,0.2141993199206,0.719134013412734,0.0628930817610063,0.0460174307112036,0.079768732810809
2020-10-17,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,5,7,15,50,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.0947741141710458,0.571892552495621,0.466666666666667,0.2141993199206,0.719134013412734,0.0628930817610063,0.0460174307112036,0.079768732810809
2020-10-18,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,5,6,14,46,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357142857142857,0.106149461329932,0.608136252955783,0.428571428571429,0.16934656404036,0.687796293102497,0.0619946091644205,0.0446435588661892,0.0793456594626518
2020-10-19,"-99","Cook Islands","CK","COK",1,1,2,1,2,6,7,15,47,15,0.5,0,1,0.5,0,1,0.00943396226415094,0,0.0278367638059564,0.4,0.152081987078175,0.647918012921825,0.466666666666667,0.2141993199206,0.719134013412734,0.0591194968553459,0.0427250364979687,0.0755139572127231
2020-10-20,"-99","Cook Islands","CK","COK",1,1,1,100,1,6,7,15,146,15,1,1,1,1,1,1,1,1,1,0.4,0.152081987078175,0.647918012921825,0.466666666666667,0.2141993199206,0.719134013412734,0.183647798742138,0.156732687797395,0.210562909686882
2020-10-21,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,6,7,14,146,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428571428571429,0.16934656404036,0.687796293102497,0.5,0.238088795694101,0.761911204305899,0.196765498652291,0.168160509272286,0.225370488032296
2020-10-22,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,5,7,13,145,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.120153518431721,0.649077250799048,0.538461538461538,0.267468766235759,0.809454310687318,0.21044992743106,0.180012866820715,0.240886988041404
2020-10-23,"-99","Cook Islands","CK","COK",1,1,1,2,1,5,7,13,104,13,1,1,1,1,1,1,0.0377358490566038,0,0.0890378580531014,0.384615384615385,0.120153518431721,0.649077250799048,0.538461538461538,0.267468766235759,0.809454310687318,0.150943396226415,0.124212479015198,0.177674313437632
2020-10-24,"-99","Cook Islands","CK","COK",0,0,2,0,2,5,6,14,104,14,0,0,0,0,0,0,0,0,0,0.357142857142857,0.106149461329932,0.608136252955783,0.428571428571429,0.16934656404036,0.687796293102497,0.140161725067385,0.115183058998349,0.165140391136422
2020-10-25,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,5,6,14,104,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357142857142857,0.106149461329932,0.608136252955783,0.428571428571429,0.16934656404036,0.687796293102497,0.140161725067385,0.115183058998349,0.165140391136422
2020-10-26,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,5,6,14,104,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357142857142857,0.106149461329932,0.608136252955783,0.428571428571429,0.16934656404036,0.687796293102497,0.140161725067385,0.115183058998349,0.165140391136422
2020-10-27,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,4,4,12,103,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.0666160179802606,0.600050648686406,0.333333333333333,0.0666160179802606,0.600050648686406,0.161949685534591,0.133318150384368,0.190581220684814
2020-10-28,"-99","Cook Islands","CK","COK",0,0,1,0,1,4,4,11,103,11,0,0,0,0,0,0,0,0,0,0.363636363636364,0.0793617493403284,0.647910977932399,0.363636363636364,0.0793617493403284,0.647910977932399,0.176672384219554,0.145713557747271,0.207631210691837
2020-10-29,"-99","Cook Islands","CK","COK",0,0,1,0,1,3,3,10,103,10,0,0,0,0,0,0,0,0,0,0.3,0.0159742349106747,0.584025765089325,0.3,0.0159742349106747,0.584025765089325,0.194339622641509,0.160652273592779,0.22802697169024
2020-10-30,"-99","Cook Islands","CK","COK",0,0,1,0,1,3,3,9,103,9,0,0,0,0,0,0,0,0,0,0.333333333333333,0.0253547057000716,0.641311960966595,0.333333333333333,0.0253547057000716,0.641311960966595,0.215932914046122,0.179007537228518,0.252858290863726
2020-10-31,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,3,3,9,103,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.0253547057000716,0.641311960966595,0.333333333333333,0.0253547057000716,0.641311960966595,0.215932914046122,0.179007537228518,0.252858290863726
2020-11-01,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,3,3,9,103,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.0253547057000716,0.641311960966595,0.333333333333333,0.0253547057000716,0.641311960966595,0.215932914046122,0.179007537228518,0.252858290863726
2020-11-02,"-99","Cook Islands","CK","COK",1,1,1,0,1,3,3,8,102,8,1,1,1,1,1,1,0,0,0,0.375,0.0395260980530331,0.710473901946967,0.375,0.0395260980530331,0.710473901946967,0.240566037735849,0.199881692790043,0.281250382681655
2020-11-03,"-99","Cook Islands","CK","COK",0,0,3,0,3,2,2,10,2,10,0,0,0,0,0,0,0,0,0,0.2,0,0.447918012921825,0.2,0,0.447918012921825,0.00377358490566038,0,0.00899353373550594
2020-11-04,"-99","Cook Islands","CK","COK",0,0,1,0,1,2,2,11,2,11,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0.409744941200983,0.181818181818182,0,0.409744941200983,0.00343053173241852,0,0.00817675673606153
2020-11-05,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,2,2,11,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,0,0.409744941200983,0.181818181818182,0,0.409744941200983,0.00343053173241852,0,0.00817675673606153
2020-11-06,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,1,1,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0,0,0
2020-11-07,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,1,1,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-11-08,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,1,1,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-11-09,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,1,1,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-11-10,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,1,1,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-11-11,"-99","Cook Islands","CK","COK",0,0,1,0,1,1,1,8,0,8,0,0,0,0,0,0,0,0,0,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-11-12,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,1,1,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0,0,0
2020-11-13,"-99","Cook Islands","CK","COK",NA,NA,NA,NA,NA,1,1,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0
