ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_active
NI,NIC,Nicaragua,Boaco,2020-11-05,2020-09-26,100,3,38,0.03,0.0334344809563718,0.0263939701730958,0.000205159683230067,0.01,0.0195013954179879,0.00721262338778323,0.00010829858509878,0.0347711267605634,0.00434918453003815,1,0,0.029845498189175,0.0331939186077855,0.0264802719206378,0.000205126252838137,0.00987161283120282,0.0192506149899921,0.00717706446744605,0.000107756094700888,0.0336677512157451,0.00426310361771975,0.000378453951416867,0.000183070052985311,-2.18342406414912e-05,-9.62200920991969e-05,-0.000206227997477902,0.029845498189175
NI,NIC,Nicaragua,Boaco,2020-11-06,2020-09-28,100,1,38,0.03,0.0334344809563718,0.0263006843725504,0.000204444368676283,0.01,0.0195013954179879,0.00718713137796623,0.000107917204357885,0.0341842723004695,0.00431363710694743,1,0,0.0300755429626778,0.0333089702547642,0.0265241052126489,0.000204266187760526,0.0098312450289588,0.0191726813004909,0.00708364823597574,0.000106361971967095,0.0334060139875148,0.00424616444885579,0.00033459030241134,0.000127173542707176,-2.37346140151967e-05,-9.66888591720398e-05,-0.000223649808789933,0.0300755429626778
NI,NIC,Nicaragua,Boaco,2020-11-07,2020-09-28,103,3,39,0.029126213592233,0.0324752782875229,0.0253677253599138,0.000197286601853726,0.00970873786407767,0.018936178546626,0.00693218367778111,0.000104102442388618,0.0334329207568644,0.00420246861243866,1,0,0.0303419953965535,0.0334370433725337,0.0266207888558761,0.000203568774463536,0.00976992487269968,0.0190535177632878,0.00697859998357119,0.000104790531415895,0.0331123761679154,0.00422681579543582,0.000308407188230954,9.57596986597576e-05,-3.07300388769282e-05,-0.000100290466742448,-0.000247690928820273,0.0303419953965535
NI,NIC,Nicaragua,Boaco,2020-11-09,2020-10-02,100,5,37,0.03,0.0334344809563718,0.0253254842499719,0.0001969623578324,0.01,0.0195013954179879,0.00692064054063672,0.00010392970005341,0.0327171361502347,0.0042232587232305,1,0,0.0310768688359914,0.0337791973508736,0.0270934516375243,0.000203115222928886,0.00954818205977415,0.0186211809465697,0.00671160881471945,0.000100787649636751,0.032419576850683,0.0041799385332627,0.000371318777153987,0.0001416711446059,-6.53713508279282e-05,-0.00013152722142939,-0.000337864589336939,0.0310768688359914
NI,NIC,Nicaragua,Boaco,2020-11-10,2020-10-02,101,1,38,0.0297029702970297,0.0331085145091172,0.0250031640947841,0.000194487746878046,0.0099009900990099,0.0193092777830645,0.00683256080596946,0.000102611525797961,0.0323798460868303,0.00418044864098944,1,0,0.0315872300926637,0.0340143868053843,0.0275231232847662,0.000203557462972712,0.00936547410354714,0.0182649304275816,0.00653568783276219,9.81486692900367e-05,0.0320136791326674,0.00415176974016948,0.000406471811414577,0.000193034416076317,-9.38457097011333e-05,-0.000147824659666813,-0.000378422086035129,0.0315872300926637
NI,NIC,Nicaragua,Boaco,2020-11-11,2020-10-03,100,2,38,0.03,0.0334344809563718,0.0249298570303251,0.000193924815914724,0.01,0.0195013954179879,0.00681252834233709,0.000102311709697197,0.03125,0.0041306097777115,1,0,0.0322143225097498,0.0343031878645608,0.0281085563308862,0.000204545947558873,0.00911936571369531,0.0177850434154701,0.0063216456698508,9.49371155740339e-05,0.031561049914043,0.00411983498281684,0.000430978374717766,0.000275039267900798,-0.000129759347708693,-0.000156866336921642,-0.000389712137691953,0.0322143225097498
NI,NIC,Nicaragua,Boaco,2020-11-12,2020-10-05,100,2,37,0.03,0.0334344809563718,0.0247327808770428,0.000192411238060268,0.01,0.0195013954179879,0.0067586737663481,0.000101505664420989,0.03125,0.0041306097777115,1,0,0.0329654263932777,0.0346496828110829,0.0288589747889319,0.000206120782452583,0.00879909408444437,0.0171605265894288,0.00606264174603709,9.10502250090007e-05,0.0310547978746579,0.00408358661966664,0.000519988034017125,0.000396450478049021,-0.000178753124459742,-0.000185737120234827,-0.000435492223514536,0.0329654263932777
NI,NIC,Nicaragua,Boaco,2020-11-13,2020-10-06,101,2,37,0.0297029702970297,0.0331085145091172,0.0243710492070039,0.0001896322669725,0.0099009900990099,0.0193092777830645,0.00665982413189318,0.000100026060583587,0.0309278350515464,0.00408870586685921,1,0,0.0338378213731483,0.035053244893137,0.0297713225048242,0.000208283034085298,0.00839724712701177,0.0163769198800588,0.00575403242230784,8.6418195331037e-05,0.0304881779560585,0.00404250329270736,0.000627046401745097,0.000541202882029219,-0.000238999650324505,-0.000221602635611317,-0.000486306005242713,0.0338378213731483
NI,NIC,Nicaragua,Boaco,2020-11-15,2020-10-06,102,1,38,0.0294117647058824,0.032788840416564,0.0238155924357431,0.000185362976025606,0.00980392156862745,0.0191209083686488,0.00650803565622906,9.77537680252543e-05,0.0306122448979592,0.00404764329965688,1,0,0.035883275029628,0.0360043038224537,0.0320070918458884,0.000214179615285352,0.00734795815648371,0.0143307173687178,0.00498812835863236,7.49226957779717e-05,0.0291498496833045,0.00394404051817466,0.000923546605512416,0.000897717165002058,-0.000403661119369328,-0.000331745270823138,-0.000660421080768482,0.035883275029628
NI,NIC,Nicaragua,Boaco,2020-11-16,2020-10-06,103,1,39,0.0388349514563107,0.0373112541172863,0.0359352545354113,0.000224867657919458,0.00970873786407767,0.018936178546626,0.00642723617564434,9.65440473460406e-05,0.0303030303030303,0.00400739699921589,1,0,0.0369965406766977,0.0365245989342931,0.0332603416444486,0.000217713075844052,0.00671838522794325,0.0131029581803544,0.00454282624165368,6.82404309456083e-05,0.0283749085619737,0.00388642310729258,0.000986611973451056,0.00102781500115405,-0.000471632805305149,-0.000361463762177628,-0.000674111381451547,0.0369965406766977
NI,NIC,Nicaragua,Boaco,2020-11-18,2020-10-06,105,2,40,0.0380952380952381,0.0366146447649092,0.0354026046863901,0.000221595750886493,0.00952380952380953,0.0185772237565978,0.00633196854994249,9.51175842379512e-05,0.0297029702970297,0.00392925777494654,1,0,0.0392064966024948,0.0375622426023707,0.035808738149659,0.000225262214800256,0.00534779802260578,0.0104300367382151,0.0035919551214527,5.39803169650413e-05,0.0266387221029965,0.00375623580660688,0.00126987775163851,0.00138093581081547,-0.000669612680156894,-0.000490622118551582,-0.000895826171611831,0.0392064966024948
NI,NIC,Nicaragua,Boaco,2020-11-19,2020-10-07,103,4,40,0.0485436893203884,0.0415040324517794,0.0437446122730371,0.000246077309083911,0.00970873786407767,0.018936178546626,0.00637443745258579,9.57534974323764e-05,0.0300184948072272,0.00398912368573267,1,0,0.0402234051048475,0.0380415197981725,0.0370133352386151,0.000228996111799155,0.00466023419959411,0.00908911415468315,0.00312097470497121,4.69258150769534e-05,0.0257017512403906,0.00368541606194667,0.00133484709918294,0.00148412981795483,-0.000743188585683534,-0.000533445160813266,-0.000976549778942054,0.0402234051048475
NI,NIC,Nicaragua,Boaco,2020-11-20,2020-10-08,101,3,40,0.0396039603960396,0.0380348662281565,0.0377919383124861,0.000230724351308106,0,0,0,0,0.0259909975315812,0.00375773378107777,1,0,0.0411381936438272,0.0384733342307119,0.0381232788582685,0.000232547490681998,0.00400878462611848,0.0078182349301089,0.00267720832528898,4.02867824980376e-05,0.0247412409302585,0.00361240598134332,0.00136212787509158,0.00154405067822277,-0.000798384909720982,-0.000564238903458018,-0.00105225949073323,0.0411381936438272
NI,NIC,Nicaragua,Boaco,2020-11-21,2020-10-09,100,1,40,0.04,0.0384072934108425,0.0380998066161744,0.000232566709535587,0,0,0,0,0.0231807511737089,0.00357235127569249,1,0,0.0419294000355061,0.0388470647447879,0.0391155052783113,0.000235838820528913,0.00341907276773813,0.00666739272169206,0.00227696394895606,3.43119595960499e-05,0.0237768333453463,0.0035386573331416,0.00134859644372629,0.00155736379558118,-0.000829695726545607,-0.000579511412225296,-0.0011185574351187,0.0419294000355061
NI,NIC,Nicaragua,Boaco,2020-11-22,2020-10-11,101,5,39,0.0396039603960396,0.0380348662281565,0.0378323569077284,0.000230966260570239,0,0,0,0,0.033396253811529,0.00424332370040376,1,0,0.0425858879673738,0.0391570328285433,0.0399783111434354,0.000238827164180591,0.00291329474761643,0.00567958566266838,0.00193433991803689,2.92154758002293e-05,0.0228289494213766,0.00346570831538518,0.00111710215629097,0.00132853654959117,-0.000739110568144547,-0.000508964740099245,-0.00105348337698798,0.0425858879673738
NI,NIC,Nicaragua,Boaco,2020-11-23,2020-10-12,100,2,39,0.05,0.042716424707947,0.0455501408265947,0.000253946881891922,0,0,0,0,0.0190727699530516,0.00324719657820832,1,0,0.0431061434249538,0.0394022520862068,0.0407101005455738,0.000241501719342706,0.00250960242939799,0.00488970959583025,0.00166088127710843,2.51723351402417e-05,0.021917672384046,0.00339510794429252,0.00101826712470934,0.00124162648352087,-0.000701463799757543,-0.000480324160757541,-0.00107620602965461,0.0431061434249538
NI,NIC,Nicaragua,Boaco,2020-11-24,2020-10-13,100,4,39,0.05,0.042716424707947,0.0462667255725601,0.000257845070712059,0,0,0,0,0.0159721213881226,0.00296086122073472,1,0,0.0434971701898504,0.0395859996985115,0.0413176740494027,0.000243879623372592,0.00222231157979946,0.00432481180837172,0.00146583901516437,2.23208650514324e-05,0.0210618143527833,0.00332835416588474,0.000715112264559258,0.000918155983290602,-0.000520914407134386,-0.000354352684381389,-0.00092948462503553,0.0434971701898504
NI,NIC,Nicaragua,Boaco,2020-11-25,2020-10-14,102,5,39,0.0490196078431373,0.0419004514931721,0.0460560355879691,0.000256699241775302,0,0,0,0,0.0156494522691706,0.00290152143942026,1,0,0.0437726966376094,0.0397148721168318,0.041813809116861,0.000245997980181421,0.00206226901683509,0.00400466310403673,0.00135645905384637,2.07659169977829e-05,0.0202778983953792,0.00326680535364339,0.000591548588793664,0.000800078979707641,-0.000432994197126504,-0.00029408594185414,-0.000903975474168573,0.0437726966376094
NI,NIC,Nicaragua,Boaco,2020-11-26,2020-10-15,100,1,39,0.05,0.042716424707947,0.0470490750567924,0.000262097548909988,0,0,0,0,0.0158091405576315,0.00293089103721002,1,0,0.0439514093043502,0.0397979847968943,0.0422154836803102,0.000247909677717965,0.0020375042987551,0.0039427425437745,0.00133862317361182,2.05855733570219e-05,0.0195796259026626,0.00321163821060677,0.000468869276753823,0.000682034137006939,-0.000328546721227229,-0.000223097525279527,-0.000860269171265983,0.0439514093043502
NI,NIC,Nicaragua,Boaco,2020-11-27,2020-10-15,103,3,40,0.0485436893203884,0.0415040324517794,0.0461481944326276,0.000257200476214331,0,0,0,0,0.0156184632547762,0.0028698494166892,1,0,0.0440559762032801,0.039846430311271,0.0425431491486894,0.000249680653804439,0.0021529920264046,0.00414546684050865,0.00141678331468926,2.18272486158788e-05,0.0189761961247541,0.00316370876572178,0.000354429361295668,0.000571273978396345,-0.000211013456888923,-0.000143363439044468,-0.000800106203432039,0.0440559762032801
NI,NIC,Nicaragua,Boaco,2020-11-28,2020-10-18,101,6,38,0.0396039603960396,0.0380348662281565,0.0398716593200016,0.000243835344399625,0,0,0,0,0.0163607910086783,0.00296566016559171,1,0,0.0441091242608506,0.039871357662563,0.0428168815652931,0.000251378772924697,0.00241156497635705,0.00461362862192179,0.00159479747084394,2.45167710611313e-05,0.0184734934526193,0.00312362248908142,0.000253872715579467,0.000473095070309614,-8.36216285432294e-05,-5.65904078654912e-05,-0.000725909328126207,0.0441091242608506
NI,NIC,Nicaragua,Boaco,2020-11-29,2020-10-18,102,1,39,0.0392156862745098,0.0376695877073438,0.0395984834241776,0.000242199183685341,0,0,0,0,0.0163380281690141,0.00294877528519768,1,0,0.0441333254325389,0.0398837522715998,0.0430576157747861,0.000253077114623449,0.00281297988982164,0.00534021791751291,0.00187546646791828,2.86474263123458e-05,0.0180725877915021,0.00309161178246674,0.000171197001264181,0.000391252538202039,5.05629100706079e-05,3.57641984683095e-05,-0.000640847432090658,0.0441333254325389
NI,NIC,Nicaragua,Boaco,2020-11-30,2020-10-18,105,3,40,0.0380952380952381,0.0366146447649092,0.0387932698505777,0.000237373641419784,0,0,0,0,0.0158621632708875,0.00286358103066533,1,0,0.0441485498146457,0.0398933117381978,0.0432854666975883,0.000254848964921856,0.00335364772199989,0.00630969271897367,0.00226048088980196,3.41765057872463e-05,0.0177702954978503,0.00306756086536869,0.000108563270799224,0.000327965441364268,0.000188556023700072,0.000132440312439599,-0.00054858647582216,0.0441485498146457
NI,NIC,Nicaragua,Boaco,2020-12-01,2020-10-19,101,2,40,0.0396039603960396,0.0380348662281565,0.0407845105687689,0.000249299294636656,0,0,0,0,0.0147958457817613,0.00282250249541283,0,0,0.0441701790381633,0.039907365659933,0.0435183831476117,0.000256762183588699,0.00402616404432758,0.00749709159560806,0.00275012130820262,4.10199192311914e-05,0.0175598770943658,0.00305104411526093,6.62470667589799e-05,0.000284095671791788,0.000327315837915415,0.000232277042392709,-0.000453003550168899,0.0441701790381633
NI,NIC,Nicaragua,Boaco,2020-12-02,2020-10-20,102,4,40,0.0392156862745098,0.0376695877073438,0.0409717680264269,0.000250419477144203,0,0,0,0,0.0186863756798215,0.00313418539105445,0,0,0.0442093197415495,0.0399310321445358,0.0437731936404953,0.00025888180156999,0.00481851361418222,0.00886689315134832,0.00334256679789063,4.9044252489505e-05,0.0174308223790048,0.00304130800408067,4.29850728665566e-05,0.000259618326697524,0.000463501552571186,0.000333990604046469,-0.000358133920609637,0.0442093197415495
NI,NIC,Nicaragua,Boaco,2020-12-03,2020-10-21,101,4,40,0.0495049504950495,0.042304508043671,0.0480950293193002,0.000273129372520064,0.0099009900990099,0.0193092777830645,0.00626312657550343,0.000100705411776875,0.0177464788732394,0.00307104946779558,0,0,0.0442706666616449,0.0399661347832532,0.044062884895811,0.000261258971174419,0.00571470046142567,0.0103752254114054,0.0040339752260491,5.80749965977046e-05,0.0173713199383879,0.00303744501604621,3.57817430608048e-05,0.000253289291186929,0.000593618072503513,0.000436198651893307,-0.000267479364394359,0.0442706666616449
NI,NIC,Nicaragua,Boaco,2020-12-04,2020-10-22,101,5,40,0.0495049504950495,0.042304508043671,0.0482621381510904,0.000274054317026935,0.0099009900990099,0.0193092777830645,0.00628488815419877,0.000101054211786168,0.0174647887323944,0.00304701538089967,0,0,0.0443548685782504,0.0400123493484763,0.0443984791901413,0.000263935286708339,0.00669462315921564,0.0119710845483962,0.00481769712311558,6.78970353131445e-05,0.0173685155157292,0.00303842630890877,4.09573862333023e-05,0.00026359960414137,0.000713843030476431,0.000537149942045272,-0.000184162989481693,0.0443548685782504
NI,NIC,Nicaragua,Boaco,2020-12-06,2020-10-24,101,3,39,0.0495049504950495,0.042304508043671,0.0482489712939836,0.000273981444822652,0.0099009900990099,0.0193092777830645,0.00628317351354195,0.000101026729376726,0.0174647887323944,0.00304701538089967,0,0,0.044575174965509,0.040126880992742,0.0452320064383726,0.000270262659571896,0.00881319676901619,0.0152128777933066,0.00662258465395891,8.89598922494551e-05,0.0174817807554731,0.00305061840484844,7.36415888283476e-05,0.000362398443931087,0.00100003614653243,0.000791186364340104,-9.84678393381582e-05,0.044575174965509
NI,NIC,Nicaragua,Boaco,2020-12-07,2020-10-25,101,2,39,0.0495049504950495,0.042304508043671,0.0483406917312185,0.000274489051443215,0.0099009900990099,0.0193092777830645,0.00629511771476384,0.000101218171081737,0.0174647887323944,0.00304701538089967,0,0,0.0446952517324122,0.040185831082016,0.0457284387273745,0.000273892798569082,0.00990447518025674,0.0167628649536773,0.00761854471719938,9.97363020540137e-05,0.0175749511772869,0.00305982107652384,9.11169862944141e-05,0.000407162004964374,0.00109180457637614,0.000893010637899571,-3.25573867605636e-05,0.0446952517324122
NI,NIC,Nicaragua,Boaco,2020-12-08,2020-10-27,101,4,38,0.0396039603960396,0.0380348662281565,0.0384000394184122,0.000249157905573533,0.0099009900990099,0.0193092777830645,0.00646206614727191,0.000103893779209263,0.0171830985915493,0.00302277600315165,0,0,0.0448069574719522,0.0402377942897863,0.0462653366989208,0.000277774245912281,0.0109878978716947,0.0182164988931918,0.00865756199962683,0.000110412129373286,0.0176788394667229,0.00306986307493178,0.000106129738964804,0.000457825591884857,0.00116028897122785,0.000984573448570702,1.98270620595098e-05,0.0448069574719522
NI,NIC,Nicaragua,Boaco,2020-12-09,2020-10-29,101,4,37,0.0396039603960396,0.0380348662281565,0.038374812591139,0.000248997487861089,0.0099009900990099,0.0193092777830645,0.00645782090614731,0.000103825748219078,0.0169014084507042,0.00299832635565551,0,0,0.0448934640233736,0.0402742933172411,0.046819852190639,0.000281813170954202,0.0120449358366962,0.0195514244945292,0.00972406260313138,0.000120839667434708,0.0177853618694503,0.00307998520563256,0.000114024046970686,0.000507776425023948,0.00120440370375233,0.00106358263420679,5.90899150742502e-05,0.0448934640233736
NI,NIC,Nicaragua,Boaco,2020-12-10,2020-11-01,100,6,35,0.04,0.0384072934108425,0.0413880199550772,0.000268127808662202,0.01,0.0195013954179879,0.00696489187784739,0.00011194961355413,0.0176774935326243,0.00309630168829089,0,0,0.0449346158047272,0.0402855650989551,0.0473599031519181,0.00028588275828881,0.0130597987658742,0.0207559520079806,0.0108017689313678,0.00013090853246589,0.0178870749745781,0.0030894827127148,0.000110658190513703,0.000549503042684524,0.00122418305074142,0.00112796561755312,8.59591726983695e-05,0.0449346158047272
NI,NIC,Nicaragua,Boaco,2020-12-11,2020-11-04,100,3,34,0.04,0.0384072934108425,0.0423528853146714,0.000274240465493457,0.01,0.0195013954179879,0.00712726212202791,0.000114550092106876,0.0176774935326243,0.00309630168829089,0,0,0.0449035958537434,0.0402588297326296,0.0478415662715436,0.000289818780259226,0.0140200362011433,0.0218277178087188,0.011875348746864,0.000140549918268179,0.0179753417817476,0.00309755078957741,9.14545459155027e-05,0.000573847846900381,0.0012209021736546,0.00117627527062474,0.000101137711003075,0.0449035958537434
NI,NIC,Nicaragua,Boaco,2020-12-12,2020-11-05,101,3,34,0.0495049504950495,0.042304508043671,0.0520752612385107,0.000302802511114143,0.0198019801980198,0.0271705622473482,0.0167896417040892,0.00017510588885315,0.0189216104709062,0.00318516711278453,0,0,0.0447694604465904,0.0401793875394706,0.048212454765671,0.000293423412605985,0.0149145037986134,0.0227695403483792,0.0129284816198414,0.000149707807759729,0.0180424160182441,0.0031034611329912,3.23809135135781e-05,0.000496741387883073,0.00101688450493287,0.00105098282764708,9.34392104618344e-05,0.0447694604465904
NI,NIC,Nicaragua,Boaco,2020-12-13,2020-11-07,101,4,33,0.0495049504950495,0.042304508043671,0.0539321722972704,0.000313292599780281,0.0198019801980198,0.0271705622473482,0.0173883304213698,0.000181294631478693,0.0190638782188078,0.00319688718327712,0,0,0.0444991504196024,0.0400315893734188,0.0484158560676111,0.000296483593597882,0.0157345405730093,0.0235882251733421,0.0139460705657729,0.000158344181767426,0.0180792381397579,0.00310636883389242,-3.26835521349695e-05,0.000447902890039429,0.000971677565458765,0.00105458764142892,8.40478270784887e-05,0.0444991504196024
NI,NIC,Nicaragua,Boaco,2020-12-14,2020-11-09,102,4,33,0.0490196078431373,0.0419004514931721,0.0548796714950073,0.000318636953881078,0.0196078431372549,0.0269068483623884,0.0176938146698703,0.000184451000061046,0.0185915492957746,0.00314196689292949,0,0,0.0440589949612103,0.039799233542039,0.0483945017587192,0.000298779967912674,0.016472625155136,0.0242910305566403,0.014913561719866,0.000166421540038498,0.0180758119100135,0.00310534730473136,-0.000124660418456982,0.000354860843299726,0.000914121213906879,0.00104266662003987,6.61620738817726e-05,0.0440589949612103
NI,NIC,Nicaragua,Boaco,2020-12-15,2020-11-09,104,2,34,0.0480769230769231,0.0411150366322683,0.0542133386466325,0.000314879097656309,0.0192307692307692,0.0263944833692685,0.0174789815703562,0.000182231374194164,0.0182270091135046,0.00308093173938335,0,0,0.0434196181319866,0.0394678227465036,0.0480975155361761,0.000300109689515055,0.0171233171255253,0.0248859063946425,0.015818110927349,0.000173907541204513,0.0180213031319425,0.0030993911058565,-0.000245640981897837,0.000212943890922843,0.000846396881471524,0.00101567472070294,3.93235437486997e-05,0.0434196181319866
NI,NIC,Nicaragua,Boaco,2020-12-16,2020-11-11,100,2,33,0.05,0.042716424707947,0.0591517665941505,0.000342664088838013,0.02,0.0274394957835608,0.0190711855045915,0.000198670112354536,0.0189709686691578,0.00320546885818851,0,0,0.0425596354233678,0.0390262625793708,0.0474865105375659,0.000300307202167994,0.0176832947556466,0.0253805582419051,0.0166490564782952,0.000180773485718149,0.0179055036506287,0.00308753878969719,-0.000395830063559894,2.11012309413057e-05,0.000770582664962063,0.000974547924487889,3.07144600842323e-06,0.0425596354233678
NI,NIC,Nicaragua,Boaco,2020-12-17,2020-11-11,101,1,34,0.0495049504950495,0.042304508043671,0.0587902293024891,0.000340635144744806,0.0198019801980198,0.0271705622473482,0.0189546218725463,0.000197467566413414,0.0190638782188078,0.00319688718327712,0,0,0.0414701503414328,0.0384690919991858,0.0465417840372853,0.000299266639081031,0.0181516043242254,0.0257824578560492,0.0173984304717766,0.00018699715396788,0.0177182933211831,0.00306885559440899,-0.000572240918718429,-0.00021663037237638,0.00068859468718036,0.000920513620818765,-4.2841410094082e-05,0.0414701503414328
NI,NIC,Nicaragua,Boaco,2020-12-18,2020-11-13,101,4,33,0.0495049504950495,0.042304508043671,0.0603998950208715,0.000349662290751443,0.0198019801980198,0.0271705622473482,0.0194735959502992,0.00020282052480762,0.0190638782188078,0.00319688718327712,0,0,0.0401557085987124,0.03779678977527,0.0452648290326887,0.000296950592954163,0.0185293896458356,0.0260984477593606,0.018060812366159,0.000192560532122549,0.0174517273557425,0.00304260465260217,-0.000768958641313004,-0.000491270955497056,0.00060248097453703,0.000855388457719591,-9.84481104169306e-05,0.0401557085987124
NI,NIC,Nicaragua,Boaco,2020-12-19,2020-11-16,100,2,32,0.05,0.042716424707947,0.0636203093818543,0.000367673945792911,0.02,0.0274394957835608,0.0205118932525817,0.000213521411668425,0.0192584075883875,0.00322918824339458,0,0,0.0386362083739509,0.0370171501396873,0.0436807361209795,0.000293405633229385,0.0188200827984161,0.0263358527090362,0.0186340487028074,0.000197463394942942,0.0171008692146045,0.00300833546887584,-0.000977157007608576,-0.000789186657771934,0.000514257037567803,0.000781329689505752,-0.000163061487525563,0.0386362083739509
NI,NIC,Nicaragua,Boaco,2020-12-20,2020-11-18,101,2,32,0.0396039603960396,0.0380348662281565,0.0437381412217672,0.000306053741705958,0.0198019801980198,0.0271705622473482,0.0202435198858741,0.000210756608740698,0.0190638782188078,0.00319688718327712,0,0,0.0369448967338534,0.0361443259915796,0.0418353757631826,0.000288753452429508,0.019028105696428,0.026501193408556,0.0191179348434493,0.000201712172097262,0.0166646354028258,0.00296596568795937,-0.00118568303789281,-0.00109318766592277,0.000425913423548677,0.000700728853930552,-0.000235196084531285,0.0369448967338534
NI,NIC,Nicaragua,Boaco,2020-12-21,2020-11-20,100,5,31,0.03,0.0334344809563718,0.0319506174006827,0.000266337186954185,0.02,0.0274394957835608,0.0207307325187437,0.000215775340983206,0.0185398102903133,0.00316952999366727,0,0,0.0351253895828284,0.0351976304437631,0.03979088383468,0.000283180253358381,0.0191581758213978,0.0266003855533612,0.0195136874023638,0.000205323096102938,0.0161463159301193,0.00291582678073718,-0.00138237142485969,-0.00138443861691601,0.00033914311597874,0.000615929412502465,-0.000312497866970528,0.0351253895828284
NI,NIC,Nicaragua,Boaco,2020-12-22,2020-11-22,101,5,30,0.0297029702970297,0.0331085145091172,0.0322648895546948,0.000268913267278771,0.0198019801980198,0.0271705622473482,0.0209346438197746,0.000217875059566268,0.0184948072272016,0.00314972418144586,0,0,0.0332260818678291,0.0341988208653778,0.0376179808835703,0.000276910518166306,0.0192134810719547,0.0266367729324494,0.0198222589133442,0.00020830638859783,0.015553648399993,0.00285866575432649,-0.00155559225925645,-0.00164475494233262,0.00025503105271802,0.000528867072508172,-0.00039197587510594,0.0332260818678291
NI,NIC,Nicaragua,Boaco,2020-12-23,2020-11-22,103,2,31,0.029126213592233,0.0324752782875229,0.0316495108998485,0.000263868220757953,0.0194174757281553,0.0266482036524112,0.020535363576411,0.00021376316815154,0.0182680239854971,0.00309956311890404,0,0,0.0312961033677733,0.0331703048828358,0.0353890959974918,0.00027018577057899,0.0191950788182341,0.0266112977465234,0.0200435779119388,0.000210666687683773,0.014898424604324,0.00279560530527089,-0.00169567449560992,-0.00185878133996559,0.000173912415668115,0.000440857906693703,-0.000469978119476522,0.0312961033677733
NI,NIC,Nicaragua,Boaco,2020-12-24,2020-11-22,104,1,32,0.0288461538461538,0.0321676545583471,0.0313652379651982,0.000261536561601193,0.0192307692307692,0.0263944833692685,0.0203509168692739,0.000211863113006932,0.0180889257111295,0.00306945518866471,0,0,0.0293805890922642,0.0321328206619963,0.0331713506928187,0.00026323952365485,0.019101275354693,0.0265217888526622,0.0201759037085095,0.000212396008685179,0.0141957374574475,0.00272806539431029,-0.0017958532510747,-0.00201557972331166,9.53142848095639e-05,0.000352515223725094,-0.000542664983049183,0.0293805890922642
NI,NIC,Nicaragua,Boaco,2020-12-25,2020-11-24,101,4,31,0.0198019801980198,0.0271705622473482,0.0215489434956248,0.000224197949624084,0.0198019801980198,0.0271705622473482,0.0215489434956248,0.000224197949624084,0.00853606487409305,0.00215064452844738,0,0,0.0275170576416276,0.0311037611484456,0.0310203883211312,0.000256273354725417,0.0189269134141225,0.0263623212507392,0.0202143542423135,0.000213462129247439,0.013462780439327,0.00265765532537036,-0.00185319178872055,-0.00211005796664139,1.78051026177312e-05,0.000263384256584347,-0.000606348129212906,0.0275170576416276
NI,NIC,Nicaragua,Boaco,2020-12-26,2020-11-25,102,5,31,0.0196078431372549,0.0269068483623884,0.0213882999032803,0.000222544859880603,0.0196078431372549,0.0269068483623884,0.0213882999032803,0.000222544859880603,0.00891060649611957,0.00220808570194339,0,0,0.0257343355405501,0.0300967176153189,0.0289780584051166,0.000249447945051332,0.0186642606739568,0.0261236106579252,0.0201517367051697,0.000213810105032486,0.0127181383297224,0.00258610510661148,-0.00186842686555056,-0.00214288622634433,-6.06408370785397e-05,0.000172300310286719,-0.000657749512183903,0.0257343355405501
NI,NIC,Nicaragua,Boaco,2020-12-27,2020-11-25,104,2,32,0.0192307692307692,0.0263944833692685,0.0209995284260599,0.000218543097142417,0.0192307692307692,0.0263944833692685,0.0209995284260599,0.000218543097142417,0.00882060036989615,0.00218588105497641,0,0,0.0240527116952331,0.0291217821319188,0.0270716444189286,0.000242878102231373,0.0183047834564893,0.0257949622341817,0.0199795362901015,0.000213368804108553,0.0119804541949652,0.00251515676523011,-0.00184544631459922,-0.00211987323595856,-0.000142232060818084,7.76414812896214e-05,-0.000694310289192353,0.0240527116952331
NI,NIC,Nicaragua,Boaco,2020-12-28,2020-11-27,102,4,31,0.0196078431372549,0.0269068483623884,0.0214401144098016,0.000223078082963669,0.0196078431372549,0.0269068483623884,0.0214401144098016,0.000223078082963669,0.00997652582159624,0.00235936814608002,0,0,0.0224861318147124,0.0281870546652818,0.0253158250321559,0.00023663914379231,0.0178406602581846,0.0253649335529862,0.0196890991670211,0.000212052894524105,0.0112678485047804,0.00244652644895685,-0.00178999167551945,-0.00205035930856906,-0.000228803468961688,-2.21932910538421e-05,-0.000714299982535443,0.0224861318147124
