"date","region","country","ISO2","ISO3","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-08-20,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-08-21,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-08-22,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-08-23,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-08-24,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-08-25,"-99","Niue","NU","NIU",0,0,1,0,1,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974
2020-08-26,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-08-27,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-08-28,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-08-29,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-08-30,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-08-31,"-99","Niue","NU","NIU",0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-09-02,"-99","Niue","NU","NIU",0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-09-04,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-09-05,"-99","Niue","NU","NIU",0,0,1,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-09-07,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-09-08,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-09-09,"-99","Niue","NU","NIU",1,1,1,28,1,1,1,4,28,4,1,1,1,1,1,1,0.528301886792453,0.393906826449283,0.662696947135622,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584
2020-09-10,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584
2020-09-11,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584
2020-09-12,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584
2020-09-13,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584
2020-09-14,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,3,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454
2020-09-15,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,3,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454
2020-09-16,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,2,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,1,0.5,0,1,0.264150943396226,0.180221255112454,0.348080631679999
2020-09-17,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,2,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,1,0.5,0,1,0.264150943396226,0.180221255112454,0.348080631679999
2020-09-18,"-99","Niue","NU","NIU",0,0,2,0,2,1,1,4,28,4,0,0,0,0,0,0,0,0,0,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.132075471698113,0.0864998893306428,0.177651054065584
2020-09-19,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,3,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454
2020-09-20,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,3,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454
2020-09-21,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,3,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454
2020-09-22,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,3,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.176100628930818,0.116894445269182,0.235306812592454
2020-09-23,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-09-24,"-99","Niue","NU","NIU",1,3,4,100,3,1,3,6,100,5,0.25,0,0.674344650278564,0.75,0.325655349721436,1,0.628930817610063,0.55384145629842,0.704020178921706,0.166666666666667,0,0.464865690619526,0.5,0.0999240269703909,0.900075973029609,0.377358490566038,0.318997688453012,0.435719292679064
2020-09-25,"-99","Niue","NU","NIU",0,0,1,0,1,1,3,7,100,6,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.428571428571429,0.0619721094472632,0.795170747695594,0.314465408805031,0.263434223264162,0.365496594345901
2020-09-26,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,3,7,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,0,0.402082007388211,0.428571428571429,0.0619721094472632,0.795170747695594,0.314465408805031,0.263434223264162,0.365496594345901
2020-09-27,"-99","Niue","NU","NIU",1,1,1,100,1,2,4,8,200,7,1,1,1,1,1,1,1,1,1,0.25,0,0.550056979772207,0.5,0.153524043912581,0.846475956087419,0.539083557951482,0.488361101303975,0.58980601459899
2020-09-28,"-99","Niue","NU","NIU",0,0,1,0,1,2,4,9,200,8,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0.493833841502414,0.444444444444444,0.119806466453118,0.769082422435771,0.471698113207547,0.424182283944232,0.519213942470862
2020-09-29,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,2,4,9,200,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,0,0.493833841502414,0.444444444444444,0.119806466453118,0.769082422435771,0.471698113207547,0.424182283944232,0.519213942470862
2020-09-30,"-99","Niue","NU","NIU",1,1,1,1,1,3,5,10,201,9,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005,0.3,0.0159742349106747,0.584025765089325,0.5,0.190102483847719,0.809897516152281,0.421383647798742,0.377071470255895,0.46569582534159
2020-10-01,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,3,5,10,201,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.0159742349106747,0.584025765089325,0.5,0.190102483847719,0.809897516152281,0.421383647798742,0.377071470255895,0.46569582534159
2020-10-02,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,3,5,8,201,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,0.0395260980530331,0.710473901946967,0.625,0.289526098053033,0.960473901946967,0.54177897574124,0.491078770666046,0.592479180816434
2020-10-03,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,3,5,8,201,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,0.0395260980530331,0.710473901946967,0.625,0.289526098053033,0.960473901946967,0.54177897574124,0.491078770666046,0.592479180816434
2020-10-04,"-99","Niue","NU","NIU",0,0,1,0,0,3,5,9,201,7,0,0,0,0,0,0,NA,NA,NA,0.333333333333333,0.0253547057000716,0.641311960966595,0.555555555555556,0.230917577564229,0.880193533546882,0.54177897574124,0.491078770666046,0.592479180816434
2020-10-05,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,3,5,9,201,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.0253547057000716,0.641311960966595,0.555555555555556,0.230917577564229,0.880193533546882,0.54177897574124,0.491078770666046,0.592479180816434
2020-10-06,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,3,5,9,201,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.0253547057000716,0.641311960966595,0.555555555555556,0.230917577564229,0.880193533546882,0.54177897574124,0.491078770666046,0.592479180816434
2020-10-07,"-99","Niue","NU","NIU",0,0,1,0,1,3,5,10,201,8,0,0,0,0,0,0,0,0,0,0.3,0.0159742349106747,0.584025765089325,0.5,0.190102483847719,0.809897516152281,0.474056603773585,0.426528578931677,0.521584628615493
2020-10-08,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,2,2,6,101,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.381132075471698,0.322658198315163,0.439605952628233
2020-10-09,"-99","Niue","NU","NIU",1,1,1,50,1,3,3,6,151,5,1,1,1,1,1,1,0.943396226415094,0.881183402327169,1,0.5,0.0999240269703909,0.900075973029609,0.5,0.0999240269703909,0.900075973029609,0.569811320754717,0.510201175591397,0.629421465918037
2020-10-10,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,3,3,6,151,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.0999240269703909,0.900075973029609,0.5,0.0999240269703909,0.900075973029609,0.569811320754717,0.510201175591397,0.629421465918037
2020-10-11,"-99","Niue","NU","NIU",0,0,1,0,1,2,2,6,51,5,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.192452830188679,0.144988073950206,0.239917586427152
2020-10-12,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,2,2,5,51,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.240566037735849,0.183029685337225,0.298102390134473
2020-10-13,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,2,2,5,51,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.240566037735849,0.183029685337225,0.298102390134473
2020-10-14,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.314465408805031,0.242296414109156,0.386634403500907
2020-10-15,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.314465408805031,0.242296414109156,0.386634403500907
2020-10-16,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.314465408805031,0.242296414109156,0.386634403500907
2020-10-17,"-99","Niue","NU","NIU",0,0,1,0,1,1,1,5,50,4,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.235849056603774,0.178702928676418,0.292995184531129
2020-10-18,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.235849056603774,0.178702928676418,0.292995184531129
2020-10-19,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.235849056603774,0.178702928676418,0.292995184531129
2020-10-20,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.235849056603774,0.178702928676418,0.292995184531129
2020-10-21,"-99","Niue","NU","NIU",0,0,1,0,1,1,1,4,50,4,0,0,0,0,0,0,0,0,0,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.235849056603774,0.178702928676418,0.292995184531129
2020-10-22,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.235849056603774,0.178702928676418,0.292995184531129
2020-10-23,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-10-24,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-10-25,"-99","Niue","NU","NIU",0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-10-27,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-10-28,"-99","Niue","NU","NIU",0,0,1,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,"-99","Niue","NU","NIU",0,0,2,0,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-10-31,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-01,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-02,"-99","Niue","NU","NIU",1,1,1,100,1,1,1,6,100,6,1,1,1,1,1,1,1,1,1,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901
2020-11-03,"-99","Niue","NU","NIU",0,0,1,0,1,1,1,7,100,7,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205
2020-11-04,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901
2020-11-05,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901
2020-11-06,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901
2020-11-07,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901
2020-11-08,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,5,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.377358490566038,0.318997688453012,0.435719292679064
2020-11-09,"-99","Niue","NU","NIU",0,0,1,0,1,1,1,6,100,6,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901
2020-11-10,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901
2020-11-11,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,5,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.377358490566038,0.318997688453012,0.435719292679064
2020-11-12,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,3,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-11-13,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,3,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706
2020-11-14,"-99","Niue","NU","NIU",0,0,1,0,1,1,1,4,100,4,0,0,0,0,0,0,0,0,0,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.471698113207547,0.404500583035962,0.538895643379132
2020-11-15,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,4,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.471698113207547,0.404500583035962,0.538895643379132
2020-11-16,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-17,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-18,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-19,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-20,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-21,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-22,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-23,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
2020-11-24,"-99","Niue","NU","NIU",0,0,1,10,1,0,0,2,10,2,0,0,0,0,0,0,0.188679245283019,0.0833452603643193,0.294013230201718,0,0,0,0,0,0,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-11-25,"-99","Niue","NU","NIU",0,1,2,1,2,0,1,4,11,4,0,0,0,0.5,0,1,0.00943396226415094,0,0.0278367638059564,0,0,0,0.25,0,0.674344650278564,0.0518867924528302,0.0220303078687955,0.0817432770368649
2020-11-26,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,1,4,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,0.0518867924528302,0.0220303078687955,0.0817432770368649
2020-11-27,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,1,4,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,0.0518867924528302,0.0220303078687955,0.0817432770368649
2020-11-28,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,1,3,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,0,0.866767964039479,0.0691823899371069,0.0297385121225222,0.108626267751692
2020-11-29,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,0,1,3,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,0,0.866767964039479,0.0691823899371069,0.0297385121225222,0.108626267751692
2020-11-30,"-99","Niue","NU","NIU",0,0,2,0,1,0,1,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.550609016230633,0.0518867924528302,0.0220303078687955,0.0817432770368649
2020-12-01,"-99","Niue","NU","NIU",0,0,1,0,0,0,1,6,11,4,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.166666666666667,0,0.464865690619526,0.0518867924528302,0.0220303078687955,0.0817432770368649
2020-12-02,"-99","Niue","NU","NIU",0,0,1,0,0,0,1,7,11,4,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.142857142857143,0,0.402082007388211,0.0518867924528302,0.0220303078687955,0.0817432770368649
2020-12-03,"-99","Niue","NU","NIU",1,1,1,1,1,1,2,8,12,5,1,1,1,1,1,1,0.0188679245283019,0,0.0554978435392005,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.0452830188679245,0.0202490237196718,0.0703170140161772
2020-12-04,"-99","Niue","NU","NIU",0,0,1,0,1,1,2,9,12,6,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.0377358490566038,0.0167918915864219,0.0586798065267856
2020-12-05,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,2,9,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.0377358490566038,0.0167918915864219,0.0586798065267856
2020-12-06,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,2,9,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.0377358490566038,0.0167918915864219,0.0586798065267856
2020-12-07,"-99","Niue","NU","NIU",0,0,1,0,1,1,2,10,12,7,0,0,0,0,0,0,0,0,0,0.1,0,0.285938509691368,0.2,0,0.447918012921825,0.032345013477089,0.0143428345504844,0.0503471924036935
2020-12-08,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,2,9,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.00628930817610063,0,0.0149782312081253
2020-12-09,"-99","Niue","NU","NIU",0,0,2,1,2,1,1,9,2,6,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00628930817610063,0,0.0149782312081253
2020-12-10,"-99","Niue","NU","NIU",0,0,1,0,1,1,1,10,2,7,0,0,0,0,0,0,0,0,0,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00539083557951483,0,0.0128418500615798
2020-12-11,"-99","Niue","NU","NIU",0,0,2,0,2,1,1,12,2,9,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.00419287211740042,0,0.00999159460646785
2020-12-12,"-99","Niue","NU","NIU",0,0,1,0,1,1,1,13,2,10,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0.00377358490566038,0,0.00899353373550594
2020-12-13,"-99","Niue","NU","NIU",NA,NA,NA,NA,NA,1,1,13,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0.00377358490566038,0,0.00899353373550594
2020-12-14,"-99","Niue","NU","NIU",1,1,2,0,2,2,2,13,2,11,0.5,0,1,0.5,0,1,0,0,0,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.00343053173241852,0,0.00817675673606153
2020-12-15,"-99","Niue","NU","NIU",0,0,1,0,0,2,2,13,2,11,0,0,0,0,0,0,NA,NA,NA,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.00343053173241852,0,0.00817675673606153
