ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BD,BGD,Bangladesh,Rajasahi,2020-12-25,2020-12-23,100,3,149246.2856701843,2,118585.4187292066,37,81,10582505.004098238,54,6,5,89,4,21,75,8,4,88,8,14,78,7,20,73,6,14,80,6,6,88,8,8,84,7,8,85,7,7,86,5,10,85,6,19,75,7,16,77,6,19,75,95,0,3,2,79,1,13,7,96,0,0,4,86,1,4,9,80,2,11,7,86,3,6,5,94,0,4,2,92,0,3,5,92,0,6,2,93,0,2,5,90,0,5,5,81,2,9,8,84,2,9,5,81,2,14,3,19,0,16,65,84,1,10,5,20,1,6,73,95,0,1,4,99,0,0,1,99,0,0,0,1,100,0,0,0,0,24,1,8,67,100,0,0,0,0,0,23,4,36,22,9,6,26,5,48,9,12,26,7,40,12,15,26,7,52,7,8,26,8,39,16,11,26,11,15,9,39,0,92,1,3,4,92,2,1,5,92,1,2,5,92,2,3,3,92,2,2,4,92,1,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,4,46,23,27,4,50,19,27,5,36,32,27,6,29,38,27,6,27,40,27,5,25,43,28,1,32,39,68,0,16,6,1,9,29,1,3,14,29,24,29,3,66,2,30,1,12,57,30,1,35,16,9,3,2,4,30,1,25,16,10,18,30,1,17,30,18,4,30,2,6,55,7,32,5,8,48,7,55,2,35,8,51,1,43,5,64,1,30,5,71,1,17,11,73,3,16,8,76,1,18,5,34,2,4,4,15,10,31,34,2,3,10,9,12,30,38,4,17,11,10,20,38,2,4,14,14,28,38,3,16,14,19,10,70,3,23,4,70,10,10,10,70,10,15,5,40,1,25,34,66,0,10,24,92,0,2,1,1,0,1,0,3,67,0,2,6,0,9,1,3,3,0,0,1,1,0,0,1,6,45,1,49,5,0,0,45,1,29,14,10,0,1,0,0,45,3,20,11,21,45,3,18,15,12,5,2,5.291666666666667,5.84537763675813,2.75,3.0188799849673327,13.458333333333334,7.064921837315391,2.28,1.4002915148391823
BD,BGD,Bangladesh,Rangur,2020-12-25,2020-12-22,100,4,303747.1266767173,2,84663.8128795017,31.4,92,10308603.177856704,55,8,5,87,6,15,79,6,7,87,8,10,82,10,18,72,7,16,77,8,4,88,7,5,88,9,3,88,7,5,88,8,10,82,5,16,79,9,7,84,5,26,69,95,1,3,1,85,1,8,6,93,2,2,3,90,1,4,5,82,1,5,12,84,2,9,5,96,1,2,1,95,0,3,2,97,1,2,0,95,1,4,0,90,1,8,1,84,2,10,4,93,1,3,3,74,2,16,8,7,1,15,77,85,0,6,9,10,2,11,77,89,0,3,8,97,1,1,1,97,0,2,0,1,98,0,0,2,0,17,1,4,78,100,0,0,0,0,0,15,1,39,24,9,12,21,4,48,21,6,21,7,42,19,11,21,3,57,18,1,21,6,49,13,11,21,5,19,18,37,0,96,1,2,1,96,0,3,1,96,0,3,1,96,0,2,2,96,1,2,1,96,1,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,4,43,28,25,2,47,26,25,2,44,29,25,3,37,35,25,2,35,38,25,2,27,46,29,0,35,36,65,0,21,5,4,5,30,1,0,6,32,31,30,0,69,1,33,0,10,57,33,0,33,22,4,4,2,2,33,0,24,21,18,4,33,0,17,29,16,5,33,2,1,56,8,34,3,3,53,7,58,2,32,8,54,2,36,8,57,2,31,10,64,1,26,9,65,1,30,4,74,1,19,6,39,1,0,5,6,15,34,39,1,1,6,10,16,27,41,0,20,11,12,16,41,0,6,10,18,25,41,0,17,14,12,16,69,1,27,3,69,3,15,13,69,6,17,8,41,0,26,33,67,0,17,16,83,0,7,0,0,3,0,2,5,58,0,4,4,1,18,0,1,3,2,0,0,2,1,1,0,5,45,1,51,3,0,0,45,0,15,20,17,2,1,0,0,45,1,17,17,20,45,2,21,9,16,6,1,5.378,6.296720558824122,2.4,2.1260291625469296,15.528301886792454,6.681212964450581,2.84,2.044005671145134
BD,BGD,Bangladesh,Sylhet,2020-12-25,2020-12-22,100,2,258963.41418325301,0,0,25,88,11289385.688318774,48,8,3,89,9,13,78,8,9,83,11,8,81,9,18,73,10,9,81,9,6,85,9,10,81,9,5,86,8,7,85,10,9,81,9,16,75,9,12,79,7,17,76,97,1,1,1,87,0,8,5,91,1,5,3,92,0,4,4,82,1,8,9,91,0,5,4,94,0,3,3,90,1,4,5,95,0,2,3,93,1,3,3,91,0,3,6,84,0,8,8,88,1,4,7,83,3,10,4,12,0,16,72,85,0,6,9,15,0,9,76,91,0,2,7,98,1,1,0,98,0,1,1,0,99,0,1,0,0,17,1,5,77,100,0,0,0,0,0,20,1,32,21,15,11,26,6,31,21,16,26,12,29,18,15,26,11,40,14,9,26,12,35,17,10,26,10,17,15,32,0,95,1,3,1,95,1,3,1,95,1,1,3,95,1,3,1,95,1,1,3,95,1,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,29,5,44,22,29,4,50,17,29,4,34,33,29,3,42,26,29,4,29,38,29,3,26,42,33,0,26,41,74,0,13,7,1,5,35,0,2,13,28,22,35,1,62,2,36,0,13,51,36,0,30,18,7,4,3,2,36,1,20,13,21,9,36,0,13,33,12,6,36,0,4,51,9,39,1,3,50,7,59,0,37,4,52,0,44,4,69,0,28,3,60,0,30,10,73,0,24,3,76,0,23,1,41,1,0,2,7,9,40,41,1,1,2,10,8,37,44,2,14,16,9,15,44,1,8,12,10,25,44,1,17,13,11,14,70,2,25,3,70,6,14,10,70,5,19,6,45,0,24,31,69,0,13,18,87,2,4,0,0,1,0,1,5,63,0,2,5,0,9,2,3,4,2,0,2,2,0,0,1,5,49,2,46,3,0,0,49,0,14,25,11,0,1,0,0,51,2,19,10,18,51,0,10,15,12,9,3,5.3125,6.606143279725172,2.125,1.7268882005337975,14.625,6.635254007547929,2.391304347826087,1.6529873410762872
BD,BGD,Bangladesh,-99,2020-12-26,2020-12-23,100,5,605827.6711494091,2,467986.75517754606,14,75,9453167.212569483,33,12,9,79,11,17,72,15,10,75,15,11,74,14,17,69,14,9,77,16,5,79,13,7,80,13,9,78,14,7,79,13,14,73,11,19,70,15,7,78,15,15,70,91,2,3,4,83,1,9,7,90,2,4,4,89,1,4,6,83,2,7,8,91,3,4,2,95,2,1,2,93,1,4,2,91,3,2,4,93,2,1,4,86,1,9,4,81,1,12,6,93,2,3,2,85,2,9,4,21,4,11,64,94,1,3,2,27,1,12,60,88,1,3,8,97,2,1,0,97,0,1,2,0,99,0,1,0,0,32,6,6,56,100,0,0,0,0,0,29,1,38,14,6,12,36,7,35,11,11,36,13,33,9,9,36,10,35,14,5,36,14,33,10,7,36,15,10,11,28,0,94,3,3,0,94,3,3,0,94,4,2,0,94,2,3,1,94,3,3,0,94,4,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,42,2,37,19,42,3,30,25,42,3,23,32,42,3,23,32,42,4,25,29,42,3,29,26,45,1,17,37,83,0,11,2,1,3,46,1,2,11,18,22,46,1,48,5,51,1,9,39,51,0,31,9,2,1,5,1,51,1,22,5,14,7,51,0,15,18,9,7,53,1,5,33,8,55,6,4,30,5,66,4,25,5,73,4,20,3,78,4,16,2,78,3,14,5,77,5,14,4,74,4,17,5,56,1,1,3,7,6,26,56,1,1,7,8,6,21,62,4,12,8,5,9,62,3,5,8,8,14,62,4,5,13,8,8,83,3,14,0,83,4,7,6,83,3,8,6,66,1,15,18,82,2,6,10,94,0,3,0,0,0,0,0,3,79,0,1,3,1,6,0,0,1,1,0,0,0,0,1,1,6,66,2,24,8,0,0,66,1,16,10,4,2,1,0,0,67,2,18,6,7,67,1,9,6,11,5,1,6.675757575757575,9.040569337126614,1.7500000000000002,1.5,14.946428571428571,6.738968057216957,2.7037037037037037,2.3666726856791165
BD,BGD,Bangladesh,Chittagong,2020-12-26,2020-12-26,135,5,271724.9441784237,2,94295.9236320996,87,120,8535578.56826748,72,13,8,114,10,28,97,13,11,111,13,18,104,11,33,91,11,26,98,13,9,113,12,11,112,14,10,111,11,13,111,11,13,111,11,28,96,14,15,106,11,31,93,127,3,3,2,107,4,15,9,124,1,8,2,117,3,4,11,102,1,18,14,109,3,15,8,126,2,4,3,124,3,7,1,125,2,3,5,122,4,6,3,122,2,5,6,107,3,16,9,120,3,9,3,104,3,17,11,15,0,28,92,109,1,14,11,18,0,27,90,109,0,7,19,128,2,5,0,128,0,5,2,0,130,0,0,4,1,26,3,6,100,135,0,0,0,0,0,20,4,62,30,13,6,27,10,52,24,22,27,16,52,22,18,27,11,69,16,12,27,14,51,21,22,27,15,17,23,53,0,129,2,2,2,129,3,0,3,129,3,2,1,129,3,1,2,129,2,2,2,129,1,2,3,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,135,0,0,0,31,3,68,33,31,5,72,27,31,7,46,51,31,5,55,44,31,5,42,57,31,5,42,57,33,2,50,50,85,1,26,15,2,6,35,4,2,14,43,37,35,6,86,8,39,3,16,77,39,2,50,32,9,0,0,3,39,2,35,18,26,15,41,2,15,53,21,3,42,1,9,75,8,46,2,5,71,11,67,4,59,5,63,4,59,9,89,2,40,4,80,4,37,14,93,2,31,9,93,2,37,3,48,0,2,4,24,19,38,48,2,2,8,24,19,32,52,1,22,28,14,18,52,1,10,14,32,26,52,1,19,19,30,14,98,3,30,4,98,6,17,14,98,7,20,10,53,1,47,34,101,1,16,17,120,0,6,1,0,1,0,2,5,74,0,5,5,0,20,1,6,3,6,0,1,1,4,1,0,8,59,1,66,8,1,0,59,0,23,29,16,6,1,1,0,62,1,35,18,19,62,1,21,17,21,6,7,5.898550724637682,6.960275788011801,3.6818181818181817,2.4762945366080005,14.472222222222221,6.090797080570187,3.0579710144927534,2.0355954322638294
BD,BGD,Bangladesh,Dhaka,2020-12-26,2020-12-26,230,2,52366.54145544796,0,0,137,213,11638495.512260668,142,10,5,215,9,45,176,11,11,208,12,22,196,13,37,180,10,31,189,10,19,201,11,10,209,12,16,202,9,18,203,10,21,199,10,41,179,11,16,203,11,47,172,225,0,3,2,185,2,18,25,219,2,7,2,208,1,7,14,193,2,17,18,199,0,10,21,211,2,11,6,220,0,8,2,214,0,7,9,212,2,10,6,209,1,16,4,189,2,18,21,214,2,8,6,183,2,32,13,16,1,51,162,182,1,22,25,20,2,52,156,178,0,11,41,219,5,6,0,219,0,7,3,1,224,0,4,2,0,33,1,23,173,230,0,0,0,0,0,24,2,99,59,32,14,34,7,113,57,19,34,20,95,57,24,34,13,132,31,20,34,14,112,53,17,34,19,30,32,115,0,207,6,7,10,207,9,2,12,207,8,1,14,207,8,6,9,207,9,3,11,207,8,5,10,230,0,0,0,230,0,0,0,230,0,0,0,230,0,0,0,230,0,0,0,230,0,0,0,230,0,0,0,230,0,0,0,230,0,0,0,230,0,0,0,230,0,0,0,230,0,0,0,38,6,123,63,38,4,126,62,38,6,92,94,38,5,111,76,38,7,71,114,38,7,86,99,43,2,85,100,145,0,48,18,7,12,47,3,5,31,73,71,47,4,171,8,51,4,31,144,51,2,114,49,3,4,4,3,51,2,51,32,46,48,52,3,31,86,39,19,53,2,9,147,19,62,3,12,141,12,109,7,108,6,106,9,110,5,139,10,75,6,121,10,80,19,160,10,51,9,146,9,68,7,68,2,4,8,33,46,69,68,3,8,15,38,47,51,73,2,56,55,29,15,73,1,16,30,53,57,73,3,43,52,33,26,137,4,83,6,137,21,33,39,137,16,53,24,79,1,86,64,166,0,35,29,198,1,13,3,1,3,0,1,10,113,1,3,10,9,16,0,12,7,9,0,7,21,2,1,1,18,86,4,117,23,0,0,86,2,37,54,33,12,5,1,0,87,4,114,14,11,87,3,22,39,57,18,4,5.627118644067797,6.114011664641795,3.2972972972972974,2.7775375271478717,15.291366906474822,5.334770848132588,2.9555555555555557,1.7782544966135663
BD,BGD,Bangladesh,Khulna,2020-12-26,2020-12-24,100,2,280526.9399405987,0,0,44,89,8996637.245473145,47,9,5,86,8,14,78,10,5,85,6,7,87,11,14,75,7,8,85,8,2,90,9,8,83,7,2,91,8,5,87,8,7,85,6,10,84,10,7,83,9,16,75,95,0,4,1,86,1,4,9,95,0,2,3,93,3,4,0,86,2,4,8,92,2,5,1,98,0,1,1,92,0,3,5,98,1,1,0,95,1,4,0,93,1,6,0,90,1,4,5,93,0,4,3,84,1,7,8,10,1,18,71,83,1,7,9,12,1,16,71,85,1,3,11,97,1,1,1,97,0,2,1,0,98,0,2,0,0,18,3,4,75,100,0,0,0,0,0,21,1,41,17,5,15,25,2,42,19,12,25,8,34,15,18,25,8,46,16,5,25,8,36,21,10,25,9,17,16,33,0,98,2,0,0,98,1,1,0,98,2,0,0,98,2,0,0,98,2,0,0,98,2,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,4,44,25,27,8,45,20,27,8,32,33,27,8,32,33,27,8,36,29,27,8,28,37,31,1,32,36,68,1,13,6,3,9,33,1,7,7,23,29,33,0,62,5,34,1,9,56,34,1,27,22,2,7,4,3,34,3,22,12,17,12,34,1,12,21,20,12,35,0,5,48,12,37,1,5,47,10,59,1,33,7,57,2,36,5,70,2,24,4,70,2,20,8,66,1,23,10,74,2,22,2,40,1,1,4,7,15,32,40,2,1,5,10,16,26,46,2,6,13,10,23,46,0,6,12,16,20,46,1,14,9,13,17,79,3,14,4,79,5,8,8,79,3,13,5,49,0,28,23,77,0,7,16,93,2,2,0,0,0,0,1,2,65,0,3,4,1,7,0,5,2,0,0,2,1,2,0,0,8,51,2,46,1,0,0,51,0,19,22,6,2,0,0,0,52,1,14,10,23,52,0,17,7,13,6,5,5.324324324324325,6.218494164158206,3.6666666666666665,3.3541019662496847,15.822222222222223,6.329185244451758,2.8297872340425534,2.0250512493372073
BD,BGD,Bangladesh,Rajasahi,2020-12-26,2020-12-24,100,3,313067.59671587066,1,70605.78713449191,57,90,10587562.673176557,59,6,6,88,2,14,84,7,1,92,7,7,86,7,20,73,6,13,81,5,6,89,7,5,88,7,7,86,6,5,89,5,6,89,5,18,77,8,10,82,8,21,71,94,0,2,4,86,1,8,5,99,0,0,1,93,1,1,5,80,2,9,9,87,3,6,4,94,0,3,3,95,0,2,3,93,0,5,2,95,0,2,3,94,0,2,4,82,2,11,5,90,2,2,6,79,2,13,6,10,0,24,66,77,1,9,13,12,2,10,76,91,0,1,8,99,0,1,0,99,0,1,0,0,99,0,0,1,0,17,0,7,76,100,0,0,0,0,0,15,5,36,25,13,6,21,6,46,13,14,21,11,32,18,18,21,7,51,11,10,21,9,40,17,13,21,11,15,14,39,0,93,3,1,3,93,3,2,2,93,3,2,2,93,3,2,2,93,4,1,2,93,3,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,5,48,23,24,5,53,18,24,5,40,31,24,7,28,41,24,6,31,39,24,4,32,40,26,1,33,40,67,1,17,4,4,7,27,2,4,14,28,25,27,2,68,3,27,1,13,59,27,1,34,20,11,4,1,2,27,1,28,23,9,12,27,1,17,27,20,8,27,2,5,59,7,29,7,6,48,10,53,4,34,9,48,3,42,7,60,3,30,7,72,3,13,12,69,5,16,10,69,1,25,5,31,1,1,7,12,14,34,31,2,1,11,11,15,29,37,2,15,11,14,21,37,1,3,14,18,27,37,2,13,14,21,13,73,3,24,0,73,10,8,9,73,8,17,2,38,1,28,33,67,0,11,22,89,0,5,1,1,0,1,0,3,61,0,4,3,1,16,2,3,3,0,0,2,0,0,0,0,5,40,2,55,3,0,0,40,1,27,19,12,1,0,0,0,40,2,21,17,20,40,2,24,17,12,4,1,5.232558139534884,6.093857990212165,2.9411764705882355,2.486729484566378,13.48,7.407222068731989,2.0185185185185186,1.3665925224045767
BD,BGD,Bangladesh,Rangur,2020-12-26,2020-12-23,100,3,235322.4021140952,1,16239.088316879599,39.4,88,10229199.632569918,51,9,4,87,5,14,81,7,8,85,9,11,80,11,18,71,7,17,76,10,4,86,8,5,87,8,4,88,7,6,87,8,11,81,6,16,78,9,6,85,7,22,71,96,0,3,1,86,0,10,4,92,1,3,4,89,0,3,8,82,1,8,9,83,2,9,6,96,1,3,0,95,1,2,2,96,0,2,2,94,1,4,1,89,0,8,3,84,1,11,4,94,1,2,3,78,1,13,8,11,1,16,72,84,0,9,7,15,2,14,69,86,1,3,10,97,1,0,2,97,0,1,0,2,99,0,0,1,0,22,1,2,75,100,0,0,0,0,0,19,0,41,22,9,9,25,4,49,17,5,25,7,40,20,8,25,4,54,16,1,25,6,47,13,9,25,7,15,16,37,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,5,36,32,27,3,45,25,27,4,38,31,27,5,32,36,27,4,30,39,27,3,22,48,31,0,33,36,67,0,18,8,3,4,32,0,1,5,31,31,32,0,66,2,35,0,13,52,35,0,31,24,5,2,2,1,35,0,24,20,16,5,35,0,16,26,19,4,35,2,4,51,8,36,2,4,48,10,65,2,28,5,56,3,37,4,63,3,27,7,69,2,23,6,70,2,25,3,79,2,17,2,40,1,0,5,11,12,31,40,1,1,7,11,15,25,44,1,15,12,14,14,44,0,6,10,18,22,44,0,14,16,12,14,70,1,22,7,70,6,13,11,70,8,15,7,44,0,30,26,74,0,11,15,89,0,3,1,0,2,0,1,4,61,0,3,4,1,15,1,2,4,2,0,0,3,1,0,0,3,49,1,47,3,0,0,49,0,15,21,12,2,1,0,0,49,0,15,20,16,49,1,20,8,14,6,2,5.577083333333333,6.969393257370869,3.036363636363636,2.4113368604459757,14.936170212765957,7.109100888907024,2.765957446808511,1.618006905416645
BD,BGD,Bangladesh,Sylhet,2020-12-26,2020-12-23,100,2,316238.967868789,0,0,25,91,10987831.005406925,46,7,3,90,9,16,75,6,9,85,10,9,81,8,17,75,8,10,82,8,3,89,8,8,84,9,3,88,7,5,88,8,10,82,9,16,75,7,14,79,5,20,75,97,1,1,1,84,1,9,6,91,3,5,1,91,1,5,3,83,1,10,6,90,1,5,4,97,0,2,1,92,1,5,2,97,0,2,1,95,1,3,1,90,0,3,7,84,1,9,6,86,2,4,8,80,4,11,5,9,0,16,75,85,0,6,9,12,0,13,75,87,0,3,10,97,1,1,1,97,0,1,2,0,99,0,1,0,0,16,1,6,77,100,0,0,0,0,0,18,1,33,19,17,12,25,6,30,22,17,25,11,31,18,15,25,12,42,12,9,25,10,37,16,12,25,9,17,14,35,0,94,1,4,1,94,1,4,1,94,1,2,3,94,2,4,0,94,2,1,3,94,2,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,28,3,45,24,28,3,49,20,28,4,31,37,28,3,38,31,28,3,29,40,28,1,30,41,32,1,26,41,74,0,11,7,2,6,35,1,2,13,28,21,35,2,59,4,37,0,13,50,37,0,28,19,7,4,3,2,37,1,18,10,22,12,37,0,13,33,11,6,37,0,4,52,7,40,1,2,50,7,58,0,39,3,53,0,43,4,72,0,25,3,64,0,28,8,73,0,25,2,72,0,27,1,42,1,0,0,9,10,38,42,1,0,3,8,11,35,45,2,13,19,11,10,45,2,9,11,9,24,45,2,20,12,8,13,68,3,28,1,68,10,12,10,68,8,17,7,46,0,26,28,72,0,10,18,91,0,3,0,0,1,0,0,5,65,0,1,3,0,5,2,4,5,2,0,3,4,1,0,1,4,50,2,45,3,0,0,50,0,13,29,7,0,1,0,0,53,2,16,12,17,53,0,15,11,12,8,1,6.783783783783784,8.502075351658869,2.2857142857142856,1.7994708216848745,14.23913043478261,6.573295411008581,2.3181818181818183,1.5961104944080182
