ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AR,ARG,Argentina,Corrientes,2021-01-01,2020-12-31,100,0,0,0,0,56,93,965468.6562222462,62,1,2,97,0,4,96,1,0,99,1,12,87,1,10,89,1,10,89,1,10,89,2,3,95,0,4,96,1,0,99,1,5,94,1,16,83,1,5,94,1,13,86,98,0,1,1,96,0,0,4,100,0,0,0,88,0,3,9,90,0,2,8,90,0,5,5,90,0,4,6,97,0,1,2,96,0,3,1,100,0,0,0,95,1,3,1,84,0,4,12,95,0,4,1,87,0,5,8,7,0,24,69,76,0,6,18,10,1,27,62,74,0,17,9,83,3,14,0,83,0,3,14,0,97,0,0,3,0,30,2,2,66,100,0,0,0,0,0,14,1,34,30,16,5,18,6,33,25,18,18,3,50,19,10,18,5,45,15,17,18,4,35,17,26,18,4,6,18,54,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,52,1,0,47,52,1,0,47,52,1,0,47,52,1,0,47,52,1,4,43,52,2,5,41,52,2,0,46,93,0,2,5,93,0,0,7,93,0,1,6,93,0,2,5,93,0,1,6,19,1,20,60,19,0,64,17,19,1,20,60,19,0,47,34,19,0,13,68,19,0,6,75,20,1,51,28,49,0,34,8,5,4,23,2,2,3,27,43,23,2,75,0,27,0,10,63,27,0,65,5,0,0,0,3,27,0,15,18,27,13,27,0,14,39,18,2,100,100,80,0,20,0,36,0,64,0,80,0,19,1,53,0,31,16,87,0,10,3,94,0,6,0,29,0,1,3,4,22,41,29,0,0,2,7,17,45,29,1,30,26,6,8,29,0,8,12,19,32,29,0,14,30,13,14,57,0,31,12,57,10,9,24,57,8,15,20,30,0,35,35,65,1,12,22,90,1,1,0,0,2,0,0,6,55,1,2,3,1,7,1,1,4,1,0,1,4,1,3,1,14,35,2,20,43,0,0,35,0,6,12,16,15,11,4,1,37,2,47,12,2,37,1,7,20,23,11,1,2.4193548387096775,1.8933954253032144,2.6,2.4148662379867796,13.25,6.650156108783195,3.4166666666666665,1.6903681944382303
AR,ARG,Argentina,Entre R<c3><ad>os,2021-01-01,2020-12-31,100,1,7902.94166033174,0,0,53,95,948990.8753067213,61,2,1,97,2,5,93,3,5,92,2,9,89,2,19,79,1,9,90,2,8,90,3,1,96,2,4,94,2,5,93,1,4,95,2,12,86,3,1,96,4,8,88,99,0,1,0,95,1,3,1,95,0,4,1,91,0,3,6,81,2,3,14,91,1,3,5,92,0,3,5,99,0,1,0,96,0,2,2,95,0,4,1,96,1,2,1,88,1,4,7,99,0,1,0,92,1,3,4,5,0,22,73,80,0,6,14,7,1,12,80,88,0,5,7,95,2,3,0,95,0,1,4,0,99,0,0,1,0,15,1,5,79,100,0,0,0,0,0,11,1,31,32,13,12,13,6,25,37,19,13,11,45,21,10,13,9,40,26,12,13,8,31,27,21,13,10,9,19,49,0,95,2,1,2,95,3,0,2,95,3,1,1,95,1,2,2,95,3,0,2,95,3,0,2,40,2,0,58,40,1,1,58,40,2,2,56,40,2,3,55,40,1,8,51,40,3,5,52,40,2,3,55,89,2,1,8,89,1,3,7,89,1,1,9,89,1,2,8,89,0,6,5,16,0,27,57,16,1,71,12,16,2,9,73,16,2,44,38,16,1,10,73,16,1,13,70,16,0,49,35,51,0,28,16,3,2,17,1,1,6,27,48,17,1,81,1,18,1,10,71,18,0,67,10,1,1,1,2,18,0,20,18,24,20,20,0,26,38,8,8,100,100,73,0,25,2,29,1,68,2,91,0,9,0,56,0,27,17,90,0,8,2,87,0,11,2,24,0,0,1,6,13,56,24,0,0,3,7,15,51,25,2,22,32,10,9,25,0,10,15,14,36,25,0,20,19,16,20,61,4,31,4,61,9,12,18,61,7,17,15,26,3,39,32,68,0,8,24,94,2,0,0,1,0,0,0,3,55,0,2,3,2,3,2,1,4,3,0,2,4,5,1,2,11,33,0,31,36,0,0,33,0,2,11,12,22,14,5,1,37,1,50,12,0,37,1,17,19,22,3,1,3.057142857142857,2.2088439502687045,3.066666666666667,2.5485756993344526,11.440677966101696,6.667655293927849,3.1311475409836067,1.678048567394734
AR,ARG,Argentina,Formosa,2021-01-01,2020-12-26,100,1,14866.553344308799,0,0,1,95,1433883.1805528267,66,0,1,99,0,6,94,0,3,97,1,13,86,0,11,89,1,8,91,0,4,96,1,2,97,1,1,98,1,1,98,0,4,96,0,15,85,1,1,98,0,11,89,99,0,1,0,94,0,3,3,97,0,2,1,87,0,5,8,89,0,3,8,92,0,3,5,96,0,2,2,98,0,2,0,99,0,0,1,99,0,0,1,96,0,3,1,85,0,7,8,99,0,1,0,89,0,5,6,5,0,1,94,99,0,0,1,5,0,8,87,92,0,3,5,97,0,3,0,97,0,1,2,0,99,0,1,0,0,8,2,4,86,100,0,0,0,0,0,7,0,39,26,14,14,10,9,35,27,19,10,9,47,21,13,10,8,48,19,15,10,7,40,19,24,10,8,17,15,50,0,96,2,1,1,96,1,1,2,96,1,2,1,96,2,0,2,96,2,1,1,96,2,1,1,86,0,0,14,86,0,0,14,86,0,0,14,86,0,0,14,86,0,0,14,86,0,1,13,86,0,0,14,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,11,2,19,68,11,2,65,22,11,2,18,69,11,2,47,40,11,2,16,71,11,0,5,84,13,0,46,41,54,0,25,13,8,0,14,0,2,8,30,46,14,0,86,0,15,1,15,69,15,0,65,16,2,0,0,2,15,0,22,21,23,19,17,0,24,38,15,6,100,100,81,1,18,0,35,1,62,2,82,0,16,2,53,1,26,20,84,1,10,5,95,0,4,1,18,1,2,3,7,22,47,18,1,2,5,13,15,46,21,1,26,38,5,9,21,0,14,18,17,30,21,0,25,25,15,14,50,3,35,12,50,11,16,23,50,10,24,16,24,1,41,34,66,0,8,26,93,1,1,1,0,1,1,0,2,55,0,4,1,1,8,0,1,3,1,0,5,4,2,0,0,15,30,1,34,35,0,0,30,0,10,12,13,17,10,7,1,33,2,48,16,1,33,1,11,20,31,3,1,2.1,1.6473594335931294,1,0,12.854838709677418,7.110017809559094,3.0952380952380953,1.5628167881629809
AR,ARG,Argentina,Jujuy,2021-01-01,2020-12-26,100,0,0,0,0,29,92,1461446.425467005,74,0,4,96,0,4,96,0,1,99,0,14,86,1,9,90,1,8,91,0,6,94,0,2,98,0,7,93,0,1,99,1,3,96,0,20,80,1,3,96,0,10,90,96,0,2,2,96,0,1,3,99,0,1,0,86,1,5,8,91,0,3,6,92,0,5,3,94,0,5,1,98,1,1,0,93,1,4,2,99,0,0,1,97,0,2,1,80,0,8,12,97,0,1,2,90,0,5,5,7,1,12,80,89,0,2,9,8,0,23,69,77,1,3,19,97,0,3,0,97,0,1,2,0,99,0,1,0,0,12,0,5,83,100,0,0,0,0,0,9,0,34,37,13,7,10,6,32,33,19,10,7,45,24,14,10,6,46,18,20,10,7,34,23,26,10,8,8,15,59,0,95,1,4,0,95,2,1,2,95,1,4,0,95,2,1,2,95,2,0,3,95,2,0,3,84,2,1,13,84,2,0,14,84,2,1,13,84,1,2,13,84,1,3,12,84,1,2,13,84,0,1,15,94,2,0,4,94,2,2,2,94,2,0,4,94,2,1,3,94,1,4,1,13,0,30,57,13,2,67,18,13,2,33,52,13,3,44,40,13,2,15,70,13,1,25,61,14,0,53,33,47,0,34,8,9,2,15,1,0,9,36,39,15,0,85,0,16,0,17,67,16,0,70,8,2,2,0,2,16,0,21,21,27,15,17,1,17,46,17,2,100,100,70,0,25,5,33,0,64,3,67,0,30,3,56,1,30,13,85,0,11,4,75,0,24,1,18,0,2,3,9,17,51,18,0,2,7,10,20,43,19,0,26,30,14,11,19,0,12,18,26,25,19,1,30,26,11,13,44,4,40,12,44,10,17,29,44,5,27,24,20,0,43,37,63,1,12,24,89,0,2,0,1,1,2,1,4,46,0,2,4,5,6,0,0,5,0,1,4,4,1,3,2,17,24,2,42,32,0,0,24,0,10,15,17,11,15,8,0,25,0,59,14,2,25,0,12,24,28,6,5,2.45,2.396043747727833,2.6,2.913569784454954,11.814285714285715,7.437260008828749,3.4594594594594597,1.6567767782216463
AR,ARG,Argentina,La Pampa,2021-01-01,2020-12-30,100,1,6100.3560452646,1,6100.3560452646,50,97,562026.5207598724,63,1,2,97,1,5,94,2,2,96,2,15,83,1,10,89,2,8,90,2,4,94,1,1,98,1,3,96,1,2,97,1,5,94,2,15,83,3,2,95,2,11,87,98,0,2,0,95,0,4,1,98,0,2,0,85,0,6,9,90,0,4,6,92,0,6,2,96,0,2,2,99,0,0,1,97,0,2,1,98,0,1,1,95,0,1,4,85,0,10,5,98,0,1,1,89,1,4,6,3,0,25,72,77,0,4,19,5,0,16,79,84,1,5,10,95,2,3,0,95,0,1,4,0,99,0,0,1,0,11,1,4,84,100,0,0,0,0,0,6,1,32,34,15,12,9,3,35,34,19,9,7,55,22,7,9,5,54,25,7,9,5,42,25,19,9,10,16,15,50,0,96,2,0,2,96,2,1,1,96,2,0,2,96,2,1,1,96,2,1,1,96,2,1,1,72,0,0,28,72,0,0,28,72,0,0,28,72,0,0,28,72,0,2,26,72,0,1,27,72,0,1,27,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,14,1,25,60,14,0,61,25,14,1,12,73,14,0,44,42,14,1,6,79,14,1,1,84,15,0,40,45,60,0,20,12,5,3,16,0,1,3,31,49,16,0,84,0,18,0,14,68,18,0,66,11,0,1,1,3,18,0,24,15,26,17,19,1,24,38,15,3,100,100,75,2,22,1,40,2,54,4,88,0,12,0,56,3,23,18,94,0,4,2,100,0,0,0,20,0,1,4,4,11,60,20,1,0,4,6,18,51,21,1,31,32,6,9,21,1,8,19,27,24,21,0,27,19,16,17,56,1,37,6,56,10,8,26,56,7,12,25,25,0,38,37,63,0,13,24,87,0,2,0,0,2,4,0,5,49,0,3,3,3,2,2,1,7,2,0,3,3,5,0,0,17,31,2,23,42,0,2,31,0,11,12,17,15,10,3,1,36,1,36,27,0,36,1,19,28,13,2,1,2.433333333333333,1.8879533405494837,2.5625,2.25,10.59016393442623,6.124750468877155,2.5806451612903225,1.3250225744662072
AR,ARG,Argentina,La Rioja,2021-01-01,2020-12-24,100,0,0,0,0,12,94,1204120.8609227582,70,0,1,99,0,5,95,0,2,98,0,11,89,0,16,84,0,7,93,0,7,93,0,1,99,0,6,94,0,2,98,0,4,96,1,12,87,0,0,100,2,14,84,99,0,1,0,95,0,3,2,98,0,2,0,89,0,8,3,84,0,7,9,93,0,4,3,93,0,3,4,99,0,1,0,94,0,4,2,98,0,2,0,96,1,0,3,88,0,5,7,100,0,0,0,86,0,9,5,6,0,7,87,93,0,4,3,9,2,17,72,83,0,4,13,96,0,4,0,96,0,1,3,0,100,0,0,0,0,15,0,3,82,100,0,0,0,0,0,10,0,33,34,10,13,13,5,36,29,17,13,5,46,25,11,13,4,52,18,13,13,4,31,25,27,13,6,11,11,59,0,97,1,1,1,97,1,2,0,97,1,2,0,97,0,2,1,97,1,1,1,97,1,1,1,94,1,0,5,94,1,0,5,94,1,1,4,94,1,1,4,94,0,2,4,94,1,1,4,94,1,0,5,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,97,0,1,2,14,1,18,67,14,0,63,23,14,1,26,59,14,1,45,40,14,1,20,65,14,1,2,83,15,0,47,38,53,0,25,10,9,3,15,0,0,6,28,51,15,1,83,1,18,0,11,71,18,0,64,10,0,0,2,6,18,0,17,29,22,14,19,0,23,38,18,2,100,100,82,1,16,1,37,1,59,3,74,1,23,2,56,2,28,14,80,2,13,5,98,1,0,1,22,0,0,0,9,18,51,22,0,1,2,10,20,45,22,1,31,29,12,5,22,0,12,21,19,26,22,0,27,25,13,13,48,6,40,6,48,12,14,26,48,5,26,21,23,0,42,35,65,0,13,22,87,1,1,0,1,1,0,2,7,46,0,0,5,2,7,0,0,4,3,0,3,4,9,2,0,15,27,1,31,40,0,1,27,0,7,16,16,17,11,5,1,30,0,59,10,1,30,0,11,33,21,4,1,3.5000000000000004,2.6877756474517147,1.8333333333333333,1.1690451944500122,11.372881355932204,6.408233672083573,3.073529411764706,1.3418207330783989
AR,ARG,Argentina,Mendoza,2021-01-01,2020-12-31,100,0,0,0,0,31,90,1239094.314222189,63,1,1,98,2,6,92,2,1,97,1,17,82,2,12,86,2,10,88,1,6,93,1,2,97,1,3,96,1,0,99,1,5,94,1,20,79,1,3,96,1,8,91,99,0,1,0,94,0,1,5,99,1,0,0,83,1,5,11,88,0,4,8,90,1,5,4,94,0,3,3,98,0,2,0,97,0,2,1,100,0,0,0,95,1,2,2,80,0,7,13,97,0,2,1,92,2,2,4,9,1,10,80,92,0,1,7,11,0,13,76,87,0,0,13,100,0,0,0,100,0,0,0,0,100,0,0,0,0,12,5,1,82,100,0,0,0,0,0,12,0,30,32,13,13,12,4,35,25,24,12,3,51,18,16,12,5,45,18,20,12,5,29,22,32,12,5,14,13,56,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,99,1,0,0,29,1,0,70,29,0,0,71,29,0,3,68,29,0,3,68,29,0,5,66,29,0,5,66,29,1,0,70,89,0,1,10,89,0,0,11,89,0,0,11,89,0,2,9,89,0,3,8,16,1,27,56,16,0,63,21,16,1,19,64,16,0,56,28,16,0,13,71,16,0,13,71,18,0,62,20,38,0,28,21,10,3,20,0,1,10,28,41,20,0,79,1,22,2,9,67,22,0,58,12,2,1,1,4,22,0,7,21,34,16,23,1,11,40,18,7,100,100,73,0,25,2,38,1,61,0,82,0,17,1,45,1,33,21,87,0,8,5,87,0,12,1,24,0,0,2,8,16,50,24,0,0,0,9,20,47,25,1,27,33,7,7,25,0,8,17,18,32,25,0,26,21,14,14,55,3,34,8,55,11,8,26,55,7,14,24,27,1,41,31,69,0,5,26,95,1,0,0,0,1,1,0,2,54,1,3,5,2,7,0,1,5,5,0,1,1,5,1,1,8,33,2,28,36,0,1,33,0,5,13,17,14,13,5,0,36,1,45,12,6,36,0,13,19,27,4,1,2.7586206896551726,2.29370524345269,4,2.70801280154532,12.016666666666667,6.705655762790061,2.9508196721311477,1.430923122884859
AR,ARG,Argentina,Misiones,2021-01-01,2020-12-31,100,0,0,0,0,86,93,919974.4200550287,67,4,0,96,4,7,89,4,2,94,4,17,79,3,14,83,1,10,89,3,7,90,3,1,96,3,2,95,2,2,96,4,4,92,3,15,82,3,3,94,4,8,88,100,0,0,0,93,2,3,2,98,0,1,1,83,1,7,9,86,1,5,8,90,1,3,6,93,1,3,3,99,0,1,0,98,0,1,1,98,1,1,0,96,1,2,1,85,1,6,8,97,0,2,1,92,0,2,6,7,0,26,67,74,0,3,23,7,3,7,83,93,0,3,4,97,1,2,0,97,0,1,2,0,100,0,0,0,0,15,1,4,80,100,0,0,0,0,0,12,0,25,35,17,11,16,8,29,28,19,16,12,39,21,12,16,9,34,23,18,16,9,22,24,29,16,12,9,16,47,0,97,2,1,0,97,2,1,0,97,1,2,0,97,2,0,1,97,1,2,0,97,2,1,0,55,2,0,43,55,2,0,43,55,2,3,40,55,2,1,42,55,2,3,40,55,2,4,39,55,2,1,42,90,2,0,8,90,1,1,8,90,2,0,8,90,2,2,6,90,2,3,5,20,5,18,57,20,2,63,15,20,6,20,54,20,5,41,34,20,6,7,67,20,4,16,60,20,0,43,37,57,0,29,10,4,0,20,2,2,5,15,56,20,2,77,1,22,1,15,62,22,1,63,8,0,2,0,4,22,0,21,20,25,12,23,1,28,32,10,6,100,100,82,0,18,0,37,2,60,1,80,0,19,1,59,0,29,12,93,0,5,2,84,0,16,0,25,0,0,1,12,9,53,25,0,0,4,9,12,50,25,2,29,33,6,5,25,0,12,15,23,25,25,0,20,27,16,12,53,4,29,14,53,17,14,16,53,9,23,15,26,0,31,43,57,1,18,24,83,0,3,0,3,1,0,1,9,52,0,1,6,0,5,2,2,4,2,0,2,3,5,2,0,14,30,2,31,37,0,0,30,0,8,13,20,10,13,5,1,33,1,52,14,0,33,0,18,29,18,2,0,3.206896551724138,2.483938553772266,3.727272727272727,2.47235800655045,11.109375,7.178267880338875,2.523076923076923,1.5011213757106334
AR,ARG,Argentina,Neuqu<c3><a9>n,2021-01-01,2020-12-30,100,0,0,0,0,63,95,751245.5819448913,66,0,0,100,0,5,95,0,1,99,0,10,90,0,14,86,0,8,92,0,8,92,0,4,96,1,1,98,0,3,97,1,7,92,1,13,86,0,1,99,1,11,88,100,0,0,0,95,0,1,4,99,0,1,0,90,0,2,8,86,0,7,7,92,0,3,5,92,0,1,7,96,0,2,2,99,0,0,1,97,0,2,1,93,0,3,4,87,0,3,10,99,0,1,0,89,0,5,6,5,0,20,75,82,0,2,16,9,0,11,80,89,0,2,9,98,0,2,0,98,0,1,1,0,99,0,1,0,0,11,0,7,82,100,0,0,0,0,0,10,1,28,32,17,12,14,6,28,35,17,14,7,44,24,11,14,3,40,22,21,14,3,29,27,27,14,4,7,14,61,0,93,2,4,1,93,4,2,1,93,4,3,0,93,5,0,2,93,5,0,2,93,4,1,2,58,1,0,41,58,1,0,41,58,1,1,40,58,1,2,39,58,1,4,37,58,1,1,40,58,1,1,40,95,1,1,3,95,0,1,4,95,1,1,3,95,1,1,3,95,1,1,3,14,4,16,66,14,0,70,16,14,2,20,64,14,1,48,37,14,1,10,75,14,2,8,76,18,0,45,37,55,0,24,14,6,1,19,1,1,4,22,53,19,0,80,1,21,1,10,68,21,0,63,6,1,1,2,6,21,0,21,17,23,18,22,1,17,35,20,5,100,100,85,0,15,0,32,1,67,0,80,0,19,1,54,1,33,12,90,1,7,2,93,0,7,0,24,0,1,1,9,17,48,24,0,1,2,8,13,52,24,0,29,34,11,2,24,0,6,15,26,29,24,0,21,24,17,14,55,4,27,14,55,11,7,27,55,12,11,22,25,1,34,40,60,0,17,23,83,0,5,0,2,2,1,0,7,49,0,1,6,0,4,1,0,5,1,0,2,4,7,2,1,17,30,0,28,39,0,3,30,0,14,11,18,12,6,9,0,33,1,48,15,3,33,0,15,22,20,9,1,2.5555555555555554,2.0900368341859354,3.8666666666666667,2.3864697976798483,11.492307692307692,6.971197612594708,2.8923076923076922,1.3707100911010153
AR,ARG,Argentina,R<c3><ad>o Negro,2021-01-01,2020-12-31,100,1,9776.76740876384,0,0,29,98,776008.6107638944,66,0,1,99,0,8,92,0,1,99,1,14,85,0,14,86,0,9,91,0,10,90,0,3,97,0,4,96,0,1,99,0,4,96,0,16,84,0,3,97,1,7,92,99,0,1,0,92,1,1,6,99,0,1,0,86,0,6,8,86,0,5,9,91,1,3,5,90,1,2,7,97,1,0,2,96,0,1,3,99,0,1,0,96,0,2,2,84,1,4,11,97,0,2,1,93,0,1,6,2,0,16,82,84,1,2,13,2,2,19,77,82,0,4,14,96,2,2,0,96,0,1,3,0,99,0,0,1,0,10,2,2,86,100,0,0,0,0,0,5,1,41,25,13,15,10,6,26,34,24,10,8,52,15,15,10,9,42,20,19,10,5,37,18,30,10,12,11,14,53,0,98,1,0,1,98,1,1,0,98,1,1,0,98,1,1,0,98,1,0,1,98,1,0,1,53,0,0,47,53,0,0,47,53,0,2,45,53,0,1,46,53,0,3,44,53,0,4,43,53,0,3,44,92,1,0,7,92,1,2,5,92,1,0,7,92,1,2,5,92,1,1,6,13,1,14,72,13,1,69,17,13,1,19,67,13,1,45,41,13,1,8,78,13,1,9,77,15,0,42,43,58,1,26,11,2,2,17,0,0,5,27,51,17,0,83,0,20,1,5,74,20,0,69,6,0,0,0,5,20,0,25,16,28,11,20,0,20,45,10,5,100,100,86,0,13,1,31,0,66,3,81,1,18,0,55,0,28,17,92,0,6,2,91,0,9,0,23,1,1,1,8,12,54,23,0,0,1,8,11,57,26,1,27,25,14,7,26,0,8,12,19,35,26,0,16,23,17,18,62,1,29,8,62,8,6,24,62,8,11,19,28,0,31,41,59,0,15,26,86,0,1,0,0,1,0,0,12,55,1,4,3,1,4,2,1,3,2,0,3,2,4,1,2,12,31,0,28,41,0,0,31,0,9,10,16,9,14,7,4,34,0,40,22,4,34,0,20,20,21,4,1,3.121212121212121,2.7013604877632464,2.1818181818181817,1.3280197150781925,12.119402985074627,6.153398637313198,2.8484848484848486,1.609992109320599
