ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CH,CHE,Switzerland,Gen<c3><a8>ve,2020-12-31,2020-12-27,100,1,18061.7211824316,1,18061.7211824316,5,97,924247.804911013,76,0,2,98,0,9,91,0,1,99,0,24,76,0,27,73,0,14,86,0,6,94,0,4,96,0,4,96,0,1,99,0,5,95,0,16,84,0,7,93,0,23,77,98,0,2,0,91,0,4,5,99,0,0,1,76,0,8,16,73,0,9,18,86,0,5,9,94,0,1,5,96,0,0,4,96,0,2,2,99,0,0,1,95,0,0,5,84,0,9,7,93,0,4,3,77,0,10,13,3,0,3,94,97,0,2,1,5,1,43,51,57,1,8,34,92,1,7,0,92,4,3,1,96,0,4,0,16,2,10,72,100,0,0,0,0,0,6,2,28,36,14,14,10,6,19,52,13,10,4,38,40,8,10,3,36,39,12,10,4,37,35,14,10,6,7,45,32,0,90,3,0,7,90,2,3,5,90,2,2,6,90,2,1,7,90,2,1,7,90,3,0,7,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,1,15,71,13,0,55,32,13,0,29,58,13,0,40,47,13,1,5,81,13,0,31,56,14,0,34,52,66,0,29,2,2,1,15,0,0,6,33,46,15,0,85,0,16,0,7,77,16,0,48,29,3,0,3,1,16,0,32,22,23,7,16,1,24,49,8,2,17,0,23,58,2,17,0,21,60,2,85,0,13,2,45,0,54,1,71,1,27,1,60,1,22,17,95,1,3,1,69,1,28,2,17,0,1,3,14,19,46,17,0,3,2,19,18,41,18,0,27,36,11,8,18,0,3,11,13,55,18,1,12,12,20,37,76,1,20,3,76,4,8,12,76,4,6,14,18,0,31,51,49,0,20,31,81,0,3,1,2,4,1,1,7,50,0,0,1,5,0,0,10,4,1,0,3,8,3,1,0,14,24,0,45,30,0,1,24,0,5,14,13,11,16,14,3,24,0,39,26,11,24,0,25,20,18,9,4,6.153061224489796,7.347196235095861,1.6666666666666667,1.1547005383792515,11.258064516129032,6.694591611758588,2.391891891891892,1.3731033501052803
CH,CHE,Switzerland,Graub<c3><bc>nden,2020-12-31,2020-12-25,100,1,12126.7740374154,1,12126.7740374154,8,96,798439.2106561469,81,1,2,97,0,7,93,1,4,95,0,22,78,1,16,83,1,10,89,1,2,97,1,2,97,1,3,96,1,4,95,1,3,96,1,11,88,1,3,96,0,7,93,98,0,1,1,93,0,1,6,96,0,2,2,78,0,2,20,84,0,3,13,90,0,3,7,98,0,1,1,98,0,0,2,97,0,1,2,96,0,2,2,97,0,2,1,89,0,2,9,97,0,3,0,93,0,3,4,3,1,6,90,94,0,3,3,3,1,47,49,53,3,14,30,86,2,12,0,86,0,14,0,100,0,0,0,21,1,0,78,100,0,0,0,0,0,5,0,35,26,22,12,7,2,19,56,16,7,2,27,49,15,7,3,25,46,19,7,3,25,53,12,7,4,8,45,36,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,7,1,12,80,7,1,48,44,7,1,13,79,7,1,47,45,7,1,0,92,7,1,19,73,7,1,47,45,53,0,37,6,2,2,8,1,2,8,38,43,8,0,92,0,9,0,8,83,9,0,46,34,8,2,0,1,9,0,22,22,34,13,10,1,24,46,13,6,10,1,21,68,0,11,1,17,70,1,88,0,12,0,52,1,46,1,87,0,12,1,53,0,20,27,100,0,0,0,81,1,17,1,12,1,0,3,10,16,58,12,0,2,0,13,17,56,14,0,16,33,24,13,14,0,1,2,12,71,14,0,3,18,25,40,79,0,13,8,79,4,1,16,79,4,2,15,14,0,48,38,62,0,20,18,82,0,1,0,2,0,2,0,13,34,0,2,7,4,7,4,5,10,1,0,6,1,4,3,4,8,16,1,36,47,0,0,16,0,1,11,11,25,17,11,8,18,0,14,20,48,18,1,15,30,17,9,10,4.858974358974359,6.697356821467861,1.4,0.5477225575051661,12.918749999999998,4.75437423506907,2.506172839506173,1.2260042494841061
CH,CHE,Switzerland,Luzern,2020-12-31,2020-12-26,100,0,0,0,0,17,97,862205.8029544405,80,0,0,100,0,12,88,1,0,99,1,20,79,0,20,80,0,10,90,0,2,98,0,1,99,0,4,96,0,1,99,0,2,98,1,11,88,0,3,97,0,7,93,100,0,0,0,88,0,5,7,100,0,0,0,80,0,7,13,80,0,7,13,90,2,3,5,98,0,0,2,99,0,1,0,96,0,1,3,99,0,1,0,98,0,1,1,89,0,4,7,97,0,2,1,93,0,2,5,2,1,9,88,91,0,3,6,3,2,33,62,67,1,8,24,92,3,5,0,92,2,5,1,98,1,1,0,14,1,3,82,100,0,0,0,0,0,3,1,33,30,21,12,5,3,21,53,18,5,4,29,48,14,5,3,26,48,18,5,4,30,46,15,5,4,7,35,49,0,97,1,1,1,97,2,0,1,97,2,0,1,97,1,2,0,97,2,0,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,2,16,76,6,2,49,43,6,2,16,76,6,2,55,37,6,2,1,91,6,2,15,77,6,2,51,41,49,1,42,6,2,0,6,3,1,9,35,46,6,2,92,0,7,2,11,80,7,1,46,36,5,0,1,4,7,1,17,28,37,10,7,1,22,51,12,7,8,1,19,72,0,9,1,21,68,1,84,0,14,2,51,0,47,2,84,0,15,1,45,0,24,31,99,0,0,1,85,1,14,0,9,4,0,0,13,13,61,9,1,0,1,14,19,56,10,1,21,38,24,6,10,2,1,2,11,74,10,1,7,16,31,35,77,2,13,8,77,3,11,9,77,4,10,9,13,1,47,39,61,0,17,22,87,1,1,0,1,0,0,0,10,40,0,0,2,5,8,3,5,5,5,0,1,3,3,2,3,15,18,2,36,43,0,1,18,1,1,12,14,20,22,11,1,19,1,20,27,33,19,1,24,22,21,9,4,5.275,6.405076111959951,1.875,1.5526475085202969,12.561643835616437,5.540222371614757,2.4545454545454546,1.2622604467409642
CH,CHE,Switzerland,Neuch<c3><a2>tel,2020-12-31,2020-12-21,100,0,0,0,0,10,97,847415.8919460733,72,2,0,98,1,6,93,1,1,98,2,32,66,1,22,77,1,11,88,1,7,92,1,0,99,1,4,95,1,0,99,2,6,92,1,14,85,1,2,97,0,18,82,100,0,0,0,94,0,2,4,99,0,1,0,68,1,13,18,78,1,4,17,89,0,4,7,93,0,2,5,100,0,0,0,96,0,2,2,100,0,0,0,94,1,3,2,86,1,7,6,98,0,1,1,82,0,10,8,3,0,5,92,96,0,2,2,4,2,40,54,60,0,5,35,95,0,5,0,95,0,5,0,100,0,0,0,11,2,5,82,100,0,0,0,0,0,6,1,24,27,25,17,12,4,14,57,13,12,2,36,42,8,12,3,24,45,16,12,1,30,43,14,12,3,9,40,36,0,95,1,0,4,95,1,2,2,95,1,0,4,95,0,1,4,95,1,1,3,95,1,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,2,27,59,12,1,55,32,12,4,34,50,12,2,53,33,12,3,1,84,12,1,15,72,12,0,39,49,61,0,30,7,2,0,12,0,1,5,31,51,12,0,88,0,14,0,8,78,14,0,48,28,7,1,1,1,14,1,26,19,31,9,15,1,13,52,15,4,16,0,21,62,1,17,0,17,65,1,73,0,21,6,45,0,54,1,66,0,33,1,47,1,23,29,99,0,1,0,85,0,14,1,19,2,0,4,11,25,39,19,0,2,3,12,22,42,19,0,26,32,21,2,19,0,6,3,24,48,19,1,7,17,25,31,76,2,13,9,76,5,5,14,76,4,10,10,20,2,41,37,63,0,11,26,90,0,1,0,3,0,0,0,6,49,0,0,8,1,5,1,1,6,9,0,1,3,3,2,3,8,24,1,29,45,0,1,24,0,2,16,16,18,13,6,5,28,1,25,19,27,28,0,18,23,28,2,1,8.590909090909092,9.727252968702146,2.6666666666666665,2.886751345948129,10.351851851851851,6.4315185196191464,2.4714285714285715,1.2244067308905582
CH,CHE,Switzerland,Solothurn,2020-12-31,2020-12-25,100,0,0,0,0,28,99,856665.6635001655,76,1,0,99,0,5,95,1,1,98,1,24,75,0,17,83,1,10,89,1,3,96,1,1,98,0,4,96,1,2,97,1,4,95,1,21,78,1,1,98,1,7,92,100,0,0,0,95,1,0,4,99,0,0,1,76,1,7,16,83,0,4,13,90,1,1,8,97,0,1,2,99,0,1,0,96,1,2,1,98,0,0,2,96,0,3,1,79,1,7,13,99,0,0,1,93,0,5,2,1,0,12,87,88,0,6,6,2,0,35,63,65,0,14,21,86,1,12,1,86,3,10,1,97,0,3,0,17,0,2,81,100,0,0,0,0,0,4,0,35,25,22,14,7,2,30,43,18,7,2,37,37,17,7,4,24,47,18,7,2,28,49,14,7,4,9,39,41,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,1,1,98,0,0,2,98,0,1,1,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,1,18,71,10,0,44,46,10,2,11,77,10,1,47,42,10,1,2,87,10,1,13,76,12,0,46,42,54,0,38,7,1,0,14,0,2,9,34,41,14,0,85,1,14,0,6,80,14,0,50,26,7,1,1,1,14,0,16,26,36,8,14,1,25,41,14,5,15,0,18,66,1,18,0,14,67,1,83,0,14,3,56,0,44,0,90,0,10,0,54,0,10,36,99,0,1,0,87,0,13,0,18,0,0,1,9,14,58,18,0,0,4,12,12,54,18,1,20,34,15,12,18,0,2,0,11,69,18,0,7,15,24,36,78,1,18,3,78,3,5,14,78,3,5,14,18,0,48,34,66,0,9,25,94,0,3,0,1,0,0,0,2,46,0,0,4,3,4,2,2,7,6,0,4,2,6,2,1,11,22,1,35,42,0,0,22,0,1,13,17,18,17,10,2,23,2,5,32,38,23,0,28,16,19,13,1,3.875,4.450223272992848,2.25,1.7645499039801518,12.861111111111112,5.209161905923862,2.36,1.2372593951192332
CH,CHE,Switzerland,St. Gallen,2020-12-31,2020-12-27,100,0,0,0,0,29,95,854392.0546871807,82,0,0,100,0,10,90,0,2,98,0,18,82,0,23,77,0,8,92,1,2,97,0,3,97,0,5,95,0,3,97,0,5,95,0,16,84,0,1,99,0,10,90,100,0,0,0,90,0,2,8,98,0,1,1,82,0,7,11,77,1,7,15,92,1,3,4,98,0,0,2,97,0,1,2,95,0,2,3,97,0,2,1,95,0,3,2,84,1,2,13,99,0,1,0,90,0,7,3,5,0,18,77,83,0,5,12,8,2,35,55,65,0,7,28,93,1,6,0,93,1,5,1,99,0,1,0,17,0,3,80,100,0,0,0,0,0,9,0,29,31,19,12,11,3,25,50,11,11,3,39,35,12,11,3,28,41,17,11,2,30,39,18,11,2,11,40,36,0,97,0,2,1,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,1,1,98,0,1,1,98,0,0,2,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,12,1,20,67,12,1,46,41,12,1,25,62,12,0,50,38,12,1,3,84,12,1,18,69,12,0,43,45,57,0,35,5,2,1,12,0,1,12,36,39,12,0,88,0,13,1,7,79,13,0,43,37,4,0,0,3,13,0,11,27,37,12,13,0,15,51,14,7,13,0,14,73,0,13,0,12,74,1,80,2,16,2,54,1,45,0,75,2,21,2,50,1,14,35,97,1,2,0,82,1,17,0,13,1,1,1,6,20,58,13,0,1,0,10,24,52,13,0,21,39,20,7,13,0,1,3,11,72,13,0,5,22,25,35,73,1,22,4,73,4,10,13,73,3,8,16,13,0,49,38,62,0,16,22,87,3,0,1,1,0,0,1,7,38,0,1,9,5,5,0,6,13,7,0,3,2,2,1,2,6,16,1,41,42,0,0,16,0,5,10,18,22,16,10,3,18,2,16,20,44,18,0,28,16,22,7,9,7.205128205128205,8.605932736932388,1.785714285714286,1.1883130530663677,11.367088607594937,5.72707741994984,2.3,1.363168312462282
CH,CHE,Switzerland,Thurgau,2020-12-31,2020-12-25,100,0,0,0,0,20,98,917026.2416237637,83,0,1,99,0,12,88,0,5,95,0,35,65,0,20,80,0,12,88,0,3,97,0,3,97,0,6,94,0,1,99,0,0,100,0,27,73,0,2,98,0,10,90,99,1,0,0,88,0,5,7,95,0,2,3,65,1,8,26,80,1,7,12,88,0,6,6,97,0,1,2,97,0,0,3,94,0,3,3,99,0,0,1,100,0,0,0,73,2,10,15,98,0,1,1,90,0,6,4,1,1,13,85,88,0,6,6,2,0,29,69,71,0,12,17,88,1,11,0,88,1,10,1,99,1,0,0,14,1,3,82,100,0,0,0,0,0,3,0,38,31,13,15,4,2,26,52,16,4,4,36,40,16,4,4,28,45,19,4,3,32,43,18,4,3,10,43,40,0,97,0,0,3,97,0,2,1,97,0,2,1,97,0,3,0,97,0,0,3,97,0,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,0,34,62,4,0,44,52,4,0,20,76,4,0,63,33,4,0,2,94,4,0,8,88,4,0,57,39,43,0,38,13,2,4,5,0,0,13,38,44,5,0,94,1,5,0,12,83,5,0,53,30,3,4,2,3,5,0,12,20,40,23,6,0,21,50,19,4,6,0,16,76,2,7,3,8,80,2,66,0,29,5,56,0,44,0,80,0,20,0,37,0,18,45,98,0,2,0,92,0,8,0,10,1,1,2,8,22,56,10,1,1,2,16,19,51,10,0,23,41,13,13,10,0,2,4,13,71,10,0,13,20,29,28,68,1,23,8,68,6,7,19,68,6,7,19,13,1,63,23,77,0,14,9,88,0,2,0,3,0,0,0,7,25,0,2,9,7,3,0,3,12,5,0,6,2,6,2,2,16,15,2,38,45,0,0,15,1,3,21,8,25,19,5,3,17,2,6,28,47,17,0,29,18,17,10,9,4.803921568627451,5.779341166060841,1.7000000000000002,0.8232726023485647,12.128205128205128,5.265321426428754,2.4839506172839507,1.4020927920543862
CH,CHE,Switzerland,Ticino,2020-12-31,2020-12-27,100,0,0,0,0,26,98,647481.4821690843,84,0,1,99,0,6,94,0,5,95,0,14,86,0,14,86,0,12,88,0,4,96,0,5,95,0,4,96,0,3,97,0,6,94,0,13,87,0,6,94,0,16,84,99,0,1,0,94,1,2,3,95,0,2,3,86,2,5,7,86,2,2,10,88,2,2,8,96,0,0,4,95,1,2,2,96,1,0,3,97,0,3,0,94,0,4,2,87,1,4,8,94,1,2,3,84,1,8,7,2,0,10,88,91,0,1,8,3,1,41,55,59,1,12,28,88,2,9,1,88,4,7,1,96,0,4,0,17,0,2,81,100,0,0,0,0,0,4,0,31,30,24,11,6,5,31,36,22,6,4,51,32,7,6,6,30,34,24,6,6,33,37,18,6,7,12,30,45,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,1,14,78,7,0,65,28,7,0,15,78,7,0,42,51,7,0,0,93,7,0,8,85,8,0,34,58,66,0,28,5,0,1,9,0,0,5,33,53,9,1,89,1,10,0,12,78,10,0,60,23,4,0,0,3,10,0,26,29,28,7,11,0,24,52,10,3,11,0,22,63,4,12,1,17,68,2,86,0,14,0,35,0,64,1,85,0,15,0,58,0,24,18,100,0,0,0,92,0,8,0,13,0,1,3,19,16,48,13,0,1,3,14,13,56,13,0,16,44,24,3,13,0,3,2,24,58,13,0,5,15,36,31,80,2,12,6,80,7,5,8,80,6,6,8,13,0,6,81,19,0,2,79,98,0,1,0,0,0,0,0,1,92,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,13,2,30,54,0,1,13,0,3,11,15,24,17,12,5,15,4,25,45,11,15,1,14,39,26,2,3,4.625,6.92334401194194,2.7777777777777777,1.5634719199411433,14.548780487804876,4.944512955890863,2.25,1.1959848438987188
CH,CHE,Switzerland,Valais,2020-12-31,2020-12-27,100,0,0,0,0,20,96,718819.0802912171,76,1,2,97,1,9,90,1,1,98,1,15,84,1,20,79,1,9,90,1,5,94,1,1,98,1,2,97,1,0,99,0,5,95,1,8,91,1,1,98,1,10,89,98,0,0,2,91,0,3,6,99,0,0,1,85,0,7,8,80,0,5,15,91,0,1,8,95,0,3,2,99,0,0,1,98,0,1,1,100,0,0,0,95,0,2,3,92,0,2,6,99,0,0,1,90,0,2,8,3,1,9,87,91,0,6,3,3,0,36,61,64,2,5,29,95,0,5,0,95,2,2,1,98,0,2,0,10,2,5,83,100,0,0,0,0,0,3,0,36,31,18,12,4,1,26,55,14,4,2,47,39,8,4,4,34,45,13,4,5,32,49,10,4,4,10,49,33,0,95,0,1,4,95,0,1,4,95,0,1,4,95,0,0,5,95,0,0,5,95,0,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,2,28,62,8,1,58,33,8,2,30,60,8,3,45,44,8,2,5,85,8,0,23,69,11,0,39,50,61,0,25,7,2,5,11,0,0,11,33,45,11,1,87,1,13,1,5,81,13,0,51,22,5,2,5,2,13,0,24,19,31,13,14,0,20,44,10,12,17,1,16,65,1,18,0,17,65,0,72,0,22,6,42,0,56,2,70,0,28,2,56,0,15,29,95,0,5,0,78,0,21,1,18,1,2,0,7,16,56,18,0,1,3,8,18,52,18,0,18,34,21,9,18,0,2,6,8,66,18,0,8,7,28,39,85,0,13,2,85,4,3,8,85,4,8,3,19,0,45,36,64,0,16,20,86,0,1,0,0,0,1,0,12,41,0,1,3,1,6,1,6,5,3,0,5,7,3,5,2,11,24,0,35,39,1,1,24,0,4,12,19,19,12,8,2,24,0,9,30,37,24,0,21,23,19,9,4,5.416666666666667,5.653696641515683,2.375,1.5059406173077154,12.133333333333333,6.2503333244449175,2.68,1.415741616370842
CH,CHE,Switzerland,Vaud,2020-12-31,2020-12-30,100,0,0,0,0,20,95,799740.8864708093,73,3,0,97,3,8,89,3,7,90,2,15,83,2,22,76,3,8,89,3,2,95,3,1,96,3,2,95,3,4,93,3,5,92,2,11,87,3,3,94,2,19,79,100,0,0,0,92,0,3,5,93,0,2,5,85,1,4,10,78,0,8,14,92,0,5,3,98,0,2,0,99,0,1,0,98,0,2,0,96,0,1,3,95,0,2,3,89,0,4,7,97,0,1,2,81,0,4,15,5,0,10,85,90,0,5,5,6,1,43,50,57,1,11,31,89,0,10,1,89,3,7,1,97,0,3,0,19,0,1,80,100,0,0,0,0,0,8,0,32,29,14,17,10,2,20,49,19,10,7,40,28,15,10,9,27,33,21,10,6,31,34,19,10,6,8,39,37,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,2,25,61,12,1,66,21,12,1,32,55,12,1,48,39,12,1,6,81,12,1,17,70,12,1,42,45,58,0,28,11,1,2,13,0,0,7,36,44,13,1,84,2,13,1,8,78,13,0,56,25,3,2,1,0,13,0,23,28,27,9,13,1,11,52,15,8,13,0,20,66,1,15,0,15,66,4,75,0,17,8,34,0,63,3,68,0,31,1,52,0,18,30,94,0,2,4,83,0,16,1,15,1,0,2,12,22,48,15,1,0,3,14,19,48,16,1,18,37,19,9,16,1,5,7,13,58,16,1,12,15,15,41,73,2,20,5,73,7,6,14,73,5,8,14,18,0,34,48,52,1,11,36,90,0,2,0,0,0,0,0,8,56,0,1,3,1,7,0,3,4,2,0,3,7,5,2,2,4,25,1,41,32,1,0,25,1,3,13,11,16,16,12,3,26,2,30,22,20,26,1,16,21,16,13,7,9.45945945945946,9.836424922463204,2.25,1.66904592079256,10.981481481481481,5.611614440758209,2.625,1.551351069502023
