ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DK,DNK,Denmark,Nordjylland,2020-12-30,2020-12-30,150,0,0,0,0,37,147,397298.8320459583,121,0,0,150,0,23,127,0,4,146,0,15,135,0,32,118,0,18,132,0,12,138,0,3,147,0,5,145,0,0,150,0,8,142,0,24,126,0,6,144,0,17,133,150,0,0,0,127,0,7,16,146,0,0,4,135,0,6,9,118,0,7,25,132,0,4,14,138,0,5,7,147,0,1,2,145,0,3,2,150,0,0,0,142,0,4,4,126,0,7,17,144,0,2,4,133,0,7,10,3,0,18,129,132,0,7,11,4,0,109,37,41,1,47,61,103,0,2,44,1,103,0,0,47,150,0,0,0,52,0,14,84,150,0,0,0,0,0,5,0,99,36,7,3,8,6,39,87,10,8,8,62,64,8,8,10,65,60,7,8,7,73,54,8,8,11,21,87,23,0,136,3,3,8,136,4,1,9,136,4,0,10,136,3,3,8,136,3,6,5,136,4,1,9,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,11,2,15,122,11,0,92,47,11,3,0,136,11,1,74,64,11,3,4,132,11,3,5,131,11,0,70,69,80,0,53,15,2,0,11,0,0,3,43,93,11,0,139,0,13,0,10,127,13,0,25,37,47,22,3,3,13,0,16,30,72,19,13,0,27,72,32,6,13,0,50,86,1,16,0,35,97,2,135,0,9,6,58,0,90,2,150,0,0,0,76,0,19,55,146,0,1,3,145,0,5,0,17,0,0,0,5,11,117,17,0,0,2,7,23,101,18,2,33,51,35,11,18,1,1,2,10,118,18,0,2,2,32,96,146,0,3,1,146,1,1,2,146,1,1,2,20,0,32,98,52,1,16,81,139,2,3,0,1,0,0,1,4,107,0,0,6,1,6,2,3,3,2,0,0,4,4,0,2,10,28,4,50,68,0,0,28,1,9,10,10,21,33,30,8,29,0,37,37,47,29,0,51,28,27,10,5,5.7,8.000634032846161,2.1176470588235294,1.3639259941972874,8.394736842105264,5.504814338702659,2.0661157024793386,1.1953767689873813
DK,DNK,Denmark,Sj<c3><a6>lland,2020-12-30,2020-12-30,281,0,0,0,0,84,272,704792.8506857475,235,1,1,279,1,36,244,0,9,272,1,20,260,0,52,229,1,28,252,0,13,268,0,6,275,0,12,269,0,3,278,0,10,271,0,54,227,1,5,275,1,26,254,280,1,0,0,245,1,10,25,272,0,3,6,261,1,5,14,229,1,13,38,253,2,7,19,268,2,5,6,275,0,2,4,269,2,6,4,278,2,1,0,271,0,8,2,227,2,7,45,276,1,2,2,255,1,11,14,9,0,41,231,240,0,8,33,9,5,195,72,86,3,97,95,184,0,2,91,4,184,0,1,96,280,0,1,0,114,2,31,134,281,0,0,0,0,0,11,0,182,65,17,6,15,12,70,162,22,15,17,106,131,12,15,24,112,113,17,15,16,129,111,10,15,24,50,142,50,0,252,7,7,15,252,10,3,16,252,9,1,19,252,8,6,15,252,7,7,15,252,8,6,15,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,16,2,37,226,16,1,185,79,16,2,10,253,16,2,111,152,16,3,2,260,16,2,16,247,20,1,115,145,166,0,93,17,4,1,20,4,1,6,65,185,20,1,259,1,22,1,29,229,22,0,43,66,98,34,14,4,22,0,51,71,118,19,23,1,51,144,54,8,23,0,111,144,3,30,1,74,171,5,244,0,28,9,98,0,176,7,271,0,9,1,170,0,38,73,279,0,1,1,265,0,15,1,30,1,0,1,6,35,208,30,2,1,5,8,52,183,34,1,50,121,65,10,34,0,0,3,28,216,34,0,3,20,50,174,259,1,15,6,259,4,1,17,259,4,2,16,35,0,69,177,104,1,34,142,254,0,7,1,2,2,1,0,14,185,0,2,10,4,9,0,10,15,5,0,1,5,5,2,9,19,45,2,86,148,0,0,45,1,8,18,24,49,53,57,26,45,8,76,70,82,45,4,90,66,53,14,9,8.084033613445378,9.815743003498255,2.1025641025641026,1.1423630125147055,8.405092592592593,5.684047198038232,2.15929203539823,1.2862788478149998
DK,DNK,Denmark,Syddanmark,2020-12-30,2020-12-30,305,1,2309.8263154548,0,0,68,300,781022.1461045615,249,0,3,302,0,33,272,0,5,300,0,36,269,0,54,251,0,27,278,0,21,284,1,3,301,0,10,295,0,5,300,0,7,298,0,44,261,0,3,302,0,32,273,302,0,2,1,272,0,11,22,300,0,2,3,269,1,10,25,251,0,12,42,278,0,6,21,284,0,10,11,302,0,1,2,295,0,3,7,300,0,3,2,298,0,6,1,261,0,13,31,302,0,3,0,273,0,13,19,5,0,32,268,273,0,13,19,7,4,211,83,94,2,104,105,201,0,1,101,2,201,0,1,103,304,0,1,0,117,5,21,162,305,0,0,0,0,0,9,0,191,76,21,8,12,11,84,185,13,12,24,134,126,9,12,24,114,139,16,12,16,158,108,11,12,23,55,170,45,0,284,1,8,12,284,4,2,15,284,5,1,15,284,5,4,12,284,5,1,15,284,4,0,17,305,0,0,0,305,0,0,0,305,0,0,0,305,0,0,0,305,0,0,0,305,0,0,0,305,0,0,0,305,0,0,0,305,0,0,0,305,0,0,0,305,0,0,0,305,0,0,0,15,2,47,241,15,2,207,81,15,2,7,281,15,2,159,129,15,2,2,286,15,2,13,275,18,0,146,141,159,0,114,25,7,0,18,1,3,13,69,201,18,2,285,0,20,2,42,241,20,1,38,76,102,57,6,5,20,0,37,67,140,41,21,2,46,138,90,8,24,2,104,175,0,28,4,75,191,7,259,1,33,12,99,1,199,6,298,0,6,1,147,0,41,117,303,0,2,0,293,1,10,1,29,6,1,2,9,35,223,29,1,1,5,7,45,217,32,3,46,112,89,23,32,2,1,3,15,252,32,0,5,19,41,208,281,1,18,5,281,4,1,19,281,4,3,17,36,1,67,201,104,1,43,157,270,0,8,0,1,1,1,1,23,203,0,0,6,6,10,3,7,15,8,0,3,8,6,2,9,19,48,4,99,154,0,0,48,0,15,15,32,50,75,50,20,50,7,91,73,84,50,5,105,53,59,27,6,6.7894736842105265,8.620282405297925,2.3461538461538463,1.4125808349912636,7.307377049180328,5.578451605053482,2.283400809716599,1.3068953207311347
DK,DNK,Denmark,-99,2020-12-31,2020-12-30,100,1,3697.29954576888,1,3697.29954576888,36,92,365811.2173993194,72,2,2,96,1,11,88,1,4,95,2,7,91,2,22,76,2,11,87,3,3,94,2,4,94,2,5,93,2,2,96,2,4,94,2,16,82,2,5,93,2,10,88,98,1,1,0,89,2,1,8,96,1,1,2,93,2,2,3,78,2,6,14,89,1,3,7,97,1,1,1,96,0,1,3,95,1,2,2,98,0,2,0,96,1,2,1,84,1,3,12,95,1,1,3,90,3,4,3,7,1,13,79,87,0,1,12,7,1,68,24,32,2,33,33,67,0,2,31,0,67,0,1,32,99,0,1,0,43,0,5,52,100,0,0,0,0,0,8,0,60,21,7,4,11,9,33,41,6,11,11,45,30,3,11,15,40,31,3,11,13,47,26,3,11,12,22,42,13,0,96,2,2,0,96,4,0,0,96,4,0,0,96,3,1,0,96,4,0,0,96,4,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,0,12,76,12,0,60,28,12,0,4,84,12,0,45,43,12,1,2,85,12,0,6,82,12,0,36,52,64,0,31,3,2,0,12,2,0,3,17,66,12,1,86,1,12,1,7,80,12,0,23,19,29,15,0,2,12,0,21,20,42,5,12,2,18,43,24,1,12,0,39,48,1,15,1,23,58,3,88,0,9,3,40,0,59,1,96,0,2,2,55,1,17,27,98,0,0,2,94,1,4,1,16,0,1,1,6,8,68,16,1,0,0,5,12,66,17,1,17,32,29,4,17,3,0,2,5,73,17,1,2,6,12,62,92,0,4,4,92,2,0,6,92,2,1,5,17,0,16,67,33,2,11,54,94,0,0,0,0,1,1,0,4,78,0,1,2,1,2,0,2,1,2,0,1,1,2,1,1,5,25,1,25,49,0,0,25,0,0,2,5,10,27,21,10,27,6,27,19,21,27,3,35,17,13,3,2,4,4.444949466256704,2.9166666666666665,1.6764862244009229,7.876666666666667,5.2302045417003145,2.0655737704918034,1.13825674401716
DK,DNK,Denmark,Hovedstaden,2020-12-31,2020-12-31,270,1,2522.0467158789,0,0,91,270,1052115.0166895082,236,0,1,269,0,32,238,0,6,264,0,25,245,0,58,212,0,23,247,0,18,252,0,3,267,0,11,259,0,3,267,0,12,258,0,48,222,0,3,267,0,40,230,269,0,0,1,238,1,9,22,264,0,2,4,245,0,8,17,212,1,10,47,247,1,6,16,252,1,5,12,267,0,2,1,259,0,5,6,267,0,1,2,258,0,5,7,222,0,15,33,267,0,0,3,230,0,16,24,0,0,37,233,235,0,10,25,4,2,216,48,54,3,121,92,149,0,2,117,2,149,0,4,117,266,0,4,0,130,5,15,120,270,0,0,0,0,0,4,0,199,50,16,1,8,7,76,167,12,8,14,126,117,5,8,16,121,117,8,8,14,144,98,6,8,17,62,154,29,0,255,2,6,7,255,4,0,11,255,4,0,11,255,2,3,10,255,4,1,10,255,4,1,10,269,0,0,1,269,0,0,1,269,0,0,1,269,0,0,1,269,0,0,1,269,0,0,1,269,0,0,1,270,0,0,0,270,0,0,0,270,0,0,0,270,0,0,0,270,0,0,0,12,0,32,226,12,0,182,76,12,0,8,250,12,0,117,141,12,0,1,257,12,1,24,233,12,1,111,146,159,0,89,16,4,2,13,2,0,7,68,180,13,0,257,0,15,4,29,222,15,0,36,78,103,27,8,3,15,0,41,62,117,35,15,1,43,129,73,9,15,0,109,146,0,19,2,82,165,2,238,0,18,14,88,0,179,3,262,0,8,0,153,0,31,86,269,0,0,1,246,0,23,1,21,0,0,2,13,32,202,21,0,0,3,15,44,187,21,1,41,122,70,15,21,0,0,3,18,228,21,1,1,16,35,196,253,2,11,4,253,4,0,13,253,3,3,11,22,0,74,174,96,0,36,138,239,0,5,1,3,1,0,0,21,165,0,0,7,5,8,1,4,20,3,0,3,22,7,0,2,23,31,1,102,136,0,0,31,0,7,26,28,48,55,55,20,34,1,165,43,27,34,0,117,58,46,9,6,7.198412698412699,8.553848108326301,2.5294117647058822,1.5615705791916008,9.640350877192983,6.1513612876598955,2.168831168831169,1.165473563790207
DK,DNK,Denmark,Midtjylland,2020-12-31,2020-12-31,244,0,0,0,0,47,241,949132.5216241274,194,2,1,241,0,24,220,1,5,238,2,23,219,0,43,201,0,24,220,0,17,227,1,3,240,2,7,235,2,5,237,1,7,236,1,33,210,1,4,239,1,15,228,243,0,0,1,220,2,6,16,239,0,1,4,221,2,8,13,201,0,7,36,220,2,6,16,227,2,5,10,241,1,1,1,237,0,5,2,239,1,2,2,237,0,3,4,211,1,14,18,240,0,1,3,229,2,7,6,3,0,30,211,214,0,12,18,3,3,177,61,67,0,80,97,164,0,5,75,0,164,0,0,80,244,0,0,0,87,2,16,139,244,0,0,0,0,0,6,0,168,52,11,7,11,6,65,151,11,11,10,107,108,8,11,12,101,108,12,11,9,124,95,5,11,13,47,141,32,0,228,1,2,13,228,1,1,14,228,2,0,14,228,2,2,12,228,2,2,12,228,3,2,11,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,244,0,0,0,15,1,35,193,15,0,174,55,15,1,6,222,15,0,127,102,15,0,5,224,15,0,13,216,17,0,118,109,126,1,93,14,5,5,17,0,1,10,66,150,17,0,227,0,18,2,21,203,18,0,42,64,74,38,5,3,18,0,38,61,96,31,19,4,34,117,57,13,22,0,96,124,2,26,1,66,148,3,209,1,21,13,71,1,170,2,238,0,3,3,118,2,36,88,239,0,0,5,231,0,12,1,27,2,0,4,8,22,181,27,0,0,6,15,30,166,30,0,23,106,67,18,30,0,1,2,20,191,30,0,4,9,49,152,231,1,8,4,231,4,1,8,231,4,1,8,31,0,62,151,93,0,42,109,215,0,4,2,0,1,1,0,21,154,0,2,12,4,9,0,1,12,12,0,2,7,7,2,8,12,48,4,86,106,0,0,48,0,11,18,16,48,39,44,20,49,8,73,52,62,49,3,91,39,45,8,9,6.729166666666667,7.245294903978308,1.7083333333333333,0.8064504441319253,8.058333333333334,5.763804173242359,2.2240437158469946,1.1382804837195821
DK,DNK,Denmark,Nordjylland,2020-12-31,2020-12-31,115,1,1688.98137263286,0,0,21,113,434148.8543464482,98,0,3,112,0,16,99,0,4,111,0,6,109,0,28,87,0,13,102,0,9,106,0,1,114,0,2,113,0,4,111,0,2,113,0,16,99,0,2,113,0,14,101,112,0,3,0,99,0,6,10,111,0,1,3,109,0,2,4,87,1,13,14,102,1,2,10,106,0,3,6,114,0,0,1,113,0,0,2,111,0,3,1,113,0,1,1,99,0,2,14,113,0,0,2,101,0,5,9,2,0,11,102,104,0,3,8,2,1,97,15,19,3,41,52,74,0,2,36,3,74,0,0,41,115,0,0,0,48,2,7,58,115,0,0,0,0,0,4,0,72,25,10,4,5,6,24,66,14,5,7,45,51,7,5,8,31,60,11,5,3,47,50,10,5,8,16,67,19,0,108,1,2,4,108,2,2,3,108,3,0,4,108,2,0,5,108,3,0,4,108,2,1,4,114,0,0,1,114,0,0,1,114,0,0,1,114,0,0,1,114,0,0,1,114,0,0,1,114,0,0,1,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,115,0,0,0,7,2,20,86,7,0,69,39,7,2,4,102,7,1,59,48,7,2,3,103,7,1,4,103,7,1,48,59,67,0,42,4,1,1,7,1,0,5,28,74,7,0,108,0,11,1,14,89,11,1,12,30,29,20,7,5,11,0,22,19,49,14,11,0,16,60,21,7,11,0,33,69,2,12,3,19,80,1,95,0,11,9,46,0,68,1,111,0,3,1,56,0,16,43,112,0,0,3,111,0,4,0,12,4,1,0,8,9,81,12,0,0,2,6,18,77,13,2,17,47,26,10,13,0,0,3,7,92,13,0,6,7,14,75,102,3,7,3,102,3,3,7,102,3,2,8,13,0,28,74,41,1,13,60,104,1,1,0,1,0,1,0,7,76,0,0,4,4,1,2,1,5,4,0,1,1,4,1,4,7,17,2,40,56,0,0,17,0,6,10,15,23,20,19,5,17,4,28,29,37,17,2,36,20,22,14,4,6.709090909090909,9.294906465117666,2.111111111111111,1.3642254619787417,7.588888888888889,5.098235968206612,2.1595744680851063,1.2893541893435143
DK,DNK,Denmark,Sj<c3><a6>lland,2020-12-31,2020-12-31,197,0,0,0,0,51,193,639781.4628140543,164,0,1,196,0,35,162,0,3,194,0,19,178,0,45,152,0,23,174,1,6,190,0,2,195,0,5,192,0,6,191,0,9,188,1,28,168,0,3,194,0,17,180,196,0,0,1,162,0,13,22,194,0,1,2,178,0,6,13,152,0,12,33,174,0,6,17,191,0,3,3,195,0,1,1,192,0,2,3,191,0,5,1,188,0,6,3,169,0,4,24,194,0,1,2,180,0,5,12,4,0,28,165,169,0,7,21,4,3,137,53,61,0,65,71,132,0,3,61,1,132,0,0,65,197,0,0,0,73,1,20,103,197,0,0,0,0,0,6,0,141,36,10,4,9,16,49,114,9,9,24,69,90,5,9,23,61,94,10,9,18,87,79,4,9,24,29,112,23,0,177,3,9,8,177,7,4,9,177,7,0,13,177,5,3,12,177,8,3,9,177,7,3,10,196,0,0,1,196,0,0,1,196,0,0,1,196,0,0,1,196,0,0,1,196,0,0,1,196,0,0,1,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,16,1,29,151,16,1,137,43,16,1,6,174,16,1,82,98,16,1,2,178,16,1,6,174,18,0,78,101,119,0,62,12,4,0,18,0,1,3,60,115,18,0,179,0,20,1,23,153,20,0,34,48,55,32,4,4,20,0,32,50,86,9,20,1,26,104,42,4,20,0,78,99,0,22,0,46,128,1,168,1,20,8,60,1,135,1,191,1,4,1,115,0,28,54,195,0,2,0,191,0,6,0,23,2,0,3,7,12,150,23,1,0,3,5,32,133,24,1,21,87,58,6,24,0,0,2,13,158,24,0,2,10,29,132,185,0,9,3,185,3,0,9,185,3,0,9,24,0,54,119,78,1,19,99,183,1,1,0,1,0,1,1,9,130,1,0,5,5,4,3,5,16,2,0,0,1,8,1,3,13,33,3,62,99,0,0,33,0,5,4,24,33,43,35,20,33,4,52,47,61,33,0,68,46,31,14,5,8.8,10.241884715795505,1.92,1.1150485789118487,7.794303797468355,5.47377352892616,2.0617283950617282,1.156624764142296
DK,DNK,Denmark,Syddanmark,2020-12-31,2020-12-31,261,2,5990.45220113816,0,0,60,257,806245.4043629795,217,4,3,254,5,35,221,1,9,251,3,29,229,2,44,215,3,26,232,4,18,239,4,5,252,3,9,249,3,4,254,3,12,246,3,46,212,3,6,252,3,28,230,258,0,2,1,226,1,8,26,252,1,3,5,232,1,8,20,217,2,11,31,235,0,6,20,243,0,4,14,256,0,3,2,252,0,2,7,257,0,3,1,249,0,6,6,215,1,14,31,255,0,5,1,233,0,11,17,4,0,30,227,232,0,6,23,8,1,200,52,61,4,89,107,172,0,3,84,2,172,0,3,86,258,0,3,0,102,2,12,145,261,0,0,0,0,0,10,1,176,52,11,11,16,10,62,156,17,16,13,99,123,10,16,16,93,124,12,16,14,115,106,10,16,21,48,140,36,0,251,2,5,3,251,2,0,8,251,2,0,8,251,1,3,6,251,1,2,7,251,1,2,7,257,0,0,4,257,0,0,4,257,0,0,4,257,0,0,4,257,0,1,3,257,0,0,4,257,0,1,3,260,0,0,1,260,0,0,1,260,0,0,1,260,0,0,1,260,0,0,1,19,4,44,194,19,2,179,61,19,3,6,233,19,2,125,115,19,2,4,236,19,2,10,230,20,0,114,127,147,0,93,18,2,1,22,2,0,6,70,161,22,2,236,1,23,3,29,206,23,0,36,68,87,39,5,3,23,1,33,66,108,30,23,4,37,135,48,14,24,0,100,135,2,25,5,69,157,5,217,1,28,15,82,2,176,1,255,0,5,1,137,2,41,81,257,0,2,2,251,0,9,1,25,3,0,1,9,35,188,25,2,0,3,17,39,175,26,4,34,107,70,20,26,3,0,0,15,217,26,1,6,12,26,190,243,2,13,3,243,3,1,14,243,3,4,11,28,0,69,164,97,0,46,118,226,0,6,2,0,2,3,0,22,157,0,2,9,4,11,1,6,15,11,0,0,6,10,5,5,19,42,6,98,114,0,1,42,0,9,15,26,40,51,60,18,43,9,91,51,67,43,4,95,50,40,20,9,5.954954954954955,7.293069421640081,2.333333333333334,1.906130460732773,8.647441860465117,5.6836854952152205,2.080568720379147,1.1703282643965742
DK,DNK,Denmark,-99,2021-01-01,2020-12-31,100,0,0,0,0,26,94,339618.88317880244,63,2,1,97,0,6,94,0,5,95,1,5,94,1,18,81,1,6,93,2,4,94,2,1,97,1,4,95,1,5,94,1,3,96,1,7,92,1,5,94,1,7,92,99,0,1,0,94,1,1,4,95,1,2,2,95,0,2,3,82,2,3,13,94,0,3,3,96,1,0,3,99,0,1,0,96,0,2,2,95,1,2,2,97,1,1,1,93,1,0,6,95,2,0,3,93,1,1,5,4,2,11,83,89,0,2,9,6,2,65,27,35,1,30,34,70,0,0,30,0,70,0,0,30,100,0,0,0,39,1,3,57,100,0,0,0,0,0,9,0,64,17,8,2,18,10,15,45,12,18,9,37,30,6,18,11,35,32,4,18,8,40,29,5,18,13,15,37,17,0,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,55,3,0,42,55,4,0,41,55,4,2,39,55,4,1,40,55,6,4,35,55,5,7,33,55,3,3,39,91,1,0,8,91,1,1,7,91,1,0,8,91,1,0,8,91,1,1,7,18,0,9,73,18,0,48,34,18,1,6,75,18,1,46,35,18,2,2,78,18,1,6,75,21,0,41,38,59,0,31,7,3,0,21,1,0,5,19,54,21,1,77,1,22,1,5,72,22,0,17,22,26,9,2,2,22,0,19,21,28,10,22,0,20,38,15,5,23,0,34,42,1,27,1,26,45,1,91,0,6,3,53,0,47,0,94,0,5,1,55,1,15,29,98,0,1,1,95,1,3,1,27,0,1,1,4,6,61,27,0,0,0,3,12,58,27,1,15,27,25,5,27,1,0,3,5,64,27,1,2,2,10,58,96,1,2,1,96,0,2,2,96,1,1,2,27,0,17,56,44,0,13,43,90,0,0,0,0,1,1,0,8,73,0,0,3,0,2,0,0,3,2,0,1,2,4,0,0,10,34,0,22,43,0,1,34,0,0,2,4,13,23,14,10,36,2,27,15,20,36,1,30,7,17,6,3,5.6923076923076925,8.16710098269505,2.5,1.2692955176439846,8.267857142857142,5.987080245840193,2.278688524590164,1.4157583073037057
