ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BE,BEL,Belgium,Wallonie,2020-12-26,2020-12-26,326,0,0,0,0,63,311,2781183.3390078098,233,0,1,325,0,32,294,0,7,319,0,83,243,1,74,251,0,36,290,1,28,297,1,5,320,1,12,313,0,5,321,1,12,313,0,42,284,0,6,320,0,58,268,325,0,1,0,294,0,14,18,319,0,3,4,243,0,28,55,252,0,24,50,290,0,13,23,298,0,15,13,321,0,2,3,314,0,2,10,321,0,4,1,314,0,5,7,284,0,14,28,320,0,3,3,268,0,26,32,15,0,29,282,297,0,7,22,16,2,146,162,180,3,31,112,295,5,26,0,295,0,6,24,1,320,0,2,4,0,53,3,18,252,326,0,0,0,0,0,21,1,93,92,78,41,28,15,60,162,61,28,9,140,114,35,28,15,93,133,57,28,14,96,126,62,28,21,32,101,144,0,309,4,3,10,309,2,4,11,309,4,3,10,309,5,4,8,309,4,1,12,309,4,2,11,326,0,0,0,326,0,0,0,326,0,0,0,326,0,0,0,326,0,0,0,326,0,0,0,326,0,0,0,326,0,0,0,326,0,0,0,326,0,0,0,326,0,0,0,326,0,0,0,31,2,55,238,31,0,149,146,31,2,32,261,31,1,170,124,31,1,7,287,31,2,13,280,33,0,130,163,196,0,106,21,1,2,37,2,2,32,114,139,37,1,288,0,42,1,45,238,42,1,213,46,13,3,2,6,42,3,89,106,62,24,42,3,80,157,27,17,43,1,66,213,3,48,1,63,209,5,272,0,48,6,178,1,143,4,295,0,29,2,157,2,84,83,319,1,5,1,313,1,11,1,49,3,7,16,58,70,123,49,1,3,23,68,62,120,52,0,110,98,53,13,52,0,13,33,63,165,52,0,34,66,60,114,227,7,58,34,227,18,22,59,227,17,41,41,55,1,111,159,167,2,49,108,278,2,8,1,2,0,3,0,32,167,1,1,13,8,17,2,11,18,8,3,9,24,2,8,34,85,2,112,126,0,1,85,0,27,41,34,48,56,24,11,92,6,51,79,98,92,3,48,76,73,26,8,10.106666666666667,13.730457334443576,2.259259259259259,1.6074966824368826,7.554658385093168,5.541524500425842,2.734234234234234,1.377452267890226
BE,BEL,Belgium,-99,2020-12-27,2020-12-24,100,0,0,0,0,15,83,1334871.5660631037,54,2,1,97,1,9,90,1,6,93,1,22,77,1,17,82,2,13,85,2,6,92,2,0,98,1,2,97,1,2,97,5,5,90,1,12,87,4,2,94,2,21,77,99,0,1,0,91,0,4,5,94,0,4,2,78,1,12,9,83,0,9,8,87,0,5,8,94,0,4,2,100,0,0,0,98,0,2,0,98,0,2,0,95,0,2,3,88,0,2,10,98,0,1,1,79,1,12,8,15,2,8,75,92,1,2,5,15,6,23,56,77,0,4,19,96,1,3,0,96,0,0,3,1,100,0,0,0,0,25,3,7,65,100,0,0,0,0,0,19,0,38,23,17,3,20,12,12,46,10,20,9,28,33,10,20,11,24,39,6,20,11,21,39,9,20,12,7,33,28,0,94,2,2,2,94,2,1,3,94,2,0,4,94,2,0,4,94,2,0,4,94,2,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,3,19,58,20,3,52,25,20,3,6,71,20,3,28,49,20,3,3,74,20,3,11,66,23,1,19,57,81,0,16,2,0,1,23,2,0,6,30,39,23,1,75,1,23,3,11,63,23,0,59,8,2,3,0,5,23,0,35,28,9,5,25,1,29,34,5,6,26,0,27,47,0,27,5,21,46,1,81,1,17,1,49,0,49,2,94,0,6,0,74,1,13,12,97,0,3,0,89,0,10,1,29,0,1,5,8,16,41,29,0,3,4,9,19,36,30,2,26,27,11,4,30,0,5,3,13,49,30,0,5,16,22,27,79,0,18,3,79,9,6,6,79,8,5,8,31,3,21,45,55,1,8,36,93,0,2,0,1,0,0,0,4,72,0,0,2,1,6,0,0,4,2,2,0,1,0,0,10,42,3,16,37,0,2,42,0,1,4,8,9,17,15,4,45,4,11,14,26,45,1,18,14,18,4,0,9.03448275862069,12.937991560352927,2.75,1.707825127659933,8.458823529411765,6.503617531667855,2.1,1.2494896917525644
BE,BEL,Belgium,Bruxelles,2020-12-27,2020-12-27,114,0,0,0,0,32,109,653534.182409259,86,1,1,112,1,6,107,0,3,111,1,31,82,0,24,90,0,17,97,1,6,107,1,3,110,1,5,108,1,0,113,1,5,108,0,21,93,1,3,110,1,24,89,113,0,1,0,108,1,2,3,111,0,1,2,83,1,9,21,90,0,4,20,97,0,8,9,108,0,3,3,111,0,2,1,109,0,3,2,114,0,0,0,109,0,3,2,93,0,7,14,111,0,2,1,90,1,11,12,5,0,14,95,100,0,6,8,5,0,57,52,58,0,7,49,107,0,7,0,107,1,1,5,0,113,0,0,1,0,14,1,7,92,114,0,0,0,0,0,8,1,44,28,18,15,11,3,36,53,11,11,2,54,39,8,11,1,39,46,17,11,3,34,50,16,11,4,15,46,38,0,107,3,1,3,107,2,2,3,107,3,1,3,107,3,1,3,107,3,1,3,107,3,1,3,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,114,0,0,0,12,0,15,87,12,0,62,40,12,0,9,93,12,0,46,56,12,0,2,100,12,1,24,77,14,0,41,59,73,0,36,5,0,0,14,1,1,13,46,39,14,2,98,0,14,2,16,82,14,0,75,15,2,4,2,2,14,0,36,30,29,5,17,0,25,53,11,8,18,0,26,69,1,19,1,29,62,3,99,0,12,3,52,0,60,2,105,0,9,0,69,0,21,24,112,0,1,1,90,0,23,1,20,0,0,4,21,22,47,20,0,0,10,19,29,36,20,1,25,40,23,5,20,1,4,11,18,60,20,0,10,20,21,43,84,0,23,7,84,9,6,15,84,9,10,11,22,0,50,42,72,0,14,28,100,0,4,1,3,1,1,0,4,50,0,0,4,2,5,1,4,4,4,3,5,13,0,1,18,28,0,51,32,0,3,28,0,8,25,19,17,7,9,1,28,4,71,9,2,28,3,30,30,11,9,3,8.830188679245284,13.846321156866908,2.2857142857142856,1.2666473875533018,9.864864864864865,6.656594884844682,2.5180722891566263,1.5170691077328609
BE,BEL,Belgium,Vlaanderen,2020-12-27,2020-12-27,329,1,10301.3412869572,0,0,56,320,3811841.6282381853,276,1,2,326,0,32,297,0,5,324,0,77,252,1,78,250,1,45,283,0,32,297,0,5,324,0,13,316,0,7,322,1,12,316,1,59,269,0,4,325,0,34,295,327,1,0,1,297,1,6,25,324,0,3,2,252,2,12,63,251,3,23,52,284,4,11,30,297,1,16,15,324,0,2,3,316,2,6,5,322,0,4,3,317,1,4,7,270,3,8,48,325,1,1,2,295,4,9,21,8,1,28,292,304,0,5,20,12,4,148,165,181,2,27,119,302,1,25,1,302,0,6,20,1,323,0,0,6,0,45,2,16,266,329,0,0,0,0,0,14,0,152,83,55,25,19,6,57,230,17,19,5,93,193,19,19,5,93,178,34,19,6,93,172,39,19,8,35,171,96,0,314,2,1,12,314,2,1,12,314,1,4,10,314,2,2,11,314,2,1,12,314,1,2,12,329,0,0,0,329,0,0,0,329,0,0,0,329,0,0,0,329,0,0,0,329,0,0,0,329,0,0,0,329,0,0,0,329,0,0,0,329,0,0,0,329,0,0,0,329,0,0,0,20,3,54,252,20,2,170,137,20,0,22,287,20,1,146,162,20,0,5,304,20,1,18,290,26,0,98,205,231,0,85,7,2,4,28,1,6,44,124,126,28,2,298,1,28,0,42,259,28,0,206,58,16,9,1,11,28,1,77,107,91,25,29,3,97,165,25,10,30,0,95,201,3,33,3,99,186,8,275,0,47,7,160,0,167,2,307,0,20,2,183,0,71,75,324,0,2,3,311,0,16,2,35,0,1,11,49,64,169,35,1,3,13,63,58,156,35,2,88,135,53,16,35,1,3,15,33,242,35,0,17,47,85,145,266,4,35,24,266,10,20,33,266,8,27,28,36,2,156,135,194,1,56,78,276,2,11,0,3,1,3,0,33,123,2,3,16,10,24,3,5,44,15,8,16,18,4,4,34,45,3,96,183,1,1,45,0,26,54,54,61,52,25,12,52,4,41,93,139,52,2,74,79,84,28,10,6.922580645161291,10.782101260085616,2.1739130434782608,1.749082198625727,8.696787148594378,6.597701649462338,2.7888888888888888,1.4568983026238835
BE,BEL,Belgium,Wallonie,2020-12-27,2020-12-27,336,0,0,0,0,37,319,2574342.4249700042,250,0,0,336,1,24,311,1,5,330,0,96,240,0,78,258,1,40,295,0,26,310,1,11,324,0,12,324,0,2,334,0,16,320,0,44,292,0,16,320,0,66,270,336,0,0,0,312,0,11,13,331,0,2,3,240,2,37,57,258,1,26,51,296,2,19,19,310,1,10,15,325,2,4,5,324,0,4,8,334,0,0,2,320,1,6,9,292,2,13,29,320,0,8,8,270,1,25,40,17,0,19,300,317,0,6,13,17,3,148,168,189,2,23,122,313,1,21,1,313,0,3,19,1,333,0,0,3,0,46,1,22,267,336,0,0,0,0,0,20,2,91,99,64,60,24,18,56,171,67,24,12,144,107,49,24,16,87,143,66,24,11,91,142,68,24,18,20,112,162,0,314,3,1,18,314,3,4,15,314,2,3,17,314,3,1,18,314,2,2,18,314,3,2,17,336,0,0,0,336,0,0,0,336,0,0,0,336,0,0,0,336,0,0,0,336,0,0,0,336,0,0,0,336,0,0,0,336,0,0,0,336,0,0,0,336,0,0,0,336,0,0,0,28,4,53,251,28,2,153,153,28,2,39,267,28,0,172,136,28,1,6,301,28,1,10,297,30,0,139,167,197,0,119,13,4,3,30,0,2,39,131,134,30,1,305,0,36,1,46,253,36,0,228,41,16,8,0,7,36,1,89,116,72,22,37,5,74,178,22,20,37,1,57,235,6,43,5,49,230,9,283,0,41,12,183,1,151,1,297,2,35,2,164,2,75,95,330,1,4,1,326,0,10,0,44,2,7,24,67,63,129,44,2,7,27,86,55,115,47,0,104,112,46,27,47,0,24,30,60,175,47,0,44,53,69,123,240,8,56,32,240,12,27,57,240,8,41,47,49,1,118,168,168,0,52,116,290,1,6,0,4,0,4,1,30,173,0,3,14,7,17,4,11,19,11,9,13,21,0,7,27,75,3,114,143,0,1,75,1,31,46,47,57,38,33,8,82,9,58,81,106,82,7,62,58,69,41,17,10.616883116883116,14.971955505526045,2.125,1.5,6.982035928143713,5.160640025091937,2.6611570247933884,1.5082276097985827
BE,BEL,Belgium,-99,2020-12-28,2020-12-24,100,0,0,0,0,15,83,1334871.5660631037,54,2,1,97,1,9,90,1,6,93,1,22,77,1,17,82,2,13,85,2,6,92,2,0,98,1,2,97,1,2,97,5,5,90,1,12,87,4,2,94,2,21,77,99,0,1,0,91,0,4,5,94,0,4,2,78,1,12,9,83,0,9,8,87,0,5,8,94,0,4,2,100,0,0,0,98,0,2,0,98,0,2,0,95,0,2,3,88,0,2,10,98,0,1,1,79,1,12,8,15,2,8,75,92,1,2,5,15,6,23,56,77,0,4,19,96,1,3,0,96,0,0,3,1,100,0,0,0,0,25,3,7,65,100,0,0,0,0,0,19,0,38,23,17,3,20,12,12,46,10,20,9,28,33,10,20,11,24,39,6,20,11,21,39,9,20,12,7,33,28,0,94,2,2,2,94,2,1,3,94,2,0,4,94,2,0,4,94,2,0,4,94,2,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,3,19,58,20,3,52,25,20,3,6,71,20,3,28,49,20,3,3,74,20,3,11,66,23,1,19,57,81,0,16,2,0,1,23,2,0,6,30,39,23,1,75,1,23,3,11,63,23,0,59,8,2,3,0,5,23,0,35,28,9,5,25,1,29,34,5,6,26,0,27,47,0,27,5,21,46,1,81,1,17,1,49,0,49,2,94,0,6,0,74,1,13,12,97,0,3,0,89,0,10,1,29,0,1,5,8,16,41,29,0,3,4,9,19,36,30,2,26,27,11,4,30,0,5,3,13,49,30,0,5,16,22,27,79,0,18,3,79,9,6,6,79,8,5,8,31,3,21,45,55,1,8,36,93,0,2,0,1,0,0,0,4,72,0,0,2,1,6,0,0,4,2,2,0,1,0,0,10,42,3,16,37,0,2,42,0,1,4,8,9,17,15,4,45,4,11,14,26,45,1,18,14,18,4,0,9.03448275862069,12.937991560352927,2.75,1.707825127659933,8.458823529411765,6.503617531667855,2.1,1.2494896917525644
BE,BEL,Belgium,Bruxelles,2020-12-28,2020-12-27,100,0,0,0,0,30,95,822832.3269697368,71,2,1,97,2,6,92,1,3,96,2,28,70,1,24,75,0,17,83,2,6,92,2,2,96,2,4,94,2,0,98,2,5,93,1,18,81,2,3,95,2,20,78,99,0,1,0,94,1,2,3,97,0,1,2,72,1,9,18,76,0,4,20,83,0,8,9,94,0,3,3,98,0,2,0,96,0,2,2,100,0,0,0,95,0,3,2,82,0,5,13,97,0,2,1,80,1,10,9,5,0,13,82,87,0,6,7,5,0,47,48,54,0,7,39,93,0,7,0,93,1,2,4,0,98,0,0,2,0,14,1,6,79,100,0,0,0,0,0,8,1,40,22,15,14,11,4,32,43,10,11,3,46,33,7,11,2,33,39,15,11,4,28,43,14,11,5,14,41,29,0,94,2,1,3,94,1,2,3,94,2,1,3,94,2,1,3,94,2,1,3,94,2,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,0,15,72,13,0,57,30,13,0,8,79,13,0,40,47,13,0,2,85,13,1,19,67,15,0,35,50,65,0,30,5,0,0,15,1,1,11,38,34,15,2,83,0,15,2,13,70,15,0,63,12,2,4,2,2,15,0,32,22,26,5,18,0,22,44,8,8,19,0,23,57,1,20,1,24,52,3,85,0,12,3,43,0,56,1,92,0,8,0,61,0,21,18,98,0,1,1,81,0,18,1,21,0,0,3,18,20,38,21,0,0,8,16,23,32,21,0,23,31,20,5,21,0,3,10,15,51,21,0,9,17,17,36,74,0,20,6,74,8,4,14,74,8,8,10,23,0,43,34,66,0,12,22,88,0,3,1,3,1,1,0,3,45,0,0,4,2,4,1,2,4,3,3,5,10,0,1,16,29,0,44,24,0,3,29,0,4,22,17,14,5,8,1,29,3,58,8,2,29,2,27,23,9,8,2,9.702127659574469,14.488248451788094,2.3076923076923075,1.3155870289605438,9.857142857142858,6.450449203805545,2.4927536231884058,1.5398929336903024
BE,BEL,Belgium,Vlaanderen,2020-12-28,2020-12-27,100,1,10301.3412869572,0,0,11,96,1311937.0538101066,75,0,1,99,0,11,89,0,1,99,0,16,84,0,20,80,0,9,91,0,8,92,0,1,99,0,5,95,0,2,98,0,3,97,0,17,83,0,0,100,0,7,93,99,0,0,1,89,1,3,7,99,0,1,0,84,0,2,14,80,1,9,10,91,1,1,7,92,0,4,4,99,0,1,0,95,0,2,3,98,0,0,2,97,0,0,3,83,0,3,14,100,0,0,0,93,1,1,5,4,0,8,88,92,0,2,6,5,0,39,56,61,1,9,29,91,0,9,0,91,0,1,7,1,99,0,0,1,0,15,0,2,83,100,0,0,0,0,0,7,0,49,22,11,11,10,3,16,67,4,10,3,19,62,6,10,3,23,52,12,10,3,19,54,14,10,4,6,54,26,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,1,9,80,10,0,45,45,10,0,7,83,10,1,34,55,10,0,2,88,10,1,8,81,12,0,29,59,71,0,24,1,2,2,13,1,1,12,45,28,13,1,85,1,13,0,11,76,13,0,60,16,4,4,1,2,13,1,25,30,25,6,14,2,29,42,9,4,14,0,27,57,2,14,1,27,57,1,91,0,5,4,55,0,44,1,93,0,6,1,66,0,14,20,98,0,0,2,92,0,7,1,15,0,0,3,8,20,54,15,0,1,3,17,15,49,15,1,22,41,15,6,15,0,1,5,11,68,15,0,4,14,18,49,83,1,11,5,83,3,5,9,83,3,8,6,16,2,43,39,61,0,11,28,90,0,1,0,2,1,1,0,5,48,0,2,4,3,5,0,2,9,3,4,6,4,1,0,9,21,0,32,47,0,0,21,0,6,7,22,14,12,15,3,25,0,14,31,30,25,0,25,14,20,14,2,8,12.165525060596439,1.4285714285714286,1.1338934190276817,9.897058823529411,6.943567206323199,2.767123287671233,1.5502737029419953
BE,BEL,Belgium,Wallonie,2020-12-28,2020-12-27,100,0,0,0,0,6,91,761395.6148815042,63,0,1,99,0,6,94,0,2,98,0,27,73,0,21,79,0,15,85,0,7,93,0,4,96,0,1,99,0,0,100,0,7,93,0,10,90,0,5,95,0,21,79,99,0,0,1,94,0,4,2,98,0,0,2,73,0,10,17,79,0,6,15,85,0,8,7,93,0,4,3,96,0,2,2,99,0,0,1,100,0,0,0,93,0,2,5,90,0,5,5,95,0,1,4,79,0,8,13,9,0,4,87,96,0,1,3,9,2,44,45,57,1,7,35,93,0,7,0,93,0,1,6,0,99,0,0,1,0,20,1,4,75,100,0,0,0,0,0,10,1,22,25,21,21,11,7,15,49,18,11,4,43,26,16,11,5,22,41,21,11,3,24,42,20,11,5,4,32,48,0,96,0,2,2,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,2,20,64,14,1,40,45,14,1,15,70,14,0,47,39,14,0,2,84,14,0,5,81,15,0,35,50,65,0,27,4,1,3,15,0,0,10,39,36,15,0,85,0,16,0,15,69,16,0,61,15,6,1,0,1,16,0,26,28,17,13,17,3,11,53,9,7,17,0,15,66,2,20,0,11,66,3,80,0,14,6,60,1,39,0,85,1,13,1,53,1,20,26,98,1,1,0,95,0,5,0,20,0,1,4,23,15,37,20,0,2,6,29,7,36,21,0,23,28,20,8,21,0,8,8,12,51,21,0,10,14,22,33,77,3,11,9,77,2,6,15,77,2,6,15,22,0,36,42,58,0,13,29,88,0,1,1,1,0,0,0,9,52,0,2,4,4,1,0,3,5,3,4,4,8,0,4,6,32,0,36,31,0,1,32,0,4,12,11,20,12,7,2,36,3,10,21,30,36,3,10,21,15,11,4,11.9,16.44696215422666,1.5,1,6.119047619047619,5.066399986868922,2.5833333333333335,1.5103222988248846
BE,BEL,Belgium,-99,2020-12-30,2020-12-25,100,0,0,0,0,14,86,1296677.8302947178,56,3,1,96,2,8,90,1,6,93,2,23,75,2,18,80,3,11,86,3,4,93,3,0,97,2,2,96,2,2,96,6,6,88,1,12,87,5,2,93,3,20,77,99,0,1,0,92,0,3,5,94,0,3,3,77,1,10,12,82,0,9,9,89,0,5,6,96,0,2,2,100,0,0,0,98,0,2,0,98,0,2,0,94,0,2,4,88,0,2,10,98,0,1,1,80,0,13,7,13,1,8,78,93,1,1,5,15,7,27,51,73,1,6,20,94,1,4,1,94,0,0,5,1,100,0,0,0,0,29,5,7,59,100,0,0,0,0,0,18,0,41,23,16,2,20,11,11,48,10,20,11,26,35,8,20,12,23,41,4,20,11,22,39,8,20,12,7,35,26,0,93,2,3,2,93,2,2,3,93,2,0,5,93,2,1,4,93,2,0,5,93,2,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,3,18,59,20,2,55,23,20,2,7,71,20,2,26,52,20,2,1,77,20,2,9,69,24,1,18,57,82,0,16,2,0,0,25,1,0,5,25,44,25,0,74,1,25,1,10,64,25,0,55,10,2,3,0,5,25,0,31,29,11,4,27,1,29,34,4,5,28,0,31,41,0,30,4,26,40,0,82,0,16,2,46,0,52,2,93,0,7,0,76,0,12,12,99,0,1,0,91,0,8,1,31,0,1,5,7,16,40,31,0,2,4,11,17,35,32,2,27,26,11,2,32,0,4,4,13,47,32,0,5,16,21,26,79,0,17,4,79,8,7,6,79,7,5,9,32,2,24,42,58,0,9,33,92,0,3,0,1,0,0,0,4,68,0,0,2,2,5,1,0,4,2,4,0,1,0,0,11,41,2,17,39,0,1,41,0,1,3,4,12,19,16,4,44,4,11,13,28,44,1,20,15,17,1,2,9,12.759310326189265,3,2,7.151351351351351,5.5959122789974325,1.9230769230769231,1.0635890745287926
