ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DO,DOM,Dominican Republic,Distrito Nacional,2020-12-27,2020-12-27,112,1,5589.67042499422,0,0,47,99,1267555.3644496084,67,2,2,108,1,13,98,2,5,105,2,20,90,2,24,86,3,20,89,3,13,96,2,7,103,2,5,105,2,6,104,2,8,102,3,23,86,3,3,106,2,27,83,110,0,2,0,99,1,9,3,107,0,5,0,92,0,10,10,88,1,14,9,92,1,8,11,99,0,8,5,105,0,6,1,107,0,5,0,106,1,4,1,104,0,4,4,89,1,8,14,109,0,2,1,85,1,14,12,12,1,20,79,93,0,12,7,13,3,50,46,62,1,24,25,88,6,17,1,88,9,15,0,103,0,3,6,0,42,0,8,62,112,0,0,0,0,15,1,25,32,21,18,21,6,37,33,15,21,11,36,24,20,21,8,37,28,18,21,9,31,25,26,21,12,8,18,53,104,1,2,5,104,1,0,7,104,1,1,6,104,1,0,7,104,0,2,6,104,1,2,5,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,24,3,31,54,24,4,54,30,24,6,30,52,24,4,46,38,24,4,5,79,24,3,17,68,25,0,42,45,70,0,24,15,2,1,27,0,3,10,30,42,27,1,84,0,28,0,19,65,28,0,73,7,0,0,0,4,28,0,20,25,25,14,28,1,23,43,13,4,29,2,10,65,6,33,2,10,56,11,81,1,28,2,58,1,52,1,82,1,27,2,66,1,31,14,107,0,5,0,95,1,15,1,33,0,1,3,15,11,49,33,1,3,1,9,18,47,35,0,43,22,5,7,35,1,9,18,15,34,35,1,22,17,18,19,74,4,30,4,74,8,19,11,74,6,23,9,37,1,39,35,77,0,15,20,100,1,1,1,0,1,1,0,7,61,0,1,2,4,6,0,0,8,0,1,4,4,5,0,1,15,42,0,27,43,0,0,42,0,8,19,15,11,12,5,0,44,1,60,3,4,44,0,11,23,27,7,0,2.8372093023255816,2.1036276213805563,2.5764705882352943,1.7816878976705999,11.537313432835822,6.221488563497156,3.208955223880597,1.7192080050509853
DO,DOM,Dominican Republic,La Altagracia,2020-12-27,2020-12-21,100,5,60137.573878822426,4,51462.8723440723,39,88,1472751.181553242,63,1,7,92,1,18,81,1,4,95,2,16,82,2,13,85,1,22,77,1,10,89,2,7,91,2,6,92,1,6,93,1,10,89,0,25,75,3,8,89,2,19,79,93,0,7,0,82,1,14,3,96,0,3,1,84,0,6,10,87,0,8,5,78,2,11,9,90,0,7,3,93,1,5,1,94,1,4,1,94,1,3,2,90,0,7,3,75,2,9,14,92,0,5,3,81,1,10,8,12,0,13,75,87,0,6,7,12,3,28,57,72,1,11,16,89,1,8,2,89,3,8,0,97,0,2,1,0,28,0,13,59,100,0,0,0,0,15,0,20,29,21,15,21,4,41,20,14,21,5,35,25,14,21,3,35,23,18,21,5,33,23,18,21,6,12,14,47,87,6,4,3,87,9,1,3,87,7,3,3,87,8,2,3,87,5,5,3,87,8,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,3,32,48,17,3,53,27,17,2,34,47,17,2,42,39,17,4,16,63,17,4,12,67,19,0,50,31,50,0,31,6,9,4,22,0,1,9,22,46,22,0,78,0,23,0,12,65,23,0,63,8,0,1,1,4,23,0,20,14,20,23,23,1,22,36,16,2,23,2,5,62,8,30,0,7,52,11,70,2,28,0,49,2,48,1,68,2,30,0,60,2,29,9,86,0,12,2,89,1,10,0,31,0,0,0,3,14,52,31,0,0,0,9,15,45,32,0,26,21,15,6,32,0,11,17,13,27,32,0,16,30,13,9,54,3,42,1,54,14,13,19,54,16,19,11,32,1,34,33,67,0,18,15,82,0,3,0,9,0,0,0,6,48,0,1,3,2,4,1,2,2,0,0,1,3,1,20,2,10,34,0,38,28,0,0,34,0,7,18,22,11,6,2,0,36,4,27,23,10,36,1,17,28,17,0,1,2.5348837209302326,1.7640434776158886,3.166666666666666,1.3371158468430429,12.278688524590164,6.993166063000325,2.7288135593220337,1.4483106505520942
DO,DOM,Dominican Republic,Santiago,2020-12-27,2020-12-25,100,1,13188.6893096964,0,0,47,95,1585587.6741467812,65,4,2,94,4,9,87,3,4,93,4,14,82,4,23,73,6,13,81,4,7,89,5,5,90,6,7,87,4,2,94,6,6,88,6,24,70,3,8,89,4,15,81,98,0,2,0,91,1,6,2,96,0,4,0,86,2,5,7,77,0,8,15,87,0,6,7,93,1,4,2,95,0,5,0,93,0,4,3,98,0,2,0,94,0,5,1,76,0,10,14,92,1,4,3,85,0,10,5,5,0,22,73,79,0,5,16,7,1,32,60,68,1,6,25,94,0,6,0,94,4,2,0,96,0,0,3,1,15,0,9,76,100,0,0,0,0,9,1,27,36,19,8,10,2,44,33,11,10,6,46,26,12,10,7,46,25,12,10,10,35,33,12,10,11,8,22,49,91,1,3,5,91,2,4,3,91,1,3,5,91,2,6,1,91,2,0,7,91,2,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,1,24,62,13,0,54,33,13,4,21,62,13,3,54,30,13,4,16,67,13,2,26,59,15,1,52,32,48,0,34,7,6,5,15,1,1,19,29,35,15,3,82,0,16,2,13,69,16,0,72,9,0,1,0,2,16,0,15,24,29,16,17,3,26,38,13,3,17,1,4,71,7,21,3,10,55,11,76,3,17,4,46,2,52,0,79,1,20,0,46,2,33,19,84,2,13,1,74,2,24,0,21,1,0,3,8,10,57,21,0,1,1,12,18,47,24,1,35,29,7,4,24,1,12,21,12,30,24,1,23,24,19,9,54,3,37,6,54,13,15,18,54,13,17,16,27,0,33,40,60,0,20,20,80,3,5,0,3,1,0,0,8,47,0,1,2,1,7,4,1,6,3,0,8,4,1,1,1,13,31,0,36,33,0,0,31,0,11,20,21,10,3,4,0,35,0,43,14,8,35,0,10,28,20,6,1,2.6739130434782608,1.726323618767633,2.4705882352941178,1.841115390830499,13.191176470588237,7.138830860718411,2.984375,1.5885721601288711
DO,DOM,Dominican Republic,Santo Domingo,2020-12-27,2020-12-26,100,1,6721.19725702443,1,6721.19725702443,30,88,1181979.6294505391,61,2,2,96,2,18,80,2,8,90,3,18,79,2,29,69,2,23,75,3,14,83,2,5,93,2,4,94,3,5,92,1,9,90,2,21,77,3,4,93,3,18,79,98,1,1,0,82,2,11,5,92,1,3,4,82,3,7,8,71,2,16,11,77,3,10,10,86,3,8,3,95,1,3,1,96,1,2,1,95,1,4,0,91,2,7,0,79,3,9,9,96,1,3,0,82,1,9,8,12,0,14,74,86,0,7,7,12,0,35,53,65,1,11,23,89,4,7,0,89,3,8,0,97,0,2,1,0,24,1,8,67,100,0,0,0,0,12,0,20,30,21,17,16,4,36,22,22,16,8,36,15,25,16,4,34,21,25,16,5,30,23,26,16,7,7,15,55,92,3,4,1,92,4,1,3,92,3,4,1,92,4,1,3,92,3,2,3,92,4,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,18,0,20,62,18,0,50,32,18,1,22,59,18,2,52,28,18,1,19,62,18,0,23,59,19,0,56,25,44,1,35,13,5,2,21,1,2,18,30,28,21,0,79,0,22,3,9,66,22,0,57,12,1,2,0,6,22,0,10,26,29,13,24,1,20,40,11,4,24,0,4,66,6,29,3,12,54,2,80,0,20,0,50,0,48,2,78,0,21,1,48,0,36,16,81,0,18,1,77,0,23,0,31,1,0,3,6,13,46,31,0,0,4,6,13,46,33,2,25,31,5,4,33,0,8,18,16,25,33,0,18,22,14,13,61,4,32,3,61,11,14,14,61,10,15,14,34,0,29,37,63,0,22,15,79,1,4,0,6,2,1,1,6,50,0,0,2,1,6,1,4,5,2,0,3,2,4,1,4,15,37,0,26,37,0,0,37,0,8,10,22,13,6,4,0,39,2,52,5,2,39,2,9,22,25,2,1,2.5416666666666665,1.458042017509336,2.4545454545454546,1.863525495593573,12.220689655172414,6.65043880944233,2.7719298245614037,1.732231672270208
DO,DOM,Dominican Republic,-99,2020-12-28,2020-12-24,100,4,67912.5241564974,3,52030.8887185574,30,80,1581645.7056757805,43,6,7,87,9,12,79,8,5,87,10,19,71,9,14,77,9,14,77,8,11,81,8,4,88,7,5,88,7,9,84,8,7,85,7,16,77,6,9,85,8,16,76,93,1,6,0,88,1,10,1,95,2,2,1,81,1,13,5,86,0,7,7,86,1,10,3,89,1,7,3,96,0,3,1,95,1,4,0,91,2,5,2,93,0,5,2,84,1,9,6,91,2,6,1,84,1,12,3,18,2,12,68,89,0,7,4,22,3,30,45,70,1,16,13,84,4,12,0,84,9,7,0,91,0,6,3,0,42,7,9,42,100,0,0,0,0,23,0,32,18,15,12,24,10,35,14,17,24,26,31,12,7,24,26,32,12,6,24,26,24,17,9,24,30,11,11,24,92,1,4,3,92,1,4,3,92,0,4,4,92,1,1,6,92,1,2,5,92,1,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,8,20,45,27,6,42,25,27,10,20,43,27,6,34,33,27,11,10,52,27,9,13,51,27,0,43,30,57,1,26,7,5,4,27,2,1,11,24,35,27,3,70,0,32,1,10,57,32,1,51,8,2,0,0,6,32,3,16,15,21,13,33,5,19,32,6,5,33,1,7,54,5,37,1,13,37,12,80,1,19,0,58,2,40,0,80,0,19,1,66,1,28,5,90,0,9,1,87,0,11,2,39,0,0,1,5,13,42,39,1,0,1,8,8,43,40,1,22,19,7,11,40,0,12,19,6,23,40,0,19,15,9,17,67,3,28,2,67,11,12,10,67,10,16,7,42,2,29,27,73,0,13,14,89,1,1,1,1,3,0,2,2,60,0,1,2,0,6,1,1,3,2,0,8,2,2,2,1,9,50,3,24,23,0,0,50,1,0,5,11,11,17,4,1,56,4,27,7,6,56,3,9,15,16,1,0,3.0833333333333335,1.998187584584692,3.125,2.5877458475338284,11.170731707317072,7.9085473983039085,2.902439024390244,1.7292321713520786
DO,DOM,Dominican Republic,Distrito Nacional,2020-12-28,2020-12-27,100,1,5589.67042499422,0,0,43,87,1158024.1060933967,55,2,2,96,1,12,87,2,5,93,2,18,80,2,22,76,3,19,78,3,12,85,2,7,91,2,5,93,2,6,92,2,7,91,3,20,77,3,2,95,2,26,72,98,0,2,0,88,1,8,3,95,0,5,0,82,0,9,9,78,1,14,7,81,1,7,11,88,0,8,4,93,0,6,1,95,0,5,0,94,1,4,1,93,0,3,4,80,1,8,11,98,0,1,1,74,1,14,11,12,1,17,70,84,0,9,7,13,3,44,40,56,1,22,21,78,5,16,1,78,8,14,0,92,0,3,5,0,40,0,8,52,100,0,0,0,0,16,1,18,27,20,18,22,6,31,28,13,22,11,28,19,20,22,8,28,24,18,22,9,23,22,24,22,12,7,13,46,92,1,2,5,92,1,0,7,92,1,1,6,92,1,0,7,92,0,2,6,92,1,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,3,28,44,25,4,46,25,25,6,26,43,25,4,41,30,25,4,4,67,25,3,14,58,26,0,39,35,61,0,21,15,2,1,28,0,3,9,26,34,28,1,71,0,29,0,15,56,29,0,61,6,0,0,0,4,29,0,16,20,23,12,29,1,18,37,11,4,30,1,8,55,6,34,2,7,46,11,72,1,25,2,54,1,44,1,74,1,23,2,59,1,28,12,96,0,4,0,86,1,12,1,34,0,1,3,13,8,41,34,1,3,0,6,18,38,36,0,36,17,4,7,36,1,8,16,11,28,36,1,20,13,16,14,68,3,25,4,68,5,17,10,68,4,19,9,38,1,30,31,69,0,13,18,90,0,1,1,0,1,1,0,6,60,0,0,2,2,4,0,0,5,0,1,3,4,5,0,1,13,43,0,23,34,0,0,43,0,7,14,13,10,10,3,0,44,0,50,3,3,44,0,10,18,21,7,0,3.026315789473684,2.162166607392301,2.72,1.8451480776814169,11.89090909090909,6.308937596988387,3.214285714285715,1.7551408719870554
DO,DOM,Dominican Republic,La Altagracia,2020-12-28,2020-12-21,100,5,60137.573878822426,4,51462.8723440723,39,88,1472751.181553242,63,1,7,92,1,18,81,1,4,95,2,16,82,2,13,85,1,22,77,1,10,89,2,7,91,2,6,92,1,6,93,1,10,89,0,25,75,3,8,89,2,19,79,93,0,7,0,82,1,14,3,96,0,3,1,84,0,6,10,87,0,8,5,78,2,11,9,90,0,7,3,93,1,5,1,94,1,4,1,94,1,3,2,90,0,7,3,75,2,9,14,92,0,5,3,81,1,10,8,12,0,13,75,87,0,6,7,12,3,28,57,72,1,11,16,89,1,8,2,89,3,8,0,97,0,2,1,0,28,0,13,59,100,0,0,0,0,15,0,20,29,21,15,21,4,41,20,14,21,5,35,25,14,21,3,35,23,18,21,5,33,23,18,21,6,12,14,47,87,6,4,3,87,9,1,3,87,7,3,3,87,8,2,3,87,5,5,3,87,8,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,3,32,48,17,3,53,27,17,2,34,47,17,2,42,39,17,4,16,63,17,4,12,67,19,0,50,31,50,0,31,6,9,4,22,0,1,9,22,46,22,0,78,0,23,0,12,65,23,0,63,8,0,1,1,4,23,0,20,14,20,23,23,1,22,36,16,2,23,2,5,62,8,30,0,7,52,11,70,2,28,0,49,2,48,1,68,2,30,0,60,2,29,9,86,0,12,2,89,1,10,0,31,0,0,0,3,14,52,31,0,0,0,9,15,45,32,0,26,21,15,6,32,0,11,17,13,27,32,0,16,30,13,9,54,3,42,1,54,14,13,19,54,16,19,11,32,1,34,33,67,0,18,15,82,0,3,0,9,0,0,0,6,48,0,1,3,2,4,1,2,2,0,0,1,3,1,20,2,10,34,0,38,28,0,0,34,0,7,18,22,11,6,2,0,36,4,27,23,10,36,1,17,28,17,0,1,2.5348837209302326,1.7640434776158886,3.166666666666666,1.3371158468430429,12.278688524590164,6.993166063000325,2.7288135593220337,1.4483106505520942
DO,DOM,Dominican Republic,Santiago,2020-12-28,2020-12-25,100,1,13188.6893096964,0,0,47,95,1585587.6741467812,65,4,2,94,4,9,87,3,4,93,4,14,82,4,23,73,6,13,81,4,7,89,5,5,90,6,7,87,4,2,94,6,6,88,6,24,70,3,8,89,4,15,81,98,0,2,0,91,1,6,2,96,0,4,0,86,2,5,7,77,0,8,15,87,0,6,7,93,1,4,2,95,0,5,0,93,0,4,3,98,0,2,0,94,0,5,1,76,0,10,14,92,1,4,3,85,0,10,5,5,0,22,73,79,0,5,16,7,1,32,60,68,1,6,25,94,0,6,0,94,4,2,0,96,0,0,3,1,15,0,9,76,100,0,0,0,0,9,1,27,36,19,8,10,2,44,33,11,10,6,46,26,12,10,7,46,25,12,10,10,35,33,12,10,11,8,22,49,91,1,3,5,91,2,4,3,91,1,3,5,91,2,6,1,91,2,0,7,91,2,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,1,24,62,13,0,54,33,13,4,21,62,13,3,54,30,13,4,16,67,13,2,26,59,15,1,52,32,48,0,34,7,6,5,15,1,1,19,29,35,15,3,82,0,16,2,13,69,16,0,72,9,0,1,0,2,16,0,15,24,29,16,17,3,26,38,13,3,17,1,4,71,7,21,3,10,55,11,76,3,17,4,46,2,52,0,79,1,20,0,46,2,33,19,84,2,13,1,74,2,24,0,21,1,0,3,8,10,57,21,0,1,1,12,18,47,24,1,35,29,7,4,24,1,12,21,12,30,24,1,23,24,19,9,54,3,37,6,54,13,15,18,54,13,17,16,27,0,33,40,60,0,20,20,80,3,5,0,3,1,0,0,8,47,0,1,2,1,7,4,1,6,3,0,8,4,1,1,1,13,31,0,36,33,0,0,31,0,11,20,21,10,3,4,0,35,0,43,14,8,35,0,10,28,20,6,1,2.6739130434782608,1.726323618767633,2.4705882352941178,1.841115390830499,13.191176470588237,7.138830860718411,2.984375,1.5885721601288711
DO,DOM,Dominican Republic,Santo Domingo,2020-12-28,2020-12-26,100,1,6721.19725702443,1,6721.19725702443,32,88,1183595.8548660844,61,2,2,96,2,19,79,2,8,90,3,19,78,2,30,68,2,24,74,3,14,83,2,5,93,2,4,94,3,5,92,1,9,90,2,21,77,3,4,93,3,18,79,98,1,1,0,81,2,12,5,92,1,3,4,81,3,8,8,70,2,17,11,76,3,10,11,86,3,8,3,95,1,3,1,96,1,2,1,95,1,4,0,91,2,7,0,79,3,9,9,96,1,3,0,82,1,9,8,12,0,15,73,85,0,7,8,12,0,37,51,63,1,11,25,89,4,7,0,89,3,8,0,97,0,2,1,0,24,1,8,67,100,0,0,0,0,12,0,19,32,21,16,16,4,37,22,21,16,8,37,15,24,16,4,34,22,24,16,5,31,23,25,16,7,8,15,54,92,3,4,1,92,4,1,3,92,3,4,1,92,4,1,3,92,3,2,3,92,4,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,18,0,19,63,18,0,49,33,18,1,22,59,18,2,53,27,18,1,20,61,18,0,23,59,20,0,56,24,44,1,35,13,5,2,22,1,2,16,31,28,22,0,78,0,23,3,9,65,23,0,56,12,1,2,0,6,23,0,10,26,28,13,25,1,20,39,11,4,25,0,5,64,6,30,3,13,52,2,81,0,19,0,51,0,48,1,78,0,21,1,47,0,38,15,80,0,19,1,77,0,23,0,32,1,0,4,6,13,44,32,0,0,5,6,12,45,34,2,24,31,5,4,34,0,8,18,16,24,34,0,17,23,14,12,61,4,32,3,61,11,13,15,61,10,14,15,35,0,28,37,63,0,21,16,80,1,4,0,6,2,1,1,5,52,0,0,2,1,6,1,4,5,2,0,2,2,4,1,4,14,37,0,26,37,0,0,37,0,8,11,22,12,6,4,0,39,2,52,5,2,39,2,8,22,26,2,1,2.6122448979591835,1.5250181218952263,2.4166666666666665,1.781640374554423,12.224561403508773,6.709489034775258,2.8035714285714284,1.731207070825995
DO,DOM,Dominican Republic,-99,2020-12-30,2020-12-26,100,4,51945.93499454914,3,44207.0682364642,35,76,1452117.491013706,46,9,6,85,11,10,79,8,4,88,10,15,75,10,13,77,9,15,76,9,11,80,11,5,84,9,6,85,10,8,82,10,7,83,9,20,71,9,9,82,8,15,77,94,1,5,0,90,2,8,0,96,2,2,0,85,1,11,3,87,1,6,6,85,1,11,3,89,1,7,3,95,0,3,2,94,1,3,2,92,2,5,1,93,0,5,2,80,1,13,6,91,3,5,1,85,2,9,4,21,3,15,61,86,0,9,5,24,2,30,44,70,1,13,16,87,2,11,0,87,6,7,0,94,0,4,2,0,40,5,6,49,100,0,0,0,0,26,1,24,23,15,11,27,11,27,21,14,27,23,31,11,8,27,20,32,13,8,27,25,23,18,7,27,25,13,7,28,95,2,1,2,95,2,1,2,95,1,1,3,95,2,1,2,95,2,1,2,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,29,7,24,40,29,5,48,18,29,10,20,41,29,7,30,34,29,11,12,48,29,9,18,44,29,1,45,25,55,1,29,9,3,3,29,3,1,8,27,32,29,1,70,0,33,1,13,53,33,1,55,8,1,0,0,2,33,2,16,15,22,12,34,3,20,32,5,6,34,0,8,52,6,36,2,11,39,12,76,1,23,0,52,2,46,0,80,0,20,0,70,1,23,6,88,0,11,1,82,0,17,1,39,4,0,2,4,13,38,39,2,1,0,8,9,41,42,1,20,23,7,7,42,0,12,19,9,18,42,0,23,14,6,15,64,3,32,1,64,9,15,12,64,11,17,8,44,1,23,32,68,0,19,13,83,1,3,1,1,5,1,1,4,60,0,1,1,1,7,2,1,2,1,0,4,3,4,1,2,10,52,2,22,24,0,0,52,0,0,6,11,12,13,5,1,54,3,27,9,7,54,1,12,16,17,0,0,2.652173913043478,1.7479519353744963,3.111111111111111,2.4209731743889917,11.333333333333334,7.623831518176662,2.9767441860465116,1.752391183946249
