ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,Pirkanmaa,2020-12-31,2020-12-26,100,1,8922.945948344059,0,0,8,96,978730.831976965,85,0,1,99,0,12,88,0,3,97,0,12,88,0,34,66,0,16,84,0,5,95,0,1,99,0,6,94,0,2,98,0,5,95,0,13,87,0,6,94,0,11,89,99,1,0,0,88,1,5,6,97,1,0,2,88,0,2,10,66,1,11,22,84,1,4,11,95,0,2,3,99,0,0,1,94,0,1,5,98,1,0,1,95,0,0,5,87,1,6,6,94,1,4,1,89,1,4,6,4,0,3,93,97,0,1,2,4,0,38,58,62,0,6,32,94,0,6,0,94,0,6,0,100,0,0,10,0,1,89,100,0,0,0,0,6,0,58,19,14,3,9,1,23,62,5,9,4,44,38,5,9,1,43,40,7,9,2,44,39,6,9,1,15,59,16,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,0,17,73,10,0,56,34,10,0,19,71,10,0,50,40,10,0,1,89,10,0,6,84,10,0,44,46,56,37,5,1,1,10,0,2,4,30,54,10,0,89,1,10,0,16,74,10,0,43,26,10,3,6,2,10,0,17,19,40,14,10,0,18,47,22,3,10,0,49,38,3,10,0,40,46,4,83,0,11,6,44,0,50,6,81,0,13,6,50,0,16,34,99,0,0,1,94,0,5,1,11,1,0,0,9,15,64,11,0,0,0,11,18,60,11,1,8,34,42,4,11,0,0,1,8,80,11,0,1,10,22,56,89,0,9,2,89,3,1,7,89,2,3,6,11,0,48,41,59,0,15,26,85,0,0,0,3,2,0,2,8,37,0,1,6,1,11,2,2,13,1,0,2,6,2,0,2,14,12,3,27,58,0,0,12,0,7,15,18,14,14,18,2,12,2,40,26,20,12,1,34,24,20,5,4,7.490196078431373,11.753080530685745,2.6666666666666665,2.0816659994661326,14.52325581395349,4.998180243403996,2.388235294117647,1.3460180927024543
FI,FIN,Finland,Pohjanmaa,2020-12-31,2020-12-24,100,0,0,0,0,7,97,525219.1312573707,77,0,0,100,0,12,88,0,5,95,0,26,74,0,18,82,0,16,84,0,6,94,0,2,98,0,0,100,0,3,97,0,5,95,0,12,88,0,2,98,0,12,88,100,0,0,0,88,0,4,8,95,0,0,5,74,1,5,20,82,1,1,16,84,0,5,11,94,0,2,4,98,0,1,1,100,0,0,0,97,1,2,0,95,0,3,2,88,0,2,10,98,0,2,0,88,1,4,7,3,0,4,93,96,0,3,1,3,3,23,71,77,0,6,17,94,1,5,0,94,0,6,0,100,0,0,13,1,2,84,100,0,0,0,0,6,1,50,28,11,4,8,1,31,54,6,8,4,38,47,3,8,3,37,45,7,8,3,37,46,6,8,4,11,54,23,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,1,11,80,8,2,50,40,8,1,19,72,8,1,58,33,8,1,1,90,8,1,1,90,9,0,56,35,44,35,17,3,1,11,2,1,8,31,47,11,0,89,0,13,0,13,74,13,0,50,24,5,2,4,2,13,0,13,17,43,14,13,0,15,46,21,5,14,0,26,58,2,15,1,29,54,1,89,0,7,4,50,0,48,2,81,0,15,4,42,0,21,37,99,0,1,0,99,0,1,0,16,1,0,0,7,15,61,16,0,0,5,4,9,66,16,1,9,33,32,9,16,0,0,3,5,76,16,0,5,8,16,55,87,2,9,2,87,3,1,9,87,0,6,7,16,0,54,30,70,0,8,22,95,0,1,1,0,1,0,0,2,43,0,1,2,2,4,3,3,12,9,0,1,7,2,2,3,6,22,2,42,33,0,1,22,2,2,11,14,21,13,9,6,23,0,26,6,45,23,0,31,17,17,9,3,7.902439024390244,10.217154393589198,1.7500000000000002,0.9574271077563381,10.95890410958904,5.842108533370236,2.688311688311688,1.3979283569073904
FI,FIN,Finland,Pohjois-Pohjanmaa,2020-12-31,2020-12-24,100,0,0,0,0,6,99,1755587.5806029087,81,0,0,100,0,7,93,0,0,100,0,9,91,0,17,83,1,9,90,0,4,96,0,1,99,0,2,98,1,1,98,0,4,96,0,13,87,0,2,98,0,11,89,100,0,0,0,93,0,5,2,100,0,0,0,91,0,1,8,83,0,3,14,91,0,2,7,96,0,0,4,99,0,1,0,98,0,0,2,99,0,1,0,96,0,0,4,87,0,1,12,98,0,0,2,89,0,4,7,1,0,4,95,96,0,2,2,1,0,32,67,68,0,7,25,93,0,7,0,93,0,7,0,100,0,0,8,1,1,90,100,0,0,0,0,3,0,57,26,9,5,6,1,33,53,7,6,4,45,39,6,6,6,37,42,9,6,5,38,43,8,6,6,11,54,23,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,0,16,78,6,0,54,40,6,0,23,71,6,0,51,43,6,0,3,91,6,0,5,89,7,0,42,51,58,29,12,1,0,7,0,1,6,32,54,7,2,91,0,9,1,13,77,9,0,53,27,7,1,2,1,9,0,23,25,34,9,9,0,15,53,22,1,9,0,39,51,1,13,0,40,47,0,85,0,10,5,47,0,48,5,78,0,16,6,50,0,10,40,97,0,1,2,95,0,4,1,14,0,0,1,9,18,58,14,0,0,3,6,23,54,16,0,5,43,26,10,16,0,0,3,6,75,16,0,3,9,27,45,88,1,9,2,88,3,0,9,88,2,3,7,16,0,53,31,69,0,13,18,88,0,0,1,1,3,1,1,5,35,0,1,5,3,9,0,1,11,4,0,2,13,4,1,4,7,18,2,28,50,0,2,18,1,11,13,15,26,8,5,3,19,1,35,29,16,19,0,26,15,17,14,9,5.9743589743589745,9.068415922388567,1.5,1,14.80128205128205,4.895226765763266,2.9367088607594938,1.5387455109551362
FI,FIN,Finland,Uusimaa,2020-12-31,2020-12-31,148,0,0,0,0,14,145,1034161.6461585178,127,1,0,147,1,12,135,0,0,148,0,17,131,1,42,105,1,17,130,1,8,139,1,1,146,0,5,143,1,2,145,0,6,142,1,23,124,1,4,143,1,14,133,148,0,0,0,136,0,2,10,148,0,0,0,131,0,7,10,106,0,11,31,131,0,4,13,140,0,1,7,147,0,0,1,143,0,2,3,146,0,1,1,142,0,4,2,125,0,2,21,144,0,2,2,134,0,6,8,2,1,10,135,138,0,1,9,2,1,55,90,93,1,8,46,140,0,7,1,140,0,8,0,148,0,0,12,2,5,129,148,0,0,0,0,4,1,101,29,10,3,6,5,58,75,4,6,8,80,50,4,6,7,72,55,8,6,6,75,56,5,6,10,25,81,26,0,143,0,2,3,143,0,2,3,143,0,1,4,143,0,1,4,143,0,1,4,143,0,0,5,145,1,0,2,145,1,0,2,145,1,0,2,145,1,0,2,145,1,0,2,145,1,0,2,145,1,0,2,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,148,0,0,0,8,1,33,106,8,1,112,27,8,1,52,87,8,2,58,80,8,1,2,137,8,1,29,110,8,1,59,80,89,41,14,3,1,9,1,0,2,46,90,9,1,137,1,9,1,23,115,9,0,79,48,6,1,3,2,9,0,42,34,48,15,9,1,37,78,22,1,9,0,78,59,2,11,2,70,63,2,115,2,26,5,36,2,106,4,96,0,43,9,90,2,21,35,146,1,1,0,119,1,27,1,13,0,0,1,11,24,99,13,0,1,2,12,20,100,14,2,18,59,46,9,14,1,1,2,12,118,14,0,7,13,25,89,128,1,15,4,128,3,0,17,128,3,5,12,15,1,75,57,91,0,21,36,128,0,3,0,2,4,0,0,11,54,0,1,1,8,10,2,5,15,1,0,3,14,4,5,2,23,17,2,48,79,0,2,17,0,4,17,37,27,22,17,7,19,4,74,34,17,19,4,52,35,22,12,4,7.416666666666667,10.336486284901108,1.4444444444444444,0.5270462766947299,13.641129032258064,5.678572076565003,2.317073170731707,1.2951173955949518
FI,FIN,Finland,Varsinais-Suomi,2020-12-31,2020-12-27,100,1,2876.5136894537,1,2876.5136894537,19,97,472910.96611701266,81,0,1,99,0,5,95,0,2,98,0,12,88,0,24,76,0,8,92,0,3,97,0,4,96,0,1,99,0,1,99,0,4,96,0,15,85,0,2,98,0,11,89,99,0,1,0,95,0,2,3,98,0,2,0,88,0,4,8,76,0,8,16,92,1,0,7,97,0,1,2,96,0,3,1,99,0,0,1,99,1,0,0,96,0,1,3,85,0,4,11,98,0,2,0,89,0,3,8,3,0,8,89,92,0,3,5,3,1,33,63,67,0,7,26,93,0,6,1,93,1,6,0,99,1,0,11,0,3,86,100,0,0,0,0,3,1,54,23,13,6,6,3,34,48,9,6,3,50,36,5,6,4,41,38,11,6,3,46,37,8,6,3,18,50,23,0,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,0,20,72,8,0,54,38,8,0,21,71,8,0,46,46,8,0,5,87,8,0,10,82,8,0,45,47,55,34,9,2,0,8,0,0,10,32,50,8,0,91,1,10,0,13,77,10,0,43,30,6,4,6,1,10,0,27,13,36,14,10,0,18,40,27,5,10,0,34,54,2,12,0,37,51,0,80,0,14,6,46,0,48,6,79,1,14,6,54,0,12,34,95,0,3,2,90,0,9,1,13,2,0,2,5,12,66,13,1,0,2,4,20,60,13,2,11,28,31,15,13,0,0,3,8,76,13,0,2,12,19,54,86,1,11,2,86,1,6,7,86,2,6,6,14,0,52,34,66,0,10,24,91,0,1,0,0,1,0,0,7,41,0,1,4,6,6,4,4,6,2,0,2,9,3,0,2,10,18,0,43,36,1,2,18,0,9,9,15,19,14,10,6,19,3,29,27,22,19,1,29,16,23,6,6,6.897435897435898,9.43619814107487,2.5714285714285716,1.2724180205607036,14.28125,4.856056996881526,2.3875,1.42752108765377
FI,FIN,Finland,Keski-Suomi,2021-01-01,2020-12-23,100,0,0,0,0,31,98,1238493.9471292403,85,1,0,99,1,11,88,1,4,95,1,14,85,1,28,71,1,11,88,1,6,93,1,3,96,1,4,95,1,1,98,1,3,96,1,16,83,1,6,93,0,15,85,100,0,0,0,89,0,3,8,96,0,1,3,86,0,1,13,72,0,8,20,89,0,3,8,94,0,2,4,97,0,2,1,96,0,1,3,99,0,1,0,97,0,1,2,84,0,1,15,94,0,4,2,85,0,5,10,2,0,14,84,86,0,6,8,2,0,28,70,72,0,5,23,95,1,4,0,95,0,5,0,100,0,0,8,0,1,91,100,0,0,0,0,5,0,48,33,12,2,9,3,30,57,1,9,2,45,42,2,9,4,39,41,7,9,3,44,36,8,9,3,19,54,15,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,1,11,88,0,2,10,88,0,1,11,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,9,1,17,73,9,1,67,23,9,1,20,70,9,1,53,37,9,1,3,87,9,0,8,83,10,1,41,48,59,30,8,3,0,10,1,1,4,35,49,10,2,88,0,10,4,12,74,10,1,41,29,7,2,7,3,10,1,19,20,39,11,10,2,14,47,25,2,10,1,32,54,3,11,2,30,53,4,83,1,6,10,34,1,55,10,80,1,14,5,48,0,15,37,97,0,0,3,92,0,8,0,11,0,1,2,10,16,60,11,1,1,4,8,16,59,11,3,7,41,31,7,11,2,0,1,14,72,11,2,7,15,26,39,78,1,14,7,78,3,2,17,78,3,7,12,12,0,47,41,59,1,15,25,86,0,0,1,1,2,1,1,8,40,1,1,6,4,6,0,2,10,3,0,3,6,5,0,3,10,15,2,34,49,0,0,15,0,16,12,19,15,11,8,4,15,4,31,31,19,15,2,31,21,17,9,5,5.576923076923077,6.421001552339269,2.2142857142857144,1.05090228108783,12.969135802469136,4.975154318594265,2.5,1.517388920416407
FI,FIN,Finland,P<c3><a4>ij<c3><a4>t-H<c3><a4>me,2021-01-01,2020-12-22,100,1,8856.47437311383,1,8856.47437311383,10,99,1181627.4907404787,91,0,1,99,0,11,89,0,1,99,0,11,89,0,23,77,0,11,89,0,8,92,0,0,100,0,4,96,0,2,98,0,1,99,0,15,85,0,3,97,0,18,82,99,0,1,0,89,0,7,4,99,0,0,1,89,0,2,9,77,0,6,17,89,0,2,9,92,0,7,1,100,0,0,0,96,0,3,1,98,0,0,2,99,0,1,0,85,0,4,11,97,0,2,1,82,0,7,11,1,0,7,92,93,0,1,6,1,1,34,64,66,0,6,28,94,0,6,0,94,0,6,0,100,0,0,8,0,0,92,100,0,0,0,0,2,0,54,22,14,8,4,3,27,59,7,4,4,49,38,5,4,4,40,45,7,4,3,42,46,5,4,4,11,62,19,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,90,1,0,9,90,1,0,9,90,1,0,9,90,1,0,9,90,1,0,9,90,1,1,8,90,1,0,9,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,5,0,19,76,5,0,74,21,5,0,31,64,5,0,46,49,5,0,4,91,5,0,7,88,5,0,45,50,55,30,11,4,0,5,0,0,5,36,54,5,0,93,2,5,1,15,79,5,0,50,28,9,1,7,0,5,0,16,17,47,15,5,3,13,47,27,5,5,1,43,48,3,5,0,33,59,3,81,0,15,4,26,0,68,6,69,0,27,4,54,0,17,29,96,0,2,2,93,0,7,0,6,0,0,1,8,10,75,6,0,0,3,9,17,65,7,0,6,45,37,5,7,0,1,6,3,83,7,0,4,15,24,50,81,0,12,7,81,1,0,18,81,1,5,13,7,0,55,38,62,0,14,24,86,0,1,0,0,3,1,1,8,31,0,0,2,2,9,3,6,8,6,0,1,10,2,3,2,15,7,0,38,55,0,0,7,0,5,14,24,16,15,19,0,9,0,34,34,23,9,0,29,22,29,8,3,5.925531914893617,7.729094330349291,1.4285714285714286,0.5345224838248488,14.142045454545455,5.306117085651783,2.4725274725274726,1.3024818987068867
FI,FIN,Finland,Pirkanmaa,2021-01-01,2020-12-27,100,1,8922.945948344059,0,0,3,96,1157187.4162034162,81,0,2,98,0,12,88,0,1,99,0,13,87,0,35,65,0,18,82,0,5,95,0,1,99,0,5,95,0,2,98,0,4,96,0,11,89,0,6,94,0,13,87,98,1,1,0,88,1,6,5,99,1,0,0,87,0,1,12,65,1,11,23,82,1,5,12,95,0,2,3,99,0,0,1,95,0,1,4,98,1,0,1,96,0,0,4,89,1,4,6,94,1,3,2,87,1,4,8,4,0,2,94,98,0,1,1,4,0,37,59,63,0,6,31,94,0,6,0,94,0,6,0,100,0,0,10,0,1,89,100,0,0,0,0,6,0,58,20,14,2,8,1,28,58,5,8,4,48,37,3,8,1,42,43,6,8,2,45,40,5,8,1,14,61,16,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,82,1,1,16,82,1,1,16,82,1,2,15,82,1,2,15,82,1,3,14,82,1,6,11,82,1,4,13,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,12,0,22,66,12,0,57,31,12,0,19,69,12,0,45,43,12,0,0,88,12,0,6,82,12,0,41,47,59,33,5,1,2,13,0,1,6,29,51,13,0,87,0,13,0,14,73,13,0,41,24,11,5,3,3,13,0,15,21,36,15,13,0,17,41,24,5,13,0,45,39,3,14,0,39,45,2,78,0,14,8,43,0,52,5,81,0,14,5,55,0,13,32,100,0,0,0,94,0,6,0,15,1,0,0,6,18,60,15,0,0,0,8,19,58,15,1,9,37,34,4,15,0,0,1,6,78,15,0,0,7,25,53,93,0,7,0,93,2,0,5,93,2,2,3,15,0,47,38,62,0,15,23,85,0,0,0,3,2,0,2,8,38,0,1,6,1,12,2,3,12,0,0,1,7,2,0,4,11,16,3,28,53,0,0,16,0,6,17,17,12,17,13,2,16,2,42,23,17,16,1,33,27,17,3,3,7.1,10.216533219268078,1.5,0.7071067811865476,15.204819277108433,5.038290060648912,2.271604938271605,1.2042876076649252
FI,FIN,Finland,Pohjanmaa,2021-01-01,2020-12-25,100,0,0,0,0,4,98,483006.75887176854,78,0,0,100,0,12,88,0,4,96,0,26,74,0,19,81,0,15,85,0,7,93,0,1,99,0,2,98,0,2,98,0,4,96,0,11,89,0,2,98,0,11,89,100,0,0,0,88,0,3,9,96,0,0,4,74,1,5,20,81,1,2,16,85,0,5,10,93,0,2,5,99,0,1,0,98,0,0,2,98,1,1,0,96,0,3,1,89,0,2,9,98,0,2,0,89,1,4,6,2,0,2,96,98,0,2,0,2,3,24,71,76,0,5,19,95,0,5,0,95,0,5,0,100,0,0,10,0,2,88,100,0,0,0,0,4,1,49,32,9,5,7,1,30,58,4,7,4,38,48,3,7,3,37,46,7,7,3,37,47,6,7,4,10,57,22,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,1,12,87,0,0,13,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,8,1,10,81,8,2,50,40,8,1,17,74,8,1,55,36,8,1,1,90,8,1,3,88,9,0,54,37,46,38,13,2,1,11,1,1,7,35,45,11,0,89,0,13,0,11,76,13,0,48,23,6,3,4,3,13,0,11,16,45,15,13,0,17,44,21,5,14,1,26,58,1,15,1,26,58,0,90,0,6,4,50,0,48,2,83,0,11,6,45,0,15,40,99,0,1,0,97,0,3,0,17,1,0,0,6,14,62,17,0,0,3,3,10,67,17,1,7,31,34,10,17,0,0,1,4,78,17,0,3,6,17,57,91,1,5,3,91,2,0,7,91,0,3,6,17,0,49,34,66,0,11,23,91,0,1,1,0,1,0,1,5,44,0,2,2,1,5,3,3,12,9,0,0,10,2,0,4,3,22,2,38,37,0,1,22,2,1,10,13,22,14,9,7,22,0,25,6,47,22,0,26,21,19,10,2,7.255813953488372,9.33272027728713,2,1.4142135623730951,11.616438356164384,5.860366259378669,2.74025974025974,1.2502904652266904
FI,FIN,Finland,Pohjois-Pohjanmaa,2021-01-01,2020-12-25,100,0,0,0,0,6,99,1937795.1552853594,80,0,0,100,0,7,93,0,0,100,0,12,88,0,17,83,1,10,89,0,4,96,0,1,99,0,2,98,1,1,98,0,5,95,0,12,88,0,1,99,0,12,88,100,0,0,0,93,0,6,1,100,0,0,0,88,0,1,11,83,0,4,13,90,0,2,8,96,0,1,3,99,0,1,0,98,0,0,2,99,0,1,0,95,0,0,5,88,0,1,11,99,0,0,1,88,0,5,7,1,0,4,95,96,0,3,1,1,0,32,67,68,0,6,26,94,0,6,0,94,0,6,0,100,0,0,7,2,2,89,100,0,0,0,0,4,0,59,23,10,4,7,1,29,55,8,7,4,46,37,6,7,6,39,41,7,7,5,39,43,6,7,5,13,52,23,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,2,11,87,0,1,12,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,8,0,15,77,8,0,58,34,8,0,22,70,8,0,48,44,8,0,2,90,8,1,6,85,8,0,41,51,59,27,13,0,1,8,0,0,5,31,56,8,2,90,0,9,1,15,75,9,0,51,26,9,2,2,1,9,0,24,26,32,9,9,0,13,53,24,1,9,0,40,51,0,13,0,41,46,0,85,0,10,5,42,0,53,5,78,0,15,7,52,0,13,35,98,0,1,1,94,0,5,1,14,0,0,1,11,13,61,14,0,1,2,6,24,53,16,0,6,41,28,9,16,0,0,3,6,75,16,0,3,8,24,49,89,1,8,2,89,3,0,8,89,2,2,7,16,0,52,32,68,0,11,21,90,0,0,1,0,3,1,1,4,38,0,0,5,2,8,0,3,11,4,0,0,14,3,2,3,7,18,1,29,51,0,1,18,1,11,13,17,23,9,5,3,19,1,38,29,13,19,0,29,17,16,11,8,6.560975609756098,8.9834536245472,1.5,1,14.393749999999999,5.038895392062818,2.6835443037974684,1.4281447872216666
