ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CL,CHL,Chile,Coquimbo,2021-01-03,2021-01-01,100,1,8880.84911496102,1,8880.84911496102,10,99,957984.5814507187,74,2,1,97,1,5,94,2,2,96,1,6,93,1,12,87,2,11,87,1,3,96,2,3,95,2,3,95,2,3,95,2,5,93,1,13,86,2,1,97,2,14,84,99,0,0,1,95,1,1,3,98,1,0,1,94,1,2,3,88,0,2,10,89,1,4,6,97,1,1,1,97,1,1,1,97,0,1,2,97,1,1,1,95,1,3,1,87,1,5,7,99,0,1,0,86,1,6,7,1,0,5,94,95,0,2,3,2,3,34,61,67,4,8,21,92,0,7,1,92,0,8,0,100,0,0,0,19,0,1,80,100,0,0,0,0,5,1,38,36,8,12,9,2,50,20,19,9,5,58,16,12,9,4,44,23,20,9,5,34,29,23,9,6,9,14,62,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,70,2,0,28,70,2,0,28,70,3,1,26,70,1,1,28,70,1,7,22,70,2,9,19,70,2,0,28,91,1,1,7,91,0,2,7,91,1,0,8,91,1,3,5,91,0,2,7,13,1,19,67,13,0,54,33,13,1,15,71,13,1,33,53,13,1,10,76,13,1,14,72,15,0,43,42,57,0,32,4,4,3,16,1,1,5,37,40,16,0,83,1,16,0,11,73,16,0,76,1,0,1,0,6,16,0,22,24,30,8,16,0,38,33,7,6,100,100,81,1,18,0,46,0,54,0,85,0,15,0,67,0,22,11,90,1,6,3,86,0,14,0,17,0,1,3,9,19,51,17,0,1,6,11,16,49,18,0,37,24,13,8,18,0,8,17,32,25,18,0,15,26,21,20,59,5,26,10,59,9,9,23,59,6,19,16,18,1,42,39,61,0,18,21,83,0,3,1,0,0,0,2,11,41,0,1,7,6,6,2,0,0,0,6,2,3,1,2,5,18,23,1,36,40,0,0,23,1,9,10,11,19,16,11,0,24,1,65,4,6,24,1,6,20,31,16,2,2.8,1.7694729392558168,2,0,11.955223880597014,6.093794249743665,3.4666666666666663,1.5275252316519468
CL,CHL,Chile,Libertador General Bernardo O'Higgins,2021-01-03,2021-01-01,100,0,0,0,0,13,93,961659.8854027187,69,0,1,99,1,5,94,0,2,98,0,7,93,1,18,81,0,19,81,0,8,92,0,1,99,0,8,92,0,2,98,0,3,97,0,20,80,1,0,99,1,14,85,99,0,1,0,95,0,3,2,98,0,2,0,93,0,2,5,82,0,6,12,81,0,9,10,92,0,4,4,99,0,1,0,92,0,4,4,98,0,2,0,97,0,2,1,80,0,4,16,100,0,0,0,86,1,6,7,5,2,8,85,93,0,1,6,6,1,33,60,67,1,5,27,95,0,5,0,95,1,4,0,99,0,1,0,14,0,10,76,100,0,0,0,0,11,0,34,26,18,11,13,0,36,32,19,13,0,48,23,16,13,1,39,32,15,13,2,36,22,27,13,2,11,16,58,91,5,2,2,91,3,2,4,91,5,1,3,91,3,3,3,91,5,0,4,91,5,0,4,94,0,0,6,94,0,0,6,94,0,0,6,94,0,1,5,94,0,1,5,94,0,2,4,94,0,0,6,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,13,1,18,68,13,2,46,39,13,3,15,69,13,3,43,41,13,3,8,76,13,3,11,73,14,0,55,31,45,1,37,9,5,3,16,1,1,10,31,41,16,2,82,0,17,1,12,70,17,0,73,6,0,0,0,4,17,0,7,21,43,12,19,0,33,37,9,2,100,100,82,1,17,0,55,2,43,0,85,1,12,2,58,2,23,17,93,1,3,3,89,1,10,0,21,0,1,3,14,19,42,21,0,1,3,18,19,38,22,0,33,35,6,4,22,0,11,15,24,28,22,0,20,20,21,17,60,4,28,8,60,5,13,22,60,6,18,16,23,1,41,35,65,0,14,21,87,1,0,0,2,4,1,0,5,47,1,7,3,3,7,0,0,4,3,3,3,4,2,0,1,12,29,1,29,41,0,0,29,0,6,16,20,17,9,3,0,30,1,51,8,10,30,0,12,13,28,11,6,2.558139534883721,1.930979588328845,2,1.7320508075688772,10.96875,5.819967681140834,3.289855072463768,1.73291194300707
CL,CHL,Chile,Los Lagos,2021-01-03,2021-01-01,100,0,0,0,0,19,96,938193.0922897321,64,0,0,100,0,6,94,0,0,100,0,11,89,0,19,81,0,8,92,0,5,95,0,3,97,0,4,96,0,2,98,0,6,94,0,21,79,0,3,97,0,14,86,100,0,0,0,94,0,2,4,100,0,0,0,89,0,8,3,81,0,10,9,92,0,4,4,95,0,3,2,97,0,3,0,96,0,3,1,98,0,2,0,94,0,2,4,79,0,6,15,97,0,2,1,86,0,7,7,4,0,8,88,93,0,3,4,5,2,44,49,56,0,15,29,85,1,13,1,85,2,13,0,98,0,2,0,22,0,8,70,100,0,0,0,0,5,0,36,24,24,11,10,6,40,25,19,10,5,48,21,16,10,6,48,15,21,10,6,40,23,21,10,7,16,14,53,92,1,2,5,92,0,4,4,92,1,2,5,92,2,2,4,92,2,1,5,92,2,0,6,80,1,0,19,80,1,0,19,80,0,2,18,80,1,1,18,80,1,2,17,80,1,4,15,80,1,0,19,93,1,0,6,93,1,0,6,93,1,0,6,93,0,4,3,93,1,2,4,13,1,18,68,13,0,49,38,13,2,7,78,13,1,48,38,13,3,8,76,13,2,13,72,14,0,51,35,49,0,37,10,2,2,15,2,1,9,31,42,15,1,83,1,21,1,15,63,21,0,67,7,0,1,0,4,21,0,18,18,29,14,22,1,31,34,11,1,100,100,83,1,16,0,52,0,48,0,93,0,7,0,52,1,23,24,92,1,5,2,87,1,12,0,23,0,1,1,10,13,52,23,0,1,2,10,18,46,25,1,41,20,8,5,25,0,6,21,22,26,25,0,13,24,20,18,63,3,18,16,63,9,6,22,63,6,18,13,28,0,35,37,63,0,13,24,90,0,1,1,1,0,2,0,5,55,0,4,1,4,7,0,1,7,2,0,3,1,2,2,0,11,32,0,27,39,0,2,32,0,9,16,16,13,8,4,2,34,2,44,11,9,34,1,7,13,29,13,3,2.3142857142857145,1.8907114840626495,2.5714285714285716,1.8126539343499317,10.358333333333333,5.553355732078186,3.421875,1.6213328585134017
CL,CHL,Chile,Los R<c3><ad>os,2021-01-03,2020-12-30,100,0,0,0,0,13,92,920135.2172552439,68,0,1,99,1,7,92,0,0,100,0,12,88,1,18,81,0,13,87,1,5,94,0,3,97,0,1,99,0,2,98,1,5,94,0,13,87,1,1,98,1,13,86,99,0,1,0,93,0,3,4,100,0,0,0,88,0,4,8,82,0,8,10,87,0,4,9,95,0,3,2,97,0,1,2,99,0,0,1,98,0,2,0,95,0,2,3,87,0,5,8,99,0,0,1,87,1,3,9,8,0,8,84,92,0,2,6,11,3,24,62,76,0,7,17,93,1,6,0,93,0,7,0,100,0,0,0,21,0,5,74,100,0,0,0,0,11,0,40,29,13,7,11,6,43,29,11,11,3,57,17,12,11,5,42,26,16,11,5,38,22,24,11,6,9,11,63,95,1,1,3,95,1,0,4,95,1,1,3,95,1,2,2,95,0,2,3,95,1,1,3,77,2,1,20,77,3,1,19,77,2,2,19,77,2,4,17,77,4,5,14,77,4,7,12,77,4,1,18,90,3,0,7,90,2,0,8,90,2,0,8,90,2,2,6,90,2,3,5,15,1,24,60,15,0,57,28,15,1,9,75,15,1,38,46,15,1,5,79,15,1,18,66,17,0,49,34,51,0,35,8,3,3,20,0,0,8,18,54,20,0,80,0,20,0,12,68,20,0,75,0,1,0,0,4,20,0,17,25,30,8,21,0,29,41,7,2,100,100,77,0,22,1,44,0,55,1,91,0,9,0,63,0,19,18,95,0,3,2,82,0,17,1,22,0,3,2,9,18,46,22,1,1,6,10,14,46,22,0,43,25,7,3,22,0,8,22,28,20,22,0,17,29,21,11,54,2,37,7,54,9,17,20,54,7,26,13,25,0,32,43,57,0,24,19,76,3,3,1,2,6,0,2,7,44,2,1,2,8,5,0,2,5,2,0,1,6,1,2,2,17,31,3,26,40,0,0,31,1,8,14,11,13,11,11,0,32,2,39,11,16,32,0,7,16,24,17,4,3.0606060606060606,2.192877589199206,2,1.4142135623730951,11.049180327868852,6.805454257452123,3.4615384615384617,1.6495920241544109
CL,CHL,Chile,Magallanes y Ant<c3><a1>rtica Chilena,2021-01-03,2020-12-26,100,0,0,0,0,36,95,470874.8390515572,71,0,1,99,1,3,96,0,4,96,0,13,87,0,16,84,0,11,89,0,6,94,0,4,96,0,4,96,0,0,100,0,8,92,0,24,76,0,2,98,0,11,89,99,0,0,1,97,0,3,0,96,0,1,3,87,0,7,6,84,0,6,10,89,0,2,9,94,0,4,2,96,0,3,1,96,0,3,1,100,0,0,0,92,0,6,2,76,0,6,18,98,0,2,0,89,0,4,7,5,0,15,80,85,0,2,13,5,2,41,52,60,0,11,29,89,3,8,0,89,2,9,0,98,0,2,0,19,4,9,68,100,0,0,0,0,8,0,43,30,14,5,10,5,41,29,15,10,7,52,22,9,10,2,49,22,17,10,7,43,23,17,10,7,12,19,52,92,2,1,5,92,2,2,4,92,1,2,5,92,3,1,4,92,3,0,5,92,3,0,5,91,0,0,9,91,0,0,9,91,0,1,8,91,0,1,8,91,0,2,7,91,1,1,7,91,0,0,9,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,2,1,13,1,26,60,13,0,56,31,13,0,9,78,13,0,46,41,13,0,3,84,13,0,16,71,13,0,50,37,50,0,39,5,4,2,13,0,1,12,33,41,13,0,87,0,14,1,15,70,14,0,76,4,0,0,0,6,14,0,16,24,34,12,14,0,27,40,14,5,100,100,74,0,23,3,44,0,55,1,91,0,8,1,54,0,27,19,97,0,2,1,84,0,16,0,15,0,1,4,9,21,50,15,0,1,5,12,18,49,16,0,37,31,8,8,16,0,8,16,26,34,16,0,13,23,23,25,64,3,24,9,64,8,12,16,64,5,22,9,17,2,44,37,63,1,19,17,82,1,3,0,1,3,1,1,8,38,1,3,2,3,6,1,0,5,1,0,4,5,10,4,2,15,22,1,34,43,0,0,22,1,8,13,21,14,14,7,0,29,1,61,3,6,29,1,11,20,29,5,5,2.8484848484848486,1.7521631652262746,2.5,1.454436184706849,11.315068493150685,6.428834161478976,3.214285714285715,1.3608698959511172
CL,CHL,Chile,Maule,2021-01-03,2021-01-01,100,0,0,0,0,20,96,608326.3118995056,74,1,2,97,1,6,93,0,2,98,1,8,91,1,18,81,1,9,90,1,10,89,1,2,97,1,2,97,1,3,96,1,6,93,0,20,80,1,3,96,0,16,84,98,0,2,0,94,0,3,3,98,0,1,1,92,0,3,5,82,0,10,8,91,0,3,6,90,0,6,4,98,0,2,0,98,0,1,1,97,0,2,1,94,0,3,3,80,0,6,14,97,0,2,1,84,1,10,5,4,0,17,79,86,0,5,9,7,1,37,55,63,0,10,27,90,2,7,1,90,3,7,0,97,2,1,0,18,2,9,71,100,0,0,0,0,9,0,30,33,18,10,12,3,39,34,12,12,4,53,21,10,12,4,45,17,22,12,3,37,25,23,12,5,10,15,58,91,2,4,3,91,2,2,5,91,2,3,4,91,0,4,5,91,2,0,7,91,2,4,3,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,13,2,21,64,13,1,37,49,13,3,10,74,13,2,46,39,13,3,3,81,13,2,11,74,13,0,44,43,56,0,28,11,3,2,14,0,0,11,28,47,14,1,85,0,15,1,11,73,15,0,76,5,0,0,0,4,15,0,13,25,34,13,15,1,30,40,14,0,100,100,79,0,19,2,63,0,37,0,90,0,10,0,54,0,26,20,97,0,1,2,89,0,11,0,16,0,2,1,17,22,42,16,0,1,7,13,20,43,16,0,44,36,2,2,16,0,11,22,32,19,16,0,20,31,19,14,50,1,37,12,50,7,20,23,50,4,29,17,20,1,45,34,66,0,11,23,89,1,2,0,1,1,0,1,5,45,0,7,4,4,7,3,0,5,2,0,6,1,4,0,1,11,25,1,29,45,0,0,25,0,8,23,14,15,9,6,0,25,3,43,7,22,25,1,14,20,28,9,3,2.8378378378378377,2.1923289685415157,1.2727272727272727,0.4670993664969137,10.942857142857143,5.805758546317324,3.319444444444444,1.5639097709004819
CL,CHL,Chile,Regi<c3><b3>n Metropolitana de Santiago,2021-01-03,2021-01-03,513,2,14398.12660971341,1,3250.0898194330102,59,482,4769216.465139948,388,1,5,507,1,35,477,2,3,508,2,44,467,1,104,408,1,64,448,1,37,475,0,11,502,1,21,491,1,6,506,1,31,481,2,94,417,1,7,505,1,109,403,508,1,2,2,478,2,18,15,510,1,0,2,469,0,28,16,409,3,36,65,449,3,22,39,476,3,14,20,502,0,9,2,492,0,15,6,507,1,2,3,482,3,10,18,419,1,25,68,506,0,3,4,404,2,43,64,31,0,31,451,483,0,7,23,35,6,178,294,335,1,36,141,477,0,36,0,477,9,27,0,504,5,4,0,79,5,39,390,513,0,0,0,0,41,0,216,141,72,43,55,17,226,130,85,55,26,298,81,53,55,20,255,94,89,55,20,222,116,100,55,30,53,101,274,475,12,9,17,475,12,17,9,475,12,12,14,475,10,11,17,475,14,5,19,475,13,5,20,513,0,0,0,513,0,0,0,513,0,0,0,513,0,0,0,513,0,0,0,513,0,0,0,513,0,0,0,513,0,0,0,513,0,0,0,513,0,0,0,513,0,0,0,513,0,0,0,61,6,122,324,61,5,267,180,61,9,61,382,61,6,231,215,61,9,34,409,61,6,99,347,61,1,262,189,251,1,174,57,18,12,69,2,0,26,171,245,69,2,442,0,75,3,81,354,75,1,396,24,4,1,1,11,75,1,50,140,170,77,78,3,137,221,57,17,513,513,391,0,120,2,246,1,264,2,452,0,58,3,282,4,128,99,479,1,20,13,414,0,96,3,82,1,2,18,62,88,260,82,2,5,27,60,105,232,86,1,204,155,46,21,86,0,46,87,147,147,86,0,92,131,119,85,295,13,166,39,295,41,88,89,295,32,112,74,91,0,260,162,351,0,71,91,447,4,4,2,13,10,4,2,27,187,2,9,22,23,25,4,17,34,16,4,14,28,6,3,15,104,116,5,175,215,0,2,116,3,30,94,103,62,54,44,7,122,5,349,16,21,122,2,61,107,150,53,18,2.6771844660194173,1.7204406227876643,1.9655172413793103,1.267245568171087,11.190860215053764,6.403218724962212,3.329947916666667,1.512770355578227
CL,CHL,Chile,Tarapac<c3><a1>,2021-01-03,2020-12-30,100,0,0,0,0,22,88,810961.4135047233,61,3,0,97,2,11,87,3,0,97,3,12,85,3,16,81,1,18,81,3,8,89,3,3,94,3,5,92,3,2,95,2,8,90,3,18,79,3,2,95,2,21,77,100,0,0,0,89,0,7,4,100,0,0,0,88,0,7,5,84,0,5,11,82,0,8,10,92,0,4,4,97,0,2,1,95,0,3,2,98,0,2,0,92,0,5,3,82,0,9,9,98,0,2,0,79,2,12,7,12,0,13,75,87,0,5,8,13,0,40,47,61,0,15,24,85,0,13,2,85,2,13,0,98,1,1,0,30,0,5,65,100,0,0,0,0,15,0,43,18,13,11,21,1,43,19,16,21,2,44,22,11,21,4,40,16,19,21,2,37,18,22,21,2,17,10,50,95,4,1,0,95,3,0,2,95,4,1,0,95,3,1,1,95,4,0,1,95,4,0,1,84,0,1,15,84,0,0,16,84,0,1,15,84,0,1,15,84,0,4,12,84,0,4,12,84,0,2,14,94,0,0,6,94,0,0,6,94,0,0,6,94,0,3,3,94,0,1,5,26,2,24,48,26,1,53,20,26,3,14,57,26,2,32,40,26,2,7,65,26,2,17,55,27,0,29,44,71,0,18,9,2,0,29,1,0,4,23,43,29,0,71,0,31,3,13,53,31,0,65,2,0,0,0,2,31,0,16,27,19,7,31,0,28,37,4,0,100,100,77,0,21,2,48,1,50,1,86,0,13,1,68,0,21,11,93,0,6,1,83,0,17,0,32,0,0,0,9,17,42,32,0,0,1,12,12,43,34,0,35,19,8,4,34,0,13,16,21,16,34,0,16,23,14,13,62,3,24,11,62,10,12,16,62,8,18,12,35,0,31,34,66,0,23,11,77,1,3,0,6,2,1,1,9,46,0,0,3,4,14,3,0,3,3,6,1,3,0,0,3,11,38,1,26,33,0,2,38,0,4,18,14,13,8,4,1,39,1,57,1,2,39,0,9,21,19,9,3,2.9047619047619047,1.910299731424158,1.7272727272727273,1.1037127426019047,10.94915254237288,5.811474169954967,3.482758620689655,1.7192550335940318
CL,CHL,Chile,Valpara<c3><ad>so,2021-01-03,2021-01-03,227,1,6183.710417481961,0,0,38,213,1387678.4844412068,163,2,1,224,3,23,201,3,5,219,3,17,207,4,33,190,1,31,195,5,25,197,3,6,218,3,8,216,3,1,223,4,13,210,3,43,181,2,9,216,3,39,185,226,0,1,0,204,0,11,12,222,0,4,1,210,2,7,8,194,0,14,19,196,0,12,19,202,0,11,14,221,1,1,4,219,1,3,4,226,0,1,0,214,1,4,8,184,0,10,33,218,0,4,5,188,2,19,18,14,0,17,196,211,0,4,12,17,3,71,136,156,0,16,55,211,0,15,1,211,4,12,0,224,2,1,0,36,2,26,163,227,0,0,0,0,19,0,87,60,37,24,24,11,82,67,43,24,13,103,58,29,24,12,96,57,38,24,15,86,52,50,24,15,17,25,146,201,8,8,10,201,10,8,8,201,7,9,10,201,11,8,7,201,10,9,7,201,9,6,11,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,0,27,4,49,147,27,5,111,84,27,5,28,167,27,2,86,112,27,6,10,184,27,5,46,149,28,1,102,96,125,0,72,22,6,2,29,0,1,12,79,106,29,0,197,1,33,1,26,167,33,0,169,14,0,2,0,9,33,0,36,55,72,31,34,1,59,101,26,6,227,227,179,0,47,1,116,2,109,0,199,1,26,1,141,1,51,34,217,0,4,6,181,1,45,0,38,0,1,7,21,43,117,38,1,6,12,25,44,101,40,1,94,72,16,4,40,0,30,55,53,49,40,0,46,66,45,30,117,4,84,22,117,25,33,52,117,20,59,31,43,1,82,101,126,0,52,49,175,3,5,1,10,3,2,2,26,93,1,2,17,7,11,3,3,13,5,6,10,7,4,1,4,40,60,0,68,98,1,0,60,0,15,25,39,46,26,11,5,63,0,125,22,17,63,0,21,40,73,23,7,2.5555555555555554,1.774823934929885,1.7142857142857142,3.6884136975664212,11.566455696202532,6.32231525316834,3.1801242236024843,1.3596332168905148
CL,CHL,Chile,-99,2021-01-04,2020-12-30,100,0,0,0,0,5,83,1038377.5298666359,43,1,4,95,2,3,95,2,5,93,3,8,89,2,7,91,2,11,87,2,4,94,3,2,95,3,4,93,1,3,96,2,8,90,1,11,88,2,1,97,2,12,86,96,0,3,1,97,1,1,1,95,2,2,1,92,3,4,1,93,2,1,4,89,1,4,6,96,0,3,1,98,1,1,0,96,0,1,3,97,1,1,1,92,1,4,3,89,0,7,4,99,1,0,0,88,2,5,5,16,1,5,78,95,0,2,3,17,5,29,49,71,0,10,19,90,0,10,0,90,2,8,0,98,1,1,0,32,6,9,53,100,0,0,0,0,20,0,30,23,12,15,24,9,36,9,22,24,16,36,10,14,24,16,35,8,17,24,17,29,14,16,24,20,12,10,34,92,1,5,2,92,3,4,1,92,3,3,2,92,2,3,3,92,3,3,2,92,3,3,2,80,3,0,17,80,4,0,16,80,5,0,15,80,5,1,14,80,5,2,13,80,3,6,11,80,5,0,15,93,1,0,6,93,1,0,6,93,1,1,5,93,1,3,3,93,2,0,5,27,7,14,52,27,3,45,25,27,4,13,56,27,4,23,46,27,5,1,67,27,5,24,44,31,0,31,38,69,0,22,6,1,2,32,3,0,5,25,35,32,1,65,2,33,1,9,57,33,0,59,1,1,1,1,4,33,0,20,18,19,10,33,2,28,24,7,6,100,100,87,0,13,0,57,0,43,0,88,1,9,2,78,0,14,8,99,0,0,1,77,0,22,1,34,0,1,3,6,8,48,34,0,1,1,7,18,39,35,1,30,14,9,11,35,0,11,16,14,24,35,0,15,19,12,19,68,4,21,7,68,8,11,13,68,7,16,9,37,0,27,36,64,0,16,20,85,3,2,0,0,1,1,1,7,58,3,2,3,2,4,0,1,2,2,0,1,0,3,0,3,16,55,2,12,28,0,3,55,2,2,2,4,7,18,8,2,57,4,33,2,4,57,2,4,8,21,8,0,3.916666666666666,2.314316444667973,1,0,9.8125,4.138236339311712,3.2432432432432434,1.639874748018637
CL,CHL,Chile,<c3><91>uble,2021-01-04,2020-12-30,100,1,6221.950036628261,0,0,15,94,890879.3470197796,72,0,2,98,1,5,94,0,0,100,1,10,89,0,18,82,0,13,87,0,7,93,0,0,100,0,5,95,0,0,100,0,11,89,0,20,80,0,1,99,0,15,85,98,0,2,0,95,0,2,3,100,0,0,0,90,1,3,6,82,1,6,11,87,0,6,7,93,1,3,3,100,0,0,0,95,1,4,0,100,0,0,0,89,0,3,8,80,0,6,14,99,0,1,0,85,0,7,8,4,2,10,84,90,0,3,7,5,1,30,64,70,1,9,20,91,0,9,0,91,1,8,0,99,1,0,0,16,0,14,70,100,0,0,0,0,6,0,40,28,8,18,7,7,35,26,25,7,7,54,17,15,7,7,52,16,18,7,8,45,18,22,7,11,13,20,49,86,2,10,2,86,7,2,5,86,6,3,5,86,7,0,7,86,7,0,7,86,7,1,6,75,0,0,25,75,0,0,25,75,0,0,25,75,0,0,25,75,0,3,22,75,1,9,15,75,0,2,23,91,0,2,7,91,0,1,8,91,1,1,7,91,0,3,6,91,0,2,7,8,2,27,63,8,1,62,29,8,2,14,76,8,2,46,44,8,2,8,82,8,0,24,68,12,0,59,29,41,0,36,15,4,4,13,0,1,1,28,57,13,0,87,0,18,0,12,70,18,0,71,3,0,2,0,6,18,0,14,20,30,18,18,1,33,36,5,7,100,100,73,2,24,1,39,1,59,1,86,0,14,0,55,2,22,21,92,0,4,4,77,1,21,1,19,0,0,1,12,17,51,19,0,1,1,14,14,51,20,0,45,19,7,9,20,0,9,21,23,27,20,0,17,21,20,22,63,0,26,11,63,3,17,17,63,4,17,16,22,1,42,35,65,0,13,22,87,0,1,1,1,5,0,2,3,46,0,5,4,2,3,0,1,6,1,0,3,4,5,0,7,13,27,0,30,43,0,0,27,0,6,19,11,18,12,5,2,28,1,42,11,18,28,1,10,22,23,10,6,2.5945945945945947,2.1403460190074597,1.714285714285714,0.7559289460184544,11.044776119402986,5.970718539117421,3.535211267605634,1.5659865527199774
