ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HR,HRV,Croatia,Splitsko-Dalmatinska,2020-12-26,2020-12-24,100,1,5976.5079873441,1,5976.5079873441,25,99,617299.2637842608,87,0,2,98,0,10,90,0,1,99,0,22,78,0,14,86,0,9,91,0,5,95,0,4,96,0,4,96,0,2,98,0,3,97,0,10,90,0,0,100,0,11,89,98,0,2,0,90,0,4,6,99,0,0,1,78,1,8,13,86,0,5,9,91,1,6,2,95,1,2,2,96,1,2,1,96,0,2,2,98,0,2,0,97,0,2,1,90,1,4,5,100,0,0,0,89,0,6,5,1,0,11,88,89,0,4,7,2,0,31,67,69,0,10,21,90,6,4,0,90,6,4,0,94,1,5,0,12,0,10,78,100,0,0,0,0,3,1,26,30,23,17,4,1,18,66,11,4,1,31,52,12,4,3,18,58,17,4,2,7,54,33,4,4,4,44,44,90,2,2,6,90,3,2,5,90,2,7,1,90,3,2,5,90,3,0,7,90,3,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,0,9,87,4,2,56,38,4,1,18,77,4,1,50,45,4,1,7,88,4,1,2,93,5,0,45,50,55,30,11,4,0,5,0,2,7,30,56,5,0,94,1,5,1,11,83,5,0,29,38,15,9,1,3,5,0,27,27,27,14,5,0,22,47,17,9,5,0,18,76,1,5,1,12,78,4,91,0,7,2,45,0,53,2,83,1,15,1,51,0,23,26,94,0,4,2,98,0,2,0,5,0,1,3,5,25,61,5,0,1,1,7,20,66,6,0,19,48,21,6,6,0,2,5,30,57,6,0,8,24,30,32,68,3,25,4,68,10,4,18,68,8,11,13,6,0,43,51,49,0,20,31,83,0,8,0,1,3,2,2,1,40,0,0,7,3,7,1,3,5,2,0,1,5,5,11,1,9,9,4,34,53,0,0,9,0,8,14,22,19,15,11,2,13,2,54,18,13,13,0,16,35,26,6,4,5.8,6.1443422086070845,2.5555555555555554,1.8104634152000358,13.843023255813955,3.844217680611153,2.341463414634146,1.4248197823673117
HR,HRV,Croatia,Zagreba<c4><8d>ka,2020-12-26,2020-12-23,100,2,12601.214588669322,2,12601.214588669322,73,93,905911.765796283,76,1,4,95,1,14,85,1,6,93,0,23,77,1,19,80,3,9,88,0,4,96,1,8,91,1,4,95,1,3,96,1,5,94,1,15,84,1,2,97,1,10,89,96,1,1,2,86,1,7,6,94,1,2,3,77,1,5,17,81,1,2,16,91,0,4,5,96,1,2,1,92,1,6,1,96,0,3,1,97,1,2,0,95,1,1,3,85,0,2,13,98,0,0,2,90,1,5,4,7,0,24,69,76,0,7,17,7,2,32,59,68,0,6,26,94,3,3,0,94,0,6,0,100,0,0,0,15,2,3,80,100,0,0,0,0,7,0,25,30,27,11,12,8,28,41,11,12,6,28,43,11,12,9,19,38,22,12,9,10,31,38,12,11,3,20,54,97,2,0,1,97,2,0,1,97,1,2,0,97,2,0,1,97,2,0,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,0,12,74,14,0,52,34,14,0,14,72,14,1,45,40,14,1,5,80,14,1,15,70,14,0,34,52,66,24,8,1,1,14,0,1,3,30,52,14,1,85,0,14,1,15,70,14,0,32,31,9,8,0,6,14,0,32,20,20,14,14,2,19,39,18,8,15,0,21,64,0,17,0,16,66,1,88,0,11,1,48,0,52,0,86,0,14,0,55,0,27,18,95,0,5,0,85,0,15,0,17,0,0,4,11,18,50,17,0,0,3,11,17,52,17,1,22,38,15,7,17,0,1,5,18,59,17,0,9,18,27,29,73,5,16,6,73,12,4,11,73,7,9,11,17,1,49,33,67,0,8,25,93,0,2,0,0,1,1,1,2,44,0,0,6,3,5,0,0,7,4,1,0,6,5,5,5,9,20,2,40,37,1,0,20,0,4,19,14,22,8,6,7,22,4,33,17,24,22,3,21,22,24,4,4,3.5909090909090913,3.315349655825242,3.823529411764706,3.395498750508662,13.43421052631579,3.7321505018448886,2.0135135135135136,1.359827177206603
HR,HRV,Croatia,-99,2020-12-27,2020-12-24,100,0,0,0,0,46,86,1082171.814098041,54,3,0,97,2,16,82,2,5,93,3,18,79,3,19,78,3,8,89,3,1,96,3,6,91,3,3,94,3,3,94,2,6,92,3,8,89,2,0,98,2,13,85,100,0,0,0,84,0,9,7,95,0,4,1,82,1,11,6,81,0,11,8,92,1,6,1,99,0,1,0,94,0,4,2,97,0,2,1,97,0,3,0,94,0,3,3,92,0,4,4,100,0,0,0,87,0,8,5,13,1,25,61,77,0,7,16,15,4,31,50,69,1,14,16,86,5,9,0,86,1,13,0,99,1,0,0,34,1,3,62,100,0,0,0,0,20,2,28,16,18,16,23,11,15,37,14,23,9,22,31,15,23,14,18,30,15,23,20,7,28,22,23,21,3,17,36,97,1,0,2,97,1,1,1,97,1,1,1,97,1,0,2,97,0,2,1,97,0,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,6,10,58,26,2,37,35,26,4,7,63,26,2,30,42,26,4,6,64,26,4,8,62,28,0,25,47,75,18,3,4,0,29,2,0,8,23,38,29,1,70,0,32,1,6,61,32,0,24,24,6,7,1,6,32,0,34,13,14,7,32,4,16,30,14,4,32,0,19,49,0,34,2,16,47,1,92,0,7,1,65,1,34,0,94,1,5,0,71,1,21,7,95,0,4,1,93,0,7,0,35,1,1,1,8,18,36,35,0,0,3,6,23,33,36,1,21,27,9,6,36,1,6,7,13,37,36,0,10,17,11,26,75,6,15,4,75,14,2,9,75,8,7,10,39,1,26,34,66,0,10,24,91,0,3,0,1,1,1,1,2,65,0,1,2,3,1,0,1,2,5,0,5,1,2,1,0,11,44,3,20,33,0,0,44,0,3,6,4,10,17,11,5,45,4,32,8,11,45,6,21,11,12,5,0,7.344827586206897,6.084382009168847,3.1,2.8848262031225076,12.51063829787234,4.353271335771435,1.7906976744186047,1.0591582357361888
HR,HRV,Croatia,Grad Zagreb,2020-12-27,2020-12-26,100,1,2430.2411626509,1,2430.2411626509,54,95,368154.93137726403,75,1,3,96,1,12,87,1,1,98,1,23,76,2,33,65,1,9,90,1,8,91,1,3,96,1,1,98,1,4,95,1,2,97,2,21,77,1,2,97,1,12,87,97,1,1,1,88,0,5,7,99,0,1,0,77,2,10,11,67,1,10,22,91,2,1,6,92,1,2,5,97,0,2,1,99,0,1,0,96,0,4,0,98,0,1,1,79,2,7,12,98,1,0,1,88,1,5,6,4,1,22,73,78,0,7,15,4,1,36,59,64,0,7,29,93,5,2,0,93,2,5,0,98,0,2,0,12,1,7,80,100,0,0,0,0,6,1,34,38,13,8,10,1,33,46,10,10,3,42,39,6,10,1,31,44,14,10,1,21,44,24,10,1,12,32,45,93,1,2,4,93,1,1,5,93,1,3,3,93,2,2,3,93,2,1,4,93,2,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,1,6,83,10,1,49,40,10,1,12,77,10,1,56,33,10,2,5,83,10,2,8,80,13,0,46,41,54,36,9,1,0,14,1,0,2,31,52,14,2,84,0,15,1,8,76,15,0,26,39,12,4,1,3,15,1,21,24,31,8,16,2,21,35,19,7,16,0,27,55,2,16,1,13,69,1,94,0,6,0,51,2,46,1,88,0,12,0,44,1,26,29,95,0,5,0,92,0,8,0,16,0,0,1,11,24,48,16,0,0,3,9,22,50,17,1,27,38,12,5,17,0,1,3,26,53,17,0,7,21,31,24,72,1,22,5,72,8,2,18,72,5,7,16,18,2,49,31,69,1,15,15,87,1,3,0,1,0,0,0,8,39,0,1,6,2,6,2,6,6,2,0,5,4,3,5,0,13,23,2,32,43,0,0,23,0,8,15,12,19,15,6,2,24,0,74,2,0,24,0,28,24,15,6,3,3.4489795918367343,3.7419982656874873,2.7222222222222223,2.1640255395784296,15.116883116883118,2.7671666393339573,2.16,1.3258347701873856
HR,HRV,Croatia,Istarska,2020-12-27,2020-12-22,100,1,3107.8282787429803,0,0,37,98,712608.6662662027,82,1,1,98,0,14,86,2,2,96,0,20,80,0,20,80,0,7,93,1,6,93,0,2,98,0,1,99,0,2,98,0,6,94,0,14,86,0,1,99,0,10,90,99,0,1,0,86,0,4,10,98,0,2,0,80,0,8,12,80,0,10,10,93,0,1,6,94,0,5,1,98,0,1,1,99,0,1,0,98,0,1,1,94,0,2,4,86,0,9,5,99,0,0,1,90,0,3,7,2,0,12,86,88,0,2,10,3,0,29,68,71,0,5,24,95,0,5,0,95,1,4,0,99,0,1,0,9,0,4,87,100,0,0,0,0,4,0,25,31,17,23,7,4,20,56,13,7,3,36,38,16,7,8,23,42,20,7,8,12,40,33,7,8,4,25,56,96,1,0,3,96,1,0,3,96,1,1,2,96,1,0,3,96,1,0,3,96,1,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,4,11,77,8,4,60,28,8,3,16,73,8,3,50,39,8,4,6,82,8,4,5,83,8,0,46,46,54,37,6,2,1,8,0,0,11,37,44,8,0,92,0,8,0,12,80,8,0,24,39,12,13,2,2,8,0,31,26,21,14,8,1,22,43,14,12,8,1,19,70,2,8,0,14,75,3,89,0,8,3,40,0,56,4,84,0,15,1,50,0,22,28,94,0,2,4,95,0,4,1,9,0,0,3,3,26,59,9,1,0,0,6,23,61,11,0,16,43,21,9,11,0,2,7,27,53,11,0,12,24,23,30,64,5,24,7,64,14,3,19,64,9,14,13,11,1,42,46,54,1,22,23,78,0,7,0,0,5,0,0,10,37,0,0,4,3,5,0,3,1,8,0,2,3,4,18,0,12,15,0,49,35,0,1,15,0,7,11,19,14,16,13,5,17,4,40,21,18,17,2,19,35,18,8,1,4.325581395348837,5.449862078781523,3,2.796101181678127,13.100000000000001,3.577708763999663,2,1.2427002041797348
HR,HRV,Croatia,Osjecko-Baranjska,2020-12-27,2020-12-23,100,1,6368.97421214389,1,6368.97421214389,118,97,691120.2910705302,71,0,1,99,0,15,85,0,5,95,0,25,75,0,16,84,0,12,88,0,8,92,0,1,99,0,4,96,0,2,98,0,7,93,0,16,84,0,4,96,0,15,85,99,1,0,0,85,1,6,8,95,1,2,2,75,1,11,13,84,0,6,10,88,1,1,10,92,0,2,6,99,0,0,1,96,1,1,2,98,0,2,0,93,0,3,4,84,0,3,13,96,0,3,1,85,1,5,9,3,0,37,60,64,0,10,26,5,0,37,58,63,0,7,30,93,5,2,0,93,1,6,0,99,0,1,0,12,2,13,73,100,0,0,0,0,5,0,38,24,22,11,10,4,23,47,16,10,3,26,48,13,10,8,23,43,16,10,8,12,42,28,10,9,4,26,51,87,5,3,5,87,6,2,5,87,4,8,1,87,7,1,5,87,7,1,5,87,7,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,2,8,80,10,1,50,39,10,2,11,77,10,2,37,51,10,2,7,81,10,2,6,82,10,0,39,51,61,30,7,2,0,11,0,0,3,28,58,11,0,89,0,14,0,9,77,14,0,23,38,12,8,1,4,14,0,33,21,23,9,14,2,18,40,16,10,15,0,15,70,0,16,0,11,72,1,92,0,6,2,50,0,50,0,89,0,11,0,63,0,21,16,93,0,6,1,94,0,5,1,17,0,1,3,7,29,43,17,0,2,5,5,28,43,18,0,28,35,9,10,18,0,1,5,19,57,18,0,9,15,25,33,76,0,19,5,76,12,1,11,76,11,4,9,20,0,42,38,62,0,16,22,84,0,1,3,3,1,2,0,6,42,0,4,5,3,9,1,1,3,3,0,4,4,8,1,0,12,26,0,35,39,0,0,26,0,7,12,15,16,14,8,2,27,3,41,15,14,27,3,17,27,19,6,1,3.5666666666666664,3.4105451443747494,4,2.336993466302048,12.577464788732396,3.778366887694758,1.9850746268656718,1.3426854289121917
HR,HRV,Croatia,Primorsko-Goranska,2020-12-27,2020-12-24,100,4,19949.19101704677,2,9751.07608172294,51,95,512067.22784068127,76,1,5,94,2,12,86,1,6,93,1,23,76,0,19,81,1,10,89,1,9,90,0,4,96,1,3,96,1,2,97,1,5,94,1,13,86,1,3,96,1,12,87,95,1,2,2,88,2,4,6,94,0,1,5,77,2,9,12,81,1,3,15,90,2,3,5,91,1,0,8,96,1,1,2,97,0,1,2,98,1,1,0,95,0,2,3,87,2,2,9,97,1,2,0,88,1,3,8,5,0,25,70,76,0,5,19,7,3,28,62,72,0,14,14,86,5,9,0,86,2,12,0,98,0,2,0,24,1,8,67,100,0,0,0,0,10,1,21,27,20,21,13,5,19,48,15,13,4,26,44,13,13,4,23,42,18,13,4,9,41,33,13,4,3,28,52,93,2,3,2,93,3,1,3,93,2,4,1,93,3,1,3,93,3,1,3,93,3,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,1,10,76,13,0,45,42,13,0,12,75,13,0,46,41,13,0,1,86,13,1,5,81,16,0,37,47,63,30,4,3,0,16,0,0,5,26,53,16,0,84,0,16,0,14,70,16,0,28,38,7,5,1,5,16,0,23,19,30,12,16,2,12,50,13,7,16,0,13,70,1,17,0,9,72,2,91,0,6,3,55,0,45,0,88,0,11,1,55,0,23,22,99,0,1,0,95,0,5,0,18,0,0,3,13,21,45,18,0,0,5,10,25,42,18,0,20,41,15,6,18,0,4,7,20,51,18,0,7,20,30,25,73,2,20,5,73,5,2,20,73,5,3,19,18,0,38,44,56,0,25,19,75,1,11,0,0,1,2,1,9,38,1,1,7,1,3,1,3,8,4,0,6,4,3,7,3,10,20,3,20,57,0,0,20,3,6,14,21,20,11,5,0,22,3,45,21,9,22,3,22,31,19,2,1,4.358974358974359,4.550807791146185,2.5294117647058822,1.5857824196127732,13.586666666666666,4.223785075067192,1.9864864864864864,1.2550527276293821
HR,HRV,Croatia,Splitsko-Dalmatinska,2020-12-27,2020-12-25,100,0,0,0,0,45,98,614576.0195474973,87,2,1,97,2,8,90,2,2,96,0,23,77,2,15,83,2,11,87,1,6,93,1,4,95,2,4,94,2,2,96,1,5,94,1,11,88,2,1,97,1,12,87,99,0,1,0,92,0,2,6,98,0,1,1,77,1,7,15,85,0,6,9,89,2,7,2,94,0,3,3,96,1,3,0,96,0,2,2,98,1,1,0,95,0,3,2,89,1,5,5,99,0,1,0,88,0,7,5,2,0,18,80,84,0,6,10,4,1,31,64,69,0,10,21,90,6,4,0,90,4,6,0,96,1,3,0,15,0,6,79,100,0,0,0,0,4,1,25,35,17,18,4,1,28,57,10,4,2,34,48,12,4,4,21,53,18,4,3,12,50,31,4,5,4,40,47,94,0,1,5,94,1,1,4,94,1,5,0,94,1,2,3,94,1,0,5,94,1,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,1,8,87,4,2,42,52,4,2,9,85,4,1,47,48,4,2,6,88,4,2,2,92,5,0,46,49,54,27,17,2,0,5,0,2,9,29,55,5,0,94,1,5,2,12,81,5,0,27,37,14,11,2,4,5,0,32,21,31,11,5,2,23,44,14,12,5,0,16,79,0,5,2,12,79,2,92,1,5,2,59,0,40,1,92,0,8,0,54,0,20,26,95,0,1,4,98,0,2,0,6,0,2,3,4,28,57,6,0,2,2,6,27,57,6,0,16,45,23,10,6,0,3,6,30,55,6,0,9,27,32,26,64,3,27,6,64,15,3,18,64,13,8,15,6,1,37,56,44,0,25,31,78,0,6,1,2,5,2,1,5,41,0,0,4,4,3,2,4,4,3,0,2,3,2,15,1,12,9,4,35,52,0,0,9,0,6,14,22,19,19,9,2,13,2,52,22,11,13,1,14,34,29,7,2,5.447368421052632,5.903262352389396,3.25,2.490892501603683,13.517045454545453,3.943165820450024,2.1204819277108435,1.3650479341306252
HR,HRV,Croatia,Vara<c5><be>dinska,2020-12-27,2020-12-21,100,2,10982.443032221101,1,5989.43480365496,85,98,743118.8673031706,77,1,2,97,0,19,81,1,3,96,0,29,71,0,19,81,1,8,91,0,7,93,1,1,98,1,4,95,1,3,96,1,1,98,1,8,91,1,2,97,0,12,88,98,0,1,1,81,1,6,12,97,0,0,3,71,2,10,17,81,2,6,11,92,1,2,5,93,2,2,3,99,0,0,1,96,1,1,2,97,0,2,1,99,0,0,1,92,0,2,6,98,1,0,1,88,1,5,6,1,1,35,63,66,0,8,26,2,2,39,57,61,1,13,25,87,7,6,0,87,0,13,0,100,0,0,0,19,0,5,76,100,0,0,0,0,3,0,23,25,27,22,14,1,20,49,16,14,3,24,41,18,14,3,21,40,22,14,3,8,37,38,14,2,4,27,53,95,2,1,2,95,2,1,2,95,1,3,1,95,2,1,2,95,2,1,2,95,1,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,0,19,71,10,0,45,45,10,1,15,74,10,0,45,45,10,0,7,83,10,1,3,86,11,0,37,52,63,27,4,2,4,13,0,1,2,25,59,13,0,87,0,15,1,15,69,15,0,26,30,7,10,3,9,15,0,28,18,23,16,15,0,21,39,19,6,15,0,20,62,3,15,1,14,66,4,81,0,14,5,55,1,42,2,85,1,12,2,55,0,22,23,93,0,3,4,97,0,3,0,17,1,2,3,6,27,44,17,2,2,2,9,25,43,19,1,35,28,11,6,19,0,3,7,18,53,19,0,11,15,22,33,74,3,16,7,74,6,6,14,74,4,13,9,20,0,41,39,61,0,16,23,84,3,2,1,1,2,0,2,5,43,0,2,9,3,5,0,4,8,10,2,0,2,2,1,3,6,21,1,34,43,1,0,21,0,13,14,19,18,10,4,1,23,1,34,13,29,23,1,15,20,28,12,1,4.136363636363637,4.516589107614177,2.923076923076923,2.2790011307250713,13.078947368421053,4.266968191100052,1.8799999999999997,1.325019122758489
HR,HRV,Croatia,Zagreba<c4><8d>ka,2020-12-27,2020-12-25,100,1,4036.937820827,1,4036.937820827,56,97,832361.3948288208,76,1,3,96,1,13,86,1,6,93,0,24,76,0,23,77,3,8,89,0,5,95,1,9,90,1,3,96,1,6,93,1,4,95,1,17,82,1,3,96,1,15,84,97,1,1,1,87,1,7,5,94,1,1,4,76,1,9,14,77,1,9,13,92,0,4,4,95,0,4,1,91,1,7,1,97,0,3,0,94,1,3,2,96,0,3,1,83,0,4,13,97,0,1,2,85,1,9,5,3,0,23,74,78,0,6,16,4,0,32,64,68,0,8,24,92,3,5,0,92,1,7,0,99,0,1,0,12,2,3,83,100,0,0,0,0,4,0,25,25,26,20,10,5,23,49,13,10,7,25,44,14,10,6,22,40,22,10,8,15,33,34,10,9,3,26,52,97,2,1,0,97,2,0,1,97,1,1,1,97,2,0,1,97,2,0,1,97,1,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,0,6,81,13,0,37,50,13,0,8,79,13,1,43,43,13,0,8,79,13,0,10,77,13,1,32,54,68,21,10,1,0,13,0,1,5,24,57,13,1,86,0,14,0,14,72,14,0,26,33,8,13,1,5,14,0,25,27,22,12,15,3,16,40,16,10,17,0,13,70,0,17,0,10,72,1,94,0,3,3,63,0,37,0,92,0,7,1,57,0,19,24,92,0,7,1,90,0,10,0,17,0,1,4,8,21,49,17,0,0,7,8,21,47,17,1,18,36,16,12,17,0,0,8,13,62,17,0,4,21,24,34,75,2,19,4,75,10,4,11,75,8,6,11,17,0,53,30,70,0,10,20,91,0,4,0,0,1,0,0,4,38,0,1,4,3,9,1,2,4,2,1,1,4,6,5,4,15,21,2,38,39,0,0,21,0,4,14,23,19,9,8,2,23,3,36,21,17,23,3,16,27,22,6,3,3.4705882352941178,3.981722949560758,3.357142857142857,3.053551346248467,13.564102564102566,3.4961564929376694,2.108108108108108,1.3605756997417964
