ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GH,GHA,Ghana,Eastern,2021-01-02,2020-12-22,100,2,129115.4569184982,2,129115.4569184982,7,97,6949754.242911619,53,1,10,89,3,13,84,2,1,97,2,20,78,1,14,85,2,19,79,2,3,95,2,4,94,1,7,92,2,6,92,3,6,91,2,26,72,2,4,94,2,17,81,90,0,6,4,87,0,7,6,99,0,0,1,80,0,8,12,86,0,8,6,81,0,11,8,97,0,3,0,96,0,3,1,93,0,2,5,94,1,4,1,94,0,3,3,74,0,16,10,96,0,2,2,83,0,10,7,3,0,5,92,95,0,1,4,6,1,14,79,86,2,3,9,97,0,3,0,97,0,1,2,0,99,0,1,0,13,1,24,62,100,0,13,1,27,26,20,13,22,1,37,12,28,22,5,38,14,21,22,3,46,10,19,22,5,36,17,20,22,3,15,7,53,0,79,6,2,13,79,6,7,8,79,2,14,5,79,5,7,9,79,4,9,8,79,5,8,8,89,1,1,9,89,2,0,9,89,2,0,9,89,2,0,9,89,2,0,9,89,1,2,8,89,2,1,8,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,23,3,38,36,23,5,47,25,23,5,27,45,23,4,35,38,23,4,37,36,23,4,43,30,24,1,31,44,69,0,21,5,2,3,25,1,3,15,27,29,25,2,69,4,30,0,17,53,30,0,24,17,13,6,4,6,30,0,23,14,23,10,31,0,19,32,11,7,32,1,4,56,7,36,0,5,52,7,63,2,26,9,54,1,35,10,73,1,18,8,66,1,19,14,64,1,26,9,57,1,33,9,38,0,1,5,2,11,43,38,0,0,5,5,12,40,40,1,18,10,16,15,40,0,16,8,18,18,40,1,30,10,10,9,60,3,35,2,60,9,10,21,60,4,21,15,40,0,40,20,80,13,7,89,3,2,0,2,0,0,0,4,49,0,3,5,4,11,1,3,5,1,3,3,0,3,0,3,6,45,1,46,8,0,45,0,5,26,17,5,2,0,0,47,0,10,34,9,47,1,18,11,8,4,11,2.982456140350877,2.1752768959226403,1.5,0.5773502691896257,12.846153846153847,6.803645549275844,2.6122448979591835,1.9876318250895573
GH,GHA,Ghana,Greater Accra,2021-01-02,2020-12-31,100,0,0,0,0,9,91,8691361.690640958,41,3,4,93,0,18,82,2,0,98,1,20,79,2,8,90,1,19,80,2,7,91,0,8,92,2,4,94,1,6,93,3,4,93,2,16,82,1,2,97,2,19,79,96,0,1,3,82,0,5,13,100,0,0,0,80,0,10,10,92,1,0,7,81,1,6,12,93,1,2,4,92,1,1,6,96,0,0,4,94,0,3,3,96,0,3,1,84,0,7,9,98,0,1,1,81,0,10,9,9,0,7,84,93,0,4,3,9,0,18,73,82,0,5,13,95,0,5,0,95,0,4,1,0,96,1,3,0,14,3,17,66,100,0,14,0,23,20,18,25,24,2,29,9,36,24,4,29,12,31,24,6,30,12,28,24,5,24,11,36,24,5,6,8,57,0,84,5,1,10,84,4,4,8,84,3,8,5,84,3,4,9,84,4,6,6,84,5,3,8,63,1,2,34,63,1,2,34,63,1,1,35,63,0,5,32,63,0,4,33,63,1,6,30,63,1,3,33,94,0,0,6,94,0,2,4,94,0,1,5,94,0,2,4,94,0,1,5,31,2,29,38,31,3,39,27,31,3,27,39,31,3,37,29,31,3,24,42,31,2,18,49,34,0,28,38,72,0,13,5,5,5,35,0,0,8,22,35,35,4,59,2,38,0,6,56,38,1,31,16,8,4,0,2,38,1,17,17,21,6,40,0,16,25,16,3,43,0,1,50,6,47,1,4,43,5,71,1,21,7,62,2,32,4,73,0,22,5,64,2,26,8,76,0,22,2,82,0,17,1,48,1,0,3,5,4,39,48,1,0,4,4,6,37,52,1,13,12,13,9,52,0,8,6,17,17,52,1,16,7,16,8,77,0,22,1,77,10,6,7,77,7,10,6,54,1,21,24,76,16,8,86,2,4,0,1,1,0,1,5,65,1,0,11,2,3,0,4,1,0,0,0,4,2,0,0,7,58,0,27,15,0,58,0,3,22,11,4,1,0,1,58,2,22,13,5,58,0,11,14,11,4,2,3.1219512195121952,2.2270509867447976,1.2857142857142858,0.4879500364742666,14.499999999999998,8.199437128899106,3.225,1.8185299783207538
GH,GHA,Ghana,Ashanti,2021-01-03,2020-12-30,100,1,97551.87194926632,0,0,14,90,7516220.960471147,48,3,5,92,2,7,91,2,6,92,2,16,82,2,12,86,2,17,81,3,5,92,1,8,91,3,5,92,2,9,89,1,10,89,3,18,79,2,3,95,3,11,86,95,1,0,4,93,1,3,3,94,1,2,3,84,1,6,9,88,0,5,7,83,2,4,11,95,0,0,5,92,1,1,6,95,0,3,2,91,0,6,3,90,1,4,5,82,2,5,11,97,0,1,2,89,0,7,4,9,1,8,82,92,0,3,5,11,0,11,78,89,0,3,8,97,0,3,0,97,0,1,2,0,99,1,0,0,15,2,14,69,100,0,14,1,27,27,16,15,21,8,29,15,27,21,11,31,14,23,21,8,43,12,16,21,9,37,14,19,21,10,9,9,51,0,86,6,5,3,86,4,6,4,86,3,10,1,86,5,3,6,86,6,6,2,86,5,4,5,83,2,0,15,83,2,0,15,83,2,0,15,83,2,0,15,83,2,1,14,83,2,2,13,83,2,0,15,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,28,2,33,37,28,3,46,23,28,4,28,40,28,3,35,34,28,3,36,33,28,3,35,34,31,1,38,30,62,0,22,8,4,4,34,3,5,9,26,23,34,1,64,1,34,1,10,55,34,0,25,23,7,6,4,1,34,0,12,24,21,9,35,2,15,23,22,3,36,2,3,47,12,39,5,4,46,6,67,3,24,6,54,3,33,10,72,4,15,9,65,3,14,18,64,3,27,6,65,2,24,9,44,1,3,5,3,10,34,44,3,1,6,5,15,26,49,0,19,7,8,17,49,0,6,5,6,34,49,1,18,7,10,15,75,5,19,1,75,7,8,10,75,8,12,5,49,0,24,27,73,16,11,85,1,9,0,0,2,0,0,3,61,0,2,7,2,14,0,1,3,0,1,1,1,1,0,1,5,50,1,41,8,0,50,0,14,26,5,2,2,1,0,52,4,20,20,4,52,1,14,4,14,6,9,2.9318181818181817,2.1393079436587126,2.2,1.3038404810405297,12.302553191489361,7.319518417303121,3.239130434782609,2.222958815120021
GH,GHA,Ghana,Eastern,2021-01-03,2020-12-23,100,2,71802.02346220671,1,32432.061330492,5,96,6780612.995057324,48,1,8,91,2,14,84,0,4,96,1,20,79,1,14,85,0,20,80,1,4,95,1,4,95,1,8,91,1,7,92,2,8,90,1,26,73,1,4,95,1,19,80,92,0,5,3,86,0,7,7,96,1,1,2,80,0,8,12,86,0,8,6,80,0,10,10,96,0,3,1,96,0,3,1,92,0,2,6,93,1,5,1,92,0,4,4,74,0,15,11,96,0,2,2,81,0,12,7,4,0,4,92,96,0,1,3,7,1,13,79,87,2,3,8,97,0,3,0,97,0,1,2,0,99,0,1,0,14,1,23,62,100,0,13,2,25,26,21,13,23,1,34,13,29,23,5,35,14,23,23,2,45,11,19,23,3,35,18,21,23,2,14,5,56,0,80,6,3,11,80,6,5,9,80,2,14,4,80,5,5,10,80,3,9,8,80,4,8,8,89,1,1,9,89,2,0,9,89,2,0,9,89,2,0,9,89,2,0,9,89,1,2,8,89,2,1,8,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,24,3,33,40,24,3,48,25,24,3,27,46,24,2,36,38,24,3,38,35,24,3,47,26,26,1,33,40,67,0,19,8,3,3,27,2,4,13,28,26,27,1,70,2,33,0,18,49,33,0,22,18,14,6,3,4,33,0,19,16,21,11,34,0,18,30,11,7,35,1,2,54,8,42,0,6,47,5,68,1,22,9,53,1,37,9,73,1,18,8,65,1,20,14,63,1,29,7,53,1,39,7,44,0,1,4,2,10,39,44,0,0,5,2,11,38,45,1,16,8,17,13,45,0,14,8,19,14,45,1,26,8,12,8,66,2,30,2,66,8,8,18,66,5,19,10,45,0,35,20,80,12,8,90,3,2,1,2,0,0,0,2,55,0,3,4,3,12,1,3,4,1,2,3,0,2,0,3,4,50,1,41,8,0,50,0,4,23,17,5,1,0,0,52,0,10,29,9,52,1,14,12,7,4,10,2.8518518518518516,2.0318910924555675,1.3333333333333333,0.5773502691896257,12.638297872340425,6.686864254754774,2.772727272727273,1.8784411692186809
GH,GHA,Ghana,Greater Accra,2021-01-03,2021-01-01,100,3,127130.18067840069,1,41488.2892734453,13,91,7374045.867391559,44,4,3,93,2,17,81,5,1,94,5,16,79,4,13,83,5,22,73,3,8,89,4,7,89,6,5,89,4,5,91,6,9,85,4,18,78,5,5,90,4,19,77,97,0,2,1,83,2,6,9,99,0,0,1,84,0,6,10,87,3,2,8,78,2,7,13,92,2,5,1,93,1,1,5,95,0,1,4,95,1,1,3,91,1,3,5,82,2,5,11,95,0,2,3,81,0,10,9,9,0,9,82,92,0,6,2,10,0,25,65,75,0,5,20,95,1,4,0,95,0,4,1,0,96,0,3,1,16,3,16,65,100,0,17,0,20,21,22,20,23,1,31,15,30,23,4,34,16,23,23,5,34,17,21,23,4,31,20,22,23,5,10,11,51,0,84,6,3,7,84,5,6,5,84,5,8,3,84,6,2,8,84,6,5,5,84,6,2,8,83,1,1,15,83,1,1,15,83,1,0,16,83,0,2,15,83,0,2,15,83,1,2,14,83,1,1,15,97,0,0,3,97,0,1,2,97,0,1,2,97,0,1,2,97,0,1,2,31,1,28,40,31,1,46,22,31,2,35,32,31,1,48,20,31,0,38,31,31,2,25,42,33,0,38,29,62,0,23,7,2,6,35,0,1,10,24,30,35,1,62,2,40,0,8,52,40,0,30,18,9,2,1,0,40,0,8,15,28,9,42,0,9,25,17,7,42,1,0,47,10,46,2,2,44,6,72,3,21,4,55,4,35,6,65,3,24,8,53,4,25,18,63,2,30,5,76,3,17,4,48,2,2,2,6,9,31,48,0,0,7,6,8,31,53,0,12,11,13,11,53,0,7,4,12,24,53,0,9,9,13,16,82,1,13,4,82,3,5,10,82,3,7,8,54,0,25,21,79,12,9,89,2,4,0,1,0,0,2,2,64,1,0,8,2,3,0,3,4,1,0,1,4,3,1,1,4,56,0,29,15,0,56,0,3,16,15,7,2,0,1,56,0,30,14,0,56,1,11,13,10,1,8,2.871794871794872,2.1048751329321576,1.5,0.9258200997725514,14.051282051282051,7.826906083466584,3.0930232558139537,1.937277833509741
GH,GHA,Ghana,Western,2021-01-03,2020-12-21,100,2,77686.1108062934,0,0,12,95,7237363.971428268,55,5,3,92,4,14,82,5,4,91,3,16,81,4,11,85,3,12,85,5,4,91,5,5,90,4,4,92,5,4,91,3,4,93,5,10,85,5,3,92,5,14,81,97,0,1,2,86,0,5,9,96,0,2,2,84,0,9,7,89,0,4,7,88,0,4,8,96,0,1,3,95,0,3,2,96,0,2,2,96,0,3,1,96,0,2,2,90,0,6,4,97,0,2,1,86,0,12,2,5,0,7,88,93,0,4,3,5,1,20,74,80,1,8,11,92,0,8,0,92,0,1,7,0,99,0,1,0,16,2,15,67,100,0,9,0,30,23,15,23,12,3,29,17,39,12,5,36,15,32,12,5,38,19,26,12,4,36,21,27,12,5,16,8,59,0,85,3,5,7,85,5,3,7,85,2,9,4,85,6,1,8,85,5,3,7,85,4,4,7,86,2,2,10,86,2,2,10,86,1,3,10,86,2,3,9,86,1,3,10,86,1,5,8,86,3,2,9,95,0,1,4,95,0,1,4,95,0,1,4,95,1,0,4,95,0,1,4,20,2,39,39,20,2,42,36,20,3,30,47,20,1,41,38,20,2,37,41,20,3,38,39,26,0,34,40,66,1,16,6,3,8,28,0,3,14,26,29,28,0,68,4,29,2,12,57,29,0,21,23,17,5,2,3,29,0,23,15,24,9,33,0,12,34,16,5,34,0,0,59,7,40,0,1,54,5,64,1,32,3,61,2,27,10,73,1,22,4,62,2,25,11,65,2,25,8,64,1,24,11,40,2,3,0,7,7,41,40,0,2,1,9,10,38,41,1,14,15,17,12,41,0,8,8,25,18,41,0,20,11,11,17,69,3,25,3,69,10,10,11,69,9,17,5,42,1,29,28,72,18,10,82,1,5,1,2,1,0,0,8,53,0,2,3,7,5,1,3,5,1,3,3,1,0,1,3,9,45,2,43,9,1,45,1,7,26,11,3,3,3,1,45,2,21,27,5,45,1,15,14,9,6,10,3.026315789473684,1.9099574369852608,1.714285714285714,0.7559289460184544,12.769230769230768,7.022695378348252,2.5294117647058822,2.2481364831919843
GH,GHA,Ghana,Ashanti,2021-01-04,2020-12-30,100,2,145634.12575962473,1,48082.2538103584,13,89,7673781.424080123,46,3,6,91,2,8,90,2,6,92,2,17,81,2,13,85,2,18,80,3,5,92,1,8,91,3,4,93,2,9,89,1,11,88,4,17,79,3,3,94,3,13,84,94,1,1,4,92,1,4,3,94,1,2,3,83,1,7,9,87,0,5,8,82,2,5,11,95,0,0,5,92,1,1,6,96,0,3,1,91,0,6,3,89,1,5,5,83,2,4,11,97,0,1,2,87,0,8,5,10,1,7,82,93,0,3,4,12,0,11,77,89,0,3,8,97,0,3,0,97,0,1,2,0,99,1,0,0,16,2,13,69,100,0,16,1,27,25,17,14,23,8,28,14,27,23,11,30,12,24,23,7,43,12,15,23,9,35,14,19,23,10,9,9,49,0,88,5,4,3,88,3,6,3,88,3,8,1,88,4,3,5,88,5,6,1,88,4,4,4,83,2,0,15,83,2,0,15,83,2,0,15,83,2,0,15,83,2,1,14,83,2,2,13,83,2,0,15,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,30,2,31,37,30,2,44,24,30,3,28,39,30,2,33,35,30,2,35,33,30,2,34,34,33,1,37,29,63,0,21,8,4,4,36,2,5,9,25,23,36,1,62,1,36,1,10,53,36,0,25,22,6,6,4,1,36,0,13,23,20,8,37,2,15,22,21,3,38,2,2,47,11,41,5,3,46,5,69,3,22,6,56,3,31,10,72,4,15,9,67,3,13,17,65,3,26,6,66,2,23,9,46,1,3,5,1,10,34,46,3,1,5,4,15,26,50,0,18,7,8,17,50,0,5,5,6,34,50,1,18,7,10,14,75,4,20,1,75,7,8,10,75,8,12,5,50,0,24,26,74,15,11,86,1,9,0,0,2,0,0,2,62,0,2,7,2,13,0,1,3,0,1,1,1,1,0,1,5,51,1,40,8,0,51,0,14,26,5,2,1,1,0,54,4,19,19,4,54,1,14,4,14,5,8,2.9069767441860463,2.1136061881282213,2.2,1.3038404810405297,12.48304347826087,7.293886593751789,3.204545454545454,2.2575923113789753
GH,GHA,Ghana,Eastern,2021-01-04,2020-12-23,100,2,71802.02346220671,1,32432.061330492,5,96,6668999.687945757,49,1,8,91,1,14,85,0,4,96,1,19,80,1,14,85,0,20,80,1,4,95,1,4,95,1,8,91,1,7,92,2,8,90,1,26,73,1,4,95,1,18,81,92,0,5,3,86,0,7,7,96,1,1,2,81,0,8,11,86,0,8,6,80,0,10,10,96,0,3,1,96,0,3,1,92,0,2,6,93,1,5,1,92,0,4,4,74,0,15,11,96,0,2,2,82,0,11,7,4,0,4,92,96,0,1,3,7,1,12,80,88,2,3,7,97,0,3,0,97,0,1,2,0,99,0,1,0,14,0,23,63,100,0,13,2,26,25,21,13,23,0,35,13,29,23,5,35,14,23,23,2,45,11,19,23,3,35,18,21,23,2,14,5,56,0,80,6,3,11,80,6,5,9,80,2,14,4,80,5,5,10,80,3,9,8,80,4,8,8,89,1,1,9,89,2,0,9,89,2,0,9,89,2,0,9,89,2,0,9,89,1,2,8,89,2,1,8,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,24,2,33,41,24,2,49,25,24,2,27,47,24,2,35,39,24,2,39,35,24,2,48,26,26,1,32,41,68,0,19,8,3,2,27,2,3,13,28,27,27,1,70,2,33,0,19,48,33,0,23,18,14,5,3,4,33,0,20,16,21,10,34,0,19,30,11,6,35,1,2,54,8,42,0,6,47,5,68,1,22,9,52,1,38,9,73,1,18,8,66,1,20,13,62,1,30,7,52,1,40,7,44,0,1,4,2,9,40,44,0,0,5,2,10,39,45,1,16,8,17,13,45,0,14,8,19,14,45,1,26,8,12,8,66,2,30,2,66,7,9,18,66,5,19,10,45,0,35,20,80,12,8,90,3,2,1,2,0,0,0,2,55,0,3,4,3,12,1,3,4,1,2,2,0,2,0,3,5,49,1,42,8,0,49,0,4,24,17,5,1,0,0,51,0,10,30,9,51,1,15,12,7,4,10,2.8867924528301887,2.034891580541167,1.3333333333333333,0.5773502691896257,12.5,6.684373647831918,2.7333333333333334,1.8756816942599346
GH,GHA,Ghana,Greater Accra,2021-01-04,2021-01-01,100,3,127130.18067840069,1,41488.2892734453,13,92,7351148.867279656,43,3,3,94,2,16,82,4,1,95,4,16,80,3,13,84,4,22,74,2,8,90,4,7,89,5,5,90,3,5,92,5,9,86,3,18,79,4,5,91,3,19,78,97,0,2,1,84,2,5,9,99,0,0,1,84,0,6,10,87,3,2,8,78,2,7,13,92,2,5,1,93,1,1,5,95,0,1,4,95,1,1,3,91,1,3,5,82,2,5,11,95,0,2,3,81,0,10,9,8,0,9,83,92,0,6,2,9,0,25,66,75,0,5,20,95,1,4,0,95,0,4,1,0,96,0,3,1,15,4,16,65,100,0,16,0,19,21,23,21,22,1,30,16,31,22,4,33,17,24,22,5,33,18,22,22,4,31,20,23,22,5,10,10,53,0,84,6,3,7,84,5,6,5,84,5,8,3,84,6,2,8,84,6,5,5,84,6,2,8,84,1,1,14,84,1,1,14,84,1,0,15,84,0,2,14,84,0,2,14,84,1,2,13,84,1,1,14,97,0,0,3,97,0,1,2,97,0,1,2,97,0,1,2,97,0,1,2,30,1,29,40,30,1,45,24,30,2,35,33,30,1,48,21,30,0,38,32,30,2,27,41,32,0,38,30,62,0,23,7,2,6,34,0,1,12,23,30,34,1,63,2,40,0,8,52,40,0,29,19,9,2,1,0,40,0,8,15,28,9,42,0,9,25,17,7,42,1,0,47,10,46,2,2,44,6,71,3,22,4,56,4,34,6,65,3,23,9,53,4,24,19,63,2,30,5,74,3,18,5,49,2,2,2,6,9,30,49,0,0,7,6,8,30,54,0,12,10,13,11,54,0,7,4,12,23,54,0,9,9,13,15,82,1,13,4,82,3,5,10,82,3,7,8,55,0,24,21,79,12,9,89,2,4,0,1,0,0,2,2,65,1,0,8,2,3,0,3,4,1,0,1,4,3,1,1,3,57,0,28,15,0,57,0,3,16,14,7,2,0,1,57,0,30,13,0,57,1,11,13,10,0,8,2.871794871794872,2.1048751329321576,1.5,0.9258200997725514,13.894736842105262,7.869851723196089,3.1428571428571432,1.932664388255411
GH,GHA,Ghana,Western,2021-01-04,2020-12-21,100,2,77686.1108062934,0,0,12,95,7237363.971428268,55,5,3,92,4,14,82,5,4,91,3,16,81,4,11,85,3,12,85,5,4,91,5,5,90,4,4,92,5,4,91,3,4,93,5,10,85,5,3,92,5,14,81,97,0,1,2,86,0,5,9,96,0,2,2,84,0,9,7,89,0,4,7,88,0,4,8,96,0,1,3,95,0,3,2,96,0,2,2,96,0,3,1,96,0,2,2,90,0,6,4,97,0,2,1,86,0,12,2,5,0,7,88,93,0,4,3,5,1,20,74,80,1,8,11,92,0,8,0,92,0,1,7,0,99,0,1,0,16,2,15,67,100,0,9,0,30,23,15,23,12,3,29,17,39,12,5,36,15,32,12,5,38,19,26,12,4,36,21,27,12,5,16,8,59,0,85,3,5,7,85,5,3,7,85,2,9,4,85,6,1,8,85,5,3,7,85,4,4,7,86,2,2,10,86,2,2,10,86,1,3,10,86,2,3,9,86,1,3,10,86,1,5,8,86,3,2,9,95,0,1,4,95,0,1,4,95,0,1,4,95,1,0,4,95,0,1,4,20,2,39,39,20,2,42,36,20,3,30,47,20,1,41,38,20,2,37,41,20,3,38,39,26,0,34,40,66,1,16,6,3,8,28,0,3,14,26,29,28,0,68,4,29,2,12,57,29,0,21,23,17,5,2,3,29,0,23,15,24,9,33,0,12,34,16,5,34,0,0,59,7,40,0,1,54,5,64,1,32,3,61,2,27,10,73,1,22,4,62,2,25,11,65,2,25,8,64,1,24,11,40,2,3,0,7,7,41,40,0,2,1,9,10,38,41,1,14,15,17,12,41,0,8,8,25,18,41,0,20,11,11,17,69,3,25,3,69,10,10,11,69,9,17,5,42,1,29,28,72,18,10,82,1,5,1,2,1,0,0,8,53,0,2,3,7,5,1,3,5,1,3,3,1,0,1,3,9,45,2,43,9,1,45,1,7,26,11,3,3,3,1,45,2,21,27,5,45,1,15,14,9,6,10,3.026315789473684,1.9099574369852608,1.714285714285714,0.7559289460184544,12.769230769230768,7.022695378348252,2.5294117647058822,2.2481364831919843
