ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FRA,France,-99,2021-01-13,2021-01-03,100,0,0,0,0,3,87,1101169.8008439501,46,2,0,98,2,9,89,2,1,97,1,20,79,2,20,78,2,6,92,2,1,97,2,1,97,2,2,96,2,3,95,2,0,98,1,7,92,2,3,95,2,17,81,100,0,0,0,91,1,4,4,99,0,1,0,80,0,8,12,80,0,10,10,94,0,1,5,99,0,1,0,99,0,0,1,98,0,2,0,97,0,0,3,100,0,0,0,93,0,2,5,97,0,2,1,83,0,11,6,13,0,2,85,98,0,2,0,15,2,43,40,57,2,11,30,89,1,10,0,89,2,9,0,98,1,1,30,10,8,52,28,1,0,71,0,0,18,1,19,31,15,16,22,12,21,29,16,22,10,28,25,15,22,19,19,24,16,22,18,28,18,14,22,24,10,19,25,0,92,4,2,2,92,4,3,1,92,5,0,3,92,4,4,0,92,5,1,2,92,3,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,22,4,25,49,22,2,48,28,22,6,20,52,22,5,27,46,22,5,4,69,22,5,9,64,22,0,36,42,64,0,26,4,2,4,24,1,0,3,31,41,24,1,75,0,26,1,9,64,26,0,58,7,6,3,0,0,26,1,29,25,12,7,27,6,15,32,18,2,30,0,30,39,1,31,4,26,36,3,75,0,23,2,52,0,48,0,80,0,19,1,73,0,18,9,96,0,2,2,91,0,8,1,33,2,2,3,14,10,36,33,2,2,7,15,14,27,35,4,28,20,9,4,35,1,7,11,13,33,35,1,10,17,15,22,73,7,15,5,73,9,5,13,73,5,7,15,38,0,14,48,52,0,6,42,94,1,1,0,0,0,0,0,4,80,0,1,1,1,2,0,0,2,2,0,1,1,2,0,1,6,50,1,10,38,0,1,50,0,4,5,4,4,16,13,4,52,6,19,12,11,52,2,15,15,13,1,2,7.95,7.9899608061748655,2,0,4.666666666666667,2.678893538055459,2.111111111111111,1.3261712403495103
FRA,France,<c3><8e>le-de-France,2021-01-13,2021-01-13,298,2,49077.0582041797,1,25775.46072589,19,287,6527137.035038405,202,2,4,292,3,30,265,2,4,292,2,85,211,1,58,239,3,27,268,2,23,273,2,5,291,2,4,292,3,3,292,3,12,283,1,40,257,3,12,283,1,75,222,294,0,2,2,268,0,12,18,294,0,3,1,213,0,21,64,240,0,18,40,271,0,5,22,275,0,9,14,293,0,1,4,294,0,2,2,295,0,3,0,286,0,5,7,258,0,10,30,286,0,4,8,223,0,34,41,11,0,8,279,291,0,1,6,12,0,178,108,121,2,45,130,253,1,43,1,253,3,42,0,295,2,1,60,2,28,208,15,0,2,281,0,0,19,1,116,75,64,23,24,8,64,173,29,24,4,144,101,25,24,8,111,120,35,24,7,105,126,36,24,7,29,133,105,0,271,3,2,22,271,3,6,18,271,4,1,22,271,2,12,13,271,4,2,21,271,3,2,22,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,298,0,0,0,27,1,123,147,27,0,170,101,27,1,46,224,27,0,113,158,27,0,11,260,27,0,79,192,32,0,114,152,184,0,78,14,11,11,33,0,2,14,103,146,33,0,265,0,36,3,38,221,36,0,216,41,2,1,0,2,36,1,88,70,61,42,36,0,65,140,50,7,36,0,52,207,3,43,2,54,194,5,175,0,116,7,129,0,168,1,252,0,45,1,186,1,66,45,287,0,9,2,219,0,77,2,45,4,3,15,48,63,120,45,1,5,18,67,56,106,47,2,96,101,43,9,47,1,15,20,55,160,47,0,31,59,58,103,209,0,70,19,209,8,11,70,209,9,30,50,52,1,155,90,208,0,26,64,278,0,2,0,2,2,4,0,10,125,0,1,15,5,22,2,17,11,10,0,7,23,12,5,8,35,92,3,99,102,0,2,92,0,21,48,42,44,31,16,4,95,6,152,34,11,95,2,62,64,51,17,7,11.071942446043165,16.288005851096663,2.833333333333334,1.6020819787597222,4.391891891891892,2.1369287362023286,2.4591836734693877,1.2783672867909306
FRA,France,Auvergne-Rh<c3><b4>ne-Alpes,2021-01-13,2021-01-13,454,1,6483.87874944551,1,6483.87874944551,34,430,4643666.09570882,325,2,4,448,2,34,418,3,5,446,2,80,372,2,75,377,1,38,415,2,22,430,2,9,443,3,14,437,3,4,447,3,23,428,2,56,396,3,17,434,3,93,358,450,1,1,2,420,2,17,15,449,0,2,3,374,1,26,53,379,1,30,44,416,0,16,22,432,0,10,12,445,0,5,4,440,1,4,9,450,0,3,1,431,1,10,12,398,1,20,35,437,3,6,8,361,2,40,51,22,2,23,407,431,0,11,12,27,4,219,204,235,1,56,162,398,4,52,0,398,1,53,2,453,0,1,88,7,21,338,28,0,4,420,2,0,34,1,145,116,99,59,49,19,84,251,51,49,17,188,146,54,49,22,145,174,64,49,19,135,173,78,49,29,37,162,177,0,433,2,2,17,433,1,6,14,433,1,3,17,433,0,9,12,433,1,3,17,433,1,2,18,454,0,0,0,454,0,0,0,454,0,0,0,454,0,0,0,454,0,0,0,454,0,0,0,454,0,0,0,454,0,0,0,454,0,0,0,454,0,0,0,454,0,0,0,454,0,0,0,50,7,195,202,50,2,207,195,50,5,85,314,50,2,174,228,50,6,17,381,50,4,50,350,53,2,171,228,283,0,116,27,9,19,55,1,9,27,158,204,55,2,396,1,56,3,53,342,56,0,306,72,9,7,3,1,56,1,149,112,85,51,56,2,84,223,57,32,56,2,99,290,7,68,2,93,280,11,260,2,183,9,248,1,204,1,370,2,81,1,281,3,90,80,438,0,13,3,404,0,48,2,73,7,5,12,64,93,200,73,3,6,24,79,91,178,83,3,107,169,62,30,83,3,24,40,84,220,83,1,54,85,102,129,316,4,95,39,316,21,11,106,316,20,30,88,85,2,204,163,291,1,46,116,409,1,8,0,7,2,3,0,24,205,0,2,16,5,31,6,10,32,36,0,15,17,11,8,14,46,118,6,142,185,1,2,118,2,31,48,70,75,64,34,12,126,12,126,85,105,126,6,78,98,94,36,16,9.20059880239521,13.675571823493035,1.5238095238095237,0.8135752957807666,3.9279279279279278,2.16183143286043,2.488888888888889,1.3599258961535428
FRA,France,Bourgogne-Franche-Comt<c3><a9>,2021-01-13,2021-01-13,202,0,0,0,0,28,185,1643729.6548715422,140,1,0,201,0,16,186,1,4,197,1,41,160,1,40,161,2,20,180,1,10,191,1,5,196,1,6,195,1,2,199,0,7,195,1,18,183,1,5,196,1,38,163,202,0,0,0,186,0,5,11,198,0,3,1,161,0,14,27,162,0,17,23,182,0,7,13,192,0,4,6,197,0,3,2,196,0,3,3,200,0,2,0,195,0,4,3,184,0,8,10,197,0,4,1,164,0,15,23,16,1,16,169,187,0,3,12,19,2,80,101,122,0,17,63,185,4,13,0,185,0,17,0,202,0,0,39,2,12,149,20,1,0,179,2,0,20,2,69,52,29,30,28,13,38,88,35,28,8,82,60,24,28,11,61,66,36,28,11,58,70,35,28,16,21,59,78,0,190,3,1,8,190,4,2,6,190,3,2,7,190,3,4,5,190,3,1,8,190,4,1,7,202,0,0,0,202,0,0,0,202,0,0,0,202,0,0,0,202,0,0,0,202,0,0,0,202,0,0,0,202,0,0,0,202,0,0,0,202,0,0,0,202,0,0,0,202,0,0,0,29,2,75,96,29,2,89,82,29,3,40,130,29,1,78,94,29,3,9,161,29,4,7,162,29,2,69,102,133,0,50,12,2,5,29,0,4,10,52,107,29,1,171,1,33,1,19,149,33,0,137,24,0,3,1,4,33,0,59,57,35,18,34,3,41,94,20,10,34,1,49,116,2,37,4,44,113,4,127,0,68,7,113,1,86,2,162,2,37,1,124,1,43,34,193,1,7,1,195,0,7,0,39,1,2,5,33,39,83,39,0,3,8,30,49,73,42,1,52,67,28,12,42,0,11,18,35,96,42,0,27,35,37,61,141,4,37,20,141,9,8,44,141,7,17,37,46,3,80,73,129,0,14,59,188,0,1,0,3,2,0,0,8,108,0,2,10,5,7,0,4,13,13,0,3,4,5,3,0,25,61,0,49,91,0,1,61,0,10,25,20,22,34,25,5,61,5,34,42,60,61,4,43,31,38,12,13,11.893939393939394,15.066140119107418,2.1,1.1972189997378648,3.505050505050505,1.9916854588039163,2.2794117647058822,1.245383632523273
FRA,France,Bretagne,2021-01-13,2021-01-13,282,1,5032.567567512539,1,5032.567567512539,19,267,2165955.8043464352,193,2,1,279,2,26,254,2,6,274,2,65,215,2,56,224,1,16,265,2,22,258,2,4,276,3,14,265,1,4,277,2,9,271,2,38,242,2,8,272,1,47,234,281,1,0,0,256,1,7,18,276,0,3,3,217,2,30,33,226,2,20,34,266,1,8,7,260,2,8,12,278,0,4,0,268,1,9,4,278,1,2,1,273,0,4,5,244,2,13,23,274,1,3,4,235,2,21,24,15,0,13,254,270,0,9,3,22,3,99,158,183,0,21,78,261,1,18,2,261,1,20,0,281,0,1,46,5,23,208,26,2,0,253,1,0,28,2,100,86,40,26,36,16,61,128,41,36,13,121,85,27,36,18,81,106,41,36,14,84,107,41,36,22,16,98,110,0,261,3,2,16,261,1,6,14,261,2,3,16,261,1,8,12,261,2,2,17,261,2,2,17,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,0,37,4,120,121,37,0,151,94,37,2,53,190,37,1,110,134,37,2,6,237,37,2,19,224,37,1,99,145,183,1,65,16,7,10,40,2,3,16,110,111,40,1,241,0,41,2,37,202,41,0,186,40,6,3,0,6,41,0,97,67,50,27,42,5,56,132,28,19,44,0,66,170,2,47,3,58,169,5,162,1,109,10,131,0,151,0,229,0,52,1,172,1,59,50,276,1,5,0,263,0,18,1,50,0,3,12,30,65,122,50,0,3,16,42,44,127,52,3,69,100,46,12,52,0,11,24,50,145,52,0,23,58,67,82,202,7,53,20,202,19,7,54,202,16,16,48,54,2,111,115,167,1,34,80,250,1,7,1,3,4,3,0,13,141,0,1,17,10,8,1,6,18,10,0,7,12,8,5,4,34,81,2,73,123,1,2,81,0,28,28,35,35,43,26,6,86,8,65,66,57,86,6,39,44,66,33,8,10.965346534653465,16.49458356942402,1.6,0.699205898780101,3.785123966942148,2.1142635107378327,2.4497354497354498,1.3224181726133035
FRA,France,Centre-Val de Loire,2021-01-13,2021-01-13,184,1,8662.29764725177,0,0,23,171,1701604.1130998859,125,1,2,181,1,11,172,1,6,177,1,52,131,2,33,149,1,21,162,1,11,172,1,11,172,1,7,176,1,0,183,1,3,180,1,28,155,1,14,169,1,34,149,182,1,1,0,173,1,4,6,178,0,3,3,132,2,18,32,151,2,11,20,163,0,8,13,173,1,6,4,173,0,5,6,177,1,2,4,184,0,0,0,181,0,1,2,156,1,12,15,170,0,9,5,150,2,10,22,12,1,8,163,176,0,4,4,12,0,77,95,107,1,13,63,171,0,13,0,171,0,13,0,184,0,0,26,3,18,137,12,3,3,166,0,0,17,4,56,45,39,23,23,10,22,102,27,23,6,70,62,23,23,12,49,69,31,23,11,46,71,33,23,13,8,57,83,0,166,5,0,13,166,2,6,10,166,5,1,12,166,4,5,9,166,5,2,11,166,5,3,10,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,184,0,0,0,21,2,84,77,21,0,92,71,21,3,46,114,21,2,71,90,21,3,4,156,21,4,7,152,24,0,65,95,119,0,38,14,4,9,25,0,0,8,45,106,25,0,158,1,25,1,24,134,25,0,128,23,4,2,0,2,25,0,67,30,34,28,25,4,47,83,16,9,25,0,45,114,0,29,1,46,106,2,101,0,74,9,93,0,91,0,139,0,43,2,114,0,42,28,180,0,3,1,177,0,7,0,32,2,1,8,21,41,79,32,0,2,5,28,36,81,35,1,51,58,29,10,35,0,9,15,29,96,35,0,15,37,38,59,132,4,30,18,132,10,4,38,132,6,17,29,37,1,77,69,115,2,17,50,169,0,1,0,3,1,0,1,9,93,0,2,9,1,7,3,5,18,13,0,2,2,8,6,3,12,56,2,58,66,0,2,56,0,9,24,15,30,29,15,6,58,3,36,39,48,58,2,28,35,43,14,4,9.63888888888889,12.0308354475051,2.875,1.246423454758225,3.802325581395349,2.205979934002176,2.4098360655737703,1.2112018371265676
FRA,France,Grand Est,2021-01-13,2021-01-13,493,4,48408.49972561213,4,48408.49972561213,55,464,3712343.4302145788,338,1,9,483,1,50,442,1,16,476,1,132,360,1,103,389,0,48,445,1,35,457,0,6,487,2,15,476,1,11,481,1,18,474,1,76,416,1,31,461,2,109,382,484,3,3,3,443,4,20,26,477,3,7,6,361,4,49,79,390,3,36,64,445,1,25,22,458,1,17,17,487,0,3,3,478,1,11,3,482,2,8,1,475,1,9,8,417,3,22,51,462,2,16,13,384,3,46,60,28,1,33,431,462,0,11,20,32,6,255,200,240,3,62,188,431,5,56,1,431,1,60,1,492,1,0,108,5,40,340,39,2,11,440,1,0,55,3,145,130,83,77,64,28,95,227,79,64,22,192,148,67,64,31,134,170,94,64,24,130,175,100,64,37,35,165,192,0,453,5,1,34,453,5,10,25,453,7,6,27,453,5,11,24,453,6,4,30,453,6,4,30,493,0,0,0,493,0,0,0,493,0,0,0,493,0,0,0,493,0,0,0,493,0,0,0,493,0,0,0,493,0,0,0,493,0,0,0,493,0,0,0,493,0,0,0,493,0,0,0,60,2,194,237,60,0,215,218,60,3,102,328,60,3,175,255,60,2,12,419,60,2,33,398,64,0,155,274,338,0,106,24,13,12,67,0,3,19,139,265,67,0,424,2,71,1,54,367,71,0,301,84,15,3,3,16,71,0,165,117,82,58,74,6,116,215,53,29,74,2,109,302,6,80,7,97,301,8,300,1,169,23,279,2,209,3,391,3,96,3,319,2,89,83,481,0,7,5,460,0,33,0,85,5,0,21,79,108,195,85,1,3,30,90,90,194,94,1,155,164,61,18,94,1,39,44,85,230,94,0,69,75,99,156,351,6,97,39,351,19,13,110,351,15,35,92,100,2,202,189,304,1,46,142,450,0,9,0,4,1,7,1,21,250,0,7,22,8,32,3,10,33,28,1,7,19,24,2,10,37,144,5,126,215,0,3,144,2,28,48,71,70,76,48,6,150,20,105,93,125,150,11,70,106,102,37,17,12.603960396039604,15.273675339176977,1.8461538461538463,1.189699380257305,3.4936170212765956,1.9965145114876661,2.460248447204969,1.31256945239678
FRA,France,Hauts-de-France,2021-01-13,2021-01-13,532,3,22384.345336267397,1,7924.37590695249,68,503,4367416.34895061,358,1,5,526,1,55,476,2,16,514,2,139,391,2,113,417,1,68,463,2,37,493,2,12,518,2,16,514,2,7,523,2,25,505,4,85,443,3,30,499,2,118,412,527,0,1,4,477,2,24,29,516,1,8,7,393,2,57,80,419,3,38,72,464,1,32,35,495,1,9,27,520,1,5,6,516,2,7,7,525,1,6,0,507,1,10,14,447,2,24,59,502,4,13,13,414,4,40,74,29,0,29,474,504,0,10,18,33,2,252,245,280,4,65,183,467,6,57,2,467,4,61,0,528,1,3,105,7,39,381,36,3,2,490,1,0,42,0,170,137,103,80,55,19,116,257,85,55,20,217,169,71,55,22,163,203,89,55,21,161,211,84,55,28,51,185,213,0,494,4,6,28,494,3,14,21,494,4,6,28,494,2,12,24,494,4,3,31,494,4,5,29,532,0,0,0,532,0,0,0,532,0,0,0,532,0,0,0,532,0,0,0,532,0,0,0,532,0,0,0,532,0,0,0,532,0,0,0,532,0,0,0,532,0,0,0,532,0,0,0,57,4,232,239,57,1,230,244,57,4,129,342,57,3,213,259,57,3,25,447,57,5,51,419,64,1,193,274,339,0,132,35,9,17,69,2,3,36,146,276,69,4,456,3,74,3,67,388,74,1,356,81,4,5,1,10,74,2,184,117,97,58,78,5,125,240,54,30,83,0,121,322,6,88,7,108,323,6,301,2,212,17,303,3,218,8,403,2,123,4,320,2,119,91,508,0,15,9,482,0,46,4,89,1,4,32,82,125,199,89,3,9,46,93,101,191,95,4,174,171,63,25,95,1,35,60,108,233,95,0,77,116,119,125,339,15,127,51,339,36,31,126,339,25,63,105,103,3,211,215,317,1,43,171,491,1,8,1,1,1,7,1,21,280,0,6,33,7,28,4,7,39,26,0,6,14,23,2,5,52,161,1,141,224,1,4,161,1,34,64,77,81,58,46,10,169,12,141,111,99,169,4,85,91,136,32,15,10.429184549356224,13.28128731963347,2.5,1.6552945357246849,3.5236286919831223,2.1963255903518264,2.6125356125356127,1.3578395058798827
FRA,France,Normandie,2021-01-13,2021-01-13,256,0,0,0,0,32,233,2047659.574127463,176,2,2,252,1,18,237,3,11,242,1,65,190,1,49,206,0,29,227,3,18,235,1,7,248,3,8,245,1,3,252,3,8,245,2,35,219,2,6,248,2,44,210,254,1,1,0,238,1,7,10,245,0,5,6,191,5,23,37,207,2,21,26,227,1,12,16,238,0,8,10,249,0,1,6,248,0,4,4,253,0,2,1,248,0,5,3,221,0,12,23,250,0,1,5,212,0,18,26,22,1,18,215,238,0,13,5,22,5,96,133,160,1,32,63,224,3,29,0,224,1,31,0,255,0,1,61,2,24,169,26,1,5,223,1,0,34,1,85,59,44,33,42,9,42,123,40,42,7,96,83,28,42,12,68,90,44,42,12,67,91,44,42,14,18,84,98,0,235,4,0,17,235,3,9,9,235,4,1,16,235,2,5,14,235,3,2,16,235,4,4,13,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,256,0,0,0,41,8,95,112,41,2,122,91,41,4,53,158,41,4,100,111,41,6,7,202,41,5,16,194,42,0,84,130,172,0,65,12,4,3,43,1,0,13,77,122,43,2,211,0,44,0,39,173,44,0,169,35,1,2,0,5,44,0,87,50,44,31,44,0,66,117,19,10,46,0,70,140,0,47,4,60,142,3,162,0,92,2,134,0,122,0,203,1,51,1,157,0,60,39,249,0,6,1,240,0,16,0,49,1,3,12,45,45,101,49,0,7,14,45,47,94,53,0,75,92,24,12,53,1,6,28,39,129,53,2,27,57,39,78,172,5,58,21,172,18,10,56,172,13,22,49,53,2,95,106,150,0,24,82,233,1,4,0,3,2,1,1,11,139,0,0,11,2,7,3,8,13,10,0,5,7,14,8,5,24,74,2,58,121,0,1,74,0,10,31,34,38,39,27,3,78,4,62,55,57,78,2,43,49,50,21,13,12.296703296703297,15.920283711524537,1.9333333333333333,1.5796322658258457,3.5289256198347108,2.2474963113254462,2.3241379310344827,1.163706011107197
FRA,France,Nouvelle-Aquitaine,2021-01-13,2021-01-13,492,1,5292.66616583049,1,5292.66616583049,49,475,3805419.01393979,339,1,3,488,1,40,451,1,11,480,1,111,380,1,98,393,1,40,451,1,24,467,1,12,479,1,14,477,2,3,487,2,11,479,1,55,436,2,10,480,1,86,405,489,2,1,0,452,0,15,25,481,0,4,7,381,1,31,79,394,1,35,62,452,2,19,19,468,1,9,14,480,0,7,5,478,1,5,8,489,1,1,1,481,0,4,7,437,2,14,39,482,0,7,3,406,2,34,50,17,0,31,444,461,0,9,22,18,5,219,250,273,3,53,163,439,1,51,1,439,1,52,0,491,0,1,80,3,27,382,21,3,9,458,1,0,30,0,171,122,94,75,42,32,100,229,89,42,23,211,154,62,42,32,152,179,87,42,27,147,197,79,42,44,54,158,194,0,466,3,2,21,466,4,4,18,466,4,2,20,466,4,8,14,466,5,0,21,466,5,4,17,492,0,0,0,492,0,0,0,492,0,0,0,492,0,0,0,492,0,0,0,492,0,0,0,492,0,0,0,492,0,0,0,492,0,0,0,492,0,0,0,492,0,0,0,492,0,0,0,43,6,219,224,43,5,235,209,43,9,105,335,43,3,207,239,43,5,18,426,43,5,36,408,49,3,193,247,299,0,128,25,20,20,54,1,3,30,156,248,54,0,438,0,61,1,68,362,61,0,323,78,12,9,0,9,61,2,172,110,90,57,67,4,110,234,50,27,73,0,121,293,5,82,5,109,290,6,274,0,197,21,258,0,231,3,387,0,102,3,285,3,106,98,474,0,11,7,456,0,36,0,83,3,3,12,77,95,219,83,1,5,19,86,85,213,86,3,127,177,68,31,86,0,24,45,77,260,86,1,59,96,95,155,340,7,106,39,340,22,18,112,340,17,34,101,93,1,203,195,297,2,44,149,450,1,7,0,3,5,4,0,22,248,0,8,26,11,25,3,11,40,13,0,17,11,21,5,8,45,145,6,135,204,0,2,145,1,25,69,56,61,70,56,9,151,13,111,104,113,151,5,62,90,122,50,12,9.931720430107527,13.08356155525195,1.64,1.3190905958272918,3.9741379310344827,2.411951507831525,2.466463414634146,1.2434920464584525
