ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..99,B1_1..77,B1_1.1,B1_1.2,B1_2..99,B1_2..77,B1_2.1,B1_2.2,B1_3..99,B1_3..77,B1_3.1,B1_3.2,B1_4..99,B1_4..77,B1_4.1,B1_4.2,B1_5..99,B1_5..77,B1_5.1,B1_5.2,B1_6..99,B1_6..77,B1_6.1,B1_6.2,B1_7..99,B1_7..77,B1_7.1,B1_7.2,B1_8..99,B1_8..77,B1_8.1,B1_8.2,B1_9..99,B1_9..77,B1_9.1,B1_9.2,B1_10..99,B1_10..77,B1_10.1,B1_10.2,B1_11..99,B1_11..77,B1_11.1,B1_11.2,B1_12..99,B1_12..77,B1_12.1,B1_12.2,B1_13..99,B1_13..77,B1_13.1,B1_13.2,B1_14..99,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
EG,EGY,Egypt,Al Minufiyah,2020-12-27,2020-12-26,100,3,35642.36745465293,2,19561.86667052353,124,92,1950171.7511198935,57,0,4,5,91,0,3,27,70,0,3,17,80,0,3,38,59,0,2,40,58,0,5,28,67,0,3,21,76,0,3,21,76,0,4,9,87,0,3,13,84,0,3,15,82,0,3,34,63,0,5,11,84,0,3,34,63,95,0,4,1,73,3,14,10,83,1,12,4,62,3,20,15,60,2,18,20,72,4,14,10,79,1,13,7,79,1,16,4,91,1,7,1,87,3,9,1,85,3,8,4,66,3,17,14,89,1,6,4,66,2,19,13,8,0,47,45,55,0,21,24,10,2,12,76,88,0,4,8,96,0,3,1,0,96,0,3,1,0,97,0,2,1,0,16,4,18,62,100,0,0,0,0,0,12,0,38,22,12,16,17,3,32,27,21,17,9,37,20,17,17,10,43,19,11,17,9,35,17,22,17,13,18,17,35,0,82,8,5,5,82,10,4,4,82,4,12,2,82,10,2,6,82,10,5,3,82,10,6,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,4,33,43,20,3,52,25,20,6,26,48,20,4,42,34,20,7,20,53,20,5,28,47,22,0,48,30,52,0,26,11,4,7,24,1,2,11,26,36,24,1,75,0,25,2,18,55,25,1,32,19,7,6,2,8,25,2,24,17,21,11,26,2,17,35,16,4,28,1,4,62,5,34,3,2,53,8,67,0,31,2,49,1,44,6,75,0,20,5,58,1,24,17,81,0,15,4,73,0,25,2,37,0,2,6,13,10,32,37,0,2,6,12,20,23,41,1,21,24,7,6,41,0,1,12,12,34,41,0,10,17,12,20,73,5,19,3,73,5,17,5,73,6,13,8,41,1,34,24,76,1,8,15,92,0,2,0,1,3,0,1,1,58,0,4,8,5,8,0,1,4,2,0,0,1,1,0,2,6,43,0,41,15,0,1,43,0,14,14,20,6,2,1,0,43,1,19,7,30,43,1,5,23,17,8,3,3.7761194029850746,3.237193394969785,3.081081081081081,2.215831651978532,14.854545454545457,3.2456134603502518,3.781818181818182,1.9785040092145667
EG,EGY,Egypt,Al Minya,2020-12-27,2020-12-24,100,3,64776.13316991398,0,0,91,90,4494582.682297006,62,0,2,4,94,0,1,13,86,0,2,9,89,0,0,36,64,0,1,32,67,0,1,25,74,0,1,15,84,0,1,11,88,0,2,8,90,0,1,5,94,0,1,14,85,0,0,28,72,0,2,7,91,0,1,26,73,96,1,3,0,87,3,4,6,91,0,3,6,64,4,11,21,68,2,11,19,75,2,13,10,85,1,4,10,89,1,3,7,92,1,6,1,95,0,4,1,86,1,9,4,72,2,16,10,93,0,4,3,74,2,14,10,9,1,31,59,71,1,17,11,12,1,7,80,93,0,2,5,98,0,1,1,0,98,0,0,2,0,100,0,0,0,0,16,1,15,68,100,0,0,0,0,0,17,0,21,24,17,21,19,6,22,29,24,19,9,31,20,21,19,5,43,21,12,19,7,31,14,29,19,7,12,23,39,0,86,4,3,7,86,3,5,6,86,1,11,2,86,3,5,6,86,3,5,6,86,2,8,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,3,42,34,21,2,53,24,21,5,37,37,21,3,48,28,21,5,28,46,21,2,40,37,22,0,55,23,45,0,24,14,7,10,24,1,5,20,26,24,24,0,73,3,26,3,14,57,26,0,17,21,16,8,9,3,26,0,19,12,27,16,26,0,14,25,27,8,26,0,6,64,4,28,0,4,62,6,58,1,30,11,47,2,28,23,63,2,13,22,52,1,19,28,72,1,14,13,60,1,25,14,30,2,2,4,11,20,31,30,0,3,9,14,17,27,32,2,16,26,16,8,32,0,3,11,17,37,32,0,10,15,18,25,75,2,19,4,75,5,14,6,75,6,13,6,33,0,40,27,73,1,5,21,96,0,1,0,2,0,0,0,1,57,0,3,6,4,5,2,1,2,4,0,0,2,0,1,0,13,37,0,48,15,0,0,37,0,17,25,13,6,1,1,0,38,1,29,8,24,38,0,4,25,24,6,3,3.111111111111111,2.574671011529446,3.5000000000000004,2.1467872861962625,16,2.9711254108328298,4.186440677966102,1.7268126535283843
EG,EGY,Egypt,Al Qahirah,2020-12-27,2020-12-27,271,12,218397.82442863105,9,211105.9155400151,471,250,3107169.910351924,182,0,3,14,254,0,3,57,211,0,5,26,240,0,1,91,179,0,1,84,186,0,1,65,205,0,2,50,219,0,4,32,235,0,3,25,243,0,3,16,252,0,3,41,227,0,2,93,176,0,4,19,248,0,3,71,197,257,2,10,2,214,1,33,23,245,1,17,8,180,5,29,57,187,1,35,48,206,6,28,31,221,3,24,23,239,1,21,10,246,1,15,9,255,1,14,1,230,1,22,18,178,5,31,57,252,2,9,8,200,5,35,31,21,0,120,130,153,0,56,62,25,4,46,196,225,1,18,27,253,0,10,7,1,253,0,11,7,0,260,0,7,4,0,48,1,32,190,271,0,0,0,0,0,29,0,65,76,53,48,43,10,91,71,56,43,13,85,74,56,43,13,110,55,50,43,11,77,57,83,43,13,36,45,134,0,240,12,8,11,240,13,8,10,240,5,24,2,240,13,5,13,240,14,6,11,240,11,12,8,271,0,0,0,271,0,0,0,271,0,0,0,271,0,0,0,271,0,0,0,271,0,0,0,271,0,0,0,271,0,0,0,271,0,0,0,271,0,0,0,271,0,0,0,271,0,0,0,52,6,116,97,52,4,140,75,52,6,92,121,52,6,129,84,52,8,53,158,52,4,88,127,56,0,131,84,140,0,65,35,14,17,57,2,3,31,87,91,57,2,209,3,59,3,46,163,59,0,78,58,25,27,5,19,59,1,49,49,65,48,60,1,33,95,61,21,61,0,16,181,13,66,1,14,174,16,156,0,98,17,132,1,104,34,181,0,54,36,144,0,65,62,219,0,25,27,185,0,74,12,68,0,5,24,50,49,75,68,1,14,33,47,46,62,75,3,94,66,20,13,75,1,10,27,56,102,75,2,47,61,39,47,165,9,76,21,165,17,77,12,165,21,59,26,78,2,105,86,185,0,35,51,237,1,8,2,2,3,2,3,13,132,0,2,18,12,16,2,8,11,9,0,4,12,4,6,5,30,84,4,120,62,0,1,84,1,50,69,44,14,8,1,0,88,4,162,14,3,88,5,12,80,78,7,1,3.460227272727273,2.718951048694111,4.2110091743119265,2.7691200450665057,16.0561797752809,3.2184480611469426,3.2748538011695905,1.6379360602061674
EG,EGY,Egypt,Al Qalyubiyah,2020-12-27,2020-12-26,100,2,38277.1848555008,2,38277.1848555008,117,91,1936814.779029332,65,0,5,4,91,0,4,16,80,0,4,14,82,0,4,40,56,0,1,32,67,0,4,26,70,0,3,23,74,0,4,15,81,0,4,8,88,0,4,8,88,0,4,19,77,0,2,41,57,0,4,8,88,0,4,33,63,96,1,3,0,84,1,9,6,86,1,10,3,60,5,12,23,68,4,11,17,74,2,16,8,77,4,13,6,85,4,7,4,92,1,4,3,92,1,6,1,81,1,8,10,59,4,17,20,92,1,5,2,67,2,15,16,9,0,39,52,61,1,21,17,9,0,11,80,89,0,2,9,98,0,1,1,0,98,0,2,0,0,98,0,1,1,0,11,2,12,75,100,0,0,0,0,0,9,1,26,34,16,14,17,1,25,26,31,17,7,32,21,23,17,12,39,17,15,17,12,30,16,25,17,14,20,12,37,0,88,4,4,4,88,5,5,2,88,2,7,3,88,5,1,6,88,5,2,5,88,4,5,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,0,43,38,19,1,47,33,19,2,28,51,19,1,50,30,19,2,23,56,19,1,38,42,20,0,54,26,46,0,29,9,5,11,20,1,4,16,27,32,20,0,77,3,21,2,16,61,21,1,24,21,13,4,7,9,21,1,16,13,26,23,22,2,21,31,16,8,25,0,8,63,4,28,0,3,60,9,57,1,32,10,53,2,29,16,72,1,17,10,50,1,25,24,77,0,15,8,62,1,27,10,29,1,4,4,16,25,21,29,0,4,16,14,21,16,30,0,25,31,10,4,30,1,5,6,23,35,30,0,17,24,17,12,60,6,25,9,60,12,22,6,60,12,21,7,32,0,32,36,64,0,13,23,87,1,1,0,1,2,1,0,7,55,0,2,8,3,6,0,0,6,6,0,0,1,0,1,2,10,32,0,41,26,0,1,32,0,18,22,18,7,2,1,0,34,0,25,10,31,34,0,5,30,24,7,0,3.4722222222222223,2.726873162744538,3.4375000000000004,2.7932811091686975,14.825396825396824,2.6732828829452044,3.84375,1.84493084999678
EG,EGY,Egypt,As Suways,2020-12-27,2020-12-23,100,2,55310.97227884956,2,55310.97227884956,129,98,862408.8685471656,68,0,5,6,89,0,3,24,73,0,4,12,84,0,4,40,56,0,4,29,67,0,4,31,65,0,4,20,76,0,5,12,83,0,5,12,83,0,4,12,84,0,5,20,75,0,4,30,66,0,5,14,81,0,5,35,60,94,0,3,3,76,1,15,8,88,0,7,5,60,2,19,19,71,1,17,11,69,1,17,13,80,2,11,7,88,0,7,5,88,2,6,4,88,1,10,1,80,1,14,5,70,1,13,16,86,2,11,1,65,2,20,13,1,1,46,52,55,0,26,19,3,2,18,77,82,0,7,11,93,0,3,4,0,93,0,5,2,0,95,0,3,2,0,12,3,12,73,100,0,0,0,0,0,6,3,20,24,26,21,12,5,35,26,22,12,8,32,29,19,12,7,43,24,14,12,10,25,28,25,12,9,16,31,32,0,88,2,4,6,88,4,3,5,88,2,8,2,88,3,3,6,88,4,2,6,88,3,5,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,4,33,49,14,2,52,32,14,5,29,52,14,2,46,38,14,4,19,63,14,4,27,55,14,1,47,38,53,0,28,9,4,6,14,1,3,12,30,40,14,1,84,1,14,4,19,63,14,1,33,26,3,7,4,12,14,1,24,17,29,15,14,1,27,35,20,3,15,2,15,64,4,17,5,9,62,7,67,1,29,3,48,2,37,13,71,1,20,8,54,1,25,20,81,1,9,9,73,1,19,7,22,1,3,6,17,24,27,22,1,4,8,20,23,22,25,1,28,29,8,9,25,0,3,15,16,41,25,0,10,24,14,27,66,3,26,5,66,6,24,4,66,5,21,8,27,0,31,42,58,0,17,25,84,0,2,0,3,1,2,0,8,54,0,0,6,1,6,5,0,3,5,2,3,0,2,3,3,7,31,0,42,26,0,1,31,0,17,19,20,9,2,2,0,32,2,57,4,5,32,1,6,30,31,0,0,3.7142857142857144,2.869847529873407,3.2432432432432434,2.4540828271520345,15.125,3.9056328877620143,3.6290322580645156,1.6814696047592546
EG,EGY,Egypt,Ash Sharqiyah,2020-12-27,2020-12-27,112,5,322419.7658803692,3,269399.4595070035,145,100,4147312.288164628,60,0,11,7,94,0,10,22,80,0,10,9,93,0,9,46,57,0,8,44,60,0,11,34,67,0,11,27,74,0,11,17,84,0,13,7,92,0,10,12,90,0,9,24,79,0,9,38,65,0,12,17,83,0,11,33,68,105,1,2,4,90,3,5,14,103,3,6,0,66,5,16,25,68,6,16,22,78,5,20,9,85,2,8,17,95,2,7,8,105,1,3,3,100,1,9,2,88,1,9,14,74,5,16,17,95,4,9,4,79,4,19,10,11,1,40,60,76,0,23,13,17,2,18,75,94,0,7,11,105,0,2,4,1,105,0,4,3,0,108,0,2,2,0,26,2,11,73,112,0,0,0,0,0,17,0,40,24,19,12,26,5,32,25,24,26,11,36,22,17,26,9,49,17,11,26,12,27,18,29,26,11,24,21,30,0,101,3,6,2,101,4,3,4,101,3,7,1,101,5,2,4,101,3,4,4,101,4,4,3,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,28,4,51,29,28,5,53,26,28,6,29,49,28,3,46,35,28,4,26,54,28,5,38,41,31,1,60,20,52,1,32,15,4,8,32,1,4,20,36,19,32,1,74,5,35,4,20,53,35,1,23,18,14,14,2,5,35,1,16,15,26,19,36,0,16,37,19,4,36,0,0,70,6,40,1,2,67,2,61,1,42,8,59,0,41,12,83,0,20,9,66,1,26,19,86,0,18,8,74,1,33,4,42,0,0,7,23,13,27,42,0,1,7,16,21,25,43,0,31,27,7,4,43,0,3,14,22,30,43,0,20,22,13,14,71,4,25,12,71,14,22,5,71,16,18,7,44,0,35,33,79,0,13,20,100,0,2,0,3,0,0,1,6,65,0,4,11,0,7,1,3,3,4,2,0,0,1,2,2,7,47,0,48,16,0,1,47,0,15,21,19,9,1,0,0,50,0,36,7,19,50,0,8,29,20,5,0,3.1333333333333333,2.5326694246218584,4.5,2.9213837061606083,15.655172413793105,3.2903459218661855,4.066666666666666,1.645401055295748
EG,EGY,Egypt,Aswan,2020-12-27,2020-12-23,100,4,261159.57034796136,4,261159.57034796136,62,86,2710686.5582275097,52,0,4,6,90,0,4,24,72,0,5,8,87,0,3,44,53,0,5,26,69,0,3,32,65,0,4,12,84,0,4,11,85,0,4,7,89,0,4,9,87,0,4,13,83,0,3,30,67,0,4,8,88,0,4,21,75,94,0,5,1,76,1,8,15,92,1,3,4,56,2,14,28,74,0,9,17,68,0,15,17,88,0,9,3,89,0,4,7,93,0,5,2,91,0,6,3,87,1,8,4,70,0,11,19,92,0,5,3,79,2,5,14,13,1,24,62,77,0,13,10,15,1,14,70,86,0,4,10,96,0,0,4,0,96,0,3,1,0,97,0,2,1,0,20,3,9,68,100,0,0,0,0,0,16,0,29,27,12,16,20,2,27,25,26,20,7,40,17,16,20,7,42,20,11,20,7,35,17,21,20,8,19,19,34,0,91,1,4,4,91,1,4,4,91,0,8,1,91,2,3,4,91,2,4,3,91,2,4,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,0,37,37,26,0,57,17,26,3,36,35,26,1,40,33,26,2,23,49,26,1,41,32,27,0,50,23,50,0,20,16,3,11,29,0,5,18,33,15,29,0,71,0,32,1,16,51,32,0,11,11,22,11,9,4,32,0,15,10,25,18,34,0,6,21,32,7,34,0,6,58,2,36,3,4,55,2,64,1,22,13,44,2,31,23,65,0,16,19,60,1,13,26,77,0,9,14,60,2,24,14,38,1,2,6,12,14,27,38,0,5,4,12,21,20,42,1,17,26,8,6,42,0,4,7,7,40,42,0,9,19,13,17,72,7,14,7,72,8,12,8,72,4,19,5,44,1,39,16,84,0,6,10,95,0,2,0,0,1,0,0,2,57,0,5,8,1,7,2,0,5,2,0,1,0,3,1,2,6,47,1,37,15,0,0,47,0,10,11,21,7,3,1,0,47,1,27,3,22,47,1,6,21,20,4,1,3.459016393442623,2.705388268448747,3,2.560381915956203,14.849056603773587,3.5809121443000995,4.02,1.878883732867112
EG,EGY,Egypt,Asyut,2020-12-27,2020-12-25,100,3,69468.27577483619,2,47428.81939019558,85,96,3545403.12534729,67,0,6,3,91,0,5,22,73,0,3,12,85,0,5,29,66,0,3,29,68,0,6,17,77,0,5,12,83,0,6,11,83,0,5,3,92,0,5,5,90,0,5,12,83,0,5,27,68,0,5,9,86,0,5,20,75,97,0,2,1,78,1,11,10,88,1,5,6,71,4,10,15,71,2,11,16,83,2,6,9,88,1,6,5,89,1,6,4,97,1,2,0,95,1,2,2,88,2,4,6,73,5,6,16,91,0,6,3,80,3,10,7,3,1,26,70,74,0,9,17,3,0,10,87,90,0,2,8,98,0,0,2,0,98,0,1,1,0,99,0,1,0,0,5,0,8,87,100,0,0,0,0,0,4,0,29,32,17,18,8,5,33,35,19,8,7,41,28,16,8,6,49,28,9,8,7,33,28,24,8,9,20,23,40,0,92,3,1,4,92,1,4,3,92,1,6,1,92,4,2,2,92,2,3,3,92,2,3,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,3,45,42,10,2,70,18,10,6,41,43,10,3,53,34,10,6,24,60,10,2,38,50,14,0,65,21,35,0,33,14,7,11,14,1,5,23,39,18,14,0,83,3,16,0,17,67,16,0,15,23,20,11,13,2,16,0,17,17,26,24,16,1,12,32,31,8,16,0,8,72,4,17,4,5,66,8,55,1,31,13,31,2,38,29,59,2,20,19,47,1,21,31,76,1,14,9,62,2,25,11,20,1,1,8,15,17,38,20,2,3,8,14,17,36,25,1,19,27,19,9,25,0,5,11,15,44,25,0,18,17,11,29,66,0,26,8,66,10,19,5,66,10,21,3,28,0,35,37,63,0,12,25,88,0,2,1,3,3,0,0,3,53,0,1,11,3,6,0,3,5,1,1,1,3,2,2,1,7,31,1,54,14,0,0,31,0,20,13,24,11,1,0,0,33,0,34,8,25,33,0,7,25,23,7,5,2.7313432835820897,2.199049998413494,3.681818181818182,2.9822708451680566,15.25,3.0585090504918075,3.9846153846153842,2.0500938064841363
EG,EGY,Egypt,Bani Suwayf,2020-12-27,2020-12-24,100,1,16952.0127089744,1,16952.0127089744,60,94,3661495.586979946,62,0,3,5,92,0,3,13,84,0,3,9,88,0,2,33,65,0,2,32,66,0,4,20,76,0,2,18,80,0,3,12,85,0,1,8,91,0,3,6,91,0,4,15,81,0,2,34,64,0,4,5,91,0,2,27,71,95,0,2,3,87,1,4,8,91,0,3,6,67,0,13,20,68,1,12,19,80,0,13,7,82,1,12,5,88,0,5,7,92,0,3,5,94,0,4,2,85,0,9,6,66,2,10,22,95,0,3,2,73,2,9,16,6,0,25,69,75,0,14,11,6,2,10,82,90,0,5,5,95,0,0,4,1,95,0,3,1,1,97,0,1,2,0,14,4,12,70,100,0,0,0,0,0,9,0,31,25,14,21,14,8,31,29,18,14,10,31,23,22,14,8,45,20,13,14,8,31,19,28,14,11,16,18,41,0,89,5,2,4,89,3,4,4,89,3,7,1,89,2,6,3,89,2,5,4,89,4,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,3,47,36,14,3,62,21,14,5,38,43,14,2,59,25,14,4,32,50,14,2,43,41,16,0,66,18,34,0,32,21,3,10,17,1,6,19,37,20,17,1,78,4,22,2,15,61,22,0,18,19,9,10,17,5,22,1,11,20,22,24,22,0,12,32,21,13,22,0,8,62,8,22,3,9,59,7,54,4,28,14,39,4,31,26,62,2,18,18,41,3,27,29,69,3,16,12,58,3,29,10,24,1,1,8,15,18,33,24,0,3,13,11,20,29,30,1,25,24,7,13,30,0,6,10,11,43,30,0,16,16,16,22,68,3,19,10,68,10,14,8,68,7,15,10,32,0,37,31,69,1,13,17,87,1,3,0,1,2,0,0,6,50,0,4,13,5,7,2,0,1,2,1,1,1,2,1,1,9,36,1,52,9,1,1,36,0,18,21,12,9,2,1,1,36,2,29,9,24,36,0,3,29,21,10,1,3.4126984126984126,2.8320454288029864,2.4583333333333335,1.955575455542138,15.031746031746032,3.1925733071546807,3.8064516129032255,1.9986775109312342
EG,EGY,Egypt,Bur Sa`id,2020-12-27,2020-12-23,100,0,0,0,0,131,92,1111037.6792752314,72,0,3,0,97,0,2,23,75,0,2,9,89,0,1,39,60,0,0,30,70,0,1,32,67,0,2,19,79,0,2,19,79,0,1,9,90,0,1,7,92,0,1,25,74,0,1,38,61,0,2,11,87,0,0,33,67,100,0,0,0,77,1,9,13,91,2,4,3,61,3,15,21,70,3,13,14,68,2,11,19,81,2,10,7,81,2,10,7,91,1,7,1,93,2,5,0,75,3,15,7,62,2,15,21,89,1,5,5,67,3,21,9,7,1,39,53,64,0,7,29,10,3,18,69,82,0,6,12,94,0,4,2,0,94,0,3,3,0,97,0,1,2,0,19,0,9,72,100,0,0,0,0,0,11,0,30,32,12,15,14,3,30,26,27,14,6,32,31,17,14,3,46,26,11,14,7,25,28,26,14,7,15,24,40,0,91,5,2,2,91,6,1,2,91,2,7,0,91,4,2,3,91,5,4,0,91,4,4,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,2,35,49,14,1,61,24,14,2,39,45,14,1,49,36,14,3,22,61,14,2,30,54,16,0,52,32,48,0,21,14,7,10,16,3,0,20,24,37,16,2,80,2,17,3,22,58,17,2,28,17,12,11,4,9,17,3,24,13,19,24,18,2,19,32,23,6,18,1,5,73,3,20,1,3,72,4,65,0,28,7,39,0,40,21,61,0,22,17,51,0,27,22,78,0,17,5,70,0,24,6,22,1,2,7,12,17,39,22,0,4,10,11,24,29,22,1,31,32,8,6,22,0,4,13,24,37,22,0,15,25,22,16,60,7,24,9,60,13,19,8,60,11,21,8,22,1,44,33,67,0,12,21,89,0,2,0,2,2,0,0,5,45,0,0,7,5,6,1,2,5,10,0,3,4,1,0,2,9,25,0,56,19,0,0,25,0,11,17,29,11,5,2,0,27,0,67,5,1,27,0,6,47,17,3,0,3.2622950819672125,2.448820391836733,3.9677419354838714,2.9493939599827614,15.5,3.874801221616698,3.788732394366197,1.55761257752045
