ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BG,BGR,Bulgaria,Sofia,2020-12-28,2020-12-27,100,0,0,0,0,45,98,770179.6841467556,80,2,0,98,2,10,88,2,0,98,2,18,80,1,19,80,0,13,87,2,7,91,2,2,96,2,1,97,1,4,95,2,3,95,2,19,79,2,2,96,1,15,84,100,0,0,0,90,0,6,4,100,0,0,0,82,1,4,13,81,0,6,13,87,0,6,7,93,0,2,5,98,0,1,1,99,0,1,0,96,0,3,1,97,0,1,2,81,0,3,16,98,0,1,1,85,1,6,8,2,0,24,74,77,1,7,15,3,2,39,56,61,1,9,29,91,0,9,0,91,7,2,0,93,0,2,5,0,15,0,7,78,100,0,0,0,0,0,3,0,29,31,17,20,5,12,25,39,19,5,6,44,25,20,5,11,37,21,26,5,8,29,27,31,5,13,6,18,58,0,93,2,0,5,93,2,1,4,93,0,3,4,93,2,3,2,93,1,3,3,93,2,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,0,11,82,7,0,71,22,7,0,4,89,7,0,43,50,7,0,5,88,7,0,14,79,7,0,46,47,54,0,34,7,3,2,8,2,0,6,37,47,8,1,91,0,12,1,13,74,12,0,51,23,8,1,1,4,12,0,21,23,35,9,12,0,25,34,20,9,13,0,10,71,6,18,0,7,71,4,89,1,10,0,29,0,71,0,96,0,4,0,57,0,17,26,95,0,3,2,86,0,14,0,18,3,0,4,15,16,44,18,1,4,0,10,24,43,18,2,24,37,15,4,18,0,2,10,17,53,18,0,8,26,27,21,66,2,22,10,66,11,7,16,66,7,16,11,18,2,46,34,66,0,10,24,91,1,1,0,0,0,0,1,6,45,0,1,5,2,7,2,6,3,2,0,1,6,2,2,2,14,19,4,29,47,1,0,19,0,9,14,17,20,9,10,2,19,3,71,4,3,19,3,24,30,20,3,1,9.404255319148936,11.691058594662408,2.235294117647059,1.200490095997562,13.375,5.190558872457831,2.3513513513513513,0.9712642859785008
BG,BGR,Bulgaria,Varna,2020-12-28,2020-12-23,100,0,0,0,0,36,96,1045098.2511131332,66,2,0,98,1,7,92,2,2,96,2,12,86,2,13,85,2,6,92,2,3,95,2,3,95,3,1,96,2,3,95,2,4,94,2,12,86,2,1,97,2,15,83,100,0,0,0,93,0,2,5,98,0,2,0,88,1,3,8,87,0,5,8,94,1,1,4,97,0,0,3,97,1,1,1,99,0,1,0,97,0,2,1,96,0,2,2,88,1,4,7,99,0,1,0,85,1,6,8,3,1,18,78,83,0,3,14,5,2,38,55,62,0,12,26,88,3,9,0,88,8,4,0,92,0,2,6,0,19,2,5,74,100,0,0,0,0,0,5,0,19,20,21,35,8,7,21,35,29,8,7,22,35,28,8,10,19,32,31,8,11,19,30,32,8,11,7,19,55,0,95,2,1,2,95,2,1,2,95,1,3,1,95,1,2,2,95,1,2,2,95,1,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,2,19,67,12,2,68,18,12,4,6,78,12,3,35,50,12,3,12,73,12,2,20,66,14,0,38,48,62,0,23,10,0,5,16,2,0,5,24,53,16,1,83,0,21,0,7,72,21,0,47,14,5,6,1,6,21,1,32,19,20,7,21,2,15,33,16,13,22,0,6,68,4,24,1,6,65,4,81,0,16,3,33,1,66,0,94,0,6,0,66,0,12,22,88,1,9,2,80,0,20,0,25,1,0,1,8,21,44,25,1,0,2,10,15,47,27,0,16,32,17,8,27,0,2,6,23,42,27,0,8,18,19,28,74,2,22,2,74,5,9,12,74,5,14,7,28,1,30,41,59,0,15,26,86,0,3,1,1,3,0,0,6,56,0,2,6,1,3,0,4,7,1,0,3,8,1,1,1,6,31,0,29,40,0,0,31,0,9,8,21,12,12,5,2,34,2,55,4,5,34,1,15,28,17,4,1,8.805555555555555,12.567121376136212,2.3846153846153846,1.3867504905630728,14.656250000000002,4.677601983651486,2.2950819672131146,1.1305494577871118
BG,BGR,Bulgaria,-99,2020-12-30,2020-12-21,100,0,0,0,0,31,88,1781846.8204660774,56,8,0,92,6,15,79,5,1,94,5,14,81,7,9,84,4,6,90,6,3,91,6,3,91,5,1,94,6,2,92,7,5,88,6,13,81,6,3,91,7,13,80,100,0,0,0,85,1,4,10,99,0,1,0,86,1,4,9,91,1,1,7,94,1,1,4,97,0,2,1,97,0,1,2,99,0,0,1,98,0,1,1,95,0,3,2,87,0,4,9,97,1,1,1,87,0,6,7,10,2,18,70,83,0,2,15,13,1,30,56,70,1,11,18,89,1,9,1,89,4,7,0,96,0,3,1,0,27,1,1,71,100,0,0,0,0,0,16,0,22,19,19,24,23,11,24,19,23,23,17,29,13,18,23,22,23,4,28,23,24,23,5,25,23,26,9,7,35,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,5,20,50,25,1,58,16,25,8,10,57,25,7,26,42,25,6,12,57,25,7,13,55,26,0,32,42,68,1,22,4,2,3,29,2,1,4,14,50,29,1,70,0,31,3,12,54,31,0,39,13,5,5,2,5,31,0,30,15,13,11,31,1,22,23,15,8,31,0,4,59,6,35,4,4,53,4,80,0,15,5,42,1,54,3,90,0,4,6,74,0,15,11,88,0,10,2,87,0,10,3,36,0,2,4,6,16,36,36,0,3,2,6,14,39,37,1,27,19,11,5,37,0,3,8,12,40,37,0,9,18,11,25,73,4,20,3,73,15,9,3,73,11,13,3,37,0,24,39,61,0,12,27,88,2,4,1,0,1,0,1,3,64,1,1,3,3,0,0,0,2,7,0,4,0,1,3,1,10,42,3,16,36,0,3,42,0,2,9,9,12,12,11,3,44,5,35,9,7,44,3,16,17,13,3,4,9.735714285714286,13.152107683102985,2.2,1.6865480854231354,12.595744680851064,5.182158247999385,2.020408163265306,0.9680262547741011
BG,BGR,Bulgaria,Burgas,2020-12-30,2020-12-24,100,1,3914.36682557925,0,0,44,97,1192415.1188488752,74,3,1,96,2,12,86,2,2,96,2,19,79,3,11,86,3,12,85,3,6,91,3,1,96,3,2,95,3,0,97,3,8,89,3,8,89,3,2,95,4,10,86,99,0,1,0,88,0,8,4,98,0,1,1,81,2,6,11,89,1,5,5,88,2,6,4,94,0,5,1,99,0,1,0,98,0,1,1,100,0,0,0,92,2,5,1,92,0,6,2,98,0,2,0,90,1,1,8,3,0,17,80,83,0,3,14,3,1,35,61,65,1,10,24,90,1,9,0,90,5,4,1,95,0,2,3,0,16,1,2,81,100,0,0,0,0,0,7,2,25,18,18,30,7,5,22,37,29,7,7,31,30,25,7,11,24,20,38,7,10,30,24,29,7,12,9,22,50,0,98,2,0,0,98,2,0,0,98,0,2,0,98,2,0,0,98,2,0,0,98,2,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,1,19,70,10,1,69,20,10,1,4,85,10,2,40,48,10,2,10,78,10,1,10,79,11,2,43,44,57,0,33,6,3,1,13,1,0,5,20,61,13,1,84,2,14,2,12,72,14,0,51,19,6,3,2,5,14,1,36,21,19,9,15,2,23,34,16,10,17,2,3,76,2,19,1,6,71,3,81,1,12,6,31,1,66,2,96,0,3,1,60,1,16,23,90,0,4,6,90,0,9,1,19,3,0,1,9,19,49,19,2,1,0,6,17,55,19,1,20,38,12,10,19,1,2,7,20,51,19,1,9,21,21,29,70,5,21,4,70,11,10,9,70,10,7,13,19,3,29,49,51,0,15,34,86,0,7,0,2,1,0,0,4,57,0,0,4,6,1,0,0,6,2,0,3,7,1,4,4,5,24,2,40,33,0,1,24,0,4,14,18,21,10,7,2,25,3,48,16,8,25,3,22,29,14,6,1,8.214285714285714,10.086136957733556,3.25,1.7645499039801518,13.814285714285715,4.90280268010888,2.2753623188405796,1.0415494392690166
BG,BGR,Bulgaria,Grad Sofiya,2020-12-30,2020-12-21,100,1,6473.8643050474,1,6473.8643050474,44,98,829428.810679029,77,0,1,99,0,9,91,0,2,98,1,16,83,0,21,79,0,13,87,0,5,95,0,4,96,0,2,98,0,3,97,0,10,90,0,14,86,0,2,98,0,18,82,99,0,0,1,91,0,1,8,98,0,2,0,84,1,4,11,79,0,3,18,87,0,3,10,95,0,2,3,96,0,0,4,98,0,1,1,97,0,2,1,90,1,5,4,86,1,2,11,98,0,1,1,82,0,8,10,2,0,19,79,82,0,3,15,3,0,46,51,54,0,10,36,90,2,8,0,90,6,4,0,94,0,1,4,1,13,0,8,79,100,0,0,0,0,0,6,0,25,32,19,18,15,2,32,36,15,15,6,34,30,15,15,6,29,26,24,15,4,29,29,23,15,6,6,22,51,0,92,4,1,3,92,4,2,2,92,3,3,2,92,5,1,2,92,4,2,2,92,3,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,2,19,70,9,1,64,26,9,2,5,84,9,1,42,48,9,2,4,85,9,1,22,68,10,0,40,50,60,0,33,4,2,1,10,1,1,2,30,56,10,2,87,1,12,0,11,77,12,0,59,19,6,2,0,2,12,0,34,27,19,8,12,0,23,46,13,6,13,1,11,70,5,16,0,8,71,5,81,0,17,2,36,0,64,0,95,0,4,1,58,0,17,25,96,0,3,1,78,0,22,0,17,2,3,3,11,23,41,17,0,3,5,14,16,45,18,1,30,36,10,5,18,0,2,5,19,56,18,0,9,20,20,33,71,0,27,2,71,9,10,10,71,9,7,13,19,1,44,36,64,0,15,21,86,0,4,0,4,1,2,0,3,42,0,1,14,1,6,0,3,7,3,0,2,8,2,1,0,10,21,1,48,29,0,1,21,0,10,22,25,9,6,5,2,23,2,68,3,4,23,1,12,37,23,3,1,10.261363636363637,14.139047300379465,2.5625,1.5903353943953666,14.225352112676056,4.709252846709918,2.6216216216216215,1.094227727953369
BG,BGR,Bulgaria,Plovdiv,2020-12-30,2020-12-25,100,1,10605.462463289101,1,10605.462463289101,33,95,1295903.3018657467,81,4,1,95,1,10,89,3,3,94,2,19,79,3,9,88,4,12,84,2,4,94,4,4,92,3,1,96,3,3,94,3,3,94,3,13,84,3,2,95,2,18,80,99,1,0,0,90,2,4,4,97,0,1,2,81,1,5,13,91,0,2,7,88,1,2,9,96,0,1,3,96,1,3,0,99,1,0,0,97,0,2,1,97,0,2,1,87,0,5,8,98,1,1,0,82,0,9,9,4,1,13,82,87,0,1,12,5,0,33,62,67,0,9,24,91,1,8,0,91,7,2,0,93,0,4,3,0,14,1,5,80,100,0,0,0,0,0,5,1,21,23,18,32,9,8,27,31,25,9,6,38,26,21,9,5,35,23,28,9,7,32,26,26,9,9,9,24,49,0,95,3,1,1,95,3,1,1,95,2,2,1,95,2,2,1,95,3,1,1,95,3,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,4,9,78,9,1,60,30,9,3,7,81,9,3,34,54,9,3,4,84,9,3,9,79,9,0,39,52,61,0,29,5,2,3,9,0,1,3,33,54,9,1,89,1,10,1,10,79,10,0,49,23,7,4,1,6,10,0,36,18,24,12,10,2,22,39,17,10,11,1,12,74,2,13,0,10,75,2,91,0,7,2,40,0,58,2,93,0,5,2,66,0,13,21,96,0,2,2,91,0,9,0,14,1,3,2,8,25,47,14,1,2,5,11,18,49,15,1,20,39,17,8,15,1,1,9,25,49,15,1,7,28,23,26,65,7,19,9,65,11,11,13,65,8,16,11,16,1,33,50,50,0,20,30,81,2,3,0,2,1,1,2,8,48,0,3,8,3,5,0,2,4,7,0,0,3,2,2,2,11,17,1,29,52,0,1,17,0,9,15,15,15,14,13,2,17,2,56,13,12,17,3,17,34,21,7,1,13.457142857142856,14.803304196227627,2.8181818181818183,1.7215215257545762,12.712328767123287,5.381241730035701,2.3733333333333335,1.0751911625548436
BG,BGR,Bulgaria,Sofia,2020-12-30,2020-12-30,104,0,0,0,0,44,99,979804.9769655504,76,2,1,101,1,12,91,2,3,99,1,16,87,0,19,85,2,8,94,1,7,96,1,3,100,1,2,101,0,2,102,1,4,99,1,9,94,1,2,101,1,19,84,103,0,1,0,92,0,4,8,101,0,1,2,88,2,4,10,85,0,7,12,96,0,4,4,97,0,2,5,101,0,2,1,102,0,2,0,102,0,2,0,100,1,0,3,95,1,3,5,102,0,1,1,85,0,7,12,5,0,18,81,88,0,2,14,7,1,47,49,59,1,9,35,95,1,8,0,95,5,4,0,99,0,0,5,0,20,1,7,76,104,0,0,0,0,0,9,2,25,27,15,26,12,7,28,32,25,12,7,32,28,25,12,5,31,29,27,12,5,32,28,27,12,8,9,23,52,0,97,1,1,5,97,1,1,5,97,1,2,4,97,1,3,3,97,1,1,5,97,1,3,3,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,12,1,34,57,12,1,73,18,12,1,9,82,12,2,42,48,12,2,10,80,12,2,20,70,14,0,47,43,57,0,29,11,2,5,15,0,0,2,27,60,15,0,89,0,16,0,9,79,16,0,55,17,10,3,1,2,16,0,30,19,26,13,16,3,22,33,15,15,16,1,3,82,2,17,2,4,79,2,70,0,31,3,31,0,72,1,95,0,8,1,62,0,14,28,94,0,5,5,84,0,18,2,18,1,0,5,9,16,55,18,0,0,7,10,14,55,19,0,23,41,13,8,19,1,0,6,23,55,19,1,4,26,22,32,74,1,24,5,74,11,8,11,74,6,14,10,19,0,38,47,57,0,22,25,89,0,2,1,3,0,1,1,7,51,0,0,6,2,4,0,1,3,1,0,4,7,4,3,3,15,26,1,30,47,0,0,26,0,5,13,15,24,10,10,1,27,3,70,4,0,27,3,25,37,10,1,1,8.555555555555555,12.8090088246791,3,1.8257418583505538,14.791666666666666,4.158607228929783,2.287671232876712,1.0066370312248507
BG,BGR,Bulgaria,Stara Zagora,2020-12-30,2020-12-21,100,1,13941.2524630467,0,0,37,96,1278726.8779012281,81,2,1,97,2,12,86,2,3,95,1,18,81,0,17,83,2,13,85,2,8,90,2,4,94,1,2,97,1,6,93,2,3,95,0,14,86,2,3,95,0,14,86,99,0,1,0,88,0,7,5,97,0,1,2,82,0,7,11,83,0,5,12,87,0,7,6,92,0,3,5,96,0,4,0,98,0,1,1,94,0,5,1,97,0,1,2,86,0,8,6,97,0,2,1,86,0,8,6,4,0,15,81,85,0,2,13,5,2,36,57,64,0,8,28,92,2,6,0,92,3,5,0,97,0,2,0,1,15,5,6,74,100,0,0,0,0,0,6,0,20,22,19,33,7,7,19,36,31,7,6,31,29,27,7,6,22,29,36,7,6,19,32,36,7,10,7,19,57,0,94,6,0,0,94,4,2,0,94,3,3,0,94,5,1,0,94,5,1,0,94,5,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,1,25,67,7,0,75,18,7,1,8,84,7,1,37,55,7,1,9,83,7,1,9,83,7,1,47,45,53,0,32,6,7,2,8,1,2,2,20,67,8,0,92,0,10,0,9,81,10,0,46,22,8,6,2,6,10,0,32,9,31,18,10,0,14,45,16,15,10,0,5,81,4,10,0,5,82,3,75,1,18,6,25,3,70,2,92,1,6,1,63,2,13,22,91,0,6,3,91,1,7,1,10,1,0,5,11,26,47,10,1,0,2,6,27,54,11,1,13,52,12,11,11,1,4,12,21,51,11,0,15,20,31,23,65,3,27,5,65,15,7,13,65,12,11,12,12,0,38,50,50,1,20,29,80,1,5,1,2,1,2,1,7,42,0,1,4,3,7,6,1,2,13,1,2,3,1,1,1,12,16,4,30,49,0,1,16,2,8,8,17,23,17,9,0,18,3,54,14,11,18,2,13,32,23,5,7,9.615384615384615,11.683581337693248,3,2.6832815729997477,13.356164383561644,5.511023959638885,2.358974358974359,1.0808168985379383
BG,BGR,Bulgaria,Varna,2020-12-30,2020-12-25,100,0,0,0,0,45,96,1026636.198541037,71,1,0,99,1,6,93,1,2,97,1,13,86,1,12,87,1,5,94,1,4,95,1,3,96,2,2,96,1,1,98,1,4,95,1,12,87,1,1,98,1,13,86,100,0,0,0,94,0,2,4,98,0,2,0,87,1,4,8,88,0,3,9,95,1,2,2,96,0,1,3,97,1,1,1,98,0,2,0,99,0,1,0,96,0,2,2,88,1,3,8,99,0,1,0,87,1,6,6,3,1,18,78,83,0,1,16,4,1,36,59,64,0,10,26,90,3,7,0,90,6,4,0,94,0,2,4,0,15,3,3,79,100,0,0,0,0,0,4,0,20,16,24,36,6,8,24,33,29,6,8,22,37,27,6,12,20,34,28,6,10,20,30,34,6,12,8,19,55,0,97,1,0,2,97,1,1,1,97,2,0,1,97,2,1,0,97,1,1,1,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,2,18,72,8,2,70,20,8,4,8,80,8,3,37,52,8,3,11,78,8,3,17,72,10,0,40,50,60,0,25,12,1,2,12,2,0,7,26,53,12,1,87,0,16,0,7,77,16,0,53,13,5,7,0,6,16,0,35,22,20,7,16,2,21,31,19,11,16,0,6,74,4,18,1,6,69,6,82,0,14,4,31,1,68,0,92,0,6,2,64,0,15,21,89,1,8,2,83,0,16,1,19,1,0,2,8,21,49,19,1,0,2,10,18,50,21,0,21,32,18,8,21,0,2,6,19,52,21,0,6,17,20,36,77,1,21,1,77,6,7,10,77,5,10,8,22,1,29,48,52,0,18,30,84,0,5,2,1,3,0,0,5,55,0,2,7,3,4,1,3,6,1,0,3,5,0,0,1,9,26,0,30,43,0,1,26,0,7,15,17,11,15,7,2,29,4,51,7,9,29,3,14,28,17,6,3,12.285714285714286,18.669842666987957,2.8,1.6561573424216502,13.897058823529413,5.037589170744729,2.078125,1.145102580834975
BG,BGR,Bulgaria,-99,2020-12-31,2020-12-22,100,0,0,0,0,28,90,1809977.4739771679,60,7,0,93,6,14,80,5,1,94,4,19,77,7,8,85,3,8,89,5,2,93,6,3,91,4,1,95,5,2,93,7,5,88,6,14,80,6,3,91,6,17,77,100,0,0,0,86,1,4,9,99,0,1,0,81,1,6,12,92,1,1,6,92,1,2,5,98,0,1,1,97,0,1,2,99,0,0,1,98,0,1,1,95,0,3,2,86,0,4,10,97,1,1,1,83,0,7,10,8,2,16,74,85,0,2,13,10,1,30,59,70,1,11,18,89,1,9,1,89,4,7,0,96,0,3,1,0,24,1,0,75,100,0,0,0,0,0,13,0,19,20,22,26,17,11,25,20,27,17,19,25,18,21,17,24,22,4,33,17,25,21,7,30,17,27,9,9,38,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,22,5,19,54,22,1,59,18,22,7,9,62,22,6,25,47,22,6,10,62,22,7,10,61,23,0,31,46,69,1,23,4,1,2,26,2,1,5,15,51,26,1,73,0,28,3,11,58,28,0,39,15,8,5,1,4,28,2,32,15,15,8,29,1,25,22,13,10,29,1,4,59,7,32,4,2,58,4,81,0,15,4,41,1,56,2,91,0,5,4,75,0,15,10,90,0,9,1,90,0,8,2,32,1,2,4,7,17,37,32,1,3,2,6,14,42,33,3,24,22,12,6,33,1,2,10,13,41,33,1,10,17,15,24,73,4,20,3,73,15,8,4,73,12,11,4,33,0,25,42,58,0,10,32,90,1,3,1,0,1,0,1,3,65,1,1,4,2,0,0,0,2,5,0,3,1,1,3,1,11,38,3,18,38,0,3,38,0,3,12,10,11,12,11,3,40,5,36,11,8,40,4,18,20,12,2,4,11.2375,14.701717038188693,2.2222222222222223,1.7873008824606014,12.1875,5.41336506034793,2.0392156862745097,0.9156589826725993
