ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,Queensland,2020-12-30,2020-12-30,358,3,80936.35794528371,2,19662.51379184353,24,352,3175970.5542552783,293,0,3,355,0,29,329,0,7,351,0,55,303,0,43,315,0,49,309,0,17,341,0,5,353,0,10,348,0,2,356,0,15,343,0,52,306,0,2,356,0,35,323,355,0,2,1,329,2,10,17,351,1,2,4,303,2,11,42,315,1,17,25,309,3,8,38,341,2,9,6,353,0,1,4,348,1,4,5,356,0,1,1,343,2,6,7,306,1,7,44,356,0,0,2,323,2,8,25,6,0,16,336,343,0,13,2,10,6,108,234,250,1,14,93,344,0,13,1,344,0,14,0,358,0,0,0,32,3,7,316,358,0,0,0,0,0,14,0,146,117,58,23,21,3,98,200,36,21,3,168,139,27,21,5,152,138,42,21,6,149,147,35,21,10,48,169,110,0,351,4,2,1,351,2,2,3,351,3,1,3,351,3,2,2,351,4,1,2,351,4,0,3,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,358,0,0,0,29,2,100,227,29,2,259,68,29,1,235,93,29,1,203,125,29,1,88,240,29,1,34,294,31,0,193,134,165,0,115,41,18,19,35,1,5,16,90,211,35,3,319,1,42,0,58,258,42,0,11,10,9,16,257,13,42,0,56,55,134,71,44,3,41,96,108,66,358,358,258,2,6,92,100,2,15,241,124,2,12,220,155,1,12,190,270,2,5,81,324,0,2,32,46,0,0,5,28,49,230,46,0,2,11,39,53,207,50,3,40,92,99,74,50,0,8,12,42,246,50,0,23,57,84,144,280,0,60,18,280,4,11,63,280,4,31,43,54,0,161,143,215,1,67,75,294,0,6,5,5,3,1,8,36,135,0,4,19,11,26,4,17,36,7,5,10,22,7,6,8,41,60,3,101,188,1,5,60,1,37,65,58,45,42,39,11,62,6,139,103,48,62,1,59,72,82,63,19,4.793388429752066,6.436765952158352,1.5333333333333337,0.7432233529572065,14.006049822064055,3.4380640915359475,3.0207612456747404,1.5021690712076612
AU,AUS,Australia,South Australia,2020-12-30,2020-12-30,138,0,0,0,0,8,137,1062311.058976407,114,0,0,138,0,12,126,0,3,135,0,22,116,0,13,125,0,24,114,0,6,132,0,2,136,0,4,134,0,0,138,0,7,131,0,21,117,0,0,138,0,14,124,138,0,0,0,126,0,5,7,135,0,1,2,116,2,5,15,125,0,1,12,114,0,4,20,132,0,3,3,136,0,0,2,134,0,1,3,138,0,0,0,131,0,4,3,117,1,1,19,138,0,0,0,124,0,2,12,1,0,4,133,134,0,3,1,3,0,51,84,87,2,6,43,132,0,6,0,132,0,6,0,138,0,0,0,11,1,2,124,138,0,0,0,0,0,4,1,68,34,20,11,8,2,34,85,9,8,4,57,64,5,8,6,49,61,14,8,5,60,54,11,8,5,14,73,38,0,136,0,0,2,136,0,0,2,136,0,0,2,136,0,1,1,136,0,0,2,136,0,0,2,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,138,0,0,0,8,1,41,88,8,0,98,32,8,2,87,41,8,2,75,53,8,2,30,98,8,1,12,117,8,0,73,57,65,0,36,18,11,8,8,0,2,9,31,88,8,0,128,2,12,2,20,104,12,0,6,9,18,29,58,6,12,0,24,31,46,25,12,2,18,36,49,21,138,138,97,1,6,34,40,2,20,76,51,2,10,75,63,1,5,69,108,0,1,29,126,0,5,7,12,0,1,4,12,12,97,12,0,1,5,11,17,92,13,1,12,46,38,28,13,0,1,8,12,104,13,0,5,22,32,66,112,0,18,8,112,2,4,20,112,2,8,16,14,0,57,67,71,0,26,41,117,0,1,0,1,2,0,0,17,61,0,1,5,6,9,0,4,14,4,0,4,3,2,5,7,13,22,0,49,65,1,1,22,0,13,15,16,24,27,17,4,23,3,58,31,23,23,1,28,27,35,17,7,6.359999999999999,8.749950437177414,2,1.1547005383792515,14.0990990990991,4.129615775556663,2.8468468468468466,1.440947908958154
AU,AUS,Australia,Tasmania,2020-12-30,2020-12-26,100,0,0,0,0,2,96,911458.5087924355,85,0,0,100,0,8,92,0,2,98,0,23,77,0,15,85,0,14,86,0,6,94,0,1,99,0,5,95,0,0,100,0,4,96,0,22,78,0,1,99,0,5,95,100,0,0,0,92,0,3,5,98,0,0,2,77,0,4,19,85,0,2,13,86,0,2,12,94,0,2,4,99,0,0,1,95,0,2,3,100,0,0,0,96,0,2,2,78,0,3,19,99,0,0,1,95,0,1,4,4,0,2,94,98,0,1,1,5,0,23,72,77,0,0,23,100,0,0,0,100,0,0,0,100,0,0,0,5,1,0,94,100,0,0,0,0,0,5,0,49,27,13,6,6,0,31,49,14,6,1,48,37,8,6,1,39,43,11,6,1,40,44,9,6,1,10,50,33,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,0,26,68,6,0,68,26,6,0,57,37,6,0,63,31,6,1,23,70,6,0,6,88,8,0,57,35,43,0,27,12,9,9,8,0,0,5,31,56,8,0,92,0,10,0,11,79,10,0,2,1,2,2,78,5,10,0,10,32,28,20,11,0,8,29,27,25,100,100,76,0,0,24,34,0,2,64,45,0,1,54,39,0,0,61,77,0,0,23,94,0,0,6,11,1,0,1,8,15,64,11,0,0,1,11,20,57,11,0,9,33,26,21,11,0,2,3,7,77,11,0,6,10,33,40,84,0,10,6,84,2,1,13,84,2,6,8,11,0,48,41,59,0,13,28,88,0,0,1,0,1,1,1,8,41,0,3,3,1,12,1,2,9,2,1,4,4,3,2,0,12,14,1,30,55,0,0,14,0,10,17,21,12,17,4,5,14,2,35,33,16,14,0,22,20,28,12,4,5.595238095238095,6.746487880550575,1,0,14.04878048780488,3.9935207988656574,2.9761904761904763,1.559859357856902
AU,AUS,Australia,Victoria,2020-12-30,2020-12-30,360,1,7827.0554007033215,0,0,18,353,3697637.7798728882,306,1,2,357,0,37,323,0,9,351,1,68,291,0,73,287,2,51,307,1,16,343,0,3,357,2,16,342,0,3,357,2,9,349,1,46,313,0,3,357,0,34,326,358,1,1,0,323,1,9,27,351,0,3,6,292,2,18,48,287,1,16,56,309,2,11,38,344,2,8,6,357,1,0,2,344,2,9,5,357,0,0,3,351,0,3,6,314,2,13,31,357,0,2,1,326,1,8,25,7,0,11,342,349,0,9,2,9,2,178,171,183,3,12,162,348,0,12,0,348,0,12,0,360,0,0,0,28,8,3,321,360,0,0,0,0,0,17,0,157,120,33,33,20,4,108,192,36,20,6,167,139,28,20,5,153,134,48,20,9,144,142,45,20,8,47,175,110,0,358,1,1,0,358,1,1,0,358,1,1,0,358,0,2,0,358,1,1,0,358,1,1,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,26,2,109,223,26,2,250,82,26,1,210,123,26,2,206,126,26,4,66,264,26,3,47,284,29,0,193,138,167,0,121,37,24,11,30,1,6,23,117,183,30,1,329,0,35,3,45,277,35,1,114,102,69,27,11,1,35,0,43,82,144,56,37,2,36,131,97,57,360,360,251,1,74,34,110,2,229,19,150,1,168,41,154,1,71,134,294,1,37,28,313,0,38,9,39,1,2,7,30,53,228,39,0,3,14,36,54,214,40,2,39,96,131,52,40,1,5,15,43,256,40,1,22,40,80,177,299,4,44,13,299,8,11,42,299,7,22,32,42,1,176,141,219,0,70,71,295,2,14,5,5,1,2,0,36,120,1,9,13,12,23,4,17,29,10,2,9,27,9,7,11,57,50,3,154,151,1,1,50,1,42,72,58,53,45,29,10,53,12,142,118,35,53,1,67,90,90,49,10,5.919871794871794,8.304778413635516,1.7,0.8232726023485646,14.069023569023571,4.121193992247868,2.7610921501706485,1.3987230606461647
AU,AUS,Australia,Western Australia,2020-12-30,2020-12-30,169,0,0,0,0,12,165,1516304.6358423445,142,0,1,168,0,14,155,0,5,164,0,31,138,0,36,133,0,21,148,0,11,158,0,2,167,0,7,162,0,0,169,0,5,164,0,34,135,0,0,169,0,17,152,168,0,1,0,155,0,7,7,164,0,2,3,138,1,8,22,133,0,12,24,148,0,4,17,158,0,9,2,167,0,1,1,162,0,2,5,169,0,0,0,164,0,4,1,135,1,10,23,169,0,0,0,152,1,3,13,4,0,7,158,162,0,6,1,5,3,40,121,129,1,6,33,163,0,6,0,163,0,6,0,169,0,0,0,15,5,3,146,169,0,0,0,0,0,7,1,75,57,26,3,9,3,55,96,6,9,1,84,68,7,9,1,86,59,14,9,4,74,69,13,9,4,24,89,43,0,166,0,0,3,166,0,1,2,166,0,0,3,166,0,1,2,166,0,0,3,166,0,0,3,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,169,0,0,0,10,2,62,95,10,1,118,40,10,2,107,50,10,1,107,51,10,2,47,110,10,3,23,133,10,0,107,52,62,0,61,18,11,17,12,0,1,7,48,101,12,1,156,0,13,2,25,129,13,0,3,1,0,4,141,7,13,1,19,30,50,56,14,3,15,33,52,52,169,169,107,0,7,55,51,0,11,107,62,0,9,98,62,0,11,96,122,0,6,41,146,0,4,19,15,0,2,2,7,23,120,15,0,2,3,9,27,113,16,3,15,39,55,41,16,2,2,6,24,119,16,1,8,23,38,83,138,2,19,10,138,4,3,24,138,2,14,15,19,3,83,64,105,0,23,41,147,0,3,1,2,2,0,0,14,64,0,3,7,3,17,0,4,16,4,5,6,8,5,1,5,21,25,1,52,91,0,0,25,0,11,22,24,24,35,22,6,26,3,78,45,17,26,0,29,45,30,32,7,3.7313432835820897,4.453742347231414,1.7142857142857144,0.951189731211342,13.557142857142855,3.1787772604464357,2.7482014388489207,1.4699577297474549
AU,AUS,Australia,-99,2020-12-31,2020-12-30,100,0,0,0,0,0,94,1237910.5928009367,67,0,0,100,1,7,92,1,2,97,1,14,85,1,7,92,0,12,88,1,2,97,1,1,98,1,1,98,1,0,99,0,7,93,1,10,89,0,1,99,0,8,92,100,0,0,0,93,0,1,6,98,0,1,1,86,0,6,8,93,0,1,6,88,1,4,7,98,0,1,1,99,0,0,1,99,0,1,0,100,0,0,0,93,1,3,3,90,0,3,7,99,0,0,1,92,1,5,2,6,0,0,94,100,0,0,0,7,3,28,62,72,0,4,24,96,0,4,0,96,0,4,0,100,0,0,0,15,2,0,83,100,0,0,0,0,0,11,0,48,18,16,7,13,7,25,42,13,13,5,44,26,12,13,8,37,26,16,13,7,33,31,16,13,8,14,37,28,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,1,0,2,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,4,16,65,15,1,56,28,15,2,38,45,15,1,49,35,15,2,16,67,15,2,5,78,17,0,47,36,53,0,30,10,6,1,17,0,3,2,25,53,17,0,82,1,18,0,14,68,18,0,13,10,7,5,43,4,18,0,19,16,37,10,19,2,7,35,25,12,100,100,84,1,6,9,44,0,19,37,62,0,12,26,51,0,11,38,84,0,5,11,95,0,1,4,21,2,0,0,8,5,64,21,0,0,2,8,12,57,22,2,3,28,22,23,22,0,0,7,8,63,22,0,4,8,16,50,88,2,7,3,88,1,3,8,88,1,6,5,24,3,34,39,61,0,13,26,89,1,3,0,0,0,0,0,7,55,0,0,2,6,4,2,2,12,1,3,2,2,0,0,2,7,29,3,23,44,0,1,29,0,2,1,6,16,17,19,10,33,2,34,16,15,33,0,14,19,23,8,3,4.733333333333333,7.73230274543919,0,0,13.079365079365079,3.7815408504043706,2.359375,1.2000950689854428
AU,AUS,Australia,Australian Capital Territory,2020-12-31,2020-12-30,100,0,0,0,0,6,95,665883.2660865202,87,0,0,100,1,9,90,1,2,97,0,22,78,1,19,80,0,23,77,0,12,88,1,2,97,0,5,95,0,1,99,0,4,96,0,14,86,2,0,98,1,9,90,100,0,0,0,91,1,5,3,98,0,0,2,78,0,2,20,81,1,4,14,77,1,4,18,88,1,7,4,98,0,2,0,95,1,0,4,99,0,1,0,96,1,1,2,86,1,3,10,100,0,0,0,91,0,1,8,4,1,4,91,96,0,2,2,4,3,28,65,72,0,4,24,96,0,4,0,96,0,4,0,100,0,0,0,12,1,5,82,100,0,0,0,0,0,5,0,48,34,6,7,6,0,23,62,9,6,0,52,36,6,6,2,46,35,11,6,1,46,41,6,6,1,14,57,22,0,95,0,1,4,95,0,0,5,95,0,0,5,95,0,2,3,95,0,0,5,95,0,0,5,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,1,15,77,7,1,72,20,7,1,63,29,7,2,62,29,7,1,20,72,7,2,9,82,8,1,59,32,41,1,32,14,8,4,8,0,3,5,36,48,8,1,91,0,8,2,11,79,8,0,3,4,9,6,68,2,8,1,15,19,30,27,8,2,4,38,21,27,100,100,85,0,1,14,29,2,9,60,38,2,7,53,39,1,6,54,81,2,2,15,91,0,3,6,10,0,2,2,7,13,66,10,0,3,4,8,17,58,10,0,12,28,30,20,10,0,1,2,18,69,10,0,5,17,18,50,78,0,14,8,78,1,3,18,78,1,10,11,10,2,48,40,60,0,16,24,85,0,3,1,2,0,0,0,9,37,0,0,1,1,9,0,2,15,1,0,3,7,12,0,2,10,11,2,33,52,2,0,11,1,12,22,14,11,14,11,4,11,4,65,14,6,11,3,17,25,25,16,3,5.686274509803922,8.003724623144981,1.5,0.5773502691896257,14.31764705882353,4.234809729536635,2.8588235294117648,1.5671701914481355
AU,AUS,Australia,New South Wales,2020-12-31,2020-12-31,395,1,10482.929237995,1,10482.929237995,26,384,4923069.966761239,294,0,1,394,0,31,364,1,6,388,1,71,323,1,56,338,0,47,348,0,19,376,0,6,389,1,14,380,0,2,393,0,15,380,0,75,320,0,5,390,0,34,361,394,0,1,0,364,4,11,16,389,2,1,3,324,2,14,55,339,4,12,40,348,3,14,30,376,0,9,10,389,1,2,3,381,0,3,11,393,0,1,1,380,2,2,11,320,2,15,58,390,2,0,3,361,1,11,22,11,0,13,371,383,0,8,4,12,1,173,209,223,2,36,134,359,0,35,1,359,1,35,0,394,0,1,0,54,2,10,329,395,0,0,0,0,0,24,0,177,123,44,27,34,3,118,206,34,34,8,187,146,20,34,9,174,139,39,34,10,176,139,36,34,11,55,187,108,0,387,1,1,6,387,1,1,6,387,1,0,7,387,0,3,5,387,1,1,6,387,1,0,7,388,0,0,7,388,1,0,6,388,1,0,6,388,1,0,6,388,1,0,6,388,1,1,5,388,1,0,6,394,0,0,1,394,0,0,1,394,0,0,1,394,0,0,1,394,0,0,1,42,2,118,233,42,1,262,90,42,1,208,144,42,3,199,151,42,1,63,289,42,1,39,313,48,0,192,155,203,0,113,40,18,21,51,0,4,21,85,234,51,2,342,0,55,3,56,281,55,0,52,58,54,46,119,11,55,1,71,87,125,56,57,5,56,139,108,30,395,395,280,2,50,63,136,3,111,145,190,1,61,143,199,3,28,165,334,1,11,49,358,1,20,16,59,3,6,8,32,50,237,59,1,6,11,31,59,228,67,3,48,126,95,56,67,2,4,14,45,263,67,0,28,41,88,171,327,4,50,14,327,9,15,44,327,8,25,35,70,1,159,165,230,1,82,82,324,0,5,2,6,2,0,5,51,166,0,12,13,13,20,1,12,31,11,4,8,20,9,3,6,66,90,3,117,182,3,0,90,1,39,56,58,64,44,34,9,97,6,124,112,56,97,4,56,80,96,49,13,4.360544217687075,5.672507090176256,2.1818181818181817,1.3280197150781925,14.422945205479454,4.037205094236885,2.917525773195876,1.3846705304084894
AU,AUS,Australia,Northern Territory,2020-12-31,2020-12-22,100,0,0,0,0,9,100,948552.2911455526,82,0,1,99,0,7,93,0,7,93,0,15,85,0,11,89,0,19,81,0,4,96,0,1,99,0,3,97,0,0,100,0,4,96,0,12,88,0,1,99,0,7,93,99,0,0,1,93,0,2,5,93,0,1,6,85,0,6,9,89,0,1,10,81,0,3,16,96,0,1,3,99,0,0,1,97,0,1,2,100,0,0,0,96,0,0,4,88,0,3,9,99,0,0,1,93,0,3,4,0,0,4,96,96,0,2,2,0,2,24,74,77,1,5,17,95,0,5,0,95,1,4,0,99,0,1,0,9,1,2,88,100,0,0,0,0,0,2,0,52,30,9,7,4,2,32,54,8,4,1,52,37,6,4,1,48,39,8,4,1,48,41,6,4,3,11,51,31,0,98,1,0,1,98,0,1,1,98,1,1,0,98,1,0,1,98,1,0,1,98,0,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,0,37,59,4,0,69,27,4,0,63,33,4,0,64,32,4,0,24,72,4,0,7,89,4,0,63,33,37,0,28,16,10,9,6,0,0,7,25,62,6,0,94,0,9,2,24,65,9,0,2,2,2,3,80,2,9,0,14,14,34,29,11,0,10,20,35,24,100,100,63,2,6,29,31,2,5,62,37,1,3,59,36,2,6,56,76,1,0,23,93,0,1,6,11,0,1,3,8,10,67,11,1,0,5,8,9,66,12,0,9,27,27,25,12,0,1,5,11,71,12,0,7,19,16,46,74,0,19,7,74,3,4,19,74,1,14,11,12,1,52,35,65,0,18,17,82,0,2,0,1,2,1,0,12,30,0,0,2,2,5,4,0,16,0,1,0,3,9,4,3,21,13,1,35,49,0,2,13,0,7,21,8,21,17,12,1,17,1,36,28,18,17,0,15,24,26,15,3,4.72972972972973,6.462063003272117,2.25,1.2583057392117916,14.378048780487806,3.796165199225834,2.7721518987341773,1.4931413030888732
AU,AUS,Australia,Queensland,2020-12-31,2020-12-31,294,1,9178.043923369449,1,9178.043923369449,26,287,2948673.3159619863,227,0,3,291,1,25,268,0,1,293,1,61,232,1,38,255,1,37,256,1,21,272,0,5,289,1,11,282,1,3,290,1,3,290,2,54,238,1,0,293,1,25,268,291,0,2,1,269,0,12,13,293,0,1,0,233,0,14,47,256,1,10,27,257,0,4,33,273,0,12,9,289,0,1,4,283,0,1,10,291,0,1,2,291,0,1,2,240,0,12,42,294,0,0,0,269,0,6,19,7,0,13,274,282,0,8,4,8,3,98,185,196,5,10,83,284,0,10,0,284,0,10,0,294,0,0,0,27,3,5,259,294,0,0,0,0,0,11,0,141,85,41,16,19,4,81,166,24,19,10,131,120,14,19,10,113,117,35,19,6,109,125,35,19,9,39,143,84,0,289,3,0,2,289,3,0,2,289,2,1,2,289,2,1,2,289,2,1,2,289,2,1,2,289,0,0,5,289,0,0,5,289,0,0,5,289,0,0,5,289,0,0,5,289,0,1,4,289,0,0,5,293,0,0,1,293,0,0,1,293,0,0,1,293,0,0,1,293,0,0,1,20,2,83,189,20,1,220,53,20,1,200,73,20,1,174,99,20,1,88,185,20,1,29,244,26,0,165,103,129,0,83,34,23,25,28,0,1,18,65,182,28,0,264,2,34,0,42,218,34,0,5,5,6,12,221,11,34,0,54,60,86,60,37,5,34,75,79,64,294,294,214,1,5,74,77,2,12,203,97,2,7,188,121,1,8,164,207,0,4,83,266,1,2,25,46,0,1,4,20,31,192,46,0,1,8,25,47,167,48,0,25,78,87,56,48,0,4,11,30,201,48,0,19,32,67,128,243,5,31,15,243,4,10,37,243,5,20,26,53,0,125,116,178,0,48,68,248,0,8,5,7,1,1,2,22,125,0,1,8,8,22,3,2,23,3,5,12,15,10,9,8,40,60,2,94,134,2,2,60,0,22,43,40,40,50,29,10,64,2,120,60,48,64,1,48,64,73,30,14,6.411214953271028,9.030298341284437,2.0833333333333335,1.5050420310248864,13.88888888888889,3.8313918478881135,2.6535087719298245,1.3757291906803877
AU,AUS,Australia,South Australia,2020-12-31,2020-12-31,123,0,0,0,0,1,119,1141364.4153977963,96,0,1,122,0,5,118,0,1,122,0,25,98,0,15,108,0,18,105,0,3,120,0,4,119,0,2,121,0,2,121,0,4,119,0,24,99,0,1,122,0,10,113,122,0,0,1,118,0,1,4,122,0,1,0,98,1,3,21,108,0,4,11,105,0,3,15,120,0,1,2,119,0,4,0,121,0,0,2,121,0,2,0,119,0,2,2,99,0,4,20,122,0,0,1,113,0,2,8,4,0,1,118,122,0,0,1,5,3,39,76,84,1,4,34,119,0,4,0,119,0,4,0,123,0,0,0,14,2,1,106,123,0,0,0,0,0,8,0,53,41,18,3,10,6,34,66,7,10,6,50,50,7,10,2,46,55,10,10,5,47,51,10,10,6,16,60,31,0,122,1,0,0,122,1,0,0,122,1,0,0,122,0,1,0,122,1,0,0,122,1,0,0,122,0,0,1,122,0,0,1,122,0,0,1,122,0,0,1,122,0,0,1,122,0,0,1,122,0,0,1,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,10,0,40,73,10,0,79,34,10,0,74,39,10,0,75,38,10,0,34,79,10,1,14,98,11,0,72,40,51,0,37,16,9,10,13,0,0,6,34,70,13,0,110,0,15,0,12,96,15,0,6,10,16,18,53,5,15,0,25,23,35,25,16,2,9,38,41,17,123,123,83,1,7,32,44,1,15,63,49,1,15,58,48,1,10,64,89,1,6,27,109,2,6,6,18,0,1,2,11,9,82,18,0,1,6,7,13,78,19,1,8,32,36,27,19,0,1,8,16,79,19,1,7,20,19,57,97,2,18,6,97,3,4,19,97,1,4,21,20,1,45,57,66,0,20,37,105,1,2,1,1,0,0,0,13,60,0,4,3,1,8,1,2,14,2,0,2,6,5,0,2,13,24,2,31,65,0,1,24,0,10,13,12,22,22,8,12,25,1,55,23,19,25,1,24,29,28,11,5,5.586956521739131,8.465816458509996,1,0,13.817204301075268,4.376186141218172,2.731958762886598,1.3579661869680164
