ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HU,HUN,Hungary,Heves,2021-01-01,2020-12-30,100,0,0,0,0,19,95,495414.43207730027,78,2,0,98,2,14,84,2,5,93,3,14,83,2,12,86,2,13,85,2,6,92,2,5,93,2,1,97,1,1,98,2,5,93,2,16,82,2,2,96,2,13,85,100,0,0,0,86,1,1,12,95,1,1,3,86,1,1,12,88,0,1,11,87,1,3,9,94,1,0,5,95,1,0,4,99,1,0,0,99,0,0,1,95,0,1,4,84,1,1,14,98,1,0,1,87,1,4,8,4,1,7,88,93,0,2,5,4,3,15,78,85,0,1,14,99,0,1,0,99,0,0,1,0,100,0,0,0,8,1,8,83,100,0,0,0,0,0,5,1,25,23,22,24,6,6,20,44,24,6,8,34,32,20,6,10,20,42,22,6,10,9,33,42,6,10,4,23,57,0,92,3,1,4,92,2,3,3,92,2,5,1,92,3,1,4,92,1,5,2,92,3,2,3,71,3,0,26,71,4,0,25,71,4,1,24,71,3,1,25,71,4,1,24,71,4,1,24,71,4,1,24,97,1,0,2,97,1,0,2,97,1,0,2,97,1,0,2,97,0,2,1,7,4,14,75,7,0,67,26,7,3,19,71,7,2,49,42,7,3,2,88,7,3,7,83,9,0,44,47,56,0,29,11,1,3,9,1,1,6,28,55,9,1,90,0,9,3,6,82,9,0,72,8,3,1,3,4,9,0,42,16,22,11,9,2,10,38,29,12,9,1,26,64,0,11,0,21,67,1,86,0,10,4,33,2,64,1,81,1,17,1,51,1,23,25,98,0,2,0,93,0,7,0,11,0,0,3,12,21,53,11,0,0,4,9,21,55,12,0,39,40,3,6,12,0,6,13,22,47,12,0,13,26,20,29,63,5,22,10,63,6,15,16,63,4,19,14,15,1,30,54,46,0,19,35,82,1,1,1,2,1,1,0,11,52,0,2,1,4,10,0,1,4,8,0,4,1,0,0,1,12,21,4,28,47,0,0,21,1,3,5,11,9,19,25,6,22,3,5,45,25,22,1,8,35,25,7,2,4.235294117647059,4.163760127063268,3,1.6733200530681513,13.675324675324676,3.8506375358728056,2.3835616438356166,1.0087139362450774
HU,HUN,Hungary,J<c3><a1>sz-Nagykun-Szolnok,2021-01-01,2020-12-30,100,0,0,0,0,13,98,548363.788084294,74,0,0,100,0,10,90,0,1,99,1,16,83,1,12,87,2,10,88,1,5,94,1,1,98,0,6,94,0,1,99,0,3,97,0,19,81,1,0,99,1,10,89,100,0,0,0,90,1,0,9,99,0,0,1,84,1,2,13,88,0,1,11,90,1,2,7,95,0,0,5,99,0,1,0,94,0,2,4,99,0,1,0,97,1,1,1,81,0,2,17,100,0,0,0,90,0,5,5,2,0,5,93,95,0,2,3,4,2,19,75,81,1,4,14,96,0,4,0,96,0,0,4,0,100,0,0,0,11,0,16,73,100,0,0,0,0,0,6,1,20,29,28,16,9,10,17,45,19,9,9,32,36,14,9,11,27,35,18,9,13,12,35,31,9,14,4,20,53,0,84,7,1,8,84,4,4,8,84,3,10,3,84,8,2,6,84,5,3,8,84,4,5,7,78,0,0,22,78,0,0,22,78,1,3,18,78,1,1,20,78,1,2,19,78,1,1,20,78,1,0,21,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,95,1,3,1,11,4,19,66,11,3,62,24,11,4,17,68,11,3,57,29,11,4,2,83,11,4,7,78,11,0,49,40,51,0,32,12,2,3,12,3,0,4,30,51,12,3,83,2,13,1,9,77,13,0,70,9,3,1,0,4,13,0,27,25,26,9,13,1,6,46,26,8,13,0,21,66,0,15,4,12,67,2,81,0,10,9,38,1,61,0,83,1,16,0,43,2,30,25,98,0,2,0,93,0,7,0,15,1,0,4,12,21,47,15,0,1,4,10,18,52,16,2,28,45,4,5,16,0,7,15,16,46,16,0,12,27,21,24,61,4,25,10,61,5,20,14,61,4,22,13,16,0,33,51,49,1,19,31,82,1,2,1,1,1,0,0,12,49,0,0,7,4,6,0,2,4,11,0,2,0,1,0,2,12,24,1,27,47,0,1,24,1,1,6,13,18,17,16,4,25,4,15,42,14,25,4,9,25,29,5,3,3.151515151515152,3.011656646693935,3.6666666666666665,1.5275252316519468,13.225352112676056,3.6885815434685596,2.260869565217391,0.9948717610686652
HU,HUN,Hungary,Kom<c3><a1>rom-Esztergom,2021-01-01,2020-12-30,100,0,0,0,0,11,96,323416.3042361424,73,1,1,98,0,11,89,1,2,97,0,20,80,0,18,82,1,11,88,1,6,93,1,3,96,1,4,95,1,1,98,1,2,97,1,9,90,1,1,98,1,5,94,99,0,0,1,89,1,1,9,98,0,1,1,80,0,3,17,82,0,4,14,89,0,3,8,94,1,0,5,97,1,0,2,96,0,1,3,99,0,1,0,98,0,1,1,91,0,0,9,99,0,0,1,95,0,2,3,4,0,4,92,96,0,1,3,4,2,24,70,76,2,5,17,95,0,5,0,95,0,0,5,0,100,0,0,0,13,0,14,73,100,0,0,0,0,0,5,0,31,19,19,26,5,5,24,47,19,5,7,32,37,19,5,8,24,39,24,5,9,12,34,40,5,10,3,26,56,0,86,6,1,7,86,6,2,6,86,3,7,4,86,7,1,6,86,7,1,6,86,6,0,8,64,2,0,34,64,2,1,33,64,1,5,30,64,2,2,32,64,2,5,29,64,2,3,31,64,3,1,32,93,3,0,4,93,2,1,4,93,3,1,3,93,2,3,2,93,1,4,2,11,1,20,68,11,2,58,29,11,2,14,73,11,1,50,38,11,1,4,84,11,2,8,79,12,0,42,46,58,0,30,9,3,0,13,0,1,3,24,59,13,0,87,0,13,2,8,77,13,0,68,11,2,1,2,3,13,0,31,20,25,11,14,0,7,40,20,19,14,0,15,70,1,15,0,16,69,0,80,0,13,7,42,0,56,2,86,0,14,0,50,2,26,22,96,0,3,1,92,0,8,0,15,0,1,2,13,19,50,15,0,1,1,7,22,54,16,1,36,29,10,8,16,1,5,6,27,45,16,0,13,19,20,32,69,3,21,7,69,3,11,17,69,1,15,15,17,1,34,48,52,0,21,27,79,2,0,0,1,2,1,0,15,45,0,1,0,3,4,2,3,6,20,0,1,2,2,2,2,7,26,0,35,39,0,0,26,0,4,12,9,13,19,14,3,27,0,15,37,21,27,0,6,36,20,9,2,3.571428571428572,3.155627226602868,2.75,0.9574271077563381,13.704225352112676,3.5107767402555687,2.5277777777777777,0.9490131601251728
HU,HUN,Hungary,N<c3><b3>gr<c3><a1>d,2021-01-01,2020-12-25,100,2,15626.042781905211,1,7969.697501715241,29,94,523410.87331532245,75,0,2,98,1,13,86,0,1,99,0,23,77,1,14,85,0,14,86,0,4,96,1,3,96,0,4,96,1,4,95,0,1,99,0,9,91,1,3,96,1,11,88,98,1,0,1,87,1,3,9,99,0,1,0,77,1,6,16,86,1,0,13,86,1,3,10,96,0,0,4,97,0,1,2,96,1,1,2,96,0,3,1,99,0,0,1,91,0,3,6,97,1,0,2,89,1,2,8,5,1,14,80,88,0,3,9,7,0,27,66,73,0,7,20,93,4,3,0,93,0,1,6,0,99,0,1,0,14,1,12,73,100,0,0,0,0,0,7,1,24,26,27,15,7,10,28,38,17,7,9,40,34,10,7,16,32,31,14,7,18,17,28,30,7,19,8,24,42,0,88,6,2,4,88,6,3,3,88,5,4,3,88,6,1,5,88,7,2,3,88,6,2,4,86,0,0,14,86,0,0,14,86,0,3,11,86,0,1,13,86,0,2,12,86,0,1,13,86,0,0,14,96,0,0,4,96,0,1,3,96,0,0,4,96,0,2,2,96,0,2,2,8,3,10,79,8,2,38,52,8,4,9,79,8,3,49,40,8,3,5,84,8,3,7,82,8,0,58,34,42,1,42,13,1,1,8,1,0,4,27,60,8,1,91,0,8,1,7,84,8,0,72,11,0,1,0,8,8,0,40,27,20,5,10,2,10,37,30,11,11,0,17,71,1,13,0,11,75,1,90,0,10,0,62,1,37,0,91,1,7,1,51,0,23,26,95,0,4,1,93,0,7,0,15,1,1,1,13,28,41,15,0,2,2,12,19,50,17,0,37,39,5,2,17,0,2,18,20,43,17,0,13,20,22,28,67,3,25,5,67,4,11,18,67,4,16,13,18,0,26,56,44,0,28,28,74,1,1,1,3,1,2,0,17,48,0,2,0,4,4,0,1,1,18,0,0,2,4,0,5,11,25,2,34,38,0,1,25,0,6,10,12,16,11,19,1,25,2,2,36,35,25,1,11,26,23,13,1,3.925,4.708897742435903,2.5,1.7795130420052188,14.242857142857144,3.052372393020366,2.4444444444444446,1.1244891032593347
HU,HUN,Hungary,Pest,2021-01-01,2021-01-01,177,0,0,0,0,29,164,677644.5818301374,128,0,0,177,0,17,160,0,2,175,1,33,143,1,30,146,0,15,162,0,5,172,1,2,174,0,5,172,0,1,176,0,5,172,0,21,156,0,4,173,0,6,171,177,0,0,0,160,1,3,13,175,0,0,2,144,1,1,31,147,0,4,26,162,2,4,9,172,0,0,5,175,1,1,0,172,0,0,5,176,0,1,0,172,1,3,1,156,0,1,20,173,1,3,0,171,1,1,4,9,4,10,154,167,0,4,6,9,5,49,114,128,2,11,36,166,1,10,0,166,0,3,8,0,174,2,1,0,27,0,21,129,177,0,0,0,0,0,12,2,64,46,35,18,15,12,32,82,36,15,7,64,66,25,15,11,52,68,31,15,11,20,60,71,15,14,11,40,97,0,156,8,2,11,156,9,3,9,156,6,8,7,156,8,2,11,156,10,1,10,156,9,2,10,24,14,1,138,24,15,1,137,24,14,5,134,24,12,4,137,24,11,13,129,24,12,6,135,24,14,3,136,149,3,3,22,149,3,1,24,149,3,1,24,149,3,5,20,149,3,8,17,19,4,21,133,19,2,84,72,19,4,16,138,19,4,83,71,19,4,6,148,19,4,15,139,22,0,76,79,101,0,57,15,2,2,23,2,0,7,48,97,23,0,154,0,23,2,15,137,23,0,126,18,0,1,2,7,23,0,61,46,33,14,23,2,27,75,36,14,23,0,44,107,3,24,0,32,117,4,156,0,19,2,93,0,82,2,161,1,14,1,95,0,40,42,171,0,4,2,162,0,14,1,25,4,1,2,16,34,95,25,1,1,3,16,21,110,26,3,67,60,15,6,26,1,6,17,27,100,26,0,16,36,45,54,125,2,32,18,125,5,14,33,125,5,23,24,26,1,57,93,84,0,44,49,137,3,2,1,4,6,1,0,23,80,0,1,8,12,10,0,6,6,6,0,8,9,4,2,1,24,45,2,52,78,0,0,45,1,6,14,20,16,31,37,7,48,1,17,76,35,48,1,16,49,44,14,5,2.736842105263158,2.7224353317091565,3.375,2.445841952609133,14.656,3.4362958301429845,2.188976377952756,0.9978730035348196
HU,HUN,Hungary,Somogy,2021-01-01,2020-12-30,100,0,0,0,0,21,99,462762.6345736714,76,0,0,100,0,9,91,0,1,99,1,19,80,0,11,89,0,11,89,0,2,98,0,2,98,0,2,98,0,0,100,0,5,95,0,13,87,1,1,98,0,12,88,100,0,0,0,91,0,1,8,99,0,0,1,81,0,3,16,89,0,1,10,89,0,2,9,98,0,0,2,98,0,1,1,98,0,0,2,100,0,0,0,95,0,1,4,87,0,4,9,99,0,0,1,88,1,4,7,1,0,10,89,90,0,2,8,1,2,35,62,65,0,12,23,88,2,10,0,88,0,3,9,0,97,2,1,0,15,0,15,70,100,0,0,0,0,0,2,0,25,31,20,22,7,4,23,40,26,7,5,30,38,20,7,5,29,33,26,7,7,13,36,37,7,8,5,27,53,0,85,1,3,11,85,1,3,11,85,1,5,9,85,2,2,11,85,2,1,12,85,2,2,11,71,2,1,26,71,2,1,26,71,2,3,24,71,2,2,25,71,2,5,22,71,2,2,25,71,2,2,25,93,0,2,5,93,0,1,6,93,0,0,7,93,0,1,6,93,0,2,5,9,1,15,75,9,0,61,30,9,1,23,67,9,1,47,43,9,1,4,86,9,1,6,84,10,2,47,41,53,0,30,14,2,1,10,0,2,4,24,60,10,0,90,0,12,2,7,79,12,0,72,8,3,0,1,4,12,0,36,19,22,11,12,4,14,31,25,14,12,0,24,64,0,13,0,13,74,0,85,0,14,1,40,0,59,1,77,0,22,1,53,1,22,24,96,0,4,0,94,0,6,0,13,0,0,1,12,18,56,13,0,0,2,7,22,56,13,0,35,35,9,8,13,0,6,10,16,55,13,0,14,27,16,30,59,0,28,13,59,4,14,23,59,4,20,17,13,0,33,54,46,0,24,30,77,0,5,0,2,5,0,1,10,44,0,2,3,0,7,1,2,7,5,0,6,1,5,2,1,14,22,3,31,44,0,0,22,2,2,5,13,15,21,18,2,22,4,17,33,24,22,4,6,27,30,8,3,3.685714285714285,3.075246796135695,3.2,1.7888543819998315,14.108108108108109,3.517344762734151,2.211267605633803,0.8769344813080634
HU,HUN,Hungary,Szabolcs-Szatm<c3><a1>r-Bereg,2021-01-01,2020-12-30,100,0,0,0,0,10,96,785510.9188492604,58,0,0,100,0,7,93,0,4,96,0,20,80,0,10,90,0,9,91,0,5,95,0,6,94,0,5,95,0,2,98,0,5,95,1,17,82,0,1,99,0,7,93,100,0,0,0,93,1,1,5,96,1,0,3,80,1,2,17,90,1,1,8,91,1,3,5,95,0,1,4,94,1,2,3,95,1,1,3,98,0,1,1,95,0,3,2,83,1,4,12,99,0,1,0,93,0,3,4,3,1,7,89,93,0,2,5,4,2,35,59,65,0,7,28,93,2,5,0,93,0,0,7,0,100,0,0,0,13,0,12,75,100,0,0,0,0,0,7,0,26,24,25,18,16,6,28,35,15,16,7,35,29,13,16,5,28,37,14,16,7,16,34,27,16,9,7,20,48,0,88,4,1,7,88,5,1,6,88,4,1,7,88,4,1,7,88,5,0,7,88,3,3,6,68,3,0,29,68,3,0,29,68,2,2,28,68,3,0,29,68,4,1,27,68,3,1,28,68,4,1,27,95,1,0,4,95,2,1,2,95,1,0,4,95,0,1,4,95,2,2,1,18,2,26,54,18,1,58,23,18,2,14,66,18,1,49,32,18,2,1,79,18,2,10,70,20,0,41,39,59,0,22,10,5,4,21,1,1,4,18,55,21,2,77,0,25,3,10,62,25,0,62,7,1,1,1,3,25,0,30,13,19,13,25,0,8,32,30,5,26,0,20,52,2,29,1,17,51,2,74,1,20,5,42,1,56,1,86,0,12,2,52,1,32,15,99,0,0,1,90,0,10,0,31,1,2,0,6,16,44,31,1,2,1,4,18,43,33,0,31,31,4,1,33,0,5,8,18,36,33,0,10,20,17,20,70,1,20,9,70,3,8,19,70,3,14,13,33,0,35,32,68,1,17,14,84,2,2,0,0,5,1,0,6,49,0,4,2,3,10,1,2,6,8,0,3,1,3,0,1,7,42,0,24,33,0,1,42,0,4,7,10,16,12,8,1,42,1,18,25,14,42,1,5,20,19,9,4,3.5641025641025643,3.611348135755515,2,1,13.50909090909091,4.21910437780837,2.5357142857142856,0.9902118361842988
HU,HUN,Hungary,Tolna,2021-01-01,2020-12-26,100,1,5735.23023559938,0,0,35,97,523650.12380139873,63,1,2,97,1,8,91,0,4,96,2,18,80,1,13,86,0,6,94,0,5,95,1,2,97,1,0,99,1,4,95,1,6,93,1,12,87,1,1,98,1,8,91,98,0,0,2,92,0,1,7,96,0,0,4,82,2,3,13,87,1,3,9,94,1,0,5,95,1,1,3,98,0,1,1,100,0,0,0,96,0,4,0,94,1,2,3,88,1,0,11,99,0,0,1,92,1,4,3,3,0,13,84,88,0,3,9,4,1,24,71,77,0,11,12,89,4,7,0,89,0,0,11,0,100,0,0,0,17,2,12,69,100,0,0,0,0,0,6,1,24,31,19,19,7,9,15,48,21,7,6,36,33,18,7,6,30,37,20,7,8,19,38,28,7,11,8,31,43,0,88,4,1,7,88,4,2,6,88,3,5,4,88,3,3,6,88,4,3,5,88,3,3,6,82,2,0,16,82,2,2,14,82,2,0,16,82,2,1,15,82,2,2,14,82,3,1,14,82,1,1,16,96,0,0,4,96,0,0,4,96,0,0,4,96,0,2,2,96,0,2,2,7,2,22,69,7,2,40,51,7,3,14,76,7,3,50,40,7,3,3,87,7,3,6,84,7,0,45,48,55,0,25,14,3,3,8,0,1,3,26,62,8,0,92,0,8,3,7,82,8,0,56,23,2,1,1,9,8,0,36,15,31,10,9,4,10,45,22,10,9,0,24,64,3,11,1,16,68,4,78,1,14,7,60,2,37,1,86,1,11,2,50,2,20,28,97,0,0,3,94,1,5,0,12,2,1,2,12,16,55,12,1,0,4,10,23,50,14,2,35,34,9,6,14,1,5,10,15,55,14,1,13,20,20,32,69,6,16,9,69,5,13,13,69,7,14,10,16,0,40,44,56,0,18,26,83,2,2,0,1,3,1,0,8,43,0,5,2,3,4,3,2,5,2,0,2,2,3,1,6,17,34,2,30,34,0,0,34,2,5,8,8,12,10,20,1,36,3,5,36,20,36,1,7,20,21,12,3,4.0625,3.537244234456188,3,2.6076809620810595,14.59016393442623,3.537310886253982,2.1475409836065573,1.0138386718107653
HU,HUN,Hungary,Vas,2021-01-01,2020-12-27,100,0,0,0,0,14,100,649755.8758762756,77,1,0,99,1,10,89,1,1,98,1,16,83,1,12,87,1,8,91,1,5,94,1,3,96,1,4,95,0,1,99,1,3,96,1,15,84,2,2,96,1,9,90,100,0,0,0,90,0,2,8,99,0,0,1,84,0,1,15,88,1,2,9,92,0,3,5,95,0,1,4,97,0,2,1,96,0,3,1,99,0,1,0,97,1,0,2,85,0,1,14,98,0,1,1,91,0,5,4,0,0,5,95,95,0,3,2,0,0,34,66,66,0,5,29,95,1,4,0,95,0,1,4,0,99,0,1,0,5,0,13,82,100,0,0,0,0,0,1,1,26,27,26,19,3,10,22,49,16,3,14,29,34,20,3,10,29,39,19,3,12,8,33,44,3,13,1,23,60,0,87,8,2,3,87,6,3,4,87,4,4,5,87,8,0,5,87,7,1,5,87,8,1,4,79,1,0,20,79,1,1,19,79,1,2,18,79,1,0,20,79,1,1,19,79,1,2,18,79,1,0,20,95,0,0,5,95,0,0,5,95,0,0,5,95,0,3,2,95,0,2,3,4,3,16,77,4,0,53,43,4,3,19,74,4,2,60,34,4,2,2,92,4,2,5,89,5,1,60,34,40,0,49,7,1,3,5,1,0,6,26,62,5,1,94,0,5,0,14,81,5,0,75,10,3,4,1,2,5,0,29,27,29,10,5,1,11,41,28,14,6,0,22,71,1,10,0,13,74,3,85,0,11,4,48,0,52,0,81,0,18,1,41,0,26,33,98,0,1,1,95,0,5,0,10,3,0,3,7,28,49,10,0,0,0,9,24,57,11,0,44,31,6,8,11,0,3,14,13,59,11,1,5,28,15,40,67,5,17,11,67,7,10,16,67,6,15,12,11,1,37,51,49,0,23,28,79,1,3,1,1,5,2,1,7,42,1,2,4,2,5,3,2,2,8,0,7,2,4,4,2,10,20,4,32,44,0,0,20,2,4,14,14,10,15,20,1,23,1,23,33,20,23,1,15,27,22,6,6,2.7777777777777777,2.485513584307633,2.8,1.3038404810405297,14.328947368421051,3.7287644348398192,2.2266666666666666,0.9666511337677178
HU,HUN,Hungary,Veszpr<c3><a9>m,2021-01-01,2020-12-30,100,1,3303.3751833417305,1,3303.3751833417305,5,98,466770.96146437747,76,1,1,98,1,16,83,1,3,96,1,17,82,1,14,85,1,12,87,1,8,91,1,0,99,1,5,94,1,1,98,2,4,94,1,17,82,1,3,96,1,8,91,99,0,1,0,84,0,5,11,97,1,0,2,83,2,2,13,86,0,2,12,88,0,2,10,92,0,0,8,100,0,0,0,95,0,0,5,99,0,0,1,96,0,2,2,83,0,2,15,97,0,2,1,92,0,1,7,2,0,3,95,97,0,0,3,2,1,33,64,67,1,1,31,99,0,1,0,99,0,1,0,0,99,0,1,0,5,0,14,81,100,0,0,0,0,0,2,0,30,30,17,21,6,8,18,51,17,6,5,35,38,16,6,11,18,46,19,6,10,10,39,35,6,10,3,33,48,0,86,2,0,12,86,2,5,7,86,1,6,7,86,2,1,11,86,2,2,10,86,3,0,11,63,3,0,34,63,4,0,33,63,4,3,30,63,3,1,33,63,2,5,30,63,3,3,31,63,3,1,33,91,1,0,8,91,1,2,6,91,1,1,7,91,1,1,7,91,0,4,5,9,3,9,79,9,2,57,32,9,4,13,74,9,2,48,41,9,2,1,88,9,3,6,82,10,0,47,43,53,0,34,10,0,3,11,0,0,8,21,60,11,0,89,0,11,0,6,83,11,1,56,16,3,4,0,9,11,0,33,20,27,9,11,1,14,40,21,13,11,0,21,68,0,14,0,16,69,1,91,0,6,3,43,0,52,5,87,0,13,0,53,0,19,28,99,0,1,0,94,0,6,0,17,3,0,1,13,22,44,17,1,0,4,8,27,43,17,0,36,34,5,8,17,0,2,14,20,47,17,0,10,26,17,30,65,2,23,10,65,7,7,21,65,2,16,17,18,0,34,48,52,0,28,20,73,2,1,0,2,4,0,0,18,39,0,4,4,3,5,0,1,3,15,0,3,3,4,2,0,14,24,1,27,48,0,0,24,1,3,9,9,18,19,16,1,24,1,9,41,25,24,1,9,28,27,8,3,2.923076923076923,2.2985649457251798,1.6666666666666667,1.1547005383792515,14.48611111111111,3.1577896332343176,2.2739726027397262,0.9896727008433246
