ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AE,ARE,United Arab Emirates,Abu Dhabi,2021-01-01,2020-12-31,100,1,39159.8118408629,0,0,10,95,2151166.8881851393,65,0,1,99,0,2,98,0,1,99,0,7,93,0,3,97,0,8,92,0,2,98,0,0,100,0,1,99,0,1,99,0,7,93,0,12,88,0,4,96,0,8,92,99,0,1,0,98,0,0,2,99,0,1,0,93,0,2,5,97,0,0,3,92,0,3,5,98,0,1,1,100,0,0,0,99,0,0,1,99,0,1,0,93,1,2,4,88,0,4,8,96,0,1,3,92,0,5,3,4,1,7,88,93,0,2,5,4,3,85,8,15,2,46,37,54,0,3,43,0,54,12,34,0,88,0,3,8,1,55,0,10,35,100,10,1,32,31,18,8,16,3,35,32,14,16,5,37,30,12,16,3,44,19,18,16,4,45,27,8,16,4,21,31,28,92,3,2,3,92,3,0,5,92,3,2,3,92,1,5,2,92,2,3,3,92,3,0,5,43,5,2,50,43,5,2,50,43,5,2,50,43,4,3,50,43,5,4,48,43,4,6,47,43,5,2,50,94,1,1,4,94,0,2,4,94,1,1,4,94,1,1,4,94,1,1,4,24,0,33,43,24,0,52,24,24,0,44,32,24,0,37,39,24,0,13,63,24,0,11,65,26,0,28,46,72,17,6,1,4,27,0,0,3,20,50,27,0,72,1,28,0,27,45,28,0,68,2,1,0,0,1,28,0,25,17,16,14,28,0,36,31,3,2,28,0,17,50,5,29,2,19,46,4,68,2,29,1,49,2,49,0,56,2,41,1,64,0,27,9,88,1,11,0,90,0,10,0,29,1,0,2,12,20,36,29,1,2,2,11,14,41,31,2,14,26,14,13,31,1,4,6,13,45,31,0,11,7,22,29,83,3,13,1,83,4,5,8,83,6,3,8,32,1,42,25,75,0,11,14,89,1,1,0,0,1,0,1,7,49,0,1,3,3,4,0,3,11,2,1,2,4,3,2,6,6,34,2,43,20,0,1,34,1,2,22,23,14,4,0,0,34,0,48,10,8,34,0,20,13,15,10,8,3.5454545454545454,3.0194176784411786,1.4285714285714286,0.5345224838248488,14.721311475409838,5.027030758943705,3.1718749999999996,1.8902816410629617
AE,ARE,United Arab Emirates,Ajman,2021-01-01,2020-12-23,100,0,0,0,0,13,97,2437032.6094443058,64,5,0,95,4,8,88,3,2,95,5,12,83,3,11,86,5,11,84,4,7,89,5,2,93,5,2,93,5,0,95,5,2,93,3,17,80,5,0,95,3,10,87,100,0,0,0,92,0,2,6,98,0,1,1,88,0,3,9,89,0,3,8,89,0,2,9,93,0,1,6,98,0,2,0,98,0,1,1,100,0,0,0,98,0,2,0,83,0,4,13,100,0,0,0,90,0,3,7,3,0,8,89,94,0,3,3,5,1,56,38,44,0,28,28,72,0,1,27,0,72,8,20,0,92,0,2,6,0,34,6,5,55,100,9,1,29,26,19,16,14,2,34,33,17,14,1,45,22,18,14,2,44,25,15,14,2,44,26,14,14,3,19,23,41,96,1,1,2,96,1,1,2,96,1,0,3,96,0,1,3,96,1,0,3,96,1,0,3,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,1,36,47,16,1,55,28,16,1,45,38,16,1,41,42,16,2,10,72,16,1,9,74,20,0,34,46,66,21,7,2,4,20,0,0,8,38,34,20,1,79,0,23,1,13,63,23,0,63,12,0,0,0,2,23,0,30,17,14,16,24,0,30,27,18,1,25,0,4,68,3,29,0,7,57,7,65,0,34,1,46,0,54,0,56,1,42,1,60,0,33,7,90,0,10,0,92,0,8,0,31,3,0,1,9,11,45,31,1,1,2,8,17,40,32,2,22,14,14,16,32,1,5,6,14,42,32,1,12,17,25,13,72,2,23,3,72,8,8,12,72,7,11,10,34,1,37,28,72,0,13,15,87,0,5,1,1,0,0,0,6,50,0,0,6,7,4,1,2,1,6,0,0,8,2,2,1,10,36,3,50,11,0,0,36,1,4,20,24,8,6,1,0,36,4,48,9,3,36,2,17,29,11,2,3,2.0789473684210527,2.148306422194361,2,1,15.366666666666667,4.13323309519425,3.5762711864406778,1.877299875284093
AE,ARE,United Arab Emirates,Dubai,2021-01-01,2021-01-01,141,1,13876.020187889299,0,0,36,134,2465515.5822512414,76,2,2,137,1,6,134,2,1,138,2,15,124,2,9,130,2,7,132,2,6,133,2,0,139,2,2,137,2,2,137,3,5,133,2,15,124,2,2,137,2,9,130,139,0,0,2,135,0,2,4,140,0,1,0,126,0,2,13,132,0,5,4,134,0,2,5,135,0,2,4,141,0,0,0,139,0,0,2,139,0,2,0,136,1,0,4,126,1,3,11,139,0,1,1,132,0,4,5,7,0,21,113,121,0,11,9,8,3,92,38,50,0,40,51,101,1,0,36,3,101,26,13,1,115,1,3,21,1,52,2,7,80,141,14,2,49,47,20,9,25,1,49,48,18,25,3,55,41,17,25,3,60,32,21,25,3,63,36,14,25,3,18,38,57,134,2,1,4,134,2,1,4,134,2,2,3,134,1,3,3,134,3,0,4,134,2,1,4,37,2,3,99,37,3,3,98,37,2,6,96,37,2,7,95,37,3,7,94,37,3,12,89,37,4,5,95,128,1,1,11,128,1,3,9,128,2,1,10,128,2,0,11,128,1,1,11,32,1,52,56,32,1,85,23,32,2,80,27,32,1,63,45,32,1,31,77,32,1,24,84,35,1,49,56,92,27,13,3,6,36,0,0,4,36,65,36,0,104,1,40,0,19,82,40,0,92,5,1,0,0,3,40,0,34,22,30,15,42,0,37,35,22,5,44,0,10,81,6,49,1,16,66,9,90,2,46,3,56,3,79,3,62,3,72,4,78,0,51,12,110,1,29,1,117,1,21,2,50,0,0,0,13,21,57,50,1,0,4,11,25,50,54,1,24,38,14,10,54,0,7,6,22,52,54,0,15,18,21,33,108,1,25,7,108,6,10,17,108,6,9,18,56,3,47,35,106,0,17,18,126,0,3,2,2,1,0,0,7,79,0,0,8,7,7,1,2,1,1,0,1,11,1,4,6,12,63,1,52,25,0,0,63,0,2,26,29,16,5,0,0,64,1,70,3,3,64,1,25,23,16,5,7,2.1818181818181817,2.305430669272994,2,0.9258200997725514,14.78,5.38970490091238,3.191780821917808,1.5244082116474589
AE,ARE,United Arab Emirates,Sharjah,2021-01-01,2020-12-27,100,1,44572.8465621066,0,0,13,93,3361589.472966417,59,0,1,99,0,6,94,0,3,97,0,11,89,0,8,92,0,8,92,0,7,93,0,2,98,0,3,97,0,1,99,0,3,97,0,8,92,1,1,98,0,10,90,99,0,0,1,94,0,2,4,97,0,2,1,89,0,4,7,92,0,3,5,92,0,4,4,93,0,3,4,98,0,1,1,97,0,1,2,99,0,1,0,97,0,2,1,92,0,2,6,99,0,0,1,90,0,5,5,7,0,10,83,90,0,3,7,7,3,58,32,42,0,23,35,77,0,1,22,0,77,10,13,0,90,0,5,5,0,33,0,3,64,100,10,0,25,30,24,11,15,0,41,27,17,15,2,42,27,14,15,3,54,17,11,15,3,51,23,8,15,5,21,16,43,97,0,0,3,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,97,0,1,2,85,1,0,14,85,1,0,14,85,1,0,14,85,1,0,14,85,0,1,14,85,0,3,12,85,1,1,13,97,1,0,2,97,1,0,2,97,1,0,2,97,0,0,3,97,1,0,2,21,2,34,43,21,2,45,32,21,1,33,45,21,3,29,47,21,2,6,71,21,2,8,69,22,1,18,59,82,13,3,1,1,24,0,1,6,32,37,24,1,73,2,26,0,15,59,26,0,61,7,1,0,1,4,26,0,37,18,11,8,27,1,25,35,12,0,27,0,7,61,5,31,4,10,51,4,66,1,31,2,56,1,42,1,68,1,30,1,71,1,25,3,94,0,6,0,92,1,7,0,32,0,0,1,10,10,47,32,1,0,5,7,17,38,34,0,14,22,15,15,34,1,5,8,22,30,34,0,14,14,20,18,72,3,21,4,72,12,8,8,72,10,7,11,37,0,32,31,69,0,15,16,85,1,2,0,3,1,0,1,7,53,1,0,8,7,4,0,3,3,3,0,1,5,0,0,1,11,40,0,38,20,0,2,40,0,3,27,15,10,3,2,0,41,2,50,6,1,41,1,23,17,15,1,2,2.5185185185185186,2.154965114305715,1.375,1.0606601717798212,14.862068965517242,3.125718308249919,3.037037037037037,1.3453338361454557
AE,ARE,United Arab Emirates,-99,2021-01-02,2020-12-21,100,1,47429.2879093639,0,0,6,90,2585265.91193412,48,3,8,89,3,6,91,4,1,95,3,7,90,4,8,88,4,5,91,4,5,91,4,0,96,3,2,95,4,0,96,3,3,94,2,9,89,3,3,94,4,3,93,92,1,4,3,94,0,1,5,99,0,0,1,93,1,3,3,92,0,2,6,95,0,2,3,95,0,4,1,100,0,0,0,98,0,1,1,100,0,0,0,97,0,1,2,91,0,5,4,97,1,1,1,97,0,0,3,8,2,4,86,97,0,2,1,10,3,61,26,39,1,30,30,70,0,0,30,0,70,7,23,0,93,0,2,5,0,45,1,9,45,100,14,1,35,26,15,9,24,3,34,21,18,24,6,38,16,16,24,7,35,22,12,24,6,38,18,14,24,7,20,14,35,92,2,3,3,92,0,5,3,92,2,4,2,92,2,1,5,92,2,2,4,92,3,2,3,95,1,0,4,95,1,0,4,95,1,0,4,95,1,0,4,95,0,2,3,95,1,1,3,95,1,1,3,97,0,2,1,97,0,0,3,97,1,0,2,97,1,1,1,97,2,0,1,26,1,31,42,26,3,39,32,26,3,30,41,26,3,22,49,26,4,7,63,26,2,11,61,28,0,23,49,77,13,5,3,2,28,0,2,7,30,33,28,1,69,2,32,1,6,61,32,1,52,8,2,0,0,5,32,0,33,12,11,12,32,0,26,27,12,3,33,1,13,50,3,34,1,9,53,3,69,1,29,1,61,1,36,2,70,2,27,1,78,1,19,2,93,1,6,0,89,0,10,1,37,1,2,1,5,11,43,37,1,3,1,7,17,34,41,2,10,17,14,16,41,1,5,7,10,36,41,1,9,14,11,24,78,1,16,5,78,5,6,11,78,4,8,10,43,1,31,25,75,0,7,18,94,0,1,0,1,0,0,0,4,63,1,0,5,4,3,2,3,3,0,0,0,1,0,2,5,8,52,0,37,10,0,1,52,0,2,15,14,10,4,3,0,52,1,34,7,6,52,0,16,15,6,3,8,2.380952380952381,2.2243244025139517,2,0,14.255319148936172,5.036683195647806,3.2,1.8781034921624333
AE,ARE,United Arab Emirates,Abu Dhabi,2021-01-02,2020-12-31,100,1,39159.8118408629,0,0,10,95,2136162.680634666,64,0,1,99,0,2,98,0,1,99,0,6,94,0,3,97,0,8,92,0,2,98,0,0,100,0,1,99,0,1,99,0,7,93,0,12,88,0,4,96,0,8,92,99,0,1,0,98,0,0,2,99,0,1,0,94,0,1,5,97,0,0,3,92,0,3,5,98,0,1,1,100,0,0,0,99,0,0,1,99,0,1,0,93,1,2,4,88,0,4,8,96,0,1,3,92,0,5,3,4,1,7,88,93,0,2,5,4,4,83,9,17,2,46,35,54,0,3,43,0,54,12,34,0,88,0,3,8,1,56,0,9,35,100,10,1,32,29,20,8,16,3,35,31,15,16,5,37,30,12,16,3,44,19,18,16,4,45,27,8,16,4,21,31,28,93,3,2,2,93,3,0,4,93,3,2,2,93,1,5,1,93,2,3,2,93,3,0,4,41,5,2,52,41,5,2,52,41,5,2,52,41,4,4,51,41,5,4,50,41,4,7,48,41,5,2,52,93,1,1,5,93,0,2,5,93,1,1,5,93,1,1,5,93,1,1,5,24,0,32,44,24,0,53,23,24,0,46,30,24,0,37,39,24,0,12,64,24,0,10,66,25,0,29,46,71,18,6,1,4,26,0,0,3,20,51,26,0,73,1,27,0,28,45,27,0,69,2,1,0,0,1,27,0,26,17,17,13,27,0,36,32,3,2,27,0,17,51,5,28,2,20,46,4,68,2,29,1,47,2,51,0,54,2,43,1,63,0,28,9,88,1,11,0,90,0,10,0,28,1,0,2,11,21,37,28,1,2,2,11,15,41,30,2,13,27,14,14,30,1,4,7,13,45,30,0,11,8,21,30,82,3,14,1,82,4,6,8,82,6,3,9,32,1,41,26,74,0,11,15,89,1,1,0,0,1,0,1,7,50,0,1,3,3,4,0,3,11,2,1,2,4,2,2,6,6,34,2,43,20,0,1,34,1,2,23,22,14,4,0,0,35,0,48,10,7,35,0,20,13,15,10,7,3.5454545454545454,3.0194176784411786,1.4285714285714286,0.5345224838248488,14.524590163934425,5.169160335996067,3.1587301587301586,1.9025140345915232
AE,ARE,United Arab Emirates,Ajman,2021-01-02,2020-12-23,100,0,0,0,0,13,97,2429453.7923744186,63,5,0,95,4,8,88,3,2,95,5,12,83,3,11,86,5,10,85,4,7,89,5,2,93,5,2,93,5,0,95,5,2,93,3,16,81,5,0,95,3,10,87,100,0,0,0,92,0,2,6,98,0,1,1,88,0,3,9,89,0,3,8,90,0,2,8,93,0,1,6,98,0,2,0,98,0,1,1,100,0,0,0,98,0,2,0,84,0,4,12,100,0,0,0,90,0,3,7,3,0,8,89,94,0,3,3,5,1,56,38,44,0,27,29,73,0,1,26,0,73,8,19,0,92,0,2,6,0,33,6,5,56,100,9,1,29,26,19,16,14,2,34,33,17,14,1,46,21,18,14,2,44,25,15,14,2,45,25,14,14,3,19,23,41,96,1,1,2,96,1,1,2,96,1,0,3,96,0,1,3,96,1,0,3,96,1,0,3,92,0,0,8,92,0,0,8,92,0,1,7,92,0,1,7,92,0,1,7,92,0,0,8,92,0,1,7,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,16,1,35,48,16,1,55,28,16,1,45,38,16,1,41,42,16,2,11,71,16,1,8,75,20,0,34,46,66,22,7,1,4,20,0,0,8,38,34,20,1,79,0,23,1,12,64,23,0,62,13,0,0,0,2,23,0,31,17,13,16,24,0,30,28,17,1,26,0,4,67,3,30,0,7,56,7,66,0,33,1,46,0,54,0,56,1,42,1,60,0,33,7,89,0,11,0,93,0,7,0,32,3,0,1,8,11,45,32,1,1,2,7,17,40,33,2,22,13,14,16,33,1,5,5,14,42,33,1,12,16,25,13,73,2,22,3,73,8,7,12,73,7,10,10,35,1,36,28,72,0,13,15,87,0,5,1,1,0,0,0,6,51,0,0,6,6,4,1,2,1,6,0,0,8,2,2,1,10,37,3,50,10,0,0,37,1,4,19,24,8,6,1,0,37,4,47,9,3,37,2,17,28,11,2,3,2.054054054054054,2.1723763990660596,2,1,15.35593220338983,4.167868519438247,3.568965517241379,1.8928496012164218
AE,ARE,United Arab Emirates,Dubai,2021-01-02,2021-01-01,100,0,0,0,0,21,96,1785703.342003506,42,0,1,99,0,1,99,0,1,99,0,12,88,0,6,94,0,5,95,0,4,96,0,0,100,0,1,99,0,2,98,1,6,93,0,10,90,0,1,99,0,6,94,99,0,0,1,99,0,0,1,99,0,1,0,88,0,2,10,94,0,4,2,95,0,1,4,96,0,1,3,100,0,0,0,99,0,0,1,98,0,1,1,94,1,0,5,90,1,3,6,99,0,0,1,94,0,2,4,4,0,14,82,87,0,7,6,7,2,58,33,43,0,26,31,74,1,0,23,2,74,19,7,0,81,1,1,16,1,36,0,5,59,100,13,1,32,32,17,5,22,0,33,32,13,22,1,39,26,12,22,2,41,20,15,22,1,40,27,10,22,1,16,22,39,95,1,1,3,95,1,1,3,95,1,2,2,95,1,2,2,95,2,0,3,95,1,1,3,32,1,3,64,32,1,3,64,32,1,4,63,32,1,5,62,32,1,4,63,32,1,9,58,32,3,4,61,91,0,1,8,91,0,2,7,91,1,2,6,91,1,0,8,91,0,1,8,29,0,30,41,29,0,56,15,29,0,52,19,29,0,42,29,29,0,20,51,29,0,19,52,30,1,34,35,66,19,9,1,5,31,0,0,2,24,43,31,0,69,0,34,0,16,50,34,0,58,4,1,0,0,3,34,0,18,18,22,8,35,0,23,24,16,2,38,0,4,53,5,43,1,8,42,6,70,0,27,3,44,1,52,3,48,1,48,3,58,0,35,7,80,1,19,0,81,0,17,2,45,0,0,0,5,14,36,45,1,0,2,6,15,31,49,1,9,28,8,5,49,0,5,3,10,33,49,0,9,9,14,19,82,0,14,4,82,3,6,9,82,3,6,9,51,1,27,21,79,0,10,11,91,0,3,2,0,0,0,0,4,64,0,0,3,3,5,1,1,1,0,0,1,7,1,1,5,7,57,0,29,14,0,0,57,0,1,15,16,9,2,0,0,57,1,38,1,3,57,1,13,13,9,3,4,1.4838709677419355,1.3132902127084094,1.7777777777777777,0.8333333333333334,14.630952380952381,4.623718706907239,3.3333333333333335,1.6179883123378207
AE,ARE,United Arab Emirates,Sharjah,2021-01-02,2020-12-27,100,1,44572.8465621066,0,0,13,93,3319366.9784109,59,0,1,99,0,6,94,0,3,97,0,11,89,0,8,92,0,8,92,0,7,93,0,2,98,0,3,97,0,1,99,0,3,97,0,7,93,1,1,98,0,10,90,99,0,0,1,94,0,2,4,97,0,2,1,89,0,4,7,92,0,3,5,92,0,4,4,93,0,3,4,98,0,1,1,97,0,1,2,99,0,1,0,97,0,2,1,93,0,1,6,99,0,0,1,90,0,5,5,7,0,10,83,90,0,3,7,7,3,57,33,43,0,22,35,78,0,1,21,0,78,9,13,0,91,0,4,5,0,32,0,3,65,100,10,0,25,30,24,11,15,0,41,28,16,15,2,42,28,13,15,3,54,18,10,15,3,51,24,7,15,5,21,16,43,97,0,0,3,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,97,0,1,2,85,1,0,14,85,1,0,14,85,1,0,14,85,1,0,14,85,0,1,14,85,0,3,12,85,1,1,13,97,1,0,2,97,1,0,2,97,1,0,2,97,0,0,3,97,1,0,2,21,2,34,43,21,2,45,32,21,1,33,45,21,3,30,46,21,2,6,71,21,2,7,70,22,1,19,58,81,13,4,1,1,24,0,1,5,33,37,24,1,73,2,26,0,14,60,26,0,60,8,1,0,1,4,26,0,36,18,11,9,28,1,25,34,12,0,28,0,7,60,5,32,4,10,51,3,66,1,31,2,56,1,42,1,68,1,30,1,70,1,26,3,94,0,6,0,93,1,6,0,33,0,0,1,10,10,46,33,1,0,5,7,16,38,35,0,14,22,14,15,35,1,4,8,22,30,35,0,13,14,20,18,73,3,20,4,73,11,8,8,73,9,7,11,38,0,32,30,70,0,14,16,86,1,2,0,2,1,0,1,7,54,1,0,8,7,4,0,3,3,3,0,1,5,0,0,1,10,40,0,38,20,0,2,40,0,3,27,15,10,3,2,0,41,2,50,6,1,41,1,23,17,15,1,2,2.423076923076923,2.138655220891426,1.375,1.0606601717798212,14.862068965517242,3.125718308249919,3.037037037037037,1.3453338361454557
AE,ARE,United Arab Emirates,-99,2021-01-03,2020-12-22,100,2,72292.9317311038,0,0,7,88,2679882.8381401626,50,4,9,87,3,6,91,5,2,93,4,9,87,4,7,89,4,6,90,5,5,90,4,1,95,4,2,94,5,1,94,3,3,94,2,10,88,4,4,92,5,4,91,91,1,5,3,94,0,1,5,98,0,0,2,91,1,3,5,93,0,2,5,94,0,3,3,95,0,4,1,99,0,0,1,98,0,1,1,99,0,0,1,97,0,2,1,90,0,6,4,96,1,1,2,96,0,2,2,10,2,5,83,96,0,3,1,11,3,60,26,40,3,29,28,71,0,0,29,0,71,8,21,0,92,0,2,6,0,47,2,11,40,100,15,1,37,24,16,7,22,3,37,21,17,22,7,40,16,15,22,8,37,21,12,22,7,38,19,14,22,7,21,18,32,90,3,3,4,90,1,5,4,90,3,4,3,90,2,2,6,90,3,2,5,90,4,2,4,95,1,0,4,95,1,0,4,95,1,0,4,95,1,0,4,95,0,2,3,95,1,1,3,95,1,1,3,97,0,2,1,97,0,0,3,97,1,0,2,97,1,1,1,97,2,0,1,28,0,35,37,28,2,39,31,28,2,32,38,28,2,24,46,28,3,7,62,28,2,11,59,29,0,23,48,77,12,5,3,3,29,0,2,6,30,33,29,1,69,1,33,1,7,59,33,1,51,9,2,0,0,4,33,0,28,13,12,14,33,0,26,28,10,3,35,1,12,49,3,36,1,9,50,4,65,2,32,1,61,2,34,3,68,3,27,2,76,2,20,2,93,2,5,0,89,0,10,1,39,1,2,0,6,10,42,39,1,3,3,6,13,35,40,1,11,17,16,15,40,1,7,4,13,35,40,1,12,11,15,21,78,1,17,4,78,6,7,9,78,6,9,7,42,0,36,22,78,0,8,14,93,0,1,0,1,0,0,0,5,57,1,0,6,5,4,2,3,3,0,0,1,2,0,1,5,10,50,0,39,10,0,1,50,0,3,14,18,9,3,3,0,50,1,39,7,3,50,0,17,17,5,3,8,2.3181818181818183,2.190593823304836,2,0,13.693877551020408,5.292306057037948,3.130434782608696,1.6813842928065605
