ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CZ,CZE,Czech Republic,Pardubick<c3><bd>,2020-12-31,2020-12-27,100,1,10667.294247773001,1,10667.294247773001,33,97,803382.7489620302,81,2,1,97,2,13,85,2,5,93,1,15,84,1,28,71,1,15,84,2,4,94,2,6,92,2,2,96,2,2,96,2,5,93,1,18,81,2,1,97,2,24,74,99,0,1,0,87,0,3,10,95,0,1,4,85,0,4,11,72,0,9,19,85,0,7,8,96,0,1,3,94,1,2,3,98,0,0,2,98,0,0,2,95,0,3,2,82,0,6,12,99,0,1,0,76,0,11,13,2,1,16,81,85,0,8,7,4,4,32,60,68,1,19,12,81,3,16,0,81,2,17,0,98,1,1,0,28,0,7,65,100,0,0,0,0,0,4,0,34,27,17,18,7,6,31,41,15,7,9,33,33,18,7,13,18,33,29,7,13,22,32,26,7,14,9,24,46,0,93,2,2,3,93,3,2,2,93,3,2,2,93,4,1,2,93,4,0,3,93,4,0,3,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,8,3,28,61,8,0,55,37,8,3,5,84,8,2,47,43,8,3,2,87,8,3,12,77,8,0,54,38,46,0,40,9,2,3,9,1,2,12,39,37,9,1,90,0,9,1,7,83,9,0,42,25,7,4,4,9,9,0,20,32,28,11,9,2,18,48,13,10,9,0,18,71,2,12,0,17,64,7,72,2,17,9,45,1,53,1,95,0,3,2,53,2,21,24,98,0,1,1,88,0,12,0,12,1,2,0,8,16,61,12,1,1,1,6,19,60,12,0,18,40,15,15,12,0,2,7,15,64,12,0,10,19,18,41,71,1,22,6,71,7,11,11,71,5,12,12,12,1,38,49,51,0,22,27,80,1,1,1,1,3,2,1,10,42,0,3,9,10,3,0,1,4,13,0,3,3,2,0,0,7,17,3,36,43,0,1,17,0,9,16,13,15,14,15,1,18,4,15,29,34,18,5,17,23,23,9,5,6.277777777777778,8.594462163173088,2.4166666666666665,1.3113721705515067,11.375,4.715684049672754,2.2987012987012987,1.6064420891894435
CZ,CZE,Czech Republic,Plze<c5><88>sk<c3><bd>,2020-12-31,2020-12-30,100,1,5111.70414976589,0,0,29,97,664085.5930616378,73,1,1,98,2,23,75,1,7,92,1,25,74,1,28,71,2,11,87,1,9,90,2,7,91,1,4,95,1,2,97,1,6,93,0,19,81,2,2,96,2,21,77,99,0,1,0,77,2,5,16,93,0,1,6,75,2,7,16,72,1,9,18,89,2,2,7,91,1,3,5,93,2,4,1,96,0,2,2,98,0,1,1,94,0,3,3,81,3,4,12,98,0,1,1,79,0,8,13,2,1,17,80,85,0,6,9,4,1,37,58,64,1,13,22,87,1,12,0,87,1,12,0,99,0,1,0,20,1,9,70,100,0,0,0,0,0,7,0,35,25,19,14,12,2,29,39,18,12,9,36,29,14,12,13,21,31,23,12,12,18,35,23,12,14,6,29,39,0,91,4,1,4,91,4,1,4,91,4,2,3,91,4,1,4,91,3,0,6,91,4,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,5,18,63,14,5,47,34,14,6,14,66,14,5,40,41,14,7,3,76,14,7,12,67,15,1,45,39,55,0,39,2,2,2,16,1,2,8,34,39,16,1,83,0,16,1,7,76,16,1,43,25,2,4,3,6,16,1,19,26,30,8,17,1,20,41,13,8,18,0,10,72,0,22,1,7,68,2,82,1,11,6,53,0,46,1,86,0,13,1,60,0,17,23,97,0,3,0,88,0,11,1,24,2,2,0,10,8,54,24,0,1,1,12,7,55,24,0,9,34,23,10,24,0,1,2,17,56,24,0,5,12,17,42,83,1,13,3,83,7,4,6,83,7,3,7,24,1,30,45,55,0,18,27,83,2,3,1,2,1,1,0,7,53,0,0,5,2,1,0,2,1,12,0,1,5,5,0,2,11,25,2,33,40,0,0,25,0,10,9,16,9,17,10,4,26,4,27,24,19,26,2,17,24,22,7,2,6.725490196078432,7.7719455257291905,1.916666666666667,1.0836246694508318,12.438461538461539,4.621204263625862,2.0869565217391304,1.3365795946324048
CZ,CZE,Czech Republic,Prague,2020-12-31,2020-12-31,146,1,6586.771424605339,0,0,71,141,646286.2159930835,115,0,2,144,0,26,120,0,10,136,0,37,109,0,40,106,0,8,138,0,12,134,0,6,140,0,5,141,0,8,138,0,13,133,0,28,118,0,4,142,0,27,119,144,0,1,1,120,0,8,18,136,0,5,5,109,2,6,29,106,2,7,31,138,0,4,4,134,0,7,5,140,1,2,3,141,1,4,0,138,1,5,2,133,1,3,9,118,1,8,19,142,1,3,0,119,2,10,15,4,1,29,112,119,0,12,15,7,3,61,75,85,1,28,32,118,6,22,0,118,6,22,0,140,1,5,0,39,2,17,88,146,0,0,0,0,0,8,0,56,40,28,14,12,2,46,68,18,12,4,58,51,21,12,7,34,62,31,12,6,26,72,30,12,7,9,56,62,0,129,1,4,12,129,4,3,10,129,2,8,7,129,4,3,10,129,5,0,12,129,4,3,10,143,0,0,3,143,0,0,3,143,0,0,3,143,0,0,3,143,0,0,3,143,0,0,3,143,0,0,3,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,15,3,36,92,15,2,84,45,15,4,17,110,15,0,60,71,15,4,1,126,15,3,44,84,15,0,63,68,83,0,51,8,1,3,15,1,3,8,52,67,15,1,128,2,15,1,17,113,15,0,59,48,11,5,4,4,15,1,28,33,54,15,15,0,19,74,30,8,17,1,15,111,2,21,1,12,109,3,110,0,30,6,62,0,83,1,129,0,15,2,86,0,23,37,145,0,0,1,102,0,43,1,22,0,0,3,17,21,83,22,0,0,4,17,23,80,22,3,24,57,26,14,22,1,4,3,26,90,22,1,12,25,25,61,109,0,33,4,109,12,5,20,109,11,9,17,23,1,77,45,101,0,20,25,128,0,4,0,2,1,2,0,9,51,0,0,11,5,9,1,10,6,4,0,4,10,4,2,7,22,27,2,57,57,1,2,27,0,8,32,27,30,9,12,1,30,2,105,6,3,30,1,46,54,11,3,1,5.9868421052631575,7.886686538807252,2.64,1.8903262505010434,13.964285714285715,4.26155783263294,1.9464285714285714,1.2143235666747658
CZ,CZE,Czech Republic,St<c5><99>edo<c4><8d>esk<c3><bd>,2020-12-31,2020-12-31,107,1,19667.6560899115,1,19667.6560899115,48,100,1197196.7620342276,85,1,3,103,1,17,89,0,2,105,2,23,82,1,24,82,1,9,97,1,4,102,1,5,101,1,2,104,1,5,101,1,7,99,1,15,91,1,2,104,1,16,90,104,0,1,2,90,0,4,13,105,0,0,2,84,0,9,14,83,0,6,18,98,0,5,4,103,0,2,2,102,0,4,1,105,0,1,1,102,0,5,0,100,0,5,2,92,0,5,10,105,0,2,0,91,0,10,6,7,0,24,76,85,0,7,15,9,0,44,54,63,0,19,25,88,4,15,0,88,1,18,0,106,0,1,0,29,1,5,72,107,0,0,0,0,0,10,1,42,29,11,14,11,6,37,38,15,11,9,40,31,16,11,11,21,38,26,11,10,22,43,21,11,14,6,29,47,0,102,2,1,2,102,2,1,2,102,1,3,1,102,1,2,2,102,2,2,1,102,2,1,2,104,0,0,3,104,0,0,3,104,0,0,3,104,0,1,2,104,0,1,2,104,0,2,1,104,0,2,1,104,0,0,3,104,0,0,3,104,0,0,3,104,0,0,3,104,0,0,3,11,6,24,66,11,2,64,30,11,7,6,83,11,4,56,36,11,7,4,85,11,6,14,76,12,1,55,39,52,0,41,11,2,1,13,2,0,11,40,41,13,1,93,0,14,1,9,83,14,1,41,33,4,4,4,6,14,1,16,30,34,12,14,2,14,42,23,12,14,1,18,74,0,14,2,9,80,2,83,0,13,11,43,1,60,3,101,0,6,0,51,1,20,35,103,1,2,1,93,0,14,0,16,4,1,1,6,11,68,16,2,0,2,7,11,69,16,2,19,39,22,9,16,1,1,2,17,70,16,1,5,11,39,35,91,0,16,0,91,5,1,10,91,5,2,9,16,2,41,48,59,0,23,25,86,1,7,0,3,0,0,1,9,46,0,3,11,3,2,1,4,6,6,0,1,6,3,1,2,12,22,2,35,48,0,0,22,1,7,16,18,10,15,17,1,22,4,9,31,41,22,5,14,31,26,5,4,6.285714285714286,7.316155575449526,2.7142857142857144,2.4314785444432596,12.7375,4.077551232128532,2.2278481012658227,1.4407028830205708
CZ,CZE,Czech Republic,Zl<c3><ad>nsk<c3><bd>,2020-12-31,2020-12-27,100,1,12615.0050396664,0,0,47,97,793428.5346765199,73,1,1,98,1,12,87,0,8,92,0,31,69,1,21,78,1,18,81,1,5,94,1,5,94,1,5,94,1,2,97,0,17,83,0,18,82,1,3,96,1,19,80,99,0,1,0,88,0,8,4,92,0,5,3,69,1,9,21,79,0,3,18,82,1,8,9,95,0,2,3,95,1,0,4,95,0,3,2,98,0,2,0,83,0,8,9,82,1,6,11,97,0,2,1,81,1,8,10,3,0,23,74,79,0,7,14,5,0,45,50,55,1,22,22,78,3,19,0,78,3,19,0,97,1,2,0,28,2,4,66,100,0,0,0,0,0,5,0,33,31,19,12,10,4,30,43,13,10,5,37,35,13,10,8,14,44,24,10,9,15,43,23,10,10,4,35,41,0,96,2,0,2,96,1,2,1,96,1,2,1,96,1,1,2,96,1,0,3,96,1,0,3,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,0,22,67,11,1,46,42,11,1,5,83,11,1,49,39,11,1,0,88,11,1,8,80,12,0,51,37,49,0,43,6,1,1,12,0,0,7,36,45,12,0,88,0,12,0,14,74,12,0,44,31,7,2,0,4,12,0,18,18,33,19,12,1,13,46,24,4,13,0,11,76,0,14,0,5,77,4,78,0,14,8,54,0,46,0,95,0,5,0,51,0,18,31,100,0,0,0,92,0,8,0,16,0,2,7,4,11,60,16,0,0,6,4,11,63,18,0,12,40,21,9,18,0,0,2,16,64,18,0,3,8,28,43,89,1,7,3,89,3,2,6,89,3,3,5,18,0,37,45,55,0,24,21,80,0,1,1,2,3,3,1,9,43,0,0,6,6,4,3,3,6,11,0,1,3,1,0,2,11,22,3,37,35,1,2,22,1,11,18,12,9,17,8,2,26,0,16,39,19,26,2,10,25,28,9,0,6.294642857142857,7.6957938840962665,2.142857142857143,0.9102589898327995,14.133802816901408,4.183264059216775,2.486111111111111,1.4339255245708018
CZ,CZE,Czech Republic,-99,2021-01-01,2020-12-30,100,2,11810.62864006433,2,11810.62864006433,26,89,945054.7724766072,55,4,4,92,3,4,93,5,7,88,3,18,79,5,12,83,3,11,86,4,3,93,3,6,91,3,10,87,4,5,91,4,11,85,4,16,80,4,6,90,4,16,80,96,2,2,0,96,1,2,1,93,2,3,2,82,3,6,9,88,3,2,7,89,3,4,4,97,2,0,1,94,0,3,3,90,2,7,1,95,2,1,2,89,1,5,5,84,3,6,7,94,3,2,1,84,3,6,7,11,0,15,74,85,0,4,11,12,1,27,60,73,0,8,19,92,2,6,0,92,0,8,0,100,0,0,0,21,1,11,67,100,0,0,0,0,0,15,1,32,24,10,18,21,12,30,21,16,21,19,27,16,17,21,20,18,17,24,21,23,21,16,19,21,23,6,17,33,0,91,3,2,4,91,3,5,1,91,4,3,2,91,6,0,3,91,5,1,3,91,6,0,3,73,0,1,26,73,0,0,27,73,0,1,26,73,0,0,27,73,0,5,22,73,0,7,20,73,0,3,24,90,1,3,6,90,2,0,8,90,2,1,7,90,1,2,7,90,2,3,5,21,2,16,61,21,2,42,35,21,2,9,68,21,2,35,42,21,2,4,73,21,2,14,63,22,0,39,39,61,0,33,4,1,1,24,0,0,11,25,40,24,0,75,1,25,3,10,62,25,0,47,17,2,4,3,2,25,0,21,31,21,2,27,3,15,35,11,9,28,0,15,57,0,29,0,14,53,4,84,0,12,4,58,1,39,2,91,1,6,2,65,2,12,21,96,0,3,1,86,0,13,1,30,1,1,0,9,20,39,30,2,1,0,7,12,48,32,0,18,25,11,14,32,0,4,1,12,51,32,0,6,15,21,26,80,2,18,0,80,11,4,5,80,9,7,4,34,0,18,48,52,1,16,31,84,1,4,0,0,2,2,1,6,66,0,2,3,1,3,0,0,2,4,0,3,3,3,0,0,10,37,3,17,43,0,0,37,0,3,4,14,10,12,15,5,45,3,8,27,17,45,1,22,12,13,5,2,6.655172413793103,7.37406585884886,2.375,1.5059406173077154,12.104166666666666,3.95312740903411,2.269387755102041,1.5591402654498212
CZ,CZE,Czech Republic,<c3><9a>steck<c3><bd>,2021-01-01,2020-12-31,100,0,0,0,0,44,90,834276.0398502168,70,1,1,98,1,8,91,1,6,93,1,24,75,0,24,76,0,7,93,0,1,99,1,2,97,0,3,97,0,0,100,1,5,94,1,11,88,1,1,98,1,16,83,99,0,0,1,92,0,1,7,94,1,1,4,76,1,5,18,76,1,0,23,93,1,1,5,99,0,0,1,98,0,1,1,97,1,0,2,100,0,0,0,95,0,2,3,89,0,1,10,99,0,0,1,84,2,3,11,9,1,21,69,79,0,5,16,10,1,23,66,77,0,11,12,89,1,9,1,89,0,11,0,100,0,0,0,22,0,10,68,100,0,0,0,0,0,11,0,30,25,17,17,16,4,33,33,14,16,7,32,29,16,16,9,20,34,21,16,7,21,36,20,16,8,10,30,36,0,90,1,2,7,90,2,1,7,90,2,3,5,90,1,3,6,90,2,1,7,90,3,0,7,37,2,0,61,37,2,0,61,37,2,3,58,37,2,5,56,37,2,14,47,37,2,12,49,37,2,2,59,78,0,0,22,78,1,0,21,78,1,0,21,78,1,1,20,78,0,3,19,20,1,15,64,20,1,43,36,20,1,2,77,20,1,41,38,20,1,2,77,20,1,10,69,23,0,48,29,52,0,39,6,2,1,23,0,1,8,28,40,23,0,76,1,25,0,9,66,25,0,29,32,1,5,1,7,25,0,20,22,28,5,25,0,12,47,12,4,25,0,13,60,2,25,1,10,61,3,85,0,13,2,57,0,39,4,98,0,2,0,59,0,11,30,98,1,1,0,90,0,10,0,25,0,0,1,4,8,62,25,0,0,1,4,5,65,25,0,8,31,21,15,25,1,1,3,8,62,25,1,4,11,17,42,86,2,9,3,86,4,1,9,86,2,5,7,26,0,30,44,56,1,21,22,81,3,2,0,1,1,1,0,11,51,1,1,5,1,4,3,3,2,5,0,5,0,4,1,3,11,29,1,31,38,0,1,29,0,8,10,12,8,11,16,6,30,4,19,32,15,30,2,21,22,20,4,1,7.694444444444444,10.211532540485626,2.533333333333333,1.6417180315870614,12.229508196721312,4.903717782196656,2.208955223880597,1.4092477407945059
CZ,CZE,Czech Republic,Jiho<c4><8d>esk<c3><bd>,2021-01-01,2020-12-30,100,0,0,0,0,37,98,874314.7086563659,76,1,0,99,0,15,85,1,5,94,1,22,77,1,23,76,1,10,89,1,2,97,1,2,97,1,4,95,1,0,99,1,7,92,1,13,86,1,2,97,1,15,84,100,0,0,0,85,1,2,12,95,0,2,3,78,1,9,12,77,1,3,19,90,0,4,6,98,0,1,1,98,0,2,0,96,0,3,1,100,0,0,0,93,0,3,4,87,1,4,8,98,0,0,2,85,0,8,7,1,1,19,79,82,0,11,7,2,1,35,62,65,1,12,22,88,1,11,0,88,2,10,0,98,1,1,0,16,1,7,76,100,0,0,0,0,0,3,0,44,21,17,15,4,6,34,42,14,4,8,44,34,10,4,14,25,33,24,4,14,23,36,23,4,17,8,24,47,0,93,1,3,3,93,2,2,3,93,0,4,3,93,1,2,4,93,1,1,5,93,1,2,4,55,0,0,45,55,0,0,45,55,0,4,41,55,1,2,42,55,0,8,37,55,0,14,31,55,0,7,38,83,0,1,16,83,0,0,17,83,0,0,17,83,0,2,15,83,0,2,15,10,2,24,64,10,1,51,38,10,3,6,81,10,2,51,37,10,3,2,85,10,3,12,75,13,0,52,35,48,0,40,8,0,4,14,0,0,11,32,43,14,0,86,0,15,2,11,72,15,0,35,37,6,3,0,4,15,0,23,20,28,14,15,1,15,39,21,9,16,0,12,72,0,18,2,13,66,1,76,1,13,10,49,1,50,0,94,1,5,0,49,1,16,34,98,0,0,2,88,0,12,0,19,1,2,0,7,12,59,19,1,1,2,5,17,55,19,0,17,36,22,6,19,0,1,4,13,63,19,0,6,9,28,38,86,0,11,3,86,2,1,11,86,2,2,10,21,0,41,38,62,1,17,20,83,1,4,0,0,0,1,2,9,42,0,2,13,0,2,5,3,4,5,0,6,4,3,1,2,8,22,0,38,40,0,0,22,0,5,14,11,14,13,15,6,24,3,17,37,19,24,3,16,23,16,10,8,5.973684210526316,5.405136906560543,2.14,1.5882605040016036,13.619718309859156,4.373185165408123,2.4444444444444446,1.4031040928818
CZ,CZE,Czech Republic,Jihomoravsk<c3><bd>,2021-01-01,2020-12-31,100,1,5993.7979877076905,1,5993.7979877076905,43,90,716505.7058583958,79,0,2,98,0,10,90,0,3,97,0,29,71,0,24,76,0,7,93,0,7,93,0,4,96,0,2,98,0,3,97,0,11,89,0,14,86,0,3,97,0,14,86,98,1,1,0,90,2,2,6,97,0,0,3,71,2,5,22,76,2,5,17,93,1,3,3,93,0,2,5,96,0,3,1,98,0,1,1,97,1,2,0,89,1,4,6,86,1,5,8,97,1,1,1,86,0,5,9,10,0,21,69,79,0,8,13,10,0,32,58,68,0,17,15,83,2,15,0,83,0,17,0,100,0,0,0,27,0,6,67,100,0,0,0,0,0,10,0,28,32,11,19,11,8,26,39,16,11,4,38,29,18,11,8,22,35,24,11,9,24,32,24,11,12,4,35,38,0,94,2,3,1,94,2,1,3,94,2,3,1,94,3,2,1,94,3,0,3,94,3,0,3,22,0,0,78,22,0,0,78,22,0,3,75,22,0,5,73,22,0,12,66,22,1,22,55,22,3,3,72,71,0,0,29,71,0,0,29,71,0,1,28,71,0,2,27,71,0,1,28,16,0,13,71,16,1,43,40,16,1,6,77,16,1,44,39,16,1,5,78,16,0,18,66,16,0,43,41,57,0,27,11,4,1,16,1,0,10,30,43,16,0,84,0,16,1,8,75,16,1,45,25,4,3,0,6,16,0,18,25,32,9,16,0,20,46,10,8,16,0,10,73,1,18,0,8,73,1,87,1,10,2,57,0,40,3,94,0,5,1,56,0,11,33,95,0,5,0,82,0,18,0,18,1,0,0,10,10,61,18,0,0,2,5,18,57,18,0,15,30,26,11,18,0,1,5,9,67,18,0,3,11,22,46,86,0,11,3,86,5,1,8,86,4,3,7,18,2,33,47,53,0,28,19,74,0,6,1,0,3,1,3,12,41,0,1,10,2,5,2,1,3,10,0,3,9,3,1,2,7,20,2,39,39,0,0,20,1,8,15,17,14,13,10,2,21,4,33,21,21,21,3,17,28,24,2,5,6.2727272727272725,7.833629460763461,2.5714285714285716,1.8277470669267506,13.15277777777778,5.039728704475121,2.108108108108108,1.3300279898956866
CZ,CZE,Czech Republic,Karlovarsk<c3><bd>,2021-01-01,2020-12-27,100,1,7192.814415348341,1,7192.814415348341,39,94,866924.4694600953,76,2,2,96,3,8,89,3,8,89,2,21,77,2,21,77,1,12,87,2,7,91,3,4,93,2,7,91,2,4,94,3,9,88,3,21,76,3,3,94,2,18,80,98,1,0,1,92,2,4,2,92,1,2,5,79,1,5,15,79,0,3,18,88,1,3,8,93,1,0,6,96,0,2,2,93,1,3,3,96,1,2,1,91,0,2,7,79,2,4,15,97,1,2,0,82,1,5,12,5,1,20,74,80,0,9,11,6,4,28,62,72,0,14,14,86,5,9,0,86,1,13,0,99,1,0,0,24,2,2,72,100,0,0,0,0,0,9,2,26,23,20,20,10,6,29,31,24,10,11,27,27,25,10,15,16,29,30,10,15,18,27,30,10,17,9,20,44,0,98,0,1,1,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,76,3,0,21,76,2,0,22,76,3,1,20,76,3,0,21,76,3,3,18,76,3,6,15,76,2,3,19,92,1,0,7,92,1,1,6,92,1,0,7,92,1,0,7,92,0,1,7,11,5,16,68,11,3,48,38,11,7,8,74,11,4,53,32,11,5,1,83,11,3,13,73,12,0,49,39,51,1,38,4,5,1,12,1,2,13,37,35,12,2,86,0,13,2,8,77,13,0,40,26,6,9,0,6,13,1,25,24,24,13,13,0,13,50,15,9,14,0,11,74,1,15,1,10,72,2,84,0,9,7,53,1,45,1,92,0,6,2,48,2,11,39,99,1,0,0,88,2,10,0,15,3,0,2,3,15,62,15,1,1,2,5,10,66,17,1,12,34,23,13,17,1,0,6,17,59,17,1,5,17,20,40,79,1,18,2,79,7,1,13,79,5,3,13,19,1,28,52,48,0,25,27,77,1,6,1,0,1,7,0,7,49,1,0,3,1,3,0,1,8,11,0,1,1,6,3,2,10,23,2,32,43,0,0,23,0,7,10,17,12,12,15,4,24,1,7,60,8,24,1,28,28,12,3,4,7.404255319148937,9.629347294842956,2.357142857142857,1.780541959721722,12.432361111111112,5.168209293786567,2.142857142857143,1.277290092068386
