ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
IN,IND,India,2021-07-29,741205388.892806,1806,5280.772021,1727,5540,0,103,2857,789,638,2042,2120,532,1277,819,35,8250205.63314592,21,2,13,5,8,2960095.67716569,1737,2757,91551.7688713013,54,27,10,21,4,85,55,15,36,17,104,72,18,50,19,333,255,0,0,0,59,42,8,28,13,19,56,14,40,14,61,7,6,3,7,4,8,7,2,6,11,6,4,6,4,2,5,4,7,4,2,5,8,5,3,28,27,23,23,24,31,31,14,24,42,29,17,10,10,9,12,11,16,10,7,11,18,13,11,2021-07-29,2857,1,0.0360518025901295,0.00683570497814628,0.0122506125306265,0.00403362255988494,0.011130795534919,7.55285827716705e-06,0.00280014000700035,0.00193764382464237,0.00399362406361806,4.54039311536089e-06,0.0189728720855387,0.00088373441714384
IN,IND,India,2021-07-30,760028720.160989,1836,5096.5,1063.3,5893,0,89,2863,845,618,2054,2109,541,1234,840,42,10250072.681587,23,10,16,7,17,2737946.3791425,1075.3,2776,92182.7023528228,37,19,8,14,4,69,38,17,23,15,88,50,20,33,16,372,301,0,0,0,51,31,13,22,8,27,42,22,30,11,63,7,6,4,8,11,8,4,5,9,9,12,6,6,3,2,5,8,6,3,3,7,8,6,5,25,25,27,23,25,26,25,18,24,31,35,23,12,8,6,8,13,12,9,5,12,16,11,9,2021-07-30,2863,1,0.0310862731400629,0.0063571769592402,0.0146699266503667,0.00440394875956496,0.0134864280910541,8.20036327242013e-06,0.00593782745371987,0.00281421956200807,0.0036024248906838,4.25938490477827e-06,0.0116648782532363,0.000693131430955521
IN,IND,India,2021-07-31,785642236.910856,1841,5651.3,1513,5602.6,0,101,2872,867,653,2032,2145,516,1275,840,57,21572367.9920699,27,15,19,7,21,7514008.79925062,1523,2775,92149.4953274796,49,19,14,14,4,93,51,24,36,15,121,65,28,43,21,355,285,0,0,0,51,40,8,29,9,22,56,19,42,12,69,8,5,1,5,3,6,8,4,3,6,12,7,6,4,1,4,2,3,7,3,1,4,9,4,38,27,20,23,26,33,31,19,15,35,40,25,13,12,3,10,6,10,12,5,2,14,18,9,2021-07-31,2872,1,0.0351671309192201,0.00673674932387488,0.0198467966573816,0.00510091474684388,0.0274582589613466,1.14268441106401e-05,0.00731197771587744,0.00311587261079728,0.00956416094531233,6.80569199958172e-06,0.0165274914918154,0.000823163668179859
IN,IND,India,2021-08-01,770147203.586397,1805,5431,1645,6000.5,0,103,2809,821,623,2003,2126,493,1246,849,51,12875780.1413985,27,15,19,8,26,8795076.76871059,1659,2703,89758.5895027666,51,22,14,14,8,99,57,24,42,15,113,70,22,51,19,320,254,0,0,0,53,41,9,30,11,28,58,16,40,18,74,10,13,7,8,7,12,8,3,6,10,10,9,6,9,4,4,4,8,7,1,4,6,6,5,29,37,25,31,32,37,35,16,24,41,31,28,13,15,9,12,15,19,16,5,9,18,15,12,2021-08-01,2809,1,0.0366678533285867,0.00695029103781748,0.0181559273762905,0.00493744989191825,0.0167185962390553,9.05524149833264e-06,0.0092559629761481,0.00354130847989142,0.0114199944215261,7.50412529395199e-06,0.0184829107630849,0.000881138540556238
IN,IND,India,2021-08-02,752585915.306569,1781,5096.5,1289.15,6293,0,99,2809,826,607,2021,2096,503,1245,818,51,9913224.97183891,29,14,16,13,13,3104765.34903949,1298.15,2725,90489.1440603178,44,27,7,19,8,88,58,21,37,20,101,70,16,48,21,366,291,0,0,0,54,37,10,21,16,29,56,19,31,25,71,7,9,7,14,8,11,10,5,10,11,13,6,4,6,3,9,6,8,4,3,6,7,8,4,32,34,20,31,31,37,30,17,23,35,33,22,17,20,7,16,19,21,11,8,10,18,15,11,2021-08-02,2809,1,0.0352438590245639,0.00681903194456923,0.0181559273762905,0.00493744989191825,0.0131722169791083,8.1455454251863e-06,0.00462798148807405,0.00250992498582683,0.00412546300148968,4.57940137635424e-06,0.0143459197617638,0.00077477627191135
IN,IND,India,2021-08-03,775099136.519111,1848,5197,1609,5785.111,0,109,2784,859,584,2014,2099,490,1207,856,57,12407139.1784715,37,10,23,12,28,4440359.32409707,1614,2682,89061.2419705586,52,28,12,20,8,89,59,19,36,22,108,71,23,50,20,342,273,0,0,0,58,38,7,22,15,27,64,18,41,21,72,10,14,10,10,15,10,10,5,7,13,14,7,7,8,6,9,10,6,6,2,4,11,9,5,36,36,27,34,37,32,32,17,17,43,37,24,20,21,13,20,23,17,20,7,9,24,20,15,2021-08-03,2784,1,0.0391522988505747,0.00720475781496803,0.0204741379310345,0.00526046628405625,0.0160071642373267,8.83532711320833e-06,0.0100574712643678,0.0037064902915007,0.00572876308963297,5.31315314095177e-06,0.0181223612459115,0.000876071987314709
IN,IND,India,2021-08-04,741275826.862665,1711,4928,1462,5333,0,105,2720,805,605,1930,2047,462,1201,809,52,12038895.9603739,29,10,20,9,24,5509767.13056195,1471,2618,86935.9923485915,52,22,12,11,11,111,67,27,43,23,137,82,26,58,22,350,265,0,0,0,58,34,12,20,12,30,48,22,29,17,74,10,13,4,12,9,9,10,4,9,12,15,8,7,8,2,6,6,5,5,2,4,8,8,5,35,40,21,33,36,42,33,24,25,41,39,28,14,16,4,11,12,15,9,7,7,17,15,8,2021-08-04,2720,1,0.0386029411764706,0.0072397776978855,0.0191176470588235,0.00514623150745987,0.0162407777565426,9.09925827050414e-06,0.00882352941176471,0.00351447371670708,0.00743281641043278,6.18322188166734e-06,0.0169204947256098,0.000857332194581288
IN,IND,India,2021-08-05,771701965.349357,1757,5190.2,1249.2,5677.45,0,114,2760,820,600,1960,2051,502,1244,777,43,10072391.5873917,26,11,18,8,20,4450867.76727752,1259.2,2656,88197.8593116345,55,27,11,21,6,98,64,19,43,21,111,70,22,43,26,382,284,0,0,0,67,46,11,33,13,35,65,20,47,18,73,9,14,4,10,14,16,12,4,5,11,16,9,5,8,1,6,10,12,9,1,3,7,11,5,24,35,15,27,37,30,30,17,19,41,34,23,12,15,2,11,19,18,16,5,9,21,17,12,2021-08-05,2760,1,0.041304347826087,0.00742389487545717,0.0155797101449275,0.00462022914022129,0.0130521782237938,8.00777536879917e-06,0.0072463768115942,0.00316427884078903,0.00576759936753896,5.34274918426092e-06,0.0142769905055269,0.000782915428154764
IN,IND,India,2021-08-06,744671728.678392,1693,5442.3,1464,5724,0,97,2695,846,597,1921,2027,467,1131,866,48,9258773.93134617,24,14,18,4,23,4317080.98676544,1473,2623,87102.0274753077,55,27,17,20,6,91,55,24,35,18,129,83,29,54,25,340,254,0,0,0,47,34,7,22,11,26,55,19,39,14,66,10,8,7,8,7,14,8,8,6,11,13,5,6,5,3,6,6,9,4,5,3,6,8,3,34,35,30,31,28,41,28,24,19,42,39,25,18,16,12,15,15,23,13,13,8,21,19,12,2021-08-06,2695,1,0.0359925788497217,0.00703259127042733,0.0178107606679035,0.00499352842144934,0.0124333630172562,7.9587189719455e-06,0.00853432282003711,0.00347289842782588,0.00579729405657335,5.45275259555385e-06,0.0169112022153282,0.000856283496812376
IN,IND,India,2021-08-07,760572920.679024,1727,6050,1042.6,5195.1,0,91,2708,813,543,1981,2065,449,1192,837,37,7629264.82071874,19,10,12,5,18,4120385.78137483,1049.6,2604,86471.0939937862,46,26,13,17,8,99,68,21,44,21,118,78,25,47,27,371,295,0,0,0,47,33,8,22,10,28,46,18,32,13,67,13,8,4,9,9,17,10,5,3,12,14,7,6,6,3,3,6,10,4,3,2,7,9,5,29,26,21,26,22,34,19,16,16,30,31,25,10,14,6,6,8,16,5,6,4,14,13,8,2021-08-07,2708,1,0.0336041358936485,0.00678730957960478,0.0136632200886263,0.00437232974139746,0.0100309445857045,7.08205649716715e-06,0.00664697193500739,0.00306046553807605,0.00541747631206254,5.21670867045281e-06,0.0121381602975374,0.000729855950525613
IN,IND,India,2021-08-08,764922315.88536,1817,4993.36988,1420,5763.6,0,112,2848,849,619,2043,2178,474,1201,947,49,8595564.21163523,27,10,12,14,24,3570958.87894649,1428,2754,91452.1477952716,53,23,14,11,12,86,54,15,29,24,97,65,16,37,28,361,286,0,0,0,63,44,8,25,19,29,58,18,34,24,74,8,12,7,12,11,13,5,5,7,15,8,8,6,7,5,9,8,10,4,2,5,11,5,6,29,34,23,34,32,35,29,21,23,46,29,29,14,16,8,16,17,17,14,6,7,22,13,11,2021-08-08,2848,1,0.0393258426966292,0.00713847053800719,0.0172050561797753,0.00477570621695895,0.0112371727600682,7.4698867847549e-06,0.00842696629213483,0.00335719123529311,0.00466839416864611,4.8306667908437e-06,0.0156147234857379,0.000803527676095151
IN,IND,India,2021-08-09,736394210.697204,1672,4937.398021,1628,5231.3,0,93,2609,810,552,1869,2012,411,1174,809,48,9795037.15324204,30,9,19,11,28,5591144.49252107,1636,2511,83382.8406368653,47,24,11,15,8,93,53,24,33,19,121,73,23,49,23,340,270,0,0,0,45,31,8,20,11,23,43,20,26,17,66,6,9,5,9,9,12,8,4,7,13,8,6,5,7,3,5,4,7,6,3,3,7,5,3,26,32,19,27,29,42,25,19,23,35,30,25,8,11,5,8,10,13,10,4,6,13,10,4,2021-08-09,2609,1,0.0356458413185128,0.00711432604974982,0.0183978535837486,0.00515658736678179,0.0133013500255091,8.27433378523903e-06,0.0107320812571867,0.00395375715006746,0.00759259702385151,6.26950251690207e-06,0.0196203437962114,0.000941369665732296
IN,IND,India,2021-08-10,787190774.535694,1727,5556,1451,5557,0,94,2701,794,599,1908,2061,462,1184,852,47,9242136.0152185,24,11,18,6,19,4872876.39150157,1463,2606,86537.5080444727,50,28,8,19,9,84,52,18,33,19,102,66,21,42,24,322,247,0,0,0,46,30,6,20,10,15,52,13,39,13,59,6,10,4,8,5,8,4,2,6,5,6,7,4,6,3,6,3,6,4,1,5,4,3,5,31,33,21,24,24,35,29,22,27,34,33,23,14,17,9,13,13,20,17,9,14,17,14,13,2021-08-10,2701,1,0.0348019252128841,0.00691187152599858,0.0174009626064421,0.00493129067716734,0.0117406559047516,7.5247094934745e-06,0.00703443169196594,0.00315186350761438,0.00619021023763359,5.47914038580288e-06,0.0169059640502722,0.000858941131123877
IN,IND,India,2021-08-11,763736542.476665,1755,5225.7,1335,5905,0,107,2758,833,600,1967,2110,447,1173,904,67,17105790.2705626,45,14,28,15,31,11527147.472446,1344,2659,88297.4803876642,58,30,14,16,13,106,75,21,47,28,132,95,23,59,34,346,263,0,0,0,49,33,7,20,10,22,59,17,38,17,73,5,10,9,6,6,9,8,4,3,5,8,6,2,7,4,3,5,6,4,2,3,1,6,5,34,40,37,36,32,41,31,19,23,42,36,27,16,21,16,18,17,22,14,7,12,18,21,13,2021-08-11,2758,1,0.0387962291515591,0.00720698222557339,0.0242929659173314,0.00574580586773431,0.0223975013884912,1.04943910499461e-05,0.0112400290065265,0.00393441451983862,0.0150930940597205,8.64695176221004e-06,0.0152212723862477,0.000807548739920291
IN,IND,India,2021-08-12,746028987.279938,1781,5345.82746693,1514,5837.4,0,93,2849,864,626,2018,2159,478,1201,921,57,12644594.6927889,33,11,21,11,24,5274091.27715712,1524,2743,91086.870516496,54,28,13,18,9,103,64,19,41,21,131,90,21,59,29,350,279,0,0,0,47,32,12,18,14,17,52,18,36,15,61,7,5,2,7,2,11,5,3,2,5,10,3,5,2,0,5,1,5,2,1,2,3,4,3,30,35,23,26,27,36,29,17,25,38,31,27,14,14,5,14,11,17,13,5,10,18,13,13,2021-08-12,2849,1,0.0326430326430326,0.00652514997564381,0.02000702000702,0.00514167417252482,0.0169492002434004,9.26259820420137e-06,0.00842400842400842,0.00335601786549035,0.00706955274805976,6.01209207876868e-06,0.0167312807143155,0.000832953782879453
IN,IND,India,2021-08-13,749536126.746955,1703,5777,1716.7,5553.5,0,113,2690,808,572,1936,2036,453,1114,891,56,14562576.9434429,38,8,20,18,20,3355785.53855572,1728.7,2600,86338.2658924133,52,36,6,24,11,99,72,13,46,25,111,87,11,57,29,369,286,0,0,0,65,43,11,22,20,31,67,18,39,26,73,11,12,10,11,8,19,14,7,5,11,18,10,6,7,5,6,6,12,10,5,4,7,13,4,32,38,24,31,27,43,38,18,19,37,39,26,17,21,12,15,17,27,24,12,12,22,23,12,2021-08-13,2690,1,0.0420074349442379,0.00758081855499549,0.020817843866171,0.00539537418717338,0.0194287859167584,9.8813027859909e-06,0.00743494423791822,0.00324631231693294,0.00447714982481243,4.77945345262199e-06,0.0200224081655073,0.000934356600834098
IN,IND,India,2021-08-14,782441873.558109,1713,5675.4,1357.2,5443,0,79,2746,841,571,1985,2159,375,1187,939,58,13029752.2446989,39,7,26,13,30,5574445.88099143,1368.2,2653,88098.2382356048,46,25,7,12,13,96,65,15,40,25,113,77,15,48,29,342,280,0,0,0,43,34,3,16,18,21,50,8,24,26,55,10,12,6,5,12,16,12,4,4,7,5,5,7,9,5,5,8,12,9,3,3,4,4,3,32,34,19,22,27,37,31,16,16,32,24,23,18,19,10,10,16,23,18,8,7,16,13,9,2021-08-14,2746,1,0.0287691187181355,0.00625204859757558,0.0211216314639476,0.0053780634369886,0.0166526775790345,8.96638856508805e-06,0.010924981791697,0.00388796907458753,0.00712442172303735,5.89310626903173e-06,0.0155303900214323,0.000816501181661185
IN,IND,India,2021-08-15,759108146.953707,1717,5461,1174,5434,0,94,2619,810,577,1870,2050,386,1108,918,55,15303055.126944,37,9,20,17,24,7171284.54750842,1183,2513,83449.2546875518,42,19,11,9,10,94,62,19,34,28,127,87,19,50,36,329,255,0,0,0,49,33,8,17,14,21,51,18,26,21,64,8,11,5,5,6,12,9,5,7,7,11,5,4,6,4,4,3,8,5,3,3,3,7,2,33,32,19,22,29,36,27,21,24,33,33,24,17,15,8,11,12,20,13,8,12,14,17,10,2021-08-15,2619,1,0.0358915616647575,0.00712425509094078,0.0210003818251241,0.00549142679577125,0.0201592555531843,9.99795683239466e-06,0.00916380297823597,0.00364938048493375,0.00944698667283009,6.88147882565229e-06,0.0141762799970995,0.000802079899589171
IN,IND,India,2021-08-16,766422834.546192,1632,5197.6,1300,5590,0,91,2596,788,545,1862,2012,383,1080,900,53,12560428.1249867,31,15,21,10,25,4070971.33840628,1309,2508,83283.2195608356,52,27,9,21,4,83,50,20,35,15,103,65,20,45,18,365,280,0,0,0,45,32,8,17,13,17,50,16,30,17,61,5,7,3,4,5,5,4,3,5,6,4,6,3,5,3,3,3,3,2,2,3,4,3,4,32,32,20,22,26,32,21,14,22,38,28,21,15,16,8,8,13,14,10,5,7,19,13,10,2021-08-16,2596,1,0.0350539291217257,0.00707482366895636,0.0204160246533128,0.00544004101070635,0.0163883793107807,8.98863410798009e-06,0.00963020030816641,0.00375674832534808,0.00531165194316888,5.14602857204735e-06,0.015717451929723,0.000844734634771073
IN,IND,India,2021-08-17,767210374.594823,1708,5906.5,1712.5,5426,0,112,2696,825,585,1929,2155,343,1152,967,56,16934910.4723825,32,12,18,14,23,7801105.52599436,1718.5,2594,86139.0237403539,56,33,10,22,10,102,64,19,36,28,110,73,20,44,28,361,300,0,0,0,69,52,8,33,16,40,67,12,43,20,82,11,20,9,16,16,25,15,8,8,19,19,13,7,13,5,10,13,16,9,3,4,14,13,7,37,43,28,36,36,49,41,23,22,46,42,30,16,22,12,18,21,26,20,9,7,24,22,15,2021-08-17,2696,1,0.0415430267062315,0.0075322291726958,0.0207715133531157,0.00538349403474557,0.0220733595805793,1.03962859247928e-05,0.00853115727002967,0.00347161580282462,0.0101681439463254,7.09892215396939e-06,0.0199503073680057,0.000933785148361719
IN,IND,India,2021-08-18,764593968.776,1688,4610.1,1050,5299,0,94,2661,803,573,1917,2078,380,1079,961,48,10504826.6408596,27,9,17,10,30,7464553.00807145,1056,2571,85375.2621574594,34,20,6,16,4,88,53,18,31,22,116,82,19,51,31,338,268,0,0,0,50,35,6,20,15,30,54,9,32,22,71,11,12,5,6,7,10,7,4,7,7,10,8,8,9,3,5,6,8,6,4,6,4,7,7,33,37,21,26,25,36,25,16,19,29,30,23,17,18,7,13,15,21,14,7,8,17,15,12,2021-08-18,2661,1,0.0353250657647501,0.00701386884087908,0.0180383314543405,0.00505674557088422,0.0137390916876786,8.25101882147863e-06,0.0112739571589628,0.00401145413074218,0.00976276731560031,6.96929346267857e-06,0.0123689224877857,0.000741387694749525
IN,IND,India,2021-08-19,756867260.827061,1673,5121.32,1352.1,5251,0,100,2665,812,547,1939,2114,360,1084,991,49,8980914.61289321,34,5,21,9,15,2360788.51525905,1364,2567,85242.4340560865,53,29,9,20,6,98,69,12,42,24,126,85,17,52,30,326,265,0,0,0,40,31,4,16,13,12,63,9,40,18,67,4,2,3,4,6,7,2,2,2,5,2,3,2,1,2,2,4,5,2,1,2,4,2,1,35,34,19,24,30,37,26,13,17,43,31,27,18,21,7,12,13,20,13,7,7,26,13,14,2021-08-19,2665,1,0.0375234521575985,0.0072151598247835,0.0183864915572233,0.00510057550389574,0.0118659044692717,7.71430130232892e-06,0.00562851782363978,0.00284034331935131,0.00311915792563061,3.97263384340252e-06,0.0160014201272401,0.000842357931997358
IN,IND,India,2021-08-20,766974607.229572,1705,5578.75,1765,5442,0,96,2679,845,583,1916,2148,342,1115,1006,50,10995649.1484488,30,9,25,5,16,3370253.44623087,1780,2593,86105.8167150106,48,27,7,20,7,88,57,19,38,18,114,80,17,49,30,335,261,0,0,0,46,31,9,17,12,24,58,15,38,18,69,7,10,3,10,9,13,5,8,8,6,11,10,5,5,1,7,9,9,4,4,7,4,8,7,35,34,24,26,35,42,26,26,27,35,37,31,20,17,11,13,20,24,14,13,13,15,21,14,2021-08-20,2679,1,0.0358342665173572,0.00703860899553646,0.0186636804777902,0.00512471025380416,0.0143363926847158,8.41282593279774e-06,0.00597237775289287,0.00291765942050118,0.00439421776739746,4.68103718602032e-06,0.0206722387395891,0.00095036325134891
IN,IND,India,2021-08-21,742034248.758447,1636,4691.5,1462,4883,0,101,2589,774,542,1879,2088,330,1044,1016,57,14588107.0687235,32,15,17,14,29,6942148.63161071,1477,2505,83183.5984848059,54,26,15,16,10,97,61,24,35,25,104,64,24,40,24,366,304,0,0,0,61,43,8,25,18,25,58,20,37,20,61,10,12,5,6,9,11,7,4,3,11,14,9,5,6,2,4,5,7,4,1,1,7,8,5,35,33,22,21,27,29,24,15,15,34,35,27,11,14,7,10,12,11,11,4,4,15,15,11,2021-08-21,2589,1,0.0390112012359985,0.00745823202786094,0.0220162224797219,0.00565222307709048,0.0196596142201413,9.98877103904207e-06,0.011201235998455,0.00405386234022954,0.00935556363230692,6.92675770658189e-06,0.017755904131387,0.00089745017867544
IN,IND,India,2021-08-22,718428792.202638,1605,4487,984,5378,0,74,2491,715,543,1760,1956,334,1040,892,33,10711251.8737216,21,7,15,5,14,5441019.30185579,997,2408,79962.517026512,38,25,7,17,7,66,45,13,28,17,88,65,12,46,18,314,259,0,0,0,44,33,4,21,12,20,48,7,28,18,45,7,10,7,7,8,13,9,5,6,10,12,7,6,7,5,6,5,10,7,4,5,8,8,6,20,23,20,16,22,28,18,16,12,28,25,18,14,14,11,11,12,18,11,8,8,16,15,13,2021-08-22,2491,1,0.0297069450020072,0.00666717239248589,0.0132476916900843,0.00448988697900719,0.0149092742244947,8.86181323761191e-06,0.00562023283821758,0.00293571925175274,0.00757349839108495,6.3394805214651e-06,0.0124683418816023,0.000769103393352216
IN,IND,India,2021-08-23,756209115.029867,1720,5345.66,1409,5826,0,100,2721,814,581,1969,2185,347,1124,1026,53,16562599.2756951,25,19,16,9,23,10168333.2556663,1419,2629,87301.2696273671,54,29,13,21,7,94,53,26,34,18,105,59,26,37,21,308,262,0,0,0,46,34,3,18,15,25,50,13,31,18,76,8,11,5,6,7,12,5,4,5,9,11,5,6,10,5,4,6,9,3,2,4,7,9,3,30,40,19,30,30,37,34,18,20,42,37,28,13,18,7,13,12,17,10,6,6,22,19,9,2021-08-23,2721,1,0.0367511944138184,0.00706950146516951,0.0194781330393238,0.00519261502642657,0.0219021418103919,1.04318560202275e-05,0.00845277471517824,0.00343985526026114,0.0134464568775592,8.20902161364868e-06,0.0162540591454946,0.000838803445493078
IN,IND,India,2021-08-24,767346002.065908,1763,5815.9,1408,5861,0,99,2795,928,629,1999,2291,310,1165,1095,58,13961001.2658186,31,11,13,17,26,5256730.7933094,1416,2710,89991.0386801692,47,24,7,9,15,95,61,19,28,32,123,77,23,44,33,371,305,0,0,0,51,42,6,28,13,21,60,11,36,22,62,8,9,4,7,6,13,6,5,4,6,14,5,7,8,4,6,5,12,4,5,3,5,12,4,32,29,22,31,25,39,25,21,21,36,31,28,16,16,10,15,13,22,12,11,11,17,20,12,2021-08-24,2795,1,0.0354203935599284,0.00685256105827998,0.0207513416815742,0.00528477824028472,0.0181938802420703,9.45644730635109e-06,0.00930232558139535,0.00355896342258481,0.00685053519423678,5.83609067674612e-06,0.0157349000607994,0.000813086024336228
IN,IND,India,2021-08-25,764044610.092067,1782,5169.8,1747,5498,0,107,2805,888,594,2027,2276,336,1142,1102,59,12631975.8154816,39,7,25,13,23,4198219.10745197,1756,2709,89957.831654826,53,32,4,14,18,95,66,9,36,29,118,83,11,47,36,348,283,0,0,0,53,38,7,19,19,30,59,11,36,23,77,13,13,6,12,12,15,11,5,2,12,12,12,10,12,5,10,9,14,9,5,2,10,10,9,41,32,26,31,33,38,37,25,16,41,38,30,20,19,11,15,17,20,19,12,8,23,20,16,2021-08-25,2805,1,0.0381461675579323,0.00708861932119404,0.0210338680926916,0.00531037346409903,0.0165330343917477,9.04159200122799e-06,0.00819964349376114,0.00333726945468386,0.00549473034950941,5.24161923493185e-06,0.0195202570770924,0.000904046316189096
IN,IND,India,2021-08-26,755109239.710905,1790,4503,1499,5650,0,103,2788,902,602,1995,2261,321,1109,1122,39,9223672.25682419,24,6,15,8,16,3006123.45710776,1508,2692,89393.312223991,61,32,13,20,11,78,50,14,34,15,129,85,19,60,24,358,297,0,0,0,62,47,2,28,19,30,58,17,35,22,69,11,10,4,12,12,16,10,4,6,12,8,4,9,8,3,9,12,13,9,4,6,11,7,3,34,29,15,31,24,44,28,15,15,40,27,20,17,12,5,15,16,22,15,6,10,18,15,6,2021-08-26,2788,1,0.0369440459110473,0.00700163866449164,0.0139885222381636,0.00435941897622884,0.0122150170753512,7.83468333518472e-06,0.00573888091822095,0.00280391950140803,0.0039810444622008,4.49133567426287e-06,0.0168692708937939,0.000844207814662311
IN,IND,India,2021-08-27,773096956.372725,1760,5305.5,1580,5819,0,104,2725,878,529,1987,2188,340,1079,1078,59,13823063.3922665,39,8,26,11,25,5618186.68428918,1588,2622,87068.8204499645,56,35,5,28,7,92,58,18,38,19,114,80,14,53,26,362,298,0,0,0,55,44,4,28,15,27,66,8,42,22,72,10,8,8,13,11,9,12,5,8,14,8,11,7,5,7,9,8,7,10,4,6,12,8,7,34,28,24,39,33,39,38,22,24,46,36,39,20,13,15,23,18,23,21,9,12,28,20,18,2021-08-27,2725,1,0.0381651376146789,0.00719363687139713,0.021651376146789,0.00546455006796006,0.0178801161721327,9.34111092378156e-06,0.0091743119266055,0.00357972955622564,0.00726711784075443,5.98726408273578e-06,0.01823844622901,0.000888819736266357
IN,IND,India,2021-08-28,738841528.935363,1745,4467.3,1424,5611.8,0,104,2773,803,587,1982,2242,329,1077,1132,62,12244466.9190934,42,8,28,12,22,4300317.27914208,1434,2658,88264.273362321,54,30,8,21,8,108,73,21,44,27,129,80,28,45,32,380,306,0,0,0,53,35,8,16,19,29,57,12,30,26,78,6,13,9,14,11,11,11,4,4,14,13,5,5,10,5,10,7,7,7,2,1,10,8,4,37,45,32,34,36,43,35,25,20,44,42,27,18,25,13,20,15,20,18,11,7,22,19,16,2021-08-28,2773,1,0.0375045077533357,0.00707154392258016,0.0223584565452578,0.00550280204739734,0.0165725212235121,9.20529908090766e-06,0.00793364587089794,0.00330202169434636,0.00582035133479657,5.48503592757121e-06,0.0162466640847253,0.000834028373472646
IN,IND,India,2021-08-29,775215805.122711,1776,5302.8,1651,5608,0,113,2802,869,577,2030,2266,329,1075,1161,61,21295120.0656322,39,9,22,15,25,10481986.921396,1660,2705,89825.0035534531,53,30,7,17,13,112,75,18,41,33,127,79,17,47,32,379,325,0,0,0,54,42,6,26,12,29,65,15,40,21,85,6,10,7,4,9,13,8,4,4,9,13,7,6,8,6,4,8,9,7,3,4,6,11,7,35,42,33,34,40,46,34,21,22,43,39,23,18,20,17,16,18,23,18,7,7,19,21,14,2021-08-29,2802,1,0.0403283369022127,0.00728417745570442,0.0217701641684511,0.0054033777469394,0.0274699250517233,1.15058057926016e-05,0.00892219842969308,0.00348180014317392,0.013521379275461,8.13001071516061e-06,0.018480377782698,0.000880753515096361
