ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
IE,IRL,Ireland,2021-07-30,3442779.97441976,327,981,97,1074,0,7,381,140,44,320,339,32,56,278,3,27411.4130804637,0,3,0,0,2,15480.3987708367,97,374,10182.302275267,7,3,4,1,2,15,10,5,1,8,17,13,4,3,9,27,23,0,0,0,7,3,4,3,0,7,3,4,3,0,7,2,4,2,4,4,4,5,1,2,5,5,1,0,1,0,1,2,2,2,0,0,1,2,0,2,4,2,4,4,4,5,1,2,5,5,1,0,1,0,1,2,2,2,0,0,1,2,0,2021-07-30,381,1,0.0183727034120735,0.013484829156573,0.0078740157480315,0.00887497533564059,0.00796199968750067,9.38790506544797e-05,0.005249343832021,0.0072559658543556,0.00449648217018159,7.06726366578201e-05,0.00952633278581947,0.0018867286296155
IE,IRL,Ireland,2021-07-31,3462114.95047626,318,730,91,1034,0,1,367,126,34,320,324,33,58,262,4,49254.3425626802,1,3,0,1,2,29557.5950622347,91,364,9910.04820373577,2,1,1,0,1,15,10,4,2,8,15,12,2,2,10,41,34,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-31,367,1,0.00272479564032698,0.00533322046982476,0.0108991825613079,0.0106226360689859,0.0142266629696696,0.000124743350471601,0.00544959128065395,0.0075320019659692,0.00853743896001162,9.69123924011651e-05,0.00918259912859918,0.00187797511345851
IE,IRL,Ireland,2021-08-01,3290165.45073781,323,1100,47,1123,0,4,372,134,41,326,327,40,56,268,3,20806.0281193382,3,0,0,3,3,20806.0281193382,48,364,9910.04820373577,1,0,1,0,0,14,12,2,1,11,12,11,1,1,10,35,25,0,0,0,3,1,2,0,1,1,1,3,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2021-08-01,372,1,0.010752688172043,0.0104806347526089,0.00806451612903226,0.0090888197726342,0.00632370269242007,8.56539526798977e-05,0.00806451612903226,0.0090888197726342,0.00632370269242007,8.56539526798977e-05,0.00484356877112924,0.00136690590529781
IE,IRL,Ireland,2021-08-02,3172987.06012636,357,1140,75,1171,0,5,401,149,26,355,359,32,68,290,1,9758.04431149705,1,0,0,1,1,9758.04431149705,75,395,10754.0358254825,5,2,2,0,2,11,7,2,0,7,19,14,4,0,14,47,38,0,0,0,4,2,2,0,2,3,2,2,0,2,4,0,2,0,3,3,2,0,2,1,2,2,0,0,1,0,1,1,1,0,1,0,1,1,0,0,3,1,4,3,2,0,3,1,3,2,0,0,1,0,1,1,1,0,1,0,1,1,0,2021-08-02,401,1,0.0124688279301746,0.010860857791424,0.00249376558603491,0.00488159255280728,0.00307534954495165,6.09245528416119e-05,0.00249376558603491,0.00488159255280728,0.00307534954495165,6.09245528416119e-05,0.00697412592045508,0.00157285079447509
IE,IRL,Ireland,2021-08-03,3216487.50338638,327,625,49,1060,0,7,370,135,38,323,328,37,46,277,1,9702.11727939065,1,0,0,1,0,0,49,366,9964.49901804201,5,4,1,0,4,16,14,2,0,14,16,15,1,0,15,39,34,0,0,0,4,4,0,2,2,3,6,1,2,4,6,0,1,2,1,2,1,1,1,1,2,2,0,0,1,2,1,2,1,1,1,1,2,2,0,0,4,2,3,4,1,2,1,2,4,3,0,0,3,2,2,3,1,2,1,1,4,2,0,2021-08-03,370,1,0.0189189189189189,0.0138818656660124,0.0027027027027027,0.00529003673660514,0.00301637027010865,5.99298921724672e-05,0,0,0,0,0.00491745745684546,0.00137347328311389
IE,IRL,Ireland,2021-08-04,3325971.22080347,318,1164,87,1197,0,5,373,138,19,344,341,25,33,302,4,39602.7883659002,3,1,1,2,4,39602.7883659002,87,368,10018.9498323483,3,2,1,1,1,17,15,1,2,13,17,16,0,2,14,35,29,0,0,0,5,3,2,1,2,4,3,2,1,2,4,2,3,2,3,3,2,2,3,2,2,3,2,1,2,1,2,2,2,2,2,2,1,2,1,2,3,2,3,3,2,2,3,2,2,3,2,1,2,1,2,2,2,2,2,2,1,2,1,2021-08-04,373,1,0.0134048257372654,0.0116706153328245,0.0107238605898123,0.0104526888332988,0.0119071350101259,0.000116571227094283,0.0107238605898123,0.0104526888332988,0.0119071350101259,0.000116571227094283,0.00868354482813184,0.0018167353759336
IE,IRL,Ireland,2021-08-05,3274901.25611105,307,1298.5,100,1000,0,5,363,161,42,310,332,25,64,266,5,31572.0662275297,4,1,0,4,5,31572.0662275297,101,358,9746.69576081705,7,6,1,2,4,17,15,2,2,13,20,19,1,6,13,40,36,0,0,0,4,4,0,1,3,4,4,1,1,3,5,0,1,0,3,3,2,0,1,1,3,2,0,0,1,0,3,3,2,0,1,1,3,2,0,0,2,1,4,4,2,0,1,1,4,2,0,0,1,0,3,3,2,0,1,1,3,2,0,2021-08-05,363,1,0.0137741046831956,0.0119898753742109,0.0137741046831956,0.0119898753742109,0.00964061623800577,0.000105827319067936,0.0137741046831956,0.0119898753742109,0.00964061623800577,0.000105827319067936,0.0103624861674695,0.00201043225208953
IE,IRL,Ireland,2021-08-06,3204106.99357298,312,1179,114,1138,0,8,368,151,28,322,333,22,38,292,3,16955.3962763887,3,0,1,2,0,0,114,359,9773.92116797017,7,6,0,0,5,11,8,2,2,5,15,11,2,2,8,41,36,0,0,0,6,5,1,1,3,6,6,1,2,3,8,1,5,2,5,5,5,4,1,2,3,4,4,1,4,2,4,4,4,3,0,2,3,4,3,1,7,3,7,7,7,4,1,2,4,5,5,1,5,3,5,5,5,3,0,2,3,5,4,2021-08-06,368,1,0.0217391304347826,0.0148995313007726,0.00815217391304348,0.00918720532626573,0.00529176969133648,7.94406719556953e-05,0,0,0,0,0.0116636913722597,0.00212855099843662
IE,IRL,Ireland,2021-08-07,3388494.86408912,324,889,64,1025,0,6,377,132,27,340,352,17,41,305,3,20013.7084187049,3,0,0,3,3,20013.7084187049,64,373,10155.0768681139,4,4,0,0,4,14,13,1,3,10,16,15,1,3,12,47,43,0,0,0,6,6,0,3,3,6,6,0,3,3,6,1,3,0,5,3,3,2,0,2,3,2,1,1,3,0,5,3,3,2,0,2,3,2,1,1,3,0,5,3,3,2,0,2,3,2,1,1,3,0,5,3,3,2,0,2,3,2,1,2021-08-07,377,1,0.0159151193633952,0.0126327716444048,0.00795755968169761,0.00896876189015312,0.00590637118291308,8.15865725122011e-05,0.00795755968169761,0.00896876189015312,0.00590637118291308,8.15865725122011e-05,0.00630226642606271,0.001539153777487
IE,IRL,Ireland,2021-08-08,3022250.59080683,315,997,119,1043,0,7,349,137,30,314,314,31,38,273,2,14337.1787400239,1,1,0,1,2,14337.1787400239,120,347,9447.21628213273,3,1,2,0,1,11,7,4,0,7,15,10,5,1,9,40,34,0,0,0,4,1,3,0,1,2,3,4,0,3,5,0,2,1,2,1,2,1,1,0,0,2,0,0,1,1,1,0,1,1,1,0,0,1,0,1,4,2,4,4,4,1,2,1,1,3,1,0,2,1,2,2,2,1,1,0,0,2,0,2021-08-08,349,1,0.0200573065902579,0.0147086232373085,0.00573065902578797,0.007919352708573,0.00474387490687741,7.74670287973078e-05,0.00573065902578797,0.007919352708573,0.00474387490687741,7.74670287973078e-05,0.0127021544142006,0.00225818204834648
IE,IRL,Ireland,2021-08-09,3230631.52541222,329,1034,85,1156,0,5,369,153,34,326,329,34,46,280,0,0,0,0,0,0,0,0,85,363,9882.82279658265,3,1,2,0,1,9,7,2,3,4,11,7,4,3,4,42,35,0,0,0,5,3,2,0,3,5,3,2,0,3,5,0,2,1,5,2,1,0,0,1,1,2,2,0,1,1,3,2,1,0,0,1,0,1,2,0,2,1,5,2,1,0,0,1,1,2,2,0,1,1,3,2,1,0,0,1,0,1,2,2021-08-09,369,1,0.013550135501355,0.0117962572717097,0,0,0,0,0,0,0,0,0.00860078155295791,0.00182054254098952
IE,IRL,Ireland,2021-08-10,3264239.16354912,335,1070.43,96,1084,0,8,375,139,31,336,339,30,50,285,3,22806.720402888,2,1,0,1,3,22806.720402888,96,372,10127.8514609607,4,4,0,2,0,17,15,2,3,10,21,19,2,3,14,42,36,0,0,0,6,5,1,2,2,3,6,2,3,2,5,1,3,0,1,3,1,1,0,0,2,1,0,1,2,0,1,2,1,1,0,0,2,1,0,2,4,1,3,5,3,1,1,1,3,2,1,1,2,0,2,3,2,1,0,0,3,1,0,2021-08-10,375,1,0.0213333333333333,0.0146244389901259,0.008,0.00901640241648942,0.00698684111677984,9.03597542208827e-05,0.008,0.00901640241648942,0.00698684111677984,9.03597542208827e-05,0.00947881200371529,0.00188711457672016
IE,IRL,Ireland,2021-08-11,3346358.04761258,327,1327,98,1183,0,8,376,164,31,334,340,27,41,295,5,41503.4979857242,4,1,0,3,3,21466.4624787553,98,371,10100.6260538076,7,6,1,1,5,26,23,3,3,19,24,22,2,3,19,38,33,0,0,0,5,5,0,2,3,4,6,2,2,4,7,0,4,1,2,3,3,3,2,1,4,1,1,0,4,1,2,3,3,3,2,1,4,1,1,2,7,3,5,6,4,4,3,2,6,4,2,1,5,2,3,4,3,4,3,2,5,2,1,2021-08-11,376,1,0.0212765957446809,0.0145859669933571,0.0132978723404255,0.0115781262425712,0.012402587348755,0.000118579060865574,0.00797872340425532,0.00899251905786635,0.00641487317654795,8.55378767404293e-05,0.00970236889059536,0.00191159420829056
IE,IRL,Ireland,2021-08-12,3314993.96404231,326,1252.5,112,1245,0,7,375,136,34,330,340,25,42,296,3,18587.0631568336,2,1,1,1,3,18587.0631568336,113,370,10073.4006466545,5,5,0,3,2,13,11,2,3,8,14,12,2,3,9,39,33,0,0,0,4,3,1,1,2,4,6,1,4,2,7,1,2,1,3,4,3,0,0,0,1,2,0,1,1,1,3,3,3,0,0,0,1,2,0,2,4,3,6,6,5,1,0,2,3,4,2,2,3,3,6,5,5,1,0,2,3,4,2,2021-08-12,375,1,0.0186666666666667,0.0136985348447675,0.008,0.00901640241648942,0.00560696742089041,8.03803277503047e-05,0.008,0.00901640241648942,0.00560696742089041,8.03803277503047e-05,0.0112176616381806,0.00205665552038563
IE,IRL,Ireland,2021-08-13,3319643.35309686,288,1016,84,1024,0,4,337,119,30,299,302,28,30,266,1,9025.74789678587,1,0,0,1,1,9025.74789678587,84,333,9066.06058198904,3,2,1,0,2,6,4,1,0,4,9,7,1,0,7,24,23,0,0,0,3,2,1,0,2,3,3,1,0,3,4,0,2,1,2,3,1,1,1,0,2,1,0,0,1,0,1,2,1,0,0,0,1,1,0,0,2,1,3,3,1,1,1,0,3,1,0,0,1,0,2,2,1,0,0,0,2,1,0,2021-08-13,337,1,0.0118694362017804,0.0115625960154467,0.0029673590504451,0.00580728150047544,0.00271889083758526,5.60153506649489e-05,0.0029673590504451,0.00580728150047544,0.00271889083758526,5.60153506649489e-05,0.00926532524687485,0.00197218566973076
IE,IRL,Ireland,2021-08-14,3174950.72707217,284,834,90,856,0,9,324,148,37,278,289,27,31,250,8,92056.7019187683,6,2,1,5,6,69936.9877302149,91,318,8657.67947469224,5,4,1,1,3,17,13,3,3,10,19,16,2,3,13,35,29,0,0,0,6,5,1,1,4,4,8,1,1,7,7,3,3,1,4,4,3,1,1,1,3,3,1,3,3,1,3,3,3,1,1,1,2,3,1,4,5,2,6,6,5,2,2,2,5,4,2,4,5,2,5,5,5,2,2,2,4,4,2,2021-08-14,324,1,0.0277777777777778,0.0178939865810815,0.0246913580246914,0.0168973698690276,0.0289946867942923,0.000184565111841359,0.0185185185185185,0.0146797872288927,0.0220277395595075,0.000161446201313958,0.0105108996314783,0.00214819049776979
IE,IRL,Ireland,2021-08-15,3531889.36102784,284,755,81,873,0,5,326,138,34,286,290,28,35,248,5,49620.0096120058,5,0,2,3,4,37979.5129883659,81,324,8821.03191761096,2,2,0,2,0,13,12,1,3,9,13,12,1,3,9,44,36,0,0,0,4,3,1,3,0,3,4,1,3,1,4,1,2,1,3,3,1,2,0,2,3,2,1,1,2,1,2,2,1,1,0,1,2,2,1,1,2,1,4,4,1,2,0,2,4,2,1,1,2,1,3,3,1,1,0,1,3,2,1,2021-08-15,326,1,0.0153374233128834,0.0133401038131589,0.0153374233128834,0.0133401038131589,0.0140491404287833,0.000122743091485297,0.0122699386503067,0.0119503224120706,0.0107533133419879,0.000107564261139353,0.00918259912859918,0.00199052675557057
IE,IRL,Ireland,2021-08-16,3141533.27055793,296,705,73,1022,0,9,334,108,29,296,299,29,28,267,4,59337.5538340952,4,0,1,3,3,43824.8408690672,75,329,8957.15895337656,6,6,0,2,4,12,11,0,1,10,10,9,0,0,9,34,31,0,0,0,5,5,0,4,1,5,8,0,4,4,9,1,4,1,2,4,0,3,2,1,3,1,0,1,4,1,2,4,0,3,2,1,3,1,0,3,7,2,5,7,3,6,3,4,5,4,2,3,6,1,4,6,2,5,3,3,5,3,2,2021-08-16,334,1,0.0269461077844311,0.0173656612890339,0.0119760479041916,0.0116658222910148,0.0188880870338696,0.000150532585652497,0.00898203592814371,0.0101181943029683,0.0139501437975489,0.000129692851345388,0.00837319069477129,0.00188704636646799
IE,IRL,Ireland,2021-08-17,3403641.17492524,296,1079,79,963,0,6,355,147,36,303,313,29,37,267,3,24616.6852621585,2,0,1,1,3,24616.6852621585,79,347,9447.21628213273,4,2,2,2,0,16,12,2,2,10,16,11,3,1,10,34,31,0,0,0,2,2,0,1,1,2,3,1,1,2,6,1,2,2,2,2,2,2,0,0,1,2,1,1,2,2,2,2,2,2,0,0,1,2,1,3,4,4,6,6,5,5,0,0,3,4,5,2,3,3,3,3,3,3,0,0,1,3,2,2021-08-17,355,1,0.0169014084507042,0.0134089230999499,0.00845070422535211,0.00952220485821382,0.0072324560660244,9.00208053587605e-05,0.00845070422535211,0.00952220485821382,0.0072324560660244,9.00208053587605e-05,0.00836225165601539,0.00183626054939786
IE,IRL,Ireland,2021-08-18,3286983.9208911,293,1149,141,897,0,4,331,129,27,300,294,35,19,267,6,106591.264293722,2,4,0,2,5,99548.7191120798,142,329,8957.15895337656,1,1,0,0,1,16,9,6,0,9,19,12,6,0,12,33,26,0,0,0,3,2,1,0,2,3,2,2,0,2,4,1,2,1,3,2,3,1,1,2,0,3,1,1,2,1,2,1,2,1,1,1,0,2,1,2,3,1,4,3,4,2,2,3,0,4,1,1,2,1,2,1,2,1,1,1,0,2,1,2021-08-18,331,1,0.0120845921450151,0.0117709081904861,0.0181268882175227,0.0143722050939721,0.0324282889296352,0.000191492998369781,0.0151057401812689,0.0131401372821734,0.0302857335198318,0.000185263661075093,0.015853241048767,0.00258673485627695
IE,IRL,Ireland,2021-08-19,3364837.31728555,263,1103,96,866,0,7,325,146,32,283,295,21,22,264,5,108952.999998402,4,1,0,4,3,33094.1034751325,97,320,8712.13028899848,10,8,2,2,6,20,17,3,1,15,21,18,3,1,16,34,33,0,0,0,6,5,1,0,5,6,6,1,1,5,7,3,4,2,6,4,5,2,1,1,5,4,2,2,4,1,5,3,4,2,1,1,4,4,2,3,4,2,6,4,5,2,1,1,6,4,2,2,4,1,5,3,4,2,1,1,5,4,2,2021-08-19,325,1,0.0215384615384615,0.0157828572880355,0.0153846153846154,0.0133808296223846,0.0323798715137575,0.000189128101319716,0.00923076923076923,0.0103970854370424,0.00983527593002027,0.000105441859049203,0.0111339014434265,0.00220332387581746
IE,IRL,Ireland,2021-08-20,3089665.7017354,284,1035,116,987.6,0,3,337,145,29,298,302,26,17,279,3,39662.3959875507,2,1,1,1,2,24209.3207190108,116,331,9011.6097676828,4,3,1,0,3,10,7,3,2,5,13,10,3,1,9,37,33,0,0,0,3,2,1,0,2,3,2,1,0,2,3,1,2,1,3,1,1,1,1,1,1,2,1,0,1,0,2,1,0,0,0,0,1,1,0,1,2,1,3,1,1,1,1,1,1,2,1,0,1,0,2,1,0,0,0,0,1,1,0,2021-08-20,337,1,0.00890207715133531,0.0100285259003492,0.00890207715133531,0.0100285259003492,0.0128371156676507,0.000125522182372432,0.00593471810089021,0.00820050581796165,0.0078355793331987,9.83149868995557e-05,0.0128722839748339,0.00232734829417133
IE,IRL,Ireland,2021-08-21,3355416.93668533,301,1012,67,1083,0,7,346,118,22,316,313,23,28,278,4,43267.5426502769,2,1,0,2,3,30650.992836421,67,340,9256.63843206089,3,2,1,0,2,16,12,3,0,12,16,13,2,0,13,39,37,0,0,0,4,4,0,0,4,4,5,1,0,5,7,1,2,0,2,4,2,1,0,2,2,3,0,1,2,0,2,4,2,1,0,2,2,3,0,3,5,2,5,6,5,3,2,3,3,6,2,2,3,0,3,5,3,1,0,2,2,4,1,2021-08-21,346,1,0.0202312138728324,0.0148348381318897,0.0115606936416185,0.0112635940967964,0.0128948334787327,0.000120715886046974,0.00867052023121387,0.00976880926683298,0.00913477919876621,0.00010179610581713,0.00723804872489583,0.0017268505530456
IE,IRL,Ireland,2021-08-22,3396244.62670654,325,1177,122,1041,0,9,379,142,32,333,351,18,34,315,4,29508.6067730068,3,0,0,3,3,22973.849284544,123,370,10073.4006466545,7,6,0,0,6,15,14,0,1,13,13,12,0,1,11,39,35,0,0,0,6,5,0,1,4,5,8,0,1,7,8,2,4,1,4,3,1,0,0,1,3,1,2,1,3,0,3,3,0,0,0,1,2,1,1,4,7,2,6,5,4,2,1,2,5,3,4,3,6,1,5,5,3,2,1,2,4,3,3,2021-08-22,379,1,0.0237467018469657,0.0153289141808445,0.0105540897097625,0.0102880935723299,0.00868859873666474,9.87025856601898e-05,0.0079155672823219,0.0089216221481,0.00676448601608022,8.71750349945772e-05,0.0122103750574886,0.00214465169229223
IE,IRL,Ireland,2021-08-23,3266665.27653462,301,871,89,1090,0,7,344,131,31,307,314,25,25,285,1,6654.68957316445,1,0,0,1,1,6654.68957316445,89,341,9283.86383921401,3,1,2,0,1,8,5,3,1,4,8,6,2,1,5,29,24,0,0,0,6,3,3,1,2,5,4,3,1,3,6,0,3,2,5,4,2,1,1,0,3,5,0,0,1,0,2,2,1,1,0,0,0,2,0,0,4,2,6,5,2,1,1,0,3,5,0,0,2,0,3,3,1,1,0,0,0,2,0,2021-08-23,344,1,0.0203488372093023,0.0149201915097119,0.00290697674418605,0.00568928234397174,0.00203715073624683,4.88950103845624e-05,0.00290697674418605,0.00568928234397174,0.00203715073624683,4.88950103845624e-05,0.00958652577648478,0.00198208649341838
IE,IRL,Ireland,2021-08-24,3298550.40845388,307,1205,107,997,0,5,352,131,40,300,323,21,29,290,2,19496.2516426095,2,0,0,2,2,19496.2516426095,108,346,9419.99087497961,2,2,0,1,1,15,14,1,3,11,15,14,1,3,11,46,42,0,0,0,4,4,0,0,4,4,5,0,0,5,5,1,2,0,3,2,2,1,0,3,0,3,0,1,2,0,3,2,2,1,0,3,0,3,0,1,3,0,4,3,3,1,0,3,0,4,0,1,3,0,4,3,3,1,0,3,0,4,0,2021-08-24,352,1,0.0142045454545455,0.0123618604137485,0.00568181818181818,0.00785205107374675,0.00591055137209434,8.27205205322154e-05,0.00568181818181818,0.00785205107374675,0.00591055137209434,8.27205205322154e-05,0.011464979258829,0.00214983691781177
IE,IRL,Ireland,2021-08-25,3417982.76961829,303,1308,74,958,0,7,358,152,40,311,324,27,28,294,2,9972.92331642865,1,1,0,1,2,9972.92331642865,74,353,9610.56872505145,5,3,2,0,3,13,11,2,0,11,16,14,2,0,14,37,30,0,0,0,7,3,4,0,3,3,3,4,0,3,3,1,2,2,2,2,3,2,2,0,3,3,1,0,0,1,1,1,1,1,1,0,1,1,0,1,2,2,2,2,3,2,2,0,3,3,1,0,0,1,1,1,1,1,1,0,1,1,0,2021-08-25,358,1,0.0195530726256983,0.0143425419660259,0.00558659217877095,0.00772082213799907,0.00291778045374477,5.71814215253893e-05,0.00558659217877095,0.00772082213799907,0.00291778045374477,5.71814215253893e-05,0.007699856493103,0.00174757727758615
IE,IRL,Ireland,2021-08-26,3569147.84146351,290,1267,124,930,0,11,332,128,41,289,303,27,17,280,6,43579.9450065739,6,0,1,4,5,33879.18346265,124,332,9038.83517483592,5,5,0,1,4,17,15,2,1,13,15,13,2,1,12,50,42,0,0,0,11,9,2,2,7,9,9,2,2,7,9,4,7,2,7,5,5,6,3,1,4,7,2,4,6,2,7,5,5,6,3,1,3,7,2,4,7,2,7,5,5,6,3,1,4,7,2,4,6,2,7,5,5,6,3,1,3,7,2,2021-08-26,332,1,0.0331325301204819,0.0192526193462182,0.0180722891566265,0.0143293137083636,0.0122101820777209,0.000113935526835148,0.0150602409638554,0.013100861155558,0.00949223315130539,0.000100595594901266,0.0137185818306783,0.00239798737385975
IE,IRL,Ireland,2021-08-27,3102957.28230709,223,895,119,688,0,5,265,102,29,227,241,16,24,211,1,12045.3175497271,0,0,0,0,0,0,119,257,6996.92963835191,3,2,1,0,2,7,6,0,1,5,8,5,2,1,4,23,21,0,0,0,4,3,1,0,3,4,3,2,0,3,5,0,0,0,4,1,2,0,0,1,1,1,0,0,0,0,3,0,1,0,0,1,0,1,0,1,0,0,5,2,3,0,0,2,1,2,0,0,0,0,3,0,1,0,0,1,0,1,0,2021-08-27,265,1,0.0188679245283019,0.0163813977837363,0.00377358490566038,0.00738212243006116,0.00388188313722812,6.91889660387406e-05,0,0,0,0,0.0170074598646428,0.00302962709437965
IE,IRL,Ireland,2021-08-28,3273842.42915651,269,938,86,882,0,7,322,114,35,282,299,17,10,286,3,37235.672359187,2,0,0,2,1,21943.8233142709,86,319,8684.90488184536,6,5,1,0,5,10,7,2,0,7,10,8,1,0,8,29,28,0,0,0,6,5,1,0,5,6,6,1,0,6,7,0,4,1,3,3,1,2,0,1,3,2,0,0,3,1,2,3,1,2,0,1,2,2,0,0,5,2,4,4,2,2,1,1,3,2,0,0,4,2,3,4,2,2,1,1,2,2,0,2021-08-28,322,1,0.0217391304347826,0.0159282689574301,0.0093167701863354,0.0104934972336577,0.0113736910572024,0.000114864545910407,0.0031055900621118,0.00607738570068952,0.00670277320583344,8.8386528862707e-05,0.00990223855874019,0.00208243420940514
IE,IRL,Ireland,2021-08-29,3292102.75632473,274,929,145,1046,0,10,322,109,35,278,287,27,23,260,4,40819.5661562505,3,1,0,3,3,33277.3995036912,145,313,8521.55243892664,7,6,1,0,6,10,9,1,0,9,11,10,1,0,10,30,27,0,0,0,8,7,1,1,6,8,8,2,1,7,10,4,5,3,6,5,6,3,4,2,5,5,4,3,4,3,6,4,5,3,4,2,4,4,3,4,6,3,7,7,7,3,5,2,7,7,4,3,5,3,7,5,6,3,4,2,5,5,3,2021-08-29,322,1,0.031055900621118,0.018947049096591,0.0124223602484472,0.0120978400748097,0.0123992381701418,0.000119536244967204,0.0093167701863354,0.0104934972336577,0.0101082505519487,0.000108054597806899,0.0170156788964458,0.00274591232660174
IE,IRL,Ireland,2021-08-30,3347800.77023873,296,953.5,129,1074,0,4,344,128,34,304,313,23,20,287,4,60491.3539450874,4,0,0,4,4,60491.3539450874,130,341,9283.86383921401,4,4,0,1,3,14,12,1,2,10,13,11,1,1,10,34,30,0,0,0,2,2,0,0,2,2,4,0,1,3,4,1,2,0,2,1,2,1,0,0,2,2,2,1,2,0,2,1,2,1,0,0,2,2,2,2,4,0,3,3,3,2,1,1,3,3,4,2,4,0,3,3,3,2,1,1,3,3,4,2021-08-30,344,1,0.0116279069767442,0.0113286949167965,0.0116279069767442,0.0113286949167965,0.0180689826237102,0.000142684115722404,0.0116279069767442,0.0113286949167965,0.0180689826237102,0.000142684115722404,0.0140027904600339,0.00239017031212198
IE,IRL,Ireland,2021-08-31,3506432.65379301,289,714.7,96,912,0,11,342,140,35,295,297,36,23,270,4,23842.6675350297,4,0,0,4,4,23842.6675350297,96,336,9147.7368034484,7,2,4,0,2,16,10,5,2,8,15,9,5,2,7,34,29,0,0,0,8,5,3,1,4,7,6,5,1,5,10,2,6,0,3,6,5,3,1,2,4,4,4,2,4,0,3,4,2,3,1,1,1,2,3,2,8,1,6,8,7,3,1,3,6,5,5,2,4,0,4,5,3,3,1,1,2,2,4,2021-08-31,342,1,0.0321637426900585,0.0186990383109255,0.0116959064327485,0.011394552604972,0.00679969356013109,8.60158396105471e-05,0.0116959064327485,0.011394552604972,0.00679969356013109,8.60158396105471e-05,0.0104943990041134,0.00208823406117725
