ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Limpopo,2021-11-12,2021-11-08,24,16091881.4941152,78,226,30,288,0,2,116,49,30,80,81,32,43,37,1,316257.416840774,0,1,0,0,1,316257.416840774,30,114,1532.44680436543,2,0,2,0,0,5,3,2,2,1,6,3,3,2,1,14,14,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0172413793103448,0.0236880074342301,0.00862068965517241,0.0168232549815172,0.0196532280551798,6.78190163775348e-05,0.00862068965517241,0.0168232549815172,0.0196532280551798,6.78190163775348e-05,0.0195765359779798,0.00693633658023255
ZA,ZAF,South Africa,Limpopo,2021-11-13,2021-11-09,19,15020156.4532781,86,171,32,309,0,3,118,48,29,83,85,30,48,36,2,389357.941296661,1,1,0,1,1,316257.416840774,32,116,1559.33183602096,2,0,2,0,0,7,5,2,3,2,8,5,3,3,2,16,16,0,0,0,1,1,0,0,1,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,2,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,5,0.0254237288135593,0.0284010651185517,0.0169491525423729,0.0232899776895759,0.0259223625604569,8.03609273208318e-05,0.00847457627118644,0.0165393337479136,0.0210555341300557,7.26060853902536e-05,0.0205216101286409,0.00703690946860964
ZA,ZAF,South Africa,Limpopo,2021-11-14,2021-11-10,18,13556099.8777413,74,266,22,267,0,4,102,43,27,70,72,27,39,33,2,389357.941296661,1,1,0,1,1,316257.416840774,22,101,1357.69409860446,3,1,2,1,0,6,5,1,3,2,7,5,2,3,2,15,15,0,0,0,1,1,0,0,1,0,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,3,3,1,1,2,2,1,0,2,0,2,1,2,2,0,0,1,2,1,5,0.0392156862745098,0.0376695877073438,0.0196078431372549,0.0269068483623884,0.0287219734885528,8.89118468531623e-05,0.00980392156862745,0.0191209083686488,0.0233295283815412,8.03540404899511e-05,0.0162039446312784,0.00671598998102967
ZA,ZAF,South Africa,Limpopo,2021-11-15,2021-11-11,20,13275240.090111,76,362,15,271,0,6,103,44,28,70,74,26,34,39,3,579617.614451351,1,1,0,1,2,506517.089995464,15,101,1357.69409860446,3,1,2,1,0,7,5,1,3,2,8,5,2,3,2,15,15,0,0,0,2,2,0,0,2,1,4,1,2,2,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,4,1,4,2,5,3,1,1,2,3,2,0,2,0,2,1,3,2,0,0,1,2,2,5,0.058252427184466,0.0452328285398226,0.029126213592233,0.0324752782875229,0.0436615541803362,0.00010992141286274,0.0194174757281553,0.0266482036524112,0.0381550229266874,0.00010305173285017,0.0110481440667807,0.00556005855312527
ZA,ZAF,South Africa,Limpopo,2021-11-16,2021-11-12,19,12927294.4529092,78,340,16,252,0,5,100,44,27,70,73,24,35,37,4,627830.50137549,2,1,1,1,2,506517.089995464,16,98,1317.36655112116,3,1,2,1,0,8,6,1,4,2,8,5,2,3,2,12,12,0,0,0,1,1,0,0,1,1,3,1,2,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,4,1,4,2,5,3,1,1,2,3,2,0,2,0,2,1,3,2,0,0,1,2,2,5,0.05,0.042716424707947,0.04,0.0384072934108425,0.0485662722128371,0.000117179307405352,0.02,0.0274394957835608,0.0391819875257405,0.000105768919939588,0.0121454427291957,0.00591490745487934
ZA,ZAF,South Africa,Limpopo,2021-11-17,2021-11-12,21,15559752.0599669,94,365,18,316,0,5,121,56,32,86,88,29,44,43,5,729176.492893373,3,1,2,1,3,607863.081513347,18,119,1599.65938350426,5,2,3,2,0,11,8,2,6,2,10,6,3,4,2,14,13,0,0,0,1,1,0,0,1,1,3,1,2,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,4,1,4,2,5,3,1,1,2,3,2,0,2,0,2,1,3,2,0,0,1,2,2,6,0.0413223140495868,0.0354636990095652,0.0413223140495868,0.0354636990095652,0.0468629892097987,0.000105012117366142,0.0247933884297521,0.0277058619900296,0.039066373241081,9.62708924854692e-05,0.011252395469696,0.00516891687273923
ZA,ZAF,South Africa,Limpopo,2021-11-18,2021-11-14,22,13652990.7202685,74,313,12,255,0,3,100,41,25,74,77,20,35,40,3,339818.551596712,2,0,2,0,2,291605.664672573,12,99,1330.80906694892,3,2,1,2,0,6,4,1,4,0,4,2,1,2,0,13,11,0,0,0,1,1,0,0,1,1,2,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,2,1,3,1,0,0,1,2,1,0,1,0,1,1,2,1,0,0,1,1,1,5,0.03,0.0334344809563718,0.03,0.0334344809563718,0.0248896786469089,8.2636271702167e-05,0.02,0.0274394957835608,0.0213583727292564,7.66884776317291e-05,0.00901707111713011,0.00507874081072607
ZA,ZAF,South Africa,Limpopo,2021-11-19,2021-11-14,16,16390837.130919,84,403,17,279,0,4,116,48,31,84,88,25,43,42,4,475602.472362258,2,1,2,0,3,427389.585438119,17,115,1545.88932019319,4,2,2,2,0,8,4,3,4,0,4,2,1,2,0,16,13,0,0,0,1,1,0,0,1,1,2,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,1,3,2,3,2,0,1,1,3,2,0,1,0,1,1,2,1,0,0,1,1,1,6,0.0344827586206897,0.0332047423094912,0.0344827586206897,0.0332047423094912,0.029016362530081,8.12596530358114e-05,0.0258620689655172,0.0288842407567345,0.0260749089277392,7.71474722682437e-05,0.0109969062971956,0.00519867873416019
ZA,ZAF,South Africa,Limpopo,2021-11-20,2021-11-15,18,16244040.6962385,87,330,12,282,0,4,116,44,29,85,89,25,43,43,4,475602.472362258,2,1,2,0,3,427389.585438119,12,115,1545.88932019319,4,2,2,1,1,8,4,3,3,1,4,2,1,1,1,16,13,0,0,0,1,1,0,0,1,1,2,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2,3,1,3,1,0,2,1,3,2,0,1,1,1,0,2,0,0,1,1,1,1,6,0.0344827586206897,0.0332047423094912,0.0344827586206897,0.0332047423094912,0.0292785816814894,8.19829195142376e-05,0.0258620689655172,0.0288842407567345,0.0263105463369767,7.78352317350294e-05,0.0077625220921381,0.00437490000068096
ZA,ZAF,South Africa,Limpopo,2021-11-21,2021-11-17,24,14079858.3403736,72,345,10,239,0,4,101,41,25,75,74,26,38,34,3,433143.974277471,1,2,1,0,3,433143.974277471,10,101,1357.69409860446,4,2,2,1,1,7,3,4,2,1,3,2,1,1,1,12,8,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,3,1,2,1,2,1,3,2,0,2,2,2,1,1,0,0,1,1,1,0,5,0.0396039603960396,0.0380348662281565,0.0297029702970297,0.0331085145091172,0.0307633758668895,9.01946655205059e-05,0.0297029702970297,0.0331085145091172,0.0307633758668895,9.01946655205059e-05,0.0073654293778538,0.0045482136673468
ZA,ZAF,South Africa,Limpopo,2021-11-22,2021-11-17,18,16924012.338264,87,408,14,285,0,4,119,51,28,88,84,34,42,40,4,692305.26454045,1,3,1,0,3,433143.974277471,14,119,1599.65938350426,4,2,2,1,1,8,3,5,2,1,5,2,3,1,1,14,9,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,3,1,2,1,2,1,3,2,0,2,2,2,1,1,0,0,1,1,1,0,6,0.0336134453781513,0.032382215957275,0.0336134453781513,0.032382215957275,0.0409066863521008,9.43678382494977e-05,0.0252100840336134,0.028165487390933,0.025593456540927,7.5236917185572e-05,0.00875186314309687,0.00456431682818519
ZA,ZAF,South Africa,Limpopo,2021-11-23,2021-11-18,23,17543681.4343347,84,396,18,257,0,4,121,48,27,90,86,34,45,38,3,590959.273022567,0,3,0,0,2,331797.982759588,18,120,1613.10189933203,2,1,1,0,1,5,1,4,0,1,3,1,2,0,1,14,10,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,3,1,2,1,2,1,3,2,0,2,2,2,1,1,0,0,1,1,1,0,6,0.0330578512396694,0.0318561261201587,0.0247933884297521,0.0277058619900296,0.0336850207429099,8.44239154425938e-05,0.0165289256198347,0.0227173941974505,0.0189126771368652,6.37408808858401e-05,0.0111586255074485,0.00512608561974351
ZA,ZAF,South Africa,Limpopo,2021-11-24,2021-11-20,19,14211709.9319026,72,323,13,224,0,3,102,44,22,75,70,30,33,34,4,736336.567843219,0,4,0,0,2,314593.669457054,13,99,1330.80906694892,3,2,1,0,2,5,1,4,0,1,5,1,4,0,1,9,7,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,1,1,1,1,1,2,1,0,2,2,2,1,1,0,0,1,1,1,0,5,0.0294117647058824,0.032788840416564,0.0392156862745098,0.0376695877073438,0.0518119615001628,0.000115235735185438,0.0196078431372549,0.0269068483623884,0.0221362292760318,7.64919837088491e-05,0.00976849371022429,0.00528411652609812
ZA,ZAF,South Africa,Limpopo,2021-11-25,2021-11-21,17,14874397.6530326,67,283,24,221,0,3,101,45,24,73,68,30,34,31,4,736336.567843219,0,4,0,0,2,314593.669457054,24,98,1317.36655112116,2,1,1,0,1,6,1,4,1,0,7,1,5,1,0,8,5,0,0,0,1,0,1,0,0,1,1,2,0,1,3,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,1,1,1,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,5,0.0297029702970297,0.0331085145091172,0.0396039603960396,0.0380348662281565,0.0495036226016919,0.000110235663567839,0.0198019801980198,0.0271705622473482,0.0211500106959231,7.31209395319774e-05,0.0182181640937935,0.00722195164278429
ZA,ZAF,South Africa,Limpopo,2021-11-26,2021-11-22,26,15281965.7260434,70,213,40,223,0,3,103,43,24,72,68,29,37,27,5,631096.893181493,1,3,1,0,2,180591.228666475,40,100,1344.25158277669,2,1,1,0,1,8,4,3,3,1,10,4,5,3,1,7,5,0,0,0,1,0,1,0,0,1,2,1,1,1,3,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,3,1,1,0,0,3,2,1,2,1,2,2,2,1,1,0,0,2,1,5,0.029126213592233,0.0324752782875229,0.0485436893203884,0.0415040324517794,0.041296839980866,9.97605811019316e-05,0.0194174757281553,0.0266482036524112,0.0118172774303971,5.41796037299207e-05,0.0297563346865294,0.0090831803664502
ZA,ZAF,South Africa,Limpopo,2021-11-27,2021-11-23,31,15569242.4770141,75,353,40,331,0,5,116,46,28,83,80,30,45,31,5,490622.204297723,1,3,1,0,2,180591.228666475,40,113,1519.00428853766,3,2,1,0,2,9,5,3,3,2,10,5,4,3,2,10,9,0,0,0,1,0,1,0,0,1,3,2,1,2,5,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,4,5,2,2,0,1,4,2,1,3,1,3,3,3,2,2,0,1,3,1,5,0.0431034482758621,0.0369579266118149,0.0431034482758621,0.0369579266118149,0.0315122720339195,8.67763281093259e-05,0.0172413793103448,0.0236880074342301,0.0115992302729624,5.31857726066454e-05,0.0263330395456012,0.00805238077584689
ZA,ZAF,South Africa,Limpopo,2021-11-28,2021-11-25,38,13620174.2427443,76,391,48,364,0,8,112,47,24,84,78,28,40,37,5,638806.720339234,2,2,1,1,2,204854.557577648,48,111,1492.11925688213,2,2,0,0,2,10,7,2,3,4,10,7,2,3,4,8,6,0,0,0,1,0,1,0,0,1,5,3,1,4,8,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,6,6,7,5,4,0,2,7,3,2,5,2,4,4,5,4,3,0,2,5,2,4,0.0714285714285714,0.0476960836280131,0.0446428571428571,0.0382470503905451,0.0469015086704589,0.00011228430538503,0.0178571428571429,0.0245263204027614,0.0150405239996674,6.46394160121433e-05,0.0321690104719236,0.00895292479417779
ZA,ZAF,South Africa,Limpopo,2021-11-29,2021-11-26,30,14527741.2821916,88,439,48,396,0,7,125,53,23,97,85,32,43,40,6,804899.248879497,2,3,1,1,2,204854.557577648,48,123,1653.42944681533,2,2,0,0,2,9,6,3,2,4,8,6,2,2,4,13,10,0,0,0,0,0,0,0,0,0,5,2,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,5,6,5,4,0,2,6,2,2,5,2,4,4,5,4,3,0,2,5,2,4,0.056,0.0403063150483568,0.048,0.037474183355525,0.0554042939810717,0.000117636945275341,0.016,0.0219963501832478,0.0141009227517537,6.0630205362977e-05,0.0290305704258823,0.00809255798802811
ZA,ZAF,South Africa,Limpopo,2021-11-30,2021-11-27,23,13577202.679541,85,460,52,419,0,6,122,55,27,93,87,29,40,45,4,714124.861547181,1,3,0,1,1,142842.936374185,52,120,1613.10189933203,4,4,0,1,3,8,5,3,1,4,7,5,2,1,4,16,13,0,0,0,0,0,0,0,0,0,4,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,4,4,5,5,4,1,3,5,2,1,4,2,2,3,4,4,3,1,3,4,2,4,0.0491803278688525,0.0383718700316734,0.0327868852459016,0.0315994369537229,0.052597348540968,0.000118738665666393,0.00819672131147541,0.0159993017797116,0.0105207928131934,5.42713357415652e-05,0.0322360292437401,0.00861931365862331
ZA,ZAF,South Africa,Limpopo,2021-12-01,2021-11-28,32,13477033.4063955,84,323,50,328,0,4,123,60,26,93,88,26,40,46,6,999077.324773679,2,4,0,2,1,142842.936374185,50,119,1599.65938350426,4,3,0,1,2,12,6,4,1,5,8,5,2,1,4,13,10,0,0,0,0,0,0,0,0,0,3,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,3,3,4,3,1,2,4,2,1,3,2,1,2,3,3,2,1,2,3,2,4,0.032520325203252,0.0313468496024098,0.0487804878048781,0.0380679052703839,0.0741318430137282,0.00013987107450362,0.00813008130081301,0.0158697592791709,0.0105989895600021,5.46725519024624e-05,0.0312566540824888,0.00852726857050416
ZA,ZAF,South Africa,Limpopo,2021-12-02,2021-11-29,32,13409559.9307499,80,312,42,308,0,4,117,57,24,90,84,26,41,41,8,1104404.33143604,2,6,1,1,1,128040.95806706,42,114,1532.44680436543,4,3,0,2,1,13,6,5,3,3,9,4,4,2,2,18,15,0,0,0,1,1,0,1,0,1,2,2,1,1,4,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,2,3,2,2,4,3,4,2,3,1,3,1,0,2,1,0,2,2,2,1,2,1,2,1,4,0.0341880341880342,0.0329259652734508,0.0683760683760684,0.0457327735587126,0.0823594761602505,0.000147141069409024,0.00854700854700855,0.0166800862899834,0.00954848322601889,5.20504673950697e-05,0.0274071503691718,0.00817434314239461
ZA,ZAF,South Africa,Limpopo,2021-12-03,2021-11-30,27,12689160.6352693,77,262,46,329,0,8,114,59,25,85,83,25,43,39,9,1158636.36267044,2,7,1,1,2,209192.753863739,48,110,1478.67674105436,6,4,1,3,1,16,7,6,4,3,12,6,4,4,2,17,14,0,0,0,3,1,2,1,0,3,3,4,1,2,8,1,3,0,1,3,2,2,1,2,0,2,1,0,1,0,0,1,1,1,0,1,0,1,0,3,7,2,4,7,5,5,3,4,1,5,3,0,3,1,0,2,2,2,1,2,1,2,1,4,0.0701754385964912,0.0468909185383218,0.0789473684210526,0.0495001731711798,0.0913091413982128,0.00015848817059714,0.0175438596491228,0.0240998768411264,0.0164859410229462,7.00613982519754e-05,0.0324614560216684,0.00903294998536102
ZA,ZAF,South Africa,Limpopo,2021-12-04,2021-12-01,29,12437585.7783321,84,319,32,415,0,11,120,57,25,91,91,24,48,43,11,1252544.68698133,3,8,1,2,4,303101.078174634,34,116,1559.33183602096,5,2,2,2,0,17,7,7,3,4,13,6,5,3,3,15,12,0,0,0,3,1,2,1,0,3,5,5,2,3,11,1,3,0,1,3,2,2,1,2,0,2,1,0,1,0,0,1,1,1,0,1,0,1,0,5,9,1,7,9,7,7,3,4,2,7,2,1,4,0,2,3,3,3,1,1,1,4,0,4,0.0916666666666667,0.0516280608791961,0.0916666666666667,0.0516280608791961,0.100706415964056,0.000167247395794523,0.0333333333333333,0.032117017786256,0.0243697678614347,8.56935959372945e-05,0.021804210761681,0.00724872957977075
ZA,ZAF,South Africa,Limpopo,2021-12-05,2021-12-02,37,12588110.9745721,94,288,64,446,0,15,125,52,30,93,93,29,51,42,11,1091018.36770723,2,9,1,1,7,545213.823506234,66,123,1653.42944681533,6,2,4,2,0,15,6,8,4,2,14,6,7,4,2,21,15,0,0,0,5,2,3,2,0,4,6,8,3,3,14,2,4,0,2,4,3,3,1,2,1,3,2,0,1,0,0,1,1,1,0,1,0,1,0,8,12,1,10,12,10,9,3,5,4,10,5,1,4,0,2,3,3,3,1,1,1,4,0,4,0.12,0.0569672222573858,0.088,0.0496628729828332,0.086670539361392,0.00015542371752511,0.056,0.0403063150483568,0.043311806243809,0.000112449146799069,0.0399170343355882,0.0094360182674488
ZA,ZAF,South Africa,Limpopo,2021-12-06,2021-12-04,35,9106113.47766008,76,214,49,338,0,10,101,34,28,71,73,24,39,34,7,519049.354992706,1,6,0,1,6,481960.464836951,49,100,1344.25158277669,4,0,4,0,0,9,3,6,1,2,8,3,5,1,2,17,12,0,0,0,3,1,2,1,0,2,4,6,2,2,9,2,2,0,1,1,1,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,7,7,7,7,3,2,5,8,4,1,2,0,2,2,2,2,1,0,1,3,0,3,0.099009900990099,0.0582487656296876,0.0693069306930693,0.0495312145212828,0.0570000973814003,0.000150582736348627,0.0594059405940594,0.0461002688546413,0.0529271314287197,0.000145416081591195,0.0364515099909985,0.010018492147178
ZA,ZAF,South Africa,Limpopo,2021-12-07,2021-12-05,28,9399086.74229626,75,120,77,231,0,11,100,37,29,67,68,27,42,26,10,1079151.42026592,3,7,3,0,8,931211.022828539,77,97,1303.92403529339,5,2,3,2,0,11,4,7,4,0,11,4,6,4,0,20,15,0,0,0,6,4,2,4,0,5,5,6,5,0,10,4,5,2,3,3,3,5,3,2,3,4,3,2,3,2,2,2,2,3,2,2,1,2,1,9,10,4,8,8,8,9,5,3,5,9,7,3,4,3,3,3,3,4,2,2,2,3,2,3,0.11,0.0613252654740242,0.1,0.0587989195362016,0.11481449739257,0.000203807786832008,0.08,0.0531724899927667,0.0990746280314718,0.000190998913302219,0.0590525198675969,0.0127945157900679
ZA,ZAF,South Africa,Limpopo,2021-12-08,2021-12-05,34,13051361.2069867,98,242,92,320,0,18,134,59,40,88,91,36,55,36,14,1353592.95079449,6,8,5,1,11,1164508.92879748,92,129,1734.08454178193,10,5,4,4,1,17,8,9,5,3,18,9,7,6,3,27,19,0,0,0,9,5,4,4,1,8,9,9,6,3,17,6,7,2,5,5,4,7,5,2,5,6,5,3,4,2,3,3,3,4,3,2,2,3,2,12,15,6,14,10,12,13,9,4,9,15,10,5,8,4,7,4,7,6,4,2,4,7,4,4,0.134328358208955,0.057737256096486,0.104477611940299,0.0517899550803542,0.103712779788048,0.000165409300762561,0.082089552238806,0.0464771823951304,0.0892250938679167,0.000154656871700773,0.0530539300612539,0.010549560348974
ZA,ZAF,South Africa,Limpopo,2021-12-09,2021-12-06,30,13733178.9676657,89,288,74,291,0,16,127,64,33,86,85,34,48,37,11,1111480.20546289,6,5,5,1,8,922396.183465879,74,122,1639.98693098756,9,6,2,4,2,18,10,8,6,4,19,11,6,7,4,21,16,0,0,0,8,5,3,4,1,8,10,6,6,4,16,5,7,2,5,5,4,6,5,2,4,6,4,3,5,2,4,4,4,4,3,2,2,4,2,9,14,6,13,8,11,12,9,3,8,14,7,5,10,4,9,5,9,7,4,2,5,9,4,4,0.125984251968504,0.057711716331677,0.0866141732283465,0.0489179047164737,0.080933934384736,0.000144245157814216,0.062992125984252,0.0422533341097069,0.0671655255959039,0.00013238477872043,0.045122310795147,0.010046098610026
ZA,ZAF,South Africa,Limpopo,2021-12-10,2021-12-07,28,13770284.0279144,84,391,104,302,0,17,120,72,29,85,84,31,47,37,11,1062373.84429533,8,3,7,1,9,910378.712454076,104,116,1559.33183602096,11,9,1,6,3,18,12,6,8,4,23,15,6,10,5,19,16,0,0,0,9,7,2,6,1,9,13,4,9,4,17,6,7,3,7,6,6,7,4,3,4,7,3,5,6,3,6,5,6,6,3,3,3,6,2,10,14,6,15,9,13,13,7,5,9,15,6,8,12,5,12,7,12,10,4,4,7,12,4,4,0.141666666666667,0.0623906190783424,0.0916666666666667,0.0516280608791961,0.0771497408580495,0.000140931961660343,0.075,0.0471258249870895,0.0661118325960892,0.000131239230785281,0.066695232918083,0.0123833445565995
ZA,ZAF,South Africa,Limpopo,2021-12-11,2021-12-08,26,14167627.3989395,82,397,187,309,0,16,118,70,30,84,83,31,34,49,8,711667.016446614,6,2,4,2,7,670523.391886979,187,116,1559.33183602096,10,8,1,4,4,17,12,5,5,7,21,15,5,7,8,19,15,0,0,0,9,6,3,3,3,9,11,5,5,6,16,4,5,1,6,5,5,5,3,1,3,7,2,3,3,1,5,4,5,3,2,1,2,6,1,7,11,3,13,6,11,10,5,3,7,13,4,5,8,2,10,5,10,6,3,2,5,11,2,4,0.135593220338983,0.0617710746947292,0.0677966101694915,0.0453593075594475,0.0502319122607562,0.000113736057516662,0.0593220338983051,0.0426221731910667,0.0473278533522959,0.000110568053722735,0.119923159189245,0.0161246629298694
ZA,ZAF,South Africa,Limpopo,2021-12-12,2021-12-09,29,13621114.5539968,81,388,182,273,0,10,113,61,22,87,82,27,30,52,5,454585.98114079,4,1,3,1,4,437225.485918039,182,112,1505.56177270989,5,5,0,2,3,13,9,3,5,4,15,10,4,5,5,16,15,0,0,0,7,6,1,4,2,6,8,2,5,3,9,2,3,1,4,3,4,3,1,1,1,5,0,2,2,1,4,3,4,2,1,1,1,5,0,4,6,1,7,4,7,6,1,2,3,7,1,3,4,1,6,4,6,4,1,2,3,7,0,4,0.0884955752212389,0.0523659562009241,0.0442477876106195,0.0379164182893793,0.0333736258761147,9.53833969488256e-05,0.0353982300884956,0.0340701205655689,0.0320990976314597,9.36059871376503e-05,0.120885109664026,0.016466754999717
ZA,ZAF,South Africa,Limpopo,2021-12-13,2021-12-10,39,13306553.6892184,87,346,196,286,0,14,122,61,28,89,86,28,29,54,9,851182.746655397,4,3,3,1,5,566284.554256733,197,119,1599.65938350426,8,4,3,2,2,15,8,4,3,5,16,9,5,3,6,17,15,0,0,0,8,6,2,3,3,6,7,6,4,3,12,2,2,1,3,3,4,3,1,1,1,5,0,2,1,1,3,3,4,2,1,1,1,5,0,6,7,2,7,7,10,5,3,6,5,10,1,3,2,1,4,4,5,3,1,2,2,6,0,4,0.114754098360656,0.0565567233763015,0.0737704918032787,0.0463840665873488,0.0639671823775878,0.000131473869201387,0.040983606557377,0.0351792258384126,0.0425568157978849,0.000108456694596505,0.123151217085006,0.0161033427955486
ZA,ZAF,South Africa,Limpopo,2021-12-14,2021-12-11,31,13298818.6957929,90,286,173,283,0,14,125,61,29,91,88,28,32,53,9,913460.786581879,3,4,2,1,4,539663.04545539,174,121,1626.54441515979,6,1,4,0,1,15,7,5,2,5,12,6,4,1,5,20,15,0,0,0,8,6,2,3,3,6,7,6,4,3,12,0,2,0,2,2,2,1,2,0,0,3,1,0,1,0,2,2,2,0,2,0,0,3,1,4,7,1,6,5,8,3,4,5,3,8,2,1,2,0,3,2,3,1,2,1,0,4,1,4,0.112,0.0552851610087882,0.072,0.0453140960464621,0.0686873629513316,0.000135933884606684,0.032,0.0308535934282957,0.0405797731212107,0.000106047589373403,0.10697525279868,0.0150206433853158
