ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_active
RK,RKS,Kosovo,2,2020-11-07,2020-06-04,100,1,73,0.04,0.0384072934108425,0.0500790478764684,0.00024197530158506,0.01,0.0195013954179879,0.0016899039980301,4.55683205877784e-05,0.0563279151343658,0.00840017860029511,8,0,0.0386771370245263,0.0376801061149871,0.0499677592268441,0.000241995899833154,0.0100263748534893,0.0194775094933,0.00171414759618636,4.58807851623565e-05,0.0568856225671239,0.00845346276216379,0.0386771370245263
RK,RKS,Kosovo,2,2020-11-13,2020-06-06,100,1,73,0.04,0.0384072934108425,0.0502905136405082,0.00024297002725479,0.01,0.0195013954179879,0.00169703985334786,4.57605756290649e-05,0.0563279151343658,0.00840017860029511,8,0,0.0376095888308788,0.0371380855606691,0.0494011111211102,0.000239797002393679,0.0101541511109305,0.019571772882686,0.00174412878621442,4.59753299960048e-05,0.0570406103999565,0.00847609450712885,0.0376095888308788
RK,RKS,Kosovo,2,2020-11-15,2020-06-06,101,1,74,0.0396039603960396,0.0380348662281565,0.0499362149010752,0.000241303291136083,0.0099009900990099,0.0193092777830645,0.00168508413770123,4.54384625734204e-05,0.0560951842968256,0.00834095632437342,8,0,0.0372007756134359,0.036932882582855,0.0492241179428817,0.000239137397372632,0.0102309222328941,0.0196315155219812,0.00176565965409929,4.61354880522967e-05,0.0570732033722204,0.00848259994694417,0.0372007756134359
RK,RKS,Kosovo,2,2020-11-16,2020-06-07,100,1,74,0.04,0.0384072934108425,0.0507850341286347,0.000245295330067773,0.01,0.0195013954179879,0.00171372731418086,4.62101657621649e-05,0.0572638339696761,0.00850945356892721,8,0,0.0369906968597733,0.0368278260645492,0.0491373724846624,0.000238816309926361,0.0102780421746133,0.0196685707396131,0.00177933759512207,4.62464723088496e-05,0.0570869491337724,0.00848573651630931,0.0369906968597733
RK,RKS,Kosovo,2,2020-11-18,2020-06-07,101,1,75,0.0396039603960396,0.0380348662281565,0.0502374256262015,0.000242720325234232,0.0099009900990099,0.0193092777830645,0.00169524841258713,4.57123105537516e-05,0.0577101952603625,0.008496394033527,8,0,0.0365645579251269,0.0366154729901093,0.0489677454546727,0.000238189520246538,0.010392552533895,0.0197592585523244,0.00181351506182327,4.65398841818446e-05,0.0571113460765866,0.00849191641507342,0.0365645579251269
RK,RKS,Kosovo,2,2020-11-19,2020-06-09,100,2,74,0.04,0.0384072934108425,0.0510260362813222,0.000246428098073881,0.01,0.0195013954179879,0.00172185986698748,4.64292685977893e-05,0.0586605128469853,0.00860622000726855,8,0,0.0363514807209487,0.0365096488349612,0.0488856116619343,0.000237885390564607,0.0104611382677284,0.0198138336544324,0.00183446370077834,4.67269325465112e-05,0.0571226619034326,0.00849500239500651,0.0363514807209487
RK,RKS,Kosovo,2,2020-11-21,2020-06-11,101,2,74,0.0396039603960396,0.0380348662281565,0.048829254779361,0.000236091625057995,0.0099009900990099,0.0193092777830645,0.00164773006619494,4.44320375295445e-05,0.0586605128469853,0.00860622000726855,8,0,0.0359339693657976,0.0363029224435912,0.0487286325555774,0.000237299120206582,0.0106244174500286,0.0199441476944886,0.00188536351834462,4.71947893592731e-05,0.0571448040802973,0.0085012496117508,0.0359339693657976
RK,RKS,Kosovo,2,2020-11-22,2020-06-11,102,1,75,0.0392156862745098,0.0376695877073438,0.0487313316823622,0.000235630290657097,0.00980392156862745,0.0191209083686488,0.00164442567763056,4.43430060779146e-05,0.0580557652918617,0.00852023161069361,8,0,0.0357334907653673,0.0362039509480018,0.0486549822921026,0.000237020116015757,0.0107203212285516,0.0200208309095487,0.00191580178775232,4.74807680547018e-05,0.0571560479382091,0.0085044320375564,0.0357334907653673
RK,RKS,Kosovo,2,2020-11-26,2020-06-13,100,1,75,0.03,0.0334344809563718,0.0468372990539178,0.000231552546506444,0.01,0.0195013954179879,0.00164893571595397,4.44645217557055e-05,0.0557495400290146,0.00844703781861293,8,0,0.0350354418087855,0.035860892147497,0.0484066763764457,0.000236034234603366,0.0112111135625502,0.0204136984295016,0.0020759856279354,4.9026851616801e-05,0.0572035467266605,0.00851754164354585,0.0350354418087855
RK,RKS,Kosovo,2,2020-11-27,2020-06-14,100,1,75,0.03,0.0334344809563718,0.0469677740409652,0.000232181691145748,0.01,0.0195013954179879,0.00165352916755188,4.4588284304108e-05,0.0557495400290146,0.00844703781861293,8,0,0.0348977756637359,0.0357935575837939,0.048359384797563,0.000235828971672408,0.0113623322861354,0.0205347400463876,0.00212648352327318,4.95231755424392e-05,0.0572150923969941,0.00852081563049083,0.0348977756637359
RK,RKS,Kosovo,2,2020-11-29,2020-06-18,100,1,75,0.03,0.0334344809563718,0.0470265742090084,0.000232465193746063,0.01,0.0195013954179879,0.00165559926337613,4.46440592422148e-05,0.0564552304091287,0.00849715498445682,8,0,0.0346811837174398,0.0356878932397989,0.0482865825816284,0.000235478877932587,0.0116996510999651,0.0208046013589676,0.00224057855553768,5.0654101512289e-05,0.0572341322340771,0.0085270513845611,0.0346811837174398
RK,RKS,Kosovo,2,2020-11-30,2020-06-18,101,1,76,0.0297029702970297,0.0331085145091172,0.046021585371531,0.000227617185251826,0.0099009900990099,0.0193092777830645,0.00162021801762274,4.3690760495384e-05,0.0558671550923669,0.00841126293774764,8,0,0.0346058735823369,0.0356512452693695,0.0482619451717598,0.000235336403748733,0.0118853040693051,0.0209530233209396,0.0023040892931929,5.12879860571677e-05,0.0572398117122769,0.00852986911533965,0.0346058735823369
RK,RKS,Kosovo,2,2020-12-01,2020-06-19,100,1,76,0.03,0.0334344809563718,0.0466449131789498,0.000230624707234136,0.01,0.0195013954179879,0.00164216265373886,4.42820323574494e-05,0.0564552304091287,0.00849715498445682,8,0,0.0345546047038253,0.0356263214805176,0.0482455577058562,0.000235216724936713,0.0120816844159061,0.0211099322754054,0.00237172467689644,5.19656626958938e-05,0.0572413885095944,0.0085323667488195,0.0345546047038253
RK,RKS,Kosovo,2,2020-12-04,2020-06-20,100,1,76,0.03,0.0334344809563718,0.0466169700872429,0.00023048992703272,0.01,0.0195013954179879,0.00164117890013094,4.42555265766785e-05,0.0571609207892428,0.00854689930531085,8,0,0.0345555287111328,0.0356264160281507,0.048246692265237,0.000234996224971143,0.0127274555520778,0.0216252227279288,0.00259655183073363,5.42322923572987e-05,0.0572069345060942,0.00853682566040389,0.0345555287111328
RK,RKS,Kosovo,2,2020-12-05,2020-06-20,101,1,77,0.0297029702970297,0.0331085145091172,0.046508905347327,0.000229968650950646,0.0099009900990099,0.0193092777830645,0.00163737441496886,4.41530201248998e-05,0.0569146642503488,0.00848504134832837,8,0,0.0346093609057385,0.0356521343178134,0.0482634579462763,0.000234967808343814,0.0129581210367497,0.0218090192504781,0.00267743416117419,5.50514368222165e-05,0.0571769472597042,0.00853688700926918,0.0346093609057385
RK,RKS,Kosovo,2,2020-12-06,2020-06-23,100,3,76,0.04,0.0384072934108425,0.0502895043356016,0.000240709487277607,0.02,0.0274394957835608,0.00464335003720007,7.48796808345078e-05,0.0578666111693569,0.00859627725383539,9,1,0.0346899280320646,0.035690567364425,0.0482877781937919,0.000234960008985668,0.0131944838711517,0.0219972099382839,0.00276044022135122,5.5893420456757e-05,0.05713493002983,0.00853602813160954,0.0346899280320646
RK,RKS,Kosovo,2,2020-12-12,2020-06-25,100,1,76,0.04,0.0384072934108425,0.0507446168541076,0.000242829667912792,0.02,0.0274394957835608,0.00468537166293797,7.55557358415487e-05,0.0581256145535477,0.00866000892531981,9,1,0.0356910689059038,0.036163705865415,0.0485592624250353,0.00023526090276461,0.0146515284067921,0.0231540965617911,0.0032666973732814,6.10393253648458e-05,0.0565574439262748,0.00850603017176748,0.0356910689059038
RK,RKS,Kosovo,2,2020-12-13,2020-06-27,100,3,75,0.04,0.0384072934108425,0.0494108383434225,0.000236613154498661,0.02,0.0274394957835608,0.00456222070770332,7.35743697372132e-05,0.0670405861108403,0.00925631966614323,10,2,0.0359309724187308,0.0362761821560016,0.0486183703798088,0.000235350565891341,0.0148884193305015,0.0233416867985264,0.00334650467453387,6.18491734061242e-05,0.0564014527988673,0.00849646944756364,0.0359309724187308
RK,RKS,Kosovo,2,2020-12-14,2020-07-01,100,1,75,0.04,0.0384072934108425,0.0498319190798123,0.000238576720821533,0.02,0.0274394957835608,0.00460110009772339,7.41999237797617e-05,0.0677537838354237,0.00930186772417889,11,3,0.0361868990335049,0.0363958765251068,0.0486793911219504,0.000235446346760465,0.0151206985002089,0.0235255031298502,0.00342355613100214,6.2629810101688e-05,0.0562292165293658,0.00848566368795509,0.0361868990335049
RK,RKS,Kosovo,2,2020-12-15,2020-07-03,100,1,75,0.03,0.0334344809563718,0.0481725433826627,0.000234753928905411,0.01,0.0195013954179879,0.00295007069631558,5.94577721446419e-05,0.0513502361700054,0.0081688748352421,11,3,0.0364568388236548,0.0365218310828759,0.0487416511441781,0.00023554661432379,0.0153476024597944,0.0237049584770074,0.00349746628226429,6.33770989938656e-05,0.0560419796307939,0.00847370390446234,0.0364568388236548
RK,RKS,Kosovo,2,2020-12-18,2020-07-04,100,1,75,0.03,0.0334344809563718,0.0475649080550265,0.000231866781934758,0.01,0.0195013954179879,0.00291285930891039,5.87088835391957e-05,0.0513502361700054,0.0081688748352421,11,3,0.0373306926865076,0.0369278806300657,0.0489302231089412,0.000235861000585304,0.0159908060922387,0.0242131987727486,0.00369782634954578,6.53918873523178e-05,0.0554075756436921,0.00843217233810409,0.0373306926865076
RK,RKS,Kosovo,2,2020-12-20,2020-07-08,101,2,75,0.0297029702970297,0.0331085145091172,0.0471745044160108,0.000230010790160891,0.0099009900990099,0.0193092777830645,0.00288895111859446,5.82277103680889e-05,0.0543381592687864,0.00834565803401961,12,3,0.0379474554122174,0.03721327101141,0.0490531490578612,0.000236072064723599,0.0163854860483584,0.0245248628752392,0.00381254049604294,6.65348164658932e-05,0.054944974943074,0.00840131557943776,0.0379474554122174
RK,RKS,Kosovo,2,2020-12-22,2020-07-08,102,1,76,0.0392156862745098,0.0376695877073438,0.0486883069745614,0.000233300859496739,0.0196078431372549,0.0269068483623884,0.00447311239886183,7.23392475970278e-05,0.0537721367764032,0.00826119534122874,12,3,0.0385752696067435,0.0375030549746964,0.0491711722174579,0.000236278214264935,0.0167522391271014,0.0248144777596419,0.00391253302616822,6.75218511218853e-05,0.054471282776693,0.0083694505882455,0.0385752696067435
RK,RKS,Kosovo,2,2020-12-26,2020-07-10,100,1,76,0.04,0.0384072934108425,0.049892017747357,0.000238917410862255,0.02,0.0274394957835608,0.00458370021587606,7.41235582602943e-05,0.051706835032297,0.00819564909813313,12,3,0.0398184483861516,0.0380755770274299,0.0493882776454429,0.00023666629197446,0.0174032808496624,0.0253290359484708,0.00407295100058208,6.9080057418484e-05,0.053553121505684,0.00830731357051945,0.0398184483861516
RK,RKS,Kosovo,2,2020-12-27,2020-07-11,101,2,76,0.0396039603960396,0.0380348662281565,0.0496253103394106,0.000237673583720393,0.0198019801980198,0.0271705622473482,0.00455919716190919,7.37282239028771e-05,0.0511625525582729,0.00811170600395606,12,3,0.0401199093966624,0.0382142553673113,0.0494382441678889,0.00023675713941582,0.0175496294496073,0.025444854830129,0.0041059722989621,6.93958387805974e-05,0.0533383701021608,0.00829275994464349,0.0401199093966624
RK,RKS,Kosovo,2,2020-12-28,2020-07-13,100,1,76,0.04,0.0384072934108425,0.0500941156167233,0.000239859680528788,0.02,0.0274394957835608,0.00460226743542876,7.44231168570276e-05,0.051706835032297,0.00819564909813313,12,3,0.0404158452188976,0.038350353746927,0.049486426939951,0.000236845127054767,0.0176898630529969,0.0255559064521193,0.00413661932353981,6.96871242037564e-05,0.0531315176456442,0.00827874999420869,0.0404158452188976
RK,RKS,Kosovo,2,2020-12-29,2020-07-13,101,1,77,0.0495049504950495,0.042304508043671,0.0517037164090818,0.000243269826262397,0.0198019801980198,0.0271705622473482,0.0045944689646197,7.42972990798807e-05,0.0511625525582729,0.00811170600395606,12,3,0.0407055436412797,0.0384835702923915,0.0495328762716633,0.000236930535988219,0.0178236431542391,0.0256619242976812,0.00416493073204456,6.99545259094184e-05,0.0529333934997471,0.00826533915993813,0.0407055436412797
RK,RKS,Kosovo,2,2020-12-30,2020-07-14,100,2,77,0.05,0.042716424707947,0.0505968346210424,0.000238200761427263,0.02,0.0274394957835608,0.00449610980640343,7.27103222059741e-05,0.0486584899191583,0.00800586121165407,12,3,0.0409884704658403,0.0386136566661563,0.0495775592516365,0.000237012936489134,0.0179515980007675,0.025763404812515,0.00419123998173151,7.02015340128547e-05,0.0527442311544675,0.00825255451354779,0.0409884704658403
RK,RKS,Kosovo,2,2020-12-31,2020-07-15,100,1,77,0.05,0.042716424707947,0.0498902821664176,0.000234961821392303,0.02,0.0274394957835608,0.00443332450681365,7.16972298563719e-05,0.0486584899191583,0.00800586121165407,12,3,0.0412641057844702,0.0387403755208356,0.0496204783715219,0.000237092288829435,0.0180735672434679,0.0258602114640835,0.00421561952073887,7.04290297421648e-05,0.052564364117994,0.00824041373344531,0.0412641057844702
RK,RKS,Kosovo,3,2020-10-15,2020-05-10,100,2,71,0.02,0.0274394957835608,0.00949001918477441,0.000123722620856792,0.01,0.0195013954179879,0.00533744969818424,9.29802948343584e-05,0.0122209401764553,0.00402391311330725,1,0,0.0224514416420699,0.0288595409856667,0.00976040972398295,0.000121460218329172,0.0124842670338455,0.0214359579827627,0.00584759571421608,9.37864166430426e-05,0.0138972213147693,0.00430385222364277,0.0224514416420699
RK,RKS,Kosovo,3,2020-10-18,2020-05-12,100,1,71,0.02,0.0274394957835608,0.00950376807797034,0.000123901007054562,0.01,0.0195013954179879,0.00534518245661287,9.31146403189117e-05,0.0122209401764553,0.00402391311330725,2,0,0.0229881430186199,0.0291797484564571,0.00987391607706637,0.000121730945258109,0.0130220132311215,0.0218616597591802,0.00598593707851807,9.45097971403588e-05,0.0140559826635167,0.00433066488237419,0.0229881430186199
RK,RKS,Kosovo,3,2020-10-19,2020-05-23,100,2,70,0.02,0.0274394957835608,0.00941764387846392,0.000122783540098777,0.01,0.0195013954179879,0.00529674382085127,9.22730718479676e-05,0.0137609624122251,0.00428899648723432,2,0,0.0231847697308842,0.0292972151904355,0.00991499164488114,0.000121829615966796,0.0132189200452394,0.0220176561492799,0.00603593959496499,9.4771236460825e-05,0.0141115057244303,0.00434007667413162,0.0231847697308842
RK,RKS,Kosovo,3,2020-10-20,2020-05-26,101,2,70,0.0198019801980198,0.0271705622473482,0.00866080193685123,0.000112959260111473,0.0099009900990099,0.0193092777830645,0.0048710749455644,8.48757699518171e-05,0.0136176190537644,0.00424462787124531,2,0,0.0233896937370049,0.0294197122835974,0.00995732376238184,0.000121929834088379,0.0134240872755482,0.0221802521706972,0.00608755023744529,9.50397886573032e-05,0.0141682492592405,0.00434971282941119,0.0233896937370049
RK,RKS,Kosovo,3,2020-10-23,2020-06-01,101,3,69,0.0198019801980198,0.0271705622473482,0.00857225149575695,0.000111809326603535,0.0099009900990099,0.0193092777830645,0.0048212717243179,8.40100786868194e-05,0.0144666527923392,0.00439602226041419,2,0,0.0240516868930248,0.029815904238268,0.0100878976042812,0.00012220774089788,0.0140865518875298,0.0227056158610024,0.00624857926239315,9.58548509716993e-05,0.014346352512563,0.00438010219158632,0.0240516868930248
RK,RKS,Kosovo,3,2020-10-25,2020-06-02,100,1,69,0.02,0.0274394957835608,0.0085814861713944,0.000111929254752897,0.01,0.0195013954179879,0.00482646556173111,8.41003612169937e-05,0.0149771522162516,0.00449547763659428,3,0,0.0245240299167568,0.0300989970339691,0.0101723966679481,0.000122334268076217,0.014558962957993,0.0230805632382697,0.00635596757870796,9.63611243616749e-05,0.0144710860233355,0.0044015315750338,0.0245240299167568
RK,RKS,Kosovo,3,2020-10-27,2020-06-07,100,2,68,0.03,0.0334344809563718,0.0118631639497516,0.000131424069886532,0.02,0.0274394957835608,0.00810585562420316,0.000108842421802812,0.0153337510785433,0.00454785697402463,3,0,0.0250090342783876,0.030390007819742,0.0102477131646676,0.000122364410773309,0.0150438172730058,0.0234656356749996,0.00645664933972916,9.67806501731454e-05,0.0146000080082237,0.00442381800382762,0.0250090342783876
