ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.NA,C0_2.0,C0_2.1,C0_2.NA,C0_3.0,C0_3.1,C0_3.NA,C0_4.0,C0_4.1,C0_4.NA,C0_5.0,C0_5.1,C0_5.NA,C0_6.0,C0_6.1,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-11-16,101056532.122942,3436,6190.8,156,7217,0,8302,1,1,1,3,3959,1202,460,3397,3595,294,40,3506,11,357305.059240445,9,2,0,9,8,266780.032920628,162,3915,41281.3612961476,129,116,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1915,1537,507,969,2483,507,2343,1109,507,2176,1276,507,3188,264,507,2271,1181,507,3220,232,507,93,1118,462,2286,103,1094,469,2293,396,937,326,2300,158,1146,359,2296,1019,596,34,2310,658,921,70,2310,370,1101,180,2308,1395,222,17,2325,21,22,185,274,1364,2093,28,131,406,118,36,153,461,276,159,208,28,110,239,323,1,1282,17,50,179,314,1308,2091,30,131,496,1196,2106,151,387,580,738,2103,2021-11-16,3959,1,0.11926367643246,0.0102282261528023,0.000252589037635767,0.000495002888658434,0.000252589037635767,0.000495002888658434,0.000252589037635767,0.000495002888658434,0.0007577671129073,0.000857153508661457,0.00277847941399343,0.00163966359015094,0.00353569484064386,1.15726856401035e-05,0.00202071230108613,0.00139884097984563,0.0026399088442504,1.00042918844945e-05,0.00392428919283526,0.000603111713223677
JP,JPN,Japan,2021-11-17,101584919.391084,3404,6502.5,87,7180,0,8562,0,0,2,1,3909,1197,408,3407,3584,273,53,3498,11,466769.999369279,10,0,1,9,7,166237.169585033,89,3870,40806.8628904448,136,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,1496,467,1037,2405,467,2293,1149,467,2190,1252,467,3153,289,467,2249,1193,467,3211,231,467,93,1114,466,2236,120,1061,485,2243,362,939,354,2254,164,1136,355,2254,1016,578,52,2263,713,864,71,2261,377,1105,163,2264,1412,194,25,2278,35,24,161,280,1356,2053,38,117,366,120,38,134,469,284,150,196,44,108,220,291,4,1330,30,37,172,285,1330,2055,20,120,474,1227,2068,120,355,568,798,2068,2021-11-17,3909,1,0.10694626474443,0.00980668952378381,0,0,0,0,0.000511639805576874,0.000708902142341791,0.000255819902788437,0.000501333658123961,0.00281401893067281,0.00166060692757066,0.00459487492993222,1.3151347532214e-05,0.00179073931951906,0.00132538556989054,0.00163643551209652,7.86008567877982e-06,0.00218100568619893,0.000452622114283122
JP,JPN,Japan,2021-11-18,100403090.927753,3236,6032,124.5,6072,0,8209,2,0,1,2,3751,1166,435,3201,3444,240,54,3348,13,282985.398815103,12,0,0,12,9,220175.786974284,128.5,3691,38919.413676649,124,112,0,0,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1378,453,915,2383,453,2143,1155,453,2068,1230,453,3056,242,453,2133,1165,453,3096,202,453,98,1115,459,2079,106,1096,473,2076,372,957,329,2093,175,1116,367,2093,1011,605,36,2099,713,882,64,2092,374,1114,164,2099,1415,203,25,2108,22,34,153,280,1208,2054,37,123,355,98,42,135,442,259,148,199,31,108,187,307,3,1277,19,35,170,298,1171,2058,18,117,432,1112,2072,108,354,525,693,2071,2021-11-18,3751,1,0.11963696369637,0.010548719513252,0.000533191149026926,0.000738754625038635,0,0,0.000266595574513463,0.000522448069384931,0.000533191149026926,0.000738754625038635,0.00346574246867502,0.00188069694663124,0.0028184928989759,1.03697940229107e-05,0.00239936017062117,0.0015656714817357,0.00219291841456072,9.14974683612491e-06,0.00330169413824181,0.000569921742897012
JP,JPN,Japan,2021-11-19,101875840.757444,3473,6758.5,87,6832,0,8376,0,1,2,1,3965,1164,428,3425,3634,264,40,3558,18,439397.630186413,16,2,1,15,15,350597.458579581,91,3916,41291.9057051632,150,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903,1578,484,995,2486,484,2237,1244,484,2131,1350,484,3210,271,484,2299,1182,484,3265,216,484,96,1138,444,2287,95,1124,450,2296,369,961,330,2305,169,1129,359,2308,1061,563,36,2305,693,890,82,2300,386,1107,162,2310,1402,221,21,2321,31,26,166,286,1400,2056,31,113,382,151,24,155,463,249,141,228,44,137,210,344,1,1292,24,38,190,306,1347,2060,28,119,515,1234,2069,124,365,628,783,2065,2021-11-19,3965,1,0.111082273553076,0.00992205773769529,0,0,0.000252206809583859,0.000494253924545429,0.000504413619167718,0.000698892431717101,0.000252206809583859,0.000494253924545429,0.00453972257250946,0.00209244050922021,0.00431306997733224,1.27252740333543e-05,0.00378310214375788,0.00191085389044596,0.0034414190447205,1.13718908730982e-05,0.00220382175261582,0.000452298115602038
JP,JPN,Japan,2021-11-20,101025475.941953,3911,8121.5,113,8184,0,10246,2,1,3,1,4472,1294,500,3840,4106,287,43,4025,16,358897.087649384,14,1,0,14,9,252840.470193501,117,4405,46448.1217138008,183,160,0,0,0,1,1,0,0,1,1,1,1,0,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0,2,1,1,0,1,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,2445,1519,508,1023,2941,508,2435,1529,508,2423,1541,508,3578,386,508,2676,1288,508,3709,255,508,118,1302,533,2519,131,1249,551,2541,433,1101,399,2539,206,1264,452,2550,1153,697,65,2557,808,993,121,2550,424,1273,218,2557,1628,240,29,2575,33,26,184,317,1525,2387,47,143,456,137,41,188,486,316,190,221,48,143,251,445,3,1357,35,39,215,335,1459,2389,31,131,533,1359,2418,135,436,611,876,2414,2021-11-20,4472,1,0.115207373271889,0.00949869868009759,0.000447227191413238,0.000619675260623774,0.000223613595706619,0.000438225589219845,0.000670840787119857,0.000758859199552978,0.000223613595706619,0.000438225589219845,0.0035778175313059,0.00174995943294442,0.00355254042906561,1.16019063384865e-05,0.00201252236135957,0.00131350005964335,0.00250273970833632,9.743081520314e-06,0.00251893931730799,0.000455853396043825
JP,JPN,Japan,2021-11-21,100205567.264448,3662,7301.2,125,7345,0,9413.1,2,2,1,3,4250,1268,471,3652,3900,268,42,3811,17,576095.226485355,11,4,0,11,13,511817.732404754,134,4191,44191.6181844584,142,128,0,0,0,2,1,1,0,1,2,1,1,0,1,2,1,2,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2461,1248,541,956,2753,541,2199,1510,541,2328,1381,541,3318,391,541,2486,1223,541,3458,251,541,107,1238,464,2441,107,1203,498,2442,397,1047,351,2455,176,1233,384,2457,1089,658,40,2463,753,962,77,2458,408,1208,179,2455,1513,232,23,2482,20,33,177,271,1478,2271,56,144,417,136,35,150,461,313,150,192,38,113,242,358,2,1443,24,49,168,324,1410,2275,25,141,512,1280,2292,131,399,640,793,2287,2021-11-21,4250,1,0.114237205918021,0.00970965785789555,0.000470588235294118,0.00065203656045131,0.000470588235294118,0.00065203656045131,0.000235294117647059,0.000461113738112121,0.000705882352941177,0.000798484433203507,0.004,0.00189763766092262,0.00574913392750933,1.48030555003782e-05,0.00305882352941177,0.00166021985768567,0.00510767761090599,1.39573170524048e-05,0.00303224922519642,0.000512626603450182
JP,JPN,Japan,2021-11-22,101504629.277117,3721,7200.5,127,7928,0,9101.4,2,1,3,1,4279,1221,468,3694,3940,267,59,3840,9,238846.431088446,8,1,0,8,5,67882.3261055953,135,4226,44560.6725000051,147,135,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,2,1,1,0,0,1,1,0,1,0,0,0,1,0,0,2138,1612,529,1061,2689,529,2341,1409,529,2288,1462,529,3395,355,529,2471,1279,529,3514,236,529,102,1241,468,2468,104,1240,466,2469,419,1061,315,2484,185,1232,378,2484,1119,631,41,2488,751,977,71,2480,382,1194,211,2492,1509,241,22,2507,29,24,186,274,1512,2254,31,138,415,132,38,169,507,283,167,260,40,136,219,360,4,1380,23,45,186,320,1450,2255,22,125,513,1350,2269,134,380,630,867,2268,2021-11-22,4279,1,0.112445939452186,0.00959768184398407,0.000467398924982473,0.000647618556445965,0.000233699462491236,0.000457989004415309,0.000701098387473709,0.000793074775455309,0.000233699462491236,0.000457989004415309,0.00210329516242113,0.00137268173044521,0.0023530594889064,9.42562283024914e-06,0.00116849731245618,0.00102361566227352,0.000668760888927245,5.02915859501123e-06,0.00302957725783839,0.000510275099292211
JP,JPN,Japan,2021-11-23,103742151.981979,3688,6139.35,108,7426,0,9072,3,3,1,1,4238,1200,480,3633,3894,279,47,3814,17,424847.641028645,13,2,0,13,8,178730.734613774,116,4190,44181.0737754428,152,136,0,0,0,2,2,0,0,2,2,2,1,0,2,3,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,2,1,1,2,1,1,1,0,1,1,2,0,1,0,0,1,0,0,0,0,1,0,1,2340,1359,539,936,2763,539,2241,1458,539,2375,1324,539,3339,360,539,2488,1211,539,3465,234,539,111,1152,475,2500,101,1135,493,2509,398,983,341,2516,175,1158,393,2512,1070,604,40,2524,724,902,89,2523,378,1138,191,2531,1445,232,23,2538,21,30,185,302,1524,2176,67,156,381,137,37,136,463,276,183,215,63,124,246,329,6,1419,20,48,197,352,1443,2178,24,125,527,1371,2191,126,409,650,864,2189,2021-11-23,4238,1,0.116703136396791,0.00981213114944962,0.000707881075979236,0.000800744560482651,0.000707881075979236,0.000800744560482651,0.000235960358659745,0.000462419238790793,0.000235960358659745,0.000462419238790793,0.00401132609721567,0.00190300004792524,0.00409522679944449,1.22890511247974e-05,0.00188768286927796,0.0013068382567301,0.00172283619723659,7.98027811473463e-06,0.00262555864055247,0.000477166489406743
JP,JPN,Japan,2021-11-24,100520261.741479,3375,7374.5,142,6929,0,8485,0,0,1,1,3819,1110,440,3275,3481,278,36,3405,13,394867.053854208,13,0,1,12,9,194442.886744865,145,3774,39794.5996249454,151,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1455,457,936,2426,457,2192,1170,457,2080,1282,457,3069,293,457,2167,1195,457,3130,232,457,90,1096,488,2145,97,1087,481,2154,426,909,316,2168,160,1127,361,2171,993,592,51,2183,678,864,94,2183,337,1119,184,2179,1388,215,26,2190,29,24,165,245,1346,2010,35,122,392,142,32,119,424,271,168,204,35,121,206,336,0,1212,21,34,205,262,1288,2009,29,109,474,1181,2026,125,340,576,752,2026,2021-11-24,3819,1,0.118438761776581,0.0103906293774458,0,0,0,0,0.000261848651479445,0.00051314672971371,0.000261848651479445,0.00051314672971371,0.00340403246923278,0.00184726699838957,0.00392823344282309,1.22282763560411e-05,0.002356637863315,0.00153782651973627,0.00193436510586233,8.58954306577643e-06,0.00364371048751817,0.000591991247577797
JP,JPN,Japan,2021-11-25,101698475.414481,3249,6539.4,120,6618,0,8283,1,0,3,2,3739,1113,395,3238,3410,270,31,3328,11,394963.268826135,8,2,0,8,7,303769.832007658,123,3701,39024.8577668052,135,125,0,0,0,2,2,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,1448,481,938,2320,481,2102,1156,481,1984,1274,481,2980,278,481,2138,1120,481,3064,194,481,97,1021,445,2176,96,995,454,2194,368,896,278,2197,149,1055,340,2195,921,576,35,2207,605,850,77,2207,327,1029,178,2205,1291,204,28,2216,24,35,165,264,1305,1946,37,121,375,124,35,137,405,248,132,213,33,98,188,268,0,1325,20,42,181,262,1285,1949,25,113,436,1205,1960,110,374,550,746,1959,2021-11-25,3739,1,0.108725571153317,0.0101224808597315,0.000267451190157796,0.000524124597395823,0,0,0.000802353570473389,0.000907567539758473,0.000534902380315592,0.000741124960225837,0.00294196309173576,0.00173599786892098,0.00388366951634652,1.20883501978844e-05,0.00187215833110457,0.00138558996973421,0.0029869654463316,1.06061163543699e-05,0.00315183724012505,0.000556126799781646
JP,JPN,Japan,2021-11-26,100955113.592063,3486,6716.2,93,6711.33,0,8744,2,1,2,1,3970,1158,418,3449,3640,266,45,3560,12,484459.033026983,11,1,0,11,8,407600.315794162,98,3919,41323.5389322101,126,114,0,0,0,3,2,1,0,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1887,1628,455,983,2532,455,2291,1224,455,2130,1385,455,3221,294,455,2283,1232,455,3309,206,455,106,1174,466,2224,117,1156,462,2235,435,970,324,2241,159,1191,367,2253,1068,610,36,2256,719,925,74,2252,428,1119,162,2261,1479,190,29,2272,36,28,169,298,1322,2117,52,116,392,136,31,133,482,253,147,224,51,144,220,332,4,1253,35,30,174,311,1298,2122,26,130,464,1219,2131,133,354,562,794,2127,2021-11-26,3970,1,0.108094129816395,0.0097863686384584,0.000503778337531486,0.000698012436377721,0.000251889168765743,0.000493631516912883,0.000503778337531486,0.000698012436377721,0.000251889168765743,0.000493631516912883,0.00302267002518892,0.00170761849062951,0.00479875675227877,1.34804302357853e-05,0.00201511335012594,0.0013949690111098,0.00403744101008279,1.23696818979793e-05,0.00237152970273833,0.000468973214793144
JP,JPN,Japan,2021-11-27,101464638.116233,3727,6590.5,128,7326,0,8971,0,0,1,0,4252,1248,444,3688,3904,284,46,3818,10,219062.762208731,10,0,0,10,5,141468.312033507,134,4196,44244.3402295365,153,141,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323,1464,465,993,2794,465,2320,1467,465,2345,1442,465,3402,385,465,2516,1271,465,3535,252,465,115,1248,504,2385,121,1229,506,2396,437,1057,355,2403,188,1229,429,2406,1136,643,60,2413,741,1011,88,2412,439,1208,184,2421,1549,241,23,2439,25,21,172,273,1490,2271,48,137,400,149,31,154,455,279,194,230,43,157,233,416,2,1324,23,35,184,299,1438,2273,19,127,511,1305,2290,121,393,607,845,2286,2021-11-27,4252,1,0.107454017424976,0.00944266457865381,0,0,0,0,0.000235183443085607,0.000460896870989734,0,0,0.00235183443085607,0.00145594020609337,0.00215900599731882,9.03125970200485e-06,0.00117591721542803,0.00103011174742472,0.0013942622243569,7.26039074727823e-06,0.00302863596348861,0.000512016679756856
JP,JPN,Japan,2021-11-28,101127783.690911,3585,6801.8,117,7378,0,8914,3,1,2,1,4116,1216,444,3556,3758,275,48,3675,12,338421.719371561,9,3,1,8,8,171013.591228884,123,4058,42789.2117853811,141,128,0,0,0,1,1,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,2417,1158,541,874,2701,541,2120,1455,541,2218,1357,541,3168,407,541,2413,1162,541,3370,205,541,121,1223,440,2332,95,1199,489,2333,413,1026,332,2345,183,1216,377,2340,1090,612,59,2355,716,959,83,2358,410,1193,157,2356,1494,221,34,2367,17,23,174,284,1411,2207,40,128,433,132,36,156,446,249,164,246,43,102,228,349,1,1363,22,24,179,307,1377,2207,17,133,489,1255,2222,108,384,618,788,2218,2021-11-28,4116,1,0.111,0.00973487692484188,0.000728862973760933,0.000824470315914028,0.000242954324586978,0.000476123877360048,0.000485908649173955,0.000673259024348597,0.000242954324586978,0.000476123877360048,0.00291545189504373,0.00164713555123025,0.00334647618112467,1.1255863525412e-05,0.00194363459669582,0.00134553578616013,0.00169106436418674,8.00802452280114e-06,0.00287455633950291,0.000507272430162611
JP,JPN,Japan,2021-11-29,102078211.546669,3362,5800.9,90,6675,0,8111,1,1,2,2,3854,1138,380,3366,3524,249,38,3458,16,310772.904546575,13,2,0,13,11,191649.067140434,96,3812,40195.2871675389,127,119,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2002,1372,480,973,2401,480,2178,1196,480,2141,1233,480,3048,326,480,2248,1126,480,3123,251,480,102,1136,465,2151,92,1104,501,2157,386,973,337,2158,148,1196,348,2162,1028,609,48,2169,682,903,100,2169,394,1134,156,2170,1443,209,23,2179,28,29,162,265,1288,2082,41,124,373,105,30,138,389,271,183,216,38,102,218,300,2,1324,22,29,188,255,1277,2083,20,145,509,1080,2100,122,367,585,683,2097,2021-11-29,3854,1,0.101441537640149,0.00966819242614317,0.000259470679813181,0.00050848720587697,0.000259470679813181,0.00050848720587697,0.000518941359626362,0.000719016178659625,0.000518941359626362,0.000719016178659625,0.0041515308770109,0.00202998580976012,0.0030444587521451,1.06874601352629e-05,0.00285417747794499,0.00168427134662728,0.00187747281458604,8.39769934985253e-06,0.00238833969763321,0.000477187798176817
JP,JPN,Japan,2021-11-30,102697277.931963,3573,7325,84,6845,0,8941,2,1,1,2,4076,1200,430,3531,3724,281,35,3650,17,444765.027198416,14,2,0,14,12,263770.361386837,89,4035,42546.6903780219,131,121,0,0,0,2,1,1,0,1,2,1,1,0,1,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2095,1482,499,1048,2529,499,2373,1204,499,2260,1317,499,3295,282,499,2372,1205,499,3336,241,499,109,1184,449,2334,125,1119,494,2338,417,1011,310,2338,184,1170,383,2339,1000,675,52,2349,696,956,83,2341,414,1130,183,2349,1454,230,25,2367,27,24,197,288,1411,2129,50,122,403,152,37,142,460,266,161,195,43,111,219,301,3,1411,18,40,196,307,1384,2131,25,138,517,1251,2145,135,374,616,806,2145,2021-11-30,4076,1,0.108558444837162,0.00968777210648349,0.000490677134445535,0.000679864458769082,0.000245338567222767,0.000480795766048535,0.000245338567222767,0.000480795766048535,0.000490677134445535,0.000679864458769082,0.00417075564278705,0.00197847612738765,0.00433083559910001,1.27002421771021e-05,0.00294406280667321,0.00166327592227001,0.00256842602548418,9.78912133694601e-06,0.00209181958007183,0.000434132803611822
JP,JPN,Japan,2021-12-01,99855598.8445663,3360,6824.3,86,6521,0,8032,5,4,3,3,3876,1137,446,3333,3559,263,30,3492,12,431237.145535542,6,3,0,6,7,240789.279042339,92,3835,40437.8085748981,156,141,0,0,0,5,4,1,1,3,4,4,1,1,3,4,1,3,1,1,2,1,3,0,0,1,1,0,0,2,0,0,2,0,2,0,0,0,0,0,1,3,1,1,2,1,3,0,0,1,1,0,0,2,0,0,2,0,2,0,0,0,0,0,1903,1480,493,963,2420,493,2222,1161,493,2181,1202,493,3109,274,493,2226,1157,493,3156,227,493,115,1105,429,2227,129,1005,505,2237,427,909,294,2246,189,1091,342,2254,987,582,48,2259,669,878,72,2257,400,1084,130,2262,1390,189,18,2279,19,26,171,275,1334,2051,33,138,361,109,34,119,424,282,155,193,37,114,240,298,1,1338,16,39,172,288,1304,2057,27,124,512,1142,2071,119,396,569,722,2070,2021-12-01,3876,1,0.118020640381053,0.0102865049481018,0.00128998968008256,0.00112997549744364,0.00103199174406605,0.00101081134683079,0.000773993808049536,0.000875501338336502,0.000773993808049536,0.000875501338336502,0.00309597523219814,0.00174896702086754,0.00431860757459177,1.28615688620413e-05,0.00180598555211558,0.0013366596044506,0.00241137484355933,9.61988738374471e-06,0.00227509855855812,0.000464365341782376
JP,JPN,Japan,2021-12-02,100941179.074555,3269,6496.6,88,6581,0,8105.3,1,1,4,3,3737,1076,410,3226,3415,270,27,3353,13,287949.831090143,10,2,0,10,11,259747.530370944,92,3703,39045.9465848364,124,113,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1924,1352,461,970,2306,461,2218,1058,461,2079,1197,461,3029,247,461,2176,1100,461,3060,216,461,98,1098,427,2114,90,1063,467,2117,415,895,298,2129,171,1062,378,2126,932,618,51,2136,650,877,78,2132,369,1075,154,2139,1350,209,23,2155,25,23,143,263,1286,1997,51,110,372,131,37,140,442,243,119,198,31,98,179,266,2,1318,23,36,163,270,1246,1999,17,128,454,1116,2022,129,343,524,723,2018,2021-12-02,3737,1,0.112761276127613,0.010281024381484,0.000267594327000268,0.000524405065392745,0.000267594327000268,0.000524405065392745,0.00107037730800107,0.00104838895007212,0.000802782981000803,0.000908053064488099,0.00347872625100348,0.00188773034262311,0.00285264976821267,1.04044182332885e-05,0.00294353759700294,0.00173692558384823,0.0025732563533768,9.88316248598629e-06,0.00235619848017024,0.000480898921566814
JP,JPN,Japan,2021-12-03,98889031.3863272,3115,6317,96,6024,0,7324,2,2,3,5,3561,1059,378,3093,3242,268,35,3173,15,448613.194680542,11,4,2,9,9,329665.707137966,102,3521,37126.8641439938,122,111,0,0,0,2,1,1,0,1,1,0,2,0,0,2,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1694,1468,399,925,2237,399,2083,1079,399,1998,1164,399,2892,270,399,2063,1099,399,2966,196,399,119,1022,415,2005,106,1001,449,2005,379,872,294,2016,156,1076,314,2015,945,554,43,2019,637,822,75,2027,330,1027,172,2032,1288,217,20,2036,31,17,172,253,1157,1931,40,98,344,116,26,122,410,229,135,202,35,121,225,312,1,1145,26,21,193,236,1153,1932,14,118,446,1035,1948,105,312,531,672,1941,2021-12-03,3561,1,0.108902333621435,0.0103633944956082,0.0005616399887672,0.000778160393251367,0.0005616399887672,0.000778160393251367,0.0008424599831508,0.000952914048688575,0.001404099971918,0.00122986094043784,0.004212299915754,0.00212718433285938,0.00453653138666064,1.3244899063314e-05,0.0025273799494524,0.00164910331152138,0.00333369335826609,1.13608739878325e-05,0.00274733679646093,0.000532429990734814
